eco_max,emerg_max,total_committed,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,total_gen,total_losses,wind_generation_mw,solar_generation_mw,forecast_load_mw,prelim_load_avg_hourly,mw,mcp,mcp_capped,as_req_mw,total_mw,as_mw,ss_mw,ircmwt2,nsr_mw,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,actual_flow,sched_flow,inadv_flow,system_energy_price_rt
173063.9,174735.6,171707.2,3.91,0,71443.753,61.95539,392.31352,279.85307,144.04929,1659.44,0,86181.999,276.4,39.905,-1.922,26276,26674.6,2344.603,0.02,0.02,2627.5,2627.5,1469.9,0,1157.6,361,28.63,31.3,2.03,0.64,0,0,0,29.23
172840.1,174518.8,171707.2,7.77,0.04,72684.309,24.80662,398.60883,283.39476,160.21406,3448.25,73.45,81486.482,257.2,54.409,-1.876,25415,24969.8,2194.323,0.01,0.01,2632,2632,1416.8,0,1215.2,361,26.65,28.68,1.56,0.47,0,0,0,22.95
166835.9,168920.7,171707.2,9.66,3.33,74783.371,228.36255,382.10469,272.33316,151.23598,4123.32,3566.52,78446.889,247.9,78.625,-1.91,25726,23629.8,2065.421,0,0,2638,3366,2664.2,0,701.8,1544,27.11,29.75,2.14,0.5,0,0,0,23.32
165732.1,168359.9,171707.2,7.35,0,77802.124,2182.40121,570.9393,366.59975,278.45172,4718.7,0,77504.108,238.1,145.302,-2.863,26276,22868,1960.703,0.01,0.01,2642.5,2642.5,1332,0,1310.5,465,25.17,27.95,2.41,0.37,0,1,1,23.93
165213.1,167973.6,171707.2,40.9,0.05,81956.735,15.70753,555.61618,373.59023,254.70564,25571.45,102.18,76736.515,242,172.163,-1.888,26650,22528.9,1900.653,0.01,0.01,2648.5,2648.5,1414.5,0,1234,465,23.82,26.5,2.35,0.33,0,28,28,24.17
165143.8,167907,171707.2,17.94,0.24,85884.921,69.4983,564.26718,423.4857,214.46406,11441.29,442.97,76535.196,242.8,158.447,-1.866,27054,22425,1891.56,0.01,0.01,2653,2653,1498.3,0,1154.7,465,25,28.55,3.24,0.31,0,58,58,22.56
165264.2,167863.1,171707.2,18.74,0.26,88710.095,0,553.76895,412.51956,213.60376,11724.02,450.69,77816.973,244.9,230.144,-1.865,27054,22983.3,1941.26,0,0,2659,3381,2207,0,1174,1545,26.55,30.5,3.62,0.33,0,54,54,22.38
166760.6,167941.5,171707.2,16.99,0.22,90705.825,12.52624,564.10306,490.32761,147.47629,10852.41,363.21,81195.404,248.6,249.223,-1.873,27054,24575.6,2118.277,0,0,2665,3386,2240.5,0,1145.5,1546,29.03,34.06,4.72,0.31,0,35,35,30.5
167587.6,169217.1,171707.2,1.5,0,92307.252,3907.72437,566.42906,470.49308,170.01281,957.43,0,87540.242,263.2,275.053,-1.897,27054,27249.5,2380.301,0,0,2671,2671,1306.2,0,1364.8,466,43.58,52.71,8.76,0.37,0,38,38,30.11
167837.2,169356.1,171707.2,3.5,0,92333.517,3092.02274,561.70711,444.79261,191.09451,2206.73,0,93092.445,274.6,360.934,-1.883,26550,29150.1,2566.564,0,0,2671,2671,1239.7,0,1431.3,517,45.37,52.59,6.67,0.55,0,83,83,33.56
168159.3,169713.2,171707.2,26.07,3.08,88988.232,6518.45874,517.28025,360.14546,226.39106,15153.14,3845.33,94261.527,274.5,370.752,2.777,26550,29475.4,2586.905,0,0,2659,2659,1365.6,0,1293.4,517,42.87,49.24,5.98,0.39,0,78,78,38.83
168589.8,170148.8,171707.2,4.35,0,87288.74,40.93174,384.29052,308.84197,126.81559,1896.97,0,93175.883,273,306.487,39,27054,29269.7,2647.011,0,0,2641,3421,2256,0,1165,1597,40.69,45.54,4.39,0.46,0,49,49,30.23
168585.4,170140.3,171707.2,8.51,0,87571.219,69.32943,396.10252,317.82567,131.3707,3820.6,0,92313.355,267.5,286.586,69.691,28205,28870.3,2586.613,0,0,2630.5,3414,2207.1,0,1206.9,1597,40.09,44.52,3.98,0.45,0,33,33,32.71
168369.5,169909.3,171707.2,6.27,0,88266.359,36.75075,372.56902,306.2076,116.07683,2640.02,0,91585.156,264.7,391.828,135.516,28816,28617.3,2527.878,0,0,2618.5,3406,2229.7,0,1176.3,1597,36.47,40.37,3.39,0.51,0,22,22,32.22
168636.5,170085.7,171707.2,19.35,0.4,88827.907,0,381.37097,301.84865,130.75112,8334.51,422.96,91328.81,273.8,442.81,179.984,28816,28634.8,2528.524,0.02,0.02,2608,2608,1525.2,0,1082.8,516,35.02,38.34,2.78,0.54,0,43,43,34.24
169038.1,170441.4,171707.2,15.32,0.2,89112.115,41.56019,427.88028,231.43154,195.82035,6543.25,241.66,90742.639,279.7,498.673,180.107,28816,28582.5,2469.427,0.01,0.01,2602,2602,1449.6,0,1152.4,516,34.66,37.95,2.7,0.59,0,56,56,45.98
169619.8,170943.6,171707.2,13.64,0.1,88826.501,296.06129,426.77679,236.7161,189.43181,5789.08,109.27,90390.405,291.7,552.623,114.035,28816,28402.4,2470.337,0.01,0.01,2596,2596,1436.2,0,1159.8,516,33.56,36.69,2.52,0.61,0,62,62,30.77
168797.4,170153.5,171707.2,1.04,0,88149.62,1206.28232,379.57387,308.31219,122.1721,439.71,0,91032.481,293.5,578.87,57.624,26812,28768.7,2476.74,0.01,0.01,2591.5,2591.5,1430.2,0,1161.3,516,34.65,38.21,2.86,0.7,0,43,43,28.32
168694.7,170125.5,171707.2,11.63,0.7,86798.881,36.12984,548.16607,414.52244,207.61773,7250.48,1284.14,93636.414,292.2,516.959,24.085,28257,29931.2,2595.334,0,0,2608,3399,2154.4,0,1244.6,1597,42.87,47.95,4.1,0.98,0,30,30,35.15
168983.3,170403.2,171707.2,6.26,0.6,84563.055,458.65316,546.43728,346.47427,274.10769,3880.47,1286.78,98256.905,307.4,430.88,-0.748,28257,31725.1,2719.035,0,0,2624.5,2624.5,1291.2,0,1333.3,517,56.3,63.49,5.97,1.22,0,29,29,44.56
169844,171294,171707.2,5.34,0,80403.578,1692.79938,546.53588,360.58791,261.36581,3287.94,0,99541.081,299.5,461.886,-1.861,28816,31764.5,2715.7,0,0,2653,2653,1148.3,0,1504.7,517,47.2,52.93,5.02,0.71,0,33,33,36.02
170444.8,172315.7,171707.2,5.48,2.03,75608.606,504.97102,555.26248,363.5676,267.84958,3456.21,4297.7,97829.025,298.3,478.953,-1.882,30470,31357.9,2619.061,0,0,2663.5,3436,2410.9,0,1025.1,1597,43.08,48.78,5.02,0.68,0,35,35,31.43
171211.2,173010.1,171707.2,4.17,4.4,72272.075,328.09555,548.85972,342.11834,282.12955,2578.63,5926.3,96829.983,301.4,478.346,-1.864,31097,30604.3,2581.333,0,0,2675.5,3444,2190.3,0,1253.7,1597,41.8,47.91,5.4,0.71,0,24,24,31.84
171485.6,173160.5,171707.2,4.08,0,71062.153,156.36026,364.63188,292.44488,122.44027,1692.86,0,95163.734,302.4,481.934,-2.881,31097,29435.8,2486.314,0,0,2680,3448,2310,0,1138,1598,37.97,42.78,4.3,0.51,0,23,23,33.09
171541.6,173235,171707.2,4.47,0,71299.408,375.95609,377.28646,297.30272,131.6537,1916.45,0,91326.369,297.6,505.992,-1.859,31097,27721.9,2358.726,0,0,2692,3406,2241.9,0,1164.1,1548,33.87,36.35,1.95,0.53,0,12,12,33.9
171691.3,173409.7,171707.2,5.03,0,72352.7,316.89501,384.40122,300.04586,137.01516,2196.38,0,86566.743,286.7,509.527,-1.89,31097,26136.8,2226.912,0.02,0.02,2695,2695,1549.3,0,1145.7,468,32.55,34.03,1.03,0.45,0,1,1,32.54
167941.7,171007.6,171707.2,3.79,0,74176.145,614.24785,381.88883,300.52692,133.59449,1648.53,0,83382.847,279,534.387,-1.858,29617,24944.8,2136.935,0,0,2375.5,3090,2091.4,0,998.6,1443,29.27,30.97,1.32,0.38,0,0,0,27.76
167895.1,171133.7,171707.2,22.04,4.19,77182.317,631.43482,550.14976,315.95333,309.21171,13742.98,6064.58,82784.134,283.9,511.856,-1.868,30686,24298.8,2078.915,0,0,2375.5,3090,2092.2,0,997.8,1443,29.47,31.96,2.16,0.33,0,1,1,31.98
167455.4,170807.9,171707.2,5.78,3.26,80994.006,179.41611,546.33535,256.04671,364.23437,3565.62,4543.24,81821.245,280.9,496.266,-1.871,30686,23989.6,2032.286,0,0,2695,3303,2158.3,0,1144.7,1443,28.98,31.31,2.07,0.26,0,3,3,29.78
167067.9,170458.5,171707.2,9.44,0.09,84616.092,312.95474,534.99334,319.44801,288.53952,5734.59,91.08,81991.959,276.7,459.592,-1.823,31097,24017.5,2043.858,0,0,2695,2695,1293.4,0,1401.6,363,30.1,32.93,2.53,0.3,0,0,0,32.35
167037.4,170339.6,171707.2,7.24,0.79,87270.084,2198.29016,542.54708,381.43384,235.17416,4474.21,1163.38,83084.21,258.2,416.378,-1.792,30391,24643.6,2096.9,0,0,2695,2695,1280.5,0,1414.5,363,31.67,34.95,2.97,0.31,0,0,0,26.1
169266.9,171003.1,171707.2,2.08,0,88957.321,4718.7432,550.33952,384.78746,240.68348,1301.05,0,87070.335,267.1,459.495,-1.547,31529,26318.9,2266.493,0,0,2695,3303,2122.9,0,1180.1,1443,34.86,39.54,4.29,0.39,0,0,0,26.6
170787,172426.9,171707.2,14.58,0,90420.031,6375.69559,558.04842,390.2178,243.77158,9283.54,0,92913.772,294.9,451.335,-2.556,31529,29027.7,2549.468,0,0,2695,3303,2133.9,0,1169.1,1443,44.27,50.69,5.56,0.86,0,0,0,41.75
170740.3,172385.4,171707.2,36.08,2.1,90147.406,22716.49172,547.45878,379.04975,243.45903,22452.17,3374.41,98404.34,312,495.735,-1.576,31529,30890.3,2727.121,0.02,0.02,2378.5,2378.5,1205.1,0,1173.4,414,49.44,56.4,6.12,0.84,0,0,0,48.58
171559.5,173122.7,171707.2,12.39,0.09,86515.849,1906.64033,543.10866,329.70469,288.04313,7674.71,103.07,100545.386,321.7,610.172,6.246,31529,31409.1,2797.757,0,0,2378.5,2378.5,1252.1,0,1126.4,414,44.36,51.01,5.97,0.68,0,0,0,67.9
171846.8,173406,171707.2,7.57,0,84723.294,221.96769,376.11295,315.57455,111.91726,3190.36,0,100601.578,324.7,557.802,77.74,29995,31530.9,2845.435,0,0,2374,3140,2035.3,0,1104.7,1494,40.85,46.12,4.6,0.67,0,0,0,50
171193,172963.2,171707.2,11.66,0,84483.837,395.20867,390.47847,330.73911,112.67326,5166.2,0,100938.903,323.2,569.525,160.194,31024,31413.8,2860.259,0,0,2372.5,3137,1978.7,0,1158.3,1492,38.44,42.72,3.64,0.64,0,0,0,67.17
170862.7,172462.5,171707.2,1.37,0.71,84611.677,512.99591,391.0411,328.10072,115.71746,597.64,961.11,100369.099,325.4,681.953,250.584,31024,31098.2,2831.668,0,0,2371,3136,2145.6,0,990.4,1492,36.99,41.12,3.47,0.66,0,0,0,57.26
170767.9,172228.3,171707.2,5.84,0,84903.881,438.1426,391.3048,323.47232,120.79388,2594.05,0,98304.281,324.2,666.294,234.054,31529,30721.4,2759.218,0,0,2371,2371,1150.5,0,1220.5,412,36.01,40.08,3.42,0.65,0,0,0,42
170157.2,171662.3,171707.2,4.01,0.63,85041.229,507.76387,398.89684,251.36789,189.1655,1773.94,940.66,97154.65,312.7,619.878,196.865,29994,30623.7,2692.934,0,0,2369.5,2369.5,1141.9,0,1227.6,412,35.39,39.4,3.35,0.66,0,0,0,44.93
169615.6,171123.6,171707.2,7.64,4.25,84602.229,348.40748,437.1068,210.79489,225.7087,3366.44,5041.04,96112.248,311,668.879,150.624,31345,30664,2691.616,0,0,2368,2368,1187.9,0,1180.1,412,34.65,38.57,3.24,0.68,0,0,0,43.47
169079.1,170590.9,171707.2,8.24,0,83276.972,365.03892,379.30084,281.27397,152.23455,3578.74,0,95829.545,314.2,708.104,100.836,31345,31059.9,2722.918,0,0,2368,2368,1160.8,0,1207.2,412,35.44,39.78,3.66,0.68,0,0,0,37.18
168846.2,170414.1,171707.2,12.73,2.21,81074.983,260.80716,546.55067,330.38178,295.74751,7975.39,3586.77,97071.098,324.5,727.686,38.677,31345,32270.3,2872.381,0,0,2371,3136,2059.8,0,1076.2,1492,40.61,45.21,3.65,0.95,0,0,0,35.65
169709.1,171238.4,171707.2,7.94,0,78514.539,339.55689,545.04041,324.03584,301.40156,4974.12,0,100622.537,318.9,691.167,1.753,31345,33852.2,3032.542,10.67,10.67,2374,2374,1079.9,0,1294.1,412,56.73,66.59,8.44,1.42,0,0,0,53.68
169809.4,171337.8,171707.2,7.75,0.35,74818.356,616.5629,622.19666,256.93424,366.03404,4835.85,482.33,100856.299,322.5,664.168,-1.876,29983,33615.1,2959.582,0,0,2377,2377,1223.3,0,1153.7,412,45.69,53.32,6.72,0.91,0,0,0,38.49
172316.9,174410.1,171707.2,8.28,1.88,70627.268,198.7197,520.77958,250.12958,348.83291,4968.73,3773.15,100429.214,317,649.596,-1.876,30886,33013.1,2895.088,0,0,2383,3145,2007,0,1138,1493,44.38,51.67,6.32,0.97,0,0,0,52.84
172590.7,174674.9,171707.2,7,3.15,67789.076,170.90216,521.12192,241.84488,357.6036,4301.22,3358.09,98763.252,319.4,640.315,-1.874,30886,32277.2,2804.126,0,0,2384.5,3147,2091.4,0,1055.6,1494,42.74,50.77,7.08,0.95,0,0,0,60.97
173507.2,175348.8,171707.2,6.09,1.95,66645.013,152.16551,372.65828,206.6852,221.68653,2601.29,1690.63,97339.924,311.1,624.236,-1.906,31345,31285.1,2706.965,0,0,2383,3146,2058.2,0,1087.8,1494,38.93,45.16,5.37,0.86,0,0,0,75.46
173504.2,175292.8,171707.2,8.08,0,66591.954,143.48586,375.06757,207.30282,223.50519,3477.75,0,93929.277,302.5,631.569,-1.894,29325,29825.8,2626.963,0,0,2386,3097,1849,0,1248,1443,36.38,40.45,3.15,0.92,0,0,0,40.59
173554.9,175320.5,171707.2,7.02,1.68,67515.812,168.90514,383.63901,206.42158,234.02909,3092.63,1782.13,90619.234,293.3,642.739,-1.91,30767,28351.7,2477.112,0,0,2695,3303,2151.1,0,1151.9,1443,36.28,39.24,2.16,0.8,0,0,0,35.49
163927.5,166541.7,171707.2,1.68,0,69345.327,319.37675,362.80523,198.24412,217.42715,705.71,0,88211.941,276.1,653.699,-1.895,30767,27164.7,2369.607,0,0,2695,3303,2103.1,0,1199.9,1443,37.66,40.13,1.84,0.63,0,0,0,33.64
163466,166367.1,171707.2,11.38,2.09,72223.47,119.96444,549.68782,267.66495,362.75537,7211.27,2720.6,86604.018,273.8,680.838,-1.839,30767,26378.9,2282.429,0,0,2695,3303,2064.7,0,1238.3,1443,36.77,40.14,2.78,0.59,0,0,0,30.7
164149.4,166956.3,171707.2,6.71,2.49,75580.175,113.21251,546.08768,268.48011,357.2574,4200.4,3635.88,86196.059,268.9,690.845,-1.713,30767,25902.8,2255.317,0,0,2695,2695,1155.8,0,1539.2,363,35.79,38.82,2.5,0.53,0,0,0,33.27
164212.8,166999.3,171707.2,13.19,2.11,77974.556,89.51749,542.2641,265.9898,354.96856,8193.29,3242.78,85454.7,272.2,703.206,-2.617,29656,25740.4,2210.938,0,0,2695,2695,1143.2,0,1551.8,363,35.77,39.57,3.3,0.5,0,3,3,30.09
164757.1,167444.4,171707.2,9.25,2.87,79031.347,248.81017,547.56168,258.26786,368.35817,5794.6,3785.54,85865.756,279.6,691.637,-2.57,30468,25942.2,2259.189,0,0,2695,2695,1175.8,0,1519.1,363,35.46,39.24,3.29,0.49,0,12,12,32.31
166281.4,167916.5,171707.2,4.88,2.81,79476.375,172.54007,531.4123,249.69665,358.73708,2961.97,3468.38,87406.85,293,643.994,-1.581,30468,26677.7,2263.188,0,0,2695,3303,2045.7,0,1257.3,1443,35.75,40.37,3.88,0.74,0,14,14,31.16
167402.4,168948.3,171707.2,3.85,0.28,79961.905,215.90172,532.78025,445.17007,164.69892,2344.43,457.3,90615.129,312.5,547.616,-1.58,30767,27791.9,2420.449,0,0,2695,3303,2240.3,40,1062.7,1443,40.16,45.82,4.6,1.06,0,13,13,34
168146.4,169759.3,171707.2,7.87,0,79800.666,2194.35206,562.42039,263.33984,380.8426,5063.72,0,93242.493,326.2,462.146,-1.581,28420,28934.2,2503.514,0,0,2695,3354,2247.2,40,1106.8,1494,45.18,52.99,6.73,1.08,0,12,12,33
168770.4,170409.6,171707.2,7.7,1.88,76404.203,286.59617,551.338,260.57326,369.75201,4867.8,3080.45,96078.052,334.6,324.007,10.714,29604,29708.8,2586.373,0,0,2695,3354,2188.8,40,1165.2,1494,44.96,51.86,6.19,0.71,0,29,29,41.44
169806.9,171432.2,171707.2,6.9,0,74417.023,266.01945,384.26643,265.97156,172.76218,3050.56,0,96734.285,330.1,256.614,154.653,29604,29637.5,2606.046,0,0,2695,3354,2158.1,40,1195.9,1494,40.86,46.09,4.57,0.66,0,35,35,35.26
170521.3,172167.6,171707.2,0.27,0,73921.817,4.52941,391.96572,270.4923,175.98264,116.87,0,95943.013,307.3,246.813,338.704,29604,29138.6,2496.347,0,0,2692,3352,2174.2,40,1177.8,1494,39.31,43.33,3.42,0.6,0,35,35,36.07
169850.3,171431.1,171707.2,3.33,0,74098.816,168.76576,390.48138,269.34143,175.44535,1481.08,0,94199.668,296.1,215.743,402.838,29604,28856.6,2470.926,0,0,2680,3342,2167,40,1175,1492,36.6,39.65,2.57,0.48,0,63,63,33.94
169246.3,170850.9,171707.2,0,0,74829.031,0,386.64036,92.93633,0,0,0,92552.589,299.4,259.009,464.763,28915,28737.3,2470.376,0,0,2669.5,3335,2196.8,40,1138.2,1492,35.71,38.98,2.71,0.56,0,55,55,33
169050,170646.2,171707.2,0.01,0,75785.602,9.7205,343.32554,315.56225,76.75684,3.92,0,91202.142,301.4,274.335,473.085,29598,28649.2,2423.869,0,0,2669.5,3335,2209.5,40,1125.5,1492,35.2,38,2.22,0.58,0,35,35,31.38
169263.7,170868.1,171707.2,5.23,1.16,76988.23,67.62265,385.3119,278.53184,163.56319,2293.31,1013.38,90198.459,304.8,311.494,405.921,29598,28836.4,2443.951,0,0,2669.5,2669.5,1176.3,40,1493.2,412,34.59,37.08,1.88,0.61,0,34,34,31.68
168625.2,170226.7,171707.2,11.34,3.27,78255.455,87.40126,379.20826,249.78216,187.93282,5000.65,2849.27,90347.572,318.1,330.443,263.433,29604,29419.7,2491.18,0,0,2675.5,3339,2200.9,30,1138.1,1492,35.07,37.96,2.13,0.76,0,44,44,30.6
168325.2,169923.5,171707.2,18.43,1.32,78487.385,173.71889,543.82126,263.98377,370.87233,11704.35,2801.32,92355.001,324.8,361.91,107.432,27256,30636,2595.204,0,0,2675.5,3339,2201.8,30,1137.2,1492,39.48,43.21,2.68,1.05,0,53,53,33.22
168823.6,170339.7,171707.2,10.78,1.35,76968.517,209.6181,530.20791,255.20336,366.27111,6672.93,2647.72,97053.745,356.9,362.634,10.154,28296,32376,2779.788,0.02,0.02,2681.5,2681.5,1560.3,30,1121.2,413,52.17,56.78,3.11,1.5,0,56,56,46.13
169115.1,170617.6,171707.2,9.93,1.51,74236.752,367.8449,535.5702,259.93093,367.9412,5940.81,2083.67,98887.704,377.3,336.153,-1.822,28296,32485.2,2859.425,0.02,0.02,2689,2689,1341.8,30,1347.2,414,47.72,52.49,3.49,1.28,0,29,29,47.27
172972.3,174674.4,171707.2,10.67,1.74,71778.771,135.46753,552.03824,253.56029,391.31336,6875.7,2743.16,98324.53,384.5,283.675,-1.838,28296,32182.2,2863.246,1.84,1.84,2689,2689,1323.1,30,1365.9,414,45.97,51.11,3.98,1.16,0,3,3,42.75
173272.1,174924.2,171707.2,23.81,2.25,70166.935,162.91354,553.83414,252.69828,392.64305,15187.69,3185.38,97698.447,381.8,239.26,-1.862,28296,31734.9,2838.686,0,0,2693.5,3353,2021.1,30,1331.9,1494,44.64,50.35,4.53,1.18,0,2,2,44.4
173636.5,175364.1,171707.2,5.95,2.99,69440.92,40.6031,367.21529,241.80272,185.19373,2527.13,3322.62,96852.393,372.3,216.542,-1.882,27002,30978.1,2808.301,0,0,2689,3350,2073,40,1277,1494,43.2,48.16,3.83,1.13,0,3,3,38.4
173893,175584.6,171707.2,8.17,2.31,69634.119,295.8646,366.14151,244.45307,180.26515,3495.68,2049.6,94189.803,368.6,195.58,-1.867,28016,29930.6,2719.583,0,0,2695,2695,1114.5,40,1580.5,363,39.83,43.21,2.41,0.97,0,10,10,36.74
173857.7,175564.3,171707.2,5.53,0.7,70577.051,466.70219,382.7361,249.60449,192.92046,2458.34,758.43,91248.479,355.6,149.466,-1.82,28330,28767.7,2652.484,0,0,2689,2689,1100.5,40,1588.5,363,37.25,39.15,1.02,0.88,0,17,17,33.06
165212.4,167949.6,171707.2,8.55,1.82,72445.606,102.81199,386.46923,249.83154,195.82468,3855.1,2247.35,87774.575,340.6,116.688,-1.864,28330,27787.4,2569.334,0,0,2689,3299,2383.8,37,915.2,1443,36.99,38.42,0.69,0.74,0,1,1,27.91
165123.6,168026.7,171707.2,11.76,1.63,74839.981,459.04472,554.22691,273.33979,365.28329,7496.09,3006.94,86915.889,328.2,93.223,-3.882,28296,27169.4,2496.315,0,0,2689,2689,1173.2,37,1515.8,363,35.72,37.52,1.02,0.78,0,1,1,29.19
165096.7,168096.8,171707.2,13.78,1.78,77431.074,466.7025,551.30487,272.74114,361.42149,8425.1,3354.92,86191.822,341.5,63.321,-1.81,25906,26895.9,2490.205,0,0,2689,2689,1486.9,37,1202.1,363,35.95,38.08,1.35,0.78,0,0,0,31.49
165158.8,168166.7,171707.2,7.85,1.29,79499.163,285.41045,554.4549,271.79206,364.97077,4975.73,2129.19,86296.614,343.4,70.341,-1.844,26911,26908.2,2491.493,0,0,2689,2689,1329,0,1360,363,35.83,38.23,1.59,0.81,0,1,1,30.9
165236.4,168160.8,171707.2,7.48,1.68,80659.717,249.66715,547.37945,305.27612,322.78694,4688.61,2397.59,87105.781,338.7,40.569,-1.761,26911,27243.4,2525.818,0,0,2683,2683,1315.2,0,1367.8,363,36.29,38.83,1.6,0.94,0,0,0,32.9
166878.7,168438.4,171707.2,8.82,0.88,81361.924,1598.06882,554.4938,299.77724,335.64023,5602.31,1032.36,88134.672,352.8,31.285,-1.816,26911,28046.7,2560.042,0,0,2689,3299,1920.6,0,1378.4,1443,36.39,39.01,1.55,1.07,0,1,1,29.18
168148,169613.4,171707.2,8.99,0.26,82487.939,2442.16772,552.7769,301.50851,333.24376,5669.98,448.18,90262.296,382,8.357,-1.777,26911,29196.7,2671.478,0,0,2695,2695,940,37,1755,363,39.23,43.54,3.26,1.05,0,58,58,34.96
169180.4,170694.6,171707.2,20.89,1.31,82694.76,1645.39257,546.95954,269.72591,356.89214,13144.36,2729.2,92663.868,413.2,-1.447,-1.827,26186,30298.4,2774.501,8.91,8.91,2695,2695,1220.7,37,1474.3,413,43.23,49.43,4.98,1.22,0,50,50,38.24
169231.1,170778.7,171707.2,10.93,1.79,79536.21,301.61679,544.46192,271.43485,351.29089,6837.61,3144.81,93950.76,419.6,0.509,12.955,26759,30612.9,2810.933,0.02,0.02,2689,2689,1198.3,37,1490.7,412,42.18,47.75,4.5,1.07,0,36,36,31.73
169569.6,171141.7,171707.2,6.16,0,78133.633,33.83168,391.82219,273.34136,172.00174,2742.5,0,93507.754,379.5,1.815,90.695,26981,29942.1,2821.642,0,0,2671,2671,1212.2,37,1458.8,412,38.74,42.94,3.36,0.84,0,32,32,28.91
168417.5,169917,171707.2,4.92,0,78222.878,197.42106,394.1231,273.96539,173.29746,2201.1,0,92544.46,342.8,7.037,184.725,26981,29023.3,2745.996,0,0,2648.5,3321,2024.7,37,1296.3,1492,38.32,42.16,2.99,0.85,0,30,30,32.1
167728.1,169322.4,171707.2,4.91,0,79016.95,85.3823,370.61316,253.90365,167.22874,2074.85,0,91349.335,328.1,27.796,252.109,26911,28666.2,2667.508,0,0,2632,3310,2001.5,37,1308.5,1492,36.64,40.14,2.77,0.73,0,39,39,29.32
167322.4,168916.6,171707.2,10.01,3.09,79905.181,30.07929,366.68651,252.3888,166.68502,4190.57,3069.16,91349.694,330.7,54,325.399,25342,28805.3,2719.311,0,0,2626,2626,1487.7,37,1138.3,412,36.26,39.67,2.65,0.76,0,21,21,31.81
167123,168712.8,171707.2,8.92,6.1,80639.068,73.12402,379.05812,196.37858,237.91051,3901.18,4562.65,91218.344,341.8,74.988,337.857,25773,29066.5,2734.121,0,0,2620,2620,1491,37,1129,412,36,39.36,2.58,0.78,0,29,29,33.29
166917.4,168496.9,171707.2,8.52,0,81337.913,335.1098,376.69316,261.63003,172.11139,3698.03,0,91593.672,360.3,108.534,306.942,25773,29621.9,2774.04,0,0,2620,2620,1499.7,37,1120.3,412,36.23,39.78,2.71,0.84,0,32,32,37.6
167233.2,168806.2,171707.2,6.63,0,81847.554,639.10897,385.04151,271.97254,174.54695,2955.91,0,93140.416,377.8,132.613,234.212,25773,30455.5,2863.037,0,0,2624.5,2624.5,1580.3,37,1044.2,412,36.72,40,2.35,0.93,0,27,27,32.22
167842.4,169463,171707.2,8,0.05,80964.407,405.33109,535.13303,284.25273,341.65382,5000.65,102.05,95867.245,383.5,157.755,100.073,25400,32009.1,2931.488,0,0,2624.5,3305,2043.8,37,1261.2,1492,42.82,48.55,4.46,1.27,0,33,33,36.56
168307.2,169958.3,171707.2,18.08,2.76,78799.334,615.71335,527.91217,264.73166,355.77894,11236.38,5308.78,100234.199,398.8,195.621,7.759,24544,33840.9,3049.911,0.02,0.02,2641,2641,1122.1,37,1518.9,412,57.49,62.81,3.46,1.86,0,18,18,52.35
168534,170147.2,171707.2,8.28,2.02,76105.683,3.05228,539.73296,268.8125,365.87569,5266.31,3433.5,102064.561,401,222.662,-1.87,24901,33954.6,3075.037,0,0,2669.5,2669.5,739.4,37,1930.1,412,52.24,57.22,3.43,1.55,0,0,0,41.58
172323.4,174394.7,171707.2,8.21,1.13,74070.636,435.26461,547.46142,268.85488,372.42762,5281.47,2587,100813.214,418.5,246.966,-1.866,24901,33682.5,3026.077,0,0,2681.5,2681.5,1125,37,1556.5,412,49.31,54.95,4.17,1.47,0,6,6,38.95
172312.2,174293.8,171707.2,8.93,1.01,72795.964,6.36083,559.56034,273.83897,380.8848,5849.12,2225.31,99487.969,409.7,274.968,-1.888,24901,33130.1,2999.473,0,0,2692,3350,1886.4,37,1463.6,1492,46.25,52.56,4.69,1.62,0,11,11,37.87
172601.6,174602.2,171707.2,6.74,0,72584.769,15.03444,374.72601,230.18281,204.4681,2934.6,0,96386.208,394.7,285.862,-2.871,24793,31885.9,2896.199,0,0,2695,3353,1875.3,37,1477.7,1493,41.44,47.68,4.79,1.45,0,21,21,31.14
172696.1,174605.7,171707.2,5.81,0.96,73253.674,3.38251,373.90488,229.91129,204.79936,2537.98,974.63,92575.71,392.7,372.816,-2.897,24119,30251.6,2775.713,0,0,2695,3303,1676.1,37,1626.9,1443,38.28,42.14,2.52,1.34,0,43,43,31.73
172792.8,174717.4,171707.2,11.71,3.38,74435.162,133.33269,378.23518,227.86098,204.05019,5051.29,3055.72,88715.85,377.3,439.34,-1.869,24614,28661.1,2655.682,0,0,2695,2695,1120.5,37,1574.5,363,36.77,39.19,1.21,1.21,0,40,40,29.26
165399,168459.8,171707.2,8.14,0.07,76776.814,29.4259,388.13673,235.03378,213.68483,3650.8,88.84,85441.428,377,441.256,-1.881,24614,27548.1,2504,0,0,2695,2695,1448.2,135,1246.8,363,30.59,31.85,0.24,1.02,0,0,0,26.36
