wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.16936238,4.383441e-12,0.0,0.0,0.1251092,1.3718025e-10,6.873183e-11,0.097254395,0.16986744,0.0,0.17391296,0.0,0.19800575,0.20749088,0.0,0.20776229,0.12500398,0.1814418,0.0,0.12514633,0.0,4.470568e-36,0.0,0.025822543,0.0,0.0,0.10479719,0.0,0.0,0.11815275,0.15805323,0.12544121,0.065778285,0.16835134,0.16377354,0.0,0.0,0.0,0.07610781,0.14156163,0.1419002,0.0,0.13349922,0.2638131,0.25166214,0.08093671,0.23226884,0.1778076
0.16590977,7.0249877e-13,0.0,0.0,0.12818265,2.9614106e-11,1.3755643e-11,0.09440707,0.1659162,0.0,0.17494054,0.0,0.2048269,0.20411494,0.0,0.19832283,0.123557016,0.17860398,0.0,0.124352045,0.0,8.287576e-39,0.0,0.023371741,0.0,0.0,0.10456717,0.0,0.0,0.11830618,0.15762462,0.11576216,0.06543532,0.1680651,0.16420716,0.0,0.0,0.0,0.07907696,0.14422585,0.14435582,0.0,0.12925908,0.26251608,0.24889648,0.08166419,0.23036538,0.17768678
0.16487806,9.7851564e-14,0.0,0.0,0.12962486,5.690103e-12,2.4356203e-12,0.09466222,0.17069525,0.0,0.17752932,0.0,0.19390625,0.20334391,0.0,0.20504427,0.12283353,0.17957543,0.0,0.11982516,0.0,8.786e-42,0.0,0.022087168,0.0,0.0,0.09949484,0.0,0.0,0.11672299,0.15592358,0.12113416,0.06526059,0.1683595,0.16267657,0.0,0.0,0.0,0.07732693,0.14174098,0.14245407,0.0,0.12981364,0.2593176,0.2444492,0.08408915,0.23762785,0.18399219
0.16783366,1.1712828e-14,0.0,0.0,0.12785704,9.641346e-13,3.7783605e-13,0.092761785,0.17044298,0.0,0.17201707,0.0,0.19809635,0.19795176,0.0,0.20374869,0.12227362,0.17952062,0.0,0.11909288,0.0,6e-45,0.0,0.019698825,0.0,0.0,0.095430076,0.0,0.0,0.11156319,0.15453787,0.12149595,0.06629056,0.16562103,0.16772035,0.0,0.0,0.0,0.0777421,0.14536527,0.14129211,0.0,0.13027717,0.25367734,0.24790654,0.08242707,0.23421359,0.17815115
0.1590845,1.1900489e-15,0.0,0.0,0.12913483,1.4262316e-13,5.0810186e-14,0.09248847,0.16909902,0.0,0.17326838,0.0,0.19603184,0.1978197,0.0,0.20708847,0.122713506,0.18297662,0.0,0.119046375,0.0,0.0,0.0,0.020598797,0.0,0.0,0.09971847,0.0,0.0,0.11594104,0.16280258,0.117720634,0.06566963,0.16453065,0.15968384,0.0,0.0,0.0,0.07655802,0.13876683,0.13879582,0.0,0.12585331,0.25845572,0.24320793,0.08472661,0.2303043,0.17685273
0.1596067,1.01256906e-16,0.0,0.0,0.12230551,1.821923e-14,5.855053e-15,0.090603486,0.16729745,0.0,0.16796225,0.0,0.19836353,0.19962375,0.0,0.19908664,0.12300447,0.17789808,0.0,0.119931385,0.0,0.0,0.0,0.018474452,0.0,0.0,0.09412897,0.0,0.0,0.116967514,0.16092731,0.12341566,0.0649232,0.16367292,0.15799919,0.0,0.0,0.0,0.07865516,0.14505276,0.13667648,0.0,0.1292024,0.2564014,0.24288459,0.08347154,0.22754513,0.17465416
0.16439989,7.1095164e-18,0.0,0.0,0.12465786,1.986028e-15,5.709088e-16,0.08846222,0.16609168,0.0,0.16729772,0.0,0.19871373,0.1981221,0.0,0.19791374,0.12296657,0.17481427,0.0,0.122310095,0.0,0.0,0.0,0.017038621,0.0,0.0,0.09935992,0.0,0.0,0.114752576,0.15838738,0.1220874,0.06348303,0.16437538,0.1573857,0.0,0.0,0.0,0.07611226,0.13630092,0.13869534,0.0,0.1319861,0.2527393,0.24224919,0.08552199,0.22531801,0.17576055
0.15756504,4.0532202e-19,0.0,0.0,0.12446573,1.8235436e-16,4.6460148e-17,0.088648394,0.16801555,0.0,0.16603754,0.0,0.19805983,0.19930632,0.0,0.19977152,0.12421959,0.17517556,0.0,0.12056811,0.0,0.0,0.0,0.015661294,0.0,0.0,0.10127334,0.0,0.0,0.109868824,0.15844947,0.122684434,0.06613046,0.1619588,0.15774398,0.0,0.0,0.0,0.074520744,0.13480298,0.13717099,0.0,0.12878665,0.25596496,0.24242762,0.08160519,0.22025967,0.17902152
0.15983815,1.8433618e-20,0.0,0.0,0.12553264,1.3904605e-17,3.1083673e-18,0.08642632,0.17361906,0.0,0.16479753,0.0,0.19073442,0.1955301,0.0,0.19560336,0.1221245,0.17368937,0.0,0.11738866,0.0,0.0,0.0,0.014362278,0.0,0.0,0.09878102,0.0,0.0,0.118508235,0.15862091,0.12103156,0.06559278,0.16254303,0.158847,0.0,0.0,0.0,0.07475975,0.13888958,0.13474931,0.0,0.13122979,0.2522911,0.24242762,0.08385642,0.22513221,0.17701043
0.16286688,6.5585174e-22,0.0,0.0,0.12283942,8.668936e-19,1.6817257e-19,0.0858931,0.16413216,0.0,0.16600573,0.0,0.19140306,0.19387402,0.0,0.19559692,0.121316426,0.17189111,0.0,0.119012974,0.0,0.0,0.0,0.012849883,0.0,0.0,0.101737544,0.0,0.0,0.11062164,0.16100566,0.119620115,0.06424799,0.16020323,0.15872939,0.0,0.0,0.0,0.07359825,0.13930245,0.13626418,0.0,0.12996656,0.2516826,0.24172597,0.08000957,0.22759104,0.1745125
0.16073127,1.7866841e-23,0.0,0.0,0.1235499,4.3445044e-20,7.225665e-21,0.086037464,0.16207449,0.0,0.1657349,0.0,0.1923166,0.19434412,0.0,0.19428071,0.12334298,0.17238152,0.0,0.11679938,0.0,0.0,0.0,0.01185228,0.0,0.0,0.093744196,0.0,0.0,0.11250115,0.16138393,0.12198588,0.06258269,0.1578036,0.15906979,0.0,0.0,0.0,0.0745113,0.1379771,0.13508399,0.0,0.1292318,0.25486857,0.237394,0.08083418,0.22185865,0.17429614
0.16033387,3.639181e-25,0.0,0.0,0.12184361,1.7177128e-21,2.416775e-22,0.08459196,0.16497329,0.0,0.16275401,0.0,0.18879244,0.19214602,0.0,0.1964399,0.120241925,0.17341591,0.0,0.119681425,0.0,0.0,0.0,0.010520436,0.0,0.0,0.09710631,0.0,0.0,0.11353588,0.15571159,0.122714505,0.063321404,0.15534624,0.1552188,0.0,0.0,0.0,0.0749228,0.13458878,0.14360628,0.0,0.12664361,0.24787542,0.23943962,0.0814592,0.21728075,0.17026769
0.15801388,5.397667e-27,0.0,0.0,0.1185199,5.2485535e-23,6.155546e-24,0.086492084,0.15823892,0.0,0.16491431,0.0,0.18767849,0.19464359,0.0,0.19543399,0.12029397,0.1757169,0.0,0.11544191,0.0,0.0,0.0,0.009269011,0.0,0.0,0.095408864,0.0,0.0,0.11586621,0.15790054,0.119534306,0.062499043,0.16137184,0.1537534,0.0,0.0,0.0,0.07630155,0.13301452,0.13398814,0.0,0.124718,0.24699341,0.23481546,0.081096776,0.21905081,0.17120886
0.15553162,5.660693e-29,0.0,0.0,0.123350315,1.2114558e-24,1.1651441e-25,0.08347864,0.16159306,0.0,0.15659007,0.0,0.18532868,0.18694751,0.0,0.1934161,0.118926965,0.17525528,0.0,0.11810604,0.0,0.0,0.0,0.008484325,0.0,0.0,0.09962271,0.0,0.0,0.11194323,0.16075711,0.11726588,0.0620911,0.15464216,0.15335032,0.0,0.0,0.0,0.07504795,0.13374753,0.13195138,0.0,0.124983594,0.24374941,0.23751639,0.08568103,0.2166669,0.17263487
0.15726659,4.061443e-31,0.0,0.0,0.11638294,2.0595986e-26,1.5951764e-27,0.08370285,0.15769516,0.0,0.161277,0.0,0.17897478,0.18726936,0.0,0.19240686,0.11904417,0.17270502,0.0,0.11548717,0.0,0.0,0.0,0.0073215556,0.0,0.0,0.097210914,0.0,0.0,0.113763355,0.1570065,0.11568256,0.061488636,0.156316,0.1575233,0.0,0.0,0.0,0.0742167,0.13199207,0.13156153,0.0,0.12118536,0.24379028,0.23630036,0.077920906,0.21719365,0.16517988
0.15938199,1.9209818e-33,0.0,0.0,0.11630251,2.5075868e-28,1.5325929e-29,0.08202429,0.15759765,0.0,0.154424,0.0,0.17978586,0.18798833,0.0,0.19381298,0.11760986,0.17126834,0.0,0.1133812,0.0,0.0,0.0,0.0066910726,0.0,0.0,0.09404355,0.0,0.0,0.11241139,0.15675563,0.1138364,0.058277108,0.1552113,0.15161967,0.0,0.0,0.0,0.07475622,0.12872781,0.13679965,0.0,0.12059334,0.23981191,0.23184209,0.07816978,0.21088195,0.17294896
0.15256177,5.7430504e-36,0.0,0.0,0.11552897,2.1187686e-30,9.988817e-32,0.07838975,0.15861179,0.0,0.16039842,0.0,0.17955352,0.18254845,0.0,0.19136304,0.11701016,0.1677928,0.0,0.11678632,0.0,0.0,0.0,0.005314222,0.0,0.0,0.09413161,0.0,0.0,0.11050542,0.15131776,0.11166416,0.055843018,0.15313967,0.15268168,0.0,0.0,0.0,0.07267934,0.13031541,0.13642995,0.0,0.12175325,0.24186832,0.23127812,0.07899548,0.2151122,0.17026687
0.15468523,1.0344155e-38,0.0,0.0,0.11058079,1.1993469e-32,4.250887e-34,0.07664692,0.16368835,0.0,0.16349195,0.0,0.17724459,0.18439004,0.0,0.18966453,0.11533523,0.1619459,0.0,0.11535441,0.0,0.0,0.0,0.0047025345,0.0,0.0,0.09635888,0.0,0.0,0.110430285,0.1579063,0.11789342,0.05593666,0.15032159,0.15125784,0.0,0.0,0.0,0.07450319,0.13118884,0.13435021,0.0,0.11791204,0.24152385,0.2311093,0.079376,0.21315274,0.168351
0.15803185,1.062e-41,0.0,0.0,0.11595628,4.37047e-35,1.1310721e-36,0.07709519,0.16256508,0.0,0.15930167,0.0,0.17883523,0.18638921,0.0,0.18804331,0.116581395,0.16588128,0.0,0.11507948,0.0,0.0,0.0,0.0038398653,0.0,0.0,0.09703929,0.0,0.0,0.10693582,0.16091545,0.10997243,0.05544186,0.1499581,0.1489883,0.0,0.0,0.0,0.074034765,0.13221624,0.12975034,0.0,0.124037355,0.23791893,0.22845326,0.07668031,0.2138709,0.16312443
0.15245432,6e-45,0.0,0.0,0.115515396,9.798016e-38,1.790638e-39,0.07796491,0.16144843,0.0,0.15857685,0.0,0.18549572,0.18385275,0.0,0.18514304,0.11731564,0.16908585,0.0,0.11287235,0.0,0.0,0.0,0.0031307612,0.0,0.0,0.09733148,0.0,0.0,0.10637954,0.16062234,0.11334315,0.05531852,0.14797099,0.15561076,0.0,0.0,0.0,0.07449418,0.13278353,0.12952623,0.0,0.11890707,0.2419905,0.22587499,0.07752802,0.20615877,0.16235526
0.15697736,0.0,0.0,0.0,0.11294514,1.28285e-40,1.593e-42,0.076670386,0.15872331,0.0,0.15936826,0.0,0.18013111,0.18262172,0.0,0.19251685,0.11471485,0.16824111,0.0,0.11540111,0.0,0.0,0.0,0.0026074497,0.0,0.0,0.096969336,0.0,0.0,0.10931892,0.157861,0.11334278,0.055282705,0.14911951,0.14488755,0.0,0.0,0.0,0.07132901,0.1310228,0.13024308,0.0,0.11919204,0.23788486,0.22567753,0.074478924,0.20988478,0.16456088
0.15804859,0.0,0.0,0.0,0.11609668,9.2e-44,1e-45,0.0760276,0.15470734,0.0,0.16055553,0.0,0.17376278,0.18526922,0.0,0.18847878,0.11631678,0.16653696,0.0,0.11397555,0.0,0.0,0.0,0.0019558372,0.0,0.0,0.0910486,0.0,0.0,0.10876666,0.15353595,0.11308643,0.05563759,0.14840032,0.1460984,0.0,0.0,0.0,0.07074961,0.12743585,0.13278921,0.0,0.12179075,0.24021158,0.22479172,0.07648121,0.2052634,0.16126984
0.15116087,0.0,0.0,0.0,0.1131537,0.0,0.0,0.07478028,0.15861315,0.0,0.15699875,0.0,0.1771686,0.18148525,0.0,0.18518084,0.11425996,0.17022985,0.0,0.109318696,0.0,0.0,0.0,0.0015333417,0.0,0.0,0.089375,0.0,0.0,0.112405576,0.1545217,0.11192459,0.055080157,0.14985213,0.14646655,0.0,0.0,0.0,0.07046378,0.12652878,0.1279027,0.0,0.12091729,0.23406014,0.22860244,0.07241774,0.20939705,0.1614117
0.14579149,0.0,0.0,0.0,0.113047674,0.0,0.0,0.072475,0.16203246,0.0,0.15909074,0.0,0.17584702,0.18049996,0.0,0.18684739,0.11317099,0.16350472,0.0,0.11401481,0.0,0.0,0.0,0.0011807352,0.0,0.0,0.0936941,0.0,0.0,0.10498046,0.15525873,0.110571966,0.056285646,0.15291114,0.14839871,0.0,0.0,0.0,0.071175724,0.12590195,0.13047905,0.0,0.12517107,0.22971298,0.22990668,0.073142216,0.21474397,0.16215599
0.15003572,0.0,0.0,0.0,0.1131567,0.0,0.0,0.072508916,0.159954,0.0,0.15491372,0.0,0.17761752,0.17951857,0.0,0.18200304,0.1136749,0.1656801,0.0,0.11572124,0.0,0.0,0.0,0.00084565656,0.0,0.0,0.0882328,0.0,0.0,0.10658771,0.15173492,0.118117146,0.0546888,0.150882,0.15224892,0.0,0.0,0.0,0.070697464,0.12687938,0.12918834,0.0,0.11384203,0.2322875,0.22503111,0.0735529,0.2079394,0.16237825
0.15126805,0.0,0.0,0.0,0.11031498,0.0,0.0,0.07248211,0.15723315,0.0,0.15493393,0.0,0.1787703,0.1786843,0.0,0.18480298,0.113151975,0.16662027,0.0,0.11352886,0.0,0.0,0.0,0.000642555,0.0,0.0,0.09046969,0.0,0.0,0.1045795,0.15317053,0.112442836,0.055102237,0.1477022,0.1424076,0.0,0.0,0.0,0.072918944,0.124469295,0.12749936,0.0,0.11649319,0.22807777,0.22111563,0.075559445,0.21090254,0.16464777
0.14890903,0.0,0.0,0.0,0.11457106,0.0,0.0,0.072624266,0.15724929,0.0,0.15736096,0.0,0.17616084,0.17212339,0.0,0.18291514,0.11599404,0.16594924,0.0,0.115897,0.0,0.0,0.0,0.00046238472,0.0,0.0,0.09058641,0.0,0.0,0.10393437,0.15376022,0.123096325,0.054020226,0.14638837,0.14576647,0.0,0.0,0.0,0.07575018,0.12400963,0.12874001,0.0,0.11518489,0.22565453,0.21973014,0.07428888,0.20799534,0.16438079
0.15138331,0.0,0.0,0.0,0.112293646,0.0,0.0,0.068831205,0.1675296,0.0,0.15357375,0.0,0.17789859,0.17414622,0.0,0.18235771,0.11263922,0.16194712,0.0,0.112553306,0.0,0.0,0.0,0.00033136053,0.0,0.0,0.08862738,0.0,0.0,0.10625885,0.15385097,0.11404387,0.052914135,0.14953619,0.14052996,0.0,0.0,0.0,0.07160648,0.12564744,0.12945315,0.0,0.117420495,0.22393255,0.22034727,0.07446024,0.20923416,0.15930693
0.14305575,0.0,0.0,0.0,0.11126608,0.0,0.0,0.069411844,0.1565697,0.0,0.15634677,0.0,0.17585012,0.17332368,0.0,0.18430044,0.11444524,0.16267812,0.0,0.11050113,0.0,0.0,0.0,0.00022608275,0.0,0.0,0.0859055,0.0,0.0,0.10627072,0.14435276,0.1155094,0.053733204,0.14705801,0.14527944,0.0,0.0,0.0,0.072561815,0.12340329,0.12712765,0.0,0.11186509,0.2223664,0.22178271,0.07480485,0.19452602,0.16410926
0.15390411,0.0,0.0,0.0,0.115275614,0.0,0.0,0.0675546,0.15902308,0.0,0.14579584,0.0,0.17515473,0.16855231,0.0,0.18050554,0.111856125,0.1631201,0.0,0.11058707,0.0,0.0,0.0,0.00015362301,0.0,0.0,0.08819738,0.0,0.0,0.10552369,0.15695862,0.11090398,0.0532655,0.14434622,0.1451533,0.0,0.0,0.0,0.07415481,0.12145222,0.1281208,0.0,0.11619132,0.2224361,0.22201565,0.07306284,0.20685247,0.16251783
0.14932798,0.0,0.0,0.0,0.108823225,0.0,0.0,0.06734403,0.15971047,0.0,0.15400058,0.0,0.17585818,0.1717235,0.0,0.18597905,0.10954565,0.16313699,0.0,0.10851958,0.0,0.0,0.0,9.698308e-05,0.0,0.0,0.08830119,0.0,0.0,0.10782697,0.14671114,0.112942524,0.051636428,0.1442021,0.13849263,0.0,0.0,0.0,0.07228895,0.11887752,0.12706129,0.0,0.11209368,0.23248634,0.21495783,0.076061845,0.19536781,0.15673922
0.14996633,0.0,0.0,0.0,0.10862443,0.0,0.0,0.06660031,0.15608655,0.0,0.15141629,0.0,0.17423368,0.16931476,0.0,0.17813404,0.112273924,0.1653173,0.0,0.1073828,0.0,0.0,0.0,6.081051e-05,0.0,0.0,0.09132873,0.0,0.0,0.10548359,0.15373066,0.111335725,0.051087085,0.14629224,0.14391494,0.0,0.0,0.0,0.07427716,0.1198302,0.122109056,0.0,0.11242495,0.2250415,0.21429384,0.07585683,0.19931035,0.15596679
0.14672299,0.0,0.0,0.0,0.10998409,0.0,0.0,0.06483879,0.15775703,0.0,0.1540901,0.0,0.17449507,0.16626376,0.0,0.1815787,0.11361187,0.1601099,0.0,0.109272085,0.0,0.0,0.0,3.6746118e-05,0.0,0.0,0.088683,0.0,0.0,0.10559846,0.14541191,0.11232395,0.0531634,0.1429253,0.14284179,0.0,0.0,0.0,0.070950195,0.12409703,0.12683707,0.0,0.10884719,0.22000791,0.21363392,0.07296855,0.1987302,0.16242279
0.14627337,0.0,0.0,0.0,0.10541302,0.0,0.0,0.06371219,0.14970902,0.0,0.14768952,0.0,0.17422698,0.17233644,0.0,0.18242592,0.11085096,0.1626341,0.0,0.1096032,0.0,0.0,0.0,2.1363925e-05,0.0,0.0,0.087835565,0.0,0.0,0.1000251,0.14675847,0.115519896,0.050478,0.14339454,0.13755834,0.0,0.0,0.0,0.07257149,0.1204237,0.12909016,0.0,0.113650486,0.2231167,0.2132445,0.07319442,0.20022199,0.15155917
0.1455852,0.0,0.0,0.0,0.10817927,0.0,0.0,0.062893845,0.15028489,0.0,0.1462357,0.0,0.17370974,0.16728176,0.0,0.17680366,0.11277882,0.15878162,0.0,0.10987274,0.0,0.0,0.0,1.1837391e-05,0.0,0.0,0.08419002,0.0,0.0,0.09857143,0.15004668,0.11197886,0.05204106,0.14338523,0.13754316,0.0,0.0,0.0,0.07105501,0.11817833,0.12500715,0.0,0.11203366,0.22153044,0.21728875,0.073364735,0.1999486,0.15344933
0.14375883,0.0,0.0,0.0,0.107755266,0.0,0.0,0.061736193,0.14601846,0.0,0.1446214,0.0,0.16498384,0.16870578,0.0,0.17635708,0.11069609,0.15736027,0.0,0.109593265,0.0,0.0,0.0,6.2995655e-06,0.0,0.0,0.08312036,0.0,0.0,0.10033744,0.15293436,0.11365095,0.051057804,0.13888323,0.13950157,0.0,0.0,0.0,0.06993319,0.12053873,0.12956661,0.0,0.11072757,0.21989714,0.21570083,0.07659855,0.19511138,0.15730795
0.14832243,0.0,0.0,0.0,0.106506675,0.0,0.0,0.060733333,0.14740442,0.0,0.1446253,0.0,0.16932774,0.1677803,0.0,0.17997773,0.11053011,0.15831988,0.0,0.10529408,0.0,0.0,0.0,3.2015644e-06,0.0,0.0,0.087582454,0.0,0.0,0.100637995,0.147198,0.112449855,0.05252901,0.13916127,0.1377924,0.0,0.0,0.0,0.06915792,0.11443352,0.12620112,0.0,0.10698986,0.21981786,0.21410762,0.07586223,0.19663171,0.16022512
0.13919148,0.0,0.0,0.0,0.11109005,0.0,0.0,0.060257927,0.1490561,0.0,0.14778976,0.0,0.16838536,0.16623382,0.0,0.1737589,0.1106047,0.15806168,0.0,0.10973635,0.0,0.0,0.0,1.5421093e-06,0.0,0.0,0.08264926,0.0,0.0,0.10029205,0.1476623,0.11140315,0.049503684,0.13970754,0.13829958,0.0,0.0,0.0,0.07307332,0.117207214,0.1223645,0.0,0.10824225,0.22268467,0.21002677,0.07395102,0.19315463,0.15555596
0.14375806,0.0,0.0,0.0,0.10873079,0.0,0.0,0.05890778,0.15223178,0.0,0.14323471,0.0,0.1656109,0.16963238,0.0,0.17657182,0.11070209,0.15542826,0.0,0.1068506,0.0,0.0,0.0,7.052941e-07,0.0,0.0,0.086314514,0.0,0.0,0.09875256,0.14717591,0.10836391,0.05206119,0.14316668,0.1392144,0.0,0.0,0.0,0.07217427,0.1168931,0.12700963,0.0,0.10904779,0.21551701,0.21264142,0.070917636,0.19671208,0.15503548
0.14273867,0.0,0.0,0.0,0.106045894,0.0,0.0,0.058345914,0.14834058,0.0,0.14500079,0.0,0.16800918,0.16657782,0.0,0.17693749,0.11175878,0.15683472,0.0,0.1092048,0.0,0.0,0.0,3.0422905e-07,0.0,0.0,0.08181591,0.0,0.0,0.10267214,0.1427122,0.10858161,0.050369166,0.14245954,0.13814011,0.0,0.0,0.0,0.072995074,0.11724885,0.126156,0.0,0.11066691,0.21430895,0.20825319,0.07193985,0.19652101,0.15217571
0.13827032,0.0,0.0,0.0,0.10633291,0.0,0.0,0.057104,0.14902224,0.0,0.14084978,0.0,0.16648012,0.16166778,0.0,0.1779474,0.1095505,0.15755522,0.0,0.10513226,0.0,0.0,0.0,1.2318318e-07,0.0,0.0,0.079948775,0.0,0.0,0.09946701,0.14664227,0.100956455,0.049840376,0.13997737,0.1384684,0.0,0.0,0.0,0.073983364,0.11728094,0.12364049,0.0,0.11181638,0.21993122,0.20894063,0.06883382,0.19068642,0.15543488
0.14513503,0.0,0.0,0.0,0.10505718,0.0,0.0,0.057011403,0.14940697,0.0,0.14293616,0.0,0.16438654,0.16471986,0.0,0.17448498,0.10729138,0.16044472,0.0,0.10134745,0.0,0.0,0.0,4.667521e-08,0.0,0.0,0.08296237,0.0,0.0,0.097125806,0.14276026,0.10479782,0.0480853,0.14235558,0.13995929,0.0,0.0,0.0,0.07331462,0.11317983,0.12478894,0.0,0.10906898,0.21322061,0.21068586,0.07121427,0.19287102,0.15257008
0.13976839,0.0,0.0,0.0,0.10196326,0.0,0.0,0.057337116,0.1510705,0.0,0.14802727,0.0,0.16102721,0.15987785,0.0,0.17485207,0.10850107,0.15892853,0.0,0.1056532,0.0,0.0,0.0,1.6432043e-08,0.0,0.0,0.08274404,0.0,0.0,0.10181501,0.14240897,0.1105132,0.04688675,0.14083003,0.13586365,0.0,0.0,0.0,0.06997463,0.11390753,0.12240859,0.0,0.10480719,0.21591294,0.21038735,0.07146319,0.19225416,0.14737877
0.13861099,0.0,0.0,0.0,0.0995276,0.0,0.0,0.055979077,0.14868328,0.0,0.14550063,0.0,0.16529332,0.16828804,0.0,0.17283714,0.11127157,0.15543416,0.0,0.10683401,0.0,0.0,0.0,5.3453806e-09,0.0,0.0,0.08197456,0.0,0.0,0.1016116,0.14376245,0.10736205,0.0470703,0.1448401,0.13347852,0.0,0.0,0.0,0.07094348,0.11449456,0.12417536,0.0,0.10780171,0.21787204,0.20640711,0.07739777,0.18832676,0.15245141
0.13940622,0.0,0.0,0.0,0.10223737,0.0,0.0,0.054561418,0.14551799,0.0,0.15005542,0.0,0.16296732,0.16360573,0.0,0.17470646,0.10717377,0.15446825,0.0,0.10501199,0.0,0.0,0.0,1.5988243e-09,0.0,0.0,0.084403224,0.0,0.0,0.098421395,0.1440711,0.10585154,0.046337035,0.13732982,0.13695456,0.0,0.0,0.0,0.07093846,0.115211636,0.12692548,0.0,0.10659521,0.2128524,0.20763667,0.068254806,0.18833463,0.14860475
0.13675109,0.0,0.0,0.0,0.10322582,0.0,0.0,0.053423088,0.15180838,0.0,0.14056869,0.0,0.1617501,0.1594021,0.0,0.17143108,0.105253674,0.15441467,0.0,0.104284346,0.0,0.0,0.0,4.366647e-10,0.0,0.0,0.08507584,0.0,0.0,0.103195384,0.14699286,0.10785397,0.047386225,0.13923769,0.14042123,0.0,0.0,0.0,0.071979575,0.115889885,0.122007616,0.0,0.108008325,0.21009703,0.20845707,0.07087769,0.19163078,0.15504941
0.13782312,0.0,0.0,0.0,0.09655059,0.0,0.0,0.05209311,0.1460198,0.0,0.13956232,0.0,0.16363806,0.15862793,0.0,0.16861337,0.104564734,0.15517536,0.0,0.10459155,0.0,0.0,0.0,1.0812155e-10,0.0,0.0,0.0870893,0.0,0.0,0.09728624,0.14204341,0.11196616,0.047270626,0.13729602,0.1319156,0.0,0.0,0.0,0.06760044,0.11209492,0.1205341,0.0,0.10788526,0.21284424,0.20489278,0.06681246,0.19056156,0.15372898
0.13654198,0.0,0.0,0.0,0.10361732,0.0,0.0,0.05266767,0.14417334,0.0,0.14329478,0.0,0.16059567,0.15995146,0.0,0.1666316,0.104875855,0.15810555,0.0,0.1035567,0.0,0.0,0.0,2.4087881e-11,0.0,0.0,0.08607515,0.0,0.0,0.100971445,0.1429253,0.10988276,0.04644487,0.13760805,0.13681869,0.0,0.0,0.0,0.06891709,0.114465326,0.12077473,0.0,0.10480624,0.21133994,0.20218834,0.07025149,0.18376935,0.15069847
0.13706036,0.0,0.0,0.0,0.101362765,0.0,0.0,0.050429016,0.14339983,0.0,0.13698304,0.0,0.15872285,0.16017303,0.0,0.17368813,0.10648705,0.14973785,0.0,0.109819695,0.0,0.0,0.0,4.788178e-12,0.0,0.0,0.08020714,0.0,0.0,0.09797788,0.13979512,0.10872605,0.04952785,0.13589899,0.13395566,0.0,0.0,0.0,0.06851193,0.109944545,0.11997096,0.0,0.10251265,0.20665728,0.20397303,0.063857384,0.19458911,0.15229537
0.13545628,0.0,0.0,0.0,0.099295594,0.0,0.0,0.049756564,0.1444771,0.0,0.14074177,0.0,0.16264023,0.16166778,0.0,0.16801271,0.10690904,0.15408342,0.0,0.1012432,0.0,0.0,0.0,8.416421e-13,0.0,0.0,0.08077359,0.0,0.0,0.09720125,0.13856961,0.108180575,0.050037824,0.13780485,0.1296703,0.0,0.0,0.0,0.066178136,0.113112055,0.12107481,0.0,0.10178423,0.20616108,0.20106073,0.07450474,0.19020143,0.1486043
0.13895418,0.0,0.0,0.0,0.101399,0.0,0.0,0.048305377,0.1463187,0.0,0.14035994,0.0,0.15645058,0.16091275,0.0,0.16672961,0.09881375,0.15303497,0.0,0.10345705,0.0,0.0,0.0,1.2953482e-13,0.0,0.0,0.08093828,0.0,0.0,0.09823057,0.13930875,0.10835347,0.047933858,0.13546467,0.12955187,0.0,0.0,0.0,0.067561425,0.10944673,0.11813783,0.0,0.104680344,0.2079954,0.19888514,0.07335036,0.19070995,0.14926574
0.13351645,0.0,0.0,0.0,0.098695636,0.0,0.0,0.048418336,0.13956074,0.0,0.13694672,0.0,0.15767466,0.1582022,0.0,0.16923618,0.102932975,0.1544279,0.0,0.10234053,0.0,0.0,0.0,1.7271325e-14,0.0,0.0,0.08015335,0.0,0.0,0.09846312,0.14267598,0.1071752,0.05071703,0.134157,0.132525,0.0,0.0,0.0,0.066711694,0.11249436,0.12377805,0.0,0.103029914,0.20540176,0.1998106,0.07109911,0.18454532,0.15077154
