total_gen,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.10529936,0.09654218,0.0,0.11599194,0.0,0.0,0.070246056,0.12652221,0.0,0.08262902,0.0,0.0,0.03550079,0.03990491,0.0,0.0,0.0,0.03990531,0.054201856,0.0,0.0,0.0,0.0,0.0,0.0141390115,0.0,0.0,0.072672345,0.0,0.0,0.0,0.055360693,0.0,0.0,0.0,0.02532051,0.06873032,0.0,0.14578421,0.03365594,0.19285806,0.094820194,0.0,0.07604049,0.06364656,0.041943382
0.10419201,0.095517516,0.0,0.11576872,0.0,0.0,0.074362405,0.12662287,0.0,0.08257413,0.0,0.0,0.034480862,0.041242365,0.0,0.0,0.0,0.041206975,0.054577265,0.0,0.0,0.0,0.0,0.0,0.0136738,0.0,0.0,0.073466234,0.0,0.0,0.0,0.055295926,0.0,0.0,0.0,0.025715102,0.07102895,0.0,0.14596447,0.034447193,0.18907934,0.09414703,0.0,0.075526424,0.063127525,0.04227848
0.10350661,0.09554552,0.0,0.1124273,0.0,0.0,0.074179694,0.12659667,0.0,0.08192422,0.0,0.0,0.03243992,0.041003644,0.0,0.0,0.0,0.042448085,0.054118756,0.0,0.0,0.0,0.0,0.0,0.01289255,0.0,0.0,0.07463043,0.0,0.0,0.0,0.05331073,0.0,0.0,0.0,0.024381148,0.070390955,0.0,0.14338686,0.030006154,0.18994004,0.09468735,0.0,0.0730121,0.062421348,0.041007087
0.103754185,0.097022444,0.0,0.11491216,0.0,0.0,0.07085195,0.12609798,0.0,0.0813126,0.0,0.0,0.03446998,0.04012798,0.0,0.0,0.0,0.0409101,0.05363825,0.0,0.0,0.0,0.0,0.0,0.013969379,0.0,0.0,0.07307665,0.0,0.0,0.0,0.056142785,0.0,0.0,0.0,0.025451453,0.068085104,0.0,0.14394176,0.031382408,0.18831623,0.09450318,0.0,0.073396236,0.064279415,0.04150915
0.1026154,0.095296904,0.0,0.112420246,0.0,0.0,0.072209,0.12479519,0.0,0.0818133,0.0,0.0,0.033428945,0.03964213,0.0,0.0,0.0,0.041082636,0.052570194,0.0,0.0,0.0,0.0,0.0,0.013267799,0.0,0.0,0.0719839,0.0,0.0,0.0,0.05412341,0.0,0.0,0.0,0.025710998,0.069457434,0.0,0.14315322,0.030656904,0.18666773,0.09550747,0.0,0.074699044,0.06511955,0.041796423
0.10199062,0.09343546,0.0,0.11266057,0.0,0.0,0.07035582,0.12521474,0.0,0.0792749,0.0,0.0,0.032397363,0.041741792,0.0,0.0,0.0,0.04103559,0.052329905,0.0,0.0,0.0,0.0,0.0,0.013505949,0.0,0.0,0.072592616,0.0,0.0,0.0,0.051085964,0.0,0.0,0.0,0.026577527,0.06889063,0.0,0.14029866,0.031280525,0.18654388,0.094415836,0.0,0.075583704,0.06491292,0.040380117
0.101347275,0.09478969,0.0,0.11190379,0.0,0.0,0.06923209,0.1218254,0.0,0.08031008,0.0,0.0,0.031476706,0.039595913,0.0,0.0,0.0,0.039995458,0.051702052,0.0,0.0,0.0,0.0,0.0,0.013033389,0.0,0.0,0.07204175,0.0,0.0,0.0,0.054417573,0.0,0.0,0.0,0.026797663,0.06911852,0.0,0.13913669,0.030633448,0.18604931,0.09461152,0.0,0.07316483,0.06478321,0.041707627
0.1003008,0.09353436,0.0,0.1132144,0.0,0.0,0.069830686,0.121417925,0.0,0.08128389,0.0,0.0,0.030537585,0.038363036,0.0,0.0,0.0,0.04113148,0.051098127,0.0,0.0,0.0,0.0,0.0,0.01280818,0.0,0.0,0.07300688,0.0,0.0,0.0,0.056345597,0.0,0.0,0.0,0.025271047,0.07064422,0.0,0.14159729,0.031322163,0.18281755,0.09615724,0.0,0.0767959,0.06351046,0.041450568
0.10018278,0.09497553,0.0,0.11121311,0.0,0.0,0.06992597,0.12395306,0.0,0.07901827,0.0,0.0,0.031088741,0.041538894,0.0,0.0,0.0,0.039308116,0.051241964,0.0,0.0,0.0,0.0,0.0,0.013355837,0.0,0.0,0.07270161,0.0,0.0,0.0,0.05401573,0.0,0.0,0.0,0.025991501,0.06669185,0.0,0.13941064,0.033097137,0.18259485,0.093405664,0.0,0.07284701,0.06381556,0.04157869
0.10114057,0.09169481,0.0,0.11096439,0.0,0.0,0.07022294,0.12584999,0.0,0.0805192,0.0,0.0,0.02962995,0.04132093,0.0,0.0,0.0,0.040180203,0.051393304,0.0,0.0,0.0,0.0,0.0,0.012126725,0.0,0.0,0.07128291,0.0,0.0,0.0,0.05390616,0.0,0.0,0.0,0.02685568,0.06453874,0.0,0.13854624,0.031920698,0.18030182,0.095050044,0.0,0.07520151,0.06387672,0.040158402
0.101029284,0.091467984,0.0,0.11076859,0.0,0.0,0.068254046,0.12372941,0.0,0.077893265,0.0,0.0,0.029097958,0.03873912,0.0,0.0,0.0,0.03978752,0.050907183,0.0,0.0,0.0,0.0,0.0,0.012786329,0.0,0.0,0.07104271,0.0,0.0,0.0,0.052204233,0.0,0.0,0.0,0.02594069,0.06720884,0.0,0.13833684,0.0307756,0.1805696,0.095237456,0.0,0.07407213,0.063627355,0.040906318
0.09998804,0.09274304,0.0,0.11168885,0.0,0.0,0.06921076,0.12046744,0.0,0.08060809,0.0,0.0,0.028907768,0.037594102,0.0,0.0,0.0,0.040207665,0.050478604,0.0,0.0,0.0,0.0,0.0,0.012242302,0.0,0.0,0.071891114,0.0,0.0,0.0,0.05338462,0.0,0.0,0.0,0.02390648,0.06660939,0.0,0.13735794,0.031361837,0.18008806,0.09416997,0.0,0.07191619,0.063149765,0.042217772
0.099321075,0.093031414,0.0,0.108673856,0.0,0.0,0.06741201,0.123067856,0.0,0.079545334,0.0,0.0,0.027062548,0.038561616,0.0,0.0,0.0,0.038605485,0.050364338,0.0,0.0,0.0,0.0,0.0,0.012182414,0.0,0.0,0.071889415,0.0,0.0,0.0,0.053056784,0.0,0.0,0.0,0.025721693,0.06641169,0.0,0.13836473,0.031928148,0.17658754,0.092823446,0.0,0.07082289,0.06403144,0.042488404
0.09861808,0.090888605,0.0,0.110306874,0.0,0.0,0.06731779,0.12082686,0.0,0.07827532,0.0,0.0,0.027509965,0.038537763,0.0,0.0,0.0,0.03988463,0.049457304,0.0,0.0,0.0,0.0,0.0,0.011725782,0.0,0.0,0.069559254,0.0,0.0,0.0,0.052263044,0.0,0.0,0.0,0.025856737,0.064924665,0.0,0.13702118,0.03131368,0.17589998,0.09094695,0.0,0.07505856,0.062966466,0.040668964
0.09686303,0.090035856,0.0,0.10904649,0.0,0.0,0.065635465,0.12209591,0.0,0.07609443,0.0,0.0,0.026303299,0.036929775,0.0,0.0,0.0,0.039796792,0.04939503,0.0,0.0,0.0,0.0,0.0,0.0122155035,0.0,0.0,0.06935118,0.0,0.0,0.0,0.05373668,0.0,0.0,0.0,0.02453113,0.068671055,0.0,0.1352842,0.030329522,0.17548244,0.09130904,0.0,0.073237985,0.06187616,0.04170723
0.09626616,0.08950252,0.0,0.108101346,0.0,0.0,0.067738734,0.12015572,0.0,0.0759315,0.0,0.0,0.025514377,0.03539229,0.0,0.0,0.0,0.03999828,0.04909528,0.0,0.0,0.0,0.0,0.0,0.012777131,0.0,0.0,0.07014902,0.0,0.0,0.0,0.054104548,0.0,0.0,0.0,0.02314598,0.066237785,0.0,0.13604246,0.030851102,0.17160521,0.09004107,0.0,0.07239829,0.063043274,0.041139968
0.09606807,0.08828235,0.0,0.1086743,0.0,0.0,0.06556051,0.11948959,0.0,0.0780296,0.0,0.0,0.024557225,0.0383949,0.0,0.0,0.0,0.038529746,0.048432928,0.0,0.0,0.0,0.0,0.0,0.012305659,0.0,0.0,0.070764475,0.0,0.0,0.0,0.05001412,0.0,0.0,0.0,0.023582045,0.06742897,0.0,0.13250236,0.029597586,0.17244081,0.08882084,0.0,0.07340139,0.06275368,0.04126388
0.095397145,0.08664682,0.0,0.10709781,0.0,0.0,0.065662995,0.11820768,0.0,0.07507769,0.0,0.0,0.023580316,0.03719483,0.0,0.0,0.0,0.039397374,0.04933719,0.0,0.0,0.0,0.0,0.0,0.011729713,0.0,0.0,0.07114702,0.0,0.0,0.0,0.052424848,0.0,0.0,0.0,0.024675652,0.06350882,0.0,0.13291827,0.030103436,0.17024228,0.08774046,0.0,0.0712874,0.06473375,0.03987601
0.09484719,0.08974102,0.0,0.10723264,0.0,0.0,0.0660627,0.11867244,0.0,0.076204196,0.0,0.0,0.02365932,0.038262237,0.0,0.0,0.0,0.038148325,0.047880538,0.0,0.0,0.0,0.0,0.0,0.011854111,0.0,0.0,0.06851687,0.0,0.0,0.0,0.051124442,0.0,0.0,0.0,0.025463223,0.06283929,0.0,0.13208126,0.029554104,0.16841775,0.089923374,0.0,0.07240548,0.0628266,0.038419683
0.09465871,0.08697876,0.0,0.107884385,0.0,0.0,0.069056846,0.11564262,0.0,0.07780718,0.0,0.0,0.022326624,0.03720836,0.0,0.0,0.0,0.039036777,0.048569158,0.0,0.0,0.0,0.0,0.0,0.012829538,0.0,0.0,0.069337875,0.0,0.0,0.0,0.048936605,0.0,0.0,0.0,0.02490824,0.06481414,0.0,0.13147785,0.030949434,0.16743067,0.08986103,0.0,0.072309956,0.06434657,0.039240774
0.09566672,0.08760635,0.0,0.105910264,0.0,0.0,0.0667747,0.11807893,0.0,0.07684177,0.0,0.0,0.020625018,0.03964187,0.0,0.0,0.0,0.039540693,0.04740627,0.0,0.0,0.0,0.0,0.0,0.012277755,0.0,0.0,0.071162425,0.0,0.0,0.0,0.04976088,0.0,0.0,0.0,0.023098964,0.06696906,0.0,0.12998249,0.03124272,0.16880602,0.088654816,0.0,0.070637316,0.062157433,0.040980797
0.094351076,0.08848018,0.0,0.106494844,0.0,0.0,0.0651297,0.11741998,0.0,0.07500275,0.0,0.0,0.02085396,0.03849317,0.0,0.0,0.0,0.040571522,0.047651302,0.0,0.0,0.0,0.0,0.0,0.011587438,0.0,0.0,0.06993932,0.0,0.0,0.0,0.051966272,0.0,0.0,0.0,0.02658086,0.06547599,0.0,0.13118096,0.03217233,0.16585656,0.088314824,0.0,0.069981754,0.06266589,0.04152752
0.09409978,0.087179415,0.0,0.106041715,0.0,0.0,0.06624945,0.116937496,0.0,0.07580726,0.0,0.0,0.020814326,0.038035296,0.0,0.0,0.0,0.040381927,0.04734664,0.0,0.0,0.0,0.0,0.0,0.011564167,0.0,0.0,0.06949222,0.0,0.0,0.0,0.04849827,0.0,0.0,0.0,0.02544126,0.06584231,0.0,0.12956914,0.03141473,0.16630217,0.08678952,0.0,0.07298608,0.061177377,0.04278401
0.09473557,0.0855083,0.0,0.1074787,0.0,0.0,0.06324628,0.11822243,0.0,0.07512957,0.0,0.0,0.020325862,0.038509585,0.0,0.0,0.0,0.038715497,0.048304636,0.0,0.0,0.0,0.0,0.0,0.0119968,0.0,0.0,0.06951213,0.0,0.0,0.0,0.049530886,0.0,0.0,0.0,0.02469981,0.0642076,0.0,0.12842266,0.03416154,0.16500877,0.08526106,0.0,0.07093407,0.061155193,0.04086846
0.09269513,0.08526175,0.0,0.10560641,0.0,0.0,0.06578518,0.11438238,0.0,0.07703332,0.0,0.0,0.020129679,0.04012315,0.0,0.0,0.0,0.039475538,0.047446772,0.0,0.0,0.0,0.0,0.0,0.011722987,0.0,0.0,0.067575,0.0,0.0,0.0,0.049568698,0.0,0.0,0.0,0.025451686,0.06448815,0.0,0.12811635,0.03179693,0.16456771,0.08674501,0.0,0.0726653,0.060365383,0.039606225
0.093467146,0.0864663,0.0,0.10640387,0.0,0.0,0.064518124,0.11452707,0.0,0.07657247,0.0,0.0,0.018895742,0.0396327,0.0,0.0,0.0,0.03988843,0.047591455,0.0,0.0,0.0,0.0,0.0,0.011782212,0.0,0.0,0.06823251,0.0,0.0,0.0,0.049164075,0.0,0.0,0.0,0.02614036,0.06749393,0.0,0.12827861,0.030526618,0.16221382,0.08597829,0.0,0.06979686,0.0612565,0.039590072
0.09196588,0.08592837,0.0,0.10655098,0.0,0.0,0.06467675,0.11531346,0.0,0.07525439,0.0,0.0,0.017918736,0.037141446,0.0,0.0,0.0,0.03803305,0.046743076,0.0,0.0,0.0,0.0,0.0,0.0113445725,0.0,0.0,0.06871292,0.0,0.0,0.0,0.04891442,0.0,0.0,0.0,0.025660546,0.06484297,0.0,0.12779208,0.032117825,0.1605343,0.085183404,0.0,0.06988314,0.061839197,0.04186061
0.09200756,0.08620229,0.0,0.106468685,0.0,0.0,0.06303483,0.11329202,0.0,0.07493529,0.0,0.0,0.016952729,0.03606273,0.0,0.0,0.0,0.038163807,0.046269335,0.0,0.0,0.0,0.0,0.0,0.012015163,0.0,0.0,0.067852244,0.0,0.0,0.0,0.04912501,0.0,0.0,0.0,0.02541179,0.06282903,0.0,0.12476683,0.0316687,0.16161196,0.08509153,0.0,0.06883077,0.062426776,0.040414233
0.09099085,0.08537713,0.0,0.10699953,0.0,0.0,0.06383791,0.11566567,0.0,0.07649171,0.0,0.0,0.015427329,0.036588963,0.0,0.0,0.0,0.03827105,0.046564583,0.0,0.0,0.0,0.0,0.0,0.012080602,0.0,0.0,0.06847661,0.0,0.0,0.0,0.04801545,0.0,0.0,0.0,0.024253117,0.06377536,0.0,0.1244542,0.031646047,0.16159764,0.08502278,0.0,0.071249686,0.06198528,0.04099678
0.09146922,0.08294497,0.0,0.10859795,0.0,0.0,0.06142338,0.11190933,0.0,0.07540056,0.0,0.0,0.015340696,0.03475564,0.0,0.0,0.0,0.03841519,0.04631036,0.0,0.0,0.0,0.0,0.0,0.01233496,0.0,0.0,0.068178974,0.0,0.0,0.0,0.048478186,0.0,0.0,0.0,0.026318446,0.06481107,0.0,0.123804785,0.032822914,0.1596016,0.08435421,0.0,0.06915634,0.06346985,0.041881215
0.09075834,0.08444087,0.0,0.10724108,0.0,0.0,0.06535138,0.11542642,0.0,0.075660035,0.0,0.0,0.014245958,0.034887187,0.0,0.0,0.0,0.0378849,0.045880117,0.0,0.0,0.0,0.0,0.0,0.012103262,0.0,0.0,0.066612735,0.0,0.0,0.0,0.047856294,0.0,0.0,0.0,0.024461674,0.063127466,0.0,0.123425685,0.031335946,0.1582125,0.084900536,0.0,0.068573534,0.06069377,0.04170119
0.09077293,0.08351306,0.0,0.105319165,0.0,0.0,0.065326825,0.114851475,0.0,0.07357585,0.0,0.0,0.012601833,0.036533743,0.0,0.0,0.0,0.0387777,0.045085292,0.0,0.0,0.0,0.0,0.0,0.011911248,0.0,0.0,0.066741034,0.0,0.0,0.0,0.04636546,0.0,0.0,0.0,0.025452243,0.06408579,0.0,0.122900516,0.030956758,0.15665801,0.0846402,0.0,0.068171374,0.061133765,0.04050462
0.09068938,0.08255658,0.0,0.105645604,0.0,0.0,0.06414243,0.11251717,0.0,0.07444291,0.0,0.0,0.011705557,0.03538806,0.0,0.0,0.0,0.036909774,0.04614922,0.0,0.0,0.0,0.0,0.0,0.01184456,0.0,0.0,0.06818652,0.0,0.0,0.0,0.048573676,0.0,0.0,0.0,0.02536952,0.06446547,0.0,0.12241126,0.03343052,0.15599076,0.08404267,0.0,0.06753088,0.062307805,0.04067746
0.09077179,0.08475815,0.0,0.10705582,0.0,0.0,0.060875922,0.11219337,0.0,0.07349621,0.0,0.0,0.010686865,0.0349859,0.0,0.0,0.0,0.036781855,0.044071876,0.0,0.0,0.0,0.0,0.0,0.011892372,0.0,0.0,0.06652875,0.0,0.0,0.0,0.04691883,0.0,0.0,0.0,0.02453504,0.062056243,0.0,0.121847846,0.03230197,0.15637617,0.08298472,0.0,0.07011016,0.06272636,0.04052896
0.089919865,0.08437938,0.0,0.10759451,0.0,0.0,0.062424432,0.11208289,0.0,0.07561027,0.0,0.0,0.010143707,0.036455046,0.0,0.0,0.0,0.03843321,0.044091165,0.0,0.0,0.0,0.0,0.0,0.011710393,0.0,0.0,0.06625679,0.0,0.0,0.0,0.046410497,0.0,0.0,0.0,0.02345222,0.06203556,0.0,0.120568775,0.031894144,0.15489793,0.08488614,0.0,0.0672374,0.062498897,0.03882953
0.09020835,0.08201664,0.0,0.10776944,0.0,0.0,0.0621162,0.11021685,0.0,0.07545057,0.0,0.0,0.009548418,0.0347822,0.0,0.0,0.0,0.03689349,0.04447291,0.0,0.0,0.0,0.0,0.0,0.011951567,0.0,0.0,0.0679581,0.0,0.0,0.0,0.04652687,0.0,0.0,0.0,0.022641987,0.060682762,0.0,0.1199252,0.030550282,0.15410672,0.08239637,0.0,0.06576705,0.0622485,0.0402192
0.09023664,0.08249825,0.0,0.10767645,0.0,0.0,0.06277757,0.111534566,0.0,0.07643853,0.0,0.0,0.00787606,0.036181178,0.0,0.0,0.0,0.03688702,0.043757267,0.0,0.0,0.0,0.0,0.0,0.011325528,0.0,0.0,0.06636726,0.0,0.0,0.0,0.047339514,0.0,0.0,0.0,0.023258707,0.05923665,0.0,0.11916831,0.03232638,0.15384567,0.08321587,0.0,0.067607775,0.06293071,0.040077284
0.08971574,0.0830173,0.0,0.10734573,0.0,0.0,0.062493507,0.11000336,0.0,0.075387664,0.0,0.0,0.007235485,0.035454646,0.0,0.0,0.0,0.03637339,0.043925025,0.0,0.0,0.0,0.0,0.0,0.012175447,0.0,0.0,0.06637194,0.0,0.0,0.0,0.04522104,0.0,0.0,0.0,0.022963764,0.059551287,0.0,0.11995865,0.030990481,0.1510648,0.08168643,0.0,0.06853534,0.0634349,0.04023315
0.089716025,0.0846995,0.0,0.10770351,0.0,0.0,0.06309948,0.108617365,0.0,0.07331324,0.0,0.0,0.0060242047,0.034889624,0.0,0.0,0.0,0.037269,0.043993548,0.0,0.0,0.0,0.0,0.0,0.012412517,0.0,0.0,0.06722366,0.0,0.0,0.0,0.047440033,0.0,0.0,0.0,0.024458949,0.05958432,0.0,0.12066894,0.031586688,0.14966094,0.08131012,0.0,0.06749066,0.061234012,0.04174175
0.0885742,0.08283988,0.0,0.10685396,0.0,0.0,0.063921615,0.110453784,0.0,0.07434097,0.0,0.0,0.0049518095,0.036836557,0.0,0.0,0.0,0.037484996,0.043592863,0.0,0.0,0.0,0.0,0.0,0.012308129,0.0,0.0,0.06665606,0.0,0.0,0.0,0.046360593,0.0,0.0,0.0,0.026537288,0.062006142,0.0,0.11835905,0.031607542,0.1506501,0.083403245,0.0,0.06773187,0.06229571,0.03944538
0.08807062,0.08086568,0.0,0.10753462,0.0,0.0,0.062453937,0.10943562,0.0,0.073838696,0.0,0.0,0.004161525,0.034319256,0.0,0.0,0.0,0.03623787,0.04313695,0.0,0.0,0.0,0.0,0.0,0.01193083,0.0,0.0,0.065668695,0.0,0.0,0.0,0.047743678,0.0,0.0,0.0,0.025225563,0.06124928,0.0,0.11870128,0.03231596,0.14794706,0.08185524,0.0,0.06862644,0.06230796,0.039033618
0.08836202,0.08334367,0.0,0.10986296,0.0,0.0,0.060234357,0.109361015,0.0,0.072644606,0.0,0.0,0.0032483023,0.03461659,0.0,0.0,0.0,0.035684597,0.042306766,0.0,0.0,0.0,0.0,0.0,0.012407198,0.0,0.0,0.06618646,0.0,0.0,0.0,0.047012284,0.0,0.0,0.0,0.024647309,0.06239912,0.0,0.11840086,0.030824466,0.14843293,0.083103016,0.0,0.06745453,0.061491102,0.040004075
0.08913465,0.08049871,0.0,0.10877775,0.0,0.0,0.06372855,0.10615238,0.0,0.073516995,0.0,0.0,0.0024705455,0.03333865,0.0,0.0,0.0,0.03714307,0.043219667,0.0,0.0,0.0,0.0,0.0,0.013015128,0.0,0.0,0.06570195,0.0,0.0,0.0,0.048113357,0.0,0.0,0.0,0.022479342,0.060043424,0.0,0.11625965,0.03217431,0.1492155,0.08237404,0.0,0.06764533,0.062250823,0.039981857
0.088011816,0.08115337,0.0,0.11093475,0.0,0.0,0.06093577,0.10797992,0.0,0.07262453,0.0,0.0,0.0018689232,0.034237362,0.0,0.0,0.0,0.0373995,0.043074287,0.0,0.0,0.0,0.0,0.0,0.012415448,0.0,0.0,0.06613014,0.0,0.0,0.0,0.04593893,0.0,0.0,0.0,0.02380399,0.059603866,0.0,0.11778474,0.0316285,0.14692298,0.080401726,0.0,0.06626035,0.06247595,0.040821858
0.0877673,0.083429925,0.0,0.10869827,0.0,0.0,0.060735945,0.10748637,0.0,0.07001071,0.0,0.0,0.0012726057,0.03463979,0.0,0.0,0.0,0.037095245,0.04252772,0.0,0.0,0.0,0.0,0.0,0.011967267,0.0,0.0,0.06635829,0.0,0.0,0.0,0.04482392,0.0,0.0,0.0,0.023466002,0.062238265,0.0,0.11758916,0.03135413,0.146617,0.082836784,0.0,0.065110534,0.062179588,0.041405126
0.08812905,0.0817499,0.0,0.10746583,0.0,0.0,0.059708156,0.10701057,0.0,0.07082592,0.0,0.0,0.0008679548,0.035555642,0.0,0.0,0.0,0.035386093,0.04276749,0.0,0.0,0.0,0.0,0.0,0.011552137,0.0,0.0,0.06518727,0.0,0.0,0.0,0.04581023,0.0,0.0,0.0,0.025153806,0.05938131,0.0,0.11618365,0.032084934,0.14529404,0.08220288,0.0,0.065487005,0.06232306,0.04114308
0.08750223,0.08111587,0.0,0.10852316,0.0,0.0,0.06070894,0.10626258,0.0,0.07435916,0.0,0.0,0.0005671369,0.035352424,0.0,0.0,0.0,0.035840206,0.041475948,0.0,0.0,0.0,0.0,0.0,0.012268017,0.0,0.0,0.066206776,0.0,0.0,0.0,0.044965617,0.0,0.0,0.0,0.024419757,0.060578942,0.0,0.11528541,0.031310048,0.14405079,0.0812887,0.0,0.06552218,0.06026918,0.04008784
0.08717521,0.0795474,0.0,0.10700797,0.0,0.0,0.06165951,0.10766912,0.0,0.071121454,0.0,0.0,0.0003427633,0.033657394,0.0,0.0,0.0,0.037201606,0.04203797,0.0,0.0,0.0,0.0,0.0,0.012369105,0.0,0.0,0.06450664,0.0,0.0,0.0,0.044357684,0.0,0.0,0.0,0.023567755,0.061729215,0.0,0.11498438,0.031174036,0.14381324,0.081985466,0.0,0.0668551,0.06053295,0.038426593
0.0873345,0.079698026,0.0,0.108272776,0.0,0.0,0.061724648,0.10583757,0.0,0.07137834,0.0,0.0,0.00019880482,0.03268139,0.0,0.0,0.0,0.036869854,0.04124642,0.0,0.0,0.0,0.0,0.0,0.0118494425,0.0,0.0,0.06458872,0.0,0.0,0.0,0.044948213,0.0,0.0,0.0,0.02292794,0.058555704,0.0,0.11472656,0.032027908,0.14362966,0.08263819,0.0,0.064091936,0.062935024,0.040632363
0.08769493,0.07931949,0.0,0.107440755,0.0,0.0,0.0615643,0.106529884,0.0,0.07482062,0.0,0.0,0.00010988908,0.033695742,0.0,0.0,0.0,0.03831906,0.041588973,0.0,0.0,0.0,0.0,0.0,0.012772299,0.0,0.0,0.064202994,0.0,0.0,0.0,0.045145217,0.0,0.0,0.0,0.023520147,0.06081562,0.0,0.113478884,0.031870145,0.14365412,0.080920324,0.0,0.06586655,0.0605495,0.041320242
0.087283954,0.078675024,0.0,0.109368175,0.0,0.0,0.061330725,0.10493603,0.0,0.07223773,0.0,0.0,5.7763464e-05,0.033539224,0.0,0.0,0.0,0.03868313,0.042056277,0.0,0.0,0.0,0.0,0.0,0.012816159,0.0,0.0,0.0683704,0.0,0.0,0.0,0.04540035,0.0,0.0,0.0,0.023439346,0.061155476,0.0,0.11407096,0.032316025,0.14077418,0.07922544,0.0,0.0643647,0.061119147,0.03908393
0.0857086,0.07935886,0.0,0.105377935,0.0,0.0,0.060071845,0.10715023,0.0,0.072178386,0.0,0.0,2.884361e-05,0.034052156,0.0,0.0,0.0,0.036368966,0.04043898,0.0,0.0,0.0,0.0,0.0,0.012282046,0.0,0.0,0.064644314,0.0,0.0,0.0,0.04523241,0.0,0.0,0.0,0.022080278,0.060685843,0.0,0.11298761,0.030429035,0.14294842,0.08010737,0.0,0.06694101,0.060707435,0.039429765
0.08683882,0.078070164,0.0,0.10548979,0.0,0.0,0.059169546,0.10529849,0.0,0.07058844,0.0,0.0,1.356596e-05,0.032629736,0.0,0.0,0.0,0.037404288,0.041140016,0.0,0.0,0.0,0.0,0.0,0.012857566,0.0,0.0,0.06741946,0.0,0.0,0.0,0.04458565,0.0,0.0,0.0,0.023037672,0.061893195,0.0,0.11242138,0.031727202,0.14105962,0.0809029,0.0,0.06712368,0.06189956,0.0391997
0.08683693,0.077839576,0.0,0.10816531,0.0,0.0,0.060721677,0.10376826,0.0,0.072349384,0.0,0.0,6.043427e-06,0.032037526,0.0,0.0,0.0,0.036245164,0.041046023,0.0,0.0,0.0,0.0,0.0,0.012292829,0.0,0.0,0.0666163,0.0,0.0,0.0,0.044241108,0.0,0.0,0.0,0.021237167,0.059646413,0.0,0.11138414,0.030588549,0.13961804,0.07910526,0.0,0.06630915,0.061680686,0.03801426
0.08641076,0.080277264,0.0,0.10723811,0.0,0.0,0.059641484,0.10281007,0.0,0.07073289,0.0,0.0,2.5135248e-06,0.0342592,0.0,0.0,0.0,0.03725262,0.040249098,0.0,0.0,0.0,0.0,0.0,0.012111983,0.0,0.0,0.06625659,0.0,0.0,0.0,0.04403029,0.0,0.0,0.0,0.02163722,0.06203081,0.0,0.11124925,0.029482331,0.14026412,0.081454135,0.0,0.064023346,0.06096925,0.038894724
0.084829256,0.07671017,0.0,0.10566986,0.0,0.0,0.058564305,0.10342316,0.0,0.07168396,0.0,0.0,9.787882e-07,0.033032976,0.0,0.0,0.0,0.03704011,0.04083592,0.0,0.0,0.0,0.0,0.0,0.01307496,0.0,0.0,0.06372883,0.0,0.0,0.0,0.04443371,0.0,0.0,0.0,0.026382953,0.06036836,0.0,0.110851966,0.03066072,0.13936116,0.08133305,0.0,0.06492656,0.058333583,0.039242182
0.08527002,0.07718813,0.0,0.10521979,0.0,0.0,0.059872944,0.10277021,0.0,0.07201691,0.0,0.0,3.5474318e-07,0.033662103,0.0,0.0,0.0,0.037929542,0.040329028,0.0,0.0,0.0,0.0,0.0,0.012048325,0.0,0.0,0.062740296,0.0,0.0,0.0,0.04520649,0.0,0.0,0.0,0.023764832,0.059090845,0.0,0.11182662,0.030374758,0.13816819,0.08251238,0.0,0.06347785,0.059810434,0.039318796
0.08642034,0.0788106,0.0,0.10331397,0.0,0.0,0.062393766,0.102220915,0.0,0.07054732,0.0,0.0,1.1903907e-07,0.032902554,0.0,0.0,0.0,0.03670787,0.04032924,0.0,0.0,0.0,0.0,0.0,0.0119098555,0.0,0.0,0.06474655,0.0,0.0,0.0,0.044952687,0.0,0.0,0.0,0.025143407,0.05774284,0.0,0.11042707,0.031851627,0.13874823,0.07974375,0.0,0.06526502,0.06199767,0.039121155
