area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333573,0.0,0.0,0.06587727,0.0,0.0,0.0,0.0,0.11248479,0.0,0.28801727,0.06773282,0.0,0.0,0.0,0.0,0.018496968,0.11575126,0.056271743,0.0,0.0,0.0,0.0,0.09168296,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278776,0.0,0.0,0.06868303,0.0,0.0,0.0,0.0,0.11216889,0.0,0.28583813,0.068309106,0.0,0.0,0.0,0.0,0.018104348,0.114357084,0.05545328,0.0,0.0,0.0,0.0,0.09082449,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033380028,0.0,0.0,0.06805063,0.0,0.0,0.0,0.0,0.11137506,0.0,0.28409618,0.06703529,0.0,0.0,0.0,0.0,0.017940065,0.116274655,0.055827707,0.0,0.0,0.0,0.0,0.09002582,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033501606,0.0,0.0,0.067665756,0.0,0.0,0.0,0.0,0.11206726,0.0,0.28433192,0.06662501,0.0,0.0,0.0,0.0,0.018164227,0.11313548,0.055441037,0.0,0.0,0.0,0.0,0.089314856,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033890937,0.0,0.0,0.066559404,0.0,0.0,0.0,0.0,0.1093742,0.0,0.28370717,0.06686009,0.0,0.0,0.0,0.0,0.017999552,0.11253419,0.05628051,0.0,0.0,0.0,0.0,0.089334756,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371485,0.0,0.0,0.06682011,0.0,0.0,0.0,0.0,0.109724976,0.0,0.28037408,0.0667567,0.0,0.0,0.0,0.0,0.01756869,0.114312716,0.056213476,0.0,0.0,0.0,0.0,0.08852302,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034180354,0.0,0.0,0.06657207,0.0,0.0,0.0,0.0,0.11138243,0.0,0.27913752,0.066646084,0.0,0.0,0.0,0.0,0.017080717,0.11430398,0.05465831,0.0,0.0,0.0,0.0,0.08837296,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032974992,0.0,0.0,0.066818535,0.0,0.0,0.0,0.0,0.111527525,0.0,0.2781165,0.0669774,0.0,0.0,0.0,0.0,0.017497834,0.11191159,0.054805133,0.0,0.0,0.0,0.0,0.08825026,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032311056,0.0,0.0,0.06595282,0.0,0.0,0.0,0.0,0.10976924,0.0,0.2760313,0.066059135,0.0,0.0,0.0,0.0,0.017036786,0.11319236,0.0552712,0.0,0.0,0.0,0.0,0.08842864,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032807622,0.0,0.0,0.06615093,0.0,0.0,0.0,0.0,0.10784064,0.0,0.2741563,0.06619516,0.0,0.0,0.0,0.0,0.017616317,0.11062449,0.054067615,0.0,0.0,0.0,0.0,0.08783559,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033105314,0.0,0.0,0.06558033,0.0,0.0,0.0,0.0,0.10829484,0.0,0.27510536,0.064128466,0.0,0.0,0.0,0.0,0.017353164,0.11133453,0.05244467,0.0,0.0,0.0,0.0,0.08788145,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313171,0.0,0.0,0.06529347,0.0,0.0,0.0,0.0,0.10729733,0.0,0.27415162,0.06317499,0.0,0.0,0.0,0.0,0.017341219,0.10914731,0.053271566,0.0,0.0,0.0,0.0,0.08723506,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032437675,0.0,0.0,0.06415035,0.0,0.0,0.0,0.0,0.107399695,0.0,0.27140048,0.06473806,0.0,0.0,0.0,0.0,0.01703627,0.11114135,0.05313319,0.0,0.0,0.0,0.0,0.087041356,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031898465,0.0,0.0,0.06580087,0.0,0.0,0.0,0.0,0.10763161,0.0,0.27106428,0.064870276,0.0,0.0,0.0,0.0,0.017468281,0.11012692,0.054621477,0.0,0.0,0.0,0.0,0.08614286,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033001166,0.0,0.0,0.063829765,0.0,0.0,0.0,0.0,0.10705318,0.0,0.27013165,0.06311179,0.0,0.0,0.0,0.0,0.017139364,0.11052395,0.05297673,0.0,0.0,0.0,0.0,0.08548253,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031925973,0.0,0.0,0.064051114,0.0,0.0,0.0,0.0,0.10562822,0.0,0.26659155,0.06415812,0.0,0.0,0.0,0.0,0.017071232,0.10937386,0.052169267,0.0,0.0,0.0,0.0,0.08710223,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031586144,0.0,0.0,0.06409825,0.0,0.0,0.0,0.0,0.105826534,0.0,0.26616228,0.06317683,0.0,0.0,0.0,0.0,0.016531978,0.109391935,0.05407912,0.0,0.0,0.0,0.0,0.086042725,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032132328,0.0,0.0,0.064390376,0.0,0.0,0.0,0.0,0.10679551,0.0,0.26721793,0.06219695,0.0,0.0,0.0,0.0,0.01740199,0.10811097,0.05368537,0.0,0.0,0.0,0.0,0.0855882,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032227885,0.0,0.0,0.06472976,0.0,0.0,0.0,0.0,0.10521945,0.0,0.26395148,0.06351136,0.0,0.0,0.0,0.0,0.017472241,0.10649301,0.052635048,0.0,0.0,0.0,0.0,0.083885856,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032828294,0.0,0.0,0.062740296,0.0,0.0,0.0,0.0,0.104582034,0.0,0.26447776,0.06207759,0.0,0.0,0.0,0.0,0.016195387,0.10790971,0.052592434,0.0,0.0,0.0,0.0,0.084528044,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031974982,0.0,0.0,0.06319661,0.0,0.0,0.0,0.0,0.10453059,0.0,0.26216295,0.06346786,0.0,0.0,0.0,0.0,0.017168516,0.10679436,0.052723695,0.0,0.0,0.0,0.0,0.08440241,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032913536,0.0,0.0,0.06445719,0.0,0.0,0.0,0.0,0.10326929,0.0,0.26172036,0.062191278,0.0,0.0,0.0,0.0,0.016560767,0.10729385,0.051252563,0.0,0.0,0.0,0.0,0.08386638,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032214478,0.0,0.0,0.06370267,0.0,0.0,0.0,0.0,0.1037406,0.0,0.2615663,0.06059171,0.0,0.0,0.0,0.0,0.01641586,0.10826328,0.051955584,0.0,0.0,0.0,0.0,0.08428712,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032551914,0.0,0.0,0.062419266,0.0,0.0,0.0,0.0,0.10392778,0.0,0.25843883,0.061544936,0.0,0.0,0.0,0.0,0.016785206,0.10724441,0.051428996,0.0,0.0,0.0,0.0,0.08281019,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032378465,0.0,0.0,0.0629803,0.0,0.0,0.0,0.0,0.102725826,0.0,0.25639454,0.061266784,0.0,0.0,0.0,0.0,0.01673427,0.104645185,0.051515535,0.0,0.0,0.0,0.0,0.082328334,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031539816,0.0,0.0,0.062074028,0.0,0.0,0.0,0.0,0.10355814,0.0,0.25490457,0.061996333,0.0,0.0,0.0,0.0,0.016735606,0.10462672,0.05088079,0.0,0.0,0.0,0.0,0.082778126,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03171232,0.0,0.0,0.06320549,0.0,0.0,0.0,0.0,0.102338746,0.0,0.25467217,0.06041472,0.0,0.0,0.0,0.0,0.016405772,0.10479927,0.051778913,0.0,0.0,0.0,0.0,0.081274286,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03189575,0.0,0.0,0.06230354,0.0,0.0,0.0,0.0,0.10211171,0.0,0.2534924,0.061602026,0.0,0.0,0.0,0.0,0.016641915,0.105760954,0.050915893,0.0,0.0,0.0,0.0,0.08178978,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031584032,0.0,0.0,0.0629057,0.0,0.0,0.0,0.0,0.101695746,0.0,0.25280616,0.0603813,0.0,0.0,0.0,0.0,0.015794003,0.10504305,0.051020082,0.0,0.0,0.0,0.0,0.08203331,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03238524,0.0,0.0,0.061307367,0.0,0.0,0.0,0.0,0.10195223,0.0,0.2533081,0.0595993,0.0,0.0,0.0,0.0,0.015942713,0.104239725,0.050069883,0.0,0.0,0.0,0.0,0.07939883,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032114536,0.0,0.0,0.062352955,0.0,0.0,0.0,0.0,0.10028382,0.0,0.25073242,0.06067484,0.0,0.0,0.0,0.0,0.016155425,0.103372484,0.051259764,0.0,0.0,0.0,0.0,0.080386885,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032547403,0.0,0.0,0.06044067,0.0,0.0,0.0,0.0,0.10067454,0.0,0.25120732,0.061009314,0.0,0.0,0.0,0.0,0.016345978,0.10323123,0.050429452,0.0,0.0,0.0,0.0,0.08108421,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032298088,0.0,0.0,0.059691943,0.0,0.0,0.0,0.0,0.099828474,0.0,0.24793279,0.06084335,0.0,0.0,0.0,0.0,0.01572168,0.103985846,0.05041757,0.0,0.0,0.0,0.0,0.08037048,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03250537,0.0,0.0,0.0606112,0.0,0.0,0.0,0.0,0.10065335,0.0,0.24595638,0.0608094,0.0,0.0,0.0,0.0,0.016224356,0.101852596,0.05081593,0.0,0.0,0.0,0.0,0.080477454,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032092556,0.0,0.0,0.061028067,0.0,0.0,0.0,0.0,0.100192115,0.0,0.24563403,0.060475472,0.0,0.0,0.0,0.0,0.016353052,0.10164283,0.050671265,0.0,0.0,0.0,0.0,0.07916996,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031571593,0.0,0.0,0.060797784,0.0,0.0,0.0,0.0,0.100222595,0.0,0.24507752,0.05991871,0.0,0.0,0.0,0.0,0.01594097,0.10270511,0.05004873,0.0,0.0,0.0,0.0,0.08016651,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746846,0.0,0.0,0.060219347,0.0,0.0,0.0,0.0,0.1008832,0.0,0.24466766,0.058400016,0.0,0.0,0.0,0.0,0.016258106,0.10175856,0.049577218,0.0,0.0,0.0,0.0,0.078660965,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031285357,0.0,0.0,0.059122004,0.0,0.0,0.0,0.0,0.10043438,0.0,0.24408105,0.059272386,0.0,0.0,0.0,0.0,0.015826933,0.10146025,0.049809817,0.0,0.0,0.0,0.0,0.078986555,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031569198,0.0,0.0,0.058694173,0.0,0.0,0.0,0.0,0.09745399,0.0,0.24201219,0.059074387,0.0,0.0,0.0,0.0,0.016078772,0.09920875,0.050460096,0.0,0.0,0.0,0.0,0.07862826,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031621937,0.0,0.0,0.05868174,0.0,0.0,0.0,0.0,0.09957129,0.0,0.24048199,0.0599743,0.0,0.0,0.0,0.0,0.015868034,0.09957403,0.049315915,0.0,0.0,0.0,0.0,0.0774711,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031374246,0.0,0.0,0.058226325,0.0,0.0,0.0,0.0,0.09849144,0.0,0.2402909,0.059006944,0.0,0.0,0.0,0.0,0.015903454,0.09867641,0.049192652,0.0,0.0,0.0,0.0,0.0775595,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031882353,0.0,0.0,0.059598383,0.0,0.0,0.0,0.0,0.09731563,0.0,0.24045466,0.057106297,0.0,0.0,0.0,0.0,0.015562652,0.099481404,0.049623877,0.0,0.0,0.0,0.0,0.07727174,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031291097,0.0,0.0,0.058676314,0.0,0.0,0.0,0.0,0.09805976,0.0,0.23783353,0.058831256,0.0,0.0,0.0,0.0,0.015896646,0.0969823,0.050174944,0.0,0.0,0.0,0.0,0.076853015,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03109121,0.0,0.0,0.05827215,0.0,0.0,0.0,0.0,0.09784168,0.0,0.23812233,0.05746185,0.0,0.0,0.0,0.0,0.0153032895,0.09948847,0.049546294,0.0,0.0,0.0,0.0,0.076666445,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031938463,0.0,0.0,0.0590157,0.0,0.0,0.0,0.0,0.09675387,0.0,0.23813258,0.058339324,0.0,0.0,0.0,0.0,0.015591045,0.09765527,0.048067518,0.0,0.0,0.0,0.0,0.07658436,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031881258,0.0,0.0,0.059044547,0.0,0.0,0.0,0.0,0.096296355,0.0,0.23639366,0.057911135,0.0,0.0,0.0,0.0,0.015887866,0.09789314,0.048909854,0.0,0.0,0.0,0.0,0.07605505,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031570572,0.0,0.0,0.058042873,0.0,0.0,0.0,0.0,0.096625045,0.0,0.23561396,0.057289537,0.0,0.0,0.0,0.0,0.016378174,0.09775319,0.048628166,0.0,0.0,0.0,0.0,0.07715334,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032514997,0.0,0.0,0.058148496,0.0,0.0,0.0,0.0,0.097369246,0.0,0.2354114,0.057025693,0.0,0.0,0.0,0.0,0.015496501,0.09631632,0.04883589,0.0,0.0,0.0,0.0,0.075903885,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03167056,0.0,0.0,0.057667524,0.0,0.0,0.0,0.0,0.09788833,0.0,0.2339515,0.056680787,0.0,0.0,0.0,0.0,0.015656259,0.098628715,0.04814588,0.0,0.0,0.0,0.0,0.07505352,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031829048,0.0,0.0,0.05709602,0.0,0.0,0.0,0.0,0.095816724,0.0,0.2334144,0.05648459,0.0,0.0,0.0,0.0,0.015613491,0.097923756,0.048766207,0.0,0.0,0.0,0.0,0.07476801,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032277644,0.0,0.0,0.05814658,0.0,0.0,0.0,0.0,0.094946966,0.0,0.23241766,0.05606616,0.0,0.0,0.0,0.0,0.016129958,0.09587545,0.04791234,0.0,0.0,0.0,0.0,0.07417399,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03153715,0.0,0.0,0.05887534,0.0,0.0,0.0,0.0,0.09417595,0.0,0.23123896,0.057247344,0.0,0.0,0.0,0.0,0.015037468,0.097305074,0.047319874,0.0,0.0,0.0,0.0,0.07369763,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031834256,0.0,0.0,0.057017017,0.0,0.0,0.0,0.0,0.095053084,0.0,0.23054229,0.056752056,0.0,0.0,0.0,0.0,0.015159824,0.09623742,0.04853714,0.0,0.0,0.0,0.0,0.07366466,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031486083,0.0,0.0,0.057809632,0.0,0.0,0.0,0.0,0.09647064,0.0,0.2304518,0.056321356,0.0,0.0,0.0,0.0,0.015456242,0.09492017,0.04816252,0.0,0.0,0.0,0.0,0.07352141,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031261366,0.0,0.0,0.05667414,0.0,0.0,0.0,0.0,0.09542177,0.0,0.22745635,0.057027128,0.0,0.0,0.0,0.0,0.015215047,0.09658081,0.048108947,0.0,0.0,0.0,0.0,0.07393971,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031916928,0.0,0.0,0.055180993,0.0,0.0,0.0,0.0,0.09458861,0.0,0.22821563,0.05645625,0.0,0.0,0.0,0.0,0.015283535,0.09562944,0.048197426,0.0,0.0,0.0,0.0,0.0731358,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031496525,0.0,0.0,0.057275973,0.0,0.0,0.0,0.0,0.094188444,0.0,0.22705774,0.056208417,0.0,0.0,0.0,0.0,0.0156806,0.09574065,0.046992805,0.0,0.0,0.0,0.0,0.07236408,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031165162,0.0,0.0,0.055573754,0.0,0.0,0.0,0.0,0.09367418,0.0,0.22571896,0.056998968,0.0,0.0,0.0,0.0,0.015617276,0.09539283,0.048126716,0.0,0.0,0.0,0.0,0.07424024,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031588253,0.0,0.0,0.05654961,0.0,0.0,0.0,0.0,0.09473239,0.0,0.22495821,0.056372948,0.0,0.0,0.0,0.0,0.015476732,0.09501602,0.047452394,0.0,0.0,0.0,0.0,0.07249125,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03130415,0.0,0.0,0.055099055,0.0,0.0,0.0,0.0,0.09456196,0.0,0.2234643,0.0553515,0.0,0.0,0.0,0.0,0.015171709,0.09468002,0.048251547,0.0,0.0,0.0,0.0,0.072529726,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313733,0.0,0.0,0.055181384,0.0,0.0,0.0,0.0,0.09604609,0.0,0.22457998,0.05546508,0.0,0.0,0.0,0.0,0.015493245,0.09493333,0.048335955,0.0,0.0,0.0,0.0,0.07278148,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032160424,0.0,0.0,0.054630425,0.0,0.0,0.0,0.0,0.09478074,0.0,0.224191,0.054360732,0.0,0.0,0.0,0.0,0.015304728,0.09394241,0.048116952,0.0,0.0,0.0,0.0,0.07267526,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031493153,0.0,0.0,0.05692317,0.0,0.0,0.0,0.0,0.09443425,0.0,0.22312325,0.055509906,0.0,0.0,0.0,0.0,0.015188235,0.0943617,0.048159085,0.0,0.0,0.0,0.0,0.07147888,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03180479,0.0,0.0,0.054884378,0.0,0.0,0.0,0.0,0.0944343,0.0,0.22340044,0.0550343,0.0,0.0,0.0,0.0,0.015408605,0.09413593,0.047970723,0.0,0.0,0.0,0.0,0.071728,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031628195,0.0,0.0,0.0561007,0.0,0.0,0.0,0.0,0.094277345,0.0,0.22149299,0.055239614,0.0,0.0,0.0,0.0,0.01538417,0.09391898,0.04761358,0.0,0.0,0.0,0.0,0.07138168,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03174761,0.0,0.0,0.05587811,0.0,0.0,0.0,0.0,0.09424057,0.0,0.22027212,0.055155832,0.0,0.0,0.0,0.0,0.01534848,0.0936164,0.047453005,0.0,0.0,0.0,0.0,0.07107097,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031243082,0.0,0.0,0.05568269,0.0,0.0,0.0,0.0,0.093468405,0.0,0.22035216,0.054920208,0.0,0.0,0.0,0.0,0.015428946,0.09303499,0.047503352,0.0,0.0,0.0,0.0,0.07104715,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032175053,0.0,0.0,0.055353664,0.0,0.0,0.0,0.0,0.09191628,0.0,0.22005855,0.05392538,0.0,0.0,0.0,0.0,0.015370232,0.092791565,0.04663236,0.0,0.0,0.0,0.0,0.07113265,0.0,0.0,0.0
