total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,congestion_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
3.6394078e-13,0.30833703,0.10917929,0.0,0.0,0.37176326,0.0,0.0,0.0,0.35231045,0.26190257,0.0,0.0,0.0,0.10175172,0.0,0.05568699,0.18860854,0.0,0.10582265,0.0,0.0,0.0,0.11223894,0.0,0.0,0.0,0.016797123,0.0,0.024133807,0.045674097,0.0,0.0,5.538097e-15,0.0,0.16225982,0.09272476,0.0,0.0,0.14840081,0.0,0.06532761,0.14020222,0.0,0.0,0.5158143,0.28823042,2.2948435e-11,0.098827034,0.1062965,0.04950624,0.06927473,6.480287e-17,0.0,0.0,0.17542143,0.025754036
4.705522e-14,0.2991695,0.11135364,0.0,0.0,0.36397827,0.0,0.0,0.0,0.3540458,0.26365155,0.0,0.0,0.0,0.102131344,0.0,0.058253486,0.18875913,0.0,0.10152174,0.0,0.0,0.0,0.11086225,0.0,0.0,0.0,0.017219076,0.0,0.019155731,0.04363045,0.0,0.0,4.7088727e-16,0.0,0.16373232,0.09265463,0.0,0.0,0.14466028,0.0,0.067084625,0.13184926,0.0,0.0,0.5124374,0.28651607,4.333157e-12,0.09042278,0.10732138,0.048910525,0.06856292,3.9526383e-18,0.0,0.0,0.17197305,0.025668934
5.196673e-15,0.29034618,0.11564226,0.0,0.0,0.36751813,0.0,0.0,0.0,0.35584354,0.25643143,0.0,0.0,0.0,0.09862115,0.0,0.060226172,0.18511613,0.0,0.09903771,0.0,0.0,0.0,0.10957287,0.0,0.0,0.0,0.016637912,0.0,0.01792089,0.045375302,0.0,0.0,3.3036962e-17,0.0,0.164757,0.0949199,0.0,0.0,0.14379874,0.0,0.063008204,0.12950888,0.0,0.0,0.507649,0.2931511,7.2052986e-13,0.08911156,0.10696733,0.047684558,0.06985852,1.9343358e-19,0.0,0.0,0.16906086,0.02541655
4.839283e-16,0.28827253,0.11490871,0.0,0.0,0.36155382,0.0,0.0,0.0,0.3479568,0.25292987,0.0,0.0,0.0,0.098455645,0.0,0.058926966,0.18772262,0.0,0.09534121,0.0,0.0,0.0,0.107496955,0.0,0.0,0.0,0.018140556,0.0,0.017266458,0.04419614,0.0,0.0,1.8819035e-18,0.0,0.16247721,0.091123365,0.0,0.0,0.14243115,0.0,0.06396559,0.13152093,0.0,0.0,0.5017156,0.2887514,1.04442476e-13,0.08757557,0.098946854,0.04849377,0.06935315,7.452757e-21,0.0,0.0,0.16981111,0.026597317
3.7467457e-17,0.293049,0.1108813,0.0,0.0,0.3584066,0.0,0.0,0.0,0.34987965,0.24577403,0.0,0.0,0.0,0.099799424,0.0,0.06246635,0.183789,0.0,0.09151575,0.0,0.0,0.0,0.107619174,0.0,0.0,0.0,0.017241932,0.0,0.016637066,0.041676447,0.0,0.0,8.550865e-20,0.0,0.16484413,0.09137924,0.0,0.0,0.14142491,0.0,0.062099583,0.13006663,0.0,0.0,0.49582204,0.28145003,1.30518926e-14,0.08547147,0.09608825,0.04634947,0.06607659,2.2140715e-22,0.0,0.0,0.16932446,0.024017226
2.374916e-18,0.28334904,0.10881153,0.0,0.0,0.35559982,0.0,0.0,0.0,0.335391,0.25064448,0.0,0.0,0.0,0.09800627,0.0,0.060662385,0.18417121,0.0,0.08699384,0.0,0.0,0.0,0.1053831,0.0,0.0,0.0,0.017107405,0.0,0.016648356,0.04228799,0.0,0.0,3.0392795e-21,0.0,0.16015625,0.089943595,0.0,0.0,0.14036961,0.0,0.06497905,0.12598336,0.0,0.0,0.5002884,0.27700523,1.3893339e-15,0.07672558,0.09489638,0.043529462,0.06873152,4.9562253e-24,0.0,0.0,0.16765903,0.024862934
1.2117673e-19,0.28190303,0.10961806,0.0,0.0,0.35202003,0.0,0.0,0.0,0.337243,0.24706015,0.0,0.0,0.0,0.09726616,0.0,0.060130447,0.18407804,0.0,0.086545594,0.0,0.0,0.0,0.104754,0.0,0.0,0.0,0.017439123,0.0,0.017317137,0.041824955,0.0,0.0,8.2705774e-23,0.0,0.16020578,0.09018789,0.0,0.0,0.14139748,0.0,0.06426078,0.12580766,0.0,0.0,0.4900005,0.27806464,1.24326e-16,0.069434755,0.09701429,0.037684307,0.06959605,8.148984e-26,0.0,0.0,0.16599457,0.025503142
4.8853554e-21,0.28226975,0.110565856,0.0,0.0,0.34873885,0.0,0.0,0.0,0.336232,0.2554707,0.0,0.0,0.0,0.09680472,0.0,0.058957204,0.1798744,0.0,0.082432546,0.0,0.0,0.0,0.104467325,0.0,0.0,0.0,0.016091408,0.0,0.012981558,0.041107632,0.0,0.0,1.6825587e-24,0.0,0.1584656,0.08655375,0.0,0.0,0.14152545,0.0,0.06411125,0.12385494,0.0,0.0,0.4863959,0.2739749,9.2192886e-18,0.07390534,0.10135271,0.036715534,0.068620026,9.565309e-28,0.0,0.0,0.16626042,0.024127431
1.5247222e-22,0.27330288,0.11176024,0.0,0.0,0.3446684,0.0,0.0,0.0,0.32741147,0.24742804,0.0,0.0,0.0,0.09598488,0.0,0.060760703,0.18000051,0.0,0.080465235,0.0,0.0,0.0,0.104093194,0.0,0.0,0.0,0.017600628,0.0,0.0123388935,0.04202926,0.0,0.0,2.4922951e-26,0.0,0.15773313,0.084849544,0.0,0.0,0.1385448,0.0,0.06305805,0.12227157,0.0,0.0,0.48736668,0.27021524,5.5767137e-19,0.070117794,0.0970497,0.034210846,0.0708582,7.7648485e-30,0.0,0.0,0.1591954,0.023965508
3.601502e-24,0.27006897,0.10577303,0.0,0.0,0.34234658,0.0,0.0,0.0,0.32558614,0.24190095,0.0,0.0,0.0,0.094421625,0.0,0.061695747,0.1753541,0.0,0.078205645,0.0,0.0,0.0,0.1027716,0.0,0.0,0.0,0.01701672,0.0,0.011988684,0.04216329,0.0,0.0,2.6099644e-28,0.0,0.15213382,0.081102565,0.0,0.0,0.13641812,0.0,0.06207518,0.12246296,0.0,0.0,0.48345235,0.2746593,2.7046232e-20,0.06997595,0.093739994,0.032203972,0.06715058,4.2062088e-32,0.0,0.0,0.16492786,0.02321998
6.2790284e-26,0.2690365,0.105304025,0.0,0.0,0.34026787,0.0,0.0,0.0,0.32425508,0.24310762,0.0,0.0,0.0,0.08905046,0.0,0.059637584,0.17264883,0.0,0.074949704,0.0,0.0,0.0,0.102177195,0.0,0.0,0.0,0.017705485,0.0,0.012212442,0.041579947,0.0,0.0,1.8696226e-30,0.0,0.15325859,0.08115022,0.0,0.0,0.13623613,0.0,0.06390126,0.11569432,0.0,0.0,0.4778471,0.2759919,1.0319014e-21,0.0672587,0.092754014,0.03012741,0.069769174,1.4602715e-34,0.0,0.0,0.1601071,0.023523517
7.8580084e-28,0.2711812,0.104935855,0.0,0.0,0.33388427,0.0,0.0,0.0,0.31953907,0.23950264,0.0,0.0,0.0,0.090171166,0.0,0.06036264,0.1717172,0.0,0.07202774,0.0,0.0,0.0,0.10178041,0.0,0.0,0.0,0.017332438,0.0,0.0118252225,0.042677317,0.0,0.0,8.827439e-33,0.0,0.15036698,0.07875723,0.0,0.0,0.13655193,0.0,0.062938705,0.116289645,0.0,0.0,0.47822028,0.2622018,3.0331036e-23,0.06491606,0.092815675,0.029116055,0.06755294,3.1030524e-37,0.0,0.0,0.15756196,0.023521513
6.842623e-30,0.2669935,0.10636418,0.0,0.0,0.3329604,0.0,0.0,0.0,0.31891,0.2380248,0.0,0.0,0.0,0.09239009,0.0,0.061864045,0.17104246,0.0,0.06928443,0.0,0.0,0.0,0.100514024,0.0,0.0,0.0,0.017893285,0.0,0.011712464,0.045506366,0.0,0.0,2.633974e-35,0.0,0.1494478,0.072501406,0.0,0.0,0.13473897,0.0,0.063264266,0.11524235,0.0,0.0,0.467625,0.25766617,6.711356e-25,0.06252798,0.095700294,0.026356556,0.069043234,3.82838e-40,0.0,0.0,0.16019808,0.023304632
4.0035386e-32,0.2641842,0.10778225,0.0,0.0,0.32648963,0.0,0.0,0.0,0.31486645,0.2361333,0.0,0.0,0.0,0.09372547,0.0,0.05978432,0.17570193,0.0,0.067875184,0.0,0.0,0.0,0.098142885,0.0,0.0,0.0,0.017077634,0.0,0.010733678,0.0474866,0.0,0.0,4.734006e-38,0.0,0.14724961,0.07449456,0.0,0.0,0.13323727,0.0,0.06334791,0.11495195,0.0,0.0,0.4642234,0.26534903,1.0896029e-26,0.06492396,0.094503716,0.025755929,0.07180985,2.58e-43,0.0,0.0,0.15956402,0.022397475
1.5129907e-34,0.25803038,0.10582721,0.0,0.0,0.328409,0.0,0.0,0.0,0.31935942,0.23062977,0.0,0.0,0.0,0.09156514,0.0,0.058090277,0.16902694,0.0,0.06786089,0.0,0.0,0.0,0.09823158,0.0,0.0,0.0,0.018941421,0.0,0.010110097,0.046814997,0.0,0.0,4.849e-41,0.0,0.14419158,0.07530963,0.0,0.0,0.13203143,0.0,0.062043473,0.11434212,0.0,0.0,0.45749608,0.253291,1.261419e-28,0.061674986,0.09521077,0.023741642,0.07195304,0.0,0.0,0.0,0.1552976,0.021059046
3.5311004e-37,0.26430306,0.10236888,0.0,0.0,0.32260993,0.0,0.0,0.0,0.30939013,0.23082148,0.0,0.0,0.0,0.09118499,0.0,0.05916113,0.16966295,0.0,0.062490493,0.0,0.0,0.0,0.09904252,0.0,0.0,0.0,0.016559333,0.0,0.009455013,0.045132127,0.0,0.0,2.7e-44,0.0,0.14071347,0.070187196,0.0,0.0,0.13361864,0.0,0.063687645,0.112233326,0.0,0.0,0.45303568,0.25611308,1.0085936e-30,0.061637398,0.089709304,0.02319074,0.07208878,0.0,0.0,0.0,0.15486023,0.020925572
4.83409e-40,0.25661558,0.10162317,0.0,0.0,0.32327452,0.0,0.0,0.0,0.30409852,0.23093581,0.0,0.0,0.0,0.09018812,0.0,0.060189035,0.16591674,0.0,0.06077834,0.0,0.0,0.0,0.09791156,0.0,0.0,0.0,0.016476953,0.0,0.009095617,0.0464717,0.0,0.0,0.0,0.0,0.1438011,0.0685277,0.0,0.0,0.13227819,0.0,0.06144714,0.11008627,0.0,0.0,0.44749486,0.2574074,5.3734385e-33,0.057138264,0.090741135,0.02044548,0.07365225,0.0,0.0,0.0,0.1591684,0.0211734
3.66e-43,0.25982636,0.10310634,0.0,0.0,0.3185494,0.0,0.0,0.0,0.30060533,0.23343346,0.0,0.0,0.0,0.08991838,0.0,0.05788547,0.1654847,0.0,0.05995519,0.0,0.0,0.0,0.097015426,0.0,0.0,0.0,0.016846254,0.0,0.0080034435,0.047334097,0.0,0.0,0.0,0.0,0.14166974,0.0654753,0.0,0.0,0.131965,0.0,0.061262522,0.10999626,0.0,0.0,0.4424959,0.2469165,1.831647e-35,0.06080872,0.089691296,0.020381048,0.07225808,0.0,0.0,0.0,0.15203387,0.020682972
0.0,0.24904262,0.10148422,0.0,0.0,0.31044304,0.0,0.0,0.0,0.2986797,0.22442271,0.0,0.0,0.0,0.0900364,0.0,0.059768725,0.165873,0.0,0.057387784,0.0,0.0,0.0,0.09615397,0.0,0.0,0.0,0.017263256,0.0,0.0076103467,0.043486837,0.0,0.0,0.0,0.0,0.13511547,0.068381466,0.0,0.0,0.12947552,0.0,0.058994953,0.11357676,0.0,0.0,0.43887877,0.24655487,3.8142383e-38,0.06403743,0.09226995,0.021785239,0.07041625,0.0,0.0,0.0,0.15405859,0.02018356
0.0,0.24650092,0.10457186,0.0,0.0,0.3145473,0.0,0.0,0.0,0.30250052,0.22461976,0.0,0.0,0.0,0.08984611,0.0,0.057510745,0.16903362,0.0,0.056187622,0.0,0.0,0.0,0.09759032,0.0,0.0,0.0,0.015878944,0.0,0.0071668536,0.044881217,0.0,0.0,0.0,0.0,0.13285923,0.067905165,0.0,0.0,0.13468751,0.0,0.05880947,0.1103274,0.0,0.0,0.4317087,0.23912808,4.6013e-41,0.057731614,0.085126214,0.01765343,0.073250316,0.0,0.0,0.0,0.1457749,0.020607129
0.0,0.24708542,0.10377061,0.0,0.0,0.30302376,0.0,0.0,0.0,0.29921064,0.22790681,0.0,0.0,0.0,0.08554777,0.0,0.056395587,0.16360478,0.0,0.053561747,0.0,0.0,0.0,0.096027754,0.0,0.0,0.0,0.016022997,0.0,0.006457109,0.04591865,0.0,0.0,0.0,0.0,0.12502754,0.06366038,0.0,0.0,0.132303,0.0,0.05592307,0.10864843,0.0,0.0,0.4282815,0.2398494,3.1e-44,0.06015026,0.08477733,0.018515881,0.07358229,0.0,0.0,0.0,0.15578386,0.020727936
0.0,0.24115925,0.10361902,0.0,0.0,0.30713874,0.0,0.0,0.0,0.28970882,0.22956318,0.0,0.0,0.0,0.08491172,0.0,0.059905954,0.16262051,0.0,0.05190799,0.0,0.0,0.0,0.09531714,0.0,0.0,0.0,0.016643874,0.0,0.0063744965,0.044048376,0.0,0.0,0.0,0.0,0.12930964,0.062593274,0.0,0.0,0.12766825,0.0,0.057301123,0.11513491,0.0,0.0,0.4237928,0.23543406,0.0,0.056770254,0.08382768,0.015937401,0.06868202,0.0,0.0,0.0,0.14911032,0.020303193
0.0,0.24159451,0.10179079,0.0,0.0,0.2986588,0.0,0.0,0.0,0.28658348,0.22017822,0.0,0.0,0.0,0.08913388,0.0,0.06068305,0.16304047,0.0,0.048580714,0.0,0.0,0.0,0.09520657,0.0,0.0,0.0,0.016844932,0.0,0.005465657,0.04586996,0.0,0.0,0.0,0.0,0.12795119,0.05846419,0.0,0.0,0.12676401,0.0,0.05659009,0.11236883,0.0,0.0,0.4201988,0.24058296,0.0,0.058232117,0.08470964,0.015189072,0.07040057,0.0,0.0,0.0,0.14921397,0.019564161
0.0,0.23738852,0.10222731,0.0,0.0,0.29756364,0.0,0.0,0.0,0.28623635,0.21512778,0.0,0.0,0.0,0.08842058,0.0,0.06151159,0.16414686,0.0,0.047276024,0.0,0.0,0.0,0.0935994,0.0,0.0,0.0,0.016553165,0.0,0.0050434405,0.045155197,0.0,0.0,0.0,0.0,0.12874594,0.061686244,0.0,0.0,0.12556644,0.0,0.056656532,0.10884371,0.0,0.0,0.41333568,0.23078972,0.0,0.057912204,0.08520669,0.014384489,0.07224873,0.0,0.0,0.0,0.14390835,0.019908344
0.0,0.24039929,0.10056719,0.0,0.0,0.29831272,0.0,0.0,0.0,0.28112903,0.22411893,0.0,0.0,0.0,0.08557688,0.0,0.061336927,0.16214621,0.0,0.042678967,0.0,0.0,0.0,0.09294356,0.0,0.0,0.0,0.017819433,0.0,0.0044428436,0.043921683,0.0,0.0,0.0,0.0,0.12715088,0.05998818,0.0,0.0,0.12884645,0.0,0.05584319,0.10528383,0.0,0.0,0.4112712,0.23372862,0.0,0.053162448,0.084262885,0.011422571,0.07298034,0.0,0.0,0.0,0.14052063,0.020192353
0.0,0.2341288,0.106033355,0.0,0.0,0.29388738,0.0,0.0,0.0,0.28713468,0.21977846,0.0,0.0,0.0,0.084157266,0.0,0.06002479,0.16409196,0.0,0.04238055,0.0,0.0,0.0,0.09371992,0.0,0.0,0.0,0.01757609,0.0,0.0036044193,0.04544143,0.0,0.0,0.0,0.0,0.12348785,0.055703655,0.0,0.0,0.12342173,0.0,0.05543598,0.101795346,0.0,0.0,0.41017312,0.23070268,0.0,0.053488348,0.08666756,0.010093548,0.070646346,0.0,0.0,0.0,0.14072962,0.020102503
0.0,0.23458095,0.103511244,0.0,0.0,0.289096,0.0,0.0,0.0,0.28197375,0.21676213,0.0,0.0,0.0,0.08415138,0.0,0.059631374,0.16115776,0.0,0.03986852,0.0,0.0,0.0,0.09204224,0.0,0.0,0.0,0.017215567,0.0,0.00300032,0.0447853,0.0,0.0,0.0,0.0,0.12344715,0.055825412,0.0,0.0,0.122566886,0.0,0.053968217,0.10497946,0.0,0.0,0.40412098,0.22605962,0.0,0.05101626,0.08452086,0.009662305,0.0750361,0.0,0.0,0.0,0.14688824,0.020220583
0.0,0.23091711,0.10154138,0.0,0.0,0.28720194,0.0,0.0,0.0,0.2757256,0.21885197,0.0,0.0,0.0,0.08533606,0.0,0.059694685,0.15485601,0.0,0.039982546,0.0,0.0,0.0,0.09117774,0.0,0.0,0.0,0.018078813,0.0,0.0023790381,0.044531904,0.0,0.0,0.0,0.0,0.121901676,0.052774455,0.0,0.0,0.12167755,0.0,0.0554353,0.10580367,0.0,0.0,0.39973158,0.22890876,0.0,0.051131334,0.08542449,0.008568359,0.07218809,0.0,0.0,0.0,0.1441904,0.019929763
0.0,0.22959149,0.099533856,0.0,0.0,0.2871097,0.0,0.0,0.0,0.28321683,0.21781784,0.0,0.0,0.0,0.085312374,0.0,0.06225731,0.15643464,0.0,0.038366653,0.0,0.0,0.0,0.093246154,0.0,0.0,0.0,0.018202553,0.0,0.0017719399,0.042838767,0.0,0.0,0.0,0.0,0.12380766,0.053173475,0.0,0.0,0.123382546,0.0,0.05379165,0.1046314,0.0,0.0,0.389773,0.22929467,0.0,0.05246786,0.08193676,0.007013869,0.07482754,0.0,0.0,0.0,0.14183483,0.019877745
0.0,0.22513294,0.10403364,0.0,0.0,0.28369012,0.0,0.0,0.0,0.2738348,0.21865442,0.0,0.0,0.0,0.08410627,0.0,0.060615797,0.154684,0.0,0.03473342,0.0,0.0,0.0,0.09167629,0.0,0.0,0.0,0.019818721,0.0,0.0012422332,0.04568696,0.0,0.0,0.0,0.0,0.12034677,0.05295719,0.0,0.0,0.1248589,0.0,0.055738922,0.1014065,0.0,0.0,0.3894802,0.21085788,0.0,0.048968546,0.08668243,0.006019335,0.07170352,0.0,0.0,0.0,0.13764657,0.019558115
0.0,0.2256438,0.09518674,0.0,0.0,0.28355265,0.0,0.0,0.0,0.2667684,0.21348877,0.0,0.0,0.0,0.08277953,0.0,0.058530666,0.15225014,0.0,0.03305288,0.0,0.0,0.0,0.08981441,0.0,0.0,0.0,0.018450556,0.0,0.00085966574,0.04714869,0.0,0.0,0.0,0.0,0.12053693,0.051647663,0.0,0.0,0.12221149,0.0,0.054934576,0.10253045,0.0,0.0,0.38499838,0.21684241,0.0,0.049688663,0.08647307,0.0052538747,0.07053749,0.0,0.0,0.0,0.14166673,0.019511515
0.0,0.225976,0.097677656,0.0,0.0,0.27760142,0.0,0.0,0.0,0.26617536,0.20960999,0.0,0.0,0.0,0.083325416,0.0,0.060427297,0.1534858,0.0,0.031358674,0.0,0.0,0.0,0.09144889,0.0,0.0,0.0,0.018788997,0.0,0.00055949297,0.046587493,0.0,0.0,0.0,0.0,0.11620947,0.051304642,0.0,0.0,0.12076635,0.0,0.053853594,0.1018469,0.0,0.0,0.38415307,0.21137083,0.0,0.052661307,0.086158745,0.004686636,0.07154472,0.0,0.0,0.0,0.14151439,0.01935689
0.0,0.2240909,0.099420816,0.0,0.0,0.28003794,0.0,0.0,0.0,0.2634352,0.21329454,0.0,0.0,0.0,0.08151452,0.0,0.059924763,0.15173638,0.0,0.029199421,0.0,0.0,0.0,0.09134215,0.0,0.0,0.0,0.0189031,0.0,0.0003698306,0.0448897,0.0,0.0,0.0,0.0,0.11764119,0.047689985,0.0,0.0,0.11743057,0.0,0.0559653,0.10254622,0.0,0.0,0.3806935,0.21969174,0.0,0.0473916,0.0866642,0.0038603016,0.067902796,0.0,0.0,0.0,0.13769715,0.01971269
0.0,0.22554983,0.10272577,0.0,0.0,0.2761149,0.0,0.0,0.0,0.263883,0.20999625,0.0,0.0,0.0,0.081776075,0.0,0.05965256,0.14496447,0.0,0.028209088,0.0,0.0,0.0,0.08907767,0.0,0.0,0.0,0.019055922,0.0,0.00021312849,0.043243315,0.0,0.0,0.0,0.0,0.11404708,0.046733357,0.0,0.0,0.1159821,0.0,0.055446167,0.1001141,0.0,0.0,0.37584865,0.2114134,0.0,0.050179537,0.08579245,0.0034917707,0.07192353,0.0,0.0,0.0,0.1383962,0.019540166
0.0,0.21718116,0.09719972,0.0,0.0,0.26946723,0.0,0.0,0.0,0.26839042,0.20225568,0.0,0.0,0.0,0.08348556,0.0,0.060306225,0.15257463,0.0,0.02638484,0.0,0.0,0.0,0.09064764,0.0,0.0,0.0,0.018940035,0.0,0.00012068972,0.044715393,0.0,0.0,0.0,0.0,0.117564686,0.047588345,0.0,0.0,0.11400814,0.0,0.052344337,0.09652487,0.0,0.0,0.36882204,0.2094133,0.0,0.049102798,0.08112723,0.0028200976,0.07086055,0.0,0.0,0.0,0.13977072,0.020987608
0.0,0.21872635,0.09136906,0.0,0.0,0.2682582,0.0,0.0,0.0,0.26035738,0.20894516,0.0,0.0,0.0,0.08074782,0.0,0.06286753,0.15044487,0.0,0.02488211,0.0,0.0,0.0,0.08894791,0.0,0.0,0.0,0.02077993,0.0,6.4392254e-05,0.044838473,0.0,0.0,0.0,0.0,0.11189219,0.048783608,0.0,0.0,0.11589213,0.0,0.05256511,0.099780925,0.0,0.0,0.36820486,0.20815483,0.0,0.04451111,0.08436472,0.0021243496,0.06953852,0.0,0.0,0.0,0.1331391,0.020161869
0.0,0.21775396,0.09503044,0.0,0.0,0.26682302,0.0,0.0,0.0,0.25755754,0.20177239,0.0,0.0,0.0,0.08200182,0.0,0.062467363,0.15013264,0.0,0.023538517,0.0,0.0,0.0,0.089188114,0.0,0.0,0.0,0.018988969,0.0,3.176112e-05,0.046312768,0.0,0.0,0.0,0.0,0.10992721,0.046418168,0.0,0.0,0.11710453,0.0,0.05067232,0.09851422,0.0,0.0,0.36638644,0.20514384,0.0,0.047032643,0.081996456,0.0016989341,0.07212255,0.0,0.0,0.0,0.13435847,0.019776117
0.0,0.21489835,0.09653292,0.0,0.0,0.26787475,0.0,0.0,0.0,0.25657022,0.20232831,0.0,0.0,0.0,0.08041193,0.0,0.058796328,0.14664297,0.0,0.02204171,0.0,0.0,0.0,0.08914926,0.0,0.0,0.0,0.017134521,0.0,1.4938618e-05,0.044665676,0.0,0.0,0.0,0.0,0.10582019,0.04510278,0.0,0.0,0.11578633,0.0,0.05011191,0.098419204,0.0,0.0,0.36298934,0.205771,0.0,0.046090633,0.08201711,0.0012768495,0.07195587,0.0,0.0,0.0,0.13530122,0.019678745
0.0,0.2124368,0.092001684,0.0,0.0,0.26548466,0.0,0.0,0.0,0.25495887,0.20399974,0.0,0.0,0.0,0.08031545,0.0,0.058962956,0.14701064,0.0,0.020414272,0.0,0.0,0.0,0.0896255,0.0,0.0,0.0,0.018005786,0.0,6.6595944e-06,0.04436891,0.0,0.0,0.0,0.0,0.10686245,0.04277505,0.0,0.0,0.114993386,0.0,0.05130394,0.0986028,0.0,0.0,0.36179873,0.20329858,0.0,0.0417485,0.083948016,0.0009587698,0.06876062,0.0,0.0,0.0,0.1387397,0.019472526
0.0,0.210682,0.096699506,0.0,0.0,0.26226565,0.0,0.0,0.0,0.25985768,0.19913065,0.0,0.0,0.0,0.0806311,0.0,0.059098233,0.14611116,0.0,0.019437527,0.0,0.0,0.0,0.087166265,0.0,0.0,0.0,0.017422935,0.0,2.7582123e-06,0.044068594,0.0,0.0,0.0,0.0,0.106029995,0.043016396,0.0,0.0,0.113903865,0.0,0.051579505,0.09767832,0.0,0.0,0.35814664,0.19849193,0.0,0.04263109,0.08385436,0.0006821133,0.06990597,0.0,0.0,0.0,0.1320799,0.019691326
0.0,0.20512928,0.09642974,0.0,0.0,0.25864643,0.0,0.0,0.0,0.2519955,0.2010452,0.0,0.0,0.0,0.07787079,0.0,0.05886484,0.14124927,0.0,0.017736131,0.0,0.0,0.0,0.08757457,0.0,0.0,0.0,0.01753034,0.0,1.068931e-06,0.04325239,0.0,0.0,0.0,0.0,0.105615914,0.044134676,0.0,0.0,0.11352599,0.0,0.051147178,0.09573735,0.0,0.0,0.35707107,0.19722407,0.0,0.040572394,0.07907017,0.0004732359,0.07141901,0.0,0.0,0.0,0.13359584,0.019850867
0.0,0.21145517,0.092825666,0.0,0.0,0.2544537,0.0,0.0,0.0,0.24042176,0.20287359,0.0,0.0,0.0,0.07779439,0.0,0.060791593,0.14181396,0.0,0.01449251,0.0,0.0,0.0,0.0911251,0.0,0.0,0.0,0.017150447,0.0,3.8207847e-07,0.03984417,0.0,0.0,0.0,0.0,0.10492118,0.036705244,0.0,0.0,0.11429101,0.0,0.047199007,0.09285256,0.0,0.0,0.34877914,0.20009129,0.0,0.04247298,0.08117888,0.0003258842,0.07023015,0.0,0.0,0.0,0.12917146,0.018298864
0.0,0.20477118,0.09742889,0.0,0.0,0.2535259,0.0,0.0,0.0,0.24316481,0.20000598,0.0,0.0,0.0,0.07828396,0.0,0.060962204,0.14867966,0.0,0.013909276,0.0,0.0,0.0,0.08670702,0.0,0.0,0.0,0.017409414,0.0,1.2735005e-07,0.042484596,0.0,0.0,0.0,0.0,0.10460655,0.03797433,0.0,0.0,0.11467802,0.0,0.046995472,0.100780025,0.0,0.0,0.3431961,0.19180237,0.0,0.0400143,0.08277215,0.00021502248,0.06797071,0.0,0.0,0.0,0.13197334,0.019494353
0.0,0.20599736,0.10163111,0.0,0.0,0.25242373,0.0,0.0,0.0,0.24065089,0.2087857,0.0,0.0,0.0,0.075582325,0.0,0.061209977,0.14784855,0.0,0.013300236,0.0,0.0,0.0,0.08689583,0.0,0.0,0.0,0.017604576,0.0,3.9003734e-08,0.042316668,0.0,0.0,0.0,0.0,0.10199687,0.036973827,0.0,0.0,0.1136133,0.0,0.04651021,0.09879535,0.0,0.0,0.34079856,0.1884575,0.0,0.040688828,0.07982399,0.00013583821,0.06935302,0.0,0.0,0.0,0.13557294,0.019437334
0.0,0.20034324,0.09504943,0.0,0.0,0.24996553,0.0,0.0,0.0,0.24567857,0.19945174,0.0,0.0,0.0,0.07672307,0.0,0.060052045,0.14469956,0.0,0.011938153,0.0,0.0,0.0,0.08509084,0.0,0.0,0.0,0.017530732,0.0,1.0928986e-08,0.04166092,0.0,0.0,0.0,0.0,0.10308418,0.03694706,0.0,0.0,0.11367348,0.0,0.047480714,0.09451526,0.0,0.0,0.33742616,0.18955298,0.0,0.03738252,0.07699789,8.136749e-05,0.068137065,0.0,0.0,0.0,0.13096477,0.018122688
0.0,0.20098616,0.0964914,0.0,0.0,0.24812952,0.0,0.0,0.0,0.23852073,0.19777817,0.0,0.0,0.0,0.07746589,0.0,0.060094886,0.14671348,0.0,0.010946099,0.0,0.0,0.0,0.08601622,0.0,0.0,0.0,0.018769914,0.0,2.7803082e-09,0.042064764,0.0,0.0,0.0,0.0,0.100416236,0.034387186,0.0,0.0,0.113314256,0.0,0.044952314,0.09439558,0.0,0.0,0.33583668,0.18927197,0.0,0.035899937,0.079235315,4.8033355e-05,0.06925072,0.0,0.0,0.0,0.13148105,0.017747523
