solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.12828141,0.0,0.022467097,0.11054614,8.7269847e-10,0.17084005,0.10973596,0.17767881,0.0,0.0,0.18463716,0.17572825,4.577051e-14,0.18224618,0.13658124,0.0,0.0,0.0,9.331199e-10,6.1469876e-07,0.0,0.0,0.04035051,0.05140955,0.0,0.0,0.0,0.17017438,0.0,0.0,0.09756218,0.0,0.1253075,0.0,0.0,5.080268e-07,0.17971984,0.2405077
0.12743807,0.0,0.021361966,0.11497635,2.1439484e-10,0.17278653,0.107941024,0.18041995,0.0,0.0,0.1795579,0.17571983,4.779373e-15,0.18298642,0.13862544,0.0,0.0,0.0,2.2662024e-10,2.5785795e-07,0.0,0.0,0.04132069,0.049114056,0.0,0.0,0.0,0.16721684,0.0,0.0,0.09543618,0.0,0.123279035,0.0,0.0,1.5617626e-07,0.17671224,0.23739743
0.1275945,0.0,0.019723069,0.11345502,4.7359068e-11,0.16665281,0.10939171,0.177811,0.0,0.0,0.18196532,0.17391422,4.188839e-16,0.18144462,0.13726561,0.0,0.0,0.0,4.9443092e-11,1.01374674e-07,0.0,0.0,0.03927328,0.050371345,0.0,0.0,0.0,0.16746798,0.0,0.0,0.09716922,0.0,0.12362812,0.0,0.0,4.3909388e-08,0.17906342,0.23614457
0.1265785,0.0,0.018703917,0.11144772,9.328043e-12,0.16857453,0.10569716,0.17678429,0.0,0.0,0.17824581,0.1747833,3.0370072e-17,0.18078458,0.13443072,0.0,0.0,0.0,9.609248e-12,3.7166675e-08,0.0,0.0,0.03679945,0.05139756,0.0,0.0,0.0,0.1667826,0.0,0.0,0.09512787,0.0,0.1268193,0.0,0.0,1.1217168e-08,0.17750446,0.23701976
0.13127312,0.0,0.017498912,0.111949384,1.6234304e-12,0.17141569,0.10913014,0.1789512,0.0,0.0,0.17747584,0.17550556,1.7927496e-18,0.17935656,0.13309053,0.0,0.0,0.0,1.6484119e-12,1.2639428e-08,0.0,0.0,0.03829552,0.05454637,0.0,0.0,0.0,0.16728252,0.0,0.0,0.09524839,0.0,0.12405626,0.0,0.0,2.5843878e-09,0.17531323,0.23416352
0.12676816,0.0,0.016067253,0.11289074,2.4719669e-13,0.16988702,0.10834386,0.1792404,0.0,0.0,0.18092741,0.17165881,8.467129e-20,0.17604774,0.13519901,0.0,0.0,0.0,2.4711922e-13,3.9640096e-09,0.0,0.0,0.04054004,0.050569136,0.0,0.0,0.0,0.16777761,0.0,0.0,0.096672006,0.0,0.12364447,0.0,0.0,5.326781e-10,0.1772769,0.2338815
0.13034643,0.0,0.014748217,0.10801666,3.25802e-14,0.16898918,0.106988564,0.17702287,0.0,0.0,0.17908293,0.17346202,3.1387823e-21,0.185813,0.13620964,0.0,0.0,0.0,3.2025963e-14,1.1393465e-09,0.0,0.0,0.03762906,0.04959837,0.0,0.0,0.0,0.16645443,0.0,0.0,0.09281207,0.0,0.1214738,0.0,0.0,9.736154e-11,0.17685677,0.23068048
0.1274885,0.0,0.013522031,0.10913584,3.6735548e-15,0.16655694,0.105289906,0.17610717,0.0,0.0,0.1794152,0.1735494,8.94138e-23,0.17940024,0.13522272,0.0,0.0,0.0,3.545882e-15,2.9808928e-10,0.0,0.0,0.038428076,0.049250852,0.0,0.0,0.0,0.16452588,0.0,0.0,0.09483708,0.0,0.11954841,0.0,0.0,1.5630636e-11,0.17605256,0.23249681
0.12621944,0.0,0.012546429,0.10795742,3.4986436e-16,0.16541842,0.10561766,0.1726041,0.0,0.0,0.1779883,0.17308971,1.9120708e-24,0.1816497,0.13653988,0.0,0.0,0.0,3.3111383e-16,7.047246e-11,0.0,0.0,0.03783264,0.050462388,0.0,0.0,0.0,0.1715403,0.0,0.0,0.09555303,0.0,0.120863885,0.0,0.0,2.1813096e-12,0.17526518,0.22847824
0.12858352,0.0,0.011354802,0.10927717,2.7755193e-17,0.16692968,0.10407498,0.17736416,0.0,0.0,0.17528716,0.17186534,2.99079e-26,0.1786088,0.13757265,0.0,0.0,0.0,2.5712898e-17,1.4935463e-11,0.0,0.0,0.038263094,0.048911996,0.0,0.0,0.0,0.16665909,0.0,0.0,0.094815135,0.0,0.11571541,0.0,0.0,2.6163487e-13,0.17616925,0.22946243
0.12601428,0.0,0.0103071,0.11069819,1.8063356e-18,0.16804142,0.1051674,0.17413339,0.0,0.0,0.17653462,0.1726979,3.3242288e-28,0.17800069,0.13896051,0.0,0.0,0.0,1.6351445e-18,2.8131772e-12,0.0,0.0,0.03866073,0.047763944,0.0,0.0,0.0,0.16209224,0.0,0.0,0.09472879,0.0,0.11824668,0.0,0.0,2.6641327e-14,0.17703576,0.2262499
0.12532245,0.0,0.009165704,0.110391684,9.484292e-20,0.16669358,0.10355701,0.1756052,0.0,0.0,0.17622833,0.17319563,2.5419653e-30,0.17844728,0.13842079,0.0,0.0,0.0,8.372581e-20,4.6653507e-13,0.0,0.0,0.037519865,0.048776038,0.0,0.0,0.0,0.16348991,0.0,0.0,0.09151603,0.0,0.118720464,0.0,0.0,2.27222e-15,0.17519228,0.22459987
0.12625448,0.0,0.008088256,0.10795985,3.944502e-21,0.16365084,0.104176,0.1729776,0.0,0.0,0.1761423,0.17302912,1.2894951e-32,0.18000275,0.1321355,0.0,0.0,0.0,3.3884727e-21,6.7430755e-14,0.0,0.0,0.03835423,0.048166886,0.0,0.0,0.0,0.16743083,0.0,0.0,0.09278337,0.0,0.12300438,0.0,0.0,1.599512e-16,0.17585626,0.2236882
0.12507494,0.0,0.0072024823,0.109013416,1.2734497e-22,0.16512917,0.10582855,0.17390989,0.0,0.0,0.17100379,0.1716275,4.164444e-35,0.17982773,0.1349149,0.0,0.0,0.0,1.0619748e-22,8.400473e-15,0.0,0.0,0.0382769,0.047309205,0.0,0.0,0.0,0.16845487,0.0,0.0,0.09067541,0.0,0.1183145,0.0,0.0,9.144578e-18,0.17390358,0.22188559
0.12604472,0.0,0.006317751,0.10852539,3.120898e-24,0.16425435,0.10650242,0.17475758,0.0,0.0,0.172449,0.17221615,8.169403e-38,0.17918408,0.13383584,0.0,0.0,0.0,2.5199193e-24,8.912054e-16,0.0,0.0,0.0383947,0.046182923,0.0,0.0,0.0,0.16298908,0.0,0.0,0.09097613,0.0,0.11588065,0.0,0.0,4.1715207e-19,0.17465056,0.22311412
0.12322454,0.0,0.00544485,0.11085134,5.6643036e-26,0.16524948,0.1053054,0.17371124,0.0,0.0,0.17765889,0.1688623,9.2228e-41,0.17854358,0.13428868,0.0,0.0,0.0,4.4152585e-26,7.946125e-17,0.0,0.0,0.037046082,0.04845051,0.0,0.0,0.0,0.16459954,0.0,0.0,0.09023512,0.0,0.12106321,0.0,0.0,1.489102e-20,0.17514363,0.22100423
0.1244516,0.0,0.0046734116,0.10682381,7.4070125e-28,0.16466776,0.106916346,0.17756204,0.0,0.0,0.1738563,0.17370127,5.6e-44,0.17502975,0.13216801,0.0,0.0,0.0,5.5557065e-28,5.869254e-18,0.0,0.0,0.03885246,0.049989436,0.0,0.0,0.0,0.16443011,0.0,0.0,0.09293382,0.0,0.11852393,0.0,0.0,4.0712528e-22,0.1725291,0.21943396
0.12350144,0.0,0.0039878376,0.10717207,6.767719e-30,0.16879386,0.10744281,0.1732971,0.0,0.0,0.17380372,0.17149974,0.0,0.17664143,0.13277172,0.0,0.0,0.0,4.866744e-30,3.5351962e-19,0.0,0.0,0.037268378,0.046087164,0.0,0.0,0.0,0.16079095,0.0,0.0,0.09227723,0.0,0.121589765,0.0,0.0,8.325047e-24,0.17112681,0.2181954
0.12587464,0.0,0.0033294,0.11232938,4.1743812e-32,0.16359755,0.104662515,0.1746955,0.0,0.0,0.17076007,0.16970399,0.0,0.17557238,0.13359915,0.0,0.0,0.0,2.866179e-32,1.7066134e-20,0.0,0.0,0.035988595,0.04853893,0.0,0.0,0.0,0.15959491,0.0,0.0,0.09391285,0.0,0.12339241,0.0,0.0,1.2400707e-25,0.17155294,0.22069351
0.12387532,0.0,0.0027225588,0.10574388,1.6719445e-34,0.16361724,0.104988314,0.17348988,0.0,0.0,0.170447,0.16986535,0.0,0.17714034,0.13237631,0.0,0.0,0.0,1.0910068e-34,6.478696e-22,0.0,0.0,0.03536875,0.046947308,0.0,0.0,0.0,0.16222513,0.0,0.0,0.09118218,0.0,0.11841004,0.0,0.0,1.3065968e-27,0.17168304,0.21621305
0.123581976,0.0,0.0022413896,0.1049139,4.160683e-37,0.16546,0.10424388,0.16846628,0.0,0.0,0.17145537,0.16849737,0.0,0.17671536,0.13494082,0.0,0.0,0.0,2.5666095e-37,1.8939395e-23,0.0,0.0,0.03826623,0.047807038,0.0,0.0,0.0,0.16065554,0.0,0.0,0.08958178,0.0,0.11992582,0.0,0.0,9.42281e-30,0.1686395,0.214943
0.12454953,0.0,0.0017805615,0.10863662,6.11607e-40,0.16656987,0.10179178,0.16684751,0.0,0.0,0.17260304,0.1677946,0.0,0.17384733,0.13222277,0.0,0.0,0.0,3.54489e-40,4.165898e-25,0.0,0.0,0.038402475,0.04749703,0.0,0.0,0.0,0.16090922,0.0,0.0,0.09060673,0.0,0.119417585,0.0,0.0,4.4820127e-32,0.16914017,0.21269014
0.121650055,0.0,0.0014042164,0.10699522,5e-43,0.1648444,0.10498013,0.16987556,0.0,0.0,0.17039703,0.1694228,0.0,0.17335536,0.13406453,0.0,0.0,0.0,2.7e-43,6.719715e-27,0.0,0.0,0.03687435,0.048499566,0.0,0.0,0.0,0.16100134,0.0,0.0,0.09138227,0.0,0.11641268,0.0,0.0,1.3483216e-34,0.16555913,0.21320218
0.12384419,0.0,0.001085714,0.105230756,0.0,0.16527662,0.10277411,0.16940245,0.0,0.0,0.17254917,0.16767685,0.0,0.17339472,0.13148285,0.0,0.0,0.0,0.0,7.724419e-29,0.0,0.0,0.03717671,0.04882315,0.0,0.0,0.0,0.160669,0.0,0.0,0.08957356,0.0,0.115380116,0.0,0.0,2.4453134e-37,0.16754739,0.2108825
0.121764,0.0,0.0008234203,0.10865726,0.0,0.16277348,0.10586456,0.17166859,0.0,0.0,0.16913052,0.16589017,0.0,0.17121615,0.13123654,0.0,0.0,0.0,0.0,6.1284887e-31,0.0,0.0,0.03712842,0.04672147,0.0,0.0,0.0,0.16231515,0.0,0.0,0.08940683,0.0,0.11801881,0.0,0.0,2.53003e-40,0.16765557,0.20949273
0.1212616,0.0,0.00061295024,0.10456699,0.0,0.16365741,0.10496779,0.16741708,0.0,0.0,0.17060256,0.16779938,0.0,0.17295457,0.13174279,0.0,0.0,0.0,0.0,3.2373504e-33,0.0,0.0,0.035691362,0.048613455,0.0,0.0,0.0,0.16230641,0.0,0.0,0.086601816,0.0,0.120935455,0.0,0.0,1.4e-43,0.16737302,0.21001375
0.122136645,0.0,0.0004455452,0.1060835,0.0,0.16076966,0.10340422,0.16648296,0.0,0.0,0.16846949,0.16859056,0.0,0.1774876,0.13615027,0.0,0.0,0.0,0.0,1.0932099e-35,0.0,0.0,0.0372956,0.048011493,0.0,0.0,0.0,0.15905036,0.0,0.0,0.089737505,0.0,0.11998395,0.0,0.0,0.0,0.16482256,0.21156645
0.118826866,0.0,0.00031500985,0.107013516,0.0,0.16431813,0.1019645,0.1667319,0.0,0.0,0.16988873,0.16597097,0.0,0.17388873,0.1292433,0.0,0.0,0.0,0.0,2.2530206e-38,0.0,0.0,0.037839614,0.049657762,0.0,0.0,0.0,0.15933336,0.0,0.0,0.085453026,0.0,0.11786288,0.0,0.0,0.0,0.16615883,0.20640291
0.11743147,0.0,0.00021800677,0.106477894,0.0,0.16498739,0.10288787,0.16654274,0.0,0.0,0.16888924,0.1649541,0.0,0.17514935,0.13086201,0.0,0.0,0.0,0.0,2.6868e-41,0.0,0.0,0.036015175,0.047969755,0.0,0.0,0.0,0.15922539,0.0,0.0,0.0878894,0.0,0.11897465,0.0,0.0,0.0,0.1684476,0.20691851
0.11915459,0.0,0.00014658549,0.10824938,0.0,0.1614388,0.10149104,0.16428493,0.0,0.0,0.16857845,0.16477549,0.0,0.17271858,0.13023655,0.0,0.0,0.0,0.0,1.7e-44,0.0,0.0,0.038435828,0.04730052,0.0,0.0,0.0,0.16248775,0.0,0.0,0.088058904,0.0,0.11937345,0.0,0.0,0.0,0.16470766,0.2088453
0.11940217,0.0,9.585762e-05,0.10717962,0.0,0.16439174,0.10012638,0.1628721,0.0,0.0,0.16523102,0.1631075,0.0,0.1748699,0.12977542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728343,0.046569493,0.0,0.0,0.0,0.15756352,0.0,0.0,0.08710912,0.0,0.117729716,0.0,0.0,0.0,0.16812173,0.20839205
0.12125614,0.0,6.0659117e-05,0.10522338,0.0,0.16324662,0.100486755,0.16522591,0.0,0.0,0.1659782,0.16490059,0.0,0.17077819,0.13013196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03833347,0.047645137,0.0,0.0,0.0,0.15918963,0.0,0.0,0.08787414,0.0,0.11902459,0.0,0.0,0.0,0.16399013,0.20721443
0.12018507,0.0,3.7072008e-05,0.10374041,0.0,0.16567649,0.09852174,0.16429538,0.0,0.0,0.16611458,0.16423221,0.0,0.1723446,0.12807687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036378477,0.045814045,0.0,0.0,0.0,0.16378093,0.0,0.0,0.086889446,0.0,0.117032275,0.0,0.0,0.0,0.16756827,0.20578071
0.12019289,0.0,2.1846316e-05,0.10333019,0.0,0.16396058,0.10248422,0.1638946,0.0,0.0,0.16511093,0.1626201,0.0,0.17115533,0.12931234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036164068,0.04722792,0.0,0.0,0.0,0.15647076,0.0,0.0,0.08719369,0.0,0.11780211,0.0,0.0,0.0,0.1657467,0.20240296
0.11991143,0.0,1.238017e-05,0.10638396,0.0,0.16330269,0.103525884,0.16316473,0.0,0.0,0.16563441,0.16295233,0.0,0.17752063,0.13060918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036182843,0.045920778,0.0,0.0,0.0,0.15363145,0.0,0.0,0.08391509,0.0,0.11421487,0.0,0.0,0.0,0.15933561,0.20378801
0.1209992,0.0,6.7263045e-06,0.10660343,0.0,0.1623897,0.100294076,0.1602523,0.0,0.0,0.1675921,0.16233382,0.0,0.16845118,0.13099808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03778358,0.048750527,0.0,0.0,0.0,0.15572599,0.0,0.0,0.08291881,0.0,0.115299076,0.0,0.0,0.0,0.16240916,0.20413752
0.11856156,0.0,3.4922023e-06,0.10546626,0.0,0.16044308,0.09862152,0.16575347,0.0,0.0,0.16205865,0.16475716,0.0,0.17042808,0.13295983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036572076,0.04694554,0.0,0.0,0.0,0.15629482,0.0,0.0,0.08558742,0.0,0.116734184,0.0,0.0,0.0,0.16492805,0.2016171
0.12053706,0.0,1.7267691e-06,0.103898,0.0,0.16127768,0.097846106,0.16307336,0.0,0.0,0.16182303,0.16185857,0.0,0.16890344,0.12945324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036735654,0.046895806,0.0,0.0,0.0,0.1533287,0.0,0.0,0.08637977,0.0,0.116091184,0.0,0.0,0.0,0.16826476,0.20122215
0.121579014,0.0,8.1027616e-07,0.10226582,0.0,0.16479893,0.10093744,0.16051026,0.0,0.0,0.16110592,0.16191678,0.0,0.17245547,0.12968175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036359057,0.047423035,0.0,0.0,0.0,0.15361771,0.0,0.0,0.087013625,0.0,0.11591515,0.0,0.0,0.0,0.16098154,0.2013969
0.11960395,0.0,3.5940695e-07,0.10445471,0.0,0.16137105,0.1036798,0.16285418,0.0,0.0,0.16107595,0.16334485,0.0,0.1704293,0.12730747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036687907,0.047839582,0.0,0.0,0.0,0.15978213,0.0,0.0,0.0852132,0.0,0.115234956,0.0,0.0,0.0,0.16335179,0.19844109
0.11958246,0.0,1.5003312e-07,0.107593685,0.0,0.16306247,0.10251804,0.16098307,0.0,0.0,0.16093354,0.16289456,0.0,0.1689783,0.12784274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03700147,0.047275208,0.0,0.0,0.0,0.15616348,0.0,0.0,0.085364245,0.0,0.11616563,0.0,0.0,0.0,0.16165015,0.1983032
0.11795401,0.0,5.8676672e-08,0.10560836,0.0,0.1627463,0.10094252,0.16292095,0.0,0.0,0.15836775,0.15951936,0.0,0.17124498,0.12564367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03794847,0.04636308,0.0,0.0,0.0,0.15333189,0.0,0.0,0.08603096,0.0,0.11424952,0.0,0.0,0.0,0.16126655,0.20154573
0.11910506,0.0,2.1391724e-08,0.10454209,0.0,0.15943381,0.101697326,0.15908067,0.0,0.0,0.16022071,0.1582349,0.0,0.16856655,0.12566277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036594108,0.045457903,0.0,0.0,0.0,0.15419327,0.0,0.0,0.08626973,0.0,0.11605832,0.0,0.0,0.0,0.16407008,0.19705679
0.115138866,0.0,7.2308333e-09,0.10438917,0.0,0.1593301,0.09897095,0.1601206,0.0,0.0,0.1609319,0.1607132,0.0,0.17000557,0.12842256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03479233,0.044229455,0.0,0.0,0.0,0.15405911,0.0,0.0,0.08435331,0.0,0.1192372,0.0,0.0,0.0,0.16621955,0.19486961
0.12100266,0.0,2.2529856e-09,0.10644435,0.0,0.16140355,0.097615585,0.15939687,0.0,0.0,0.1581179,0.15952963,0.0,0.16950254,0.12716648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036175918,0.04634362,0.0,0.0,0.0,0.15128516,0.0,0.0,0.084159255,0.0,0.11679777,0.0,0.0,0.0,0.16512981,0.19706641
0.11473704,0.0,6.4301386e-10,0.10378013,0.0,0.16008428,0.09801213,0.15673906,0.0,0.0,0.15906444,0.1602886,0.0,0.16799422,0.12933451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036713816,0.044861495,0.0,0.0,0.0,0.15241563,0.0,0.0,0.08676412,0.0,0.11559666,0.0,0.0,0.0,0.16103531,0.19488859
0.11672526,0.0,1.6696075e-10,0.103855215,0.0,0.1594631,0.09913577,0.15914255,0.0,0.0,0.15699427,0.16138366,0.0,0.16845013,0.12581933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03607256,0.04635173,0.0,0.0,0.0,0.15296136,0.0,0.0,0.08742735,0.0,0.11951861,0.0,0.0,0.0,0.1594132,0.19485152
0.12010152,0.0,3.9149996e-11,0.1035973,0.0,0.1614416,0.10150715,0.15745969,0.0,0.0,0.1597867,0.1584791,0.0,0.17062214,0.124232255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037131388,0.04496937,0.0,0.0,0.0,0.15098952,0.0,0.0,0.08412491,0.0,0.11616482,0.0,0.0,0.0,0.15986907,0.19363157
0.11671988,0.0,8.224263e-12,0.109203614,0.0,0.159534,0.09567904,0.1566627,0.0,0.0,0.15892164,0.15657942,0.0,0.16793624,0.12368914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03499641,0.044605866,0.0,0.0,0.0,0.14862978,0.0,0.0,0.08562054,0.0,0.11798952,0.0,0.0,0.0,0.16024533,0.19310784
0.11735122,0.0,1.5343949e-12,0.105768934,0.0,0.15710488,0.09853322,0.1551229,0.0,0.0,0.15882786,0.15724799,0.0,0.16676304,0.12270803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03443645,0.0455783,0.0,0.0,0.0,0.15305896,0.0,0.0,0.086529404,0.0,0.116284,0.0,0.0,0.0,0.15965848,0.1939879
0.11756965,0.0,2.518583e-13,0.10677281,0.0,0.15855421,0.10209722,0.15277681,0.0,0.0,0.15534474,0.15798272,0.0,0.16712746,0.12386068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036261234,0.045003895,0.0,0.0,0.0,0.14915074,0.0,0.0,0.08594366,0.0,0.115105204,0.0,0.0,0.0,0.15961844,0.194419
0.115818806,0.0,3.599998e-14,0.10447352,0.0,0.15867172,0.09974492,0.15781985,0.0,0.0,0.15784131,0.15939575,0.0,0.1644488,0.124124944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03719959,0.048560206,0.0,0.0,0.0,0.15321067,0.0,0.0,0.08613065,0.0,0.116060086,0.0,0.0,0.0,0.15896176,0.19386894
0.1139214,0.0,4.431286e-15,0.10276693,0.0,0.16068925,0.100509286,0.15726899,0.0,0.0,0.15466644,0.15925701,0.0,0.16076304,0.12230183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035872996,0.046717864,0.0,0.0,0.0,0.15079394,0.0,0.0,0.084958054,0.0,0.1169292,0.0,0.0,0.0,0.16232374,0.19067274
0.116821274,0.0,4.640439e-16,0.09906779,0.0,0.15879282,0.10383969,0.1566879,0.0,0.0,0.15539269,0.15886126,0.0,0.16969939,0.12523152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03517042,0.04573021,0.0,0.0,0.0,0.15182532,0.0,0.0,0.0798579,0.0,0.11544774,0.0,0.0,0.0,0.15804176,0.19005255
0.11504331,0.0,4.0796958e-17,0.10204354,0.0,0.1576124,0.09980997,0.1540164,0.0,0.0,0.1522584,0.15653013,0.0,0.16959117,0.12164657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03469838,0.0451092,0.0,0.0,0.0,0.15207992,0.0,0.0,0.08801538,0.0,0.1158573,0.0,0.0,0.0,0.16274717,0.19248256
0.11752137,0.0,2.96782e-18,0.102143064,0.0,0.15825617,0.09850395,0.15305921,0.0,0.0,0.15943192,0.1546178,0.0,0.16470279,0.1238958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03616831,0.044505835,0.0,0.0,0.0,0.14834078,0.0,0.0,0.08464823,0.0,0.11532814,0.0,0.0,0.0,0.15947612,0.19061375
0.11429011,0.0,1.758295e-19,0.09999677,0.0,0.15946111,0.101234145,0.15454662,0.0,0.0,0.15311396,0.15932438,0.0,0.16575941,0.123633526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03524303,0.044215932,0.0,0.0,0.0,0.15042311,0.0,0.0,0.08389032,0.0,0.1134092,0.0,0.0,0.0,0.16265109,0.18793915
0.11773148,0.0,8.337286e-21,0.10388236,0.0,0.15942572,0.10063665,0.1564286,0.0,0.0,0.15635797,0.15305957,0.0,0.16682525,0.12296917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033733636,0.04528503,0.0,0.0,0.0,0.14659716,0.0,0.0,0.08411027,0.0,0.114568375,0.0,0.0,0.0,0.16206804,0.18993531
0.11701001,0.0,3.1039473e-22,0.105631575,0.0,0.15807773,0.0999055,0.1538266,0.0,0.0,0.15454446,0.15689844,0.0,0.16626571,0.12507668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035129573,0.047743443,0.0,0.0,0.0,0.14548475,0.0,0.0,0.08132366,0.0,0.114015356,0.0,0.0,0.0,0.15999772,0.18650092
0.114473715,0.0,8.883556e-24,0.10291799,0.0,0.15648739,0.097649425,0.15558344,0.0,0.0,0.15533161,0.15627459,0.0,0.16609298,0.121501826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036525976,0.043986045,0.0,0.0,0.0,0.15042873,0.0,0.0,0.08172518,0.0,0.11661769,0.0,0.0,0.0,0.15562597,0.18967292
0.118821196,0.0,1.9094053e-25,0.10509546,0.0,0.1583064,0.09996539,0.1562671,0.0,0.0,0.15523522,0.15626644,0.0,0.16493027,0.12168349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485274,0.04592178,0.0,0.0,0.0,0.15123312,0.0,0.0,0.08449832,0.0,0.117792316,0.0,0.0,0.0,0.16166559,0.1861614
0.113722265,0.0,3.0032641e-27,0.104699016,0.0,0.1556806,0.09715316,0.15467587,0.0,0.0,0.15279664,0.15658867,0.0,0.1658573,0.123008914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036412295,0.04646021,0.0,0.0,0.0,0.15033801,0.0,0.0,0.08190542,0.0,0.11551877,0.0,0.0,0.0,0.15772064,0.18757504
0.11628545,0.0,3.358441e-29,0.104546554,0.0,0.15917696,0.094606966,0.15988192,0.0,0.0,0.15575731,0.15602902,0.0,0.16169313,0.123392455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355607,0.043985534,0.0,0.0,0.0,0.14697409,0.0,0.0,0.08042996,0.0,0.10979462,0.0,0.0,0.0,0.1611371,0.18765523
0.11368451,0.0,2.5852854e-31,0.10422838,0.0,0.15962505,0.09824957,0.1527993,0.0,0.0,0.15435843,0.155294,0.0,0.1667112,0.124173254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03686299,0.04737686,0.0,0.0,0.0,0.14846243,0.0,0.0,0.08272747,0.0,0.1133448,0.0,0.0,0.0,0.15631631,0.18563418
0.115757614,0.0,1.3211009e-33,0.10419286,0.0,0.15803331,0.09716591,0.15178858,0.0,0.0,0.15387994,0.15474388,0.0,0.16490333,0.12285877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03547869,0.04569759,0.0,0.0,0.0,0.14662969,0.0,0.0,0.08314689,0.0,0.11411818,0.0,0.0,0.0,0.15256651,0.1840869
0.116760135,0.0,4.301042e-36,0.10158842,0.0,0.15534918,0.09614276,0.15438102,0.0,0.0,0.15227292,0.15619594,0.0,0.16416492,0.124691375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035893083,0.04359718,0.0,0.0,0.0,0.14729637,0.0,0.0,0.08457474,0.0,0.1140887,0.0,0.0,0.0,0.15411527,0.18384217
0.11170639,0.0,8.512934e-39,0.09834806,0.0,0.15750653,0.09856532,0.1523787,0.0,0.0,0.15191068,0.1541542,0.0,0.16656749,0.1257927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035195563,0.044980552,0.0,0.0,0.0,0.14842719,0.0,0.0,0.083092675,0.0,0.11255666,0.0,0.0,0.0,0.15578774,0.18444438
0.116062514,0.0,9.707e-42,0.10016635,0.0,0.15512927,0.099894926,0.15337066,0.0,0.0,0.1539227,0.15460986,0.0,0.16129993,0.12342758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035737187,0.046215326,0.0,0.0,0.0,0.14750984,0.0,0.0,0.0837268,0.0,0.11347642,0.0,0.0,0.0,0.15243731,0.184258
