solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
2.2195888,2.3157315,2.2698727,-1.863265,-2.1658432,2.5019164,-2.093812,-2.1782296,-2.1748083,-2.3514936,-2.196247,-2.3138514,-2.1619363,2.558533,-2.1312265,-2.0685797,-2.2100537,-2.1116357,-2.280348,-2.3414323,-2.352637,-2.337734,-2.350498,-2.2617974,-2.278193,-2.1791742,-2.1389122,2.3801787,-2.1195092,-2.1198065,-2.2534063
2.2284021,2.30894,2.2698414,-1.8735526,-2.174459,2.5315104,-2.102774,-2.186738,-2.1833827,-2.3593173,-2.2047198,-2.3218162,-2.1670132,2.558533,-2.138331,-2.0776598,-2.218419,-2.1198435,-2.2884457,-2.3492959,-2.3604581,-2.3456125,-2.3583236,-2.2699692,-2.2863114,-2.1877062,-2.1468458,2.4191852,-2.128238,-2.1286407,-2.2614408
2.228328,2.3139615,2.2774215,-1.8837717,-2.1830354,2.531522,-2.1116936,-2.1952112,-2.1919155,-2.3671098,-2.213153,-2.3297496,-2.1722233,2.558533,-2.145502,-2.086691,-2.226751,-2.1280797,-2.296511,-2.357128,-2.3682477,-2.3534594,-2.366118,-2.278108,-2.2943964,-2.1962016,-2.154812,2.4191852,-2.136932,-2.1374338,-2.2694583
2.2507803,2.3121088,2.2773879,-1.8939234,-2.191569,2.531522,-2.1205668,-2.2036488,-2.2004104,-2.3748713,-2.2215495,-2.3376496,-2.1775627,2.5698636,-2.1527348,-2.0956798,-2.2350502,-2.1363158,-2.3045442,-2.364927,-2.3760061,-2.3612747,-2.3738816,-2.2862136,-2.302448,-2.2046602,-2.1627793,2.4191852,-2.1455913,-2.146186,-2.2774591
2.251395,2.33473,2.28694,-1.9040093,-2.200065,2.531522,-2.1293957,-2.2120516,-2.2088675,-2.3826017,-2.2299097,-2.345518,-2.183028,2.57916,-2.1600215,-2.1046233,-2.2433164,-2.144552,-2.312545,-2.3726943,-2.3837335,-2.3690588,-2.3816135,-2.2942867,-2.3104668,-2.2130826,-2.1707466,2.4119797,-2.154216,-2.154897,-2.2854283
2.272009,2.3347733,2.2886195,-1.914031,-2.208523,2.531522,-2.1381838,-2.2204201,-2.2172875,-2.3903,-2.2382338,-2.3533556,-2.1886172,2.5969682,-2.1673636,-2.1135206,-2.25155,-2.1527562,-2.3205128,-2.3804305,-2.3914301,-2.3768117,-2.3893127,-2.3023274,-2.3184528,-2.221469,-2.1787474,2.4117181,-2.1628063,-2.163563,-2.2933807
2.2727182,2.3547173,2.2885342,-1.9239895,-2.216944,2.531522,-2.1469314,-2.2287545,-2.2256706,-2.3979664,-2.2465224,-2.3611624,-2.1943228,2.5969682,-2.1380773,-2.122377,-2.2597508,-2.1609588,-2.3284488,-2.388136,-2.3990948,-2.384534,-2.3969815,-2.310336,-2.3264065,-2.2298195,-2.1867483,2.4117181,-2.1713622,-2.1721897,-2.3013144
2.2707613,2.3547645,2.2885005,-1.9338856,-2.2253282,2.531522,-2.155633,-2.237055,-2.2340171,-2.4056022,-2.2547758,-2.3689387,-2.2001445,2.5969682,-2.1390846,-2.1311922,-2.2679195,-2.1691613,-2.3363533,-2.3958108,-2.406727,-2.3922253,-2.4046197,-2.318313,-2.3343282,-2.2381349,-2.194749,2.4216986,-2.1798837,-2.1807773,-2.3092148
2.2624638,2.3547645,2.288467,-1.9437217,-2.233676,2.531522,-2.1642945,-2.245322,-2.2423277,-2.4132075,-2.262994,-2.3766844,-2.2060752,2.5969682,-2.140156,-2.1399615,-2.2760549,-2.1773639,-2.3442268,-2.4034553,-2.4143288,-2.3998861,-2.4122276,-2.326258,-2.342218,-2.2464151,-2.20275,2.4216986,-2.1883712,-2.1893263,-2.3170958
2.2623966,2.3547645,2.3019245,-1.9534975,-2.2419875,2.531522,-2.1729167,-2.2535558,-2.2506022,-2.4207826,-2.2711778,-2.3844,-2.2121105,2.5969682,-2.1412952,-2.1486897,-2.284158,-2.1855638,-2.3520694,-2.4110692,-2.4219003,-2.4075165,-2.4198055,-2.3341718,-2.3500762,-2.2546606,-2.2107508,2.44171,-2.1968246,-2.1978369,-2.3249562
2.2623293,2.3547645,2.3470485,-1.9632157,-2.2502632,2.531522,-2.1815,-2.2617564,-2.2588413,-2.4283273,-2.2793272,-2.3920853,-2.2182465,2.5969682,-2.1425054,-2.1573784,-2.2922292,-2.1937327,-2.3598812,-2.418653,-2.4294412,-2.415114,-2.4273531,-2.3420544,-2.3579032,-2.2628717,-2.218736,2.4424307,-2.205244,-2.2063067,-2.332789
2.268833,2.3547645,2.3526454,-1.9728757,-2.2585034,2.531522,-2.1900446,-2.2699242,-2.2670453,-2.4358418,-2.2874424,-2.3997407,-2.2244773,2.6229079,-2.1437893,-2.166028,-2.300269,-2.2019017,-2.3676624,-2.4262066,-2.4369519,-2.4226804,-2.4348707,-2.349906,-2.365699,-2.2710485,-2.2267032,2.4424307,-2.2136297,-2.2147381,-2.3405943
2.2893088,2.3547645,2.3526454,-1.98248,-2.2667086,2.531522,-2.1985483,-2.2780595,-2.2752137,-2.443326,-2.2955241,-2.4073663,-2.2307987,2.6281443,-2.145153,-2.174638,-2.3082771,-2.2100542,-2.3754132,-2.43373,-2.4444323,-2.4302166,-2.4423583,-2.3577268,-2.373464,-2.2791915,-2.2346704,2.4424307,-2.221982,-2.2231326,-2.3483775
2.2856157,2.3483326,2.3526454,-1.9920294,-2.274879,2.531522,-2.207013,-2.2861612,-2.2833478,-2.45078,-2.3035724,-2.4149618,-2.2372072,2.6381924,-2.1465983,-2.1832051,-2.3162541,-2.2181895,-2.3831336,-2.4412231,-2.4518824,-2.4377227,-2.4498155,-2.3655171,-2.381196,-2.287301,-2.2426376,2.4395308,-2.230301,-2.2314906,-2.3561378
2.287109,2.3442128,2.3526454,-2.001525,-2.2830148,2.531522,-2.2154403,-2.2942305,-2.2914484,-2.4582036,-2.3115876,-2.4225256,-2.243696,2.6381924,-2.1481297,-2.1917343,-2.3242002,-2.2263126,-2.390824,-2.4486861,-2.459302,-2.4451985,-2.4572427,-2.3732772,-2.3888967,-2.2953773,-2.250595,2.4395308,-2.2385867,-2.2398121,-2.3638697
2.2966747,2.3441792,2.348284,-2.010965,-2.2911165,2.531522,-2.223831,-2.3022676,-2.2995152,-2.465597,-2.31957,-2.4300578,-2.25026,2.6381924,-2.14975,-2.2002258,-2.3321154,-2.2344143,-2.3984847,-2.4561155,-2.466691,-2.452644,-2.4646385,-2.381007,-2.3965669,-2.3034205,-2.2585287,2.4395308,-2.2468395,-2.248098,-2.371573
2.3007565,2.3441455,2.3454921,-2.0203567,-2.2991846,2.5374005,-2.2321851,-2.310273,-2.307549,-2.472959,-2.3275201,-2.43756,-2.256896,2.6381924,-2.1514647,-2.2086802,-2.34,-2.2424998,-2.4061153,-2.4635146,-2.4740493,-2.4600594,-2.4720016,-2.3887053,-2.4042068,-2.3114312,-2.2664623,2.4553983,-2.2550595,-2.2563481,-2.3792524
2.3001628,2.344112,2.34547,-2.0296922,-2.307219,2.5374162,-2.240503,-2.3182466,-2.3155499,-2.480288,-2.335438,-2.4450326,-2.2635994,2.6381924,-2.1532772,-2.2170975,-2.3478541,-2.250568,-2.4137127,-2.4708831,-2.481377,-2.4674442,-2.479334,-2.3963714,-2.4118164,-2.3194096,-2.274373,2.4553983,-2.263247,-2.264563,-2.3869076
2.3001292,2.3440783,2.3454363,-2.038982,-2.3152204,2.5374162,-2.248785,-2.3261888,-2.323517,-2.4875863,-2.343324,-2.4524753,-2.2703652,2.6381924,-2.1551907,-2.2254782,-2.355678,-2.258611,-2.42128,-2.4782212,-2.4886718,-2.4747984,-2.486636,-2.4040074,-2.419396,-2.3273559,-2.282273,2.482264,-2.2714021,-2.2727432,-2.3945382
2.3000956,2.3440447,2.3454027,-2.0482168,-2.323189,2.5374162,-2.2570317,-2.3341,-2.331452,-2.4948535,-2.3511784,-2.459888,-2.2771873,2.6381924,-2.1572108,-2.2338223,-2.363472,-2.2666416,-2.4288173,-2.4855285,-2.4959347,-2.482122,-2.4939067,-2.4116137,-2.4269452,-2.3352704,-2.290156,2.4825613,-2.3022962,-2.2808888,-2.4021356
2.3000445,2.3482907,2.35512,-2.0574074,-2.331125,2.5374162,-2.265243,-2.3419802,-2.3393545,-2.5020895,-2.3590014,-2.4672704,-2.2840626,2.6381924,-2.15934,-2.2421308,-2.3712358,-2.2746425,-2.4363248,-2.4928048,-2.5031662,-2.4894142,-2.5011466,-2.4191902,-2.4344645,-2.3431532,-2.2980223,2.4825613,-2.311165,-2.2890003,-2.4097075
2.296094,2.3522108,2.3553581,-2.066547,-2.3390288,2.5374162,-2.2734196,-2.3498297,-2.3472252,-2.5092938,-2.3667934,-2.4746225,-2.2909865,2.6381924,-2.1615806,-2.2504034,-2.3789678,-2.2826245,-2.4438026,-2.5000498,-2.510366,-2.4966753,-2.5083547,-2.4267368,-2.4419537,-2.3510048,-2.305869,2.4915657,-2.3120208,-2.297078,-2.417254
2.3222425,2.3613315,2.382105,-2.0756404,-2.3469007,2.5374162,-2.2815619,-2.3576486,-2.3550642,-2.5164661,-2.3745544,-2.481944,-2.297957,2.6381924,-2.1639392,-2.2586405,-2.3866682,-2.2905896,-2.4512506,-2.5072634,-2.5175338,-2.503903,-2.515531,-2.4342537,-2.4494126,-2.3588252,-2.3137019,2.4915962,-2.312931,-2.305122,-2.4247744
2.3238974,2.361167,2.4015453,-2.0846891,-2.3547409,2.5374162,-2.28967,-2.3654373,-2.3628716,-2.5236063,-2.3822846,-2.489235,-2.3049667,2.6381924,-2.1664164,-2.266842,-2.3943388,-2.2985232,-2.4586685,-2.514445,-2.5246694,-2.5110989,-2.522675,-2.4417408,-2.4568415,-2.3666148,-2.3215075,2.4915962,-2.313898,-2.3131328,-2.4322686
2.3276522,2.3611333,2.4015453,-2.093688,-2.3625495,2.5374162,-2.2977443,-2.3731956,-2.370648,-2.5307138,-2.389983,-2.4964948,-2.3120131,2.6381924,-2.1690185,-2.275009,-2.40198,-2.3064363,-2.4660563,-2.5215945,-2.5317724,-2.5182629,-2.5297866,-2.4491978,-2.4642372,-2.3743737,-2.329302,2.4915962,-2.3149264,-2.3211107,-2.4397316
2.333932,2.3901641,2.4086008,-2.102645,-2.370327,2.5374162,-2.305785,-2.380924,-2.3783932,-2.5377882,-2.397649,-2.5037224,-2.319093,2.6449568,-2.1717463,-2.2831419,-2.4095914,-2.3143299,-2.4734137,-2.5287113,-2.538842,-2.5253947,-2.536865,-2.456625,-2.471602,-2.382102,-2.3370676,2.4915962,-2.3160195,-2.3290563,-2.4471655
2.33406,2.3901658,2.4086103,-2.1115584,-2.3780735,2.5374162,-2.3137925,-2.3886223,-2.3861077,-2.544829,-2.4052846,-2.5109172,-2.3262022,2.6450713,-2.1746027,-2.2912412,-2.4171734,-2.3221962,-2.4807408,-2.535795,-2.5458782,-2.5324936,-2.5439098,-2.4640207,-2.4789362,-2.3898,-2.344815,2.5168023,-2.317181,-2.3369694,-2.4545724
2.3268359,2.3901658,2.4086103,-2.1204243,-2.3857892,2.5374162,-2.3217673,-2.396287,-2.3937914,-2.5518355,-2.41289,-2.5180802,-2.3333342,2.6649587,-2.1775913,-2.299307,-2.424726,-2.3300354,-2.4880357,-2.542845,-2.5528803,-2.5395596,-2.5509205,-2.471384,-2.4862397,-2.3974648,-2.3525467,2.5168023,-2.3184142,-2.3448505,-2.461952
2.3462033,2.3990993,2.4086103,-2.129249,-2.3934743,2.5374162,-2.3297095,-2.4039218,-2.4014447,-2.5588076,-2.4204652,-2.525211,-2.3404946,2.6663506,-2.180714,-2.3073401,-2.432249,-2.3378532,-2.4952981,-2.5498612,-2.5598478,-2.546592,-2.5578969,-2.478717,-2.4935124,-2.405099,-2.360245,2.5168023,-2.3197212,-2.3527,-2.4693038
2.3658164,2.409293,2.4086103,-2.1380334,-2.401129,2.5374162,-2.3376195,-2.411527,-2.4090676,-2.5657446,-2.4280102,-2.5323095,-2.3476734,2.6663506,-2.1839728,-2.3153405,-2.4397426,-2.3456485,-2.5025296,-2.5568428,-2.56678,-2.5535903,-2.5648382,-2.4860196,-2.5007539,-2.412703,-2.367926,2.5102181,-2.321105,-2.360518,-2.4766273
2.3657827,2.409293,2.4086103,-2.1467745,-2.4087534,2.5374162,-2.3454976,-2.4191024,-2.4166603,-2.5726461,-2.4355252,-2.5393748,-2.3548675,2.6663506,-2.1873696,-2.3233078,-2.4472055,-2.353414,-2.5097299,-2.5637894,-2.5736768,-2.560554,-2.571744,-2.4932914,-2.507964,-2.420277,-2.375588,2.5076048,-2.3225725,-2.3683047,-2.4839222
2.3850846,2.409293,2.4086103,-2.1554725,-2.4163475,2.5374162,-2.353344,-2.4266481,-2.4242227,-2.5795116,-2.4430099,-2.5464067,-2.3620734,2.6663506,-2.1909056,-2.331242,-2.4546356,-2.3611531,-2.5168984,-2.5707002,-2.580537,-2.5674827,-2.5786135,-2.5005322,-2.515142,-2.4278212,-2.383219,2.5154696,-2.324123,-2.3760605,-2.4911835
2.3854275,2.4257753,2.4086103,-2.164131,-2.4239113,2.5374162,-2.3611588,-2.4341643,-2.431753,-2.5863404,-2.4504645,-2.5534048,-2.369301,2.6663506,-2.1945813,-2.3391442,-2.4620361,-2.3688686,-2.5240347,-2.577575,-2.5873573,-2.574375,-2.5854464,-2.5077415,-2.5222878,-2.4353352,-2.3908277,2.515561,-2.3257647,-2.3837852,-2.4984157
2.3853939,2.425789,2.4086103,-2.1727505,-2.4314415,2.5374162,-2.3689425,-2.4416506,-2.4392517,-2.5931287,-2.4578888,-2.5603683,-2.3765287,2.6663506,-2.1983986,-2.3470144,-2.4694066,-2.3765602,-2.5311384,-2.584413,-2.5941398,-2.5812287,-2.592242,-2.514919,-2.529401,-2.442819,-2.3984153,2.515561,-2.3274972,-2.3914795,-2.5056183
2.3853602,2.425789,2.4086103,-2.1813312,-2.4389415,2.5374162,-2.3766952,-2.4491072,-2.4467201,-2.5998778,-2.4652827,-2.567297,-2.3837564,2.6663506,-2.2023573,-2.354853,-2.476747,-2.384225,-2.5382092,-2.591214,-2.600884,-2.5880454,-2.5989962,-2.5220647,-2.5364811,-2.450273,-2.4059792,2.515561,-2.3293257,-2.3991432,-2.5127907
2.3932986,2.425789,2.4086103,-2.1898727,-2.4464114,2.5374162,-2.384417,-2.456534,-2.4541583,-2.606588,-2.4726448,-2.5741894,-2.390984,2.6663506,-2.2064567,-2.3626602,-2.484057,-2.3918586,-2.5452466,-2.5979772,-2.6075892,-2.5948243,-2.6057105,-2.5291777,-2.5435276,-2.457697,-2.4135115,2.515561,-2.331254,-2.4067743,-2.5199325
2.4138277,2.425789,2.4086103,-2.1983728,-2.453851,2.5374162,-2.3921082,-2.4639297,-2.4615662,-2.6132586,-2.4799745,-2.5810435,-2.3982117,2.6663506,-2.210696,-2.3704362,-2.4913363,-2.3994675,-2.5522501,-2.6046982,-2.614255,-2.601565,-2.6123855,-2.5362577,-2.5505402,-2.4650905,-2.4210212,2.515561,-2.3332853,-2.4143739,-2.527043
2.4138405,2.425789,2.4086103,-2.2068355,-2.4612603,2.5374162,-2.3997688,-2.4712927,-2.4689438,-2.6198895,-2.4872735,-2.5878603,-2.4054394,2.6663506,-2.2150745,-2.3781815,-2.4985847,-2.4070513,-2.5592191,-2.6113784,-2.6208773,-2.6082666,-2.6190207,-2.5433044,-2.5575182,-2.4724526,-2.4285076,2.515561,-2.3354225,-2.4219432,-2.5341218
2.4138405,2.425789,2.4086041,-2.2152612,-2.4686391,2.5374162,-2.4073992,-2.4786255,-2.476291,-2.626474,-2.4945416,-2.5946395,-2.412667,2.6663506,-2.2195911,-2.385896,-2.505802,-2.4146097,-2.5661533,-2.6180186,-2.6274552,-2.6149287,-2.6256137,-2.5503173,-2.5644612,-2.4797823,-2.43597,2.515561,-2.3376684,-2.4294825,-2.5411682
2.4138234,2.425789,2.4085705,-2.2236502,-2.4759874,2.5374162,-2.4149966,-2.4859278,-2.483607,-2.6330154,-2.5017786,-2.6013803,-2.4198947,2.6663506,-2.2242446,-2.39358,-2.5129876,-2.42214,-2.573052,-2.6246183,-2.6339917,-2.6215441,-2.6321595,-2.5572956,-2.5713687,-2.4870813,-2.4433994,2.515561,-2.340029,-2.4369915,-2.5481815
2.4137897,2.425789,2.408537,-2.2320027,-2.483305,2.5374162,-2.422563,-2.4931996,-2.4908924,-2.6395147,-2.5089839,-2.6080825,-2.4271224,2.6663506,-2.229032,-2.4012334,-2.5201411,-2.4296386,-2.5799146,-2.6311724,-2.6404836,-2.6281185,-2.638663,-2.564239,-2.5782402,-2.4943495,-2.4508035,2.515561,-2.3425033,-2.4444702,-2.5551615
2.4137561,2.425789,2.4085033,-2.2403193,-2.4905915,2.5374162,-2.4300992,-2.5004404,-2.4981463,-2.6459646,-2.5161574,-2.6147454,-2.43435,2.6663506,-2.2339516,-2.4088566,-2.5272622,-2.4371111,-2.5867386,-2.6376812,-2.6469262,-2.6346514,-2.6451216,-2.571147,-2.585075,-2.5015864,-2.4581823,2.515561,-2.345097,-2.4519188,-2.562107
2.4137225,2.425789,2.4084697,-2.2486,-2.4978468,2.5374162,-2.4376054,-2.5076497,-2.5053687,-2.6523688,-2.5232985,-2.6213615,-2.4415777,2.6663506,-2.2389998,-2.4164495,-2.5343506,-2.4445572,-2.5935233,-2.6441476,-2.6533253,-2.6411364,-2.65153,-2.578019,-2.5918725,-2.508792,-2.4655352,2.515561,-2.3478098,-2.459337,-2.5690181
2.424882,2.425789,2.408436,-2.2568455,-2.5050707,2.5374162,-2.4450812,-2.5148273,-2.5125592,-2.6587248,-2.530407,-2.6279366,-2.4487772,2.6663506,-2.2441733,-2.4240124,-2.5414057,-2.451976,-2.6002698,-2.6505635,-2.6596715,-2.6475754,-2.6578946,-2.5848541,-2.5986304,-2.5159655,-2.4728613,2.515561,-2.3506472,-2.4667249,-2.5758936
2.4250267,2.4505494,2.4084024,-2.265056,-2.5122626,2.5374162,-2.4525268,-2.521973,-2.5197175,-2.6650295,-2.5374825,-2.6344702,-2.4559712,2.6663506,-2.249469,-2.4315426,-2.5484269,-2.4593678,-2.6069775,-2.656933,-2.6659713,-2.653969,-2.664204,-2.5916522,-2.6053467,-2.5231068,-2.4801562,2.515561,-2.353609,-2.4740822,-2.5827332
2.424993,2.4506319,2.4083688,-2.2732317,-2.5194223,2.5374162,-2.459942,-2.529086,-2.526843,-2.6712842,-2.5445244,-2.6409562,-2.463161,2.6663506,-2.254884,-2.4390416,-2.5554135,-2.4667299,-2.6136458,-2.6632526,-2.672216,-2.66031,-2.6704671,-2.5984113,-2.6120236,-2.5302157,-2.4874215,2.515561,-2.356697,-2.4814088,-2.5895362
2.4249594,2.4506319,2.4083352,-2.2813733,-2.526549,2.5574815,-2.467327,-2.5361662,-2.5339355,-2.677486,-2.5515323,-2.6473958,-2.4703214,2.6663506,-2.2604136,-2.4465106,-2.5623653,-2.47406,-2.620273,-2.6695216,-2.6784112,-2.6666048,-2.6766732,-2.6051283,-2.6186604,-2.5372915,-2.4946592,2.515561,-2.3599129,-2.4887037,-2.596302
2.4249258,2.476395,2.4083016,-2.2894807,-2.5336425,2.5574815,-2.4746814,-2.543213,-2.5409946,-2.683632,-2.5585058,-2.653791,-2.4774818,2.6663506,-2.2660532,-2.4539492,-2.5692818,-2.4813619,-2.6268537,-2.6757374,-2.6845486,-2.672844,-2.682828,-2.611806,-2.6252568,-2.544334,-2.5018682,2.515561,-2.363258,-2.4959655,-2.6030297
2.4248922,2.4764135,2.408268,-2.2975543,-2.5407028,2.5574815,-2.4820051,-2.5502257,-2.5480196,-2.6897244,-2.5654442,-2.6601326,-2.4846098,2.6663506,-2.271799,-2.4613578,-2.5761623,-2.488635,-2.6333928,-2.6819024,-2.6906312,-2.6790326,-2.688928,-2.6184435,-2.6318042,-2.5513422,-2.5090485,2.515561,-2.3667333,-2.503196,-2.6097138
2.4248586,2.4764135,2.3914466,-2.3055944,-2.5477295,2.5574815,-2.4892979,-2.5572042,-2.55501,-2.6957586,-2.572347,-2.6664288,-2.4917336,2.6663506,-2.2776475,-2.468736,-2.5830061,-2.4958792,-2.63989,-2.6880074,-2.6966577,-2.6851666,-2.694968,-2.6250408,-2.6383097,-2.5583162,-2.5161989,2.515561,-2.3703384,-2.510395,-2.6163583
2.424825,2.4764135,2.391413,-2.3136017,-2.5547218,2.5574815,-2.4965591,-2.5641477,-2.5619655,-2.7017326,-2.5792136,-2.672669,-2.4988267,2.6663506,-2.283594,-2.4760835,-2.589813,-2.5030935,-2.6463351,-2.6940577,-2.7026243,-2.6912425,-2.700951,-2.6315901,-2.644772,-2.5652552,-2.523319,2.515561,-2.3740733,-2.5175622,-2.6229627
2.4418123,2.4764135,2.3913794,-2.321576,-2.5616786,2.5574815,-2.5037868,-2.571056,-2.5688853,-2.7076473,-2.5860436,-2.678859,-2.5059063,2.6663506,-2.2896326,-2.4834003,-2.5965822,-2.5102777,-2.652737,-2.7000508,-2.708529,-2.6972623,-2.7068746,-2.6380966,-2.6511822,-2.5721586,-2.5304081,2.515561,-2.3779378,-2.524697,-2.6295264
2.4418125,2.4764135,2.3913457,-2.329518,-2.5685997,2.5574815,-2.510983,-2.577928,-2.575769,-2.7135005,-2.5928345,-2.6849937,-2.512966,2.6663506,-2.2957575,-2.4906862,-2.603313,-2.5174313,-2.6590884,-2.7059836,-2.7143722,-2.703224,-2.7127366,-2.6445603,-2.6575484,-2.5790257,-2.5374656,2.547143,-2.3819306,-2.5317993,-2.6360414
2.441779,2.4764135,2.419079,-2.3374279,-2.5754848,2.5574815,-2.5181472,-2.5847635,-2.5826159,-2.7192903,-2.5995848,-2.6910713,-2.519997,2.6663506,-2.301969,-2.4979408,-2.6100016,-2.5245535,-2.665391,-2.7118533,-2.720152,-2.7091236,-2.718535,-2.6509714,-2.6638615,-2.5858564,-2.5444906,2.547143,-2.386051,-2.5388684,-2.6425135
2.4417453,2.4946196,2.4468694,-2.3453057,-2.582333,2.5574815,-2.5252793,-2.5915618,-2.5894256,-2.7250147,-2.6062963,-2.697093,-2.5270095,2.6663506,-2.3082576,-2.505164,-2.616648,-2.531644,-2.6716413,-2.7176604,-2.7258663,-2.71496,-2.7242675,-2.6573386,-2.6701274,-2.5926487,-2.5514827,2.547143,-2.3902988,-2.545904,-2.6489418
2.4417117,2.4946196,2.4468718,-2.353152,-2.5891442,2.5574815,-2.5323787,-2.5983214,-2.5961976,-2.7306721,-2.6129684,-2.703056,-2.5340009,2.6663506,-2.3146198,-2.5123553,-2.623254,-2.5387022,-2.677841,-2.7234032,-2.7315137,-2.720733,-2.729934,-2.6636534,-2.6763365,-2.5993998,-2.5584412,2.547143,-2.3946702,-2.5529053,-2.6553178
2.441678,2.4946196,2.4468718,-2.360967,-2.5959177,2.5574815,-2.539445,-2.6050386,-2.6029313,-2.7362611,-2.6196005,-2.7089567,-2.5409596,2.697054,-2.3210518,-2.5195143,-2.6298192,-2.5457275,-2.6839828,-2.7290797,-2.7370927,-2.7264404,-2.7355328,-2.6699202,-2.6824949,-2.606112,-2.5653653,2.547143,-2.3991628,-2.5598724,-2.6616497
2.4407756,2.4946196,2.4468718,-2.3687506,-2.6026528,2.5574815,-2.5464776,-2.6117165,-2.6096253,-2.7417805,-2.6261873,-2.7147949,-2.5478935,2.6977003,-2.3275495,-2.5266407,-2.6363363,-2.552719,-2.6900713,-2.7346885,-2.742602,-2.7320812,-2.7410607,-2.6761312,-2.6885965,-2.6127849,-2.5722547,2.547143,-2.4037771,-2.5668044,-2.6679265
2.4406865,2.4946196,2.4468718,-2.3765035,-2.609349,2.5574815,-2.5534763,-2.6183546,-2.6162744,-2.7472286,-2.63273,-2.7205694,-2.5548017,2.6977003,-2.3341072,-2.5337338,-2.6428092,-2.5596766,-2.6961036,-2.7402282,-2.7480402,-2.7376533,-2.7465177,-2.6822917,-2.6946402,-2.6194177,-2.5791082,2.547143,-2.4085064,-2.5737007,-2.6741562
2.4406528,2.4946196,2.4843018,-2.3842256,-2.6160002,2.5574815,-2.5604405,-2.624952,-2.6228828,-2.7526045,-2.6392307,-2.7262788,-2.5616822,2.6977003,-2.3407178,-2.5407937,-2.6492383,-2.5665994,-2.7020738,-2.7456975,-2.7534058,-2.7431555,-2.7519023,-2.6883945,-2.7006269,-2.6260064,-2.5859256,2.547143,-2.4133503,-2.5805602,-2.6803284
2.4710388,2.4946196,2.4843018,-2.391917,-2.62261,2.5574815,-2.5673697,-2.631502,-2.6294503,-2.7579072,-2.6456835,-2.7319212,-2.5685337,2.6977003,-2.3473854,-2.5478196,-2.6556146,-2.5734868,-2.7079844,-2.751094,-2.758695,-2.7485862,-2.7572136,-2.6944404,-2.7065542,-2.63255,-2.592706,2.547143,-2.4183047,-2.5873802,-2.686448
2.4710412,2.4946196,2.4843018,-2.399578,-2.629179,2.5574815,-2.5742629,-2.6380086,-2.6359723,-2.7631328,-2.652089,-2.7374952,-2.5753546,2.6977003,-2.3540964,-2.5548108,-2.6619465,-2.5803382,-2.7138336,-2.7564156,-2.763909,-2.7539423,-2.7624507,-2.7004292,-2.7124195,-2.6390514,-2.599449,2.549274,-2.4233656,-2.5941622,-2.6925132
2.4710412,2.4946196,2.4843018,-2.4072087,-2.6357038,2.5574815,-2.5811172,-2.6444728,-2.6424475,-2.7682817,-2.658448,-2.7429993,-2.5821435,2.6977003,-2.3608513,-2.5617669,-2.6682231,-2.587153,-2.7196193,-2.7616627,-2.769048,-2.7592244,-2.7676103,-2.7063584,-2.71822,-2.6455057,-2.6061537,2.549274,-2.4285295,-2.6009061,-2.6985168
2.4710412,2.4946196,2.4863963,-2.4148061,-2.6421804,2.5574815,-2.5879343,-2.6508849,-2.6488798,-2.7733543,-2.6647542,-2.7484324,-2.5888994,2.6977003,-2.367648,-2.5686874,-2.674452,-2.5939305,-2.7253397,-2.7668347,-2.7741082,-2.764432,-2.7726917,-2.7122247,-2.723956,-2.651912,-2.6128197,2.549274,-2.4337924,-2.6076112,-2.7044623
2.4710412,2.4946196,2.4863963,-2.422373,-2.648614,2.5574815,-2.5947137,-2.6572526,-2.6552596,-2.7783477,-2.6710117,-2.7537904,-2.5956209,2.6977003,-2.374479,-2.575572,-2.6806238,-2.6006703,-2.7309933,-2.7719288,-2.7790885,-2.7695632,-2.7776961,-2.7180274,-2.729626,-2.6582725,-2.6194441,2.549274,-2.4391499,-2.6142766,-2.7103477
2.4596896,2.5258205,2.4863963,-2.4299097,-2.6549966,2.5574815,-2.6014547,-2.6635683,-2.661594,-2.7832606,-2.6772149,-2.7590744,-2.602307,2.6977003,-2.381341,-2.5824199,-2.6867425,-2.6073718,-2.7365785,-2.7769432,-2.783991,-2.774614,-2.78262,-2.7237656,-2.7352283,-2.6645796,-2.626024,2.549274,-2.4445977,-2.6208985,-2.7161705
