partition,target,sensitivity_tier,target_kind,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,test_std_mean,test_std_std,nrmse_by_test_std_mean,nrmse_by_test_std_std,pearson_r_mean,pearson_r_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,test_r2_evaluable_mean,test_r2_evaluable_std,inferability_grade
02_public27_grouped/bus_electrical,bus_118_p_injection_mw,T2_operational,continuous,0.9386821587880453,0.014794059627594055,6.4231109619140625,0.7587504432553369,4.653531710306804,0.6032244981138276,26.059295654296875,0.0,0.24648060401280722,0.02911629831815995,0.9740194280942281,0.001994423761137315,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_118_q_injection_mvar,T2_operational,continuous,0.9814792275428772,0.0023733346043628262,2.3084844748179116,0.14982891596709091,1.7424831787745159,0.14613717474264776,16.986602783203125,0.0,0.13590029875437418,0.008820416347749901,0.9915510217348734,0.0005418650366935883,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_118_va_deg,T3_high,continuous,0.9605685869852701,0.0030236744837130627,0.6500923832257589,0.02513084680963526,0.47044529517491657,0.03229779758148616,3.2754437923431396,0.0,0.19847460091114044,0.007672500053209332,0.9816604455312093,0.0013303041069468104,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_123_p_injection_mw,T2_operational,continuous,0.9327783385912577,0.012032733231469025,20.082108815511067,1.7658904861872455,13.797956784566244,1.8374072339914491,77.65533447265625,0.0,0.2586056540409724,0.022740095501095573,0.971121072769165,0.00030528296347711627,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_123_q_injection_mvar,T2_operational,continuous,0.9583752751350403,0.003272636818382131,2.3688700993855796,0.09323286382310775,1.5780421495437622,0.060759414380130425,11.616886138916016,0.0,0.20391609768072763,0.008025635710658577,0.9813912312189738,0.0008454472609645479,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_123_va_deg,T3_high,continuous,0.9443668723106384,0.00670387824110809,0.2158467322587967,0.012824656489290936,0.1617924173672994,0.01185217042031495,0.916197657585144,0.0,0.23558969795703888,0.013997689852987156,0.9752505819002787,0.00030935619903493084,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_203_p_injection_mw,T2_operational,continuous,0.9756320516268412,0.0014351125973154522,1.2711920340855916,0.03715857050281933,0.9648917516072592,0.013393332172026692,8.145642280578613,0.0,0.1560579240322113,0.004561772498208763,0.9885100920995077,0.00031232339238419386,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_203_q_injection_mvar,T2_operational,continuous,0.9746878544489542,0.0017201502455819727,0.26628684004147846,0.009118818879786722,0.20636393129825592,0.00772430565828055,1.6743820905685425,0.0,0.15903588632742563,0.005446076360109332,0.9887394309043884,0.0005703306930875424,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_203_va_deg,T3_high,continuous,0.8880000710487366,0.002835219671570108,0.4120853344599406,0.0052232050427992215,0.2997472087542216,0.006340842695230715,1.231406807899475,0.0,0.33464597662289935,0.004241662972739345,0.9435039361317953,0.000857300651442614,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/bus_electrical,bus_203_vm_pu,T1_relative_low,continuous,0.9697588086128235,0.0048760756898874455,0.00037912324963447946,3.145577717782772e-05,0.0002950400618525843,2.503609331896293e-05,0.0021851209457963705,0.0,0.17350218196709952,0.014395439210833319,0.9879547158877054,0.002104151001655566,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_215_p_injection_mw,T2_operational,continuous,0.9198324084281921,0.004723206118426507,14.668560028076172,0.4287939316032414,11.017272313435873,0.3961763425614216,51.821712493896484,0.0,0.28305818637212116,0.008274404588086563,0.9639226794242859,0.0013373590420686172,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_215_q_injection_mvar,T2_operational,continuous,0.9634491602579752,0.0051747440177860845,2.0847911834716797,0.14926291051965054,1.5450236399968464,0.11578314304584846,10.923315048217773,0.0,0.19085700809955597,0.013664619525789441,0.9831618269284567,0.001359155303887823,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_215_va_deg,T3_high,continuous,0.9842552741368612,0.0007467376620159678,0.10423793643712997,0.0024893860823352572,0.07983083029588063,0.002363745371989701,0.8308848738670349,0.0,0.1254541277885437,0.002996067791916236,0.9924872517585754,0.0005624615761686203,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_217_va_deg,T3_high,continuous,0.9806675314903259,0.0010504877963867327,0.18534300724665323,0.005072333137742835,0.13086809714635214,0.006170578201205634,1.3333396911621094,0.0,0.13900659481684366,0.003804228073710484,0.9907178481419882,0.0002244305502295923,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_217_vm_pu,T1_relative_low,continuous,0.8548480669657389,0.03132507527367614,5.5814870089913406e-05,5.9423035819651915e-06,4.3725090411802135e-05,4.95136457921625e-06,0.0001470527786295861,0.0,0.37955671548843384,0.04040932447693751,0.9329793651898702,0.007917037423177117,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/bus_electrical,bus_218_p_injection_mw,T2_operational,continuous,0.9126604596773783,0.0020623090994972854,35.3536631266276,0.4160722885839033,24.075188318888348,0.2024341219146414,119.63245391845703,0.0,0.29551900426546734,0.003477927133315357,0.9578176140785217,0.0013640856514791075,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_218_q_injection_mvar,T2_operational,continuous,0.909253736337026,0.002749015070143607,4.4173455238342285,0.06668108650022463,2.978659152984619,0.03877853345395615,14.66493034362793,0.0,0.30121830105781555,0.0045469734420739046,0.9558442632357279,0.0015593010440056382,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_218_va_deg,T3_high,continuous,0.9693518082300822,0.0017067489865061816,0.29614460468292236,0.008314760246282218,0.20398540794849396,0.006901938668571901,1.69205904006958,0.0,0.17502025266488394,0.004913988124276656,0.9853635827700297,0.00047814440474869193,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_315_p_injection_mw,T2_operational,continuous,0.9392148852348328,0.004367822399318173,14.259689013163248,0.5094058734065156,8.267266432444254,0.663559918110416,57.86235046386719,0.0,0.24644157787164053,0.008803755251506064,0.9706413348515829,0.0007785086584179276,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_315_q_injection_mvar,T2_operational,continuous,0.7577343384424845,0.008204375300980185,8.588802655537924,0.14524065681218118,6.165870189666748,0.04978477709138505,17.451313018798828,0.0,0.4921579559644063,0.008322605645546455,0.874037524064382,0.007006869296619784,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/bus_electrical,bus_315_va_deg,T3_high,continuous,0.962920347849528,0.002622409907043742,0.6318323612213135,0.022211825824132725,0.4561305542786916,0.0192474204377869,3.2825613021850586,0.0,0.1924815078576406,0.006766616326487969,0.9829293092091879,0.0004481556207182514,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_318_p_injection_mw,T2_operational,continuous,0.9844397306442261,0.0028227726375093507,3.688891569773356,0.3307336351597374,2.4965195655822754,0.1587154674856218,29.651554107666016,0.0,0.12440803150335948,0.01115400522863969,0.9926963249842325,0.0014245755006136204,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_318_q_injection_mvar,T2_operational,continuous,0.9348608652750651,0.006047787843472712,3.000650405883789,0.14077402082324114,2.1488157908121743,0.09044279395312337,11.765565872192383,0.0,0.2550366421540578,0.01196492141630446,0.9686256051063538,0.003118472163262503,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_318_va_deg,T3_high,continuous,0.9634464184443156,0.001349121937949507,0.7373501459757487,0.013581182782687894,0.5471041202545166,0.00905239385850794,3.857072591781616,0.0,0.19116833806037903,0.003521113216114689,0.982564369837443,0.0006234692750171372,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_325_va_deg,T3_high,continuous,0.8832902113596598,0.004524342837381478,0.7635018030802408,0.014753721764303871,0.569728434085846,0.02197975116143044,2.2351694107055664,0.0,0.3415856460730235,0.006600728246429872,0.9430992007255554,0.00504672357622645,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/bus_electrical,bus_325_vm_pu,T1_relative_low,continuous,0.9802265564600626,0.0015682777670112025,7.552618141441296e-05,3.00290765042921e-06,5.645775551480862e-05,2.0159621871946465e-06,0.000537384650669992,0.0,0.1405439873536428,0.00558800406533735,0.9905353784561157,0.0004999400437307267,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,slack_bus_p_mw,T2_operational,continuous,0.8355281949043274,0.011973331737842883,3.272583325703939,0.11828975956688473,2.1591671307881675,0.09427549050672271,8.072982788085938,0.0,0.4053747554620107,0.014652547495448183,0.9149961670239767,0.005111564873625858,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/bus_electrical,slack_bus_q_mvar,T2_operational,continuous,0.9775365392367045,0.0014408098904267386,1.6722944577534993,0.05319874241704361,1.237552007039388,0.02884221771793545,11.161455154418945,0.0,0.1498276342948278,0.004766291570284862,0.9894246657689413,0.000810098685114429,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_121_nuclear_1_pg_mw,T3_high,continuous,0.9977469642957052,0.0006548376193655453,6.582019329071045,1.0123929182843332,4.844938278198242,0.7423804248887882,139.75579833984375,0.0,0.04709657405813535,0.0072440125819994245,0.9989233215649923,0.0003284332610247989,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_121_nuclear_1_qg_mvar,T3_high,continuous,0.9579073389371237,0.0032002329789350198,9.130544980367025,0.3447075990112231,5.272077560424805,0.36674741402025585,44.524566650390625,0.0,0.2050675799449285,0.007741964641005358,0.9792652328809103,0.002008258441375598,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_122_wind_1_pg_mw,T3_high,continuous,0.9800939957300822,0.0005885662220277637,39.22796376546224,0.580030285964205,29.824315388997395,0.7237953503958091,278.0581359863281,0.0,0.1410782833894094,0.0020860043402006695,0.9916952649752299,0.0006553279403655664,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_123_steam_3_pg_mw,T3_high,continuous,0.7595189015070597,0.015923430153437952,16.866381963094074,0.555648582440687,8.367095629374186,0.21769059223497378,34.40634536743164,0.0,0.4902113775412242,0.016149609911283138,0.8769888679186503,0.002874396038233289,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/generator_continuous,gen_123_steam_3_qg_mvar,T3_high,continuous,0.753629465897878,0.008036607973525307,1.456162651379903,0.023648347925635905,0.5105319817860922,0.0468973878606102,2.9339566230773926,0.0,0.4963136315345764,0.008060222089140852,0.8717045982678732,0.0030670483603859404,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/generator_continuous,gen_216_steam_1_pg_mw,T3_high,continuous,,,0.045374361177285515,0.015120386627201747,0.03574449693163236,0.011420817673670858,0.0,0.0,45374361600.0,15120386419.414856,0.0,0.0,,,,,,,0.0,0.0,test_segment_has_no_variance
02_public27_grouped/generator_continuous,gen_216_steam_1_qg_mvar,T3_high,continuous,0.951260507106781,0.003200413512198271,1.5793643395105998,0.052145865717140534,1.2402514219284058,0.04081164206639153,7.156479835510254,0.0,0.22069010635217032,0.007286524080262335,0.977790097395579,0.0015771428229598605,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_218_cc_1_pg_mw,T3_high,continuous,0.9150239825248718,0.00864998910323849,36.7964973449707,1.8660935584184508,25.62756093343099,1.5522839006623999,126.33692169189453,0.0,0.2912568747997284,0.014770775884036608,0.9589966336886088,0.004653717968918128,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_218_cc_1_qg_mvar,T3_high,continuous,0.634075383345286,0.022751055435336863,2.9433554808298745,0.09096333762403669,2.1978158156077066,0.06801840915708017,4.867266654968262,0.0,0.6047245065371195,0.018688784600909683,0.8027048905690511,0.015374357466906586,,,,,,,1.0,0.0,weak_R2_0.30_0.70
02_public27_grouped/generator_continuous,gen_223_steam_3_pg_mw,T3_high,continuous,0.34048815568288165,0.06218554606394917,4.98127810160319,0.23206909123812725,1.9636017084121704,0.16976107490669157,6.138234615325928,0.0,0.8115164041519165,0.03780712622044138,0.622443159421285,0.02102386234320126,,,,,,,1.0,0.0,weak_R2_0.30_0.70
02_public27_grouped/generator_continuous,gen_223_steam_3_qg_mvar,T3_high,continuous,0.9230333169301351,0.009678224051434686,2.1813788414001465,0.13543301666056828,1.4425907532374065,0.1218989923209421,7.8729400634765625,0.0,0.2770729561646779,0.01720234984342212,0.9617700378100077,0.0038095551961509727,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_303_wind_1_pg_mw,T3_high,continuous,0.909643292427063,0.005783048167419154,75.77541859944661,2.4284813812474715,52.23559697469076,1.7125136943417016,252.1719512939453,0.0,0.300491064786911,0.009630249208301508,0.9546396136283875,0.0023659543415373097,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_313_cc_1_pg_mw,T3_high,continuous,0.969137946764628,0.002786366981609935,28.812122344970703,1.2932206028925073,17.768545786539715,1.1239004156383583,164.1172332763672,0.0,0.1755581796169281,0.007879858139993092,0.985234280427297,0.0015598824633890577,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_313_cc_1_qg_mvar,T3_high,continuous,0.8976701100667318,0.004299539682039855,8.57405694325765,0.1809798678351251,5.305235385894775,0.1588345918458709,26.80708885192871,0.0,0.3198428948720296,0.006751187743728537,0.9494659105936686,0.0031048036980637714,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/generator_continuous,gen_317_wind_1_pg_mw,T3_high,continuous,0.9107703566551208,0.0028447235308903017,76.0116678873698,1.2159770899524256,53.214682261149086,1.019693007437606,254.4853057861328,0.0,0.2986878454685211,0.004778181496139739,0.955901563167572,0.0015789607909538538,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_321_cc_1_pg_mw,T3_high,continuous,0.9787901441256205,0.0012544602000075101,22.990585962931316,0.6843404531050158,13.712385177612305,0.504032781192107,157.91000366210938,0.0,0.1455929676691691,0.004333734685208981,0.9901023705800375,0.00019281772161617745,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_continuous,gen_321_cc_1_qg_mvar,T3_high,continuous,0.9426812926928202,0.0031439685525311207,2.110137144724528,0.05804159596290055,1.3176666498184204,0.05332324570361094,8.816007614135742,0.0,0.23935291667779288,0.006583661458561831,0.9721343517303467,0.0017194887607127306,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/generator_status,gen_121_nuclear_1_status,T3_high,binary_status,0.8410146633783976,0.008935881650920078,0.10322605570157369,0.002885259821503312,0.02489260956645012,0.0005412464661825283,0.2589547336101532,0.0,0.3986258606115977,0.011141943653365708,0.9385207494099935,0.0019705286569159696,0.9891861126920888,0.001505834553821621,0.9941717791411042,0.0008115801567683219,0.9975733861488173,0.00025925673648666037,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/generator_status,gen_123_steam_3_status,T3_high,binary_status,0.7833271225293478,0.019895337205531466,0.10519628475109737,0.004849484320264854,0.03643894319732984,0.00574753522639209,0.22615467011928558,0.0,0.46515195568402606,0.021443218700554,0.8876787821451823,0.01100753276983673,0.9852020489470689,0.0015058345538216736,0.8813530517026621,0.015948319954828323,0.9870373888994447,0.013656187186298123,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/generator_status,gen_218_cc_1_status,T3_high,binary_status,0.8853451609611511,0.015391772900146516,0.15398422876993814,0.010396529415606204,0.06636510416865349,0.014418359109040166,0.4554482102394104,0.0,0.3380938271681468,0.022827038965948263,0.9430689613024393,0.006862788981974394,0.9696452286093721,0.004635473998433247,0.9671901254926946,0.0069907883051503385,0.9950553546256561,0.0008296515876761356,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/generator_status,gen_313_cc_1_status,T3_high,binary_status,0.8633103768030802,0.004786366557459637,0.17830589910348257,0.003106860145309424,0.07541896651188533,0.008452834470946271,0.4823273718357086,0.0,0.36967817942301434,0.006441395098844265,0.9295743703842163,0.002771877019520817,0.9594004932650351,0.0018295675888812546,0.9622805185401786,0.001594113401763906,0.988574200166163,0.001673330780405647,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/generator_status,gen_321_cc_1_status,T3_high,binary_status,0.9682641426722208,0.005456018411441684,0.08638629068930943,0.007473025001142222,0.03213123977184296,0.006103730647419574,0.48612773418426514,0.0,0.17770286897818247,0.015372553651735102,0.9841493566830953,0.0027965952034815634,0.9912730032251944,0.0026897072431716408,0.9911434088337913,0.002840638084094195,0.9982838312781346,0.002098789662568054,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_a34_loading_pct,T3_high,continuous,0.9931458036104838,0.001674775183825685,2.6862406730651855,0.32048123229586095,2.02545173962911,0.3097349853241936,32.60000228881836,0.0,0.08240001648664474,0.009830712101749826,0.9972783128420512,0.00031164727463343456,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_a34_p_from_mw,T3_high,continuous,0.9927547971407572,0.0014679968273874793,14.00369389851888,1.3930009344287837,10.349652926127115,1.3476320914180495,165.061279296875,0.0,0.08483936389287312,0.008439296641003508,0.9971432685852051,0.0003407245338038032,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_a34_p_to_mw,T3_high,continuous,0.9931000669797262,0.0019017929597445974,14.215325991312662,1.9193119763231734,10.720735232035318,1.949893534856948,172.17042541503906,0.0,0.08256543676058452,0.01114774551817876,0.9973421096801758,0.00023676209636737467,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_a34_q_from_mvar,T3_high,continuous,0.9945954283078512,0.001031058426208186,3.628823439280192,0.33929095663449743,2.732173522313436,0.3111915825623801,49.50482177734375,0.0,0.07330242296059926,0.006853694353169829,0.9976105888684591,0.0002366062763730202,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_a34_q_to_mvar,T3_high,continuous,0.9501197934150696,0.0038583648945736647,1.6296886205673218,0.0630408433737807,1.2134498755137126,0.053909989857181956,7.300573825836182,0.0,0.22322747111320496,0.008635055645233163,0.9779654343922933,0.00035168363007056754,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab1_loading_pct,T3_high,continuous,0.9080597956975301,0.0026894112306754337,1.4322268168131511,0.020928337943322783,1.0109795928001404,0.02570529256541149,4.72378396987915,0.0,0.3031948109467824,0.004430413300716872,0.9556264281272888,0.0006356817369305926,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab1_p_from_mw,T3_high,continuous,0.9655886292457581,0.001510241220110916,1.8657021125157673,0.04069795165407503,1.4006649255752563,0.02323174182181795,10.059123039245605,0.0,0.18547363579273224,0.004045875389935815,0.9836240808169047,0.0010737849551017858,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab1_p_to_mw,T3_high,continuous,0.9661728739738464,0.0025963981747142264,1.8668370246887207,0.07094427822592299,1.4002097845077515,0.054872199250739134,10.155065536499023,0.0,0.18383308748404184,0.006986092402898697,0.9837812980016073,0.0010809434707282487,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab1_q_from_mvar,T3_high,continuous,0.9621788660685221,0.0047467295653972185,0.5812340180079142,0.035926211396238465,0.4547840654850006,0.03694893706674244,2.99251389503479,0.0,0.19422934452692667,0.012005365541693193,0.9836604396502177,0.0005026413621962469,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab1_q_to_mvar,T3_high,continuous,0.95977250734965,0.007791930663630996,0.5290767252445221,0.05293317100347347,0.41280829906463623,0.03966827708055305,2.646679401397705,0.0,0.19990208248297373,0.019999844028800576,0.9836626450220743,0.0010835286649634975,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab2_loading_pct,T3_high,continuous,0.990409235159556,0.0006608692408447196,0.3071171243985494,0.010488261900453192,0.23285870254039764,0.00845967724346274,3.137235641479492,0.0,0.09789418677488963,0.0033431528604519647,0.995407780011495,0.00011648018516115393,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab2_p_from_mw,T3_high,continuous,0.9930953582127889,0.0006950891538683281,1.6966951688130696,0.08443144898799573,1.2834399541219075,0.05483621744152183,20.435728073120117,0.0,0.08302592237790425,0.004131561259094255,0.9966374238332113,0.0002894855505041623,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab2_p_to_mw,T3_high,continuous,0.9929682811101278,0.000666621439133967,1.724353035291036,0.08190706474411369,1.2989434401194255,0.062220871726938305,20.578907012939453,0.0,0.08379225432872772,0.003980146585370317,0.9965847531954447,0.00030575490051708336,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab2_q_from_mvar,T3_high,continuous,0.992810050646464,0.0006563703816173224,0.27759413917859393,0.012619547029638382,0.21169439454873404,0.006615929867753866,3.276015281677246,0.0,0.08473530163367589,0.003852104278418195,0.9965640902519226,0.00025638576807045764,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab2_q_to_mvar,T3_high,continuous,0.9910154740015665,0.0016009948324171794,0.2084218660990397,0.018316908816949255,0.1578435848156611,0.015541777678084998,2.2045085430145264,0.0,0.09454345951477687,0.008308843604192295,0.9958832661310831,0.0004060952167533258,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab3_loading_pct,T3_high,continuous,0.8980618317921957,0.019381491491099287,0.6131865978240967,0.05724430708801871,0.4455474813779195,0.04496896494880981,1.9261149168014526,0.0,0.31835410992304486,0.02972009312639589,0.9487981597582499,0.008821982333062278,,,,,,,1.0,0.0,usable_R2_0.70_0.90
03_public_plus_tier1_voltage,branch_ab3_p_from_mw,T3_high,continuous,0.9734731713930765,0.003506126959845833,2.946169296900431,0.19782196834680943,2.228105624516805,0.13975987793749978,18.116193771362305,0.0,0.16262628138065338,0.010919621491832001,0.9871719678243002,0.001272738925240788,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab3_p_to_mw,T3_high,continuous,0.9725706378618876,0.004366631555846529,2.998795827229818,0.24555292665690007,2.277662515640259,0.1816477380642436,18.1470947265625,0.0,0.16524936258792877,0.013531253576528877,0.9867368141810099,0.001767112210290427,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab3_q_from_mvar,T3_high,continuous,0.9744173089663187,0.004065144334316998,0.41809303561846417,0.0341388087668988,0.31937068700790405,0.026735574364058743,2.619767665863037,0.0,0.1595916450023651,0.01303123619254253,0.9876076976458231,0.0017271401748061223,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_ab3_q_to_mvar,T3_high,continuous,0.971035877863566,0.003672453271952346,0.40502606829007465,0.02598118562111968,0.30870585640271503,0.02293368372462073,2.3831300735473633,0.0,0.16995550195376077,0.01090212847924025,0.9862830837567648,0.0010253956213070617,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_b10_loading_pct,T3_high,continuous,0.8521093130111694,0.00978022627411001,0.5061481893062592,0.01691167478597201,0.36441168189048767,0.02918494181560684,1.3166453838348389,0.0,0.38442256053288776,0.012844528154214522,0.9276818633079529,0.006764532322767539,,,,,,,1.0,0.0,usable_R2_0.70_0.90
03_public_plus_tier1_voltage,branch_b10_p_from_mw,T3_high,continuous,0.9232483506202698,0.01883296878078644,1.6659704844156902,0.21448148742878273,1.2640567223230998,0.18678400372462495,6.046579360961914,0.0,0.27552279829978943,0.035471536142680865,0.9634554187456766,0.008066699228057906,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_b10_p_to_mw,T3_high,continuous,0.9209148486455282,0.017542376602854598,1.7170426845550537,0.19842010165656465,1.2994513114293416,0.16861500921077288,6.132791519165039,0.0,0.27997734646002453,0.03235396265248745,0.9627910455067953,0.007216981605831246,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_b10_q_from_mvar,T3_high,continuous,0.9151921272277832,0.018401486737464667,0.45186833540598553,0.05087268831055821,0.34028056263923645,0.0420657947290438,1.5581921339035034,0.0,0.28999526302019757,0.03264853943346566,0.9641388654708862,0.008397523210769597,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_b10_q_to_mvar,T3_high,continuous,0.9538165728251139,0.007143847619418188,0.4011057913303375,0.03188465030484611,0.29900261759757996,0.020064086198062006,1.8703747987747192,0.0,0.21445209284623465,0.017047198358598442,0.9781770706176758,0.004152600142375673,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_c10_loading_pct,T3_high,continuous,0.9731478691101074,0.0045824821310912,0.9883279403050741,0.0827470659515655,0.7130444645881653,0.07318659665259399,6.045389652252197,0.0,0.1634845733642578,0.013687635800644882,0.9882838726043701,0.0008578441348457822,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_c10_p_from_mw,T3_high,continuous,0.9834648966789246,0.0017334749998298234,2.8627968629201255,0.15017636381626598,2.1641127268473306,0.15607636630729954,22.283584594726562,0.0,0.128471111257871,0.00673932526840854,0.9929629564285278,0.0005643309220009116,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_c10_p_to_mw,T3_high,continuous,0.9829373757044474,0.0022224946566582137,2.957794666290283,0.19031185267849873,2.2085013389587402,0.18185843170480687,22.67481231689453,0.0,0.13044406225283942,0.008393096670537274,0.9925962289174398,0.00014714804656105625,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_c10_q_from_mvar,T3_high,continuous,0.9750528136889139,0.0025008051574820613,0.8191525340080261,0.04133435901332302,0.5990765492121378,0.030663908624034338,5.190655708312988,0.0,0.15781291822592416,0.007963226377630408,0.9884303013483683,0.0012157797456521454,,,,,,,1.0,0.0,strong_R2_ge_0.90
03_public_plus_tier1_voltage,branch_c10_q_to_mvar,T3_high,continuous,0.9764975508054098,0.0016867334457471388,0.4775593976179759,0.017218876242217317,0.3604591091473897,0.020138258194688948,3.116441011428833,0.0,0.15323870877424875,0.005525175481216276,0.9888718326886495,0.001058527443994046,,,,,,,1.0,0.0,strong_R2_ge_0.90
