total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.11244708,0.0,0.0,0.048975576,0.107850686,1.2509114e-21,0.21158563,0.0,0.14066525,4.0921314e-10,0.009405899,0.19294271,0.16184211,0.0,0.13568184,0.0,0.10705677,0.0,0.106298804,0.0,0.0,0.12386981,0.0,0.0,0.07331381,0.0,0.0,0.0,0.0,0.10148631,0.0,0.0,0.078555696,0.0,0.0,0.0,0.073142,0.073411964,0.0,0.0,0.06008313,1.3831127e-32,0.14480142,0.0,0.16826184,0.2946012
0.0,0.116267025,0.0,0.0,0.04753296,0.107469894,3.460193e-23,0.21030483,0.0,0.14455923,8.655517e-11,0.009104818,0.18372068,0.16448845,0.0,0.1361136,0.0,0.106202975,0.0,0.1042164,0.0,0.0,0.11946299,0.0,0.0,0.07359408,0.0,0.0,0.0,0.0,0.103342794,0.0,0.0,0.07613699,0.0,0.0,0.0,0.074834004,0.073331065,0.0,0.0,0.05928537,3.6858076e-35,0.1465965,0.0,0.16704163,0.2934902
0.0,0.11240206,0.0,0.0,0.04667769,0.10793377,7.16613e-25,0.20400971,0.0,0.1389056,1.626852e-11,0.008890762,0.18465571,0.16062778,0.0,0.13297123,0.0,0.10330944,0.0,0.10513027,0.0,0.0,0.12199394,0.0,0.0,0.07559555,0.0,0.0,0.0,0.0,0.10352525,0.0,0.0,0.07754274,0.0,0.0,0.0,0.07090485,0.072826885,0.0,0.0,0.059200816,5.8449874e-38,0.14538361,0.0,0.16944435,0.29006132
0.0,0.11382259,0.0,0.0,0.045338653,0.10764565,1.08237155e-26,0.20778719,0.0,0.14021964,2.691764e-12,0.0099042365,0.19021136,0.15841852,0.0,0.13260755,0.0,0.10511541,0.0,0.10614659,0.0,0.0,0.1216937,0.0,0.0,0.07174185,0.0,0.0,0.0,0.0,0.09991505,0.0,0.0,0.07516391,0.0,0.0,0.0,0.07180291,0.07317323,0.0,0.0,0.05988849,5.2088e-41,0.14252025,0.0,0.16870406,0.28734282
0.0,0.11259527,0.0,0.0,0.04436062,0.10454419,1.1578975e-28,0.20506224,0.0,0.14204985,3.8808862e-13,0.0091964835,0.18913119,0.1590002,0.0,0.13292316,0.0,0.107303165,0.0,0.10008756,0.0,0.0,0.122303106,0.0,0.0,0.07238397,0.0,0.0,0.0,0.0,0.10378621,0.0,0.0,0.073119745,0.0,0.0,0.0,0.06898614,0.07379094,0.0,0.0,0.05881255,2.4e-44,0.14504328,0.0,0.1703298,0.28273526
0.0,0.11404754,0.0,0.0,0.043392695,0.10727116,8.490658e-31,0.20620176,0.0,0.14062017,4.8218035e-14,0.00981513,0.18393701,0.15928917,0.0,0.13325131,0.0,0.10602723,0.0,0.10336358,0.0,0.0,0.120759666,0.0,0.0,0.07570607,0.0,0.0,0.0,0.0,0.10061267,0.0,0.0,0.07435402,0.0,0.0,0.0,0.0679682,0.07235777,0.0,0.0,0.06118598,0.0,0.14615807,0.0,0.16954675,0.28030542
0.0,0.112291984,0.0,0.0,0.04213558,0.10776826,4.1132292e-33,0.20338014,0.0,0.1416969,5.100595e-15,0.009135022,0.18562587,0.15748863,0.0,0.13336447,0.0,0.103149034,0.0,0.1044521,0.0,0.0,0.11953317,0.0,0.0,0.07116923,0.0,0.0,0.0,0.0,0.104339585,0.0,0.0,0.07522578,0.0,0.0,0.0,0.066700175,0.07312555,0.0,0.0,0.060044363,0.0,0.14311704,0.0,0.16561992,0.27832383
0.0,0.11356597,0.0,0.0,0.041442435,0.10804623,1.2625956e-35,0.20700642,0.0,0.13949628,4.5334924e-16,0.00852929,0.18112805,0.15697435,0.0,0.12977207,0.0,0.102265924,0.0,0.10238359,0.0,0.0,0.120125555,0.0,0.0,0.07203629,0.0,0.0,0.0,0.0,0.10469006,0.0,0.0,0.0747762,0.0,0.0,0.0,0.072131656,0.072838075,0.0,0.0,0.057361443,0.0,0.14711739,0.0,0.1645732,0.27499667
0.0,0.11517916,0.0,0.0,0.039993558,0.105168015,2.3415308e-38,0.20362054,0.0,0.13848521,3.3371917e-17,0.009183801,0.1880942,0.15519364,0.0,0.13179706,0.0,0.10104218,0.0,0.09889043,0.0,0.0,0.12175543,0.0,0.0,0.07287161,0.0,0.0,0.0,0.0,0.101098016,0.0,0.0,0.07232863,0.0,0.0,0.0,0.06897126,0.071916655,0.0,0.0,0.056554932,0.0,0.14013913,0.0,0.16810988,0.27323538
0.0,0.11429859,0.0,0.0,0.039232276,0.10437601,2.4835e-41,0.20140576,0.0,0.13518582,2.0026611e-18,0.00922224,0.179735,0.15428564,0.0,0.13211532,0.0,0.10293317,0.0,0.10366996,0.0,0.0,0.12115898,0.0,0.0,0.071101785,0.0,0.0,0.0,0.0,0.09915837,0.0,0.0,0.07353135,0.0,0.0,0.0,0.06750198,0.073724605,0.0,0.0,0.06146743,0.0,0.13986486,0.0,0.16508226,0.27299067
0.0,0.114577614,0.0,0.0,0.038554057,0.10373774,1.4e-44,0.20225838,0.0,0.13659158,9.629115e-20,0.009269061,0.18280654,0.15817857,0.0,0.12904042,0.0,0.09869116,0.0,0.099095576,0.0,0.0,0.123104155,0.0,0.0,0.072648115,0.0,0.0,0.0,0.0,0.10252224,0.0,0.0,0.069999635,0.0,0.0,0.0,0.066726275,0.07100312,0.0,0.0,0.058752064,0.0,0.14039882,0.0,0.16278042,0.26805738
0.0,0.10965126,0.0,0.0,0.0370874,0.109587245,0.0,0.1996364,0.0,0.13845022,3.6395337e-21,0.009323186,0.17631614,0.1555821,0.0,0.12768891,0.0,0.10009012,0.0,0.09956491,0.0,0.0,0.12160622,0.0,0.0,0.06738994,0.0,0.0,0.0,0.0,0.09941035,0.0,0.0,0.07042849,0.0,0.0,0.0,0.070269346,0.07410181,0.0,0.0,0.05873211,0.0,0.14150636,0.0,0.16091289,0.2694778
0.0,0.11159938,0.0,0.0,0.036012124,0.10088043,0.0,0.20058261,0.0,0.13634251,1.0589293e-22,0.008963328,0.17851683,0.15330689,0.0,0.12582555,0.0,0.10151637,0.0,0.10443503,0.0,0.0,0.12021662,0.0,0.0,0.07012184,0.0,0.0,0.0,0.0,0.09978139,0.0,0.0,0.06880905,0.0,0.0,0.0,0.068059556,0.07303771,0.0,0.0,0.058595896,0.0,0.13777898,0.0,0.16054903,0.26646093
0.0,0.11165665,0.0,0.0,0.035339415,0.101921275,0.0,0.19870181,0.0,0.13414197,2.317214e-24,0.008434326,0.18156798,0.15332195,0.0,0.1271838,0.0,0.09928342,0.0,0.10057914,0.0,0.0,0.11861383,0.0,0.0,0.06874448,0.0,0.0,0.0,0.0,0.098819904,0.0,0.0,0.07007763,0.0,0.0,0.0,0.06737232,0.07068284,0.0,0.0,0.059788696,0.0,0.1397002,0.0,0.15883721,0.26314238
0.0,0.11169561,0.0,0.0,0.034408,0.10533296,0.0,0.19887301,0.0,0.13503753,3.716726e-26,0.008531009,0.1774142,0.15468317,0.0,0.126351,0.0,0.09914565,0.0,0.098045066,0.0,0.0,0.121140815,0.0,0.0,0.067366466,0.0,0.0,0.0,0.0,0.100760646,0.0,0.0,0.07036531,0.0,0.0,0.0,0.068677075,0.07036298,0.0,0.0,0.059774738,0.0,0.13588566,0.0,0.15756667,0.26302153
0.0,0.11075801,0.0,0.0,0.032838736,0.101889454,0.0,0.19661418,0.0,0.13294469,4.246176e-28,0.009057272,0.1779805,0.15221027,0.0,0.12627442,0.0,0.099538155,0.0,0.097643055,0.0,0.0,0.11982641,0.0,0.0,0.071010105,0.0,0.0,0.0,0.0,0.09790288,0.0,0.0,0.07076909,0.0,0.0,0.0,0.06723949,0.073830605,0.0,0.0,0.056584805,0.0,0.13801557,0.0,0.15687531,0.25918326
0.0,0.11155149,0.0,0.0,0.031671178,0.103319004,0.0,0.1953247,0.0,0.13444188,3.3462085e-30,0.008880371,0.17654935,0.1497442,0.0,0.12351437,0.0,0.0995131,0.0,0.09770345,0.0,0.0,0.11870027,0.0,0.0,0.06663159,0.0,0.0,0.0,0.0,0.096570365,0.0,0.0,0.07246928,0.0,0.0,0.0,0.06678539,0.071168415,0.0,0.0,0.05599597,0.0,0.13650687,0.0,0.15630081,0.2569015
0.0,0.10757263,0.0,0.0,0.030488914,0.09967173,0.0,0.19674608,0.0,0.13299863,1.7545617e-32,0.009013413,0.17449507,0.15283538,0.0,0.12296343,0.0,0.09804335,0.0,0.09458272,0.0,0.0,0.117744304,0.0,0.0,0.06636575,0.0,0.0,0.0,0.0,0.09575554,0.0,0.0,0.07285654,0.0,0.0,0.0,0.068988726,0.077456646,0.0,0.0,0.05529952,0.0,0.13512813,0.0,0.15573181,0.2543882
0.0,0.10922442,0.0,0.0,0.02960633,0.101675026,0.0,0.19240573,0.0,0.13088018,5.876715e-35,0.0083071245,0.17589228,0.15222989,0.0,0.12123765,0.0,0.096319914,0.0,0.092548616,0.0,0.0,0.11718202,0.0,0.0,0.06718561,0.0,0.0,0.0,0.0,0.09646022,0.0,0.0,0.06979415,0.0,0.0,0.0,0.06856625,0.07213399,0.0,0.0,0.055631053,0.0,0.13654813,0.0,0.15374099,0.25301147
0.0,0.10965628,0.0,0.0,0.028185671,0.09995396,0.0,0.19136536,0.0,0.13276349,1.200251e-37,0.009495374,0.17275643,0.15046576,0.0,0.12206668,0.0,0.09963026,0.0,0.09533086,0.0,0.0,0.11766906,0.0,0.0,0.06776196,0.0,0.0,0.0,0.0,0.09644292,0.0,0.0,0.07161059,0.0,0.0,0.0,0.069034435,0.073588565,0.0,0.0,0.056410417,0.0,0.13383497,0.0,0.1542084,0.2511758
0.0,0.10981808,0.0,0.0,0.027557421,0.09764016,0.0,0.18951292,0.0,0.1310724,1.41705e-40,0.009216631,0.16971174,0.15080981,0.0,0.12200212,0.0,0.10056752,0.0,0.09723199,0.0,0.0,0.11937338,0.0,0.0,0.06552709,0.0,0.0,0.0,0.0,0.094911054,0.0,0.0,0.07008079,0.0,0.0,0.0,0.06862971,0.07293327,0.0,0.0,0.057106305,0.0,0.13659023,0.0,0.15164094,0.24976596
0.0,0.11098737,0.0,0.0,0.025914595,0.10118139,0.0,0.19606382,0.0,0.12598021,9.1e-44,0.008914641,0.17217496,0.14509735,0.0,0.12261304,0.0,0.097546525,0.0,0.09616009,0.0,0.0,0.1179962,0.0,0.0,0.06467686,0.0,0.0,0.0,0.0,0.09454809,0.0,0.0,0.069170214,0.0,0.0,0.0,0.06781783,0.07230343,0.0,0.0,0.05553478,0.0,0.13553527,0.0,0.15308757,0.2477372
0.0,0.11025358,0.0,0.0,0.024880448,0.099048354,0.0,0.1904468,0.0,0.12811281,0.0,0.008803367,0.17090553,0.1497149,0.0,0.11992208,0.0,0.0950388,0.0,0.09257408,0.0,0.0,0.11654668,0.0,0.0,0.06788226,0.0,0.0,0.0,0.0,0.09698432,0.0,0.0,0.07182969,0.0,0.0,0.0,0.064654835,0.070083775,0.0,0.0,0.059000723,0.0,0.13684885,0.0,0.15094087,0.24647158
0.0,0.1082452,0.0,0.0,0.0243652,0.097185664,0.0,0.18858455,0.0,0.12982497,0.0,0.009000963,0.16827507,0.14918227,0.0,0.12306445,0.0,0.09547415,0.0,0.09440631,0.0,0.0,0.11959132,0.0,0.0,0.06552189,0.0,0.0,0.0,0.0,0.097967446,0.0,0.0,0.06701295,0.0,0.0,0.0,0.06549501,0.07148624,0.0,0.0,0.056945793,0.0,0.1362956,0.0,0.15146461,0.2428914
0.0,0.10901707,0.0,0.0,0.023426058,0.099156566,0.0,0.19205016,0.0,0.12569688,0.0,0.00891788,0.16685776,0.15140414,0.0,0.120472364,0.0,0.09590611,0.0,0.092556775,0.0,0.0,0.122368574,0.0,0.0,0.065358736,0.0,0.0,0.0,0.0,0.09471573,0.0,0.0,0.06536347,0.0,0.0,0.0,0.06459442,0.07074566,0.0,0.0,0.05409584,0.0,0.13130848,0.0,0.15331233,0.2416323
0.0,0.106093645,0.0,0.0,0.022324944,0.09689472,0.0,0.18994671,0.0,0.13263616,0.0,0.008910028,0.16831765,0.15036546,0.0,0.1175256,0.0,0.09352609,0.0,0.09400024,0.0,0.0,0.1197461,0.0,0.0,0.064276546,0.0,0.0,0.0,0.0,0.09543748,0.0,0.0,0.06643931,0.0,0.0,0.0,0.064728774,0.06854143,0.0,0.0,0.055909123,0.0,0.13244148,0.0,0.1502575,0.23934998
0.0,0.10921663,0.0,0.0,0.02131579,0.09875651,0.0,0.18513368,0.0,0.12744875,0.0,0.008884861,0.17040703,0.15056938,0.0,0.11786711,0.0,0.09832055,0.0,0.090937115,0.0,0.0,0.1180397,0.0,0.0,0.06486545,0.0,0.0,0.0,0.0,0.09582762,0.0,0.0,0.06871112,0.0,0.0,0.0,0.06669895,0.06836164,0.0,0.0,0.059770256,0.0,0.13029908,0.0,0.15098567,0.23733373
0.0,0.109164685,0.0,0.0,0.020149598,0.09438156,0.0,0.18363604,0.0,0.12778172,0.0,0.008811383,0.16696194,0.1486354,0.0,0.117624104,0.0,0.096391805,0.0,0.09530716,0.0,0.0,0.11866389,0.0,0.0,0.0652981,0.0,0.0,0.0,0.0,0.09573559,0.0,0.0,0.06931034,0.0,0.0,0.0,0.0684182,0.069562405,0.0,0.0,0.055328906,0.0,0.13352841,0.0,0.14920709,0.23573223
0.0,0.10935814,0.0,0.0,0.01906662,0.09767925,0.0,0.1853642,0.0,0.12609605,0.0,0.009633464,0.16444229,0.14850168,0.0,0.116310306,0.0,0.09270823,0.0,0.094784446,0.0,0.0,0.11859754,0.0,0.0,0.065626204,0.0,0.0,0.0,0.0,0.09576343,0.0,0.0,0.06834118,0.0,0.0,0.0,0.0627058,0.07262508,0.0,0.0,0.052947257,0.0,0.13567847,0.0,0.14720543,0.23853287
0.0,0.10664532,0.0,0.0,0.017780002,0.094931744,0.0,0.18423147,0.0,0.124106884,0.0,0.00865695,0.16825342,0.14627774,0.0,0.11580198,0.0,0.09402197,0.0,0.09128045,0.0,0.0,0.11775371,0.0,0.0,0.0646122,0.0,0.0,0.0,0.0,0.09361913,0.0,0.0,0.06708988,0.0,0.0,0.0,0.06777298,0.06937487,0.0,0.0,0.056607615,0.0,0.13385136,0.0,0.1489141,0.23415813
0.0,0.10540201,0.0,0.0,0.016880361,0.09658168,0.0,0.18439212,0.0,0.12643746,0.0,0.0077536986,0.16448335,0.15013836,0.0,0.11726113,0.0,0.09497379,0.0,0.08837585,0.0,0.0,0.11723086,0.0,0.0,0.062484186,0.0,0.0,0.0,0.0,0.09533987,0.0,0.0,0.066785544,0.0,0.0,0.0,0.06402795,0.07112856,0.0,0.0,0.054426037,0.0,0.13328409,0.0,0.14802502,0.22948173
0.0,0.10574946,0.0,0.0,0.016001947,0.094426826,0.0,0.18248355,0.0,0.12585443,0.0,0.008639106,0.16412272,0.14577642,0.0,0.117706805,0.0,0.093579754,0.0,0.09458531,0.0,0.0,0.119229,0.0,0.0,0.0620621,0.0,0.0,0.0,0.0,0.09221424,0.0,0.0,0.066767655,0.0,0.0,0.0,0.06518193,0.06901936,0.0,0.0,0.056452785,0.0,0.12871748,0.0,0.1509529,0.22958268
0.0,0.1068561,0.0,0.0,0.014766177,0.09319952,0.0,0.18139109,0.0,0.12349896,0.0,0.008559028,0.16376969,0.14492536,0.0,0.117875434,0.0,0.09540947,0.0,0.09069418,0.0,0.0,0.11810841,0.0,0.0,0.06172705,0.0,0.0,0.0,0.0,0.092739895,0.0,0.0,0.06956757,0.0,0.0,0.0,0.06598975,0.07220669,0.0,0.0,0.055283196,0.0,0.1308854,0.0,0.15119436,0.22814551
0.0,0.104345195,0.0,0.0,0.013817388,0.09584644,0.0,0.18042988,0.0,0.12635837,0.0,0.008753946,0.16342014,0.14521411,0.0,0.11561622,0.0,0.09417497,0.0,0.08975057,0.0,0.0,0.116452225,0.0,0.0,0.05980811,0.0,0.0,0.0,0.0,0.09106504,0.0,0.0,0.066619396,0.0,0.0,0.0,0.062851205,0.07062766,0.0,0.0,0.061194222,0.0,0.12790109,0.0,0.14565662,0.2279031
0.0,0.104967505,0.0,0.0,0.012928291,0.092614256,0.0,0.1833389,0.0,0.12473398,0.0,0.009149113,0.16453263,0.14414443,0.0,0.11486774,0.0,0.0934744,0.0,0.09280195,0.0,0.0,0.117018715,0.0,0.0,0.059693664,0.0,0.0,0.0,0.0,0.092178494,0.0,0.0,0.06775905,0.0,0.0,0.0,0.06331455,0.06948059,0.0,0.0,0.05453088,0.0,0.1287633,0.0,0.14509426,0.22685347
0.0,0.10557229,0.0,0.0,0.01182485,0.089500144,0.0,0.18186703,0.0,0.12718512,0.0,0.008404996,0.16275641,0.14620219,0.0,0.113394186,0.0,0.096866146,0.0,0.09084597,0.0,0.0,0.113897376,0.0,0.0,0.058040284,0.0,0.0,0.0,0.0,0.091173165,0.0,0.0,0.06772515,0.0,0.0,0.0,0.06301761,0.06783804,0.0,0.0,0.054832734,0.0,0.12929733,0.0,0.14376636,0.22570682
0.0,0.10457799,0.0,0.0,0.011094911,0.09239609,0.0,0.178345,0.0,0.1246337,0.0,0.008624206,0.16210091,0.14449129,0.0,0.11383422,0.0,0.09086581,0.0,0.08836349,0.0,0.0,0.11720641,0.0,0.0,0.05995478,0.0,0.0,0.0,0.0,0.0936012,0.0,0.0,0.06688227,0.0,0.0,0.0,0.06443378,0.07106398,0.0,0.0,0.057686754,0.0,0.12876226,0.0,0.14615567,0.22346278
0.0,0.103840955,0.0,0.0,0.010264393,0.08948879,0.0,0.17937867,0.0,0.12191157,0.0,0.008286347,0.15884286,0.14598796,0.0,0.114821136,0.0,0.09054497,0.0,0.0915202,0.0,0.0,0.116754256,0.0,0.0,0.060380656,0.0,0.0,0.0,0.0,0.09122089,0.0,0.0,0.06277661,0.0,0.0,0.0,0.06224933,0.072901905,0.0,0.0,0.054253615,0.0,0.1261912,0.0,0.143869,0.22275954
0.0,0.10350549,0.0,0.0,0.009259501,0.0881,0.0,0.17942105,0.0,0.124611594,0.0,0.008713967,0.15880935,0.14540404,0.0,0.11431121,0.0,0.09092242,0.0,0.090268664,0.0,0.0,0.11414536,0.0,0.0,0.057383195,0.0,0.0,0.0,0.0,0.09209024,0.0,0.0,0.06500367,0.0,0.0,0.0,0.061047126,0.07178659,0.0,0.0,0.05494568,0.0,0.12669948,0.0,0.14341088,0.22032553
0.0,0.103592865,0.0,0.0,0.008607037,0.08860888,0.0,0.18048099,0.0,0.123749144,0.0,0.008402832,0.16082495,0.14369681,0.0,0.11475452,0.0,0.08649738,0.0,0.08814432,0.0,0.0,0.11575855,0.0,0.0,0.060487118,0.0,0.0,0.0,0.0,0.09162147,0.0,0.0,0.06557614,0.0,0.0,0.0,0.062180117,0.07131564,0.0,0.0,0.054090574,0.0,0.1267778,0.0,0.14143983,0.22085613
0.0,0.10457285,0.0,0.0,0.0077518043,0.0871278,0.0,0.18220359,0.0,0.1234368,0.0,0.008194068,0.16013542,0.1429253,0.0,0.11340493,0.0,0.086248904,0.0,0.091202065,0.0,0.0,0.11549489,0.0,0.0,0.061492674,0.0,0.0,0.0,0.0,0.09371053,0.0,0.0,0.06388929,0.0,0.0,0.0,0.05990299,0.071614355,0.0,0.0,0.052521903,0.0,0.12596573,0.0,0.1426755,0.21760122
0.0,0.10436314,0.0,0.0,0.0070577855,0.08644612,0.0,0.17746343,0.0,0.121766195,0.0,0.007937356,0.15743878,0.14570503,0.0,0.11433627,0.0,0.08736081,0.0,0.08909762,0.0,0.0,0.11456116,0.0,0.0,0.060079455,0.0,0.0,0.0,0.0,0.08953979,0.0,0.0,0.06378271,0.0,0.0,0.0,0.06292675,0.07186552,0.0,0.0,0.057342708,0.0,0.12382195,0.0,0.14562711,0.21639104
0.0,0.107269116,0.0,0.0,0.0062828255,0.08805015,0.0,0.1765821,0.0,0.12098479,0.0,0.008208113,0.15829186,0.14459465,0.0,0.11555754,0.0,0.089630425,0.0,0.090465724,0.0,0.0,0.114339955,0.0,0.0,0.05892706,0.0,0.0,0.0,0.0,0.09374431,0.0,0.0,0.0637668,0.0,0.0,0.0,0.062546246,0.06929123,0.0,0.0,0.053379577,0.0,0.12820801,0.0,0.14094563,0.21514177
0.0,0.105263755,0.0,0.0,0.005576702,0.08898932,0.0,0.17572531,0.0,0.119009316,0.0,0.008247869,0.1578292,0.14539717,0.0,0.11429385,0.0,0.09027109,0.0,0.08776485,0.0,0.0,0.11221584,0.0,0.0,0.056477908,0.0,0.0,0.0,0.0,0.09455644,0.0,0.0,0.063518435,0.0,0.0,0.0,0.0598252,0.06872067,0.0,0.0,0.051880915,0.0,0.12470165,0.0,0.1417463,0.21584792
0.0,0.10223003,0.0,0.0,0.0049565798,0.08898379,0.0,0.17509714,0.0,0.121813595,0.0,0.008439246,0.1608614,0.14495467,0.0,0.1131512,0.0,0.088488825,0.0,0.08916545,0.0,0.0,0.11254697,0.0,0.0,0.058205344,0.0,0.0,0.0,0.0,0.08921094,0.0,0.0,0.0629106,0.0,0.0,0.0,0.060125116,0.07236936,0.0,0.0,0.053011063,0.0,0.12739296,0.0,0.14039193,0.2140713
0.0,0.10464699,0.0,0.0,0.0043564076,0.08766033,0.0,0.17738731,0.0,0.12152981,0.0,0.007489166,0.15863536,0.14244068,0.0,0.110889114,0.0,0.08848308,0.0,0.09094071,0.0,0.0,0.11187764,0.0,0.0,0.057773683,0.0,0.0,0.0,0.0,0.092435285,0.0,0.0,0.065750025,0.0,0.0,0.0,0.060873177,0.07207986,0.0,0.0,0.051482666,0.0,0.12527856,0.0,0.14084496,0.21283568
0.0,0.10507205,0.0,0.0,0.0037688515,0.08695518,0.0,0.17409636,0.0,0.12142207,0.0,0.008275495,0.15788215,0.14637059,0.0,0.11344438,0.0,0.088660456,0.0,0.08778728,0.0,0.0,0.11137539,0.0,0.0,0.061610006,0.0,0.0,0.0,0.0,0.09459298,0.0,0.0,0.06652412,0.0,0.0,0.0,0.061394565,0.07221045,0.0,0.0,0.054356,0.0,0.123486176,0.0,0.14493054,0.211651
0.0,0.10497277,0.0,0.0,0.0033106573,0.08830985,0.0,0.17320497,0.0,0.117948465,0.0,0.0075362916,0.1602677,0.14455938,0.0,0.11285765,0.0,0.08845116,0.0,0.0881312,0.0,0.0,0.115510136,0.0,0.0,0.061261814,0.0,0.0,0.0,0.0,0.09016301,0.0,0.0,0.0660121,0.0,0.0,0.0,0.06399895,0.069641195,0.0,0.0,0.05304719,0.0,0.12253111,0.0,0.13779275,0.2099922
0.0,0.10272261,0.0,0.0,0.0027934625,0.08811194,0.0,0.17479885,0.0,0.11964373,0.0,0.0068508466,0.15843408,0.14275968,0.0,0.10949123,0.0,0.08979428,0.0,0.08705735,0.0,0.0,0.11297768,0.0,0.0,0.05747623,0.0,0.0,0.0,0.0,0.09384101,0.0,0.0,0.0649484,0.0,0.0,0.0,0.060538013,0.070282154,0.0,0.0,0.05428102,0.0,0.12327972,0.0,0.13982862,0.20839418
0.0,0.101685226,0.0,0.0,0.002343914,0.08763349,0.0,0.17537448,0.0,0.12125242,0.0,0.0067617106,0.15644388,0.13959956,0.0,0.11287149,0.0,0.08715665,0.0,0.08743416,0.0,0.0,0.11017413,0.0,0.0,0.057778012,0.0,0.0,0.0,0.0,0.092896014,0.0,0.0,0.06457934,0.0,0.0,0.0,0.0642366,0.06986792,0.0,0.0,0.053032387,0.0,0.12210653,0.0,0.1371906,0.20924284
0.0,0.10329737,0.0,0.0,0.0019606883,0.08885467,0.0,0.17064057,0.0,0.12232213,0.0,0.0067792344,0.15755638,0.14062834,0.0,0.112206705,0.0,0.09050027,0.0,0.090409555,0.0,0.0,0.11099862,0.0,0.0,0.059771866,0.0,0.0,0.0,0.0,0.090832785,0.0,0.0,0.061889067,0.0,0.0,0.0,0.061210405,0.070187055,0.0,0.0,0.053716965,0.0,0.12442962,0.0,0.13722594,0.20773353
0.0,0.10340031,0.0,0.0,0.0016319543,0.08676117,0.0,0.17416859,0.0,0.12041744,0.0,0.0066673704,0.15625705,0.1449216,0.0,0.109178945,0.0,0.090256795,0.0,0.08950363,0.0,0.0,0.111484215,0.0,0.0,0.059514727,0.0,0.0,0.0,0.0,0.09084922,0.0,0.0,0.067997426,0.0,0.0,0.0,0.062347446,0.0696826,0.0,0.0,0.050086215,0.0,0.121587306,0.0,0.1392123,0.2061487
0.0,0.10160352,0.0,0.0,0.0013247188,0.08815496,0.0,0.16886537,0.0,0.12213429,0.0,0.007063778,0.15731406,0.14347902,0.0,0.11004458,0.0,0.0902501,0.0,0.08862429,0.0,0.0,0.11161194,0.0,0.0,0.058864195,0.0,0.0,0.0,0.0,0.08959697,0.0,0.0,0.06458945,0.0,0.0,0.0,0.060321283,0.07160144,0.0,0.0,0.051517133,0.0,0.12094293,0.0,0.13699898,0.2041585
0.0,0.10263388,0.0,0.0,0.0010609598,0.08768683,0.0,0.1728298,0.0,0.11962903,0.0,0.007329423,0.15775521,0.14130811,0.0,0.11087684,0.0,0.08624378,0.0,0.08703767,0.0,0.0,0.11187055,0.0,0.0,0.05783738,0.0,0.0,0.0,0.0,0.09035561,0.0,0.0,0.065308645,0.0,0.0,0.0,0.059804212,0.069386214,0.0,0.0,0.05371604,0.0,0.120608255,0.0,0.13687843,0.20359175
0.0,0.10321681,0.0,0.0,0.0008320477,0.08706568,0.0,0.17061922,0.0,0.11976682,0.0,0.0066810264,0.15428415,0.14012146,0.0,0.11155909,0.0,0.08887864,0.0,0.08730576,0.0,0.0,0.110528044,0.0,0.0,0.056055132,0.0,0.0,0.0,0.0,0.09010928,0.0,0.0,0.0630428,0.0,0.0,0.0,0.06265464,0.07244503,0.0,0.0,0.04862575,0.0,0.12098152,0.0,0.13668351,0.20153633
0.0,0.101449884,0.0,0.0,0.00064891356,0.08595856,0.0,0.1735661,0.0,0.1218335,0.0,0.0075532696,0.15299287,0.13921228,0.0,0.11050939,0.0,0.086116664,0.0,0.086855985,0.0,0.0,0.11101624,0.0,0.0,0.05856848,0.0,0.0,0.0,0.0,0.0902833,0.0,0.0,0.06679909,0.0,0.0,0.0,0.061112463,0.06967958,0.0,0.0,0.04937096,0.0,0.12248701,0.0,0.13721585,0.20095515
0.0,0.10185104,0.0,0.0,0.0004961718,0.085326776,0.0,0.16866386,0.0,0.11636534,0.0,0.00742858,0.15570822,0.14318992,0.0,0.11240244,0.0,0.087603495,0.0,0.08594899,0.0,0.0,0.11015682,0.0,0.0,0.05384399,0.0,0.0,0.0,0.0,0.09153078,0.0,0.0,0.06399462,0.0,0.0,0.0,0.062468637,0.07338366,0.0,0.0,0.051257405,0.0,0.120439105,0.0,0.13767393,0.20010531
