area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
2.3009079,-1.9153795,-1.9454392,-1.9903963,1.2041072,-1.859408,-2.3342075,-2.100259,-2.045696,2.4103765,-2.195361,-2.1572726,2.4189117,-2.1537821,-2.2378345,2.330472,-2.0332756,2.3859022,-2.175289,-1.9765664,-2.2656171,2.4879549,2.187272,-2.2106194,2.2956786,2.5296884,2.3969135,2.1516619,2.5258834,2.4787862,-2.2017179,-2.2500253,-1.975255,-2.286683,-1.8356214,-2.2452824,-2.1936955,-2.3222606,-2.3037055,-2.2664347,-2.4376607
2.3009079,-1.9231832,-1.9523625,-1.9977547,1.1965302,-1.8645349,-2.342086,-2.105476,-2.053777,2.4103765,-2.203802,-2.1647165,2.4189117,-2.162395,-2.2460988,2.3514593,-2.0421505,2.3859022,-2.183801,-1.9839114,-2.2737346,2.4879549,2.1852784,-2.219016,2.2960122,2.5296884,2.3969154,2.1598501,2.5258834,2.483037,-2.2101603,-2.2582278,-1.984322,-2.294744,-1.8403896,-2.253487,-2.202159,-2.330198,-2.3117168,-2.274596,-2.4451358
2.3143532,-1.9310658,-1.9593964,-2.0051951,1.2006295,-1.8698266,-2.349934,-2.11083,-2.0618873,2.4103765,-2.2122083,-2.172201,2.4207537,-2.170972,-2.2543297,2.3514595,-2.0510032,2.3859022,-2.1922784,-1.9913431,-2.2818224,2.4879549,2.2077308,-2.227377,2.2974145,2.5296884,2.4048445,2.1554382,2.5258834,2.483037,-2.2185647,-2.266397,-1.993374,-2.3027737,-1.8453271,-2.261661,-2.2105863,-2.3381033,-2.3196955,-2.282724,-2.452581
2.3143532,-1.9390206,-1.9665356,-2.0127156,1.1978996,-1.8752811,-2.3577516,-2.1163185,-2.0700226,2.413414,-2.2205799,-2.1797233,2.4207537,-2.1795135,-2.2625275,2.3514595,-2.0598428,2.3859022,-2.2007215,-1.9988562,-2.2898808,2.4879549,2.206945,-2.2357025,2.2979827,2.5296884,2.4048462,2.1538274,2.5258834,2.5013993,-2.2269318,-2.2745342,-2.0024126,-2.3107724,-1.8504328,-2.2698042,-2.218978,-2.3459768,-2.327642,-2.2908185,-2.4599957
2.3143532,-1.947043,-1.973774,-2.0203073,1.2073222,-1.8808962,-2.3655388,-2.1219368,-2.0781884,2.4207635,-2.2289164,-2.1872807,2.4207537,-2.1880183,-2.2706923,2.3687735,-2.0686505,2.3859022,-2.2091303,-2.0064445,-2.2979097,2.4879549,2.2066016,-2.243993,2.2979832,2.5296884,2.4136827,2.155267,2.5258834,2.5069768,-2.2352633,-2.2826397,-2.011422,-2.3187397,-1.8557049,-2.2779167,-2.2273343,-2.353819,-2.3355565,-2.2988803,-2.46738
2.3143532,-1.955126,-1.9811069,-2.0279648,1.193517,-1.8866688,-2.373296,-2.1276808,-2.0863633,2.4208314,-2.2372189,-2.194869,2.4207537,-2.1964874,-2.2788246,2.3691792,-2.0774393,2.403546,-2.2175052,-2.0141025,-2.3059094,2.4879549,2.206869,-2.2522488,2.2979825,2.5567532,2.4136827,2.1508794,2.5258834,2.515496,-2.2435594,-2.2907135,-2.02042,-2.3266737,-1.861142,-2.2859986,-2.2356555,-2.3616297,-2.3434393,-2.3069096,-2.4747338
2.3143532,-1.9632655,-1.9885274,-2.0356824,1.1732162,-1.8925955,-2.3810232,-2.133547,-2.0945659,2.4208314,-2.2454875,-2.2024827,2.4099967,-2.2049217,-2.2869246,2.3691783,-2.0862076,2.404335,-2.2258463,-2.0218244,-2.3138766,2.4879549,2.2064133,-2.26047,2.2949486,2.556762,2.4136827,2.162463,2.5258834,2.515504,-2.2518203,-2.2987561,-2.0293958,-2.334577,-1.8667414,-2.29405,-2.243942,-2.3694093,-2.351291,-2.3149064,-2.4820569
2.3143532,-1.9714552,-1.99603,-2.04346,1.1664771,-1.8986723,-2.3887203,-2.139531,-2.1027684,2.4208314,-2.2537227,-2.2101138,2.4094024,-2.2133212,-2.2949924,2.3691783,-2.094948,2.404335,-2.2341535,-2.0296066,-2.3218133,2.5113714,2.209994,-2.268657,2.2948995,2.556762,2.4393363,2.167548,2.5258834,2.515504,-2.2600467,-2.3067675,-2.0383444,-2.34245,-1.8725,-2.302071,-2.252194,-2.3771582,-2.3591113,-2.3228712,-2.489349
2.3143532,-1.9796909,-2.0036094,-2.0512838,1.1602615,-1.9048952,-2.396385,-2.1456285,-2.1109846,2.430048,-2.2619247,-2.2177773,2.4208918,-2.2216864,-2.303027,2.3910944,-2.1036603,2.404335,-2.2424273,-2.0374434,-2.3297207,2.5115087,2.209957,-2.2768102,2.3098524,2.556762,2.4393363,2.1795774,2.5258834,2.515504,-2.2682385,-2.3147478,-2.0472732,-2.3502924,-1.8784149,-2.310062,-2.2604115,-2.3848763,-2.3669007,-2.330804,-2.4966097
2.3143532,-1.9879663,-2.0112598,-2.0591593,1.1608192,-1.9112599,-2.4040189,-2.1518338,-2.1192207,2.430048,-2.2700937,-2.225442,2.4208918,-2.2300174,-2.3110292,2.3911777,-2.1123486,2.404335,-2.250668,-2.0453281,-2.337599,2.532503,2.209957,-2.2849298,2.3098316,2.556762,2.4393363,2.1815825,2.5258834,2.515504,-2.2763965,-2.3226974,-2.0561798,-2.358105,-1.8844826,-2.3180227,-2.2685952,-2.3925638,-2.3746593,-2.338704,-2.5038373
2.288734,-1.9962785,-2.0189753,-2.0670743,1.1488669,-1.9177614,-2.411623,-2.1581423,-2.127457,2.430048,-2.278229,-2.2331383,2.4208918,-2.2383144,-2.319,2.3911777,-2.1210115,2.404335,-2.2588756,-2.053255,-2.3454483,2.5326555,2.209957,-2.2930162,2.309798,2.556762,2.4599276,2.1819463,2.5258834,2.5347524,-2.2845206,-2.3306165,-2.0650547,-2.3658874,-1.8906989,-2.3259537,-2.2767453,-2.400221,-2.3823874,-2.346572,-2.511033
2.288734,-2.004621,-2.0267527,-2.0750263,1.1598278,-1.9243946,-2.4191976,-2.1645494,-2.135693,2.4404597,-2.2863317,-2.2408366,2.4208918,-2.2465777,-2.3269393,2.3911777,-2.129648,2.404335,-2.2670505,-2.061226,-2.3532684,2.5326555,2.23632,-2.3010697,2.3097644,2.556762,2.4601557,2.1928947,2.5410993,2.5347571,-2.2926114,-2.338505,-2.0739033,-2.37364,-1.8970588,-2.3338537,-2.284862,-2.4078481,-2.390085,-2.3544085,-2.518197
2.320052,-2.0129917,-2.0345833,-2.0830116,1.1502028,-1.9311544,-2.4267423,-2.1710494,-2.1439292,2.4404597,-2.294402,-2.248535,2.4208918,-2.2548077,-2.3348475,2.3911777,-2.138254,2.426517,-2.2751927,-2.0692306,-2.3610597,2.5594628,2.2385008,-2.3090904,2.309251,2.556762,2.4601557,2.1982026,2.54633,2.5347571,-2.300669,-2.3463635,-2.082726,-2.381363,-1.9035583,-2.3417213,-2.2929459,-2.415445,-2.3977497,-2.362214,-2.5253286
2.3284717,-2.0213904,-2.0424652,-2.0910249,1.1357814,-1.9380352,-2.4342575,-2.1776383,-2.1521654,2.448574,-2.30244,-2.2562346,2.4208918,-2.2630045,-2.3427246,2.3992329,-2.1468296,2.428252,-2.2833028,-2.077265,-2.368822,2.560027,2.2387013,-2.3170788,2.2868629,2.556762,2.4601557,2.1984084,2.54633,2.5347571,-2.3086936,-2.3541918,-2.0915217,-2.3890562,-1.9101919,-2.3495593,-2.3009968,-2.423009,-2.4053833,-2.3699887,-2.5324275
2.3319588,-2.0297985,-2.0503898,-2.0990593,1.1067615,-1.9450312,-2.4417431,-2.1843104,-2.160382,2.4488091,-2.310446,-2.2639666,2.4208918,-2.2711685,-2.350571,2.4211779,-2.1553776,2.4493086,-2.2913806,-2.0853324,-2.376554,2.560027,2.2382276,-2.325035,2.2868292,2.556762,2.4601557,2.1903608,2.54633,2.5347571,-2.3166857,-2.3619902,-2.1002896,-2.3967197,-1.9169549,-2.3573678,-2.3090153,-2.430542,-2.412987,-2.3777328,-2.5394936
2.3370628,-2.0382364,-2.058357,-2.1071265,1.0971509,-1.9521371,-2.449199,-2.1910617,-2.1685846,2.4488091,-2.3184202,-2.2716985,2.4077544,-2.2792997,-2.3583868,2.4211779,-2.1638973,2.4493086,-2.2994268,-2.093421,-2.384254,2.560027,2.2385585,-2.3329597,2.2867956,2.556762,2.4601557,2.188392,2.54633,2.5347571,-2.3246455,-2.3697557,-2.1090288,-2.4043508,-1.923841,-2.3651466,-2.3170016,-2.438045,-2.4205604,-2.3854463,-2.546526
2.3461077,-2.0466743,-2.0663607,-2.1151993,1.0915234,-1.9593468,-2.4566247,-2.197886,-2.1767871,2.4488091,-2.3263628,-2.279413,2.4077544,-2.2873986,-2.3661723,2.4211779,-2.172388,2.4494736,-2.3074412,-2.1015227,-2.391925,2.560027,2.238952,-2.3408525,2.286453,2.5801249,2.4601557,2.193335,2.5640175,2.5347571,-2.3325734,-2.3774908,-2.1177356,-2.4119513,-1.930845,-2.3728962,-2.324956,-2.445518,-2.4281037,-2.3931296,-2.5535243
2.3461077,-2.0551195,-2.0743952,-2.123301,1.0968283,-1.966654,-2.4640205,-2.2047787,-2.1849897,2.4488091,-2.3342743,-2.2871113,2.4077544,-2.2954652,-2.3739276,2.4211779,-2.1808496,2.4494765,-2.3154242,-2.109653,-2.3995674,2.560027,2.2681444,-2.348714,2.2864194,2.5801249,2.471183,2.1896544,2.5644314,2.5260382,-2.3404696,-2.385196,-2.126412,-2.4195223,-1.937961,-2.3806167,-2.3328788,-2.452961,-2.435617,-2.4007826,-2.560488
2.3461077,-2.063591,-2.0824623,-2.1314027,1.0829985,-1.974054,-2.4713829,-2.2117345,-2.193168,2.4488091,-2.3421547,-2.2948096,2.4077544,-2.3034997,-2.3816528,2.4211779,-2.1892817,2.4494765,-2.323376,-2.1177883,-2.407181,2.560027,2.2691746,-2.3565445,2.2863858,2.5801249,2.4711866,2.191728,2.5644314,2.5230405,-2.3483343,-2.3928716,-2.1350584,-2.427064,-1.9451836,-2.3883078,-2.3407702,-2.4603736,-2.4431002,-2.4084055,-2.5674167
2.3461077,-2.0720625,-2.0905523,-2.1395044,1.0577495,-1.9815402,-2.478715,-2.2187476,-2.2013369,2.4488091,-2.3500044,-2.3025079,2.4077544,-2.3115008,-2.389348,2.4211779,-2.1976843,2.4716604,-2.331297,-2.1259236,-2.4147658,2.560027,2.2691746,-2.3643436,2.2863522,2.5801249,2.4711866,2.1974149,2.5644314,2.5230405,-2.356167,-2.400518,-2.1436746,-2.434576,-1.9525063,-2.3959699,-2.3486304,-2.4677558,-2.4505534,-2.4159985,-2.574309
2.3461077,-2.080534,-2.098654,-2.1476393,1.0478092,-1.9891065,-2.4860165,-2.2258198,-2.209498,2.4488091,-2.3578236,-2.3102062,2.4137256,-2.3194702,-2.3970127,2.4384546,-2.206055,2.4717755,-2.339187,-2.134092,-2.4223218,2.560027,2.2691746,-2.3721097,2.2863185,2.5801249,2.4711866,2.2130451,2.5644314,2.5230405,-2.363967,-2.4081347,-2.1522603,-2.4420586,-1.959924,-2.403601,-2.3564596,-2.4751077,-2.4579766,-2.4235613,-2.5811632
2.3461077,-2.0890055,-2.1067886,-2.1557746,1.0408175,-1.9967484,-2.4932876,-2.2329366,-2.2176332,2.4488091,-2.3656123,-2.3179045,2.4205391,-2.327408,-2.4046445,2.43852,-2.214394,2.4717755,-2.3470464,-2.142261,-2.429849,2.560027,2.2691746,-2.379845,2.286285,2.5954804,2.4711866,2.2161882,2.5644314,2.5230405,-2.3717358,-2.4157221,-2.1608152,-2.4495115,-1.9674301,-2.4112003,-2.364258,-2.4824288,-2.4653692,-2.4310915,-2.58798
2.3461077,-2.0974588,-2.114924,-2.16391,1.0172012,-2.0044584,-2.5005276,-2.2401047,-2.2257633,2.4488091,-2.3733706,-2.325574,2.4205391,-2.3353148,-2.4122467,2.43852,-2.2227032,2.4717755,-2.3548756,-2.15043,-2.4373455,2.584519,2.2691746,-2.3875496,2.2862513,2.595604,2.4711866,2.2148857,2.5644314,2.54294,-2.379474,-2.4232802,-2.1693392,-2.4569347,-1.9750189,-2.4187706,-2.3720236,-2.489719,-2.4727314,-2.4385908,-2.5947592
2.3461077,-2.1058967,-2.123073,-2.1720452,0.98497427,-2.0122342,-2.5077364,-2.2473125,-2.233865,2.4488091,-2.381099,-2.3332386,2.4205391,-2.3431904,-2.419819,2.4519374,-2.2309823,2.4717755,-2.3626745,-2.158599,-2.44481,2.584519,2.2691476,-2.3952239,2.3105965,2.595604,2.4711866,2.2142913,2.5644314,2.54294,-2.3871815,-2.4308088,-2.177832,-2.464328,-1.9826846,-2.4263117,-2.379758,-2.4969778,-2.48006,-2.44606,-2.6015
2.3577511,-2.1143346,-2.131242,-2.180162,0.9658095,-2.0200682,-2.5149136,-2.2545574,-2.2419565,2.4488091,-2.3887973,-2.3409002,2.4205391,-2.3510354,-2.4273617,2.4520078,-2.2392313,2.4802258,-2.37044,-2.1667678,-2.4522452,2.584519,2.2699811,-2.402868,2.3416872,2.595604,2.4711866,2.211782,2.5644314,2.54294,-2.3948586,-2.4383054,-2.1862934,-2.4716902,-1.9904219,-2.4338238,-2.3874617,-2.5042052,-2.487358,-2.4534993,-2.608202
2.378643,-2.1227725,-2.139411,-2.1882637,0.95883584,-2.027954,-2.5220585,-2.2618363,-2.2500246,2.4488091,-2.396462,-2.3485312,2.4205391,-2.3588498,-2.4348748,2.4520078,-2.2474504,2.4802258,-2.3781753,-2.1749237,-2.4596515,2.584519,2.2736814,-2.410482,2.3416872,2.6177983,2.4711866,2.2237537,2.5644314,2.54294,-2.4025054,-2.4457707,-2.1947236,-2.4790196,-1.9982252,-2.4413066,-2.3951352,-2.5113993,-2.494625,-2.4609084,-2.6148646
2.3931787,-2.131193,-2.14758,-2.1963654,0.9295073,-2.0358908,-2.529171,-2.2691448,-2.2580729,2.4488091,-2.4040968,-2.3561623,2.4443917,-2.3666337,-2.442358,2.4520078,-2.2556393,2.4802258,-2.3858805,-2.183059,-2.4670281,2.584519,2.2736814,-2.4180658,2.3416872,2.6191874,2.4711866,2.2216876,2.5644314,2.54294,-2.410122,-2.4532065,-2.2031226,-2.4863188,-2.0060902,-2.44876,-2.4027786,-2.5185611,-2.501861,-2.4682872,-2.6214802
2.3983207,-2.1395972,-2.1557488,-2.204467,0.9007695,-2.0438714,-2.5362506,-2.2764766,-2.2661073,2.4671407,-2.4117017,-2.3637652,2.4731784,-2.3743873,-2.4498115,2.4520078,-2.2637982,2.4802258,-2.3935559,-2.1911943,-2.474375,2.584519,2.2737424,-2.4256198,2.3507025,2.6191874,2.4711866,2.2217739,2.5644314,2.54294,-2.4177084,-2.4606128,-2.2114902,-2.4935875,-2.0140085,-2.4561841,-2.410392,-2.5256908,-2.5090656,-2.4756358,-2.6280549
2.412067,-2.1479986,-2.1639178,-2.2125657,0.867855,-2.0518904,-2.5432968,-2.2838387,-2.2741091,2.47882,-2.419277,-2.3713627,2.4705937,-2.3821108,-2.457235,2.4520078,-2.2719274,2.4802258,-2.4012017,-2.1993296,-2.481692,2.584519,2.2737424,-2.4331439,2.344729,2.6191874,2.4711866,2.2196128,2.5809333,2.54294,-2.4252648,-2.467989,-2.2198265,-2.5008254,-2.0219781,-2.4635785,-2.4179754,-2.5327878,-2.5162382,-2.4829535,-2.634588
2.412067,-2.1563692,-2.1720867,-2.2206337,0.8452727,-2.0599444,-2.5503092,-2.2912183,-2.2820957,2.4948661,-2.4268224,-2.3789318,2.4705937,-2.3898044,-2.4646287,2.4520078,-2.2800264,2.4802258,-2.4088178,-2.2074518,-2.4889789,2.584519,2.2737424,-2.4406378,2.3425336,2.6191874,2.492498,2.2407537,2.5810616,2.54294,-2.432791,-2.4753351,-2.2281299,-2.508032,-2.0299935,-2.4709406,-2.425529,-2.539852,-2.5233786,-2.4902406,-2.6410735
2.412067,-2.1647375,-2.1802464,-2.2287018,0.80686647,-2.068029,-2.5572872,-2.298614,-2.290063,2.4948661,-2.434338,-2.3864949,2.4705937,-2.397468,-2.4719908,2.4520078,-2.2880945,2.4802258,-2.4164042,-2.2155535,-2.496235,2.584519,2.2737424,-2.4481008,2.3425336,2.6191874,2.4925976,2.24072,2.5810616,2.54294,-2.440287,-2.482651,-2.2364013,-2.515207,-2.0380483,-2.4782715,-2.4330525,-2.5468824,-2.5304863,-2.4974964,-2.6475127
2.412067,-2.1730745,-2.1883817,-2.2367535,0.76583296,-2.0761375,-2.5642302,-2.306022,-2.2979984,2.4948661,-2.4418242,-2.394025,2.4705937,-2.4050992,-2.4793205,2.4520078,-2.2961302,2.4802258,-2.4239612,-2.2236552,-2.5034602,2.584519,2.27285,-2.4555311,2.3425336,2.6191874,2.4925976,2.2635236,2.5810616,2.54294,-2.44775,-2.4899364,-2.2446415,-2.52235,-2.0461397,-2.485572,-2.4405463,-2.5538788,-2.5375612,-2.5047207,-2.6539068
2.4342065,-2.1814022,-2.196517,-2.244788,0.70575446,-2.0842729,-2.571138,-2.3134513,-2.3059154,2.4948661,-2.4492805,-2.4015448,2.4705937,-2.4126995,-2.4866197,2.4520078,-2.304136,2.4802258,-2.4314885,-2.231728,-2.510654,2.574823,2.2731836,-2.4629312,2.3425336,2.6191874,2.4976926,2.2791567,2.5810616,2.54294,-2.4551826,-2.497191,-2.2528508,-2.5294607,-2.0542638,-2.4928424,-2.4480093,-2.5608408,-2.5446024,-2.5119133,-2.660248
2.4343812,-2.1897056,-2.2046523,-2.2528107,0.66164285,-2.0924277,-2.5780094,-2.3208807,-2.3138125,2.4948661,-2.4567068,-2.4090414,2.4705937,-2.42027,-2.4938881,2.4520078,-2.3121123,2.4802258,-2.438985,-2.2397962,-2.5178144,2.574823,2.2740848,-2.470301,2.3449512,2.6191874,2.4976926,2.286889,2.5810616,2.5428019,-2.4625847,-2.5044143,-2.2610288,-2.5365384,-2.062415,-2.500082,-2.4554393,-2.5677679,-2.5516098,-2.5190737,-2.6665435
2.4343812,-2.1979878,-2.2127619,-2.2608116,0.6009943,-2.1005967,-2.5848444,-2.32831,-2.3216789,2.4948661,-2.4641025,-2.4165144,2.4705937,-2.427811,-2.5011256,2.4520078,-2.320059,2.4802258,-2.446449,-2.247839,-2.5249429,2.6042893,2.274551,-2.4776404,2.3449664,2.6191874,2.5028675,2.280539,2.5810616,2.5428019,-2.4699566,-2.511606,-2.269176,-2.5435827,-2.070584,-2.5072906,-2.4628394,-2.5746567,-2.5585825,-2.5262005,-2.6727831
2.4343812,-2.2062552,-2.2208636,-2.2687976,0.523047,-2.1087723,-2.5916421,-2.3357394,-2.3295214,2.4948661,-2.471465,-2.423972,2.4705937,-2.435322,-2.5083318,2.4520078,-2.3279762,2.4802258,-2.4538834,-2.2558734,-2.5320392,2.6042893,2.275389,-2.484949,2.3679883,2.6191874,2.532964,2.299281,2.5810616,2.5678341,-2.4772983,-2.5187657,-2.2772923,-2.5505931,-2.0787866,-2.5144677,-2.4702091,-2.581509,-2.5655203,-2.5332947,-2.6789722
2.4343812,-2.2144914,-2.228954,-2.2767649,0.45176154,-2.1169748,-2.5984008,-2.3431804,-2.3373425,2.4948661,-2.4787974,-2.4314013,2.5010364,-2.4428036,-2.5155063,2.4758732,-2.335864,2.4802258,-2.4612877,-2.2638786,-2.5391028,2.6042893,2.2756705,-2.492227,2.362972,2.6191874,2.5329661,2.2996154,2.5810616,2.5678635,-2.4846091,-2.5258925,-2.285378,-2.5575693,-2.08699,-2.521613,-2.4775484,-2.588324,-2.5724225,-2.540356,-2.6851065
2.4343812,-2.2227077,-2.2370222,-2.284709,0.3623323,-2.1251774,-2.6051176,-2.3506148,-2.3451412,2.4948661,-2.4860992,-2.4388077,2.496977,-2.4502552,-2.5226488,2.4760125,-2.3437228,2.4812546,-2.4686623,-2.271875,-2.5461333,2.6042893,2.2756705,-2.4994738,2.362177,2.6191874,2.5329661,2.3111913,2.5810616,2.5678635,-2.491889,-2.5329862,-2.2934332,-2.5645106,-2.0952263,-2.5287259,-2.484857,-2.5951014,-2.5792885,-2.5473835,-2.6911829
2.4618413,-2.230905,-2.2450812,-2.2926414,0.26525283,-2.13338,-2.611795,-2.3580441,-2.3529067,2.5002463,-2.4933703,-2.4461951,2.496977,-2.457677,-2.5297587,2.4760125,-2.3515522,2.4815192,-2.4760065,-2.2798421,-2.5531301,2.6042893,2.2756705,-2.506689,2.3867564,2.6424303,2.5329661,2.3200173,2.5810616,2.5678635,-2.4991376,-2.5400472,-2.301458,-2.5714164,-2.1034625,-2.535806,-2.492135,-2.6018403,-2.586118,-2.5543773,-2.6972032
2.475794,-2.239074,-2.2531157,-2.3005414,0.16286299,-2.1415825,-2.6184325,-2.3654735,-2.3606489,2.5052106,-2.5006104,-2.4535573,2.5080745,-2.4650686,-2.5368357,2.480545,-2.3593514,2.5107584,-2.4833205,-2.2877927,-2.5600927,2.6042893,2.2756705,-2.5138726,2.3867812,2.6424303,2.5329661,2.3200173,2.5810616,2.5678635,-2.5063548,-2.5470748,-2.3094523,-2.5782864,-2.1116986,-2.5428529,-2.4993818,-2.6085405,-2.5929077,-2.5613358,-2.7031653
2.475794,-2.2472172,-2.261136,-2.3084261,0.04544103,-2.149785,-2.6250296,-2.3729029,-2.3683674,2.5052106,-2.5078192,-2.4608905,2.5080745,-2.47243,-2.5438793,2.480545,-2.3671181,2.5109482,-2.4906037,-2.2957263,-2.5670204,2.6042893,2.3098009,-2.521024,2.3867812,2.6424303,2.5329661,2.331695,2.5810616,2.5678635,-2.5135403,-2.5540686,-2.3174167,-2.5851197,-2.1199348,-2.549866,-2.506597,-2.6151996,-2.5996575,-2.568258,-2.7090652
2.475794,-2.2553387,-2.269137,-2.3162925,-0.07666137,-2.1579876,-2.6315784,-2.3803322,-2.376062,2.5014272,-2.5149963,-2.4682019,2.5080745,-2.4797585,-2.550889,2.5068269,-2.374856,2.5109482,-2.497856,-2.3036284,-2.5739117,2.6042893,2.3098185,-2.5281427,2.405854,2.6424303,2.5329661,2.3317962,2.5810616,2.5678635,-2.5206935,-2.5610275,-2.3253503,-2.591916,-2.128173,-2.556845,-2.5137806,-2.6218135,-2.6063685,-2.5751443,-2.7149022
2.475794,-2.2634377,-2.2771142,-2.3241272,-0.18861924,-2.1661901,-2.6380847,-2.3877616,-2.3837266,2.5014272,-2.5221412,-2.47549,2.5064545,-2.4870558,-2.5578644,2.5068312,-2.3825648,2.5109482,-2.505077,-2.311514,-2.5807655,2.603787,2.3394988,-2.5352285,2.411194,2.6424303,2.5329661,2.3435137,2.5810616,2.5678635,-2.5278141,-2.5679502,-2.333251,-2.5986717,-2.136411,-2.5637891,-2.520932,-2.6283865,-2.6130402,-2.581994,-2.7206757
2.4589546,-2.2715058,-2.2850788,-2.331944,-0.2949083,-2.1743877,-2.6445484,-2.3951738,-2.3913631,2.5014272,-2.5292537,-2.4827514,2.5064545,-2.4943223,-2.5648048,2.5068312,-2.3902447,2.5109482,-2.5122662,-2.3193803,-2.5875823,2.603787,2.3405244,-2.5422807,2.410798,2.6424303,2.5329661,2.3425434,2.5810616,2.5678635,-2.5349016,-2.574837,-2.341122,-2.605387,-2.1446471,-2.5706978,-2.528051,-2.634918,-2.6196718,-2.5888066,-2.726384
2.4626186,-2.279548,-2.2930124,-2.3397417,-0.39104554,-2.1825566,-2.6509595,-2.4025695,-2.398975,2.5014272,-2.5363333,-2.4899817,2.5064545,-2.5015578,-2.5717096,2.5068312,-2.3978958,2.5109482,-2.5194235,-2.327214,-2.5943615,2.603787,2.3408384,-2.549299,2.410798,2.6424303,2.5329661,2.3425434,2.5810616,2.5678635,-2.5419555,-2.5816872,-2.348963,-2.612063,-2.1528833,-2.5775707,-2.5351367,-2.6413999,-2.626258,-2.5955813,-2.7320251
2.4626195,-2.2875662,-2.300928,-2.3475072,-0.48232463,-2.1907256,-2.6573267,-2.4099653,-2.4065614,2.5014272,-2.5433795,-2.4971867,2.5065544,-2.5087621,-2.5785785,2.5068312,-2.405518,2.5109482,-2.5265484,-2.3350284,-2.6011026,2.603787,2.3431852,-2.5562828,2.4028983,2.6424303,2.5329661,2.3452466,2.5810616,2.5678635,-2.5489755,-2.5885003,-2.3567746,-2.6186988,-2.1611195,-2.584407,-2.5421891,-2.6478374,-2.6328,-2.6023178,-2.737598
2.4626195,-2.2955601,-2.308827,-2.3552513,-0.5593802,-2.1988945,-2.6636417,-2.417336,-2.4141223,2.5014272,-2.5503917,-2.5043654,2.5065544,-2.5159347,-2.5854108,2.5068312,-2.4131112,2.5109482,-2.5336404,-2.3428223,-2.607805,2.603787,2.3431852,-2.5632315,2.4028955,2.6424303,2.5329661,2.34525,2.5705698,2.5678635,-2.555961,-2.5952756,-2.3645568,-2.6252937,-2.1693556,-2.5912063,-2.5492077,-2.6542282,-2.6393003,-2.6090155,-2.7431011
2.472183,-2.3035274,-2.3166933,-2.3629742,-0.62469393,-2.2070327,-2.6699085,-2.424698,-2.4216526,2.5014272,-2.5573695,-2.511517,2.5065544,-2.5230753,-2.592206,2.5068312,-2.420675,2.5109482,-2.540699,-2.3505878,-2.614468,2.603787,2.3430188,-2.5701447,2.4028955,2.6424303,2.5329661,2.34525,2.5705698,2.5678635,-2.5629113,-2.6020129,-2.3723097,-2.6318405,-2.1775856,-2.5979679,-2.5561917,-2.6605678,-2.6457522,-2.6156695,-2.7485325
2.472183,-2.3114629,-2.3245401,-2.3706725,-0.68622583,-2.215168,-2.6761196,-2.4320428,-2.429154,2.5014272,-2.5643122,-2.5186403,2.5360463,-2.5301833,-2.5989594,2.5068312,-2.4282057,2.5109482,-2.5477238,-2.358327,-2.6210852,2.603787,2.3430188,-2.5770218,2.4028955,2.6424303,2.5329661,2.34525,2.5705698,2.5678635,-2.5698261,-2.6087112,-2.3800333,-2.6383452,-2.1857882,-2.6046863,-2.5631406,-2.6668596,-2.6521573,-2.6222808,-2.7538893
2.472183,-2.3193734,-2.3323674,-2.3783398,-0.74210745,-2.2232845,-2.68228,-2.4393713,-2.436629,2.5014272,-2.5712197,-2.5257335,2.5480793,-2.5372584,-2.6056736,2.5068312,-2.4357076,2.5424519,-2.554714,-2.3660438,-2.6276608,2.603787,2.3430188,-2.5838623,2.3928633,2.6424303,2.5329661,2.3452213,2.5705698,2.5974257,-2.576705,-2.615367,-2.3877275,-2.6448061,-2.1939907,-2.6113653,-2.570054,-2.6730974,-2.6585155,-2.6288512,-2.7591724
2.472183,-2.3272583,-2.3401666,-2.3859847,-0.79271996,-2.2313862,-2.6883829,-2.446681,-2.4440775,2.5014272,-2.5780911,-2.5327942,2.5480793,-2.5443,-2.6123483,2.5068312,-2.4431803,2.5424552,-2.5616693,-2.373738,-2.6341949,2.603787,2.3430188,-2.5906656,2.3928633,2.6424303,2.5329661,2.3451877,2.5705698,2.5974257,-2.583547,-2.6219795,-2.3953922,-2.6512158,-2.2021732,-2.6180046,-2.5769315,-2.6792831,-2.6648211,-2.6353788,-2.7643805
