gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.16500762,0.0,0.13933206,0.0,0.1364967,0.0,0.27738687,0.25740317,0.0,0.0,0.2468112,0.0,0.13974789,0.0,0.13404687,0.0,0.0,0.11560084,0.0,0.014825251,0.0,0.10373228,0.0,0.0,0.0,0.0,0.08497693,0.06379563,0.0,0.0,0.20051117,0.0,0.0,0.07788273,0.0,0.0,0.037226476,0.12606242,0.18818744,0.25799552
0.16966361,0.0,0.14097887,0.0,0.13621819,0.0,0.2799657,0.25391188,0.0,0.0,0.25094828,0.0,0.13157554,0.0,0.13850379,0.0,0.0,0.11764096,0.0,0.014365264,0.0,0.101084396,0.0,0.0,0.0,0.0,0.08518031,0.062967725,0.0,0.0,0.19860995,0.0,0.0,0.07450304,0.0,0.0,0.03571163,0.12574857,0.18541965,0.25693777
0.16531357,0.0,0.14022693,0.0,0.13671236,0.0,0.27623844,0.25183448,0.0,0.0,0.24874948,0.0,0.13748136,0.0,0.14283726,0.0,0.0,0.11450086,0.0,0.012484325,0.0,0.098194145,0.0,0.0,0.0,0.0,0.08448798,0.06244952,0.0,0.0,0.20395721,0.0,0.0,0.07694684,0.0,0.0,0.036287364,0.1268796,0.18760686,0.2516229
0.16932143,0.0,0.14305082,0.0,0.13683325,0.0,0.27679834,0.25327086,0.0,0.0,0.24803555,0.0,0.13614568,0.0,0.13525796,0.0,0.0,0.11681065,0.0,0.012118275,0.0,0.101132184,0.0,0.0,0.0,0.0,0.085365735,0.064023726,0.0,0.0,0.19666466,0.0,0.0,0.07557522,0.0,0.0,0.03604547,0.12825003,0.1929586,0.253037
0.16836186,0.0,0.13580836,0.0,0.13915974,0.0,0.2710269,0.25224826,0.0,0.0,0.24277392,0.0,0.1397146,0.0,0.13730721,0.0,0.0,0.115271546,0.0,0.012521949,0.0,0.09919053,0.0,0.0,0.0,0.0,0.08652625,0.06364977,0.0,0.0,0.19911914,0.0,0.0,0.07459306,0.0,0.0,0.034511957,0.122807294,0.18967162,0.25599724
0.16768566,0.0,0.1441555,0.0,0.133868,0.0,0.27220353,0.24899553,0.0,0.0,0.2560212,0.0,0.13346344,0.0,0.1328646,0.0,0.0,0.12028613,0.0,0.012433565,0.0,0.09616694,0.0,0.0,0.0,0.0,0.08428494,0.06201239,0.0,0.0,0.20121603,0.0,0.0,0.07711801,0.0,0.0,0.033686623,0.125161,0.18043673,0.25289088
0.16484047,0.0,0.13531567,0.0,0.13455693,0.0,0.27985,0.25421745,0.0,0.0,0.24818219,0.0,0.13760282,0.0,0.13628694,0.0,0.0,0.11535793,0.0,0.0106964605,0.0,0.09575969,0.0,0.0,0.0,0.0,0.084751174,0.062110435,0.0,0.0,0.19891268,0.0,0.0,0.07664856,0.0,0.0,0.03291603,0.1234212,0.17872536,0.24655427
0.16840453,0.0,0.13723397,0.0,0.13647607,0.0,0.27492556,0.24945274,0.0,0.0,0.24089429,0.0,0.13976483,0.0,0.13596188,0.0,0.0,0.1161671,0.0,0.011708936,0.0,0.09642878,0.0,0.0,0.0,0.0,0.08460072,0.060525145,0.0,0.0,0.19869627,0.0,0.0,0.0748537,0.0,0.0,0.03389988,0.12600346,0.1856219,0.24215867
0.16340235,0.0,0.1400172,0.0,0.13371821,0.0,0.28034383,0.2502292,0.0,0.0,0.24775365,0.0,0.13899252,0.0,0.13650475,0.0,0.0,0.11368548,0.0,0.012654013,0.0,0.09532531,0.0,0.0,0.0,0.0,0.081802435,0.06058731,0.0,0.0,0.19945492,0.0,0.0,0.07499645,0.0,0.0,0.033893175,0.12156138,0.18098293,0.24594246
0.16621977,0.0,0.13781519,0.0,0.13498962,0.0,0.27301615,0.24972494,0.0,0.0,0.2474029,0.0,0.13989943,0.0,0.13344574,0.0,0.0,0.11229157,0.0,0.012253615,0.0,0.09326125,0.0,0.0,0.0,0.0,0.08548506,0.062430985,0.0,0.0,0.1976321,0.0,0.0,0.073818326,0.0,0.0,0.032916766,0.12583144,0.1789158,0.24375917
0.16840738,0.0,0.14206347,0.0,0.13244641,0.0,0.27460992,0.25069034,0.0,0.0,0.23928988,0.0,0.13703203,0.0,0.13679315,0.0,0.0,0.113093644,0.0,0.014272093,0.0,0.09765138,0.0,0.0,0.0,0.0,0.08402717,0.061703492,0.0,0.0,0.20079945,0.0,0.0,0.07246569,0.0,0.0,0.031721234,0.12184913,0.18356366,0.24632107
0.16396642,0.0,0.13479082,0.0,0.13435017,0.0,0.27634472,0.24994183,0.0,0.0,0.23943183,0.0,0.14051604,0.0,0.13055211,0.0,0.0,0.11251206,0.0,0.012601027,0.0,0.0933622,0.0,0.0,0.0,0.0,0.086579904,0.06287353,0.0,0.0,0.19847484,0.0,0.0,0.073471665,0.0,0.0,0.029719777,0.121525906,0.18506867,0.24519813
0.16357023,0.0,0.13924581,0.0,0.13684916,0.0,0.2676511,0.25098085,0.0,0.0,0.24170877,0.0,0.14046545,0.0,0.12971011,0.0,0.0,0.11247181,0.0,0.012436601,0.0,0.097758956,0.0,0.0,0.0,0.0,0.07662859,0.05632963,0.0,0.0,0.19957593,0.0,0.0,0.07352195,0.0,0.0,0.032097794,0.1283972,0.18552256,0.2455121
0.16568221,0.0,0.14085525,0.0,0.13623059,0.0,0.27259043,0.24942198,0.0,0.0,0.24251133,0.0,0.13904046,0.0,0.12876666,0.0,0.0,0.11190897,0.0,0.0120617505,0.0,0.09378271,0.0,0.0,0.0,0.0,0.079852365,0.059934486,0.0,0.0,0.1945157,0.0,0.0,0.07492604,0.0,0.0,0.02976779,0.121439524,0.18337412,0.24144043
0.16479586,0.0,0.1369081,0.0,0.13769692,0.0,0.2694122,0.2522069,0.0,0.0,0.24090204,0.0,0.1337979,0.0,0.13061246,0.0,0.0,0.11288385,0.0,0.013501102,0.0,0.099688664,0.0,0.0,0.0,0.0,0.079999544,0.061805774,0.0,0.0,0.19934231,0.0,0.0,0.07382296,0.0,0.0,0.030219192,0.12557976,0.18220688,0.23792042
0.16594961,0.0,0.13890247,0.0,0.13645016,0.0,0.26996782,0.24903935,0.0,0.0,0.24520598,0.0,0.13507913,0.0,0.13148078,0.0,0.0,0.11109148,0.0,0.013491584,0.0,0.09671284,0.0,0.0,0.0,0.0,0.0782894,0.06324667,0.0,0.0,0.1994352,0.0,0.0,0.07189577,0.0,0.0,0.027803445,0.120380506,0.18038093,0.23887013
0.15875523,0.0,0.13533604,0.0,0.13529603,0.0,0.28082895,0.24758758,0.0,0.0,0.24256404,0.0,0.13540873,0.0,0.1283648,0.0,0.0,0.10976892,0.0,0.012604575,0.0,0.0943503,0.0,0.0,0.0,0.0,0.078574374,0.058756568,0.0,0.0,0.20416492,0.0,0.0,0.07496006,0.0,0.0,0.028475033,0.123467654,0.18075646,0.23800784
0.16366565,0.0,0.13726969,0.0,0.13484098,0.0,0.27808762,0.24626353,0.0,0.0,0.23698922,0.0,0.13503659,0.0,0.13258281,0.0,0.0,0.109390035,0.0,0.0139886215,0.0,0.09733621,0.0,0.0,0.0,0.0,0.08106353,0.058224965,0.0,0.0,0.19709547,0.0,0.0,0.0753538,0.0,0.0,0.028864587,0.12635425,0.18185946,0.23815386
0.15967606,0.0,0.1381716,0.0,0.13529679,0.0,0.2764473,0.24257037,0.0,0.0,0.23420367,0.0,0.13893782,0.0,0.13270777,0.0,0.0,0.110760786,0.0,0.010835981,0.0,0.10059787,0.0,0.0,0.0,0.0,0.07783625,0.05867423,0.0,0.0,0.19859636,0.0,0.0,0.07486047,0.0,0.0,0.027469467,0.12082192,0.18810636,0.24445207
0.16019332,0.0,0.13166554,0.0,0.13445939,0.0,0.27429312,0.24219994,0.0,0.0,0.24131931,0.0,0.13448422,0.0,0.13033673,0.0,0.0,0.10921183,0.0,0.010554897,0.0,0.09907567,0.0,0.0,0.0,0.0,0.078062326,0.06182221,0.0,0.0,0.1994048,0.0,0.0,0.078167,0.0,0.0,0.02589091,0.12279314,0.18445067,0.2367752
0.15959528,0.0,0.13358355,0.0,0.13437851,0.0,0.2777187,0.23859122,0.0,0.0,0.23155579,0.0,0.13784526,0.0,0.130232,0.0,0.0,0.1089461,0.0,0.011039666,0.0,0.09159136,0.0,0.0,0.0,0.0,0.086427614,0.06606616,0.0,0.0,0.19891483,0.0,0.0,0.07506566,0.0,0.0,0.024548879,0.12070729,0.1853709,0.23852925
0.16326173,0.0,0.12972583,0.0,0.13382845,0.0,0.2734389,0.24632767,0.0,0.0,0.23364754,0.0,0.13979983,0.0,0.12658992,0.0,0.0,0.10746375,0.0,0.010973566,0.0,0.104973234,0.0,0.0,0.0,0.0,0.07763245,0.059954204,0.0,0.0,0.19435835,0.0,0.0,0.07393932,0.0,0.0,0.025260894,0.12680331,0.17797886,0.2430448
0.16295426,0.0,0.13566017,0.0,0.1342485,0.0,0.2758079,0.25091946,0.0,0.0,0.23819014,0.0,0.13070284,0.0,0.129424,0.0,0.0,0.107653394,0.0,0.011304745,0.0,0.09911598,0.0,0.0,0.0,0.0,0.0750612,0.057513177,0.0,0.0,0.19494131,0.0,0.0,0.075765766,0.0,0.0,0.025187993,0.12950073,0.17310399,0.23837832
0.16168736,0.0,0.13783166,0.0,0.13705792,0.0,0.2687693,0.24725847,0.0,0.0,0.23470585,0.0,0.13620603,0.0,0.12902865,0.0,0.0,0.10436868,0.0,0.010802439,0.0,0.101452604,0.0,0.0,0.0,0.0,0.0764931,0.05887996,0.0,0.0,0.19977123,0.0,0.0,0.07465227,0.0,0.0,0.023711557,0.1272364,0.17611499,0.23762655
0.16247657,0.0,0.13802584,0.0,0.13426955,0.0,0.26293132,0.2480405,0.0,0.0,0.23614709,0.0,0.13467647,0.0,0.12831676,0.0,0.0,0.1066451,0.0,0.0113971,0.0,0.097087815,0.0,0.0,0.0,0.0,0.07667898,0.06026385,0.0,0.0,0.1919521,0.0,0.0,0.07410268,0.0,0.0,0.019967757,0.1185158,0.18016417,0.23852038
0.16213806,0.0,0.13278186,0.0,0.13255419,0.0,0.2718031,0.24609496,0.0,0.0,0.23851529,0.0,0.13417809,0.0,0.12623802,0.0,0.0,0.106608875,0.0,0.010869775,0.0,0.09624903,0.0,0.0,0.0,0.0,0.07666318,0.061663564,0.0,0.0,0.19511601,0.0,0.0,0.07607943,0.0,0.0,0.020273574,0.12200814,0.18335252,0.23033428
0.15950243,0.0,0.1334239,0.0,0.13189155,0.0,0.27291495,0.2408495,0.0,0.0,0.23305213,0.0,0.13598055,0.0,0.12668344,0.0,0.0,0.10691838,0.0,0.012551557,0.0,0.097625576,0.0,0.0,0.0,0.0,0.07598648,0.060265,0.0,0.0,0.19633074,0.0,0.0,0.07451277,0.0,0.0,0.019629754,0.12357268,0.177583,0.23102205
