area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008440905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110782646,0.032197397,0.026028022,0.022397654,0.058363885,0.017281415,0.0,0.008303726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021067953,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008609075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11034375,0.032035924,0.025307266,0.022691453,0.057943273,0.017074473,0.0,0.00792055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021011187,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008410955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10916311,0.031329982,0.025455099,0.022334013,0.058179006,0.017497778,0.0,0.008002923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021106428,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008177206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909372,0.030623065,0.025825894,0.022206258,0.057355396,0.017378435,0.0,0.008027695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020852135,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007920978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109180026,0.030236196,0.025542865,0.022502946,0.057215508,0.017463146,0.0,0.008399223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020841038,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00812132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10814295,0.030375222,0.025389671,0.022146173,0.057141464,0.017201792,0.0,0.007889641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020841023,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008127152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10743307,0.030860346,0.025443288,0.021602297,0.057158414,0.017471395,0.0,0.008004602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020900367,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008319779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107740164,0.030651808,0.025360951,0.022492819,0.056086127,0.017793713,0.0,0.0081448415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020774374,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008291382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106746376,0.030408159,0.025204422,0.021609485,0.056093495,0.017428372,0.0,0.008072347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020205922,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007974962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10708731,0.030657561,0.02498533,0.0214189,0.05610945,0.017345726,0.0,0.0078519145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020649454,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007882058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10677727,0.029845249,0.02479592,0.022186719,0.05600885,0.01722593,0.0,0.007997254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020594638,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077799954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10541071,0.031726565,0.024812702,0.021609448,0.055246264,0.017386528,0.0,0.0077853063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010321,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00776727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10596886,0.028101856,0.02465166,0.022349408,0.054850556,0.017207459,0.0,0.008007374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020194523,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075937808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10506568,0.029418657,0.024717454,0.021533515,0.05504214,0.017092712,0.0,0.0077665253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01991908,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082577625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10421181,0.029761069,0.024503315,0.021384586,0.05532365,0.016737921,0.0,0.00788014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019970896,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077964338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10414354,0.02912015,0.024412734,0.021508066,0.05479736,0.016750053,0.0,0.007616405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020156628,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007868802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10399223,0.02985793,0.024346134,0.021690344,0.05472691,0.017045584,0.0,0.008095584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020020504,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00789924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033637,0.029263418,0.024064315,0.020935774,0.05431026,0.016918436,0.0,0.007761442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020055957,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007850376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10270332,0.029141005,0.023957815,0.020997426,0.054041274,0.016847335,0.0,0.0075412653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020136015,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007917228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102978185,0.028402645,0.024117079,0.021232944,0.0543318,0.01670625,0.0,0.007942189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019901378,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007793076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102013595,0.028840559,0.024104752,0.021241954,0.05414744,0.016743802,0.0,0.007816776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019738447,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007926057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019163,0.029170439,0.023873277,0.021790165,0.053741876,0.016593363,0.0,0.007823111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019867126,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007375079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101802565,0.027660538,0.023913143,0.021569276,0.05393332,0.016480163,0.0,0.007899274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020182995,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075753503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10138891,0.028172318,0.024087925,0.021527322,0.05385128,0.016607923,0.0,0.007770933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019409655,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076497816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10145258,0.029011078,0.023887929,0.020978704,0.0532745,0.01687938,0.0,0.0077375546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019569723,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078467345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10040284,0.028552832,0.02408949,0.021552809,0.05331896,0.016659094,0.0,0.0075950795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199643,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007722125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10041304,0.028115727,0.023807757,0.021330256,0.053582735,0.016752763,0.0,0.00775665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01953574,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077727837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09946958,0.028458988,0.024130687,0.021168333,0.053234033,0.016411306,0.0,0.0072769793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197013,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077303764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10014182,0.029131245,0.023489503,0.021147562,0.05271572,0.016870758,0.0,0.0075724954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019768441,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076866294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099956945,0.02827137,0.023556285,0.021040529,0.05259061,0.016687749,0.0,0.0076223128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019748222,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076767527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09988209,0.02713878,0.02375298,0.020913796,0.05236831,0.016843202,0.0,0.007967831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019549325,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074974024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09913316,0.028003654,0.023758143,0.020933818,0.052414678,0.016508626,0.0,0.007693337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019652944,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075242524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099227265,0.028016485,0.02329437,0.021075191,0.052384883,0.01662557,0.0,0.0074605504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01931628,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007549188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09894733,0.027861804,0.023172516,0.02060668,0.05225235,0.017013894,0.0,0.0076171975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019224724,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075577884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09895645,0.027946599,0.023347216,0.02078627,0.052183416,0.016454648,0.0,0.0075664585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019388298,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007468717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09823369,0.02749114,0.02353124,0.02066734,0.051412452,0.016317982,0.0,0.0077127707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019640947,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071428074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09716622,0.028619241,0.02353358,0.020835955,0.051407248,0.016638316,0.0,0.007456911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01924622,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075629163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097627774,0.027260112,0.0232447,0.020677408,0.052284732,0.01632512,0.0,0.00750781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01914931,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007446093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09700649,0.02683777,0.02299091,0.020216731,0.051102363,0.016599178,0.0,0.007575088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019102965,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007724462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09693956,0.027674712,0.02332318,0.020406809,0.050877348,0.01635496,0.0,0.007423638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018956082,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073914193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09647754,0.0272905,0.02313038,0.020277409,0.05094751,0.016249089,0.0,0.0075986334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019067248,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074363383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09680959,0.027649133,0.022948584,0.020423451,0.05076618,0.01619842,0.0,0.0075974846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019261707,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073915496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096153535,0.026468208,0.022954965,0.020903429,0.050855022,0.016213467,0.0,0.007336659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019349394,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068559097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09588075,0.02695012,0.022824284,0.020120127,0.050807513,0.016443623,0.0,0.007524699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01901956,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071590994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095722236,0.026622634,0.022824097,0.020314157,0.05085093,0.016465258,0.0,0.007504385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019060433,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071475753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09552981,0.02721343,0.022757258,0.020565284,0.050420914,0.01636707,0.0,0.0072201784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018872136,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09503341,0.026638301,0.022871269,0.020259291,0.05044964,0.016251111,0.0,0.00761114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019088702,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071712085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09468897,0.026996776,0.022952171,0.019745907,0.050534368,0.016475989,0.0,0.0074135717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018845672,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072790715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09495988,0.025400463,0.022614805,0.020013046,0.05063122,0.016732927,0.0,0.0077222413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01897196,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007380326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09448836,0.026793892,0.02264095,0.02054446,0.05015662,0.016435105,0.0,0.0074531455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018988492,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007034107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094543025,0.02580968,0.022699594,0.020378845,0.05057159,0.01639837,0.0,0.0076300213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018958814,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007277212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094679564,0.025665555,0.022381624,0.020365128,0.050783798,0.016261144,0.0,0.007763383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018671088,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073537263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094369814,0.026745312,0.022514947,0.019611504,0.049968284,0.016356613,0.0,0.0071213567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018734064,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071693254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09430368,0.026010867,0.022434253,0.019894416,0.049824543,0.016095381,0.0,0.0073377797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01892734,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070748082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09369583,0.025479151,0.022484606,0.020368693,0.049724795,0.016173221,0.0,0.007473167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018475195,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007237889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09345198,0.025238346,0.02253343,0.020310288,0.049960338,0.016277637,0.0,0.007230371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018645886,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069245356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093273364,0.02567013,0.022719793,0.02065865,0.049631458,0.016480913,0.0,0.007361522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018531287,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069717136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093495525,0.025809493,0.022192875,0.019796846,0.04962516,0.01636032,0.0,0.007416652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018536108,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006988871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09319643,0.02662462,0.02218177,0.020085424,0.04942052,0.016413005,0.0,0.0073907487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018360097,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071078064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09281223,0.02526244,0.022247018,0.02006225,0.04928124,0.01641948,0.0,0.007501427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018719638,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007273238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0927758,0.025940204,0.022377955,0.019554013,0.049485415,0.015953854,0.0,0.0072386055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018782629,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007150075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091923535,0.026216136,0.022338836,0.020003999,0.048954166,0.015874323,0.0,0.0073282323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018630086,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067780414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092323855,0.025630955,0.022436792,0.019897198,0.04931541,0.015926277,0.0,0.0073173614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018522654,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006924898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092016876,0.025143798,0.022379884,0.020077186,0.049056116,0.016399084,0.0,0.00751419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018576134,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071568894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09138588,0.025637086,0.022343034,0.020019358,0.049297605,0.016159156,0.0,0.0072039817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018732172,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071026017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09183983,0.0256279,0.022244854,0.020167267,0.04874155,0.01613,0.0,0.0071255183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018527694,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007217284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09107273,0.025912808,0.022263274,0.020439727,0.048598338,0.015833462,0.0,0.006921723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01819148,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00716885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09101121,0.025570441,0.022272056,0.019974886,0.048696995,0.01576813,0.0,0.007256084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018577395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007364102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09102907,0.025063582,0.022130022,0.01926666,0.04824901,0.015828632,0.0,0.0072154207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018552132,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071072197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09006623,0.025442079,0.022302086,0.02032441,0.049228966,0.015652107,0.0,0.0069981795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018251464,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070062215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08981479,0.02447716,0.022262609,0.020390214,0.048475914,0.016152624,0.0,0.0074332156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018707551,0.0,0.0
