total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0022660878,0.43145615,0.027225304,0.0,0.0,9.445317e-05,0.3215727,0.118436866,0.4031679,0.00059241557,0.27142107,0.3940148,0.1836399,0.29512906,0.083192416,0.15553209,0.14691469,4.5134883e-19,0.21808964,5.0674064e-37,0.09264213,1.61142e-40,0.21115004,0.18803832,0.20964047,0.0,0.09492194,0.15420504,0.28668875,0.18048379,0.4655345,1.1006e-41,0.020327885,0.0,0.22247162,0.17400864,0.041928012,0.5376502,0.38964662,0.05410328,0.087459356,0.21501976,0.03414845,0.15013109,0.40570602,0.4743665
0.0017497439,0.42956945,0.02457037,0.0,0.0,5.3316875e-05,0.31480357,0.11347107,0.39426202,0.00035965673,0.27332315,0.38474593,0.18904017,0.29766926,0.079595275,0.14882474,0.14609672,1.9867377e-20,0.21793938,7.49456e-40,0.088430755,1.06e-43,0.20960337,0.18363863,0.20640773,0.0,0.09256428,0.14862597,0.2823483,0.17940177,0.47057256,6e-45,0.017342122,0.0,0.22655784,0.17113945,0.041072447,0.5284835,0.38672304,0.05563546,0.09060064,0.22938316,0.03404461,0.15449049,0.39277333,0.47376886
0.0013115641,0.42367294,0.021845236,0.0,0.0,2.8915192e-05,0.310233,0.1116411,0.38138616,0.00021005381,0.27778766,0.3735982,0.18885465,0.29828015,0.07759391,0.14702803,0.14168908,6.822126e-22,0.21604155,6.18e-43,0.08742197,0.0,0.21026948,0.18570413,0.20216481,0.0,0.0883972,0.1432799,0.2857974,0.1763501,0.467403,0.0,0.014757368,0.0,0.2184906,0.16802295,0.037813783,0.5250602,0.38598382,0.051341593,0.087028176,0.2190829,0.031404834,0.15428852,0.388847,0.47371683
0.0009714195,0.4166465,0.019086614,0.0,0.0,1.4890371e-05,0.30877557,0.11385054,0.37241024,0.00011766075,0.27621007,0.37507233,0.18128288,0.29470465,0.07346631,0.15052207,0.1418371,1.7880572e-23,0.21422525,0.0,0.083019644,0.0,0.20623484,0.18285008,0.20471832,0.0,0.086289436,0.14585088,0.2805319,0.1754206,0.45981017,0.0,0.012069,0.0,0.21782102,0.17026556,0.0347672,0.5242261,0.38049653,0.050912086,0.08731991,0.21175659,0.030523606,0.1519004,0.37767062,0.469798
0.0006947336,0.4175676,0.016497092,0.0,0.0,7.3173865e-06,0.30444416,0.10750288,0.3777127,6.1989245e-05,0.270546,0.3755003,0.18145213,0.29460812,0.0724858,0.14168908,0.1404567,3.491792e-25,0.2103985,0.0,0.07991718,0.0,0.20401411,0.17977694,0.20147641,0.0,0.08487285,0.14003801,0.2833373,0.17252535,0.46013945,0.0,0.0098414365,0.0,0.21721546,0.16986497,0.035103004,0.52216953,0.38126323,0.047100835,0.085641295,0.20909624,0.027746607,0.15047395,0.37072143,0.47138476
0.0004884845,0.41411027,0.014395532,0.0,0.0,3.4095053e-06,0.3050781,0.10589598,0.38114217,3.1078198e-05,0.26366138,0.36281428,0.17821896,0.29624394,0.06974307,0.14235592,0.13949548,4.9462865e-27,0.20836264,0.0,0.07618172,0.0,0.20167701,0.17303678,0.20311688,0.0,0.08411559,0.14491603,0.2775155,0.17525344,0.46164966,0.0,0.007858167,0.0,0.21794786,0.16562057,0.03371166,0.51814526,0.37948528,0.040821634,0.07570094,0.21817018,0.024131464,0.1456069,0.37997183,0.45188707
0.00033373188,0.41293147,0.012116065,0.0,0.0,1.5012073e-06,0.30678844,0.10606939,0.36994946,1.4796895e-05,0.26343536,0.36488512,0.17554374,0.29816356,0.06793663,0.1453165,0.13845783,4.932803e-29,0.20708564,0.0,0.07388131,0.0,0.2014171,0.17551099,0.20114283,0.0,0.08528589,0.13565865,0.27569872,0.17385913,0.45089692,0.0,0.006048736,0.0,0.223113,0.166704,0.030136177,0.5092249,0.3699366,0.04343156,0.08266773,0.20859438,0.024023352,0.14752595,0.37283215,0.4465172
0.00022198261,0.39902845,0.010225426,0.0,0.0,6.21105e-07,0.3097712,0.10248831,0.36890435,6.631856e-06,0.25407842,0.36891416,0.17375216,0.28821713,0.065897286,0.13963932,0.13173279,3.3492375e-31,0.203381,0.0,0.069678016,0.0,0.19820574,0.18252768,0.20524475,0.0,0.0807643,0.13735913,0.27576506,0.17268966,0.44483414,0.0,0.0046515656,0.0,0.22340591,0.16717814,0.02855938,0.5092671,0.3663463,0.03821825,0.080303155,0.20348416,0.021879807,0.1442438,0.36518303,0.44964132
0.00014296835,0.3987608,0.008611834,0.0,0.0,2.405344e-07,0.3141651,0.10228012,0.37554443,2.8006407e-06,0.25562823,0.36124745,0.17891344,0.28811726,0.06246144,0.14164723,0.13426213,1.49090235e-33,0.20233965,0.0,0.06668496,0.0,0.19488397,0.18627079,0.20055565,0.0,0.08320158,0.14227994,0.26562124,0.16747129,0.44404903,0.0,0.0035002618,0.0,0.2123904,0.16438192,0.023698425,0.5051297,0.3587087,0.037439924,0.08049178,0.20027865,0.021039408,0.14698867,0.37707478,0.44152248
8.903182e-05,0.40060428,0.0071771313,0.0,0.0,8.677559e-08,0.30269167,0.10014957,0.37216392,1.1085311e-06,0.25603417,0.35591835,0.17928742,0.28620955,0.06004563,0.13889763,0.13502745,4.1688745e-36,0.2001409,0.0,0.06349623,0.0,0.19206308,0.17793818,0.20063193,0.0,0.081715256,0.14378946,0.26430157,0.16436663,0.4383159,0.0,0.0025730531,0.0,0.21426366,0.1603527,0.021216055,0.50556785,0.3611668,0.036167286,0.078031935,0.19623744,0.020061804,0.14285249,0.36841503,0.43680784
5.364469e-05,0.39401835,0.005876593,0.0,0.0,2.9005042e-08,0.30343813,0.098525,0.3616032,4.0916916e-07,0.26177523,0.3585086,0.17465578,0.29839832,0.055527285,0.14115018,0.13229796,6.972884e-39,0.19655608,0.0,0.06037915,0.0,0.19031648,0.17163187,0.19850083,0.0,0.07999415,0.13800833,0.26612312,0.16340423,0.4383733,0.0,0.0018323972,0.0,0.214733,0.15904582,0.019722626,0.50134313,0.35869512,0.035806347,0.07801122,0.19759886,0.018825363,0.14372385,0.360798,0.43236506
3.1172116e-05,0.390844,0.0047930484,0.0,0.0,8.92667e-09,0.30611748,0.098799594,0.3552952,1.4010492e-07,0.26077536,0.35726804,0.17966594,0.28925958,0.05541494,0.14269604,0.13371654,6.593e-42,0.19603498,0.0,0.058304314,0.0,0.19084132,0.16967845,0.18994926,0.0,0.07643729,0.14066122,0.26118627,0.15930499,0.4369531,0.0,0.0012812733,0.0,0.21209556,0.15642628,0.017107718,0.49410027,0.3569374,0.033027925,0.07490702,0.1934442,0.017859906,0.14793538,0.35802317,0.42313647
1.7397708e-05,0.3909265,0.00387569,0.0,0.0,2.5142004e-09,0.30106446,0.097933784,0.35512817,4.4259213e-08,0.26264477,0.35463583,0.17296556,0.27640533,0.05561509,0.14278546,0.13531408,3e-45,0.19868037,0.0,0.056623302,0.0,0.19285454,0.16194248,0.18632825,0.0,0.07646072,0.13412154,0.26474383,0.1602351,0.43743,0.0,0.00087435095,0.0,0.21365298,0.15828648,0.014458038,0.48470652,0.3516244,0.030164434,0.07254049,0.19584906,0.016597936,0.1474704,0.35157764,0.4212293
9.260844e-06,0.38442218,0.00298155,0.0,0.0,6.435919e-10,0.29222086,0.09643341,0.35533366,1.2819314e-08,0.25894368,0.3506773,0.1708583,0.28492072,0.05110847,0.14355141,0.13158299,0.0,0.19482231,0.0,0.053142216,0.0,0.1884324,0.16255671,0.18715852,0.0,0.086138144,0.13465397,0.26164663,0.15711185,0.43460578,0.0,0.00057406444,0.0,0.21215388,0.15762983,0.012584029,0.48488715,0.35151485,0.029220616,0.072141595,0.1919737,0.01592227,0.14300789,0.35679644,0.41437656
4.7032013e-06,0.3818155,0.002279414,0.0,0.0,1.4861308e-10,0.29170817,0.09254178,0.35533547,3.3818994e-09,0.2573029,0.35920587,0.16627258,0.2838997,0.049619555,0.14152978,0.13052943,0.0,0.19114512,0.0,0.050413236,0.0,0.18557593,0.16464294,0.18833739,0.0,0.081660494,0.13605517,0.2592137,0.15732485,0.43196613,0.0,0.00036530473,0.0,0.20490155,0.15896793,0.010369605,0.47960925,0.348718,0.028656853,0.07357258,0.19730891,0.0148501275,0.14403892,0.33456215,0.41756248
2.278409e-06,0.38742054,0.0017446941,0.0,0.0,3.0705605e-11,0.29017654,0.09771225,0.34602123,8.0670637e-10,0.26412466,0.34524658,0.16510624,0.2697294,0.050057996,0.14774679,0.12718755,0.0,0.19543332,0.0,0.04949368,0.0,0.19036612,0.16446553,0.18644062,0.0,0.0804534,0.13516411,0.25157258,0.15630536,0.42530334,0.0,0.00022409207,0.0,0.19943014,0.15965852,0.007972225,0.47510508,0.34472147,0.027204646,0.06721983,0.1895648,0.013963978,0.14523204,0.33407393,0.42326608
1.0418277e-06,0.3820045,0.0012450501,0.0,0.0,5.6271415e-12,0.29456744,0.087537855,0.34236434,1.726239e-10,0.25530052,0.340933,0.17114933,0.2658923,0.044406798,0.13403535,0.12928961,0.0,0.19072412,0.0,0.044573117,0.0,0.18430427,0.1659519,0.18710148,0.0,0.08340691,0.13565634,0.25669175,0.15267672,0.42180097,0.0,0.00013236128,0.0,0.20753385,0.15644102,0.006746089,0.46734768,0.33945718,0.027271332,0.07387109,0.18436791,0.012894541,0.14091882,0.33659726,0.40801314
4.5008034e-07,0.3820542,0.00090134825,0.0,0.0,9.059731e-13,0.28511223,0.09019343,0.3468843,3.285446e-11,0.25877467,0.3396323,0.16782703,0.27576074,0.042468663,0.13941805,0.12565884,0.0,0.18912965,0.0,0.04329722,0.0,0.18275027,0.15983436,0.18318659,0.0,0.079069264,0.13926008,0.24104668,0.14893168,0.42743036,0.0,7.5518765e-05,0.0,0.2082542,0.15658602,0.0050919047,0.4663765,0.34054068,0.027278064,0.07763882,0.1828278,0.01223701,0.14802161,0.33260307,0.41621894
1.8260053e-07,0.37176242,0.0006330859,0.0,0.0,1.2682201e-13,0.29116464,0.08811684,0.33919457,5.5100724e-12,0.26113382,0.33865166,0.16400616,0.27324024,0.040845603,0.14135051,0.12324703,0.0,0.18745197,0.0,0.040057264,0.0,0.18073101,0.15695336,0.18622787,0.0,0.07698434,0.13249469,0.25035995,0.1465401,0.4192394,0.0,4.1129264e-05,0.0,0.20521134,0.15235692,0.0038084132,0.46366584,0.34047154,0.023324562,0.07265089,0.1833112,0.010607096,0.14158325,0.3324135,0.39939395
6.924263e-08,0.37160924,0.00042921375,0.0,0.0,1.5262344e-14,0.2876997,0.08689801,0.34599912,8.0611635e-13,0.2563457,0.3345034,0.16611633,0.27351183,0.039785944,0.13871704,0.12436599,0.0,0.18658042,0.0,0.038168907,0.0,0.18007053,0.15504007,0.18144484,0.0,0.0759652,0.13049547,0.24895683,0.14814092,0.4182007,0.0,2.1410857e-05,0.0,0.20143205,0.15161377,0.0026191422,0.4626469,0.33736724,0.02119459,0.06951672,0.17960161,0.009316716,0.14308433,0.33276403,0.4026908
2.442174e-08,0.37828088,0.00028501,0.0,0.0,1.5597233e-15,0.28753996,0.08928022,0.3336563,1.01750524e-13,0.2591518,0.32779005,0.16196008,0.26656497,0.03645892,0.14319585,0.1252524,0.0,0.18475541,0.0,0.035383783,0.0,0.17636484,0.15571108,0.18240711,0.0,0.08749261,0.12810525,0.24721302,0.1425925,0.41871428,0.0,1.0624004e-05,0.0,0.20068131,0.15492485,0.0017846671,0.45702103,0.3343112,0.01849071,0.06683218,0.17914952,0.0075545195,0.1421219,0.3314162,0.39159468
7.96408e-09,0.38201767,0.00018118929,0.0,0.0,1.3354819e-16,0.28214735,0.08489314,0.33525032,1.09488216e-14,0.25073287,0.3348517,0.16241635,0.26883432,0.034194548,0.13903181,0.12472313,0.0,0.18311273,0.0,0.033192553,0.0,0.17625807,0.16900826,0.18417852,0.0,0.07221013,0.124715075,0.23836471,0.14033048,0.41838178,0.0,4.9967207e-06,0.0,0.19822009,0.15606888,0.0011536961,0.449618,0.33492017,0.014409161,0.057278357,0.18184316,0.006129939,0.14074484,0.33387458,0.39463615
2.3874458e-09,0.36793584,0.000111807705,0.0,0.0,9.44091e-18,0.2843079,0.08342581,0.33570617,9.913088e-16,0.2430861,0.3232622,0.16212313,0.2736936,0.031709347,0.13813624,0.120552294,0.0,0.17798173,0.0,0.030022707,0.0,0.16961665,0.15091266,0.17868298,0.0,0.07303583,0.12403918,0.23416561,0.13617828,0.41065368,0.0,2.2209515e-06,0.0,0.19651909,0.1530213,0.0007082904,0.4570533,0.3355259,0.013677224,0.058006186,0.18450151,0.0056505124,0.13965444,0.32787353,0.38668483
6.536468e-10,0.36907685,6.6857625e-05,0.0,0.0,5.422304e-19,0.27528208,0.082065985,0.3306169,7.4448465e-17,0.25516823,0.3297798,0.16395079,0.26375178,0.030215228,0.13936397,0.119817965,0.0,0.18198231,0.0,0.029112719,0.0,0.17458409,0.15038964,0.1748198,0.0,0.07022314,0.13347694,0.23402612,0.1406294,0.40787867,0.0,9.296329e-07,0.0,0.1922222,0.15283307,0.0004114565,0.44120207,0.33069304,0.013947641,0.058527198,0.18117842,0.005411891,0.13994883,0.31618747,0.387847
1.6227836e-10,0.35962257,3.8327144e-05,0.0,0.0,2.4858711e-20,0.2800887,0.080494314,0.32822013,4.565766e-18,0.24944627,0.3233063,0.16161752,0.2667355,0.028392551,0.14022027,0.11939372,0.0,0.18017423,0.0,0.02693663,0.0,0.17273246,0.15178232,0.17752492,0.0,0.0719253,0.12539129,0.23409437,0.13921688,0.41522917,0.0,3.644535e-07,0.0,0.19145182,0.15072733,0.000230614,0.43980774,0.32439694,0.012167376,0.059234157,0.17701076,0.0043748636,0.1377373,0.3179822,0.37788668
3.6255197e-11,0.35226864,2.1027607e-05,0.0,0.0,8.921957e-22,0.276254,0.07791534,0.3278875,2.2476534e-19,0.25055164,0.32580936,0.1587372,0.2574211,0.025235316,0.138033,0.11898613,0.0,0.17547865,0.0,0.024003817,0.0,0.16690649,0.15751153,0.17863756,0.0,0.070462815,0.12901299,0.23864207,0.13796176,0.40484735,0.0,1.3315746e-07,0.0,0.19068815,0.1463526,0.000121682155,0.44041413,0.32553297,0.011678399,0.06272527,0.18202113,0.0037669325,0.13829628,0.31485966,0.3815815
7.2289366e-12,0.3612542,1.1057322e-05,0.0,0.0,2.4537055e-23,0.27442127,0.07612878,0.32455552,8.715888e-21,0.24276935,0.32798955,0.1606097,0.26044914,0.024308428,0.13588265,0.11754172,0.0,0.17848526,0.0,0.022913339,0.0,0.16957001,0.15439352,0.17724532,0.0,0.0704528,0.11948689,0.23243494,0.136665,0.39886358,0.0,4.51354e-08,0.0,0.18687642,0.14591554,6.07417e-05,0.43862686,0.32934088,0.01018365,0.056980412,0.17555405,0.0032025385,0.14228274,0.31688768,0.37326658
1.2748338e-12,0.35058588,5.533809e-06,0.0,0.0,5.049763e-25,0.2678483,0.07182431,0.32096592,2.6075435e-22,0.24795552,0.32232782,0.15723121,0.2648302,0.021771079,0.13770555,0.117691,0.0,0.17171317,0.0,0.020110134,0.0,0.16312096,0.15458539,0.17436217,0.0,0.070360094,0.11821526,0.23025876,0.13876252,0.3929515,0.0,1.4102099e-08,0.0,0.19144863,0.1450512,2.8768454e-05,0.433226,0.3169022,0.009525119,0.05929389,0.1672257,0.0027497185,0.14242688,0.31138876,0.3799308
1.969054e-13,0.3541728,2.6323137e-06,0.0,0.0,7.57488e-27,0.27478153,0.07012528,0.3408059,5.8818297e-24,0.24020977,0.3177717,0.15406008,0.26416573,0.02021689,0.13388357,0.11855446,0.0,0.17049938,0.0,0.018527344,0.0,0.1621218,0.157445,0.1735004,0.0,0.06934479,0.12233488,0.2345695,0.1391595,0.3837179,0.0,4.0366426e-09,0.0,0.18896191,0.14467403,1.2920594e-05,0.423805,0.31796053,0.007909882,0.05444569,0.17327394,0.0022618417,0.1379613,0.32104754,0.37762037
2.6354958e-14,0.35472968,1.1847352e-06,0.0,0.0,8.0427226e-29,0.26784334,0.06811221,0.32476273,9.751938e-26,0.24735688,0.3173418,0.15481961,0.26429194,0.01877942,0.13385619,0.116184086,0.0,0.172571,0.0,0.016785465,0.0,0.16324726,0.15394588,0.17098291,0.0,0.07425462,0.122729346,0.2309258,0.13386248,0.38598216,0.0,1.051486e-09,0.0,0.18785174,0.14541204,5.435798e-06,0.42555362,0.30978918,0.0069368104,0.054834586,0.17156975,0.0018078996,0.13246043,0.2975009,0.37687716
3.0215736e-15,0.35416314,5.0227334e-07,0.0,0.0,5.849157e-31,0.26997775,0.06823194,0.32079002,1.15518915e-27,0.24859653,0.31271088,0.15420508,0.2576093,0.016252272,0.13338767,0.11706242,0.0,0.17192754,0.0,0.015157675,0.0,0.16312587,0.15637033,0.17183754,0.0,0.07015853,0.12530974,0.22879075,0.13340354,0.38489458,0.0,2.4740734e-10,0.0,0.18659334,0.14247589,2.1461726e-06,0.42527282,0.30856213,0.0060713165,0.05530179,0.17453562,0.0014746563,0.13430645,0.3042284,0.36115542
2.9300842e-16,0.3390977,1.9966402e-07,0.0,0.0,2.8080145e-33,0.26978487,0.06716813,0.31438106,9.471864e-30,0.23717922,0.30881315,0.15296222,0.25375646,0.015023142,0.13456844,0.112846226,0.0,0.17231844,0.0,0.01398097,0.0,0.16396219,0.14736636,0.16933627,0.0,0.06786492,0.123116635,0.23467596,0.13461761,0.37724236,0.0,5.2165525e-11,0.0,0.19241546,0.1454647,7.892172e-07,0.42082107,0.30851638,0.005153019,0.052220125,0.16694963,0.0011947642,0.13636163,0.3101239,0.3660411
2.3703148e-17,0.34533444,7.409824e-08,0.0,0.0,8.533842e-36,0.2684192,0.067739904,0.3122715,5.18766e-32,0.23869228,0.3100098,0.15146871,0.25569862,0.013183128,0.13509965,0.11121034,0.0,0.16996804,0.0,0.012107778,0.0,0.15918873,0.13989499,0.16812816,0.0,0.06785945,0.121196024,0.22870119,0.1318713,0.37710243,0.0,9.771383e-12,0.0,0.18720737,0.14264266,2.6897823e-07,0.4202501,0.30040288,0.004534462,0.051382642,0.17136091,0.0009605645,0.12875187,0.3069298,0.35640934
1.5756242e-18,0.33965608,2.5526605e-08,0.0,0.0,1.5652444e-38,0.26321822,0.06625338,0.31290445,1.8229703e-34,0.23698647,0.30408314,0.14981592,0.25224373,0.0113176955,0.13419235,0.11043274,0.0,0.16693945,0.0,0.01054516,0.0,0.15538065,0.14857365,0.1646741,0.0,0.073334515,0.11847705,0.22517516,0.1357377,0.3753487,0.0,1.6108138e-12,0.0,0.18318687,0.1431335,8.4579774e-08,0.42111683,0.29851192,0.0041755377,0.04967422,0.16896015,0.0007954987,0.13365272,0.30434373,0.34953555
8.465135e-20,0.33968452,8.118101e-09,0.0,0.0,1.64e-41,0.25683334,0.064039044,0.32315022,3.9260684e-37,0.23558475,0.31338796,0.15238483,0.25287235,0.0101530785,0.13325812,0.11042897,0.0,0.16863531,0.0,0.009513583,0.0,0.15907978,0.14917643,0.16395882,0.0,0.0757996,0.12019806,0.22434592,0.13079731,0.36880034,0.0,2.3131933e-13,0.0,0.18172029,0.14371036,2.4372126e-08,0.40408668,0.30095598,0.0033803703,0.05045759,0.16476528,0.0005749316,0.13529009,0.29179975,0.35609707
3.6095545e-21,0.33625606,2.36877e-09,0.0,0.0,1e-44,0.26294914,0.062069055,0.31264243,4.9164e-40,0.23321503,0.3013403,0.15307242,0.2490058,0.008584453,0.13430978,0.11419822,0.0,0.16486533,0.0,0.008144302,0.0,0.15566616,0.15083832,0.16893098,0.0,0.07852413,0.11459367,0.21943793,0.12598732,0.37730142,0.0,2.8616978e-14,0.0,0.19223909,0.1387131,6.3935204e-09,0.4043569,0.2936603,0.0027620979,0.054645307,0.16263193,0.00040652516,0.13108534,0.2903395,0.34858274
1.197347e-22,0.33347753,6.298755e-10,0.0,0.0,0.0,0.26217166,0.061227128,0.30255327,3.36e-43,0.23237291,0.3101034,0.14861679,0.25266555,0.007247482,0.13408859,0.11195765,0.0,0.16098338,0.0,0.006972647,0.0,0.15115918,0.14721446,0.16938198,0.0,0.06986388,0.1137816,0.21498851,0.12676375,0.37202662,0.0,3.0131194e-15,0.0,0.18351352,0.13706324,1.5158711e-09,0.41039017,0.29471275,0.0022267124,0.0517689,0.16747102,0.0002946159,0.13210046,0.2886299,0.3488579
3.02231e-24,0.33100724,1.5153684e-10,0.0,0.0,0.0,0.2632988,0.05788352,0.2996335,0.0,0.2353637,0.3042516,0.15227863,0.24664,0.0061240015,0.13191508,0.11315016,0.0,0.16137147,0.0,0.00594118,0.0,0.15005003,0.14754908,0.16207257,0.0,0.068199776,0.1190771,0.21861492,0.12900536,0.37200192,0.0,2.6646664e-16,0.0,0.17565173,0.13738513,3.2225567e-10,0.40410993,0.28770852,0.0018694514,0.056826547,0.16773069,0.00020824272,0.13313802,0.27440795,0.34011152
5.664844e-26,0.3297524,3.2726783e-11,0.0,0.0,0.0,0.26305345,0.056240384,0.30240873,0.0,0.23380706,0.29997283,0.14641564,0.23810846,0.0051534255,0.13093016,0.1082466,0.0,0.16029203,0.0,0.004966265,0.0,0.14732794,0.14407066,0.16278791,0.0,0.06619503,0.12663487,0.21816286,0.12648936,0.35945123,0.0,1.9508497e-17,0.0,0.17762287,0.13572675,6.090039e-11,0.40306374,0.28617007,0.0013917789,0.054220937,0.161265,0.00014040772,0.130786,0.29233015,0.33928564
7.6728856e-28,0.32699823,6.290935e-12,0.0,0.0,0.0,0.2537152,0.054796092,0.3042479,0.0,0.220233,0.2997534,0.1484766,0.24388634,0.004049017,0.131018,0.10794289,0.0,0.1597362,0.0,0.0041171378,0.0,0.14668176,0.14766578,0.16474986,0.0,0.06936243,0.12074903,0.20723164,0.12516539,0.36578515,0.0,1.1638133e-18,0.0,0.17868724,0.13508253,1.0135888e-11,0.39881527,0.28844613,0.0010255127,0.05064255,0.1604907,9.079552e-05,0.1268473,0.28534746,0.36962673
7.285807e-30,0.32224175,1.0664504e-12,0.0,0.0,0.0,0.25556186,0.05553502,0.3020388,0.0,0.22645631,0.3019467,0.14738926,0.24391906,0.003293156,0.1365388,0.11324547,0.0,0.16064364,0.0,0.0034426802,0.0,0.14736232,0.14659756,0.15974844,0.0,0.0674475,0.11725078,0.20650691,0.12739062,0.3661187,0.0,5.560026e-20,0.0,0.17206702,0.13709177,1.4706641e-12,0.39189872,0.28344736,0.0008156812,0.055688266,0.15868944,5.858653e-05,0.12706713,0.2875373,0.35170108
4.6878406e-32,0.32245553,1.5784025e-13,0.0,0.0,0.0,0.2556992,0.053037014,0.2978855,0.0,0.22743097,0.30410707,0.14439411,0.23852271,0.0026306624,0.13434117,0.10926284,0.0,0.15815184,0.0,0.0027868222,0.0,0.14444529,0.1384989,0.15702632,0.0,0.06905811,0.12051206,0.2051302,0.123794526,0.3617506,0.0,2.0869403e-21,0.0,0.1703045,0.13359888,1.83981e-13,0.38962594,0.28588167,0.00058936566,0.057765923,0.16396187,3.620653e-05,0.12987849,0.294158,0.34463042
1.966917e-34,0.32380965,2.0174434e-14,0.0,0.0,0.0,0.25071648,0.050956465,0.29889494,0.0,0.22090535,0.30516708,0.14310493,0.23983435,0.0020765571,0.13448046,0.11265985,0.0,0.15745354,0.0,0.002263191,0.0,0.14402722,0.14130908,0.16023847,0.0,0.06461315,0.116489135,0.20090187,0.12215377,0.35845253,0.0,6.0261167e-23,0.0,0.1723282,0.13253103,1.9606861e-14,0.38588595,0.28703007,0.00041958445,0.05363929,0.16029076,2.1637748e-05,0.13367802,0.28032908,0.33424833
5.1524036e-37,0.31465408,2.2004938e-15,0.0,0.0,0.0,0.25447673,0.051033717,0.2983726,0.0,0.22514445,0.30289647,0.14216782,0.23603323,0.0015949028,0.13814102,0.10969592,0.0,0.15575823,0.0,0.0017970296,0.0,0.14301826,0.13909794,0.15671162,0.0,0.06632401,0.12046986,0.19910224,0.1193656,0.35402834,0.0,1.3078266e-24,0.0,0.17224614,0.13032277,1.7567483e-15,0.38961014,0.27840087,0.0002906721,0.053017188,0.15264806,1.238889e-05,0.13054276,0.28214833,0.33316687
8.01688e-40,0.31832868,2.0217911e-16,0.0,0.0,0.0,0.2497874,0.04759377,0.2898814,0.0,0.22731166,0.2969585,0.14599863,0.23528108,0.0011978813,0.13133529,0.11099094,0.0,0.15693958,0.0,0.001399352,0.0,0.14180107,0.13825817,0.15654032,0.0,0.06657298,0.11632699,0.19798595,0.11835096,0.35784075,0.0,2.0788862e-26,0.0,0.16933818,0.12932336,1.3044808e-16,0.38752136,0.28229192,0.0001972725,0.05083368,0.15058811,6.8552617e-06,0.12953688,0.27472976,0.3399349
6.99e-43,0.3156487,1.5427175e-17,0.0,0.0,0.0,0.24668303,0.04753953,0.2938828,0.0,0.22263718,0.29848927,0.14455895,0.23381703,0.00088418694,0.13624324,0.10874038,0.0,0.15492229,0.0,0.0010766952,0.0,0.13964424,0.1377231,0.15256718,0.0,0.06873325,0.12049627,0.19354226,0.11760874,0.3528654,0.0,2.3517389e-28,0.0,0.1715502,0.13158372,7.90247e-18,0.38644645,0.279691,0.0001283821,0.049542595,0.15229806,3.6115725e-06,0.12769413,0.27303055,0.33406913
0.0,0.30659854,9.625605e-19,0.0,0.0,0.0,0.24777369,0.044568013,0.2990638,0.0,0.21901755,0.29634717,0.14111924,0.23722862,0.0006235033,0.13387388,0.113059044,0.0,0.15171537,0.0,0.00080431334,0.0,0.13601351,0.13236535,0.15508926,0.0,0.071301065,0.12331064,0.19449654,0.11288515,0.36054933,0.0,1.833386e-30,0.0,0.17587009,0.12918106,3.8387588e-19,0.3861054,0.27888772,8.125218e-05,0.049892027,0.14973032,1.8159055e-06,0.13054745,0.26916394,0.3227232
0.0,0.31210625,4.8279838e-20,0.0,0.0,0.0,0.24746583,0.04364296,0.29227096,0.0,0.21960945,0.28768697,0.14270352,0.23459522,0.00043467325,0.13689983,0.10819105,0.0,0.14921829,0.0,0.00059329905,0.0,0.13466172,0.12350362,0.14994442,0.0,0.07466192,0.11510897,0.19923946,0.11792326,0.3557164,0.0,9.4998656e-33,0.0,0.17230986,0.13346657,1.4671872e-20,0.37680078,0.2762045,4.8989852e-05,0.04625202,0.14313932,8.648714e-07,0.12836447,0.2663696,0.32723692
0.0,0.30895975,1.9106069e-21,0.0,0.0,0.0,0.24250689,0.04334678,0.28676215,0.0,0.21537249,0.2909628,0.13773264,0.23390134,0.00029394316,0.13816975,0.108931676,0.0,0.15025137,0.0,0.00043046594,0.0,0.13686587,0.12500845,0.14999513,0.0,0.06828282,0.114870705,0.20041782,0.1177062,0.35115236,0.0,3.1405516e-35,0.0,0.16031356,0.13442566,4.320813e-22,0.37170103,0.27717805,2.8712007e-05,0.042645443,0.14888944,3.9098657e-07,0.12201426,0.27762792,0.32445544
