total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_storage_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_mcp_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_ircmwt2_primary_reserve,da_as_ircmwt2_synchronized_reserve,da_as_ircmwt2_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
88233.928,314.0,2230.548,-13.643,11925,39940,1721,1734,30622,207,577,37,0,2131,0.134,0.449,0.019,0.019,0.344,0.002,0.006,0.0,0.0,0.024,88197.0,86880.0,87206.8,86431.543,43.21,0.28,85183.051,2330.52444,538.40729,281.50813,330.62396,26512.13,618.72,0.0,1.02,0.0,2822.5,1945.0,3190.0,3629.2,1945.0,15024.7,3629.2,1945.0,15024.7,36.0,36.0,36.0,0.0,0.0,0.0,1684.2,30.11,30.642283,0.269271,0.263012,32.44,32.475736,0.020158,0.019745,-1464.1899999999998,-1490.695,-26.504999999999995,9598.19,5998.695,6089.495
85695.711,315.2,2419.391,-12.936,11681,38470,896,1520,30653,208,567,34,0,2300,0.135,0.445,0.01,0.017,0.355,0.002,0.006,0.0,0.0,0.026,85571.0,84766.0,84797.4,83895.956,47.51,0.34,82776.406,2234.77723,546.06751,266.89697,340.40932,29044.57,521.39,0.0,0.94,0.0,2822.5,1945.0,3190.0,3629.2,1945.0,15030.9,3629.2,1945.0,15030.9,36.0,36.0,36.0,0.0,0.0,0.0,1684.2,28.92,28.943468,-0.007405,0.030872,21.77,21.791624,0.010372,0.013751,-1405.505,-1529.594,-124.08899999999994,8791.505,5373.094,6903.589
82637.104,302.9,2802.257,-13.684,10986,37026,362,1217,30561,210,567,28,0,2651,0.131,0.442,0.004,0.014,0.365,0.002,0.006,0.0,0.0,0.031,82114.0,81796.0,81478.3,80559.988,27.21,0.34,79458.04,5767.78751,540.94683,214.8673,400.4916,16844.3,541.91,0.0,0.04,0.0,2822.5,1945.0,3190.0,3581.2,1945.0,14990.0,3581.2,1945.0,14990.0,36.0,36.0,36.0,0.0,0.0,0.0,1636.2,25.14,25.27756,0.057874,0.079687,18.35,18.374332,0.012588,0.010077,-1680.112,-1760.37,-80.25800000000004,9358.112,4968.37,7952.258
79663.611,299.4,3323.858,-12.982,10286,36118,308,1047,30385,212,568,28,0,3202,0.125,0.439,0.003,0.012,0.369,0.002,0.006,0.0,0.0,0.039,78530.0,78367.0,77914.4,77096.812,35.25,0.45,75991.415,2935.95221,530.87559,213.29551,390.77784,21221.42,551.01,0.0,0.04,0.0,2822.5,1945.0,3190.0,2933.2,1945.0,14525.5,2933.2,1945.0,14525.5,36.0,36.0,36.0,0.0,0.0,0.0,988.2,23.99,23.828842,-0.150844,-0.010314,19.11,19.125448,0.007578,0.01287,-2224.971,-2255.843,-30.871999999999957,9336.971,4937.843,8268.872
76225.348,300.3,3226.992,-9.334,8541,32117,725,474,30812,213,577,28,0,3151,0.111,0.419,0.009,0.006,0.402,0.002,0.007,0.0,0.0,0.041,76103.0,75578.0,75393.3,75552.457,58.88,1.04,73505.097,1070.06379,607.94408,192.5858,450.35828,37640.62,2342.92,0.0,0.04,0.0,2822.5,1945.0,3190.0,3686.2,1945.0,15505.5,3686.2,1945.0,15505.5,52.0,52.0,52.0,0.0,0.0,0.0,1741.2,26.79,27.000682,0.054845,0.155837,15.24,15.261584,0.012127,0.01029,-1347.265,-1306.004,41.26099999999997,9215.265,3991.004,7039.261
78833.766,307.7,3794.779,658.04,8659,32880,1058,630,30843,213,575,460,14,3683,0.109,0.416,0.013,0.008,0.39,0.002,0.007,0.005,0.0,0.046,78786.0,78209.0,77570.0,77413.636,28.97,1.0,75597.413,1605.72867,609.5228,192.97608,451.48816,18680.65,2043.84,0.0,0.04,0.0,2822.5,1945.0,3190.0,3737.2,1945.0,15548.9,3737.2,1945.0,15548.9,56.0,56.0,56.0,0.0,0.0,0.0,1792.2,26.1,26.334239,0.119379,0.114859,20.38,20.404551,0.015862,0.012022,-1760.073,-1849.005,-88.93200000000002,9840.073,3629.005,7863.068
80828.935,289.7,3891.15,2793.102,8722,33074,683,706,30889,212,576,2490,17,3742,0.107,0.407,0.008,0.008,0.38,0.002,0.007,0.03,0.0,0.046,80278.0,79789.0,78876.4,78367.28,21.42,0.05,76876.95,419.22316,414.38728,199.74688,249.6404,9645.24,87.35,0.0,0.04,0.0,2822.5,1945.0,3190.0,3737.2,1945.0,15519.0,3737.2,1945.0,15519.0,36.0,36.0,36.0,0.0,0.0,0.0,1792.2,22.41,22.346159,-0.107272,0.043431,20.14,20.162829,0.013512,0.011817,-2459.7969999999996,-2601.479,-141.68200000000002,9703.797,4111.478999999999,7482.318
81042.258,280.0,4320.121,3955.952,8933,32814,534,708,30895,214,585,3851,3,4187,0.108,0.396,0.006,0.008,0.373,0.002,0.007,0.046,0.0,0.05,80584.0,80009.0,79447.2,79158.594,27.23,0.09,77171.55,1119.99814,401.59591,197.32235,236.85003,11821.91,102.27,0.0,0.04,0.0,2822.5,1945.0,3190.0,3089.2,1945.0,14769.6,3089.2,1945.0,14769.6,36.0,36.0,36.0,0.0,0.0,0.0,1144.2,21.74,21.741408,-0.059844,0.061252,21.92,21.947662,0.014535,0.013127,-2308.234,-2350.179,-41.944999999999936,9508.234,4118.179,7310.055
80704.314,291.7,5041.817,4371.303,8836,32229,311,701,30887,214,582,4277,0,4895,0.106,0.388,0.003,0.008,0.372,0.002,0.007,0.051,0.0,0.059,79364.0,79131.0,79134.5,78864.798,29.97,0.02,77084.307,1406.93019,422.60187,171.46612,287.66735,13729.44,106.81,0.0,0.04,0.0,2822.5,1945.0,3190.0,3089.2,1945.0,14749.5,3089.2,1945.0,14749.5,36.0,36.0,36.0,0.0,0.0,0.0,1144.2,21.52,21.640826,0.036479,0.084347,16.35,16.369504,0.013003,0.008168,-2004.48,-2019.859,-15.37900000000002,9216.48,3927.859,7338.621
80682.134,279.0,5278.355,4509.857,8795,31943,298,694,30869,212,578,4417,0,5246,0.105,0.384,0.003,0.008,0.371,0.002,0.007,0.053,0.0,0.063,78843.0,78352.0,78542.1,77999.991,25.01,1.98,76506.138,3161.54979,390.05992,169.42509,253.63417,10555.11,2087.04,0.0,0.04,0.0,2822.5,1945.0,3190.0,3089.2,1945.0,14724.3,3089.2,1945.0,14724.3,36.0,36.0,36.0,0.0,0.0,0.0,1144.2,19.33,19.190189,-0.188987,0.049176,15.91,15.940189,0.020364,0.008991,-2619.458,-2690.152,-70.69399999999996,8945.458,4406.152,7039.3060000000005
80385.041,277.0,5286.239,4711.561,8645,31954,297,693,30863,210,576,4664,0,5195,0.104,0.384,0.003,0.008,0.371,0.002,0.006,0.056,0.0,0.062,77735.0,77533.0,77846.9,77145.013,36.29,2.11,75815.318,3015.32214,385.5151,168.06842,249.44606,15221.81,1978.63,0.0,0.04,0.0,2822.5,1945.0,3190.0,3089.2,1945.0,14778.8,3089.2,1945.0,14778.8,36.0,36.0,36.0,0.0,0.0,0.0,1144.2,17.74,17.68224,-0.100574,0.042814,15.51,15.525958,0.008023,0.007936,-3026.392,-3053.024,-26.632000000000065,8382.392,4873.024,6407.368
79599.133,286.6,5019.78,4930.317,8304,31329,289,693,30864,210,579,4924,0,5022,0.101,0.381,0.003,0.008,0.375,0.002,0.007,0.059,0.0,0.061,77272.0,76979.0,77251.8,76696.582,25.64,0.09,75134.666,3951.55395,400.5707,167.32386,266.2464,11121.4,92.53,0.0,0.02,0.0,2822.5,1945.0,3190.0,3089.2,1945.0,14757.4,3089.2,1945.0,14757.4,36.0,36.0,36.0,0.0,0.0,0.0,1144.2,17.0,16.656711,-0.364264,0.020975,14.01,14.02862,0.00999,0.007797,-2866.118,-2997.804,-131.68600000000004,8968.118,5087.804,6564.314
79787.372,297.2,4905.261,4618.165,8202,31538,289,689,30911,209,581,4737,0,4923,0.1,0.384,0.003,0.008,0.376,0.002,0.007,0.057,0.0,0.06,77257.0,76725.0,77193.4,76916.891,25.42,1.89,75072.99,320.75264,400.41963,167.71966,265.27792,10987.7,1887.47,0.0,0.04,0.0,2822.5,1945.0,3190.0,3089.2,1945.0,14753.3,3089.2,1945.0,14753.3,36.0,36.0,36.0,0.0,0.0,0.0,1144.2,17.93,17.219867,-0.759072,0.048939,17.31,17.344461,0.021825,0.008469,-3124.009,-3235.772,-111.76300000000003,9102.009,5347.772,6662.237
80588.778,306.7,4775.116,3021.722,8397,32763,321,855,30973,208,574,3375,0,4823,0.102,0.398,0.003,0.01,0.376,0.002,0.007,0.041,0.0,0.058,77964.0,77290.0,78462.3,78468.687,36.47,0.9,76396.62,3154.4935,383.26762,167.19741,248.0702,15386.56,863.64,0.0,0.04,0.0,2822.5,1945.0,3190.0,3089.2,1945.0,14749.2,3089.2,1945.0,14749.2,36.0,36.0,36.0,0.0,0.0,0.0,1144.2,21.39,20.05182,-1.413419,0.07524,28.82,28.870217,0.035884,0.015166,-2645.8950000000004,-2699.744,-53.849000000000046,8907.895,4711.744,6818.151
82647.038,320.9,4249.28,649.867,9161,34666,1308,931,31024,208,583,925,0,4212,0.11,0.417,0.015,0.011,0.373,0.002,0.007,0.011,0.0,0.05,79712.0,78901.0,80807.7,80867.763,40.54,0.39,78717.518,818.80766,393.87283,182.42051,243.17873,17177.34,320.95,0.0,0.04,0.0,2822.5,1945.0,3190.0,3737.2,1945.0,15410.3,3737.2,1945.0,15410.3,46.0,46.0,46.0,0.0,0.0,0.0,1792.2,29.71,28.176655,-1.494937,-0.038408,23.21,23.276862,0.056174,0.013188,-2410.107,-2359.74,50.36699999999996,8514.107,4552.74,7080.633
86249.981,344.1,4713.367,-4.298,9478,35775,3289,1080,31099,206,589,41,14,4670,0.109,0.414,0.038,0.012,0.36,0.002,0.006,0.0,0.0,0.054,82264.0,81741.0,84432.5,83914.819,25.11,0.09,82262.381,11025.55428,616.07577,273.45123,319.10479,15032.4,110.57,2.38,2.38,0.0,2822.5,1945.0,3190.0,2822.5,2277.1,14217.6,2822.5,2277.1,14217.6,220.0,220.0,220.0,0.0,0.0,0.0,545.4,32.47,30.829482,-1.702641,0.062123,35.11,35.15741,0.024313,0.019762,-2347.749,-2295.3869999999997,52.36200000000008,8955.749,4752.887,7531.138
86425.018,357.7,5188.979,-12.515,9843,36242,2730,1225,31156,204,582,28,15,5010,0.113,0.416,0.031,0.014,0.358,0.002,0.006,0.0,0.0,0.057,85452.0,83539.0,85062.9,84477.976,35.69,0.06,82817.164,6947.64012,597.66278,311.79678,319.21499,22541.83,270.01,0.0,1.13,0.0,2822.5,1945.0,3190.0,3737.2,1945.0,15482.1,3737.2,1945.0,15482.1,226.0,226.0,226.0,0.0,0.0,0.0,1792.2,28.31,26.8205,-1.607382,0.117882,27.59,27.627615,0.026733,0.015883,-1954.42,-1946.417,8.003000000000043,9320.42,4680.4169999999995,7673.997
85718.473,359.0,5689.266,-12.999,9972,35419,1830,1344,31162,205,580,28,1,5648,0.115,0.41,0.021,0.015,0.361,0.002,0.006,0.0,0.0,0.065,85097.0,83430.0,84270.7,83618.314,29.5,2.24,82032.274,3165.84786,580.49297,250.56818,360.92479,17892.86,3346.47,0.0,0.68,0.0,2822.5,1945.0,3190.0,3737.2,1945.0,15504.1,3737.2,1945.0,15504.1,114.0,114.0,114.0,0.0,0.0,0.0,1792.2,27.09,25.390293,-1.801562,0.101856,21.69,21.728779,0.022951,0.012495,-2005.278,-2101.711,-96.433,9461.278,4706.710999999999,7403.433
84868.836,370.7,5979.159,-13.766,9850,34713,1569,1376,31171,207,604,28,0,5964,0.115,0.406,0.018,0.016,0.364,0.002,0.007,0.0,0.0,0.069,83599.0,82417.0,83222.6,82441.028,36.42,1.85,80906.016,3423.9911,601.43762,227.92159,407.51601,23079.22,3104.66,0.0,0.04,0.0,2822.5,1945.0,3190.0,3737.2,1945.0,15522.7,3737.2,1945.0,15522.7,114.0,114.0,114.0,0.0,0.0,0.0,1792.2,25.97,24.166658,-1.880286,0.076944,25.19,25.229992,0.023687,0.013805,-2294.526,-2275.222,19.303999999999977,9104.526,4725.222,6586.696
83787.159,362.6,5930.784,-13.084,9834,34233,1029,1382,31171,207,607,28,0,5916,0.116,0.405,0.012,0.016,0.369,0.002,0.007,0.0,0.0,0.07,81550.0,80599.0,81602.2,80709.1,47.92,2.29,79360.993,6958.49772,588.95661,169.11464,452.46256,29406.97,3351.72,0.0,0.04,0.0,2822.5,1945.0,3190.0,3737.2,1945.0,15535.3,3737.2,1945.0,15535.3,36.0,36.0,36.0,0.0,0.0,0.0,1792.2,24.92,22.511955,-2.483465,0.075419,30.51,30.55608,0.034763,0.016318,-2784.312,-2804.1,-19.78800000000001,8556.312,4996.1,6286.7880000000005
81313.281,346.5,5517.133,-12.945,9495,33198,678,1326,31092,208,608,28,0,5649,0.115,0.403,0.008,0.016,0.377,0.002,0.007,0.0,0.0,0.068,78945.0,78228.0,79084.7,78225.735,55.91,2.42,76923.465,1560.51402,584.12046,170.37546,447.48418,34692.98,3995.09,0.0,0.04,0.0,2822.5,1945.0,3190.0,3686.2,1945.0,15488.0,3686.2,1945.0,15488.0,36.0,36.0,36.0,0.0,0.0,0.0,1741.2,22.38,20.342139,-2.069068,0.031207,14.69,14.751875,0.049991,0.009384,-2838.3979999999997,-2837.1459999999997,1.2519999999999527,8746.398,5075.146,6710.248
78803.285,350.7,4936.686,-14.946,8997,32492,370,1269,30894,207,610,28,0,5023,0.112,0.406,0.004,0.015,0.386,0.002,0.007,0.0,0.0,0.062,76058.0,75506.0,76698.8,75868.624,81.97,2.29,74513.962,1919.57715,593.58664,165.27247,458.31413,51034.71,4965.07,0.0,0.04,0.0,2822.5,1945.0,3190.0,3038.2,1945.0,14845.3,3038.2,1945.0,14845.3,36.0,36.0,36.0,0.0,0.0,0.0,1093.2,21.5,19.930372,-1.609355,0.039727,12.88,12.919633,0.033191,0.007275,-2721.048,-2790.037,-68.98900000000003,9205.048,5278.037,6650.989
80316.169,362.4,4600.149,-7.887,8963,33174,723,1152,31190,214,586,28,0,4540,0.111,0.411,0.009,0.014,0.387,0.002,0.007,0.0,0.0,0.056,76413.0,75222.0,77643.5,77885.168,66.39,2.77,75582.244,1470.41832,548.9907,193.78378,396.20692,39009.67,2614.69,0.0,0.04,0.0,2822.5,1945.0,3190.0,3672.4,1945.0,15497.4,3672.4,1945.0,15497.4,56.0,56.0,56.0,0.0,0.0,0.0,1727.4,27.24,26.156062,-1.112593,0.028656,19.0,19.058645,0.044603,0.009875,-3208.711,-3078.407,130.30399999999997,9864.711,6328.407,8070.196
82404.744,360.8,4870.031,808.092,8961,33984,993,1140,31181,214,580,563,14,4878,0.108,0.411,0.012,0.013,0.377,0.002,0.007,0.006,0.0,0.059,78300.0,77343.0,79849.3,79433.145,43.0,1.65,77735.817,1282.28476,560.95659,194.01783,411.68644,26114.41,2424.43,0.0,0.04,0.0,2822.5,1945.0,3190.0,3723.4,1945.0,15520.8,3723.4,1945.0,15520.8,56.0,56.0,56.0,0.0,0.0,0.0,1778.4,27.39,26.310546,-1.111666,0.032211,18.27,18.294023,0.015698,0.009992,-3086.917,-2953.444,133.47299999999996,10204.917,5905.4439999999995,7615.473
83150.458,320.4,4566.964,3551.221,8893,33120,672,1150,31191,212,573,3239,3,4594,0.106,0.395,0.008,0.013,0.372,0.002,0.006,0.038,0.0,0.054,78873.0,78126.0,79846.1,79271.039,24.82,1.23,77841.702,1773.67897,362.86069,179.00877,229.85191,10064.28,1890.77,0.0,0.04,0.0,2822.5,1945.0,3190.0,3138.4,1945.0,14888.2,3138.4,1945.0,14888.2,36.0,36.0,36.0,0.0,0.0,0.0,1193.4,22.28,21.014366,-1.170368,-0.095267,14.92,14.942637,0.009357,0.009114,-3832.66,-3912.596,-79.93600000000004,10040.66,6260.5960000000005,7148.064
81957.779,289.1,3699.544,5474.738,8656,32228,564,1104,31190,212,581,5444,0,3782,0.103,0.384,0.006,0.013,0.372,0.002,0.007,0.065,0.0,0.045,78022.0,77341.0,78574.6,77993.278,9.25,4.06,76703.599,264.10653,398.08042,195.25019,234.82999,3969.07,3273.29,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14702.6,3075.4,1945.0,14702.6,36.0,36.0,36.0,0.0,0.0,0.0,1130.4,20.53,19.973562,-0.480221,-0.076217,15.68,15.690675,0.003386,0.007289,-3807.15,-3851.126,-43.976,9869.15,5971.126,7352.024
81154.689,262.9,3064.136,5845.308,8270,33035,325,1087,31167,212,579,6003,0,3039,0.098,0.394,0.003,0.013,0.372,0.002,0.006,0.071,0.0,0.036,77198.0,76189.0,76735.2,76166.137,14.13,2.38,74802.603,101.30947,418.07602,168.14949,282.92598,6371.7,2915.43,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14639.8,3075.4,1945.0,14639.8,36.0,36.0,36.0,0.0,0.0,0.0,1130.4,21.2,20.653053,-0.478355,-0.068592,18.28,18.29299,0.002782,0.010208,-4986.836,-5047.553,-60.716999999999985,10196.836,6817.553,6975.283
80900.542,254.5,2698.602,5853.731,8219,33431,311,1072,31181,212,579,5959,0,2659,0.098,0.399,0.003,0.012,0.372,0.002,0.006,0.071,0.0,0.031,76347.0,75335.0,75893.3,75534.269,7.52,0.65,74177.006,197.97958,399.89658,169.1654,265.7306,3311.81,847.36,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14613.7,3075.4,1945.0,14613.7,36.0,36.0,36.0,0.0,0.0,0.0,1130.4,22.14,21.214448,-0.71331,-0.212242,19.63,19.64955,0.005082,0.011134,-5395.303,-5359.555,35.74799999999999,10171.303,7349.555,7454.252
80182.924,261.5,2333.424,5803.044,8066,33169,309,1043,31168,210,579,5949,0,2333,0.097,0.4,0.003,0.012,0.376,0.002,0.007,0.071,0.0,0.028,75452.0,75041.0,75749.4,75310.506,7.72,2.45,73962.316,95.77515,396.57968,167.99167,261.38177,3301.97,2729.86,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14672.0,3075.4,1945.0,14672.0,36.0,36.0,36.0,0.0,0.0,0.0,1130.4,22.9,21.39954,-1.209071,-0.291389,18.64,18.657399,0.004464,0.008768,-4853.147,-4718.4529999999995,134.69399999999996,10295.147,7435.953,7707.306
79773.105,275.8,1913.731,5341.629,7966,33753,308,1039,31149,209,576,5611,0,1931,0.096,0.408,0.003,0.012,0.377,0.002,0.007,0.068,0.0,0.023,75174.0,74833.0,75593.1,75132.839,14.89,3.96,73763.646,45.9787,402.48527,168.2167,267.99232,6489.8,4719.99,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14657.7,3075.4,1945.0,14657.7,36.0,36.0,36.0,0.0,0.0,0.0,1130.4,23.12,21.390146,-1.411203,-0.318652,19.56,19.570867,0.005124,0.010743,-4647.776,-4605.816000000001,41.96000000000003,10209.776,7171.816000000001,7120.04
80420.421,272.3,1600.554,4741.811,8118,34348,308,1087,31134,209,567,4983,0,1634,0.098,0.416,0.003,0.013,0.377,0.002,0.006,0.06,0.0,0.019,75666.0,75045.0,76357.1,76117.014,10.03,2.98,74513.641,239.81096,386.37305,165.17101,254.20203,4277.38,2902.11,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14638.7,3075.4,1945.0,14638.7,36.0,36.0,36.0,0.0,0.0,0.0,1130.4,23.91,22.170545,-1.481115,-0.25834,23.61,23.632935,0.013582,0.012686,-4529.766,-4476.175,53.590999999999894,10103.766,6684.175,6625.409
80925.244,281.7,1371.785,3697.265,8159,34643,348,1120,31124,208,559,4245,0,1359,0.099,0.423,0.004,0.013,0.38,0.002,0.006,0.051,0.0,0.016,76878.0,76193.0,77545.6,77730.034,8.09,3.46,75752.5,41.72,397.04196,167.72715,261.3148,3458.9,3179.58,0.0,0.04,0.0,2822.5,1945.0,3190.0,3723.4,1945.0,15290.5,3723.4,1945.0,15290.5,36.0,36.0,36.0,0.0,0.0,0.0,1778.4,26.62,25.33464,-1.310205,0.024845,21.45,21.472472,0.009541,0.01043,-3829.756,-3792.482,37.27399999999989,10655.756,6270.482,7138.726000000001
83940.028,280.6,1272.508,830.426,8780,37283,1849,1199,31133,302,568,1224,0,1271,0.105,0.445,0.022,0.014,0.372,0.003,0.006,0.014,0.0,0.015,79346.0,78731.0,80778.1,81083.954,29.25,3.24,78955.566,11256.10248,428.58323,131.03431,297.54891,12675.01,2872.95,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14682.8,3075.4,1945.0,14682.8,46.0,46.0,46.0,0.0,0.0,0.0,1130.4,34.21,33.170657,-1.298523,0.25918,39.27,39.313581,0.019976,0.020272,-3612.576,-3568.403,44.173,11948.576,5946.403,8205.827
88518.366,306.5,1332.188,-3.481,10142,40114,3432,1321,31264,307,576,66,9,1253,0.114,0.453,0.038,0.014,0.353,0.003,0.006,0.0,0.0,0.014,83145.0,82631.0,85661.3,85345.506,77.8,1.61,83650.369,2772.35915,591.58015,263.68428,327.89585,46282.32,3216.41,5.18,5.18,0.0,2822.5,1945.0,3190.0,2822.5,2277.1,13893.9,2822.5,2277.1,13893.9,226.0,226.0,226.0,0.0,0.0,0.0,545.4,43.41,42.152067,-1.562377,0.304444,71.84,71.911779,0.038907,0.036205,-3368.471,-3195.991,172.48000000000002,11806.471,6243.991,8367.52
88996.035,304.7,1845.539,-12.595,10316,40229,3433,1390,31299,306,584,45,9,1746,0.115,0.45,0.038,0.015,0.35,0.003,0.006,0.0,0.0,0.019,86352.0,84412.0,86634.2,86058.524,15.99,0.92,84642.678,3619.4119,632.6294,280.92897,325.70033,9718.78,2524.44,0.04,0.04,0.0,2822.5,1945.0,3190.0,2822.5,2277.1,14097.5,2822.5,2277.1,14097.5,230.0,230.0,230.0,0.0,0.0,0.0,545.4,36.49,35.329442,-1.233986,0.073428,35.11,35.154415,0.022425,0.018658,-2859.214,-2844.174,15.039999999999964,12571.214,5675.174,9094.04
88057.75,298.3,2032.164,-12.999,10186,39729,3066,1395,31302,304,576,41,9,1959,0.115,0.448,0.034,0.015,0.353,0.003,0.006,0.0,0.0,0.022,86482.0,84472.0,85891.90000000001,85170.876,19.83,1.8,83798.916,1766.33201,628.91779,274.63294,330.5133,11983.06,3317.06,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14739.3,3075.4,1945.0,14739.3,56.0,56.0,56.0,0.0,0.0,0.0,1130.4,32.84,32.335963,-0.602882,0.098844,34.12,34.155799,0.018161,0.019305,-2718.7030000000004,-2740.216,-21.513000000000034,13164.703,5532.216,9420.487
86916.295,307.5,2402.731,-14.862,10468,39182,2016,1399,31295,219,580,41,10,2284,0.119,0.447,0.023,0.016,0.357,0.002,0.006,0.0,0.0,0.026,85259.0,83380.0,84594.5,83823.742,24.74,1.86,82612.022,4591.58882,587.24573,164.5732,422.6725,13975.84,3388.63,0.0,0.04,0.0,2822.5,1945.0,3190.0,3075.4,1945.0,14806.2,3075.4,1945.0,14806.2,66.0,66.0,66.0,0.0,0.0,0.0,1130.4,32.49,32.076492,-0.479203,0.065696,37.74,37.783255,0.022733,0.021355,-2810.1000000000004,-2805.134,4.966000000000008,12614.1,5263.134,9362.966
84025.748,313.4,2665.172,-12.881,10252,37687,766,1373,31295,245,580,41,8,2573,0.12,0.444,0.009,0.016,0.369,0.002,0.006,0.0,0.0,0.03,82724.0,80895.0,82118.5,81113.437,28.34,1.73,80088.4,1384.00337,585.88704,159.17817,455.22902,17393.64,3097.32,0.0,0.04,0.0,2822.5,1945.0,3190.0,3723.4,1945.0,15462.3,3723.4,1945.0,15462.3,36.0,36.0,36.0,0.0,0.0,0.0,1778.4,28.3,28.048197,-0.284384,0.03258,27.14,27.170733,0.014572,0.015327,-2452.986,-2512.336,-59.35000000000002,12132.986,5032.336,8680.65
80328.212,304.2,2743.796,-12.99,9716,35312,360,1378,31287,206,578,41,1,2671,0.119,0.432,0.004,0.016,0.383,0.002,0.007,0.0,0.0,0.032,79338.0,77907.0,78999.6,78103.941,31.19,1.11,77057.823,7248.15727,598.64201,168.91469,464.25217,19724.98,3325.47,0.0,0.04,0.0,2822.5,1945.0,3190.0,3672.4,1945.0,15248.0,3672.4,1945.0,15248.0,36.0,36.0,36.0,0.0,0.0,0.0,1727.4,26.27,25.871822,-0.167951,-0.230228,18.71,18.736546,0.012001,0.011211,-1839.514,-1787.053,52.46100000000001,10525.514,5427.053,6770.461
77408.378,299.4,2846.983,-13.001,9294,34384,289,1299,31279,208,578,40,0,2767,0.116,0.429,0.003,0.016,0.39,0.002,0.007,0.0,0.0,0.034,75358.0,74871.0,75735.7,74817.731,38.07,2.3,73840.413,4707.41898,604.11264,166.61138,469.39324,24204.95,4466.21,0.0,0.04,0.0,2822.5,1945.0,3190.0,3038.2,1945.0,14619.8,3038.2,1945.0,14619.8,36.0,36.0,36.0,0.0,0.0,0.0,1093.2,22.88,22.672118,-0.155237,-0.052645,18.77,18.803091,0.02387,0.011721,-2171.766,-2152.569,19.197000000000003,9509.766,4900.569,6610.803
84937.421,330.3,2630.64,-10.835,9232,36789,2471,1074,31324,339,584,40,0,2523,0.109,0.436,0.029,0.012,0.371,0.004,0.006,0.0,0.0,0.029,85337.0,83506.0,84802.4,82678.602,30.72,0.06,82769.129,3163.31107,622.95055,171.41846,422.63156,18410.2,104.6,0.0,1.6,0.0,2822.5,1945.0,3190.0,3011.6,1945.0,15087.9,3011.6,1945.0,15087.9,36.0,36.0,36.0,0.0,0.0,0.0,1066.6,35.76,35.72147,-0.065748,0.027217,35.23,35.275039,0.029755,0.019451,-614.6209999999999,-438.944,175.67700000000002,11276.621,4174.9439999999995,8991.677
88977.037,321.4,2574.764,407.047,9823,39306,3405,1231,31328,547,600,289,0,2550,0.11,0.441,0.038,0.013,0.351,0.006,0.006,0.003,0.0,0.028,89819.0,87831.0,88897.2,86678.108,51.03,1.96,86831.83,1242.44834,633.16018,248.8727,357.34467,31220.68,2726.75,10.77,10.77,0.0,2822.5,1945.0,3190.0,2822.5,2289.9,14400.3,2822.5,2289.9,14400.3,46.0,46.0,46.0,0.0,0.0,0.0,532.6,42.86,44.043444,1.259677,-0.076233,54.51,54.577132,0.037785,0.028514,-578.432,-429.259,149.173,10482.432,4376.259,7898.173
