wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.0,0.0,0.1381424,0.0,0.06580111,0.10407616,0.02397531,0.0964833,0.0,0.10079038,0.12745655,0.04662534,0.0,0.0,0.0,0.0647245,0.028004684,0.19548403,0.0,0.0,0.0,0.023867276,0.0,0.0,0.09788313,0.0,0.0,0.0,0.074075334,0.018286001,0.041327998,1.565368e-31,0.16912962,0.2213245,0.10361729,0.066519745
0.0,0.0,0.0,0.13613926,0.0,0.06600211,0.10184687,0.023196746,0.09560591,0.0,0.10095293,0.12790337,0.046386555,0.0,0.0,0.0,0.06536057,0.026875513,0.19389768,0.0,0.0,0.0,0.023201896,0.0,0.0,0.09496137,0.0,0.0,0.0,0.074188784,0.01965067,0.040009085,7.190066e-34,0.17063148,0.21873572,0.103325434,0.06643437
0.0,0.0,0.0,0.13621451,0.0,0.06378583,0.10115094,0.02294436,0.09699564,0.0,0.09614093,0.12219256,0.048008785,0.0,0.0,0.0,0.06502022,0.026432712,0.1919731,0.0,0.0,0.0,0.023246663,0.0,0.0,0.097109616,0.0,0.0,0.0,0.07392384,0.017928224,0.039504964,2.0812187e-36,0.16990222,0.21812809,0.101007864,0.06537709
0.0,0.0,0.0,0.13557884,0.0,0.06283389,0.10315253,0.022770178,0.09602255,0.0,0.09570055,0.12450229,0.045679826,0.0,0.0,0.0,0.06304365,0.025522893,0.19038647,0.0,0.0,0.0,0.022842513,0.0,0.0,0.0968937,0.0,0.0,0.0,0.07608645,0.015635114,0.04049338,3.616896e-39,0.16862735,0.21841396,0.09896124,0.06869218
0.0,0.0,0.0,0.1330681,0.0,0.06414481,0.10074798,0.023178425,0.09632898,0.0,0.096578084,0.122490235,0.045951776,0.0,0.0,0.0,0.06444677,0.025454301,0.18925115,0.0,0.0,0.0,0.023674041,0.0,0.0,0.09507027,0.0,0.0,0.0,0.074736,0.016974844,0.039236892,3.569e-42,0.17004955,0.21544851,0.09970704,0.06500441
0.0,0.0,0.0,0.13539271,0.0,0.06419981,0.102484114,0.022430122,0.09528235,0.0,0.09718808,0.12303113,0.04484328,0.0,0.0,0.0,0.06412051,0.024873989,0.18703018,0.0,0.0,0.0,0.0224282,0.0,0.0,0.09529666,0.0,0.0,0.0,0.072751604,0.016328715,0.03960284,1e-45,0.16936335,0.21276428,0.10253249,0.06395659
0.0,0.0,0.0,0.13555978,0.0,0.06410711,0.10053581,0.022429744,0.09777083,0.0,0.09857475,0.12617539,0.045360688,0.0,0.0,0.0,0.06260156,0.024546176,0.18627779,0.0,0.0,0.0,0.023245178,0.0,0.0,0.09412545,0.0,0.0,0.0,0.07261704,0.018293684,0.040200848,0.0,0.16784486,0.21242045,0.09865466,0.06615504
0.0,0.0,0.0,0.13446286,0.0,0.06197462,0.10558178,0.02248925,0.094813295,0.0,0.09636724,0.12410221,0.04416873,0.0,0.0,0.0,0.06368906,0.02450211,0.1854599,0.0,0.0,0.0,0.022856029,0.0,0.0,0.093596935,0.0,0.0,0.0,0.07173806,0.017499497,0.037458263,0.0,0.16666728,0.21219124,0.09922761,0.06525268
0.0,0.0,0.0,0.13262919,0.0,0.06276136,0.100884,0.022585388,0.09661031,0.0,0.096019484,0.11992778,0.046079896,0.0,0.0,0.0,0.063634336,0.02380175,0.18365908,0.0,0.0,0.0,0.021806337,0.0,0.0,0.094994776,0.0,0.0,0.0,0.071832046,0.019349648,0.038315754,0.0,0.16441406,0.21317853,0.09897338,0.065501355
0.0,0.0,0.0,0.13211764,0.0,0.063029215,0.10200627,0.022700083,0.092562504,0.0,0.0983549,0.12645814,0.04610535,0.0,0.0,0.0,0.06302896,0.023385923,0.18229274,0.0,0.0,0.0,0.02127696,0.0,0.0,0.09191179,0.0,0.0,0.0,0.07229195,0.018209655,0.038118515,0.0,0.16612783,0.21106072,0.09813164,0.06702313
0.0,0.0,0.0,0.13351992,0.0,0.0634217,0.10014674,0.020972442,0.096086904,0.0,0.09511176,0.122229904,0.04560127,0.0,0.0,0.0,0.06390065,0.022942757,0.18097708,0.0,0.0,0.0,0.020495629,0.0,0.0,0.093369864,0.0,0.0,0.0,0.07197854,0.017546015,0.039313108,0.0,0.1642071,0.20852296,0.09752103,0.06940351
0.0,0.0,0.0,0.13428995,0.0,0.06339194,0.09879664,0.022108197,0.09327311,0.0,0.096805796,0.12407492,0.047421195,0.0,0.0,0.0,0.06617249,0.022383362,0.18143894,0.0,0.0,0.0,0.021390151,0.0,0.0,0.093380205,0.0,0.0,0.0,0.068834394,0.017301857,0.037084326,0.0,0.16187572,0.21135658,0.09670551,0.06597146
0.0,0.0,0.0,0.1336329,0.0,0.06295502,0.10101974,0.022094889,0.093448006,0.0,0.10123063,0.12283856,0.04801397,0.0,0.0,0.0,0.06427128,0.022024326,0.17978677,0.0,0.0,0.0,0.020797964,0.0,0.0,0.09283184,0.0,0.0,0.0,0.06975927,0.017274175,0.038503803,0.0,0.16376846,0.20696057,0.09604343,0.0665512
0.0,0.0,0.0,0.13405699,0.0,0.06303258,0.1007651,0.022187425,0.09544637,0.0,0.096513726,0.1257314,0.04667101,0.0,0.0,0.0,0.06356677,0.021553028,0.17758073,0.0,0.0,0.0,0.020973787,0.0,0.0,0.092822015,0.0,0.0,0.0,0.0703137,0.017425645,0.038295608,0.0,0.16220364,0.20544331,0.09747003,0.064903796
0.0,0.0,0.0,0.13303441,0.0,0.06251377,0.101056166,0.022120848,0.09346921,0.0,0.096677504,0.1254163,0.04661552,0.0,0.0,0.0,0.062115595,0.021102864,0.17714676,0.0,0.0,0.0,0.02083171,0.0,0.0,0.092342064,0.0,0.0,0.0,0.07151994,0.018664137,0.0390847,0.0,0.1604867,0.20677646,0.09435582,0.06363181
0.0,0.0,0.0,0.13183838,0.0,0.0627542,0.1034982,0.022515148,0.094830215,0.0,0.09758805,0.12518722,0.043286715,0.0,0.0,0.0,0.06371938,0.02044563,0.1760732,0.0,0.0,0.0,0.020896332,0.0,0.0,0.09220306,0.0,0.0,0.0,0.0713761,0.017547179,0.03779043,0.0,0.15847047,0.20194453,0.101601474,0.06372287
0.0,0.0,0.0,0.13277334,0.0,0.0645078,0.10064517,0.022223497,0.09417593,0.0,0.09362737,0.12477456,0.045931865,0.0,0.0,0.0,0.0630541,0.02017248,0.17386928,0.0,0.0,0.0,0.02211989,0.0,0.0,0.091817826,0.0,0.0,0.0,0.07048543,0.018224368,0.03840485,0.0,0.15715496,0.20275426,0.09637966,0.06339153
0.0,0.0,0.0,0.13411896,0.0,0.06290588,0.099513635,0.021934375,0.09344178,0.0,0.092249975,0.12491647,0.046584945,0.0,0.0,0.0,0.06286592,0.019710513,0.17263298,0.0,0.0,0.0,0.021879405,0.0,0.0,0.09193761,0.0,0.0,0.0,0.070231594,0.018294616,0.038398232,0.0,0.15661864,0.2019358,0.09609692,0.062253237
0.0,0.0,0.0,0.13103561,0.0,0.062284656,0.10038285,0.0222583,0.09444852,0.0,0.093745366,0.123373635,0.04655461,0.0,0.0,0.0,0.06399045,0.01946483,0.17194855,0.0,0.0,0.0,0.021282341,0.0,0.0,0.09122363,0.0,0.0,0.0,0.069398984,0.018463025,0.036829785,0.0,0.157505,0.20089632,0.09390368,0.063947365
0.0,0.0,0.0,0.12983038,0.0,0.063926384,0.10110164,0.022018207,0.09464211,0.0,0.09070362,0.12060043,0.04568816,0.0,0.0,0.0,0.06265609,0.019113157,0.1714035,0.0,0.0,0.0,0.020522993,0.0,0.0,0.090148844,0.0,0.0,0.0,0.069035135,0.018780397,0.037206087,0.0,0.15624954,0.19985156,0.09370336,0.06442343
0.0,0.0,0.0,0.12982675,0.0,0.06457671,0.0994171,0.022809135,0.09031268,0.0,0.09569933,0.12277406,0.045995183,0.0,0.0,0.0,0.06268903,0.01850025,0.17050713,0.0,0.0,0.0,0.020910274,0.0,0.0,0.08893773,0.0,0.0,0.0,0.068434864,0.018253619,0.039183922,0.0,0.15507267,0.20013826,0.09400616,0.06124595
0.0,0.0,0.0,0.12972921,0.0,0.06388505,0.10134076,0.021707434,0.093091846,0.0,0.093941234,0.12304177,0.045825202,0.0,0.0,0.0,0.06281568,0.018336643,0.16864377,0.0,0.0,0.0,0.020988042,0.0,0.0,0.08938935,0.0,0.0,0.0,0.068383686,0.018848171,0.03650399,0.0,0.15439692,0.19694924,0.0956376,0.06490577
0.0,0.0,0.0,0.1302536,0.0,0.063250385,0.10008444,0.021266753,0.092644006,0.0,0.09141821,0.12006931,0.043634273,0.0,0.0,0.0,0.06124124,0.017973939,0.16759183,0.0,0.0,0.0,0.020209879,0.0,0.0,0.09115262,0.0,0.0,0.0,0.066970594,0.01786788,0.036269933,0.0,0.15442918,0.19634487,0.093695275,0.0644867
0.0,0.0,0.0,0.12967071,0.0,0.06308953,0.1023892,0.0214337,0.095691234,0.0,0.09273531,0.11708583,0.045111172,0.0,0.0,0.0,0.06117815,0.017228505,0.16668054,0.0,0.0,0.0,0.020908043,0.0,0.0,0.08945021,0.0,0.0,0.0,0.06597228,0.018147685,0.035794593,0.0,0.15484771,0.19476406,0.09513709,0.062526084
0.0,0.0,0.0,0.12701817,0.0,0.0626649,0.101924546,0.021156322,0.095916435,0.0,0.09150315,0.12322854,0.04370756,0.0,0.0,0.0,0.06005019,0.016673237,0.1658857,0.0,0.0,0.0,0.019844016,0.0,0.0,0.08801301,0.0,0.0,0.0,0.06796103,0.017417178,0.036377013,0.0,0.15281512,0.195959,0.09244256,0.06306419
0.0,0.0,0.0,0.12673156,0.0,0.06421721,0.10087051,0.021164762,0.093219995,0.0,0.09253129,0.11998125,0.044320896,0.0,0.0,0.0,0.061163023,0.016354434,0.16364142,0.0,0.0,0.0,0.020989439,0.0,0.0,0.089450836,0.0,0.0,0.0,0.06688092,0.01787473,0.0363877,0.0,0.15481943,0.19394937,0.097702995,0.06323479
0.0,0.0,0.0,0.12587626,0.0,0.060197905,0.099905185,0.021177592,0.09286488,0.0,0.09097021,0.11792823,0.043828048,0.0,0.0,0.0,0.06169964,0.015983237,0.16315599,0.0,0.0,0.0,0.021894788,0.0,0.0,0.09022079,0.0,0.0,0.0,0.06453675,0.017401868,0.037481487,0.0,0.15306965,0.1946665,0.09426262,0.06511437
0.0,0.0,0.0,0.12841992,0.0,0.061810855,0.102028385,0.020973548,0.09434441,0.0,0.09081261,0.12073299,0.04370795,0.0,0.0,0.0,0.061198782,0.015489431,0.1627132,0.0,0.0,0.0,0.02092918,0.0,0.0,0.08880583,0.0,0.0,0.0,0.064391755,0.017551873,0.03677037,0.0,0.15225732,0.19140671,0.09173388,0.06347081
0.0,0.0,0.0,0.12674911,0.0,0.06244576,0.09922646,0.021346007,0.09437511,0.0,0.091283664,0.117339924,0.043278825,0.0,0.0,0.0,0.06299174,0.015109844,0.16155562,0.0,0.0,0.0,0.0202652,0.0,0.0,0.089372925,0.0,0.0,0.0,0.067379296,0.016862981,0.03519777,0.0,0.15066925,0.19091685,0.093424015,0.06554379
0.0,0.0,0.0,0.12657237,0.0,0.061843373,0.10179095,0.021395195,0.09060175,0.0,0.08817979,0.12314784,0.04592139,0.0,0.0,0.0,0.062198397,0.014769016,0.16088636,0.0,0.0,0.0,0.02076111,0.0,0.0,0.08630826,0.0,0.0,0.0,0.0659155,0.016590225,0.035026357,0.0,0.14993098,0.19060329,0.09652866,0.061752472
0.0,0.0,0.0,0.12761073,0.0,0.06288783,0.099378206,0.020948537,0.09122553,0.0,0.08984844,0.12168435,0.04391108,0.0,0.0,0.0,0.061163206,0.014235571,0.16059302,0.0,0.0,0.0,0.022549769,0.0,0.0,0.08731883,0.0,0.0,0.0,0.0653154,0.01782405,0.03550243,0.0,0.1485445,0.19009389,0.09229643,0.06459327
0.0,0.0,0.0,0.12553847,0.0,0.06041092,0.101570785,0.021247419,0.09029085,0.0,0.08979799,0.11750382,0.04379935,0.0,0.0,0.0,0.06027568,0.013701336,0.15992628,0.0,0.0,0.0,0.021790836,0.0,0.0,0.08764011,0.0,0.0,0.0,0.06443315,0.018567512,0.03389177,0.0,0.14609712,0.19027308,0.09239056,0.0642638
0.0,0.0,0.0,0.123511,0.0,0.06238413,0.10132275,0.020775491,0.089633204,0.0,0.0890746,0.12255585,0.04348069,0.0,0.0,0.0,0.06034992,0.013286529,0.15818995,0.0,0.0,0.0,0.02133831,0.0,0.0,0.087116145,0.0,0.0,0.0,0.064160064,0.018961962,0.034565892,0.0,0.14862366,0.18934363,0.091687374,0.060947347
0.0,0.0,0.0,0.12332824,0.0,0.062588945,0.103439435,0.019941032,0.08969404,0.0,0.08891552,0.12233924,0.04302666,0.0,0.0,0.0,0.06130453,0.0129624065,0.15803614,0.0,0.0,0.0,0.020362346,0.0,0.0,0.0869363,0.0,0.0,0.0,0.063431874,0.018373061,0.03343878,0.0,0.14559518,0.18928732,0.093429364,0.063444965
0.0,0.0,0.0,0.12440797,0.0,0.062219102,0.09796539,0.020297688,0.09141698,0.0,0.092320815,0.12159424,0.043943014,0.0,0.0,0.0,0.061573375,0.0121132145,0.15619148,0.0,0.0,0.0,0.020028494,0.0,0.0,0.08676201,0.0,0.0,0.0,0.06374369,0.017608177,0.033083487,0.0,0.1438984,0.19026248,0.09538441,0.06360588
0.0,0.0,0.0,0.12482045,0.0,0.06281281,0.09861586,0.020872189,0.0944581,0.0,0.090741575,0.12142288,0.044315867,0.0,0.0,0.0,0.060849074,0.011797487,0.15489732,0.0,0.0,0.0,0.020160694,0.0,0.0,0.08553072,0.0,0.0,0.0,0.06467206,0.017690396,0.035224427,0.0,0.14638957,0.18647414,0.09522266,0.06000583
0.0,0.0,0.0,0.123182654,0.0,0.061998915,0.09867261,0.01994943,0.09721688,0.0,0.08869421,0.119568914,0.042458914,0.0,0.0,0.0,0.061736226,0.011276723,0.1546008,0.0,0.0,0.0,0.02046464,0.0,0.0,0.08531718,0.0,0.0,0.0,0.06349915,0.019113172,0.035818826,0.0,0.14597459,0.1851829,0.09168467,0.06282248
0.0,0.0,0.0,0.12282213,0.0,0.062426712,0.09966401,0.019957125,0.09110714,0.0,0.09225843,0.11920333,0.04481833,0.0,0.0,0.0,0.063004695,0.01097293,0.15419085,0.0,0.0,0.0,0.021020751,0.0,0.0,0.08628216,0.0,0.0,0.0,0.06401062,0.018907377,0.035126053,0.0,0.14406775,0.1861419,0.09454228,0.06290751
0.0,0.0,0.0,0.12414626,0.0,0.06230299,0.10062977,0.020309005,0.08901705,0.0,0.090077564,0.12020047,0.046603363,0.0,0.0,0.0,0.062292665,0.0106230555,0.15339628,0.0,0.0,0.0,0.020478336,0.0,0.0,0.084867515,0.0,0.0,0.0,0.066967145,0.017634738,0.03565188,0.0,0.14569037,0.18354201,0.09402931,0.06497882
0.0,0.0,0.0,0.122199476,0.0,0.062613964,0.10066061,0.020013295,0.09330138,0.0,0.09131584,0.11879519,0.042971484,0.0,0.0,0.0,0.06252591,0.01001469,0.15340427,0.0,0.0,0.0,0.020592453,0.0,0.0,0.08527076,0.0,0.0,0.0,0.06590853,0.018137386,0.035848096,0.0,0.1447654,0.18343599,0.09343215,0.06297186
0.0,0.0,0.0,0.124300875,0.0,0.05994452,0.10015933,0.018996492,0.09022695,0.0,0.08939875,0.118380986,0.04364173,0.0,0.0,0.0,0.06240427,0.009644182,0.15180206,0.0,0.0,0.0,0.021255909,0.0,0.0,0.08768115,0.0,0.0,0.0,0.066144414,0.017456736,0.033650238,0.0,0.14296779,0.18102299,0.09296223,0.062315054
0.0,0.0,0.0,0.12275332,0.0,0.062047765,0.101695046,0.018866459,0.09004321,0.0,0.088822186,0.11758953,0.04376976,0.0,0.0,0.0,0.060491454,0.009245272,0.1524532,0.0,0.0,0.0,0.02122826,0.0,0.0,0.08455315,0.0,0.0,0.0,0.06430242,0.017064355,0.0339787,0.0,0.14289536,0.17957754,0.095174305,0.0616602
0.0,0.0,0.0,0.12218318,0.0,0.06056926,0.0985604,0.01930016,0.09296972,0.0,0.0880212,0.11525038,0.043235857,0.0,0.0,0.0,0.060893856,0.00874131,0.1514457,0.0,0.0,0.0,0.020618392,0.0,0.0,0.08780932,0.0,0.0,0.0,0.06436553,0.018359752,0.036009893,0.0,0.1418753,0.17950557,0.0928638,0.06213979
0.0,0.0,0.0,0.12093489,0.0,0.062208656,0.10344339,0.018976314,0.08929663,0.0,0.08994137,0.11617819,0.0428105,0.0,0.0,0.0,0.060899753,0.008246666,0.1489446,0.0,0.0,0.0,0.020143362,0.0,0.0,0.08582523,0.0,0.0,0.0,0.063160256,0.017949311,0.032826975,0.0,0.14333336,0.17828764,0.0905334,0.060361367
0.0,0.0,0.0,0.12035704,0.0,0.06135271,0.099427186,0.018884277,0.091824286,0.0,0.08966517,0.12056122,0.042821366,0.0,0.0,0.0,0.060228452,0.0077569727,0.14896479,0.0,0.0,0.0,0.020535417,0.0,0.0,0.083057694,0.0,0.0,0.0,0.06299981,0.016934067,0.034712143,0.0,0.14000803,0.17908902,0.09214964,0.06048612
0.0,0.0,0.0,0.1202758,0.0,0.061860632,0.09731529,0.0187927,0.09037577,0.0,0.088893935,0.12069546,0.042998362,0.0,0.0,0.0,0.06078739,0.0072617773,0.14769687,0.0,0.0,0.0,0.020598045,0.0,0.0,0.08377109,0.0,0.0,0.0,0.063335106,0.0168455,0.032924004,0.0,0.140664,0.17886256,0.08998217,0.06204788
0.0,0.0,0.0,0.11909859,0.0,0.060698695,0.098642394,0.018908752,0.09370544,0.0,0.089361936,0.11810798,0.04331046,0.0,0.0,0.0,0.060272958,0.006799583,0.1467734,0.0,0.0,0.0,0.020011099,0.0,0.0,0.08420326,0.0,0.0,0.0,0.06417384,0.01663819,0.03463503,0.0,0.14015175,0.17893834,0.09014539,0.060133003
0.0,0.0,0.0,0.12006507,0.0,0.059934936,0.09874786,0.01759834,0.09240984,0.0,0.088268526,0.11779001,0.044320088,0.0,0.0,0.0,0.0601949,0.0062499125,0.14524095,0.0,0.0,0.0,0.019844513,0.0,0.0,0.08365109,0.0,0.0,0.0,0.062301435,0.018008277,0.034999635,0.0,0.14064029,0.17806263,0.08948101,0.06243168
0.0,0.0,0.0,0.120163776,0.0,0.060454097,0.09768991,0.018891308,0.091493234,0.0,0.090290725,0.11521032,0.041608606,0.0,0.0,0.0,0.060868837,0.005685214,0.14545953,0.0,0.0,0.0,0.019673081,0.0,0.0,0.08387132,0.0,0.0,0.0,0.062570065,0.01826153,0.034766648,0.0,0.13933322,0.17730007,0.09210736,0.06196716
0.0,0.0,0.0,0.12129147,0.0,0.061962005,0.097458005,0.018781617,0.09304172,0.0,0.08627901,0.11914394,0.043812223,0.0,0.0,0.0,0.06063663,0.005256214,0.14525467,0.0,0.0,0.0,0.02059232,0.0,0.0,0.083134435,0.0,0.0,0.0,0.064266235,0.01782966,0.033578712,0.0,0.13790496,0.17682476,0.089505635,0.059809133
0.0,0.0,0.0,0.11876297,0.0,0.06251633,0.09945812,0.017912962,0.089234844,0.0,0.08615768,0.11758078,0.042896915,0.0,0.0,0.0,0.059705205,0.004826546,0.14423545,0.0,0.0,0.0,0.021390406,0.0,0.0,0.08364202,0.0,0.0,0.0,0.062748834,0.018797128,0.033526048,0.0,0.13704287,0.1765371,0.09184538,0.060060468
0.0,0.0,0.0,0.117455006,0.0,0.06024792,0.09726947,0.018168338,0.09034466,0.0,0.08617069,0.119247794,0.04281875,0.0,0.0,0.0,0.0601095,0.004360834,0.14368132,0.0,0.0,0.0,0.020152101,0.0,0.0,0.082614176,0.0,0.0,0.0,0.0632273,0.018187365,0.03354572,0.0,0.13790435,0.17412299,0.08965429,0.061136283
0.0,0.0,0.0,0.119897164,0.0,0.060694635,0.09996652,0.0184157,0.09151983,0.0,0.08953444,0.11646598,0.041135583,0.0,0.0,0.0,0.06153355,0.003963357,0.14291285,0.0,0.0,0.0,0.018930795,0.0,0.0,0.083535396,0.0,0.0,0.0,0.06365033,0.0189246,0.03351866,0.0,0.13516581,0.17278157,0.08976285,0.061471872
0.0,0.0,0.0,0.11681852,0.0,0.064884685,0.09918651,0.017201483,0.09180654,0.0,0.08617833,0.113200486,0.042403128,0.0,0.0,0.0,0.0603393,0.0035081268,0.14209764,0.0,0.0,0.0,0.018761335,0.0,0.0,0.08521358,0.0,0.0,0.0,0.06062317,0.020036664,0.035847124,0.0,0.13534199,0.17065868,0.090171434,0.058639262
0.0,0.0,0.0,0.116496615,0.0,0.06269137,0.09690085,0.018137416,0.08866561,0.0,0.08806278,0.118047945,0.043350134,0.0,0.0,0.0,0.06111331,0.0030627947,0.14174055,0.0,0.0,0.0,0.018653776,0.0,0.0,0.08342597,0.0,0.0,0.0,0.05914372,0.019878494,0.034204576,0.0,0.13606374,0.17158748,0.08736758,0.060867198
0.0,0.0,0.0,0.11836928,0.0,0.060446948,0.09887812,0.01800715,0.089460544,0.0,0.085685946,0.11823346,0.043166716,0.0,0.0,0.0,0.060446426,0.0026543587,0.14148855,0.0,0.0,0.0,0.018707717,0.0,0.0,0.08342687,0.0,0.0,0.0,0.059576336,0.017752778,0.034973286,0.0,0.13537942,0.17030452,0.08982404,0.060207374
0.0,0.0,0.0,0.11667748,0.0,0.059974845,0.099698514,0.01823639,0.08755694,0.0,0.08744681,0.116700575,0.04296681,0.0,0.0,0.0,0.06023222,0.0022803294,0.14060983,0.0,0.0,0.0,0.019041952,0.0,0.0,0.08238091,0.0,0.0,0.0,0.06076201,0.019015852,0.035331625,0.0,0.13523561,0.17029682,0.091008954,0.061491366
0.0,0.0,0.0,0.11651963,0.0,0.05896118,0.09929362,0.017405383,0.09140468,0.0,0.08697205,0.117439166,0.04358261,0.0,0.0,0.0,0.060203455,0.0019350774,0.1392301,0.0,0.0,0.0,0.019194264,0.0,0.0,0.08181123,0.0,0.0,0.0,0.06407247,0.01780982,0.03450118,0.0,0.13452299,0.16773853,0.08866994,0.06209981
0.0,0.0,0.0,0.1163468,0.0,0.060611945,0.09821279,0.017768817,0.08840415,0.0,0.08596848,0.11893189,0.042661462,0.0,0.0,0.0,0.05990647,0.001631792,0.13996093,0.0,0.0,0.0,0.019635005,0.0,0.0,0.08249062,0.0,0.0,0.0,0.061437443,0.018295245,0.034917362,0.0,0.13282055,0.16897395,0.08686885,0.0633299
0.0,0.0,0.0,0.11595424,0.0,0.06389858,0.100459285,0.017984634,0.0868117,0.0,0.0846373,0.117258124,0.045014113,0.0,0.0,0.0,0.059024114,0.0013513336,0.13813452,0.0,0.0,0.0,0.019979697,0.0,0.0,0.082498096,0.0,0.0,0.0,0.061203174,0.019563762,0.033949863,0.0,0.1331124,0.16801932,0.08525545,0.06512916
0.0,0.0,0.0,0.116984926,0.0,0.060785707,0.099172294,0.018050985,0.08728825,0.0,0.08472586,0.11657952,0.04343582,0.0,0.0,0.0,0.058368556,0.0011018014,0.13773698,0.0,0.0,0.0,0.019572863,0.0,0.0,0.083012864,0.0,0.0,0.0,0.060667895,0.019605454,0.035556644,0.0,0.13373476,0.16740923,0.08867561,0.061487187
0.0,0.0,0.0,0.11542165,0.0,0.060927562,0.09977167,0.018350733,0.08713649,0.0,0.08364379,0.11614009,0.04086558,0.0,0.0,0.0,0.058822665,0.0008711017,0.13818507,0.0,0.0,0.0,0.019960856,0.0,0.0,0.08368528,0.0,0.0,0.0,0.060930464,0.018790971,0.036842473,0.0,0.13040367,0.16841884,0.08749156,0.061568968
0.0,0.0,0.0,0.11608193,0.0,0.06040609,0.09864793,0.018144269,0.087828234,0.0,0.08414826,0.11687743,0.04306104,0.0,0.0,0.0,0.060626574,0.00068373873,0.13828638,0.0,0.0,0.0,0.019574493,0.0,0.0,0.08186689,0.0,0.0,0.0,0.06285387,0.018051893,0.036067374,0.0,0.13170965,0.16925552,0.08793597,0.062325727
0.0,0.0,0.0,0.115421094,0.0,0.0616637,0.10106595,0.017810212,0.08838394,0.0,0.08625179,0.11465519,0.042364188,0.0,0.0,0.0,0.058443,0.0005261182,0.13671516,0.0,0.0,0.0,0.02028092,0.0,0.0,0.08325598,0.0,0.0,0.0,0.06024359,0.019233787,0.035907377,0.0,0.13100961,0.16824554,0.08625841,0.06316057
0.0,0.0,0.0,0.11588718,0.0,0.062117614,0.09899064,0.017128889,0.08791812,0.0,0.08360952,0.11463078,0.04109852,0.0,0.0,0.0,0.06014752,0.0003950177,0.1358852,0.0,0.0,0.0,0.021154612,0.0,0.0,0.08208227,0.0,0.0,0.0,0.061748303,0.01990624,0.03636604,0.0,0.13041963,0.16520432,0.08704241,0.060917094
0.0,0.0,0.0,0.113705225,0.0,0.06129405,0.099328205,0.01709381,0.08533995,0.0,0.08394038,0.11470485,0.044112783,0.0,0.0,0.0,0.060501277,0.00029138097,0.13522607,0.0,0.0,0.0,0.021126244,0.0,0.0,0.08178279,0.0,0.0,0.0,0.06108488,0.019844528,0.03537069,0.0,0.13018988,0.16736041,0.0880397,0.06025332
0.0,0.0,0.0,0.11510685,0.0,0.060815852,0.10129866,0.01626078,0.087760046,0.0,0.08312766,0.11504005,0.04380678,0.0,0.0,0.0,0.06007574,0.00020902258,0.13396943,0.0,0.0,0.0,0.020630954,0.0,0.0,0.07939343,0.0,0.0,0.0,0.062197886,0.018103177,0.035203274,0.0,0.12947905,0.16680863,0.0863922,0.061778743
0.0,0.0,0.0,0.11389837,0.0,0.061411798,0.10115094,0.016624898,0.08869019,0.0,0.081985526,0.11466253,0.04291253,0.0,0.0,0.0,0.058935046,0.00014652863,0.13356596,0.0,0.0,0.0,0.019584313,0.0,0.0,0.08012166,0.0,0.0,0.0,0.060015015,0.020577144,0.03610142,0.0,0.130359,0.16628806,0.08724663,0.05709932
0.0,0.0,0.0,0.1147657,0.0,0.061719283,0.09885429,0.016108882,0.09063342,0.0,0.08534705,0.11619847,0.042580802,0.0,0.0,0.0,0.059661686,0.000100028556,0.13418888,0.0,0.0,0.0,0.020717843,0.0,0.0,0.08028545,0.0,0.0,0.0,0.06045784,0.019756025,0.035642393,0.0,0.12560375,0.17064223,0.08554575,0.059435133
0.0,0.0,0.0,0.11396357,0.0,0.05985695,0.09839798,0.017032642,0.08880836,0.0,0.08608402,0.11439009,0.04344268,0.0,0.0,0.0,0.05887408,6.627066e-05,0.13489144,0.0,0.0,0.0,0.020759974,0.0,0.0,0.08103488,0.0,0.0,0.0,0.061621837,0.01777566,0.03668133,0.0,0.1290086,0.1614957,0.08706718,0.057955485
0.0,0.0,0.0,0.11191049,0.0,0.06269109,0.10012927,0.01669643,0.08671027,0.0,0.08450418,0.11818423,0.041123793,0.0,0.0,0.0,0.059477843,4.2599568e-05,0.13541472,0.0,0.0,0.0,0.020188725,0.0,0.0,0.08135056,0.0,0.0,0.0,0.06146025,0.019064158,0.037193026,0.0,0.12667523,0.1628813,0.09091255,0.059708577
