area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.0,0.0,0.044075523,0.0,0.0,0.0,0.0,0.0,0.0,0.11648711,0.09397123,0.10870623,0.0,0.015933298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036095873,0.0,0.0,0.0,0.0,0.03351206,0.0,0.0,0.009928861,0.08754064,0.020566357,0.06870162,0.028854206,0.0,0.0,0.0
0.0,0.0,0.042948905,0.0,0.0,0.0,0.0,0.0,0.0,0.116454616,0.09485258,0.108348496,0.0,0.016550813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03711306,0.0,0.0,0.0,0.0,0.034326505,0.0,0.0,0.009765168,0.086013556,0.021175954,0.068317465,0.02965415,0.0,0.0,0.0
0.0,0.0,0.044479545,0.0,0.0,0.0,0.0,0.0,0.0,0.117170565,0.094112806,0.10775731,0.0,0.016138593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037059546,0.0,0.0,0.0,0.0,0.035236638,0.0,0.0,0.009963705,0.08639673,0.02072463,0.06731782,0.029235918,0.0,0.0,0.0
0.0,0.0,0.04290771,0.0,0.0,0.0,0.0,0.0,0.0,0.11685072,0.09437554,0.10832831,0.0,0.016009279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037180476,0.0,0.0,0.0,0.0,0.034964595,0.0,0.0,0.010444652,0.08599941,0.018839048,0.06700492,0.030321896,0.0,0.0,0.0
0.0,0.0,0.042452887,0.0,0.0,0.0,0.0,0.0,0.0,0.11632582,0.0949204,0.108147554,0.0,0.015517935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036871597,0.0,0.0,0.0,0.0,0.034969453,0.0,0.0,0.010521418,0.08506974,0.020221235,0.06535085,0.03020619,0.0,0.0,0.0
0.0,0.0,0.042139243,0.0,0.0,0.0,0.0,0.0,0.0,0.11679408,0.09442677,0.10756042,0.0,0.016327547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671832,0.0,0.0,0.0,0.0,0.035528965,0.0,0.0,0.010615324,0.085930444,0.019784428,0.06624466,0.029192751,0.0,0.0,0.0
0.0,0.0,0.044090394,0.0,0.0,0.0,0.0,0.0,0.0,0.117165,0.093771584,0.10730272,0.0,0.01656434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037385374,0.0,0.0,0.0,0.0,0.034944437,0.0,0.0,0.010118257,0.08281716,0.020949703,0.06541894,0.027492167,0.0,0.0,0.0
0.0,0.0,0.041845344,0.0,0.0,0.0,0.0,0.0,0.0,0.11705438,0.09371241,0.10668707,0.0,0.015743956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037459515,0.0,0.0,0.0,0.0,0.034548447,0.0,0.0,0.01009174,0.08355312,0.019591007,0.06617089,0.027897052,0.0,0.0,0.0
0.0,0.0,0.04368419,0.0,0.0,0.0,0.0,0.0,0.0,0.117396824,0.093753405,0.1057473,0.0,0.01584487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038088154,0.0,0.0,0.0,0.0,0.034731477,0.0,0.0,0.010085016,0.08366866,0.019788194,0.065742135,0.028977182,0.0,0.0,0.0
0.0,0.0,0.042699363,0.0,0.0,0.0,0.0,0.0,0.0,0.11681911,0.09328289,0.10686613,0.0,0.016947243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03685686,0.0,0.0,0.0,0.0,0.0342361,0.0,0.0,0.010072768,0.08340508,0.019477025,0.06529743,0.029528387,0.0,0.0,0.0
0.0,0.0,0.042278953,0.0,0.0,0.0,0.0,0.0,0.0,0.11712035,0.09378312,0.10582101,0.0,0.015672075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036725983,0.0,0.0,0.0,0.0,0.033970382,0.0,0.0,0.009922166,0.08371987,0.019169537,0.06552407,0.028507233,0.0,0.0,0.0
0.0,0.0,0.041838154,0.0,0.0,0.0,0.0,0.0,0.0,0.11655018,0.093636654,0.106042616,0.0,0.016871184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03748882,0.0,0.0,0.0,0.0,0.034315504,0.0,0.0,0.010614619,0.08442483,0.0184196,0.06472303,0.028661579,0.0,0.0,0.0
0.0,0.0,0.042827953,0.0,0.0,0.0,0.0,0.0,0.0,0.11676045,0.093925744,0.10456292,0.0,0.015903356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03631023,0.0,0.0,0.0,0.0,0.034504652,0.0,0.0,0.009943367,0.08243198,0.018176932,0.0650003,0.028261248,0.0,0.0,0.0
0.0,0.0,0.04290941,0.0,0.0,0.0,0.0,0.0,0.0,0.11646772,0.093303785,0.1050701,0.0,0.015646143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036624055,0.0,0.0,0.0,0.0,0.03520246,0.0,0.0,0.010369526,0.08328591,0.018754346,0.06456064,0.028201574,0.0,0.0,0.0
0.0,0.0,0.042415205,0.0,0.0,0.0,0.0,0.0,0.0,0.11717232,0.09276915,0.10527608,0.0,0.015668184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03690103,0.0,0.0,0.0,0.0,0.034614906,0.0,0.0,0.0105144875,0.08331146,0.019518,0.065516084,0.028047746,0.0,0.0,0.0
0.0,0.0,0.042415902,0.0,0.0,0.0,0.0,0.0,0.0,0.11682384,0.09255063,0.105525024,0.0,0.01581327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036893252,0.0,0.0,0.0,0.0,0.03383779,0.0,0.0,0.010171063,0.08205931,0.019646704,0.06518139,0.027020888,0.0,0.0,0.0
0.0,0.0,0.042343207,0.0,0.0,0.0,0.0,0.0,0.0,0.117067985,0.09281531,0.10492519,0.0,0.015919285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036563586,0.0,0.0,0.0,0.0,0.03488336,0.0,0.0,0.010197945,0.08122334,0.02004255,0.06529041,0.025509479,0.0,0.0,0.0
0.0,0.0,0.042793084,0.0,0.0,0.0,0.0,0.0,0.0,0.11642856,0.09302015,0.104882,0.0,0.014612136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035598505,0.0,0.0,0.0,0.0,0.033827692,0.0,0.0,0.009876827,0.0816284,0.020419957,0.064686276,0.02596344,0.0,0.0,0.0
0.0,0.0,0.04172269,0.0,0.0,0.0,0.0,0.0,0.0,0.11649783,0.09322654,0.10481258,0.0,0.015035493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036743127,0.0,0.0,0.0,0.0,0.03284455,0.0,0.0,0.009777989,0.082798354,0.020270117,0.06474224,0.028066825,0.0,0.0,0.0
0.0,0.0,0.042199075,0.0,0.0,0.0,0.0,0.0,0.0,0.11721801,0.09265977,0.104705766,0.0,0.015047199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036360536,0.0,0.0,0.0,0.0,0.03395506,0.0,0.0,0.010270192,0.08132226,0.02044633,0.06459033,0.02800353,0.0,0.0,0.0
0.0,0.0,0.04303743,0.0,0.0,0.0,0.0,0.0,0.0,0.11719294,0.092707805,0.10459466,0.0,0.015394044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610296,0.0,0.0,0.0,0.0,0.031945538,0.0,0.0,0.009909785,0.0804085,0.020803321,0.063804574,0.027168447,0.0,0.0,0.0
0.0,0.0,0.04294547,0.0,0.0,0.0,0.0,0.0,0.0,0.116403446,0.092994,0.10489906,0.0,0.015276987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366343,0.0,0.0,0.0,0.0,0.03301892,0.0,0.0,0.009776394,0.080599606,0.019215949,0.06376231,0.028431512,0.0,0.0,0.0
0.0,0.0,0.041633226,0.0,0.0,0.0,0.0,0.0,0.0,0.11651972,0.09321661,0.10371897,0.0,0.015311486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036199275,0.0,0.0,0.0,0.0,0.03380146,0.0,0.0,0.009864974,0.08179897,0.020925831,0.065407515,0.028046276,0.0,0.0,0.0
0.0,0.0,0.043438416,0.0,0.0,0.0,0.0,0.0,0.0,0.11751225,0.09212802,0.10396578,0.0,0.01572842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03672794,0.0,0.0,0.0,0.0,0.034926597,0.0,0.0,0.009813681,0.07944789,0.019975476,0.06289207,0.027120674,0.0,0.0,0.0
0.0,0.0,0.042976793,0.0,0.0,0.0,0.0,0.0,0.0,0.117088675,0.09307368,0.10407082,0.0,0.014546248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036085866,0.0,0.0,0.0,0.0,0.03397474,0.0,0.0,0.009759946,0.07997916,0.019943742,0.063247584,0.028447488,0.0,0.0,0.0
0.0,0.0,0.04156599,0.0,0.0,0.0,0.0,0.0,0.0,0.11736418,0.09286554,0.10376146,0.0,0.015568009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03689131,0.0,0.0,0.0,0.0,0.033311825,0.0,0.0,0.009468488,0.0802268,0.020761853,0.06338365,0.027761446,0.0,0.0,0.0
0.0,0.0,0.042004008,0.0,0.0,0.0,0.0,0.0,0.0,0.11671243,0.092552625,0.10385715,0.0,0.01640149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036810864,0.0,0.0,0.0,0.0,0.03370311,0.0,0.0,0.009704902,0.079755805,0.021153813,0.0635683,0.028504949,0.0,0.0,0.0
0.0,0.0,0.0417675,0.0,0.0,0.0,0.0,0.0,0.0,0.11671708,0.09273218,0.103634305,0.0,0.01481852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371125,0.0,0.0,0.0,0.0,0.032362998,0.0,0.0,0.009821698,0.080329336,0.020054238,0.06227548,0.027679758,0.0,0.0,0.0
0.0,0.0,0.040826295,0.0,0.0,0.0,0.0,0.0,0.0,0.11636673,0.09275519,0.10407003,0.0,0.015565818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036903262,0.0,0.0,0.0,0.0,0.03324047,0.0,0.0,0.0102431355,0.0797784,0.018800905,0.06271864,0.028230865,0.0,0.0,0.0
0.0,0.0,0.042133134,0.0,0.0,0.0,0.0,0.0,0.0,0.11658634,0.091811724,0.10416047,0.0,0.015326398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036090706,0.0,0.0,0.0,0.0,0.033053625,0.0,0.0,0.010015548,0.07839631,0.019115517,0.062482513,0.02828358,0.0,0.0,0.0
0.0,0.0,0.04201141,0.0,0.0,0.0,0.0,0.0,0.0,0.116634,0.091981605,0.10322685,0.0,0.014848426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036769852,0.0,0.0,0.0,0.0,0.033801995,0.0,0.0,0.009689692,0.07801286,0.020432342,0.06292311,0.029145332,0.0,0.0,0.0
0.0,0.0,0.042072248,0.0,0.0,0.0,0.0,0.0,0.0,0.11640251,0.09202334,0.10345565,0.0,0.015827283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03676905,0.0,0.0,0.0,0.0,0.03275788,0.0,0.0,0.009905914,0.07997374,0.020517357,0.06312132,0.028619241,0.0,0.0,0.0
0.0,0.0,0.04259273,0.0,0.0,0.0,0.0,0.0,0.0,0.11613404,0.09310591,0.10282801,0.0,0.015473278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03587457,0.0,0.0,0.0,0.0,0.032624796,0.0,0.0,0.0095131295,0.07990751,0.020056719,0.06375212,0.02710965,0.0,0.0,0.0
0.0,0.0,0.041814055,0.0,0.0,0.0,0.0,0.0,0.0,0.11681452,0.092236616,0.10232607,0.0,0.015380357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035679627,0.0,0.0,0.0,0.0,0.033087946,0.0,0.0,0.009449991,0.07917815,0.019434638,0.06175483,0.028833387,0.0,0.0,0.0
0.0,0.0,0.04225848,0.0,0.0,0.0,0.0,0.0,0.0,0.11623391,0.09274532,0.10268612,0.0,0.014828683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03549995,0.0,0.0,0.0,0.0,0.032534562,0.0,0.0,0.009363956,0.07976682,0.020840557,0.061330896,0.02755083,0.0,0.0,0.0
0.0,0.0,0.04188952,0.0,0.0,0.0,0.0,0.0,0.0,0.11663521,0.091724485,0.10257627,0.0,0.01503459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035704378,0.0,0.0,0.0,0.0,0.03325788,0.0,0.0,0.009565094,0.07886457,0.019823775,0.062194355,0.026411172,0.0,0.0,0.0
0.0,0.0,0.042177122,0.0,0.0,0.0,0.0,0.0,0.0,0.11555658,0.092914075,0.10225522,0.0,0.015160678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035258822,0.0,0.0,0.0,0.0,0.032456506,0.0,0.0,0.00953006,0.0803723,0.020109143,0.060390454,0.027563652,0.0,0.0,0.0
0.0,0.0,0.040465523,0.0,0.0,0.0,0.0,0.0,0.0,0.1159805,0.092106834,0.10253978,0.0,0.014420077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03484773,0.0,0.0,0.0,0.0,0.033464026,0.0,0.0,0.009454578,0.07972031,0.018375937,0.061339874,0.026748821,0.0,0.0,0.0
0.0,0.0,0.041153338,0.0,0.0,0.0,0.0,0.0,0.0,0.116233,0.092183694,0.10242201,0.0,0.014984034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350992,0.0,0.0,0.0,0.0,0.033090703,0.0,0.0,0.009479685,0.0783946,0.018478913,0.06260573,0.026138967,0.0,0.0,0.0
0.0,0.0,0.040686548,0.0,0.0,0.0,0.0,0.0,0.0,0.11684907,0.09115597,0.101967886,0.0,0.015086678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034577202,0.0,0.0,0.0,0.0,0.033338666,0.0,0.0,0.009337695,0.08011416,0.0205157,0.06193619,0.027389597,0.0,0.0,0.0
0.0,0.0,0.041000117,0.0,0.0,0.0,0.0,0.0,0.0,0.11612639,0.09129128,0.10224527,0.0,0.015253137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034272507,0.0,0.0,0.0,0.0,0.033419833,0.0,0.0,0.010570303,0.079259746,0.020001363,0.061648782,0.028056817,0.0,0.0,0.0
0.0,0.0,0.04191122,0.0,0.0,0.0,0.0,0.0,0.0,0.116302356,0.091853224,0.101680346,0.0,0.013827826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034012355,0.0,0.0,0.0,0.0,0.032520115,0.0,0.0,0.009857722,0.07859797,0.019289574,0.06187218,0.02652624,0.0,0.0,0.0
0.0,0.0,0.042064384,0.0,0.0,0.0,0.0,0.0,0.0,0.116155244,0.091386236,0.10188222,0.0,0.014468382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034494475,0.0,0.0,0.0,0.0,0.03226067,0.0,0.0,0.009569796,0.078564286,0.019652138,0.061831072,0.02718351,0.0,0.0,0.0
0.0,0.0,0.041294202,0.0,0.0,0.0,0.0,0.0,0.0,0.11608396,0.09132094,0.10226074,0.0,0.014761052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034763962,0.0,0.0,0.0,0.0,0.03196816,0.0,0.0,0.010040572,0.07825934,0.018757023,0.06235606,0.025559794,0.0,0.0,0.0
0.0,0.0,0.04207309,0.0,0.0,0.0,0.0,0.0,0.0,0.11613994,0.09083427,0.10254791,0.0,0.015897935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03442517,0.0,0.0,0.0,0.0,0.032472115,0.0,0.0,0.0100834975,0.08007976,0.020436665,0.061384797,0.026548203,0.0,0.0,0.0
0.0,0.0,0.04243202,0.0,0.0,0.0,0.0,0.0,0.0,0.11610604,0.09222662,0.10106559,0.0,0.015504494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033598267,0.0,0.0,0.0,0.0,0.03321873,0.0,0.0,0.009801585,0.07940491,0.020537607,0.06218964,0.026488896,0.0,0.0,0.0
0.0,0.0,0.04191917,0.0,0.0,0.0,0.0,0.0,0.0,0.11602369,0.091092736,0.101374604,0.0,0.015580785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034424424,0.0,0.0,0.0,0.0,0.03334765,0.0,0.0,0.00983927,0.079417534,0.019905709,0.061379783,0.026477244,0.0,0.0,0.0
0.0,0.0,0.041904382,0.0,0.0,0.0,0.0,0.0,0.0,0.11566106,0.091414,0.10146889,0.0,0.015540379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033479497,0.0,0.0,0.0,0.0,0.032583218,0.0,0.0,0.009700607,0.078263424,0.020121725,0.06070154,0.027827848,0.0,0.0,0.0
0.0,0.0,0.041498553,0.0,0.0,0.0,0.0,0.0,0.0,0.115616344,0.091090925,0.101466596,0.0,0.014310315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03381731,0.0,0.0,0.0,0.0,0.033401895,0.0,0.0,0.009271927,0.07794185,0.01925487,0.06047298,0.025960376,0.0,0.0,0.0
0.0,0.0,0.04095071,0.0,0.0,0.0,0.0,0.0,0.0,0.115290776,0.09158459,0.10080814,0.0,0.015038914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03507639,0.0,0.0,0.0,0.0,0.033736248,0.0,0.0,0.009533991,0.07742703,0.018415833,0.060848117,0.024027342,0.0,0.0,0.0
0.0,0.0,0.041725777,0.0,0.0,0.0,0.0,0.0,0.0,0.11538454,0.090934955,0.10062954,0.0,0.015064005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537562,0.0,0.0,0.0,0.0,0.032603,0.0,0.0,0.009360155,0.07727222,0.018436689,0.060637005,0.025876625,0.0,0.0,0.0
0.0,0.0,0.041102085,0.0,0.0,0.0,0.0,0.0,0.0,0.115284845,0.09001012,0.10133947,0.0,0.01613756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033985622,0.0,0.0,0.0,0.0,0.03212691,0.0,0.0,0.009799771,0.07805167,0.018682046,0.06086461,0.026210114,0.0,0.0,0.0
0.0,0.0,0.042396605,0.0,0.0,0.0,0.0,0.0,0.0,0.11563232,0.09023042,0.10028194,0.0,0.015328629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034226805,0.0,0.0,0.0,0.0,0.03281497,0.0,0.0,0.00982195,0.07871335,0.018710854,0.06088417,0.02558855,0.0,0.0,0.0
0.0,0.0,0.042286396,0.0,0.0,0.0,0.0,0.0,0.0,0.11521103,0.09012632,0.1007457,0.0,0.015276935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033691008,0.0,0.0,0.0,0.0,0.031605348,0.0,0.0,0.009936251,0.078906916,0.019590808,0.061036117,0.025968075,0.0,0.0,0.0
0.0,0.0,0.042685986,0.0,0.0,0.0,0.0,0.0,0.0,0.11522226,0.090096116,0.100411296,0.0,0.015153223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033650283,0.0,0.0,0.0,0.0,0.032167226,0.0,0.0,0.00985641,0.07830234,0.01892129,0.06061011,0.02721266,0.0,0.0,0.0
0.0,0.0,0.04241303,0.0,0.0,0.0,0.0,0.0,0.0,0.114917755,0.09017975,0.100832015,0.0,0.014404849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033693653,0.0,0.0,0.0,0.0,0.032868408,0.0,0.0,0.009476147,0.07706038,0.019614508,0.05983629,0.026969407,0.0,0.0,0.0
0.0,0.0,0.04252678,0.0,0.0,0.0,0.0,0.0,0.0,0.116052896,0.08987099,0.09987703,0.0,0.014099526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033319853,0.0,0.0,0.0,0.0,0.03263237,0.0,0.0,0.009369709,0.07726668,0.018201983,0.061392162,0.026795702,0.0,0.0,0.0
0.0,0.0,0.04142216,0.0,0.0,0.0,0.0,0.0,0.0,0.115328714,0.09009468,0.10041568,0.0,0.014613489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398873,0.0,0.0,0.0,0.0,0.030797223,0.0,0.0,0.009531662,0.07785534,0.018712277,0.06069013,0.0259232,0.0,0.0,0.0
0.0,0.0,0.042334888,0.0,0.0,0.0,0.0,0.0,0.0,0.11566535,0.0906083,0.09927494,0.0,0.015443157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033262912,0.0,0.0,0.0,0.0,0.031848643,0.0,0.0,0.009243285,0.077285856,0.019274062,0.060234897,0.026051167,0.0,0.0,0.0
0.0,0.0,0.040954508,0.0,0.0,0.0,0.0,0.0,0.0,0.11514917,0.08969737,0.100535944,0.0,0.014776412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033073153,0.0,0.0,0.0,0.0,0.03129412,0.0,0.0,0.009161381,0.07816998,0.020713404,0.060567934,0.02588789,0.0,0.0,0.0
0.0,0.0,0.04157613,0.0,0.0,0.0,0.0,0.0,0.0,0.11578503,0.08993886,0.09953605,0.0,0.01505515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033072572,0.0,0.0,0.0,0.0,0.031284485,0.0,0.0,0.00887767,0.077599846,0.019721705,0.061447818,0.027473366,0.0,0.0,0.0
0.0,0.0,0.040870335,0.0,0.0,0.0,0.0,0.0,0.0,0.115278006,0.09051483,0.099683896,0.0,0.014636529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033838168,0.0,0.0,0.0,0.0,0.030920384,0.0,0.0,0.009146374,0.07570537,0.0187304,0.060900994,0.026800474,0.0,0.0,0.0
0.0,0.0,0.04233363,0.0,0.0,0.0,0.0,0.0,0.0,0.11501104,0.08991501,0.09971602,0.0,0.014278788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03346171,0.0,0.0,0.0,0.0,0.031547904,0.0,0.0,0.0091481665,0.07647614,0.01946461,0.06097213,0.026108874,0.0,0.0,0.0
0.0,0.0,0.042127408,0.0,0.0,0.0,0.0,0.0,0.0,0.11516726,0.08998303,0.09915044,0.0,0.013058836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033497,0.0,0.0,0.0,0.0,0.031616606,0.0,0.0,0.009460282,0.07865123,0.018062696,0.06035724,0.025936875,0.0,0.0,0.0
0.0,0.0,0.04127796,0.0,0.0,0.0,0.0,0.0,0.0,0.11386605,0.09035034,0.0999095,0.0,0.013598403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033549953,0.0,0.0,0.0,0.0,0.031976193,0.0,0.0,0.009574472,0.07844263,0.018220456,0.06024347,0.025166811,0.0,0.0,0.0
0.0,0.0,0.040243648,0.0,0.0,0.0,0.0,0.0,0.0,0.11465367,0.0897917,0.099715605,0.0,0.013402972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033140074,0.0,0.0,0.0,0.0,0.03222995,0.0,0.0,0.009151644,0.07762199,0.01838295,0.06091668,0.02646936,0.0,0.0,0.0
0.0,0.0,0.04092699,0.0,0.0,0.0,0.0,0.0,0.0,0.11495309,0.08944091,0.09904508,0.0,0.013723718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324671,0.0,0.0,0.0,0.0,0.032019097,0.0,0.0,0.009191504,0.07781337,0.018784095,0.06104169,0.025883688,0.0,0.0,0.0
0.0,0.0,0.04143066,0.0,0.0,0.0,0.0,0.0,0.0,0.11456792,0.09033813,0.09893197,0.0,0.014325574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031560186,0.0,0.0,0.0,0.0,0.033249386,0.0,0.0,0.009374678,0.07772571,0.019274922,0.060380116,0.027216947,0.0,0.0,0.0
0.0,0.0,0.04143083,0.0,0.0,0.0,0.0,0.0,0.0,0.11507635,0.08955887,0.098377325,0.0,0.012851188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226685,0.0,0.0,0.0,0.0,0.032259956,0.0,0.0,0.009592632,0.076634094,0.019516503,0.061663195,0.028276814,0.0,0.0,0.0
0.0,0.0,0.041203775,0.0,0.0,0.0,0.0,0.0,0.0,0.11507785,0.089022785,0.09903549,0.0,0.012785376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03182392,0.0,0.0,0.0,0.0,0.031603646,0.0,0.0,0.009365191,0.078414984,0.019320723,0.060998745,0.027459025,0.0,0.0,0.0
