solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,0.0,0.07297069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067813255,0.0,0.0,0.08188674,0.0,0.0,0.0,0.010771408,0.0,0.020228585,0.0,0.0,0.017438045,0.115590885,0.0,0.0,0.0,0.0,0.041292343,0.0,0.0,0.056521177,0.07887845,0.030335626
0.0,0.0,0.07347313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06765031,0.0,0.0,0.08120857,0.0,0.0,0.0,0.011223846,0.0,0.018925315,0.0,0.0,0.01690701,0.11573587,0.0,0.0,0.0,0.0,0.040690184,0.0,0.0,0.056468125,0.07805717,0.030484447
0.0,0.0,0.0724341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06603555,0.0,0.0,0.08184638,0.0,0.0,0.0,0.0111758895,0.0,0.01899317,0.0,0.0,0.01749036,0.112688005,0.0,0.0,0.0,0.0,0.040441375,0.0,0.0,0.057627566,0.07592776,0.029490983
0.0,0.0,0.07163004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06696559,0.0,0.0,0.08207852,0.0,0.0,0.0,0.011199533,0.0,0.019604003,0.0,0.0,0.017968586,0.11105418,0.0,0.0,0.0,0.0,0.04089074,0.0,0.0,0.057792515,0.076188944,0.028888252
0.0,0.0,0.070807695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066968575,0.0,0.0,0.08109851,0.0,0.0,0.0,0.010862057,0.0,0.018808018,0.0,0.0,0.017659772,0.11138632,0.0,0.0,0.0,0.0,0.04018705,0.0,0.0,0.05707261,0.07663161,0.02853658
0.0,0.0,0.07056052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06669255,0.0,0.0,0.080469735,0.0,0.0,0.0,0.010907821,0.0,0.019106343,0.0,0.0,0.017511768,0.112206146,0.0,0.0,0.0,0.0,0.041550186,0.0,0.0,0.056942526,0.0759657,0.028334443
0.0,0.0,0.07047708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066619,0.0,0.0,0.07944549,0.0,0.0,0.0,0.01038034,0.0,0.019567188,0.0,0.0,0.017996304,0.10953591,0.0,0.0,0.0,0.0,0.04044944,0.0,0.0,0.0583975,0.07471394,0.02869156
0.0,0.0,0.070272565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655223,0.0,0.0,0.07935108,0.0,0.0,0.0,0.0100474935,0.0,0.01951733,0.0,0.0,0.017427208,0.10963634,0.0,0.0,0.0,0.0,0.03987933,0.0,0.0,0.05738764,0.07556647,0.027969921
0.0,0.0,0.0696012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637852,0.0,0.0,0.079066,0.0,0.0,0.0,0.010433097,0.0,0.019505933,0.0,0.0,0.018068697,0.109210014,0.0,0.0,0.0,0.0,0.038975857,0.0,0.0,0.057717156,0.07436175,0.029439997
0.0,0.0,0.069458865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06541271,0.0,0.0,0.07853851,0.0,0.0,0.0,0.0108986115,0.0,0.018785775,0.0,0.0,0.017256485,0.10975566,0.0,0.0,0.0,0.0,0.039132446,0.0,0.0,0.05670921,0.0738847,0.028986223
0.0,0.0,0.06958855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482656,0.0,0.0,0.07882959,0.0,0.0,0.0,0.010388674,0.0,0.018983915,0.0,0.0,0.017781904,0.10692658,0.0,0.0,0.0,0.0,0.03869159,0.0,0.0,0.055380628,0.07434159,0.029065583
0.0,0.0,0.06873233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063907325,0.0,0.0,0.07846901,0.0,0.0,0.0,0.009479732,0.0,0.018571349,0.0,0.0,0.016934222,0.10314437,0.0,0.0,0.0,0.0,0.03830838,0.0,0.0,0.05613818,0.07094684,0.028806964
0.0,0.0,0.068213895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06278469,0.0,0.0,0.077526934,0.0,0.0,0.0,0.010300053,0.0,0.018687591,0.0,0.0,0.016626272,0.10428566,0.0,0.0,0.0,0.0,0.03956262,0.0,0.0,0.056269407,0.07007051,0.028341481
0.0,0.0,0.068227276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0640096,0.0,0.0,0.07719749,0.0,0.0,0.0,0.0097151715,0.0,0.02019884,0.0,0.0,0.016642703,0.10359434,0.0,0.0,0.0,0.0,0.039028823,0.0,0.0,0.0546283,0.07200109,0.02751333
0.0,0.0,0.06829658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064073145,0.0,0.0,0.07633299,0.0,0.0,0.0,0.009873467,0.0,0.01893318,0.0,0.0,0.017123062,0.10297192,0.0,0.0,0.0,0.0,0.03888928,0.0,0.0,0.05499634,0.07092799,0.028125715
0.0,0.0,0.06665899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063309714,0.0,0.0,0.07748243,0.0,0.0,0.0,0.009583617,0.0,0.018806063,0.0,0.0,0.016702784,0.10336661,0.0,0.0,0.0,0.0,0.03884616,0.0,0.0,0.05424105,0.070498444,0.027424015
0.0,0.0,0.06726802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06526033,0.0,0.0,0.075360484,0.0,0.0,0.0,0.009348098,0.0,0.01921829,0.0,0.0,0.016702604,0.10434357,0.0,0.0,0.0,0.0,0.038331926,0.0,0.0,0.051890038,0.068708,0.027201435
0.0,0.0,0.06690947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633585,0.0,0.0,0.07529911,0.0,0.0,0.0,0.00977504,0.0,0.0192835,0.0,0.0,0.017006526,0.104171105,0.0,0.0,0.0,0.0,0.03794201,0.0,0.0,0.05308696,0.066291325,0.028236123
0.0,0.0,0.06543487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060088303,0.0,0.0,0.07441529,0.0,0.0,0.0,0.009371731,0.0,0.018906254,0.0,0.0,0.017000789,0.10373312,0.0,0.0,0.0,0.0,0.03864398,0.0,0.0,0.053069722,0.06763169,0.027302796
0.0,0.0,0.06654001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06131157,0.0,0.0,0.0735972,0.0,0.0,0.0,0.009785801,0.0,0.019227196,0.0,0.0,0.016954364,0.1004195,0.0,0.0,0.0,0.0,0.037993427,0.0,0.0,0.05190834,0.0677663,0.026595525
0.0,0.0,0.064262114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079736,0.0,0.0,0.07525691,0.0,0.0,0.0,0.009213257,0.0,0.019491263,0.0,0.0,0.016362522,0.09986468,0.0,0.0,0.0,0.0,0.03874367,0.0,0.0,0.051872842,0.06770615,0.027485507
0.0,0.0,0.065173686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059219085,0.0,0.0,0.07478018,0.0,0.0,0.0,0.010580497,0.0,0.018904515,0.0,0.0,0.016703019,0.09895988,0.0,0.0,0.0,0.0,0.038617842,0.0,0.0,0.05295472,0.065625764,0.026688922
0.0,0.0,0.06537603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05753517,0.0,0.0,0.07480158,0.0,0.0,0.0,0.010119085,0.0,0.018922763,0.0,0.0,0.017010303,0.099286124,0.0,0.0,0.0,0.0,0.03871313,0.0,0.0,0.053311538,0.06759878,0.028736673
0.0,0.0,0.06510531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05913612,0.0,0.0,0.073801264,0.0,0.0,0.0,0.010411932,0.0,0.018763684,0.0,0.0,0.016730463,0.09751476,0.0,0.0,0.0,0.0,0.037421793,0.0,0.0,0.05281211,0.066874675,0.027553668
0.0,0.0,0.065095715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058907468,0.0,0.0,0.07343058,0.0,0.0,0.0,0.00924603,0.0,0.018885843,0.0,0.0,0.016208788,0.09930275,0.0,0.0,0.0,0.0,0.038135532,0.0,0.0,0.052502118,0.06753571,0.02715888
0.0,0.0,0.06334241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060502727,0.0,0.0,0.07351826,0.0,0.0,0.0,0.008980643,0.0,0.01886663,0.0,0.0,0.016373392,0.09777639,0.0,0.0,0.0,0.0,0.038674206,0.0,0.0,0.052046586,0.066784054,0.026812198
0.0,0.0,0.06429158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058664832,0.0,0.0,0.07176425,0.0,0.0,0.0,0.009770115,0.0,0.018466568,0.0,0.0,0.015923455,0.09783339,0.0,0.0,0.0,0.0,0.037493978,0.0,0.0,0.052952647,0.06549219,0.026747335
0.0,0.0,0.063659504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059590317,0.0,0.0,0.07097974,0.0,0.0,0.0,0.00891696,0.0,0.01876968,0.0,0.0,0.016338995,0.09707001,0.0,0.0,0.0,0.0,0.03852689,0.0,0.0,0.051209524,0.0658071,0.026992729
0.0,0.0,0.06421908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05878072,0.0,0.0,0.071207605,0.0,0.0,0.0,0.0093458565,0.0,0.018657776,0.0,0.0,0.016762441,0.09703298,0.0,0.0,0.0,0.0,0.036654904,0.0,0.0,0.052874457,0.06424683,0.027158564
0.0,0.0,0.064087905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059218895,0.0,0.0,0.07096829,0.0,0.0,0.0,0.0092914635,0.0,0.019245315,0.0,0.0,0.016450262,0.096378915,0.0,0.0,0.0,0.0,0.036021065,0.0,0.0,0.051426314,0.06442893,0.025721772
0.0,0.0,0.06285565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05921179,0.0,0.0,0.07086719,0.0,0.0,0.0,0.009696027,0.0,0.017698605,0.0,0.0,0.016268535,0.09650437,0.0,0.0,0.0,0.0,0.037336204,0.0,0.0,0.050369192,0.06374942,0.026122449
0.0,0.0,0.06334707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059044383,0.0,0.0,0.0714801,0.0,0.0,0.0,0.00887085,0.0,0.019225609,0.0,0.0,0.016629448,0.0948516,0.0,0.0,0.0,0.0,0.037246767,0.0,0.0,0.04907723,0.063246414,0.025209649
0.0,0.0,0.061829142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058664806,0.0,0.0,0.07156677,0.0,0.0,0.0,0.009593641,0.0,0.018546876,0.0,0.0,0.016471783,0.09387701,0.0,0.0,0.0,0.0,0.03780928,0.0,0.0,0.050576907,0.06166645,0.024945466
0.0,0.0,0.062455613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057886396,0.0,0.0,0.070825964,0.0,0.0,0.0,0.01000772,0.0,0.018692529,0.0,0.0,0.016266968,0.09437358,0.0,0.0,0.0,0.0,0.035967205,0.0,0.0,0.05024349,0.06257462,0.026424153
0.0,0.0,0.061499223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055607732,0.0,0.0,0.0704101,0.0,0.0,0.0,0.00969157,0.0,0.018359978,0.0,0.0,0.015553595,0.09621863,0.0,0.0,0.0,0.0,0.037307955,0.0,0.0,0.050296634,0.06321005,0.026275015
0.0,0.0,0.06182741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057085812,0.0,0.0,0.070181064,0.0,0.0,0.0,0.009793465,0.0,0.019111956,0.0,0.0,0.015809644,0.09325891,0.0,0.0,0.0,0.0,0.036862943,0.0,0.0,0.050207272,0.061711203,0.025933372
0.0,0.0,0.061071157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05567149,0.0,0.0,0.069692746,0.0,0.0,0.0,0.009353852,0.0,0.019205352,0.0,0.0,0.015732085,0.093971945,0.0,0.0,0.0,0.0,0.037204843,0.0,0.0,0.049517523,0.06222982,0.02584975
0.0,0.0,0.061450686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05559451,0.0,0.0,0.069677845,0.0,0.0,0.0,0.009677513,0.0,0.019012213,0.0,0.0,0.016319877,0.09209711,0.0,0.0,0.0,0.0,0.037588704,0.0,0.0,0.050724525,0.061673895,0.02554098
0.0,0.0,0.060777076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05501744,0.0,0.0,0.0692804,0.0,0.0,0.0,0.00941067,0.0,0.019242093,0.0,0.0,0.015501426,0.09273167,0.0,0.0,0.0,0.0,0.036551572,0.0,0.0,0.049748156,0.06196901,0.025361337
0.0,0.0,0.061293915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05578371,0.0,0.0,0.06894597,0.0,0.0,0.0,0.009269099,0.0,0.018732443,0.0,0.0,0.015969051,0.09028175,0.0,0.0,0.0,0.0,0.035694055,0.0,0.0,0.048597895,0.06202436,0.025229162
0.0,0.0,0.061227825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054217495,0.0,0.0,0.06831612,0.0,0.0,0.0,0.009761957,0.0,0.017919732,0.0,0.0,0.015443945,0.09150836,0.0,0.0,0.0,0.0,0.03617194,0.0,0.0,0.048671085,0.061785154,0.025749244
0.0,0.0,0.060971174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055404417,0.0,0.0,0.06935428,0.0,0.0,0.0,0.009314076,0.0,0.018906418,0.0,0.0,0.01506911,0.09114708,0.0,0.0,0.0,0.0,0.036045928,0.0,0.0,0.04970276,0.06092178,0.025752993
0.0,0.0,0.060182624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550162,0.0,0.0,0.06919788,0.0,0.0,0.0,0.009765376,0.0,0.018243011,0.0,0.0,0.015382892,0.09102853,0.0,0.0,0.0,0.0,0.03649186,0.0,0.0,0.049998928,0.059948504,0.026250204
0.0,0.0,0.059263133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05450572,0.0,0.0,0.06942933,0.0,0.0,0.0,0.010148592,0.0,0.018726416,0.0,0.0,0.01562738,0.08910743,0.0,0.0,0.0,0.0,0.037503053,0.0,0.0,0.04962622,0.060968205,0.026125746
0.0,0.0,0.059876405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055736054,0.0,0.0,0.068597294,0.0,0.0,0.0,0.009222989,0.0,0.01757667,0.0,0.0,0.015419229,0.08931235,0.0,0.0,0.0,0.0,0.03686614,0.0,0.0,0.049922977,0.060341604,0.025638927
0.0,0.0,0.05952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05445136,0.0,0.0,0.06952403,0.0,0.0,0.0,0.0092327185,0.0,0.0177002,0.0,0.0,0.014807895,0.08974163,0.0,0.0,0.0,0.0,0.03718399,0.0,0.0,0.048878305,0.061039064,0.024224263
0.0,0.0,0.059663232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555049,0.0,0.0,0.06858486,0.0,0.0,0.0,0.0090470305,0.0,0.018757433,0.0,0.0,0.01530287,0.08852578,0.0,0.0,0.0,0.0,0.036224928,0.0,0.0,0.048762124,0.059947517,0.024188016
0.0,0.0,0.05940615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05475843,0.0,0.0,0.06797032,0.0,0.0,0.0,0.009332627,0.0,0.018461509,0.0,0.0,0.01505214,0.088716984,0.0,0.0,0.0,0.0,0.036221433,0.0,0.0,0.04870836,0.059549145,0.02484762
0.0,0.0,0.059129562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05413123,0.0,0.0,0.06723043,0.0,0.0,0.0,0.009037501,0.0,0.017475884,0.0,0.0,0.015227638,0.08816154,0.0,0.0,0.0,0.0,0.036725923,0.0,0.0,0.049290255,0.059319533,0.025041955
0.0,0.0,0.058893785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053551737,0.0,0.0,0.06780007,0.0,0.0,0.0,0.009389396,0.0,0.018197652,0.0,0.0,0.0153024485,0.086906634,0.0,0.0,0.0,0.0,0.036470186,0.0,0.0,0.049400408,0.058578968,0.024575947
0.0,0.0,0.059456598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054360293,0.0,0.0,0.0669393,0.0,0.0,0.0,0.00879281,0.0,0.017757284,0.0,0.0,0.014789426,0.08766996,0.0,0.0,0.0,0.0,0.03632832,0.0,0.0,0.048837908,0.05729825,0.023972772
0.0,0.0,0.06001169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285501,0.0,0.0,0.06631495,0.0,0.0,0.0,0.008783728,0.0,0.01756682,0.0,0.0,0.01630944,0.086554386,0.0,0.0,0.0,0.0,0.035929907,0.0,0.0,0.0476657,0.05839023,0.02434529
0.0,0.0,0.058886167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052970275,0.0,0.0,0.06615112,0.0,0.0,0.0,0.009047682,0.0,0.017773584,0.0,0.0,0.015394188,0.087993376,0.0,0.0,0.0,0.0,0.037538275,0.0,0.0,0.047447897,0.05843322,0.02519834
0.0,0.0,0.058716454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052177195,0.0,0.0,0.06596154,0.0,0.0,0.0,0.008597014,0.0,0.018003434,0.0,0.0,0.015371418,0.0864116,0.0,0.0,0.0,0.0,0.037154667,0.0,0.0,0.04723309,0.058017228,0.024125779
0.0,0.0,0.058351435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05296497,0.0,0.0,0.065727934,0.0,0.0,0.0,0.008470126,0.0,0.017805018,0.0,0.0,0.015282013,0.0858737,0.0,0.0,0.0,0.0,0.03707893,0.0,0.0,0.047544785,0.0583332,0.023462174
0.0,0.0,0.058020182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053561173,0.0,0.0,0.06495288,0.0,0.0,0.0,0.008645145,0.0,0.018350672,0.0,0.0,0.014947729,0.08661725,0.0,0.0,0.0,0.0,0.037325505,0.0,0.0,0.047920242,0.058620676,0.024766857
0.0,0.0,0.05816131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053350717,0.0,0.0,0.06495473,0.0,0.0,0.0,0.009684488,0.0,0.018069146,0.0,0.0,0.015441993,0.08420439,0.0,0.0,0.0,0.0,0.03678316,0.0,0.0,0.04884539,0.056575797,0.024307001
0.0,0.0,0.058309715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053217076,0.0,0.0,0.06454712,0.0,0.0,0.0,0.008409999,0.0,0.018280579,0.0,0.0,0.014751679,0.08565524,0.0,0.0,0.0,0.0,0.036459725,0.0,0.0,0.047754034,0.05685229,0.02383591
0.0,0.0,0.05745902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05308301,0.0,0.0,0.06473244,0.0,0.0,0.0,0.0089974,0.0,0.018057201,0.0,0.0,0.014854892,0.08515755,0.0,0.0,0.0,0.0,0.037390962,0.0,0.0,0.04773746,0.0553899,0.022643832
0.0,0.0,0.05698198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052823883,0.0,0.0,0.064350516,0.0,0.0,0.0,0.009105054,0.0,0.018443635,0.0,0.0,0.014958295,0.08361922,0.0,0.0,0.0,0.0,0.037638076,0.0,0.0,0.04734925,0.05577469,0.023882981
0.0,0.0,0.057329245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055010334,0.0,0.0,0.06390781,0.0,0.0,0.0,0.008759867,0.0,0.018336836,0.0,0.0,0.014505171,0.08546435,0.0,0.0,0.0,0.0,0.037630185,0.0,0.0,0.046344414,0.056940284,0.02376285
0.0,0.0,0.057560552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053585432,0.0,0.0,0.06427776,0.0,0.0,0.0,0.009295826,0.0,0.017117029,0.0,0.0,0.013972853,0.08170647,0.0,0.0,0.0,0.0,0.037381366,0.0,0.0,0.04572382,0.055311576,0.02500025
0.0,0.0,0.057037324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055094175,0.0,0.0,0.06469336,0.0,0.0,0.0,0.009204636,0.0,0.018509801,0.0,0.0,0.014310845,0.08331101,0.0,0.0,0.0,0.0,0.037265427,0.0,0.0,0.045954105,0.05566008,0.023654236
0.0,0.0,0.05709505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05351436,0.0,0.0,0.06481756,0.0,0.0,0.0,0.008278004,0.0,0.017718079,0.0,0.0,0.01417983,0.082704015,0.0,0.0,0.0,0.0,0.036458813,0.0,0.0,0.04558356,0.05673534,0.024093105
0.0,0.0,0.056187492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05189274,0.0,0.0,0.06385744,0.0,0.0,0.0,0.009287153,0.0,0.017965738,0.0,0.0,0.015033084,0.081304595,0.0,0.0,0.0,0.0,0.036743857,0.0,0.0,0.04581882,0.0562217,0.024453739
0.0,0.0,0.05777733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05187305,0.0,0.0,0.06279315,0.0,0.0,0.0,0.0088646775,0.0,0.017771691,0.0,0.0,0.014681177,0.08157725,0.0,0.0,0.0,0.0,0.03519158,0.0,0.0,0.04623201,0.055345055,0.023718433
0.0,0.0,0.05651079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052344136,0.0,0.0,0.06321518,0.0,0.0,0.0,0.009143901,0.0,0.01714343,0.0,0.0,0.014710951,0.08187767,0.0,0.0,0.0,0.0,0.03731173,0.0,0.0,0.045334093,0.055612925,0.02338173
0.0,0.0,0.05670549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05144354,0.0,0.0,0.063812815,0.0,0.0,0.0,0.0088485,0.0,0.017802682,0.0,0.0,0.014233966,0.08285464,0.0,0.0,0.0,0.0,0.036542363,0.0,0.0,0.045053776,0.056195058,0.023428638
0.0,0.0,0.05683158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05156479,0.0,0.0,0.0620512,0.0,0.0,0.0,0.009719104,0.0,0.01798712,0.0,0.0,0.014556251,0.08241929,0.0,0.0,0.0,0.0,0.036105454,0.0,0.0,0.045916,0.054780927,0.023803635
0.0,0.0,0.0566795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05145807,0.0,0.0,0.06355442,0.0,0.0,0.0,0.009746918,0.0,0.017908886,0.0,0.0,0.014127745,0.08203484,0.0,0.0,0.0,0.0,0.0365511,0.0,0.0,0.04615137,0.05533804,0.023972968
0.0,0.0,0.05669937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051409632,0.0,0.0,0.062848724,0.0,0.0,0.0,0.0096111065,0.0,0.018187987,0.0,0.0,0.013999447,0.082459845,0.0,0.0,0.0,0.0,0.036032625,0.0,0.0,0.045587134,0.05433494,0.023005977
0.0,0.0,0.056722347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051994428,0.0,0.0,0.06281839,0.0,0.0,0.0,0.009168472,0.0,0.01747008,0.0,0.0,0.014357327,0.08050861,0.0,0.0,0.0,0.0,0.03641043,0.0,0.0,0.04493789,0.054457944,0.023426816
0.0,0.0,0.056769744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050824832,0.0,0.0,0.06319653,0.0,0.0,0.0,0.009295716,0.0,0.017684808,0.0,0.0,0.013740306,0.08105606,0.0,0.0,0.0,0.0,0.035711735,0.0,0.0,0.045069627,0.05431991,0.022001438
0.0,0.0,0.0553862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05086646,0.0,0.0,0.062273644,0.0,0.0,0.0,0.009450455,0.0,0.017618846,0.0,0.0,0.014114264,0.080399714,0.0,0.0,0.0,0.0,0.036208093,0.0,0.0,0.04457598,0.055726096,0.023061939
0.0,0.0,0.05587543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051290996,0.0,0.0,0.06308341,0.0,0.0,0.0,0.008685487,0.0,0.018406399,0.0,0.0,0.014210693,0.07964269,0.0,0.0,0.0,0.0,0.037122916,0.0,0.0,0.04487667,0.055279482,0.022953378
0.0,0.0,0.055275414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052271344,0.0,0.0,0.063223906,0.0,0.0,0.0,0.008529355,0.0,0.018382115,0.0,0.0,0.013215568,0.0816652,0.0,0.0,0.0,0.0,0.038535938,0.0,0.0,0.045321412,0.054437984,0.022542506
0.0,0.0,0.05485461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052451238,0.0,0.0,0.0638179,0.0,0.0,0.0,0.008876865,0.0,0.017877387,0.0,0.0,0.013429147,0.08008594,0.0,0.0,0.0,0.0,0.036612026,0.0,0.0,0.0453372,0.055201974,0.02276921
