wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.024523271,6.591508e-39,0.27168557,0.0,0.0856247,0.0,0.0,0.034893315,0.0,0.0,0.044679474,0.11488059,0.012519733,0.1920953,0.0,0.0,0.0,0.0,0.33459932,0.0,0.0,1.9217351e-35,0.008669231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04375768,0.0,0.0,0.0,0.016114077,0.0,0.0,0.0,0.0,0.03540327,0.015920404
0.024151478,6.54e-42,0.26943508,0.0,0.08469136,0.0,0.0,0.034122746,0.0,0.0,0.045697622,0.1147,0.013402014,0.19105917,0.0,0.0,0.0,0.0,0.33236417,0.0,0.0,3.779793e-38,0.008341313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04459738,0.0,0.0,0.0,0.016581822,0.0,0.0,0.0,0.0,0.03576967,0.0153792575
0.024460847,3e-45,0.26726213,0.0,0.0850285,0.0,0.0,0.03575295,0.0,0.0,0.04468035,0.11297788,0.0126722,0.18934284,0.0,0.0,0.0,0.0,0.33153144,0.0,0.0,4.2796e-41,0.008981873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399583,0.0,0.0,0.0,0.017276976,0.0,0.0,0.0,0.0,0.035054583,0.014818205
0.023349093,0.0,0.2657613,0.0,0.08441924,0.0,0.0,0.03402946,0.0,0.0,0.0452828,0.11345377,0.012418208,0.18900189,0.0,0.0,0.0,0.0,0.3290908,0.0,0.0,2.7e-44,0.009021099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04433526,0.0,0.0,0.0,0.016752038,0.0,0.0,0.0,0.0,0.0346101,0.015256984
0.024237307,0.0,0.26339224,0.0,0.08371851,0.0,0.0,0.034536425,0.0,0.0,0.044830017,0.11289699,0.012270448,0.18698364,0.0,0.0,0.0,0.0,0.32799566,0.0,0.0,0.0,0.008502341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044635266,0.0,0.0,0.0,0.016131174,0.0,0.0,0.0,0.0,0.035127915,0.014486827
0.023812626,0.0,0.26221225,0.0,0.08377604,0.0,0.0,0.034103334,0.0,0.0,0.044869937,0.11211239,0.012082375,0.18623224,0.0,0.0,0.0,0.0,0.32512692,0.0,0.0,0.0,0.0086927675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04384012,0.0,0.0,0.0,0.016352437,0.0,0.0,0.0,0.0,0.03483452,0.014153547
0.023504555,0.0,0.26029503,0.0,0.08185387,0.0,0.0,0.03385275,0.0,0.0,0.044783708,0.110728934,0.012184589,0.18468906,0.0,0.0,0.0,0.0,0.32385352,0.0,0.0,0.0,0.008221708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04393444,0.0,0.0,0.0,0.016069127,0.0,0.0,0.0,0.0,0.032952115,0.014505349
0.023700312,0.0,0.25784314,0.0,0.0817745,0.0,0.0,0.033294696,0.0,0.0,0.043841477,0.11054845,0.011825221,0.18348339,0.0,0.0,0.0,0.0,0.3225922,0.0,0.0,0.0,0.008236704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044572983,0.0,0.0,0.0,0.015347391,0.0,0.0,0.0,0.0,0.034691587,0.014536175
0.023715418,0.0,0.2567141,0.0,0.081354074,0.0,0.0,0.033157364,0.0,0.0,0.044148635,0.109702624,0.0125453025,0.18271527,0.0,0.0,0.0,0.0,0.32038352,0.0,0.0,0.0,0.007849897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04385786,0.0,0.0,0.0,0.016305378,0.0,0.0,0.0,0.0,0.03490086,0.014760498
0.023006117,0.0,0.25456083,0.0,0.08173749,0.0,0.0,0.03304441,0.0,0.0,0.043781485,0.109605186,0.012348551,0.18179126,0.0,0.0,0.0,0.0,0.31866124,0.0,0.0,0.0,0.008277791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043452848,0.0,0.0,0.0,0.016329078,0.0,0.0,0.0,0.0,0.034980744,0.015210941
0.023123033,0.0,0.252386,0.0,0.08037678,0.0,0.0,0.03364799,0.0,0.0,0.043654587,0.10820228,0.011786394,0.18026534,0.0,0.0,0.0,0.0,0.31770143,0.0,0.0,0.0,0.008018905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374108,0.0,0.0,0.0,0.016714783,0.0,0.0,0.0,0.0,0.03389382,0.015609547
0.02327339,0.0,0.25070265,0.0,0.07977029,0.0,0.0,0.033463247,0.0,0.0,0.043713473,0.108103275,0.012103788,0.17852317,0.0,0.0,0.0,0.0,0.31603912,0.0,0.0,0.0,0.008333222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044338662,0.0,0.0,0.0,0.015970811,0.0,0.0,0.0,0.0,0.034298312,0.015372305
0.022727797,0.0,0.2484835,0.0,0.07936594,0.0,0.0,0.03311196,0.0,0.0,0.044216122,0.10740837,0.011585055,0.17790312,0.0,0.0,0.0,0.0,0.31451577,0.0,0.0,0.0,0.008103052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043171447,0.0,0.0,0.0,0.015578119,0.0,0.0,0.0,0.0,0.034462497,0.015636493
0.02353179,0.0,0.24774103,0.0,0.079804555,0.0,0.0,0.03330082,0.0,0.0,0.043345425,0.10664991,0.011317321,0.17683223,0.0,0.0,0.0,0.0,0.31254432,0.0,0.0,0.0,0.007975597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043753017,0.0,0.0,0.0,0.015266359,0.0,0.0,0.0,0.0,0.032800205,0.015294603
0.022772893,0.0,0.24693759,0.0,0.07858287,0.0,0.0,0.03224952,0.0,0.0,0.043580614,0.105759375,0.0116854375,0.17587368,0.0,0.0,0.0,0.0,0.31074733,0.0,0.0,0.0,0.0079958895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043604825,0.0,0.0,0.0,0.015692411,0.0,0.0,0.0,0.0,0.03350426,0.015065529
0.022559946,0.0,0.244446,0.0,0.07829784,0.0,0.0,0.03349295,0.0,0.0,0.04310253,0.106117666,0.01146853,0.17484921,0.0,0.0,0.0,0.0,0.3097595,0.0,0.0,0.0,0.008191215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043724015,0.0,0.0,0.0,0.015089046,0.0,0.0,0.0,0.0,0.03293812,0.014692377
0.022452293,0.0,0.24324395,0.0,0.07806048,0.0,0.0,0.03290271,0.0,0.0,0.042265303,0.10532407,0.012233132,0.17377004,0.0,0.0,0.0,0.0,0.30877027,0.0,0.0,0.0,0.008048117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042214118,0.0,0.0,0.0,0.015800973,0.0,0.0,0.0,0.0,0.03405993,0.015366933
0.022876032,0.0,0.24134454,0.0,0.07736634,0.0,0.0,0.033384375,0.0,0.0,0.0423087,0.1050649,0.011770252,0.17263813,0.0,0.0,0.0,0.0,0.30670524,0.0,0.0,0.0,0.008321755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042479362,0.0,0.0,0.0,0.015594391,0.0,0.0,0.0,0.0,0.03239243,0.015054145
0.023329442,0.0,0.23988488,0.0,0.077175476,0.0,0.0,0.031543326,0.0,0.0,0.0423953,0.10473772,0.012498024,0.17215012,0.0,0.0,0.0,0.0,0.30549422,0.0,0.0,0.0,0.008280807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042364813,0.0,0.0,0.0,0.01598962,0.0,0.0,0.0,0.0,0.03366979,0.015800595
0.022214686,0.0,0.23888534,0.0,0.07693848,0.0,0.0,0.032703415,0.0,0.0,0.042558108,0.103406124,0.012025928,0.17072046,0.0,0.0,0.0,0.0,0.30397725,0.0,0.0,0.0,0.007697306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041565355,0.0,0.0,0.0,0.015408139,0.0,0.0,0.0,0.0,0.03323209,0.014744508
0.02244816,0.0,0.23743199,0.0,0.076690294,0.0,0.0,0.032428607,0.0,0.0,0.041848738,0.10297923,0.012218261,0.16990562,0.0,0.0,0.0,0.0,0.3018486,0.0,0.0,0.0,0.008415026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041750208,0.0,0.0,0.0,0.015530347,0.0,0.0,0.0,0.0,0.032831833,0.01460838
0.022312896,0.0,0.2349574,0.0,0.07544664,0.0,0.0,0.03237614,0.0,0.0,0.041957106,0.10294617,0.012678523,0.16833813,0.0,0.0,0.0,0.0,0.30121735,0.0,0.0,0.0,0.007888129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041580807,0.0,0.0,0.0,0.015267017,0.0,0.0,0.0,0.0,0.032206625,0.015542734
0.02257572,0.0,0.23349448,0.0,0.075140715,0.0,0.0,0.03196661,0.0,0.0,0.041833673,0.101759404,0.012013323,0.16811179,0.0,0.0,0.0,0.0,0.29928872,0.0,0.0,0.0,0.008000179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04147797,0.0,0.0,0.0,0.015775867,0.0,0.0,0.0,0.0,0.033494413,0.015218715
0.022631705,0.0,0.23228551,0.0,0.07487344,0.0,0.0,0.03143677,0.0,0.0,0.04121646,0.10133876,0.012782856,0.16693391,0.0,0.0,0.0,0.0,0.29770905,0.0,0.0,0.0,0.008054596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04197301,0.0,0.0,0.0,0.015310917,0.0,0.0,0.0,0.0,0.03292334,0.014385318
0.02228128,0.0,0.23091246,0.0,0.07417212,0.0,0.0,0.03161428,0.0,0.0,0.041642796,0.100918256,0.011922203,0.16585633,0.0,0.0,0.0,0.0,0.29606885,0.0,0.0,0.0,0.0084387725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042077743,0.0,0.0,0.0,0.014834971,0.0,0.0,0.0,0.0,0.03176109,0.01557875
0.022092553,0.0,0.22939216,0.0,0.0745394,0.0,0.0,0.031849455,0.0,0.0,0.041874263,0.100730404,0.012531883,0.16441402,0.0,0.0,0.0,0.0,0.29620373,0.0,0.0,0.0,0.0074642655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041529555,0.0,0.0,0.0,0.015422284,0.0,0.0,0.0,0.0,0.031355683,0.014803589
0.02195763,0.0,0.22802457,0.0,0.07364779,0.0,0.0,0.03182031,0.0,0.0,0.041554864,0.100407645,0.012145288,0.16404909,0.0,0.0,0.0,0.0,0.29406226,0.0,0.0,0.0,0.0077985325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04231503,0.0,0.0,0.0,0.015362483,0.0,0.0,0.0,0.0,0.03317427,0.014869368
0.022304833,0.0,0.22665541,0.0,0.07337854,0.0,0.0,0.0311813,0.0,0.0,0.041455552,0.099394515,0.012133628,0.16293104,0.0,0.0,0.0,0.0,0.2932203,0.0,0.0,0.0,0.00811413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041039985,0.0,0.0,0.0,0.015371033,0.0,0.0,0.0,0.0,0.031132437,0.014628024
0.021398213,0.0,0.2250161,0.0,0.073008865,0.0,0.0,0.031681392,0.0,0.0,0.041149788,0.098783545,0.011821768,0.16181703,0.0,0.0,0.0,0.0,0.2914273,0.0,0.0,0.0,0.0077596544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04185447,0.0,0.0,0.0,0.014925737,0.0,0.0,0.0,0.0,0.03197874,0.015043997
0.0218537,0.0,0.22377498,0.0,0.07309698,0.0,0.0,0.030939044,0.0,0.0,0.04122793,0.09850774,0.012203308,0.16104224,0.0,0.0,0.0,0.0,0.2894489,0.0,0.0,0.0,0.0077239554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411981,0.0,0.0,0.0,0.014920774,0.0,0.0,0.0,0.0,0.031390797,0.015006068
0.02182218,0.0,0.22244982,0.0,0.072678395,0.0,0.0,0.03082507,0.0,0.0,0.04101482,0.09780784,0.011249971,0.16031429,0.0,0.0,0.0,0.0,0.28784543,0.0,0.0,0.0,0.007789123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04124531,0.0,0.0,0.0,0.01477539,0.0,0.0,0.0,0.0,0.031088792,0.014754963
0.022149289,0.0,0.22040258,0.0,0.07212545,0.0,0.0,0.030424373,0.0,0.0,0.04177623,0.09772786,0.011885342,0.1590287,0.0,0.0,0.0,0.0,0.2867497,0.0,0.0,0.0,0.00771382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041992765,0.0,0.0,0.0,0.014647856,0.0,0.0,0.0,0.0,0.032039843,0.0145205185
0.020853901,0.0,0.21917866,0.0,0.071306795,0.0,0.0,0.030626506,0.0,0.0,0.04104393,0.09685506,0.011518492,0.15813933,0.0,0.0,0.0,0.0,0.286137,0.0,0.0,0.0,0.008191183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04107798,0.0,0.0,0.0,0.0147285005,0.0,0.0,0.0,0.0,0.031881683,0.015506898
0.02186784,0.0,0.21868539,0.0,0.07193155,0.0,0.0,0.030513363,0.0,0.0,0.040863197,0.09619732,0.0117793055,0.15744092,0.0,0.0,0.0,0.0,0.28415304,0.0,0.0,0.0,0.008051461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041371007,0.0,0.0,0.0,0.014401142,0.0,0.0,0.0,0.0,0.032212716,0.015321372
0.022121526,0.0,0.2166971,0.0,0.07133648,0.0,0.0,0.030624283,0.0,0.0,0.040539637,0.09612495,0.011631481,0.15656607,0.0,0.0,0.0,0.0,0.28338203,0.0,0.0,0.0,0.0077213286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041242376,0.0,0.0,0.0,0.013970518,0.0,0.0,0.0,0.0,0.031380385,0.014652396
0.022182109,0.0,0.21599275,0.0,0.070697516,0.0,0.0,0.029881911,0.0,0.0,0.03970837,0.095378734,0.012016774,0.15611407,0.0,0.0,0.0,0.0,0.28244075,0.0,0.0,0.0,0.007935907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041281845,0.0,0.0,0.0,0.013796081,0.0,0.0,0.0,0.0,0.031057538,0.015278519
0.020970257,0.0,0.2148493,0.0,0.070444286,0.0,0.0,0.031064536,0.0,0.0,0.040201675,0.09494386,0.011607457,0.15524597,0.0,0.0,0.0,0.0,0.2803639,0.0,0.0,0.0,0.007675086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039909184,0.0,0.0,0.0,0.01438987,0.0,0.0,0.0,0.0,0.030879708,0.014101022
0.020662844,0.0,0.21341878,0.0,0.07009034,0.0,0.0,0.030698651,0.0,0.0,0.040607233,0.09421502,0.011624419,0.1542806,0.0,0.0,0.0,0.0,0.27926844,0.0,0.0,0.0,0.0075578364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04017111,0.0,0.0,0.0,0.013979009,0.0,0.0,0.0,0.0,0.030956008,0.01376001
0.020959191,0.0,0.21236551,0.0,0.07011375,0.0,0.0,0.029257935,0.0,0.0,0.040636808,0.09438742,0.011906234,0.15360379,0.0,0.0,0.0,0.0,0.27751252,0.0,0.0,0.0,0.007874274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03915444,0.0,0.0,0.0,0.014307286,0.0,0.0,0.0,0.0,0.030927932,0.014267941
0.02092727,0.0,0.21078421,0.0,0.07001679,0.0,0.0,0.03024904,0.0,0.0,0.040661804,0.093834326,0.012303099,0.15264608,0.0,0.0,0.0,0.0,0.27616608,0.0,0.0,0.0,0.007678973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03952018,0.0,0.0,0.0,0.014718651,0.0,0.0,0.0,0.0,0.029688647,0.014385328
0.021274054,0.0,0.20996879,0.0,0.069628745,0.0,0.0,0.029752532,0.0,0.0,0.03972215,0.09315411,0.011836745,0.15182477,0.0,0.0,0.0,0.0,0.2752456,0.0,0.0,0.0,0.007991202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03915579,0.0,0.0,0.0,0.013828838,0.0,0.0,0.0,0.0,0.029975794,0.014927709
0.021301271,0.0,0.20842154,0.0,0.0695805,0.0,0.0,0.029261753,0.0,0.0,0.039631568,0.09316532,0.012229092,0.1509849,0.0,0.0,0.0,0.0,0.2738061,0.0,0.0,0.0,0.0071288836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039681423,0.0,0.0,0.0,0.014375368,0.0,0.0,0.0,0.0,0.03086502,0.014150111
0.020816801,0.0,0.20672542,0.0,0.06883509,0.0,0.0,0.029321572,0.0,0.0,0.04031514,0.09264678,0.011867257,0.15017039,0.0,0.0,0.0,0.0,0.27263418,0.0,0.0,0.0,0.007845892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039265525,0.0,0.0,0.0,0.014451705,0.0,0.0,0.0,0.0,0.030210704,0.014471664
0.021040816,0.0,0.20577611,0.0,0.06884763,0.0,0.0,0.029560044,0.0,0.0,0.040261805,0.0920629,0.0117638875,0.1491341,0.0,0.0,0.0,0.0,0.27136,0.0,0.0,0.0,0.0076851742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03892018,0.0,0.0,0.0,0.014139626,0.0,0.0,0.0,0.0,0.030252708,0.013772533
0.020786297,0.0,0.20415902,0.0,0.068482295,0.0,0.0,0.02950884,0.0,0.0,0.03974826,0.09170338,0.011834198,0.14726058,0.0,0.0,0.0,0.0,0.27082276,0.0,0.0,0.0,0.0076749073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873715,0.0,0.0,0.0,0.014556518,0.0,0.0,0.0,0.0,0.030132694,0.014236022
0.020808157,0.0,0.20296906,0.0,0.06763816,0.0,0.0,0.028713722,0.0,0.0,0.04011631,0.09178471,0.011733527,0.14694245,0.0,0.0,0.0,0.0,0.26906183,0.0,0.0,0.0,0.008007801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04042782,0.0,0.0,0.0,0.014034854,0.0,0.0,0.0,0.0,0.03001634,0.0142859975
0.020508084,0.0,0.20166527,0.0,0.0671035,0.0,0.0,0.029592607,0.0,0.0,0.039370652,0.09080376,0.011576761,0.14643213,0.0,0.0,0.0,0.0,0.26835886,0.0,0.0,0.0,0.0073453328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040097293,0.0,0.0,0.0,0.013247917,0.0,0.0,0.0,0.0,0.029975375,0.013897793
0.020140046,0.0,0.20089673,0.0,0.067136295,0.0,0.0,0.028996654,0.0,0.0,0.04023757,0.09075859,0.0120774815,0.14580694,0.0,0.0,0.0,0.0,0.26654452,0.0,0.0,0.0,0.007462495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03974573,0.0,0.0,0.0,0.013617955,0.0,0.0,0.0,0.0,0.03070724,0.014410262
0.019498743,0.0,0.19958693,0.0,0.065995716,0.0,0.0,0.029735195,0.0,0.0,0.03974269,0.08980369,0.011858435,0.1449402,0.0,0.0,0.0,0.0,0.26620334,0.0,0.0,0.0,0.007434138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039149728,0.0,0.0,0.0,0.013209721,0.0,0.0,0.0,0.0,0.030540308,0.015077069
0.02048884,0.0,0.19864087,0.0,0.06659099,0.0,0.0,0.029050423,0.0,0.0,0.039407074,0.089493096,0.012751374,0.14421125,0.0,0.0,0.0,0.0,0.26421896,0.0,0.0,0.0,0.0074537513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039538648,0.0,0.0,0.0,0.013807261,0.0,0.0,0.0,0.0,0.030272357,0.013778118
0.019888159,0.0,0.1979231,0.0,0.06666224,0.0,0.0,0.029137129,0.0,0.0,0.039002176,0.08938713,0.011954904,0.1435222,0.0,0.0,0.0,0.0,0.26323372,0.0,0.0,0.0,0.0072861616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039385658,0.0,0.0,0.0,0.014587503,0.0,0.0,0.0,0.0,0.02961478,0.013664157
0.019996377,0.0,0.19657065,0.0,0.06618064,0.0,0.0,0.02913762,0.0,0.0,0.039548196,0.089102246,0.011804241,0.14294511,0.0,0.0,0.0,0.0,0.26183188,0.0,0.0,0.0,0.007005712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03978784,0.0,0.0,0.0,0.013718076,0.0,0.0,0.0,0.0,0.03064653,0.013811234
0.019810641,0.0,0.19514628,0.0,0.065714635,0.0,0.0,0.028125763,0.0,0.0,0.039243747,0.08932755,0.011779081,0.14193128,0.0,0.0,0.0,0.0,0.26089206,0.0,0.0,0.0,0.006845285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039169546,0.0,0.0,0.0,0.013650879,0.0,0.0,0.0,0.0,0.029032152,0.013249079
0.02028183,0.0,0.19389911,0.0,0.06533573,0.0,0.0,0.028600859,0.0,0.0,0.038745627,0.08869069,0.011952732,0.14121027,0.0,0.0,0.0,0.0,0.25972256,0.0,0.0,0.0,0.007117945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03889974,0.0,0.0,0.0,0.014175272,0.0,0.0,0.0,0.0,0.030405803,0.013833143
0.020148493,0.0,0.1925246,0.0,0.06539387,0.0,0.0,0.028859036,0.0,0.0,0.038517334,0.088170156,0.0109136505,0.140932,0.0,0.0,0.0,0.0,0.25880253,0.0,0.0,0.0,0.007220515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03823016,0.0,0.0,0.0,0.013440294,0.0,0.0,0.0,0.0,0.030829703,0.014024359
0.019895243,0.0,0.19151081,0.0,0.06515326,0.0,0.0,0.029049486,0.0,0.0,0.038395833,0.08806596,0.011708973,0.14000161,0.0,0.0,0.0,0.0,0.25729942,0.0,0.0,0.0,0.0067361593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03873715,0.0,0.0,0.0,0.014099636,0.0,0.0,0.0,0.0,0.029774886,0.013221231
0.020103985,0.0,0.19036216,0.0,0.064603016,0.0,0.0,0.027920151,0.0,0.0,0.03789335,0.0874454,0.011577365,0.13907088,0.0,0.0,0.0,0.0,0.2561997,0.0,0.0,0.0,0.0072880443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038728647,0.0,0.0,0.0,0.013132945,0.0,0.0,0.0,0.0,0.029337814,0.013751544
0.020429764,0.0,0.1896783,0.0,0.06434087,0.0,0.0,0.028293032,0.0,0.0,0.038361672,0.086986005,0.011826134,0.13865352,0.0,0.0,0.0,0.0,0.2546961,0.0,0.0,0.0,0.0071368716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03915671,0.0,0.0,0.0,0.013615323,0.0,0.0,0.0,0.0,0.029240381,0.013769475
0.020111775,0.0,0.18815273,0.0,0.06438166,0.0,0.0,0.027616274,0.0,0.0,0.038624696,0.085981555,0.011187853,0.1375311,0.0,0.0,0.0,0.0,0.25492588,0.0,0.0,0.0,0.0069258707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038362414,0.0,0.0,0.0,0.013479451,0.0,0.0,0.0,0.0,0.028348902,0.013473114
0.019949825,0.0,0.18716179,0.0,0.06429197,0.0,0.0,0.027458854,0.0,0.0,0.038498297,0.08578232,0.011567219,0.13725305,0.0,0.0,0.0,0.0,0.2531972,0.0,0.0,0.0,0.0071672695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03857282,0.0,0.0,0.0,0.013567401,0.0,0.0,0.0,0.0,0.029246114,0.013037004
0.019435177,0.0,0.18601872,0.0,0.06391165,0.0,0.0,0.028261365,0.0,0.0,0.037554815,0.08584936,0.011281766,0.1365086,0.0,0.0,0.0,0.0,0.25213563,0.0,0.0,0.0,0.0069418624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03864817,0.0,0.0,0.0,0.013661113,0.0,0.0,0.0,0.0,0.028506974,0.01365251
0.019119652,0.0,0.18544146,0.0,0.06349872,0.0,0.0,0.028566465,0.0,0.0,0.038359914,0.085095264,0.01142126,0.13619198,0.0,0.0,0.0,0.0,0.25022247,0.0,0.0,0.0,0.006802405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038844686,0.0,0.0,0.0,0.014080092,0.0,0.0,0.0,0.0,0.028282132,0.013529775
0.01947506,0.0,0.18369704,0.0,0.06292201,0.0,0.0,0.027811242,0.0,0.0,0.037818495,0.08546666,0.011823022,0.13510597,0.0,0.0,0.0,0.0,0.25012535,0.0,0.0,0.0,0.007230702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038733814,0.0,0.0,0.0,0.013917817,0.0,0.0,0.0,0.0,0.029288188,0.013621994
0.019731488,0.0,0.18313769,0.0,0.063064724,0.0,0.0,0.027454793,0.0,0.0,0.038028296,0.08465362,0.011524484,0.13423519,0.0,0.0,0.0,0.0,0.24836358,0.0,0.0,0.0,0.007378287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039212737,0.0,0.0,0.0,0.013806924,0.0,0.0,0.0,0.0,0.029342437,0.013417611
0.019194238,0.0,0.181988,0.0,0.062433247,0.0,0.0,0.027477585,0.0,0.0,0.037502013,0.084404685,0.011446823,0.13359958,0.0,0.0,0.0,0.0,0.24751757,0.0,0.0,0.0,0.007005447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038374,0.0,0.0,0.0,0.013512628,0.0,0.0,0.0,0.0,0.028888969,0.013701367
0.019997844,0.0,0.18067934,0.0,0.062506266,0.0,0.0,0.0275321,0.0,0.0,0.037745703,0.08421171,0.011374358,0.1327773,0.0,0.0,0.0,0.0,0.24539691,0.0,0.0,0.0,0.007060462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037139945,0.0,0.0,0.0,0.013262931,0.0,0.0,0.0,0.0,0.0290583,0.013899982
0.019169578,0.0,0.17980227,0.0,0.06255693,0.0,0.0,0.027320644,0.0,0.0,0.03730066,0.08394319,0.011887708,0.13237603,0.0,0.0,0.0,0.0,0.24418136,0.0,0.0,0.0,0.0068379017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038595434,0.0,0.0,0.0,0.013810606,0.0,0.0,0.0,0.0,0.029097158,0.013430282
0.019824555,0.0,0.17898892,0.0,0.062243756,0.0,0.0,0.02731435,0.0,0.0,0.03824275,0.08358298,0.011903755,0.13149272,0.0,0.0,0.0,0.0,0.24378869,0.0,0.0,0.0,0.00680792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038212646,0.0,0.0,0.0,0.012875335,0.0,0.0,0.0,0.0,0.02852204,0.0132081155
0.018817985,0.0,0.17829904,0.0,0.062076792,0.0,0.0,0.027197553,0.0,0.0,0.03779348,0.08314649,0.012192423,0.1313534,0.0,0.0,0.0,0.0,0.24258004,0.0,0.0,0.0,0.006943445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622852,0.0,0.0,0.0,0.01316087,0.0,0.0,0.0,0.0,0.028725764,0.014105888
