wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.0,0.056741405,0.15186588,0.0,0.14566666,0.05967746,0.14553322,0.02534177,0.09342468,0.14733483,0.111928865,0.13908044,0.0,0.0,0.0,0.0,0.046898514,0.0,0.05749701,0.040365905,0.0,1.3552797e-09,0.11438777,0.0,0.047417507,0.10591373,0.0,0.14185792,0.0,0.10993293,0.14502326,0.1317088
0.0,0.055578925,0.15023379,0.0,0.14882062,0.05979672,0.14457615,0.024627184,0.09294844,0.14964277,0.10821178,0.1355249,0.0,0.0,0.0,0.0,0.04419499,0.0,0.05731614,0.039512265,0.0,3.6286762e-10,0.11428046,0.0,0.047487758,0.104178295,0.0,0.14233218,0.0,0.10789992,0.14669429,0.13609354
0.0,0.053977348,0.14800666,0.0,0.14875078,0.05923786,0.14322677,0.024513492,0.09321665,0.14636642,0.11137214,0.13589545,0.0,0.0,0.0,0.0,0.044217568,0.0,0.056817032,0.04043028,0.0,8.794957e-11,0.11910937,0.0,0.04752314,0.106513,0.0,0.14224654,0.0,0.10764826,0.14437772,0.12984899
0.0,0.053572826,0.14748932,0.0,0.14713919,0.059556402,0.14397845,0.025594853,0.092671275,0.15036157,0.1080682,0.13759491,0.0,0.0,0.0,0.0,0.045459203,0.0,0.057904884,0.038024526,0.0,1.9146802e-11,0.11244861,0.0,0.044202354,0.10463809,0.0,0.14415972,0.0,0.105500296,0.14482804,0.13197015
0.0,0.052205216,0.14837486,0.0,0.14646879,0.058471166,0.14323352,0.025877226,0.09338685,0.14707604,0.10894485,0.13639612,0.0,0.0,0.0,0.0,0.046881843,0.0,0.05855887,0.038832825,0.0,3.7124496e-12,0.113848664,0.0,0.045503117,0.10700056,0.0,0.13998811,0.0,0.10817211,0.1425699,0.13184008
0.0,0.05236826,0.14663929,0.0,0.14517064,0.057991527,0.1406315,0.02690795,0.089828454,0.15046003,0.10899838,0.13348329,0.0,0.0,0.0,0.0,0.04400735,0.0,0.05561652,0.038910713,0.0,6.352372e-13,0.11537375,0.0,0.044042822,0.101650655,0.0,0.14175105,0.0,0.10789895,0.14227374,0.13179238
0.0,0.050059587,0.14629105,0.0,0.14806214,0.05957337,0.14372356,0.025949692,0.09289891,0.14742558,0.10784208,0.13471904,0.0,0.0,0.0,0.0,0.04640519,0.0,0.05592527,0.039969753,0.0,9.497043e-14,0.1148936,0.0,0.044491176,0.1044404,0.0,0.14167999,0.0,0.10887918,0.14162697,0.13150363
0.0,0.048270345,0.1464293,0.0,0.14804348,0.059140116,0.1419633,0.02470104,0.09198216,0.14765625,0.109589376,0.13559432,0.0,0.0,0.0,0.0,0.045283485,0.0,0.055018753,0.03786219,0.0,1.2271559e-14,0.11191829,0.0,0.045226086,0.10505799,0.0,0.14052548,0.0,0.104769535,0.14420515,0.13125685
0.0,0.047013953,0.14617878,0.0,0.14910907,0.05859803,0.13895188,0.026236387,0.09129677,0.14774758,0.10937889,0.13731076,0.0,0.0,0.0,0.0,0.04649193,0.0,0.054974414,0.037999157,0.0,1.354355e-15,0.114715695,0.0,0.044617087,0.10736126,0.0,0.1388994,0.0,0.105939105,0.14325194,0.12963456
0.0,0.046321005,0.14610188,0.0,0.14603056,0.05884413,0.1405738,0.027115362,0.091160625,0.14808227,0.10752623,0.13325761,0.0,0.0,0.0,0.0,0.04915656,0.0,0.05362092,0.037600275,0.0,1.2603214e-16,0.11276743,0.0,0.04607013,0.104249746,0.0,0.14119796,0.0,0.107240774,0.14306869,0.12939055
0.0,0.044806667,0.14554326,0.0,0.14586748,0.05771021,0.14018625,0.02669363,0.091577224,0.14534773,0.10809128,0.13510503,0.0,0.0,0.0,0.0,0.043840878,0.0,0.053131312,0.039855987,0.0,9.75048e-18,0.11198611,0.0,0.04637158,0.106352866,0.0,0.14078686,0.0,0.10777875,0.1398314,0.12697154
0.0,0.0435735,0.14546417,0.0,0.14787991,0.058071584,0.13860083,0.02600294,0.091224246,0.14659056,0.10867784,0.13444605,0.0,0.0,0.0,0.0,0.042794142,0.0,0.05240362,0.038575467,0.0,6.175412e-19,0.110600084,0.0,0.044481646,0.10245687,0.0,0.1389618,0.0,0.106551394,0.1411664,0.13005196
0.0,0.04268591,0.14625932,0.0,0.1438753,0.057518788,0.14065088,0.02695119,0.08973461,0.14841269,0.10940819,0.13166317,0.0,0.0,0.0,0.0,0.04297721,0.0,0.053311206,0.037160717,0.0,3.1481428e-20,0.110980414,0.0,0.043291442,0.103412524,0.0,0.13836396,0.0,0.10490397,0.14330795,0.12859231
0.0,0.04167444,0.14386359,0.0,0.14134902,0.057600826,0.13923173,0.02767059,0.09355107,0.14729322,0.107803024,0.1316138,0.0,0.0,0.0,0.0,0.04341493,0.0,0.051072672,0.040015034,0.0,1.2680009e-21,0.11315651,0.0,0.045754567,0.10237106,0.0,0.13749436,0.0,0.102761365,0.1398847,0.12756391
0.0,0.040313847,0.14491174,0.0,0.14283574,0.058288306,0.13748418,0.026561508,0.09150049,0.1465344,0.10817635,0.13437545,0.0,0.0,0.0,0.0,0.044557136,0.0,0.052960772,0.040670674,0.0,3.9533783e-23,0.1096784,0.0,0.046978578,0.10361041,0.0,0.13652708,0.0,0.105768256,0.13786936,0.1259684
0.0,0.03971729,0.14468749,0.0,0.14216514,0.05791367,0.13879712,0.0243526,0.09093483,0.14729154,0.10765154,0.12911126,0.0,0.0,0.0,0.0,0.044844158,0.0,0.0540316,0.037886772,0.0,9.327753e-25,0.109768316,0.0,0.045280486,0.09979306,0.0,0.13975814,0.0,0.10505736,0.14027071,0.12715156
0.0,0.03852083,0.14574519,0.0,0.14136487,0.05747056,0.13772772,0.027394112,0.089498945,0.1473515,0.10917884,0.13212334,0.0,0.0,0.0,0.0,0.045242164,0.0,0.053225063,0.040118467,0.0,1.6242763e-26,0.11052506,0.0,0.044578142,0.10564709,0.0,0.1373885,0.0,0.10449434,0.13644399,0.12631781
0.0,0.037676238,0.14660116,0.0,0.14140438,0.05796206,0.13516201,0.024793303,0.090075634,0.14786051,0.10579159,0.13268286,0.0,0.0,0.0,0.0,0.043511096,0.0,0.054417677,0.038639143,0.0,2.0300452e-28,0.11093483,0.0,0.0431549,0.10230512,0.0,0.138149,0.0,0.10343149,0.13949022,0.12619337
0.0,0.036795486,0.14386678,0.0,0.14362574,0.056831494,0.13816616,0.027681716,0.0877839,0.14675766,0.10748665,0.13404706,0.0,0.0,0.0,0.0,0.045152187,0.0,0.05502002,0.04117482,0.0,1.7651812e-30,0.10861964,0.0,0.046623383,0.10121658,0.0,0.1364382,0.0,0.103356294,0.13868403,0.12512119
0.0,0.035025854,0.14344364,0.0,0.1433679,0.058802493,0.13654135,0.025186555,0.089406565,0.14639348,0.1078659,0.13501832,0.0,0.0,0.0,0.0,0.043050673,0.0,0.05386985,0.039471123,0.0,1.0311568e-32,0.10877585,0.0,0.04248203,0.100705534,0.0,0.13828012,0.0,0.101686634,0.13717736,0.123905405
0.0,0.03408476,0.14395276,0.0,0.14360884,0.055926524,0.13861941,0.024432536,0.086932175,0.14643085,0.10456372,0.13172664,0.0,0.0,0.0,0.0,0.04285139,0.0,0.05447098,0.03709602,0.0,3.890126e-35,0.1078114,0.0,0.043626428,0.1009458,0.0,0.1359536,0.0,0.10345701,0.13837898,0.12525141
0.0,0.033200413,0.14443058,0.0,0.1401737,0.055510305,0.13681346,0.026154688,0.08780662,0.14600404,0.10700686,0.1318133,0.0,0.0,0.0,0.0,0.045210678,0.0,0.05411075,0.037723664,0.0,9.061629e-38,0.107735366,0.0,0.041164763,0.10182351,0.0,0.13518399,0.0,0.10186586,0.13648815,0.12507454
0.0,0.03201285,0.14250511,0.0,0.13854702,0.054923695,0.1341893,0.026553247,0.08924011,0.14884683,0.10865936,0.13077967,0.0,0.0,0.0,0.0,0.044703048,0.0,0.053516734,0.03775672,0.0,1.23792e-40,0.108608566,0.0,0.042445857,0.10106598,0.0,0.13536046,0.0,0.10048896,0.13508826,0.12641008
0.0,0.030119244,0.14355019,0.0,0.14059377,0.05622311,0.13415472,0.025883999,0.08621669,0.14637035,0.10832197,0.1299211,0.0,0.0,0.0,0.0,0.044542283,0.0,0.052285157,0.037857864,0.0,9.4e-44,0.10945904,0.0,0.04585489,0.10081042,0.0,0.13353434,0.0,0.10193779,0.13574772,0.12351745
0.0,0.02851613,0.1423725,0.0,0.14016256,0.05567367,0.13112652,0.024768855,0.088535614,0.14647585,0.10809514,0.13106593,0.0,0.0,0.0,0.0,0.0441892,0.0,0.05292947,0.037930723,0.0,0.0,0.10785837,0.0,0.043098923,0.10335506,0.0,0.13716842,0.0,0.10439074,0.13166979,0.124310784
0.0,0.02767558,0.14308384,0.0,0.14250901,0.05322052,0.1322578,0.024933606,0.08918176,0.14743307,0.10730176,0.13089097,0.0,0.0,0.0,0.0,0.04223657,0.0,0.051597804,0.0370635,0.0,0.0,0.107421376,0.0,0.044700097,0.10021048,0.0,0.13367085,0.0,0.1022843,0.13401647,0.12338112
0.0,0.026430737,0.14040554,0.0,0.1383266,0.05611135,0.1371942,0.02420842,0.0859402,0.14625728,0.10768602,0.13136542,0.0,0.0,0.0,0.0,0.043364525,0.0,0.053324617,0.037716154,0.0,0.0,0.107115,0.0,0.044988886,0.09942279,0.0,0.13337553,0.0,0.10208677,0.1316068,0.12497313
0.0,0.025477681,0.1403247,0.0,0.14037739,0.05552209,0.13349132,0.02483256,0.090729214,0.14813122,0.10732051,0.12877326,0.0,0.0,0.0,0.0,0.042597234,0.0,0.051581886,0.038047347,0.0,0.0,0.10503845,0.0,0.044451557,0.098391816,0.0,0.13430561,0.0,0.1022597,0.13248971,0.12388912
0.0,0.024242856,0.14244018,0.0,0.14113586,0.054659933,0.13350213,0.023457171,0.08936812,0.14529514,0.10686232,0.13121548,0.0,0.0,0.0,0.0,0.041948147,0.0,0.050922286,0.03795258,0.0,0.0,0.1060471,0.0,0.043278348,0.09928765,0.0,0.13300678,0.0,0.1016059,0.13096657,0.12236055
0.0,0.02277264,0.14192729,0.0,0.13817863,0.054759268,0.13544631,0.024827087,0.08743571,0.14612192,0.10643367,0.1298291,0.0,0.0,0.0,0.0,0.041500602,0.0,0.052351207,0.038374264,0.0,0.0,0.10783547,0.0,0.044492394,0.100024946,0.0,0.13399385,0.0,0.10116447,0.13219716,0.122797586
0.0,0.021692103,0.14224927,0.0,0.13916104,0.05597804,0.13519002,0.025579117,0.0883285,0.14385782,0.10543778,0.1319487,0.0,0.0,0.0,0.0,0.045398545,0.0,0.052742235,0.038548242,0.0,0.0,0.104793124,0.0,0.045547556,0.10070335,0.0,0.13137285,0.0,0.099715985,0.13190407,0.12220255
0.0,0.020606471,0.1422602,0.0,0.13825598,0.05494835,0.13307217,0.024968585,0.091281526,0.1464537,0.10491042,0.1312811,0.0,0.0,0.0,0.0,0.042498305,0.0,0.05245609,0.04050402,0.0,0.0,0.10454451,0.0,0.042933937,0.098921604,0.0,0.13313639,0.0,0.09940006,0.13171671,0.121629104
0.0,0.019301519,0.14001347,0.0,0.1382521,0.054931212,0.13321853,0.024423512,0.08653255,0.14717682,0.10540574,0.1301822,0.0,0.0,0.0,0.0,0.04208752,0.0,0.053855594,0.036897514,0.0,0.0,0.107532635,0.0,0.044709213,0.097650066,0.0,0.13249056,0.0,0.100332186,0.13041337,0.12059781
0.0,0.017847871,0.14003758,0.0,0.13849981,0.054697014,0.13371722,0.023628078,0.088939995,0.14430594,0.10557505,0.12667853,0.0,0.0,0.0,0.0,0.04192925,0.0,0.05153002,0.039302256,0.0,0.0,0.10619586,0.0,0.043152627,0.09805024,0.0,0.13387327,0.0,0.09824138,0.12935068,0.12205876
0.0,0.01682017,0.14142714,0.0,0.13770631,0.054085426,0.13513581,0.025138918,0.08905691,0.14432438,0.105762914,0.13311416,0.0,0.0,0.0,0.0,0.04245445,0.0,0.052560847,0.039290443,0.0,0.0,0.10715515,0.0,0.042134024,0.09963101,0.0,0.13144214,0.0,0.098900355,0.1282122,0.12062507
0.0,0.015607458,0.14022626,0.0,0.13953018,0.05215963,0.13176514,0.025226403,0.08827652,0.1452525,0.10579931,0.12817648,0.0,0.0,0.0,0.0,0.04381776,0.0,0.051640134,0.040884137,0.0,0.0,0.104945384,0.0,0.042282738,0.09628756,0.0,0.1317015,0.0,0.09741525,0.12916923,0.12095424
0.0,0.014398355,0.14106259,0.0,0.13845357,0.05091729,0.13022076,0.025219727,0.088931896,0.14124815,0.10800531,0.12909003,0.0,0.0,0.0,0.0,0.041821618,0.0,0.051801383,0.03899804,0.0,0.0,0.1054479,0.0,0.042412393,0.099609435,0.0,0.12841722,0.0,0.09630945,0.1279268,0.12178774
0.0,0.013274019,0.14243495,0.0,0.13933657,0.052614294,0.13183929,0.02708209,0.08771441,0.14490615,0.10646929,0.1325982,0.0,0.0,0.0,0.0,0.042795695,0.0,0.051582627,0.039595373,0.0,0.0,0.10428235,0.0,0.044477895,0.09729154,0.0,0.1311063,0.0,0.097302295,0.13082823,0.12354775
0.0,0.012059641,0.14155509,0.0,0.13818724,0.052971426,0.13204423,0.024624437,0.088036075,0.14533749,0.10763044,0.12608868,0.0,0.0,0.0,0.0,0.042789865,0.0,0.049828425,0.03925932,0.0,0.0,0.105460614,0.0,0.04464206,0.098215215,0.0,0.13178007,0.0,0.096202634,0.13222621,0.12167906
0.0,0.010815231,0.13918965,0.0,0.13593502,0.05406546,0.1307192,0.025885824,0.08668289,0.14607841,0.1084288,0.12965503,0.0,0.0,0.0,0.0,0.04214513,0.0,0.05190212,0.039320685,0.0,0.0,0.10512304,0.0,0.0433173,0.09895451,0.0,0.13261886,0.0,0.09715966,0.13004111,0.12155683
0.0,0.009853139,0.14055105,0.0,0.13483857,0.053902835,0.13173848,0.026836025,0.089880094,0.14566413,0.1061359,0.12776488,0.0,0.0,0.0,0.0,0.042286646,0.0,0.051836114,0.04119998,0.0,0.0,0.104912326,0.0,0.044584293,0.09772012,0.0,0.13360809,0.0,0.097192556,0.12784515,0.12166362
0.0,0.008777785,0.13988811,0.0,0.13597237,0.055405483,0.13395332,0.025809906,0.090841904,0.14460939,0.1054801,0.12891461,0.0,0.0,0.0,0.0,0.04009542,0.0,0.052618954,0.040674597,0.0,0.0,0.10402229,0.0,0.0430331,0.098012865,0.0,0.13406223,0.0,0.097926185,0.12814385,0.12030489
0.0,0.007840122,0.1412501,0.0,0.13866286,0.053137805,0.13527492,0.026969075,0.08761894,0.14541684,0.10518794,0.12944774,0.0,0.0,0.0,0.0,0.04408371,0.0,0.0487906,0.040129427,0.0,0.0,0.10214793,0.0,0.045983274,0.09607366,0.0,0.13202304,0.0,0.099731594,0.1257098,0.12235782
0.0,0.0067984755,0.14052615,0.0,0.13817103,0.05294245,0.13372159,0.025670419,0.08698881,0.14494361,0.10493148,0.12885079,0.0,0.0,0.0,0.0,0.04186249,0.0,0.050814357,0.039404992,0.0,0.0,0.105010845,0.0,0.040988393,0.096877456,0.0,0.13163485,0.0,0.098795705,0.12711285,0.11993176
0.0,0.0059103477,0.14051975,0.0,0.13643134,0.053754088,0.13335551,0.02601647,0.08797022,0.1454531,0.10458726,0.12607601,0.0,0.0,0.0,0.0,0.04054133,0.0,0.049530827,0.038058273,0.0,0.0,0.10443959,0.0,0.043557778,0.09952796,0.0,0.13272607,0.0,0.09891772,0.12921889,0.11781676
0.0,0.005001661,0.13957292,0.0,0.13586488,0.053107332,0.13224827,0.026333762,0.087553546,0.14249358,0.10542434,0.13102837,0.0,0.0,0.0,0.0,0.040606633,0.0,0.049008302,0.040906988,0.0,0.0,0.102354825,0.0,0.04239515,0.098441444,0.0,0.13227142,0.0,0.097234696,0.12730123,0.11866836
0.0,0.0043133716,0.14007892,0.0,0.13762979,0.053887885,0.12967813,0.027068095,0.08528459,0.14195012,0.10422582,0.12629324,0.0,0.0,0.0,0.0,0.041481677,0.0,0.04724113,0.03841974,0.0,0.0,0.10322252,0.0,0.041518126,0.09510485,0.0,0.1338817,0.0,0.098444894,0.12611026,0.11991656
0.0,0.0036276404,0.13948725,0.0,0.13619022,0.050884232,0.1303971,0.0264981,0.08826652,0.14514188,0.10533691,0.12716205,0.0,0.0,0.0,0.0,0.04260415,0.0,0.04889994,0.040470064,0.0,0.0,0.1039487,0.0,0.04329454,0.09679021,0.0,0.13150556,0.0,0.09695475,0.12648559,0.11913067
0.0,0.002992244,0.13922597,0.0,0.13740279,0.05352696,0.13139865,0.027458398,0.08697326,0.14159584,0.10409559,0.12404603,0.0,0.0,0.0,0.0,0.042833492,0.0,0.04996429,0.040660694,0.0,0.0,0.1036322,0.0,0.045023557,0.09674044,0.0,0.13058604,0.0,0.095558666,0.1261103,0.11802098
0.0,0.002447967,0.14016126,0.0,0.13999332,0.052436862,0.13234231,0.027302446,0.08776243,0.14358431,0.10404385,0.12337672,0.0,0.0,0.0,0.0,0.040346958,0.0,0.050178025,0.042152114,0.0,0.0,0.10444185,0.0,0.044106632,0.09800895,0.0,0.13111863,0.0,0.09487627,0.12746896,0.120438516
0.0,0.0019608345,0.14078715,0.0,0.13630177,0.051896743,0.13106067,0.026888622,0.08929427,0.14461412,0.103534386,0.12759373,0.0,0.0,0.0,0.0,0.0416808,0.0,0.047767147,0.042201914,0.0,0.0,0.10175844,0.0,0.042430997,0.09511306,0.0,0.13036464,0.0,0.09802617,0.12723215,0.11702978
0.0,0.001544073,0.13843745,0.0,0.13495159,0.05335994,0.13022497,0.026656065,0.08954792,0.1443628,0.10532767,0.12683296,0.0,0.0,0.0,0.0,0.040966086,0.0,0.048932336,0.040704593,0.0,0.0,0.10453066,0.0,0.043749288,0.0980564,0.0,0.12989788,0.0,0.0952354,0.124500304,0.118877105
0.0,0.0012010733,0.13979782,0.0,0.13652486,0.051522862,0.13163957,0.026661243,0.088262804,0.1403343,0.10486591,0.12415532,0.0,0.0,0.0,0.0,0.040354162,0.0,0.048082057,0.040747542,0.0,0.0,0.10442117,0.0,0.0435826,0.093311034,0.0,0.1310902,0.0,0.09698919,0.122953124,0.11665451
0.0,0.0009129298,0.137335,0.0,0.13366543,0.053329904,0.13299815,0.023799317,0.087004624,0.14248748,0.10408979,0.12528485,0.0,0.0,0.0,0.0,0.040118426,0.0,0.049420226,0.03994715,0.0,0.0,0.10127042,0.0,0.043073583,0.09601705,0.0,0.12982492,0.0,0.09658408,0.12440995,0.116557285
0.0,0.0006814824,0.137367,0.0,0.13532425,0.052428983,0.13064803,0.023724673,0.088700324,0.14404118,0.103369236,0.12645756,0.0,0.0,0.0,0.0,0.041328732,0.0,0.048925173,0.041346084,0.0,0.0,0.10271212,0.0,0.042227756,0.09646769,0.0,0.12982757,0.0,0.09826944,0.124527164,0.1159879
0.0,0.00049436983,0.13810891,0.0,0.13681874,0.052769147,0.13180311,0.026858501,0.0866966,0.14344221,0.104141876,0.12311142,0.0,0.0,0.0,0.0,0.039498057,0.0,0.049458005,0.043204594,0.0,0.0,0.10290614,0.0,0.0398782,0.097621046,0.0,0.12789094,0.0,0.09494451,0.12561932,0.11699324
0.0,0.0003499519,0.13845076,0.0,0.13372728,0.0535392,0.1300034,0.025485028,0.08608229,0.14319766,0.103767745,0.12507243,0.0,0.0,0.0,0.0,0.04158132,0.0,0.04887859,0.039952718,0.0,0.0,0.10287215,0.0,0.040982727,0.09493352,0.0,0.12887278,0.0,0.095741846,0.12517653,0.117048234
0.0,0.00024191095,0.13752934,0.0,0.13652344,0.053208314,0.12817621,0.025583837,0.08702149,0.14205217,0.104035676,0.12641679,0.0,0.0,0.0,0.0,0.040613487,0.0,0.04764785,0.039738595,0.0,0.0,0.10298351,0.0,0.04325455,0.095045194,0.0,0.12934646,0.0,0.096647464,0.12237734,0.11684381
0.0,0.00016248759,0.13651942,0.0,0.1374796,0.0542772,0.12765986,0.025493948,0.085371055,0.14242657,0.1076619,0.12577985,0.0,0.0,0.0,0.0,0.041226145,0.0,0.047570463,0.04344834,0.0,0.0,0.099557765,0.0,0.0424601,0.09434984,0.0,0.12938963,0.0,0.09316402,0.12002018,0.11645046
0.0,0.00010617957,0.13591899,0.0,0.13597913,0.051682945,0.12786211,0.025898734,0.08914134,0.14313605,0.10395176,0.12529962,0.0,0.0,0.0,0.0,0.039560825,0.0,0.047340162,0.041473642,0.0,0.0,0.09967408,0.0,0.042876795,0.09348842,0.0,0.1298301,0.0,0.09374071,0.12000566,0.119995
0.0,6.693061e-05,0.13608351,0.0,0.13478498,0.052587274,0.12720744,0.026259823,0.084754966,0.14432836,0.10554606,0.123231225,0.0,0.0,0.0,0.0,0.0425034,0.0,0.04891382,0.04158671,0.0,0.0,0.10297245,0.0,0.042094085,0.09643593,0.0,0.13090004,0.0,0.09051912,0.11752379,0.11546805
