wind_generation_mw,solar_generation_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0033251813,0.0,0.21630266,0.07980539,0.0067522014,0.011456783,0.014977911,0.011557434,0.0,0.0,0.011310828,0.17100963,0.07175165,0.0019155097,0.020693976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077781244,0.0035963764,0.0,0.0,0.0265328,0.0,0.0,0.0,0.0,0.0
0.0032436855,0.0,0.21498318,0.079174414,0.0069443462,0.010986402,0.01480138,0.011259349,0.0,0.0,0.011228313,0.1703074,0.071430355,0.0015242229,0.02046861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073023792,0.0034779557,0.0,0.0,0.026917225,0.0,0.0,0.0,0.0,0.0
0.0033753787,0.0,0.21388799,0.079099804,0.0064384127,0.0103508225,0.014970279,0.010755502,0.0,0.0,0.010787597,0.16969897,0.070894964,0.0011943923,0.019584969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007224089,0.0032454908,0.0,0.0,0.026097788,0.0,0.0,0.0,0.0,0.0
0.0032982298,0.0,0.21318322,0.07865156,0.006427553,0.010209061,0.014794387,0.01130445,0.0,0.0,0.010822468,0.16890733,0.070712194,0.0008962327,0.019757595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071301707,0.003498471,0.0,0.0,0.026732657,0.0,0.0,0.0,0.0,0.0
0.003446664,0.0,0.21135941,0.078150146,0.0063107475,0.009892856,0.01470827,0.011196684,0.0,0.0,0.0105137555,0.16875006,0.070635036,0.00064476836,0.020367753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072147665,0.002960096,0.0,0.0,0.026098143,0.0,0.0,0.0,0.0,0.0
0.0034650315,0.0,0.21091926,0.07808258,0.006683863,0.0094683105,0.014700983,0.011793884,0.0,0.0,0.010903862,0.16748814,0.070346676,0.00045749286,0.01994964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006865287,0.0033325306,0.0,0.0,0.026286568,0.0,0.0,0.0,0.0,0.0
0.0031096076,0.0,0.21004578,0.07743074,0.0064089247,0.009864075,0.01447436,0.011232616,0.0,0.0,0.010446497,0.1667892,0.06968189,0.00031040458,0.019698076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070418264,0.0030909555,0.0,0.0,0.025963401,0.0,0.0,0.0,0.0,0.0
0.0032737239,0.0,0.20868616,0.07706455,0.006498628,0.00942918,0.014213331,0.011360434,0.0,0.0,0.010496893,0.16672133,0.069087476,0.00020514548,0.019848619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006523687,0.0037918,0.0,0.0,0.0260736,0.0,0.0,0.0,0.0,0.0
0.0030493964,0.0,0.20749821,0.07680018,0.00671836,0.009205306,0.014183811,0.011135704,0.0,0.0,0.010498824,0.16640346,0.068690464,0.00013079538,0.019911291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006743278,0.0033011546,0.0,0.0,0.025784459,0.0,0.0,0.0,0.0,0.0
0.0031474526,0.0,0.20662783,0.07599099,0.006569626,0.009091874,0.0142937945,0.011103098,0.0,0.0,0.010807071,0.1658015,0.06945815,8.0235404e-05,0.020161325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007185706,0.0031971752,0.0,0.0,0.02614874,0.0,0.0,0.0,0.0,0.0
0.0030366015,0.0,0.20666133,0.076442085,0.006872513,0.009231574,0.014363327,0.0112069305,0.0,0.0,0.010517478,0.1647186,0.06893069,4.7361602e-05,0.020015141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071567204,0.003093452,0.0,0.0,0.026423836,0.0,0.0,0.0,0.0,0.0
0.0032863005,0.0,0.20549409,0.07603653,0.006818563,0.008907471,0.0142868925,0.0111023225,0.0,0.0,0.010732737,0.16458252,0.06861469,2.6834621e-05,0.019710304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075263586,0.0030548868,0.0,0.0,0.026342532,0.0,0.0,0.0,0.0,0.0
0.003331031,0.0,0.20500417,0.07572938,0.006824517,0.008799159,0.013918753,0.011061528,0.0,0.0,0.010395322,0.16360354,0.068469286,1.45614495e-05,0.019167645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006990028,0.0032918875,0.0,0.0,0.02601265,0.0,0.0,0.0,0.0,0.0
0.003406095,0.0,0.20402266,0.07581507,0.006654985,0.008568467,0.014081195,0.010962103,0.0,0.0,0.010680928,0.16343334,0.067783676,7.54955e-06,0.019354405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007285875,0.0032588067,0.0,0.0,0.026209697,0.0,0.0,0.0,0.0,0.0
0.0035458892,0.0,0.20279624,0.07544251,0.0067419405,0.008663144,0.014387963,0.011050583,0.0,0.0,0.010330266,0.16298781,0.068043314,3.725867e-06,0.01911439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071916776,0.0032486122,0.0,0.0,0.026060252,0.0,0.0,0.0,0.0,0.0
0.0034874564,0.0,0.2022953,0.07499234,0.006313291,0.008430507,0.014135105,0.010799441,0.0,0.0,0.010556456,0.16203888,0.067465186,1.7445506e-06,0.01921985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071041677,0.0033936272,0.0,0.0,0.025853002,0.0,0.0,0.0,0.0,0.0
0.0032788774,0.0,0.20094493,0.074688904,0.0067847283,0.008207092,0.014134637,0.011001946,0.0,0.0,0.010664385,0.16211101,0.0669896,7.7186195e-07,0.019593531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006809367,0.0032182694,0.0,0.0,0.025284,0.0,0.0,0.0,0.0,0.0
0.0033709144,0.0,0.20066349,0.07453655,0.006554225,0.007803145,0.013915328,0.011158576,0.0,0.0,0.00999408,0.16132213,0.066673584,3.2135438e-07,0.01877877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064987694,0.003464233,0.0,0.0,0.025421366,0.0,0.0,0.0,0.0,0.0
0.0032189125,0.0,0.19986479,0.07374449,0.006604982,0.007850586,0.01407462,0.010928372,0.0,0.0,0.010030322,0.16067661,0.06689387,1.2531041e-07,0.018836582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063888757,0.0034280973,0.0,0.0,0.025465721,0.0,0.0,0.0,0.0,0.0
0.0035048707,0.0,0.19871527,0.074043624,0.0066265035,0.007880902,0.014107222,0.010964275,0.0,0.0,0.009764741,0.16018477,0.0663857,4.5540727e-08,0.01859235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066684517,0.0033173468,0.0,0.0,0.025238786,0.0,0.0,0.0,0.0,0.0
0.003483466,0.0,0.19743596,0.07384568,0.006512808,0.007886384,0.013951873,0.010649101,0.0,0.0,0.010148089,0.15975018,0.066150844,1.5341536e-08,0.018554788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006875824,0.003405578,0.0,0.0,0.02550456,0.0,0.0,0.0,0.0,0.0
0.0035272792,0.0,0.19784525,0.07334645,0.0065790447,0.008013941,0.014026729,0.010471436,0.0,0.0,0.009669375,0.15847728,0.06613435,4.762712e-09,0.018669508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068329326,0.0034015016,0.0,0.0,0.02519507,0.0,0.0,0.0,0.0,0.0
0.003423784,0.0,0.19666055,0.073086455,0.006165793,0.0077832732,0.0136061385,0.010704071,0.0,0.0,0.009666197,0.15804377,0.06543027,1.3539743e-09,0.018333161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068735583,0.0032911506,0.0,0.0,0.025233747,0.0,0.0,0.0,0.0,0.0
0.0034032864,0.0,0.19572715,0.07250652,0.0063490877,0.0073833745,0.013816334,0.0107461335,0.0,0.0,0.009697798,0.1576636,0.065404385,3.5007805e-10,0.018217435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006795049,0.0031401957,0.0,0.0,0.025104977,0.0,0.0,0.0,0.0,0.0
0.0032845489,0.0,0.19406226,0.07140941,0.0060359794,0.007910802,0.014010738,0.010882215,0.0,0.0,0.01017195,0.157787,0.06578538,8.171464e-11,0.018508326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067947973,0.0029455945,0.0,0.0,0.025130348,0.0,0.0,0.0,0.0,0.0
0.0033329267,0.0,0.19399852,0.072156504,0.0064494,0.007769138,0.013800043,0.0105879465,0.0,0.0,0.01007641,0.15678309,0.064705975,1.7081453e-11,0.018814234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006411114,0.003136021,0.0,0.0,0.02505104,0.0,0.0,0.0,0.0,0.0
0.0036193868,0.0,0.19309823,0.07142849,0.0063817934,0.0076720743,0.013552522,0.010361925,0.0,0.0,0.009806384,0.15639944,0.06456282,3.169974e-12,0.018422967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006471375,0.0031250904,0.0,0.0,0.024874035,0.0,0.0,0.0,0.0,0.0
0.0034318392,0.0,0.19236575,0.07169456,0.006379079,0.007475983,0.013466128,0.010660554,0.0,0.0,0.010187525,0.15551391,0.063861296,5.173457e-13,0.01837407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065606157,0.0030559571,0.0,0.0,0.024584021,0.0,0.0,0.0,0.0,0.0
0.0034711799,0.0,0.19181676,0.07088978,0.0067555457,0.0075552333,0.01378141,0.010566688,0.0,0.0,0.009529417,0.15495777,0.06457862,7.349081e-14,0.018350672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006889431,0.0033137556,0.0,0.0,0.02457706,0.0,0.0,0.0,0.0,0.0
0.0034755426,0.0,0.19070461,0.070501655,0.0064011645,0.007546577,0.0138801895,0.010525924,0.0,0.0,0.009859684,0.15420611,0.06404642,8.985634e-15,0.018119019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070620137,0.0034296955,0.0,0.0,0.024428202,0.0,0.0,0.0,0.0,0.0
0.0035584143,0.0,0.18992124,0.07140301,0.006440561,0.0078108837,0.013688108,0.01052574,0.0,0.0,0.009671971,0.15383223,0.06338786,9.341752e-16,0.018620022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064755394,0.0030788872,0.0,0.0,0.024444787,0.0,0.0,0.0,0.0,0.0
0.0037509364,0.0,0.18964782,0.070516184,0.0065777674,0.007736184,0.013342855,0.010303581,0.0,0.0,0.009517981,0.15297543,0.06326337,8.1486733e-17,0.01832029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006856776,0.003172179,0.0,0.0,0.024137966,0.0,0.0,0.0,0.0,0.0
0.0036761349,0.0,0.18861777,0.06988551,0.006186231,0.0077274353,0.01331528,0.010812111,0.0,0.0,0.009360133,0.1526402,0.06339114,5.87764e-18,0.017814003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066833105,0.0030552426,0.0,0.0,0.024355538,0.0,0.0,0.0,0.0,0.0
0.0031664467,0.0,0.18780807,0.06982156,0.0064553735,0.0074087866,0.013074017,0.010433584,0.0,0.0,0.009229153,0.15210977,0.062971294,3.4502662e-19,0.018234352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067121796,0.00294933,0.0,0.0,0.024008228,0.0,0.0,0.0,0.0,0.0
0.0031028525,0.0,0.1873365,0.06991662,0.0062892986,0.0073933136,0.013643118,0.010300781,0.0,0.0,0.008954225,0.15158275,0.062627316,1.6197108e-20,0.01759543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067984997,0.0030794162,0.0,0.0,0.02392663,0.0,0.0,0.0,0.0,0.0
0.003115291,0.0,0.18677713,0.07005987,0.00597551,0.0073390743,0.013732873,0.010258283,0.0,0.0,0.009360627,0.15085712,0.062158223,5.964892e-22,0.01793519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006736341,0.0029005113,0.0,0.0,0.023795633,0.0,0.0,0.0,0.0,0.0
0.0033476318,0.0,0.1854955,0.06958128,0.006349041,0.0073742527,0.013504347,0.010816877,0.0,0.0,0.009192321,0.15065067,0.062167723,1.6870775e-23,0.017767971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007048635,0.00273521,0.0,0.0,0.023916304,0.0,0.0,0.0,0.0,0.0
0.003207473,0.0,0.18495949,0.06906732,0.0063758343,0.0076048705,0.013298268,0.010406371,0.0,0.0,0.00940127,0.15006062,0.062366594,3.579681e-25,0.017891485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006560833,0.0030704162,0.0,0.0,0.024051871,0.0,0.0,0.0,0.0,0.0
0.0029752085,0.0,0.18410774,0.06912097,0.0066754785,0.0071705915,0.013172498,0.010121821,0.0,0.0,0.00914547,0.15015401,0.06196129,5.5516876e-27,0.018195692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006891671,0.0026923164,0.0,0.0,0.024295961,0.0,0.0,0.0,0.0,0.0
0.003016331,0.0,0.18360257,0.06853177,0.006515044,0.007324128,0.013329782,0.010447919,0.0,0.0,0.009267755,0.14959742,0.061723348,6.113414e-29,0.017988348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00700566,0.0028681234,0.0,0.0,0.02399643,0.0,0.0,0.0,0.0,0.0
0.0031689566,0.0,0.18360402,0.06868891,0.0063469284,0.007356242,0.013295579,0.01003628,0.0,0.0,0.009597491,0.14887734,0.061358888,4.6273015e-31,0.017806182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063436665,0.0031475879,0.0,0.0,0.02394506,0.0,0.0,0.0,0.0,0.0
0.0031088837,0.0,0.18277924,0.06785844,0.0061010867,0.0072820117,0.01306641,0.010421951,0.0,0.0,0.00923552,0.1483944,0.060985208,2.321161e-33,0.01724802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065756976,0.0031811262,0.0,0.0,0.02392476,0.0,0.0,0.0,0.0,0.0
0.0033235713,0.0,0.18203433,0.067743994,0.0063467813,0.0073391516,0.01339095,0.010671179,0.0,0.0,0.009065761,0.14782286,0.060428675,7.4040884e-36,0.017532669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006657226,0.0031166624,0.0,0.0,0.02356236,0.0,0.0,0.0,0.0,0.0
0.0032335552,0.0,0.18122473,0.06704164,0.0064651207,0.007468075,0.01308134,0.010376122,0.0,0.0,0.009027688,0.14752017,0.060733803,1.4327327e-38,0.017541304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342412,0.002878618,0.0,0.0,0.023319116,0.0,0.0,0.0,0.0,0.0
0.0034028303,0.0,0.1802874,0.067163035,0.0058107628,0.0072589247,0.013020696,0.009987519,0.0,0.0,0.009308547,0.14702453,0.0598297,1.5931e-41,0.017285787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064185522,0.0031762323,0.0,0.0,0.023680098,0.0,0.0,0.0,0.0,0.0
0.003485408,0.0,0.1797972,0.067006476,0.005997842,0.007227471,0.01284623,0.009430082,0.0,0.0,0.009156491,0.14629218,0.059558943,1e-44,0.017045874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066416683,0.0028394288,0.0,0.0,0.023461247,0.0,0.0,0.0,0.0,0.0
0.003188125,0.0,0.17919919,0.06658316,0.006331661,0.007688167,0.012897705,0.009970724,0.0,0.0,0.0092612,0.14565794,0.05977437,0.0,0.017491434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065016677,0.0029711784,0.0,0.0,0.023920842,0.0,0.0,0.0,0.0,0.0
0.0034373465,0.0,0.17824434,0.06659271,0.006398382,0.00745631,0.013127169,0.010350808,0.0,0.0,0.009265632,0.14535767,0.059398666,0.0,0.017368967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00663805,0.0031583784,0.0,0.0,0.023727736,0.0,0.0,0.0,0.0,0.0
0.0035208773,0.0,0.1772571,0.066413894,0.006402027,0.007302455,0.01324133,0.009926673,0.0,0.0,0.009436628,0.14492624,0.05909091,0.0,0.017313434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006595873,0.0032438086,0.0,0.0,0.024550753,0.0,0.0,0.0,0.0,0.0
0.0037721556,0.0,0.17671704,0.066283524,0.0059596715,0.007322341,0.012835282,0.009844658,0.0,0.0,0.009456627,0.14435424,0.059165783,0.0,0.01712873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006378146,0.002782376,0.0,0.0,0.023963308,0.0,0.0,0.0,0.0,0.0
0.0040144157,0.0,0.176477,0.06583792,0.0061622644,0.007460281,0.013139792,0.010483223,0.0,0.0,0.00954666,0.14364979,0.059196495,0.0,0.016825745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006866224,0.0028067154,0.0,0.0,0.023595406,0.0,0.0,0.0,0.0,0.0
0.003976483,0.0,0.17556599,0.06591043,0.0059634782,0.0071455413,0.012683951,0.009722685,0.0,0.0,0.009118435,0.14329703,0.05870041,0.0,0.016764903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062323497,0.0030033516,0.0,0.0,0.023711808,0.0,0.0,0.0,0.0,0.0
0.0037931025,0.0,0.17468533,0.066018306,0.0059777093,0.00731927,0.012597595,0.009899466,0.0,0.0,0.0095835645,0.1433008,0.058570582,0.0,0.016737774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062249163,0.003142618,0.0,0.0,0.023730194,0.0,0.0,0.0,0.0,0.0
0.0036026216,0.0,0.17416826,0.06605456,0.005978649,0.0072331713,0.012743841,0.010016842,0.0,0.0,0.009310189,0.14250794,0.057908516,0.0,0.016784415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006310407,0.002902231,0.0,0.0,0.023407366,0.0,0.0,0.0,0.0,0.0
0.0036848423,0.0,0.17404096,0.064779356,0.005938091,0.0072081876,0.012490947,0.009431994,0.0,0.0,0.009008958,0.1421646,0.058019273,0.0,0.017490163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006411166,0.0033303946,0.0,0.0,0.023493038,0.0,0.0,0.0,0.0,0.0
0.0036335487,0.0,0.17293642,0.064683706,0.005943463,0.0072449464,0.012609763,0.009648864,0.0,0.0,0.008924684,0.14241482,0.058193453,0.0,0.016771529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063317413,0.0029538649,0.0,0.0,0.023411551,0.0,0.0,0.0,0.0,0.0
0.003553432,0.0,0.17252496,0.06485378,0.0063024582,0.0070677726,0.012487925,0.009906869,0.0,0.0,0.008531773,0.14175193,0.05793574,0.0,0.016467925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065140543,0.0029801705,0.0,0.0,0.023114283,0.0,0.0,0.0,0.0,0.0
0.003495577,0.0,0.17228566,0.06444771,0.006008103,0.0070786416,0.012723441,0.009674807,0.0,0.0,0.008854658,0.14100474,0.05795119,0.0,0.016674468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064141103,0.0029565468,0.0,0.0,0.022975987,0.0,0.0,0.0,0.0,0.0
0.0040554847,0.0,0.17145637,0.06457056,0.0058317315,0.007043617,0.0124325,0.0094494,0.0,0.0,0.009455227,0.1408628,0.05750154,0.0,0.01684344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060582724,0.0031272725,0.0,0.0,0.023797866,0.0,0.0,0.0,0.0,0.0
0.0036221317,0.0,0.17068766,0.06388256,0.0058193584,0.0069823232,0.012196204,0.0092039,0.0,0.0,0.008900296,0.1403303,0.057514604,0.0,0.016399736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006450722,0.002949242,0.0,0.0,0.023362482,0.0,0.0,0.0,0.0,0.0
0.0032678552,0.0,0.16973825,0.06328213,0.0056458474,0.0070172264,0.012299652,0.009216178,0.0,0.0,0.008516384,0.13999572,0.0569234,0.0,0.016123872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006081551,0.0029671069,0.0,0.0,0.022959104,0.0,0.0,0.0,0.0,0.0
0.0035593635,0.0,0.16919418,0.06277918,0.0060763825,0.0072076996,0.012451235,0.009545851,0.0,0.0,0.0085841715,0.13954039,0.057494078,0.0,0.016347896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061470135,0.0027341703,0.0,0.0,0.022677777,0.0,0.0,0.0,0.0,0.0
0.0037054436,0.0,0.16924061,0.063256264,0.005547001,0.0069948602,0.012241789,0.009582431,0.0,0.0,0.008154043,0.13889778,0.056853537,0.0,0.01656696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061608385,0.0028345438,0.0,0.0,0.022878194,0.0,0.0,0.0,0.0,0.0
0.0036917245,0.0,0.16801794,0.06274552,0.0060665174,0.0070301495,0.012425096,0.009787003,0.0,0.0,0.008990354,0.13889106,0.05679905,0.0,0.017029328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064004455,0.002954535,0.0,0.0,0.02358809,0.0,0.0,0.0,0.0,0.0
0.0034355496,0.0,0.16782446,0.06302446,0.0060942457,0.00721899,0.012656956,0.009490382,0.0,0.0,0.008266985,0.13838285,0.056599997,0.0,0.016845008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006436706,0.0027300608,0.0,0.0,0.023746293,0.0,0.0,0.0,0.0,0.0
0.0034846258,0.0,0.16731195,0.06300992,0.005766669,0.007110298,0.012561939,0.009258218,0.0,0.0,0.0087448815,0.1380653,0.056356493,0.0,0.016854774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006205367,0.003146647,0.0,0.0,0.023864813,0.0,0.0,0.0,0.0,0.0
0.0032692186,0.0,0.16686718,0.062405594,0.0061935405,0.006984677,0.012243898,0.0096959295,0.0,0.0,0.00872274,0.13759972,0.05682919,0.0,0.017162906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006502583,0.0029165135,0.0,0.0,0.023881989,0.0,0.0,0.0,0.0,0.0
0.0035919477,0.0,0.16610384,0.06254955,0.005993918,0.0071076406,0.012169207,0.009263414,0.0,0.0,0.009044046,0.13744935,0.055983502,0.0,0.016573474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061976486,0.0027063703,0.0,0.0,0.023441117,0.0,0.0,0.0,0.0,0.0
0.003137456,0.0,0.16529855,0.06218115,0.006028677,0.0068691312,0.011585202,0.009183201,0.0,0.0,0.0084454985,0.13724905,0.05543812,0.0,0.016581014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059839636,0.0026988634,0.0,0.0,0.023416346,0.0,0.0,0.0,0.0,0.0
0.003352566,0.0,0.16524297,0.061397586,0.0060486896,0.0069826976,0.011997178,0.009577479,0.0,0.0,0.007997975,0.13644162,0.056233685,0.0,0.016253635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060884217,0.0028587333,0.0,0.0,0.022667691,0.0,0.0,0.0,0.0,0.0
