total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_oil_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
0.0,0.062872045,0.036968935,0.0328797,0.033202898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048428837,0.0,0.0,0.0,0.0,0.013480929,0.0,0.0,0.0074137426,0.04241622,0.0,0.0,4.4409703e-29,0.13994806,0.0,0.0,0.0,0.0,0.09827963,0.0,0.084255256,0.12815815,0.0,0.05114925,0.021299079,0.0,0.0,0.081382245,0.0,0.0055294377
0.0,0.06283412,0.037351944,0.031502675,0.03439895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047506277,0.0,0.0,0.0,0.0,0.0133413775,0.0,0.0,0.007067589,0.042853348,0.0,0.0,2.9529885e-31,0.13678673,0.0,0.0,0.0,0.0,0.095198035,0.0,0.08512075,0.13103834,0.0,0.053061657,0.02125375,0.0,0.0,0.078348994,0.0,0.005968559
0.0,0.0629346,0.03646247,0.032800343,0.035253458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047182173,0.0,0.0,0.0,0.0,0.013598665,0.0,0.0,0.007830569,0.043079264,0.0,0.0,1.2846736e-33,0.13474001,0.0,0.0,0.0,0.0,0.0948193,0.0,0.086385354,0.12911095,0.0,0.05062954,0.02060868,0.0,0.0,0.07644437,0.0,0.00605725
0.0,0.06372907,0.036668584,0.031293318,0.034652125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047879208,0.0,0.0,0.0,0.0,0.013214316,0.0,0.0,0.0070980336,0.042873763,0.0,0.0,3.5023587e-36,0.13521244,0.0,0.0,0.0,0.0,0.094488226,0.0,0.08281025,0.12556496,0.0,0.051280186,0.020888172,0.0,0.0,0.07835143,0.0,0.00626382
0.0,0.0651221,0.03528791,0.030792646,0.033725124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046479605,0.0,0.0,0.0,0.0,0.01257284,0.0,0.0,0.0064251167,0.043148156,0.0,0.0,5.696006e-39,0.13421011,0.0,0.0,0.0,0.0,0.09149269,0.0,0.083252795,0.127057,0.0,0.050765827,0.021512402,0.0,0.0,0.07771937,0.0,0.0060326313
0.0,0.06494413,0.036106743,0.032190323,0.034080323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04673904,0.0,0.0,0.0,0.0,0.012851561,0.0,0.0,0.0066685346,0.043447465,0.0,0.0,5.221e-42,0.12979653,0.0,0.0,0.0,0.0,0.093146615,0.0,0.08394144,0.12561883,0.0,0.049490947,0.020491036,0.0,0.0,0.0765204,0.0,0.005941475
0.0,0.06359225,0.03589461,0.030827865,0.03392298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046856772,0.0,0.0,0.0,0.0,0.012470793,0.0,0.0,0.0067761526,0.042646,0.0,0.0,3e-45,0.12862056,0.0,0.0,0.0,0.0,0.09204619,0.0,0.08427172,0.1242114,0.0,0.05046567,0.022028508,0.0,0.0,0.0758764,0.0,0.0057035647
0.0,0.0632614,0.035138972,0.03319053,0.033582106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046231553,0.0,0.0,0.0,0.0,0.012431513,0.0,0.0,0.007999773,0.043604616,0.0,0.0,0.0,0.12799709,0.0,0.0,0.0,0.0,0.09217381,0.0,0.08420084,0.1207947,0.0,0.049742304,0.02074969,0.0,0.0,0.0744194,0.0,0.005688033
0.0,0.06263055,0.035392012,0.031803764,0.033490628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04543369,0.0,0.0,0.0,0.0,0.012370962,0.0,0.0,0.0071897805,0.042919602,0.0,0.0,0.0,0.12759419,0.0,0.0,0.0,0.0,0.09100295,0.0,0.08146468,0.122953214,0.0,0.04891509,0.020151757,0.0,0.0,0.07644331,0.0,0.00595416
0.0,0.06413521,0.03535592,0.03328551,0.03422152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045771405,0.0,0.0,0.0,0.0,0.012878393,0.0,0.0,0.0070006084,0.04159877,0.0,0.0,0.0,0.124706216,0.0,0.0,0.0,0.0,0.09182179,0.0,0.08294303,0.11884043,0.0,0.050901275,0.020775808,0.0,0.0,0.073991686,0.0,0.0056603956
0.0,0.060635775,0.033856913,0.033161677,0.033947054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04710173,0.0,0.0,0.0,0.0,0.012225315,0.0,0.0,0.0072447937,0.04181491,0.0,0.0,0.0,0.12606381,0.0,0.0,0.0,0.0,0.089830905,0.0,0.08117035,0.117210455,0.0,0.049485065,0.019648595,0.0,0.0,0.07729067,0.0,0.0058832625
0.0,0.06181016,0.034243982,0.031157887,0.033768363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04623032,0.0,0.0,0.0,0.0,0.012434495,0.0,0.0,0.006892303,0.04129619,0.0,0.0,0.0,0.12554362,0.0,0.0,0.0,0.0,0.089287326,0.0,0.07959474,0.11623832,0.0,0.04895206,0.01998224,0.0,0.0,0.07502336,0.0,0.006011069
0.0,0.061678074,0.033945873,0.030508952,0.03272302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04625096,0.0,0.0,0.0,0.0,0.012012961,0.0,0.0,0.0070807445,0.04134776,0.0,0.0,0.0,0.121634096,0.0,0.0,0.0,0.0,0.090479,0.0,0.08039153,0.11651679,0.0,0.047145203,0.022072278,0.0,0.0,0.07247585,0.0,0.0059406827
0.0,0.062067702,0.03394116,0.031208942,0.0321971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046655092,0.0,0.0,0.0,0.0,0.011663412,0.0,0.0,0.007158185,0.04104943,0.0,0.0,0.0,0.120410815,0.0,0.0,0.0,0.0,0.08966591,0.0,0.08051269,0.113968715,0.0,0.048766673,0.020832995,0.0,0.0,0.07349666,0.0,0.005665327
0.0,0.061273605,0.03352313,0.03185673,0.033854593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04417693,0.0,0.0,0.0,0.0,0.011689559,0.0,0.0,0.0072006145,0.041282177,0.0,0.0,0.0,0.11930278,0.0,0.0,0.0,0.0,0.089458756,0.0,0.07796194,0.113681555,0.0,0.049082514,0.019848062,0.0,0.0,0.071644984,0.0,0.005648819
0.0,0.06052491,0.033354256,0.03350091,0.034542132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04640085,0.0,0.0,0.0,0.0,0.011841015,0.0,0.0,0.007226555,0.041815735,0.0,0.0,0.0,0.11654548,0.0,0.0,0.0,0.0,0.0889971,0.0,0.078051545,0.11358662,0.0,0.050799727,0.019600999,0.0,0.0,0.07495369,0.0,0.0058493973
0.0,0.060273867,0.033205695,0.032958742,0.03249633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472864,0.0,0.0,0.0,0.0,0.011818693,0.0,0.0,0.006896354,0.0417152,0.0,0.0,0.0,0.1153578,0.0,0.0,0.0,0.0,0.08806118,0.0,0.079238065,0.112470336,0.0,0.05086379,0.019569922,0.0,0.0,0.07377086,0.0,0.0058682375
0.0,0.059886724,0.03303735,0.032452762,0.034627832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044841133,0.0,0.0,0.0,0.0,0.011442158,0.0,0.0,0.0064352616,0.040840194,0.0,0.0,0.0,0.115552425,0.0,0.0,0.0,0.0,0.0872151,0.0,0.078667626,0.11189886,0.0,0.049552765,0.019829486,0.0,0.0,0.0758588,0.0,0.005713611
0.0,0.059889883,0.033421382,0.03342477,0.03338164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04508461,0.0,0.0,0.0,0.0,0.011742615,0.0,0.0,0.007205092,0.040067535,0.0,0.0,0.0,0.115712814,0.0,0.0,0.0,0.0,0.08763403,0.0,0.07941311,0.109892584,0.0,0.05170039,0.019603677,0.0,0.0,0.07266125,0.0,0.0056773894
0.0,0.06082183,0.033118606,0.032863185,0.034299355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04508939,0.0,0.0,0.0,0.0,0.011540358,0.0,0.0,0.00711858,0.040837742,0.0,0.0,0.0,0.11391097,0.0,0.0,0.0,0.0,0.08733981,0.0,0.0776121,0.11009465,0.0,0.051244553,0.019565007,0.0,0.0,0.07132207,0.0,0.005746382
0.0,0.059717104,0.033198982,0.033368092,0.032801025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043390628,0.0,0.0,0.0,0.0,0.01156419,0.0,0.0,0.0068840664,0.0402972,0.0,0.0,0.0,0.11334759,0.0,0.0,0.0,0.0,0.087792575,0.0,0.077649795,0.10906296,0.0,0.05078044,0.020411795,0.0,0.0,0.073358014,0.0,0.0056774323
0.0,0.05995012,0.0333037,0.03324737,0.031601682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044987064,0.0,0.0,0.0,0.0,0.011318861,0.0,0.0,0.0071567055,0.040358823,0.0,0.0,0.0,0.112280056,0.0,0.0,0.0,0.0,0.08767977,0.0,0.07505422,0.10893211,0.0,0.04953109,0.020209419,0.0,0.0,0.075235,0.0,0.005555636
0.0,0.058317203,0.033625335,0.03492974,0.031470045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043380562,0.0,0.0,0.0,0.0,0.0118986685,0.0,0.0,0.006893761,0.040915053,0.0,0.0,0.0,0.11131739,0.0,0.0,0.0,0.0,0.08713661,0.0,0.078525275,0.10665009,0.0,0.051872917,0.019762777,0.0,0.0,0.072464645,0.0,0.0056752306
0.0,0.06007497,0.034235854,0.033736065,0.031019235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043373235,0.0,0.0,0.0,0.0,0.0120698465,0.0,0.0,0.007053786,0.041161895,0.0,0.0,0.0,0.10906639,0.0,0.0,0.0,0.0,0.08565806,0.0,0.07756953,0.10630981,0.0,0.048674945,0.019140014,0.0,0.0,0.07325589,0.0,0.005403121
0.0,0.058926992,0.033402298,0.033749226,0.033200864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044310335,0.0,0.0,0.0,0.0,0.011361157,0.0,0.0,0.006527307,0.04090338,0.0,0.0,0.0,0.10940887,0.0,0.0,0.0,0.0,0.08568839,0.0,0.075802244,0.10345295,0.0,0.048624355,0.019197833,0.0,0.0,0.07080851,0.0,0.0052248174
0.0,0.05913302,0.03285716,0.033730377,0.030899728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04472888,0.0,0.0,0.0,0.0,0.011595365,0.0,0.0,0.0069019324,0.039486982,0.0,0.0,0.0,0.10791729,0.0,0.0,0.0,0.0,0.085702084,0.0,0.07590621,0.105126925,0.0,0.050695643,0.020140596,0.0,0.0,0.07126033,0.0,0.005196351
0.0,0.057844546,0.032818735,0.034476448,0.032795865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046809785,0.0,0.0,0.0,0.0,0.011529262,0.0,0.0,0.0075409957,0.040899727,0.0,0.0,0.0,0.107733905,0.0,0.0,0.0,0.0,0.08379913,0.0,0.07597449,0.10451384,0.0,0.051990867,0.017771155,0.0,0.0,0.07242204,0.0,0.0059453943
0.0,0.05743,0.032427672,0.033092678,0.03279887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04439385,0.0,0.0,0.0,0.0,0.011114129,0.0,0.0,0.007520829,0.039849583,0.0,0.0,0.0,0.10768557,0.0,0.0,0.0,0.0,0.085204616,0.0,0.07445984,0.10402389,0.0,0.05008207,0.01803071,0.0,0.0,0.074323915,0.0,0.005350834
0.0,0.057618666,0.032516807,0.032829467,0.031700827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043424595,0.0,0.0,0.0,0.0,0.011342739,0.0,0.0,0.00823282,0.03953819,0.0,0.0,0.0,0.10817077,0.0,0.0,0.0,0.0,0.08389124,0.0,0.07412183,0.10165944,0.0,0.049917456,0.018907243,0.0,0.0,0.07061454,0.0,0.0057280366
0.0,0.05682113,0.03286427,0.03310214,0.030952431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043450017,0.0,0.0,0.0,0.0,0.011455901,0.0,0.0,0.0070042997,0.03932635,0.0,0.0,0.0,0.105854385,0.0,0.0,0.0,0.0,0.08462951,0.0,0.073727526,0.101415485,0.0,0.045855656,0.01863975,0.0,0.0,0.07086748,0.0,0.005683118
0.0,0.05821942,0.032332275,0.032629974,0.031294838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045234613,0.0,0.0,0.0,0.0,0.011697318,0.0,0.0,0.006546996,0.039473448,0.0,0.0,0.0,0.10777909,0.0,0.0,0.0,0.0,0.08435715,0.0,0.07337468,0.102151655,0.0,0.04878336,0.019461898,0.0,0.0,0.069102384,0.0,0.005562285
0.0,0.056711417,0.03186622,0.033507247,0.031519085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043712266,0.0,0.0,0.0,0.0,0.011654324,0.0,0.0,0.006795327,0.039537393,0.0,0.0,0.0,0.10445295,0.0,0.0,0.0,0.0,0.08434532,0.0,0.07274818,0.09882347,0.0,0.048897505,0.020003635,0.0,0.0,0.07047958,0.0,0.0054689012
0.0,0.057491202,0.031419106,0.033657275,0.033699505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044017315,0.0,0.0,0.0,0.0,0.011355189,0.0,0.0,0.00716069,0.039469413,0.0,0.0,0.0,0.10423749,0.0,0.0,0.0,0.0,0.08313407,0.0,0.07317836,0.10090587,0.0,0.051124156,0.019069646,0.0,0.0,0.071269356,0.0,0.005640586
0.0,0.05543998,0.030891823,0.03325192,0.032440055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043915063,0.0,0.0,0.0,0.0,0.01145796,0.0,0.0,0.0080634225,0.038756214,0.0,0.0,0.0,0.10324005,0.0,0.0,0.0,0.0,0.08378397,0.0,0.071551204,0.098576866,0.0,0.047974158,0.018789016,0.0,0.0,0.0719621,0.0,0.0052848347
0.0,0.056307185,0.031919826,0.032295477,0.03195732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042669185,0.0,0.0,0.0,0.0,0.012086081,0.0,0.0,0.0077018016,0.039755028,0.0,0.0,0.0,0.10430949,0.0,0.0,0.0,0.0,0.08073366,0.0,0.07150776,0.09965934,0.0,0.049287863,0.018943613,0.0,0.0,0.071749106,0.0,0.0057961135
0.0,0.05767867,0.030793726,0.033113074,0.030926472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042189755,0.0,0.0,0.0,0.0,0.011158856,0.0,0.0,0.008104544,0.039563805,0.0,0.0,0.0,0.10165366,0.0,0.0,0.0,0.0,0.08343661,0.0,0.07065796,0.097981356,0.0,0.04667932,0.01848235,0.0,0.0,0.07033434,0.0,0.0055220597
0.0,0.056027032,0.030890642,0.032706615,0.030291261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042733375,0.0,0.0,0.0,0.0,0.011252432,0.0,0.0,0.0080405455,0.038820744,0.0,0.0,0.0,0.09947556,0.0,0.0,0.0,0.0,0.0810926,0.0,0.067869574,0.09767974,0.0,0.04519551,0.018382818,0.0,0.0,0.07170683,0.0,0.005765971
0.0,0.055310678,0.030563265,0.031109627,0.03171154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043723017,0.0,0.0,0.0,0.0,0.011144285,0.0,0.0,0.0076709213,0.03890784,0.0,0.0,0.0,0.09905591,0.0,0.0,0.0,0.0,0.080801845,0.0,0.07009006,0.09674611,0.0,0.048087697,0.018510565,0.0,0.0,0.07051477,0.0,0.0061023533
0.0,0.055287063,0.030920058,0.03133998,0.0311031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04320267,0.0,0.0,0.0,0.0,0.011707007,0.0,0.0,0.0077549145,0.039838433,0.0,0.0,0.0,0.09860207,0.0,0.0,0.0,0.0,0.081582345,0.0,0.07166541,0.095365435,0.0,0.0483755,0.017879184,0.0,0.0,0.07087743,0.0,0.0055314
0.0,0.0536309,0.030602446,0.032743488,0.02969947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371072,0.0,0.0,0.0,0.0,0.011748899,0.0,0.0,0.007018367,0.040075168,0.0,0.0,0.0,0.09833034,0.0,0.0,0.0,0.0,0.081291646,0.0,0.07165448,0.09762036,0.0,0.048963465,0.018536791,0.0,0.0,0.07202287,0.0,0.0054234196
0.0,0.054603733,0.030497108,0.032622363,0.031695127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042798102,0.0,0.0,0.0,0.0,0.010982551,0.0,0.0,0.0073848884,0.040745508,0.0,0.0,0.0,0.09486729,0.0,0.0,0.0,0.0,0.08138681,0.0,0.07042482,0.09547859,0.0,0.04654673,0.01900115,0.0,0.0,0.07020314,0.0,0.005379728
0.0,0.055125367,0.030788993,0.033362966,0.03029087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043341983,0.0,0.0,0.0,0.0,0.011251744,0.0,0.0,0.0075013773,0.040773835,0.0,0.0,0.0,0.095346585,0.0,0.0,0.0,0.0,0.0815434,0.0,0.070772916,0.09361822,0.0,0.047580253,0.018475909,0.0,0.0,0.06818057,0.0,0.0059990245
0.0,0.055124227,0.03067196,0.03511793,0.03243091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04233249,0.0,0.0,0.0,0.0,0.011549723,0.0,0.0,0.0073667266,0.041364107,0.0,0.0,0.0,0.09473453,0.0,0.0,0.0,0.0,0.08163278,0.0,0.07101687,0.091219656,0.0,0.049667474,0.017632406,0.0,0.0,0.06949815,0.0,0.0058922474
0.0,0.053144343,0.030435752,0.03388212,0.029849973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04224166,0.0,0.0,0.0,0.0,0.011476104,0.0,0.0,0.0076943836,0.04081294,0.0,0.0,0.0,0.09462911,0.0,0.0,0.0,0.0,0.082083076,0.0,0.069729425,0.09279297,0.0,0.04690955,0.017752597,0.0,0.0,0.06963843,0.0,0.005626353
0.0,0.053399324,0.03059914,0.033887632,0.032008797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04254271,0.0,0.0,0.0,0.0,0.011363192,0.0,0.0,0.008782415,0.04044722,0.0,0.0,0.0,0.09393825,0.0,0.0,0.0,0.0,0.08281868,0.0,0.06590468,0.09209013,0.0,0.04619564,0.018091517,0.0,0.0,0.06919717,0.0,0.0052324156
0.0,0.053355623,0.030540992,0.033437684,0.032835793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04264161,0.0,0.0,0.0,0.0,0.01145345,0.0,0.0,0.0075483364,0.04072931,0.0,0.0,0.0,0.0946817,0.0,0.0,0.0,0.0,0.082082756,0.0,0.06860179,0.09182976,0.0,0.04651813,0.01838019,0.0,0.0,0.070704594,0.0,0.006111269
0.0,0.05453858,0.030287871,0.03322918,0.033395026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042540498,0.0,0.0,0.0,0.0,0.01120646,0.0,0.0,0.0077351485,0.0403928,0.0,0.0,0.0,0.09385018,0.0,0.0,0.0,0.0,0.08066324,0.0,0.06850497,0.09126203,0.0,0.047166836,0.0172855,0.0,0.0,0.06871319,0.0,0.005690972
0.0,0.05262827,0.029166041,0.033529703,0.03239071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04294196,0.0,0.0,0.0,0.0,0.010939473,0.0,0.0,0.0071378676,0.04004315,0.0,0.0,0.0,0.09259114,0.0,0.0,0.0,0.0,0.081414215,0.0,0.070001386,0.09034472,0.0,0.04647103,0.017813802,0.0,0.0,0.06552949,0.0,0.0055983867
0.0,0.05187545,0.029876692,0.034421254,0.031807616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041321427,0.0,0.0,0.0,0.0,0.011151821,0.0,0.0,0.00663881,0.039314523,0.0,0.0,0.0,0.09354252,0.0,0.0,0.0,0.0,0.08163451,0.0,0.06746328,0.08971216,0.0,0.04614256,0.01799537,0.0,0.0,0.06872688,0.0,0.0054897703
0.0,0.051686257,0.029691126,0.033560764,0.032942027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421076,0.0,0.0,0.0,0.0,0.0110625215,0.0,0.0,0.007261447,0.039101806,0.0,0.0,0.0,0.0933835,0.0,0.0,0.0,0.0,0.07921331,0.0,0.06608258,0.09072475,0.0,0.047451586,0.01876174,0.0,0.0,0.06936483,0.0,0.0056695035
0.0,0.053621564,0.029303825,0.03270505,0.031409573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040659703,0.0,0.0,0.0,0.0,0.010548865,0.0,0.0,0.007093364,0.038730077,0.0,0.0,0.0,0.09237609,0.0,0.0,0.0,0.0,0.080145195,0.0,0.067119785,0.08892232,0.0,0.045124985,0.017930944,0.0,0.0,0.06765821,0.0,0.005662496
0.0,0.05277024,0.028891485,0.033309724,0.031958457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041866586,0.0,0.0,0.0,0.0,0.010530101,0.0,0.0,0.007208901,0.03888607,0.0,0.0,0.0,0.08965981,0.0,0.0,0.0,0.0,0.08034328,0.0,0.06637069,0.08721779,0.0,0.044484112,0.018452855,0.0,0.0,0.06737301,0.0,0.005415429
0.0,0.05246834,0.029665511,0.033324093,0.0314639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041263178,0.0,0.0,0.0,0.0,0.0107684815,0.0,0.0,0.0064541334,0.03776128,0.0,0.0,0.0,0.090135776,0.0,0.0,0.0,0.0,0.082299635,0.0,0.06771042,0.088283285,0.0,0.044219434,0.018789655,0.0,0.0,0.0684951,0.0,0.006063574
0.0,0.052358426,0.02972207,0.032097343,0.03228339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04255266,0.0,0.0,0.0,0.0,0.010540682,0.0,0.0,0.006874121,0.037919402,0.0,0.0,0.0,0.088098355,0.0,0.0,0.0,0.0,0.079643436,0.0,0.06671687,0.08765782,0.0,0.04340994,0.017594323,0.0,0.0,0.0684744,0.0,0.006055369
0.0,0.05334466,0.028755281,0.034005165,0.031744264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042759903,0.0,0.0,0.0,0.0,0.010669972,0.0,0.0,0.007191635,0.037839856,0.0,0.0,0.0,0.087982684,0.0,0.0,0.0,0.0,0.079556495,0.0,0.066401884,0.08661174,0.0,0.045244705,0.018348614,0.0,0.0,0.06678448,0.0,0.0062254136
0.0,0.051533088,0.02840755,0.03427848,0.03315144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042491924,0.0,0.0,0.0,0.0,0.010773512,0.0,0.0,0.00755717,0.03826054,0.0,0.0,0.0,0.086418115,0.0,0.0,0.0,0.0,0.08032793,0.0,0.065691195,0.08671272,0.0,0.044865705,0.019018142,0.0,0.0,0.06515258,0.0,0.0058555603
0.0,0.051241726,0.02818457,0.033307087,0.03263056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044312272,0.0,0.0,0.0,0.0,0.011094906,0.0,0.0,0.0071844757,0.036886,0.0,0.0,0.0,0.08562962,0.0,0.0,0.0,0.0,0.07842521,0.0,0.06319516,0.08716064,0.0,0.04302811,0.016643496,0.0,0.0,0.068816535,0.0,0.005624007
0.0,0.05212191,0.028114388,0.03545018,0.03435883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042891365,0.0,0.0,0.0,0.0,0.011208321,0.0,0.0,0.006904292,0.0369849,0.0,0.0,0.0,0.08753103,0.0,0.0,0.0,0.0,0.0800887,0.0,0.067113,0.084623896,0.0,0.045361113,0.017089631,0.0,0.0,0.06863862,0.0,0.005675402
0.0,0.05134733,0.028076362,0.03341399,0.032171734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04261931,0.0,0.0,0.0,0.0,0.011119021,0.0,0.0,0.007108652,0.03629788,0.0,0.0,0.0,0.0855559,0.0,0.0,0.0,0.0,0.07912054,0.0,0.064230375,0.08392876,0.0,0.04518259,0.0171465,0.0,0.0,0.067622,0.0,0.0053661573
0.0,0.05065179,0.028492171,0.033477806,0.03220145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042335443,0.0,0.0,0.0,0.0,0.011214232,0.0,0.0,0.0067216824,0.036512326,0.0,0.0,0.0,0.085435316,0.0,0.0,0.0,0.0,0.07865202,0.0,0.06718252,0.08623538,0.0,0.046898503,0.017442279,0.0,0.0,0.06876628,0.0,0.005389538
0.0,0.051048532,0.028767435,0.03492865,0.031388965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04226028,0.0,0.0,0.0,0.0,0.011734359,0.0,0.0,0.0067073232,0.03717882,0.0,0.0,0.0,0.08508966,0.0,0.0,0.0,0.0,0.079606354,0.0,0.066167794,0.08308932,0.0,0.046319608,0.017831158,0.0,0.0,0.06991277,0.0,0.0058132554
0.0,0.05032964,0.02795139,0.03495649,0.031711906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04322502,0.0,0.0,0.0,0.0,0.011240174,0.0,0.0,0.006881155,0.037048854,0.0,0.0,0.0,0.08424392,0.0,0.0,0.0,0.0,0.07816903,0.0,0.06353276,0.08512713,0.0,0.045123696,0.017152378,0.0,0.0,0.06823678,0.0,0.0054904693
0.0,0.051943254,0.027943231,0.03434343,0.03362637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042396896,0.0,0.0,0.0,0.0,0.011291337,0.0,0.0,0.0049334406,0.035187855,0.0,0.0,0.0,0.085821904,0.0,0.0,0.0,0.0,0.078140914,0.0,0.06427135,0.083487324,0.0,0.040756203,0.017483905,0.0,0.0,0.0677819,0.0,0.005496038
0.0,0.049929637,0.028270025,0.034525625,0.033720765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04154862,0.0,0.0,0.0,0.0,0.011317448,0.0,0.0,0.006142153,0.036465544,0.0,0.0,0.0,0.08224404,0.0,0.0,0.0,0.0,0.07778007,0.0,0.06507761,0.08302712,0.0,0.042775232,0.018142965,0.0,0.0,0.06485228,0.0,0.005968818
0.0,0.04963362,0.027280807,0.03460546,0.03247542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042307135,0.0,0.0,0.0,0.0,0.010896315,0.0,0.0,0.006850908,0.035498288,0.0,0.0,0.0,0.08385596,0.0,0.0,0.0,0.0,0.07651677,0.0,0.06307008,0.08347879,0.0,0.04251576,0.018485658,0.0,0.0,0.06778128,0.0,0.0060785217
