total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,congestion_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
0.0,0.227905,0.09330038,0.0,0.22546704,0.091651775,0.15125425,0.0,0.15707453,0.0,0.0,0.13055685,0.0,0.0,0.005337864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413277,0.008189567,0.0,0.0,0.16726054,0.0,0.0,0.25966302,0.16173011,1.1e-44,0.0,0.069764316,0.024858065,0.11775678,0.0,0.08747385,0.048185837
0.0,0.22745003,0.093299516,0.0,0.2245077,0.09244917,0.14987065,0.0,0.15488407,0.0,0.0,0.13120799,0.0,0.0,0.0044745887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08541171,0.0081714215,0.0,0.0,0.16672155,0.0,0.0,0.2605822,0.15890028,0.0,0.0,0.066284545,0.024932543,0.11465455,0.0,0.089470595,0.048689775
0.0,0.22139606,0.091352835,0.0,0.22607891,0.08899742,0.15131018,0.0,0.15355821,0.0,0.0,0.1344562,0.0,0.0,0.003701298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608188,0.0078106024,0.0,0.0,0.1625262,0.0,0.0,0.26093104,0.16172034,0.0,0.0,0.067872815,0.02364706,0.11361625,0.0,0.087787084,0.04748333
0.0,0.22337654,0.090457454,0.0,0.21982203,0.09233835,0.15372944,0.0,0.15715575,0.0,0.0,0.12988457,0.0,0.0,0.0031951945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08533187,0.0077196625,0.0,0.0,0.16644984,0.0,0.0,0.26030704,0.1614606,0.0,0.0,0.066886485,0.025867118,0.11534819,0.0,0.08470978,0.048213225
0.0,0.22260924,0.09130058,0.0,0.22160782,0.0929355,0.15169324,0.0,0.15433276,0.0,0.0,0.12762074,0.0,0.0,0.0026279425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08372978,0.0068938695,0.0,0.0,0.16161914,0.0,0.0,0.26003423,0.16269913,0.0,0.0,0.070683815,0.023313867,0.11384669,0.0,0.08874934,0.0487302
0.0,0.22275653,0.093687125,0.0,0.21914369,0.09398878,0.1516722,0.0,0.15334746,0.0,0.0,0.12883395,0.0,0.0,0.0021374174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08581891,0.0065020365,0.0,0.0,0.16409482,0.0,0.0,0.2563101,0.15843907,0.0,0.0,0.06910666,0.024259362,0.114646524,0.0,0.089958005,0.048984714
0.0,0.22469786,0.09299012,0.0,0.22083485,0.0934949,0.14818995,0.0,0.1536668,0.0,0.0,0.12930036,0.0,0.0,0.0017079454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09008947,0.005817441,0.0,0.0,0.1613249,0.0,0.0,0.25157905,0.16016206,0.0,0.0,0.06692034,0.022855552,0.11417862,0.0,0.08814786,0.048535444
0.0,0.22154039,0.092551894,0.0,0.21898857,0.08914755,0.1539846,0.0,0.15484719,0.0,0.0,0.12908006,0.0,0.0,0.0013864188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08261803,0.005338577,0.0,0.0,0.16261554,0.0,0.0,0.2511843,0.15280299,0.0,0.0,0.067410186,0.021212436,0.11690072,0.0,0.0868866,0.04857094
0.0,0.22249348,0.09245852,0.0,0.21651961,0.09025023,0.15478012,0.0,0.15631106,0.0,0.0,0.12947313,0.0,0.0,0.0010761515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467571,0.0045815893,0.0,0.0,0.15875097,0.0,0.0,0.24588196,0.15751009,0.0,0.0,0.07030963,0.024489505,0.116387986,0.0,0.08514982,0.049010903
0.0,0.22282404,0.09116966,0.0,0.21562141,0.09162291,0.14890726,0.0,0.15255365,0.0,0.0,0.1321735,0.0,0.0,0.0008016119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084527925,0.0042929053,0.0,0.0,0.16054133,0.0,0.0,0.24763115,0.15821707,0.0,0.0,0.06918877,0.02243952,0.11333973,0.0,0.084254295,0.048761036
0.0,0.21955484,0.09068397,0.0,0.21395507,0.089270964,0.14947867,0.0,0.15091854,0.0,0.0,0.1286984,0.0,0.0,0.00059548597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08428102,0.0038441848,0.0,0.0,0.16115634,0.0,0.0,0.24905288,0.15639281,0.0,0.0,0.0662198,0.023575684,0.114235066,0.0,0.090782076,0.048679188
0.0,0.21912834,0.08746809,0.0,0.21756168,0.09313186,0.15054393,0.0,0.1511878,0.0,0.0,0.12614016,0.0,0.0,0.00042939727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08393763,0.0034345381,0.0,0.0,0.15918313,0.0,0.0,0.24733286,0.15588583,0.0,0.0,0.06508123,0.019427478,0.11233857,0.0,0.085110635,0.04791925
0.0,0.22027396,0.08731403,0.0,0.21320577,0.09031612,0.15052353,0.0,0.15315895,0.0,0.0,0.122643605,0.0,0.0,0.00030833512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080173016,0.002896342,0.0,0.0,0.15668194,0.0,0.0,0.24449368,0.15411581,0.0,0.0,0.06803079,0.021830713,0.11325865,0.0,0.085269175,0.04621701
0.0,0.21349433,0.09091559,0.0,0.21347556,0.08854164,0.14890295,0.0,0.1501813,0.0,0.0,0.124808274,0.0,0.0,0.0002139109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08117955,0.0025450075,0.0,0.0,0.15803799,0.0,0.0,0.24644467,0.14933765,0.0,0.0,0.06580575,0.021179926,0.113649234,0.0,0.08542389,0.048208833
0.0,0.21659918,0.0894926,0.0,0.21503562,0.09103068,0.14846623,0.0,0.15429848,0.0,0.0,0.1251182,0.0,0.0,0.00014439822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07977342,0.0021088268,0.0,0.0,0.15774818,0.0,0.0,0.24304077,0.1488717,0.0,0.0,0.066431105,0.024065582,0.11401006,0.0,0.084006384,0.046722014
0.0,0.21282265,0.09075382,0.0,0.21477866,0.092074595,0.14732197,0.0,0.15122806,0.0,0.0,0.12627478,0.0,0.0,9.322833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07998172,0.001804827,0.0,0.0,0.15707955,0.0,0.0,0.24129811,0.14984328,0.0,0.0,0.068146065,0.022154534,0.11151511,0.0,0.085520916,0.047423996
0.0,0.21124776,0.08954126,0.0,0.21093637,0.08935915,0.14720273,0.0,0.14895083,0.0,0.0,0.12784466,0.0,0.0,5.8835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08322232,0.0015136042,0.0,0.0,0.15490657,0.0,0.0,0.23853832,0.15388386,0.0,0.0,0.065002315,0.02044176,0.10969415,0.0,0.08033432,0.047021408
0.0,0.2101043,0.08874637,0.0,0.21118808,0.089688934,0.14443564,0.0,0.15273663,0.0,0.0,0.12384741,0.0,0.0,3.5884073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08022338,0.0012445047,0.0,0.0,0.15728495,0.0,0.0,0.23732167,0.15522191,0.0,0.0,0.06350623,0.023808762,0.11225625,0.0,0.0845956,0.047706414
0.0,0.21152519,0.089720145,0.0,0.20743334,0.08514382,0.15088215,0.0,0.15181203,0.0,0.0,0.12649503,0.0,0.0,2.106376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07932206,0.000990183,0.0,0.0,0.15933453,0.0,0.0,0.23760235,0.1531228,0.0,0.0,0.061345436,0.022924874,0.10826059,0.0,0.0868903,0.045784935
0.0,0.21297507,0.09042546,0.0,0.20971242,0.0856279,0.14641097,0.0,0.15101153,0.0,0.0,0.12837592,0.0,0.0,1.185317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08257721,0.00078742206,0.0,0.0,0.15255556,0.0,0.0,0.23317452,0.15027453,0.0,0.0,0.06548372,0.023051595,0.1130517,0.0,0.08318945,0.047010608
0.0,0.21074349,0.08912973,0.0,0.20808795,0.08484778,0.14661218,0.0,0.1486193,0.0,0.0,0.12605055,0.0,0.0,6.362021e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07912193,0.0006050011,0.0,0.0,0.1582381,0.0,0.0,0.23518515,0.15208325,0.0,0.0,0.064461745,0.01943698,0.10967553,0.0,0.085362315,0.047505215
0.0,0.21068239,0.09186503,0.0,0.2092673,0.08842472,0.14657003,0.0,0.1465945,0.0,0.0,0.12718277,0.0,0.0,3.2671353e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075953804,0.00046103285,0.0,0.0,0.15399793,0.0,0.0,0.23324558,0.15137476,0.0,0.0,0.060734935,0.018942164,0.11064817,0.0,0.08591063,0.048114683
0.0,0.20572451,0.094314374,0.0,0.20650455,0.08530588,0.150546,0.0,0.14847852,0.0,0.0,0.12298741,0.0,0.0,1.5993237e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07887247,0.00033781957,0.0,0.0,0.15797965,0.0,0.0,0.2341708,0.1527946,0.0,0.0,0.06852914,0.020531297,0.109442346,0.0,0.085940376,0.04654165
0.0,0.20606762,0.08817686,0.0,0.21228716,0.08986436,0.15094598,0.0,0.14400467,0.0,0.0,0.12938167,0.0,0.0,7.4106487e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072776034,0.00024318455,0.0,0.0,0.15628426,0.0,0.0,0.23204553,0.15568238,0.0,0.0,0.060335584,0.021659138,0.109736465,0.0,0.08339413,0.047656655
0.0,0.20846523,0.0866349,0.0,0.20726602,0.09127462,0.1468317,0.0,0.14287898,0.0,0.0,0.124549925,0.0,0.0,3.241518e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07671341,0.00017155602,0.0,0.0,0.15380973,0.0,0.0,0.22871143,0.14934692,0.0,0.0,0.06620123,0.015355127,0.11041119,0.0,0.07967837,0.046914414
0.0,0.2092825,0.089720726,0.0,0.20888603,0.08786488,0.14663342,0.0,0.14438152,0.0,0.0,0.12442051,0.0,0.0,1.3334493e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07580066,0.00011480083,0.0,0.0,0.15218857,0.0,0.0,0.22879836,0.15245199,0.0,0.0,0.06570758,0.015601897,0.11030709,0.0,0.08127763,0.0494106
0.0,0.20207852,0.09017804,0.0,0.20728819,0.086670175,0.1458388,0.0,0.14631264,0.0,0.0,0.12342195,0.0,0.0,5.131162e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076509885,7.5094e-05,0.0,0.0,0.154079,0.0,0.0,0.22854294,0.14885223,0.0,0.0,0.06546386,0.01633297,0.11090713,0.0,0.08134602,0.047944725
0.0,0.20946586,0.09117742,0.0,0.20628504,0.08584386,0.14358681,0.0,0.14727274,0.0,0.0,0.127128,0.0,0.0,1.8384634e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07569769,4.773689e-05,0.0,0.0,0.15723598,0.0,0.0,0.22898364,0.14644402,0.0,0.0,0.064281255,0.01676426,0.10861145,0.0,0.08156209,0.04874224
0.0,0.21161515,0.09395358,0.0,0.20709334,0.08554862,0.14354008,0.0,0.1443642,0.0,0.0,0.12193738,0.0,0.0,6.0974736e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077108294,2.9572833e-05,0.0,0.0,0.1541933,0.0,0.0,0.22796844,0.15094219,0.0,0.0,0.06350155,0.015894854,0.110449895,0.0,0.08326227,0.04776948
0.0,0.20413429,0.08625074,0.0,0.20777163,0.085711196,0.14304501,0.0,0.14296329,0.0,0.0,0.12274473,0.0,0.0,1.8614342e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077881895,1.7617995e-05,0.0,0.0,0.15404901,0.0,0.0,0.22749567,0.14647214,0.0,0.0,0.06488547,0.015981404,0.108569376,0.0,0.08065383,0.049284
0.0,0.20559897,0.087986864,0.0,0.20633161,0.08616875,0.14011963,0.0,0.14434426,0.0,0.0,0.12033478,0.0,0.0,5.197021e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07895424,1.0057844e-05,0.0,0.0,0.15162061,0.0,0.0,0.22282493,0.14709748,0.0,0.0,0.06451976,0.015333098,0.108609326,0.0,0.08261126,0.04823891
0.0,0.21152428,0.092029795,0.0,0.204354,0.08515736,0.14743292,0.0,0.14310962,0.0,0.0,0.12379675,0.0,0.0,1.3177945e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07436021,5.463882e-06,0.0,0.0,0.1526742,0.0,0.0,0.22356316,0.14732902,0.0,0.0,0.06591101,0.015728533,0.10907423,0.0,0.081904896,0.047613382
0.0,0.20074697,0.08946301,0.0,0.20111392,0.086696036,0.13934244,0.0,0.14598212,0.0,0.0,0.12294013,0.0,0.0,3.011958e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07484541,2.864124e-06,0.0,0.0,0.14997624,0.0,0.0,0.22303276,0.14821766,0.0,0.0,0.06516759,0.014983637,0.10973214,0.0,0.085616365,0.047652118
0.0,0.20800105,0.09390136,0.0,0.20430432,0.08895193,0.1391318,0.0,0.14009371,0.0,0.0,0.119931236,0.0,0.0,6.1548986e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07814283,1.4231831e-06,0.0,0.0,0.15159127,0.0,0.0,0.22034536,0.15115017,0.0,0.0,0.06799805,0.017155567,0.11035378,0.0,0.08411286,0.048519082
0.0,0.20441674,0.094060756,0.0,0.20343438,0.08414564,0.14010775,0.0,0.14262265,0.0,0.0,0.12021813,0.0,0.0,1.1146016e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07496499,6.705076e-07,0.0,0.0,0.14649536,0.0,0.0,0.22167043,0.14270683,0.0,0.0,0.06199495,0.017068032,0.106596395,0.0,0.078153454,0.050596345
