area_1_load_actual_mw,area_2_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day,month_of_year
0.0,0.0,0.0,0.060455594,0.0,0.0,0.0,0.0,0.016658647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043202043,0.027324285,0.07030422,0.0,0.0,0.0,0.027811512,0.0,0.019241579,0.0,0.0,0.022296077,0.019868122,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.060203962,0.0,0.0,0.0,0.0,0.01593722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04235421,0.02756202,0.06958097,0.0,0.0,0.0,0.027964525,0.0,0.018550735,0.0,0.0,0.021870757,0.019839572,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06040167,0.0,0.0,0.0,0.0,0.015815316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04284769,0.027076293,0.07002613,0.0,0.0,0.0,0.027417308,0.0,0.018630825,0.0,0.0,0.02194446,0.019970546,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.060090482,0.0,0.0,0.0,0.0,0.015889095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285013,0.027327059,0.06932495,0.0,0.0,0.0,0.027656604,0.0,0.018628582,0.0,0.0,0.022188596,0.0198031,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06002187,0.0,0.0,0.0,0.0,0.016144726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044302166,0.027139634,0.06979227,0.0,0.0,0.0,0.02759416,0.0,0.01886148,0.0,0.0,0.022257097,0.01985167,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.059151176,0.0,0.0,0.0,0.0,0.016036144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043573696,0.027278792,0.069957145,0.0,0.0,0.0,0.027799679,0.0,0.018905714,0.0,0.0,0.021831056,0.019607283,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.059433885,0.0,0.0,0.0,0.0,0.015649628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042702097,0.02711571,0.06989075,0.0,0.0,0.0,0.027448839,0.0,0.018930756,0.0,0.0,0.022181261,0.019558828,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.059148286,0.0,0.0,0.0,0.0,0.015423378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04315326,0.026875135,0.069513485,0.0,0.0,0.0,0.02710363,0.0,0.019111471,0.0,0.0,0.02176926,0.01985926,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05921524,0.0,0.0,0.0,0.0,0.016169954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043083824,0.026704153,0.06921605,0.0,0.0,0.0,0.027111175,0.0,0.018848578,0.0,0.0,0.02174295,0.020189667,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0584455,0.0,0.0,0.0,0.0,0.015731737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043192863,0.026771057,0.06851966,0.0,0.0,0.0,0.02691692,0.0,0.018444657,0.0,0.0,0.021779565,0.02004076,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.058236126,0.0,0.0,0.0,0.0,0.016004631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042340405,0.027112102,0.06853062,0.0,0.0,0.0,0.027340738,0.0,0.018242214,0.0,0.0,0.02145397,0.020043993,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.058487035,0.0,0.0,0.0,0.0,0.015787471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041888915,0.027186824,0.06789854,0.0,0.0,0.0,0.02738136,0.0,0.018341847,0.0,0.0,0.021330386,0.019995352,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.057436828,0.0,0.0,0.0,0.0,0.016013367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041921027,0.026927752,0.06772579,0.0,0.0,0.0,0.027050335,0.0,0.018301975,0.0,0.0,0.021130972,0.019672643,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05739043,0.0,0.0,0.0,0.0,0.015591293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042225968,0.02654887,0.06775159,0.0,0.0,0.0,0.026891887,0.0,0.01862881,0.0,0.0,0.021047316,0.019581018,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.057763904,0.0,0.0,0.0,0.0,0.015853072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041547764,0.026008882,0.06737145,0.0,0.0,0.0,0.026491059,0.0,0.018255673,0.0,0.0,0.021026194,0.019533407,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.057378445,0.0,0.0,0.0,0.0,0.015608876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042269275,0.02617467,0.06710255,0.0,0.0,0.0,0.026548933,0.0,0.018458454,0.0,0.0,0.021413581,0.019573076,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.057130773,0.0,0.0,0.0,0.0,0.015094679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042078964,0.02636592,0.06654311,0.0,0.0,0.0,0.026735006,0.0,0.018103614,0.0,0.0,0.02166306,0.019428175,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05695993,0.0,0.0,0.0,0.0,0.0150386235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04289181,0.02602122,0.06639381,0.0,0.0,0.0,0.02634007,0.0,0.018121965,0.0,0.0,0.021489564,0.019505024,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.056969605,0.0,0.0,0.0,0.0,0.015819075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409714,0.026272109,0.06673683,0.0,0.0,0.0,0.02632804,0.0,0.018148892,0.0,0.0,0.020954765,0.019003684,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05673668,0.0,0.0,0.0,0.0,0.015636766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04178282,0.026073527,0.0662338,0.0,0.0,0.0,0.026507469,0.0,0.017980726,0.0,0.0,0.021210989,0.019150255,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05595047,0.0,0.0,0.0,0.0,0.015461589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040816266,0.026603468,0.06629534,0.0,0.0,0.0,0.026668895,0.0,0.018331587,0.0,0.0,0.021228114,0.019331466,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.056572836,0.0,0.0,0.0,0.0,0.015826484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04115759,0.026237175,0.06580093,0.0,0.0,0.0,0.026430245,0.0,0.018035542,0.0,0.0,0.021311555,0.01875117,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.056498468,0.0,0.0,0.0,0.0,0.015850922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041258186,0.025812099,0.06552872,0.0,0.0,0.0,0.025981624,0.0,0.018153826,0.0,0.0,0.021284595,0.018821651,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.056013837,0.0,0.0,0.0,0.0,0.015452083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041887775,0.026037585,0.06517149,0.0,0.0,0.0,0.026261404,0.0,0.018027322,0.0,0.0,0.020964036,0.019105647,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05591996,0.0,0.0,0.0,0.0,0.0154095525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040735524,0.026281843,0.065535516,0.0,0.0,0.0,0.026320336,0.0,0.017805437,0.0,0.0,0.02123988,0.019176379,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.055577025,0.0,0.0,0.0,0.0,0.015397391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04076229,0.026133258,0.065336585,0.0,0.0,0.0,0.026381446,0.0,0.017879268,0.0,0.0,0.021067433,0.019096997,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.055864755,0.0,0.0,0.0,0.0,0.015522193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04167143,0.025730014,0.06495123,0.0,0.0,0.0,0.026078103,0.0,0.017864758,0.0,0.0,0.021105334,0.019120123,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05524778,0.0,0.0,0.0,0.0,0.014792202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04130431,0.025737425,0.065068565,0.0,0.0,0.0,0.026068134,0.0,0.0179525,0.0,0.0,0.020947881,0.018888008,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.055404186,0.0,0.0,0.0,0.0,0.015393685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04276604,0.025628598,0.06463293,0.0,0.0,0.0,0.025900817,0.0,0.017657371,0.0,0.0,0.021195963,0.019313479,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.055014677,0.0,0.0,0.0,0.0,0.01456745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04098467,0.025896277,0.06419565,0.0,0.0,0.0,0.026132753,0.0,0.017514953,0.0,0.0,0.021093687,0.018806834,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05502363,0.0,0.0,0.0,0.0,0.01488868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04088327,0.025332917,0.06459064,0.0,0.0,0.0,0.025527101,0.0,0.017727114,0.0,0.0,0.021148046,0.01870903,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05447591,0.0,0.0,0.0,0.0,0.01480804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04169773,0.025867349,0.063947745,0.0,0.0,0.0,0.02601939,0.0,0.017872605,0.0,0.0,0.020772124,0.018834282,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.054472763,0.0,0.0,0.0,0.0,0.015226554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040333793,0.025387116,0.063764475,0.0,0.0,0.0,0.025693743,0.0,0.017584968,0.0,0.0,0.020706546,0.018818703,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.054711845,0.0,0.0,0.0,0.0,0.014609503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040896375,0.025150644,0.06305481,0.0,0.0,0.0,0.025974795,0.0,0.017798055,0.0,0.0,0.02093353,0.018811246,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.054440096,0.0,0.0,0.0,0.0,0.014679687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04105527,0.02525813,0.063510835,0.0,0.0,0.0,0.02560846,0.0,0.017952254,0.0,0.0,0.020659987,0.019140588,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.054430246,0.0,0.0,0.0,0.0,0.014936661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04188429,0.025014019,0.0630055,0.0,0.0,0.0,0.025713803,0.0,0.017283896,0.0,0.0,0.02100557,0.018930882,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053909965,0.0,0.0,0.0,0.0,0.014703555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04007257,0.024788637,0.06276571,0.0,0.0,0.0,0.025451608,0.0,0.017427111,0.0,0.0,0.020759303,0.019154109,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053723022,0.0,0.0,0.0,0.0,0.0146628935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040044855,0.025320787,0.06298807,0.0,0.0,0.0,0.025620842,0.0,0.017314486,0.0,0.0,0.02063507,0.019599626,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053776234,0.0,0.0,0.0,0.0,0.014536525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03969735,0.024912396,0.06248441,0.0,0.0,0.0,0.025468353,0.0,0.017673975,0.0,0.0,0.02064597,0.01907632,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053536776,0.0,0.0,0.0,0.0,0.014899496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04007656,0.0248477,0.062390093,0.0,0.0,0.0,0.025438137,0.0,0.017526224,0.0,0.0,0.0205471,0.019120526,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053227898,0.0,0.0,0.0,0.0,0.014696533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039311297,0.025183221,0.06254006,0.0,0.0,0.0,0.025515137,0.0,0.017890243,0.0,0.0,0.02068394,0.0191905,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053015474,0.0,0.0,0.0,0.0,0.014642853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940632,0.025007542,0.06224398,0.0,0.0,0.0,0.025383014,0.0,0.017594384,0.0,0.0,0.020747986,0.018895023,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053027257,0.0,0.0,0.0,0.0,0.0151357325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039716415,0.024753204,0.06251976,0.0,0.0,0.0,0.025091823,0.0,0.01753545,0.0,0.0,0.020885466,0.018758977,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053156387,0.0,0.0,0.0,0.0,0.015117908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039853044,0.025077559,0.06181374,0.0,0.0,0.0,0.025697885,0.0,0.017411282,0.0,0.0,0.020711413,0.018393308,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053510513,0.0,0.0,0.0,0.0,0.01527093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039799277,0.02464349,0.0613108,0.0,0.0,0.0,0.02519779,0.0,0.01695172,0.0,0.0,0.020743862,0.018564152,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.053082034,0.0,0.0,0.0,0.0,0.015368765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039830666,0.024618786,0.061067723,0.0,0.0,0.0,0.02490465,0.0,0.017239504,0.0,0.0,0.020519955,0.01860399,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052451402,0.0,0.0,0.0,0.0,0.014084781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039005436,0.024949221,0.06097341,0.0,0.0,0.0,0.025331559,0.0,0.017616395,0.0,0.0,0.020265156,0.018137978,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05297803,0.0,0.0,0.0,0.0,0.014495667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03915468,0.025172392,0.06129337,0.0,0.0,0.0,0.025582656,0.0,0.01684764,0.0,0.0,0.020363638,0.018294256,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052219853,0.0,0.0,0.0,0.0,0.0147992205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03848457,0.025222102,0.061250042,0.0,0.0,0.0,0.02555798,0.0,0.016895963,0.0,0.0,0.0201865,0.018594984,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052438177,0.0,0.0,0.0,0.0,0.014963605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039727207,0.024643233,0.061000112,0.0,0.0,0.0,0.024722591,0.0,0.017599955,0.0,0.0,0.019955011,0.01841027,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052261256,0.0,0.0,0.0,0.0,0.014346426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03832043,0.02498293,0.061204173,0.0,0.0,0.0,0.025256623,0.0,0.017605139,0.0,0.0,0.020099409,0.018286834,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05251812,0.0,0.0,0.0,0.0,0.014019051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734486,0.024636481,0.060650237,0.0,0.0,0.0,0.024898,0.0,0.017328318,0.0,0.0,0.020095471,0.018472584,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052534483,0.0,0.0,0.0,0.0,0.014669068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03740125,0.024741868,0.060546633,0.0,0.0,0.0,0.025255874,0.0,0.01721866,0.0,0.0,0.0199749,0.018472683,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052566204,0.0,0.0,0.0,0.0,0.013973134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037729967,0.024696697,0.060273815,0.0,0.0,0.0,0.024958214,0.0,0.017220484,0.0,0.0,0.020178907,0.01844646,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052232586,0.0,0.0,0.0,0.0,0.014682144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037503865,0.024896247,0.060278125,0.0,0.0,0.0,0.025212077,0.0,0.017251618,0.0,0.0,0.020180251,0.018717784,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.052485,0.0,0.0,0.0,0.0,0.014506351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037274204,0.0244805,0.060172807,0.0,0.0,0.0,0.02508964,0.0,0.017403785,0.0,0.0,0.020245513,0.018365568,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05132987,0.0,0.0,0.0,0.0,0.015030559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037117597,0.024501007,0.060237285,0.0,0.0,0.0,0.025054432,0.0,0.01725369,0.0,0.0,0.019791242,0.018513715,0.0,0.0,0.0,0.0
