area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,hour_of_day,month_of_year
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028925236,0.108108595,0.0923209,0.09914426,0.0,0.020495607,0.0,0.0,0.04277485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036129497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009485283,0.076956,0.014730703,0.06143173,0.038053162,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028877703,0.10835831,0.09244793,0.099373184,0.0,0.018929403,0.0,0.0,0.0422314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036501482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00943468,0.077693686,0.014087128,0.06040021,0.03839278,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028631857,0.10794996,0.09340496,0.09918243,0.0,0.0213492,0.0,0.0,0.043372635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036801815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009576203,0.07699978,0.015457792,0.060916748,0.03894632,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029291429,0.10785966,0.09355687,0.0989672,0.0,0.019668939,0.0,0.0,0.04285255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03776989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095390035,0.0763488,0.015807338,0.059835747,0.03833121,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03015983,0.10834258,0.0931966,0.09843344,0.0,0.01963662,0.0,0.0,0.04155063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036405303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009122854,0.074821234,0.015073393,0.06013285,0.03853096,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029893301,0.10833611,0.09241609,0.09918639,0.0,0.019918352,0.0,0.0,0.041224938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03608652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009053745,0.07497997,0.014920154,0.05935342,0.038711812,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029688582,0.107927665,0.0931472,0.098878466,0.0,0.020730631,0.0,0.0,0.04189819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036128305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009226924,0.07419119,0.014312062,0.059328653,0.03922118,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029345384,0.108503506,0.09219676,0.098440416,0.0,0.020567808,0.0,0.0,0.041870683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03603675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009067073,0.075830504,0.014530967,0.05914066,0.039161567,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029386766,0.108775154,0.09194952,0.098168984,0.0,0.020510143,0.0,0.0,0.041940074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036458734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009346146,0.07490556,0.014367148,0.058795363,0.03884561,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030265352,0.10863538,0.09243413,0.09848524,0.0,0.021109488,0.0,0.0,0.041568995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036725592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009123864,0.074030586,0.015107368,0.058213077,0.03954148,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02978582,0.108994804,0.092172526,0.098326094,0.0,0.021790318,0.0,0.0,0.04154136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037168972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009642659,0.07574774,0.014915452,0.05769711,0.039310504,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029869111,0.109125994,0.09169378,0.09895984,0.0,0.021666195,0.0,0.0,0.042601924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037062608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010146795,0.0762526,0.014794083,0.05828183,0.040346842,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030256541,0.10923042,0.092415236,0.098852046,0.0,0.021812687,0.0,0.0,0.04240139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036669094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00971419,0.07511596,0.014367392,0.057990808,0.040432747,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029803667,0.109241694,0.09245378,0.09851987,0.0,0.020251106,0.0,0.0,0.042278953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03695071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009629325,0.07517671,0.01526592,0.057872627,0.03958913,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030194676,0.108766764,0.093218766,0.09842493,0.0,0.019407028,0.0,0.0,0.041996066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036317114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009388102,0.074286275,0.014729083,0.05719487,0.0404058,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029726213,0.10944716,0.09228618,0.09861163,0.0,0.01960358,0.0,0.0,0.042457435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037244037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00931374,0.07455784,0.015564834,0.057162758,0.040094122,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030141944,0.109495774,0.093111455,0.09797219,0.0,0.020194897,0.0,0.0,0.041786414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037557755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00914829,0.0739744,0.014804261,0.056613598,0.038550455,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030184144,0.109651096,0.0924958,0.09798227,0.0,0.019107234,0.0,0.0,0.04102993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03729448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009668826,0.07472332,0.01469469,0.05595154,0.039650247,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03054308,0.10943437,0.09265557,0.09800654,0.0,0.01980606,0.0,0.0,0.04091097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038073044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092420615,0.07345732,0.013677717,0.05598691,0.03916877,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029721253,0.11062549,0.0919718,0.09685355,0.0,0.02057828,0.0,0.0,0.04066061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035673838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00901238,0.07279886,0.015745906,0.055665325,0.039750874,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029886974,0.109564975,0.09203717,0.09816387,0.0,0.019137505,0.0,0.0,0.040751394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036429536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009840116,0.07460789,0.014767007,0.05507603,0.039891433,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029548269,0.11022429,0.091715686,0.09794716,0.0,0.021635476,0.0,0.0,0.04057779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009459391,0.07396759,0.014302796,0.05591847,0.038178757,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030020608,0.11031874,0.09213935,0.097408324,0.0,0.020507462,0.0,0.0,0.040548608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03698251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008993532,0.07353625,0.014046418,0.054573044,0.03984173,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029958712,0.109848894,0.0918391,0.09826377,0.0,0.02073729,0.0,0.0,0.041140877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037490353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009340548,0.073252186,0.013708076,0.054661557,0.038783506,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030646272,0.110203326,0.09156927,0.09816933,0.0,0.020467931,0.0,0.0,0.040445417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037054338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009308805,0.07291901,0.014390706,0.05408433,0.039284315,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030017518,0.10984434,0.092289776,0.097759336,0.0,0.020205507,0.0,0.0,0.03978578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036492933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009112728,0.07301882,0.013992115,0.054623514,0.039140888,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030603785,0.109776154,0.09197943,0.09797476,0.0,0.020149903,0.0,0.0,0.04018783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00912577,0.07223408,0.013655913,0.053801905,0.038597554,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030217066,0.10987119,0.09193176,0.097514614,0.0,0.019367548,0.0,0.0,0.039753526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093573835,0.07381141,0.014348676,0.05514123,0.038926426,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030005852,0.1101421,0.09213557,0.09694661,0.0,0.019763665,0.0,0.0,0.039658368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037401028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009159728,0.073484674,0.013482887,0.054259177,0.0392322,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030247295,0.110093,0.09195302,0.097093955,0.0,0.019358736,0.0,0.0,0.03943748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03712253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008703024,0.071947284,0.014223661,0.05421343,0.038938195,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02973239,0.11009103,0.09164645,0.097733706,0.0,0.020705394,0.0,0.0,0.04103842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037589557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008837066,0.07274758,0.014211133,0.05451707,0.038581688,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03019172,0.11021438,0.091721565,0.098106936,0.0,0.02114022,0.0,0.0,0.041017573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038370203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008910412,0.073118016,0.014563959,0.054220594,0.038986664,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030117394,0.11049449,0.091515005,0.09770593,0.0,0.019966474,0.0,0.0,0.039628275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03740569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009210444,0.07314009,0.01435006,0.05402886,0.03845904,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029830353,0.110357516,0.09153231,0.09822105,0.0,0.01956282,0.0,0.0,0.04042944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038599756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008742656,0.07296767,0.014389535,0.05449949,0.039319664,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030191295,0.110737324,0.091223516,0.097768456,0.0,0.019835487,0.0,0.0,0.04032742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036871072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008752009,0.072307535,0.014541354,0.054719172,0.038562775,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030155335,0.11066817,0.09134017,0.09722452,0.0,0.019978466,0.0,0.0,0.040341575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038353935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00878745,0.07478378,0.014627535,0.05337245,0.038054146,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030189918,0.11076866,0.09101606,0.09741223,0.0,0.019994808,0.0,0.0,0.04028775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038596038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008776773,0.07192037,0.013978936,0.05336097,0.038487226,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030095994,0.110737965,0.09082578,0.09732634,0.0,0.020251365,0.0,0.0,0.039459042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03739615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086491415,0.07303893,0.014588014,0.054034565,0.037741825,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030485949,0.11052794,0.0908943,0.096803464,0.0,0.020583652,0.0,0.0,0.040185153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03744059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008725872,0.07223153,0.014654596,0.05352414,0.037242465,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030684866,0.11036553,0.09106071,0.097182505,0.0,0.019665709,0.0,0.0,0.04069648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03805615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008939075,0.072081596,0.014277793,0.052842263,0.036555726,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02960122,0.11063226,0.09103525,0.096595585,0.0,0.020003524,0.0,0.0,0.039664328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038505375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00840146,0.071501866,0.013572976,0.053574856,0.03768518,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028431045,0.11061002,0.09097233,0.09722143,0.0,0.01911783,0.0,0.0,0.04029309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039456956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695027,0.07226304,0.015139181,0.055179264,0.038752023,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029105097,0.11115909,0.09035401,0.09693832,0.0,0.01723108,0.0,0.0,0.04062159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038156018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008808933,0.07307826,0.015078455,0.054725815,0.038450886,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030433463,0.111057185,0.08998255,0.09697388,0.0,0.018985037,0.0,0.0,0.039948862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00869774,0.07202095,0.014799922,0.054307617,0.038194176,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029301709,0.11094495,0.09094739,0.09662646,0.0,0.018236192,0.0,0.0,0.03995284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038350627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008783912,0.07169506,0.014040502,0.053003468,0.03823196,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029425045,0.11107044,0.09124383,0.09611729,0.0,0.018426495,0.0,0.0,0.041960884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038460158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009127047,0.070767425,0.014571671,0.053909447,0.038143773,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029636776,0.110726275,0.09084109,0.09688574,0.0,0.017652292,0.0,0.0,0.039993953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03851765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008966728,0.07152203,0.014257599,0.053906728,0.03881161,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030258771,0.11037781,0.09147401,0.09692814,0.0,0.01786987,0.0,0.0,0.039849874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008816659,0.07103096,0.013869251,0.05294021,0.038622007,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029287927,0.11051415,0.091252364,0.09638088,0.0,0.019038055,0.0,0.0,0.03918114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038861874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009461202,0.07444734,0.015127352,0.054307345,0.040378757,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029765867,0.11077394,0.09048948,0.096599825,0.0,0.018821329,0.0,0.0,0.040234547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039168894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009041988,0.07262378,0.014163601,0.053475358,0.038283937,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030378642,0.11090133,0.08991526,0.09668756,0.0,0.019011708,0.0,0.0,0.03997847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037689865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008869904,0.07169979,0.01484508,0.052723426,0.039791655,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029628778,0.11097643,0.09053556,0.09586324,0.0,0.019578077,0.0,0.0,0.04065339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038838636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088441,0.07242569,0.014965061,0.052612074,0.039304856,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029457688,0.111168355,0.089953214,0.09640339,0.0,0.019156452,0.0,0.0,0.040148914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038405765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008763589,0.070647456,0.013741717,0.052977618,0.039335176,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030499335,0.11087556,0.090391904,0.09656537,0.0,0.019395448,0.0,0.0,0.040260073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03851714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009246645,0.07198406,0.01436328,0.05284747,0.03844082,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030326504,0.11079089,0.09056473,0.09654692,0.0,0.020647995,0.0,0.0,0.040959604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039010473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009292833,0.07158224,0.013683374,0.053090446,0.03903769,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030058,0.1112524,0.09039394,0.09633947,0.0,0.019747937,0.0,0.0,0.039814524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03868267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008635396,0.07116534,0.0142642455,0.051917,0.038906235,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029565593,0.11092763,0.09077922,0.095816426,0.0,0.01954496,0.0,0.0,0.040227525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03815953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008754663,0.07283326,0.014129204,0.05283399,0.03932397,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029926928,0.111520745,0.09021128,0.09570774,0.0,0.020579958,0.0,0.0,0.04049146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038119983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008915997,0.07067388,0.013764971,0.05256495,0.039826147,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030617783,0.11133635,0.09039088,0.09579095,0.0,0.020234937,0.0,0.0,0.03983888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038104217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008996267,0.070500314,0.014797319,0.052784465,0.038521726,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030289924,0.11126962,0.09001843,0.095821835,0.0,0.019636443,0.0,0.0,0.03972871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037509315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008523435,0.069724075,0.012566277,0.052708678,0.038877793,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02949292,0.11167377,0.08980826,0.09560707,0.0,0.0206887,0.0,0.0,0.0404042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03813571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008566591,0.070637815,0.013781121,0.052381504,0.03900362,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030061068,0.1117278,0.08965761,0.0952928,0.0,0.019823669,0.0,0.0,0.039628044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036846563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008429904,0.07113482,0.014494365,0.0532126,0.03899885,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030123573,0.11102818,0.08986947,0.09562562,0.0,0.020814732,0.0,0.0,0.039954506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03795043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008556338,0.070612736,0.012996447,0.052686512,0.03828958,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029044501,0.11089849,0.08952777,0.09589817,0.0,0.01902603,0.0,0.0,0.040248584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038042758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008462828,0.07206714,0.014833491,0.054134738,0.039881963,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029712606,0.11037324,0.0904774,0.09603287,0.0,0.021069782,0.0,0.0,0.039521538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037543077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00804799,0.07090385,0.015077774,0.053498797,0.038305264,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029323673,0.11126367,0.089762226,0.09497946,0.0,0.01998031,0.0,0.0,0.04025838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00811228,0.070597544,0.0138136055,0.053679965,0.03735195,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029600725,0.11108492,0.089379445,0.09525349,0.0,0.01916751,0.0,0.0,0.039749134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038300585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008292109,0.07022274,0.01323941,0.053584293,0.03965928,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03036872,0.11075409,0.09012618,0.09493126,0.0,0.020671299,0.0,0.0,0.039785415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037514314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078006866,0.06914101,0.013689799,0.053378537,0.037534483,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02937701,0.11066464,0.08962523,0.09505353,0.0,0.020045718,0.0,0.0,0.03932819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037865486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008672485,0.071748555,0.013280773,0.052721366,0.039199002,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029441742,0.111219764,0.08923886,0.09541674,0.0,0.020004248,0.0,0.0,0.04088695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038022786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079276785,0.068980336,0.014689102,0.053416464,0.03866409,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030421237,0.11112102,0.089819714,0.09485072,0.0,0.019463561,0.0,0.0,0.040350124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036993615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008322804,0.07113101,0.014218006,0.053272188,0.03892111,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029679582,0.11187408,0.089457646,0.09400849,0.0,0.018966196,0.0,0.0,0.04052795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03705902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008361726,0.070882216,0.013662963,0.052679967,0.03903338,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030180996,0.11113313,0.08856741,0.0952381,0.0,0.019189412,0.0,0.0,0.04041553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03759948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008058236,0.07034657,0.013999194,0.052297372,0.038781956,0.0
