total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.16790907,3.6347752e-05,0.0011742881,7.077049e-19,0.101604596,0.0,0.0,0.06361454,0.13657877,0.13694505,0.16064449,0.13880388,0.12472485,0.17256191,0.15161784,0.054652184,0.15765384,0.0,0.0,0.0,0.0,0.0,1.8387416e-31,0.0,0.0,0.11225696,0.0,0.0,0.10488322,0.08052635,0.0,0.0,0.1010708,0.1278622,1.7502048e-17,0.1671267,0.0,0.0,0.14121027,0.0,0.0,0.17855476,0.15385282,0.05767269,0.0,0.077733845,0.21863477,0.15991206,0.26876748,0.24426167,0.0,0.18851364,0.06356457,0.113125905,0.18579815,0.13107531
0.0,0.17401342,1.9774558e-05,0.000865221,3.5175988e-20,0.09535746,0.0,0.0,0.062057003,0.13146867,0.13038735,0.16752249,0.13846956,0.12464843,0.17137735,0.14879532,0.05503765,0.15603845,0.0,0.0,0.0,0.0,0.0,8.479113e-34,0.0,0.0,0.10826161,0.0,0.0,0.100847766,0.07337409,0.0,0.0,0.103149034,0.12897094,1.1576572e-18,0.16646488,0.0,0.0,0.14387973,0.0,0.0,0.18632843,0.15122293,0.05045958,0.0,0.069973834,0.21497132,0.16382612,0.26656437,0.23283549,0.0,0.1871522,0.060775284,0.10914924,0.18760897,0.12978284
0.0,0.1752381,1.0291462e-05,0.00060752477,1.3783777e-21,0.09778332,0.0,0.0,0.061054744,0.13484056,0.13394774,0.1650889,0.13858953,0.12391707,0.17019849,0.15237084,0.055643067,0.1615615,0.0,0.0,0.0,0.0,0.0,2.4650435e-36,0.0,0.0,0.08804305,0.0,0.0,0.10883535,0.072947696,0.0,0.0,0.08219757,0.12976703,6.186153e-20,0.16205244,0.0,0.0,0.14283676,0.0,0.0,0.17958976,0.15549122,0.048850507,0.0,0.07320283,0.21713297,0.15857422,0.26257676,0.2332323,0.0,0.18669675,0.06387603,0.10980019,0.19617422,0.12814265
0.0,0.16963626,5.0952344e-06,0.00041707646,4.1708562e-23,0.096965805,0.0,0.0,0.0639364,0.13479297,0.13262737,0.16765544,0.13248962,0.123763226,0.17113698,0.14941768,0.05215936,0.15664193,0.0,0.0,0.0,0.0,0.0,4.30462e-39,0.0,0.0,0.095245555,0.0,0.0,0.099310644,0.071828015,0.0,0.0,0.0933978,0.1290518,2.6224029e-21,0.17120202,0.0,0.0,0.14188063,0.0,0.0,0.17776784,0.14222881,0.050279375,0.0,0.070022896,0.2046804,0.15795916,0.26224372,0.22790226,0.0,0.1855216,0.06838046,0.10374439,0.19795929,0.1234655
0.0,0.17041649,2.393469e-06,0.0002785286,9.525446e-25,0.09574925,0.0,0.0,0.06527744,0.13599478,0.130887,0.164996,0.12584653,0.12272327,0.17542563,0.14768527,0.057148747,0.15805861,0.0,0.0,0.0,0.0,0.0,4.27e-42,0.0,0.0,0.0890061,0.0,0.0,0.10148464,0.07444158,0.0,0.0,0.09010039,0.12806323,8.643777e-23,0.1621995,0.0,0.0,0.13556789,0.0,0.0,0.17867783,0.14006214,0.050437655,0.0,0.0692035,0.20201926,0.1554976,0.25222155,0.23183358,0.0,0.18573254,0.060113143,0.10312835,0.19299604,0.12177797
0.0,0.16660117,1.0618814e-06,0.00017990527,1.6007804e-26,0.09452506,0.0,0.0,0.06475762,0.13320075,0.13356994,0.16145995,0.13070159,0.119685814,0.16860278,0.14858821,0.05218521,0.15714382,0.0,0.0,0.0,0.0,0.0,3e-45,0.0,0.0,0.09345043,0.0,0.0,0.10018351,0.07290498,0.0,0.0,0.090856574,0.12822603,2.1667857e-24,0.16164012,0.0,0.0,0.13902561,0.0,0.0,0.17497018,0.14498268,0.051245436,0.0,0.07243409,0.2110708,0.15163028,0.260933,0.2239561,0.0,0.18153708,0.058657657,0.10463786,0.1876425,0.117879234
0.0,0.16482957,4.4365228e-07,0.00011303007,1.9244615e-28,0.09210899,0.0,0.0,0.061159473,0.12987114,0.12922618,0.16614723,0.13008757,0.12222907,0.16977412,0.14489946,0.052781865,0.15170455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097778425,0.0,0.0,0.09499271,0.07613086,0.0,0.0,0.08795611,0.12815757,4.0307406e-26,0.15613711,0.0,0.0,0.13806663,0.0,0.0,0.17482272,0.1412065,0.048530806,0.0,0.06929893,0.20576778,0.15923591,0.24684995,0.22676246,0.0,0.18054394,0.059869867,0.107166715,0.18299004,0.12062566
0.0,0.16927896,1.7357368e-07,6.802386e-05,1.6036854e-30,0.09330531,0.0,0.0,0.06284695,0.13068262,0.13319795,0.16038682,0.13021441,0.12187005,0.1654784,0.14571927,0.052966055,0.1589503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09537589,0.0,0.0,0.09585541,0.072135046,0.0,0.0,0.08997054,0.12661895,5.414693e-28,0.15586115,0.0,0.0,0.13111167,0.0,0.0,0.17106733,0.14612931,0.046395596,0.0,0.07076625,0.20210077,0.1552064,0.24728028,0.22449052,0.0,0.18017976,0.06304852,0.10723118,0.1923225,0.11776267
0.0,0.16299208,6.3309336e-08,3.9397386e-05,8.94071e-33,0.09038125,0.0,0.0,0.0594806,0.12797734,0.13337754,0.15576905,0.12357159,0.11819232,0.16287547,0.14430992,0.052017238,0.15112741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09638277,0.0,0.0,0.09356822,0.074422486,0.0,0.0,0.0886988,0.123649195,5.0953234e-30,0.15613203,0.0,0.0,0.13637021,0.0,0.0,0.17178118,0.14586589,0.04730944,0.0,0.068478905,0.19737269,0.15570058,0.25046742,0.22477995,0.0,0.18345809,0.064317085,0.10722056,0.1852271,0.122391246
0.0,0.16577326,2.1410903e-08,2.1966476e-05,3.20389e-35,0.09039176,0.0,0.0,0.063237995,0.12446268,0.13141912,0.161101,0.120511144,0.11997794,0.16233765,0.14378916,0.055755403,0.15308997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098245494,0.0,0.0,0.09243344,0.073896706,0.0,0.0,0.087708026,0.12697661,3.2461115e-32,0.15741788,0.0,0.0,0.1331094,0.0,0.0,0.17304201,0.13689685,0.048031207,0.0,0.06722828,0.19706959,0.15349837,0.2452201,0.22438283,0.0,0.17832902,0.06432522,0.10476637,0.1798491,0.12134233
0.0,0.16171707,6.674823e-09,1.16914525e-05,7.050931e-38,0.08844789,0.0,0.0,0.061489403,0.124244094,0.12961487,0.16009961,0.12404003,0.11925436,0.16129394,0.14419754,0.052158285,0.14701138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100126125,0.0,0.0,0.093987994,0.07326187,0.0,0.0,0.08866354,0.12276153,1.3472296e-34,0.15639882,0.0,0.0,0.13516618,0.0,0.0,0.17183009,0.1392641,0.05077584,0.0,0.06647421,0.19398038,0.15016563,0.24388812,0.21710694,0.0,0.17425917,0.061627742,0.10614761,0.18502684,0.12429646
0.0,0.15907316,1.9061892e-09,5.93682e-06,9.044e-41,0.088685706,0.0,0.0,0.061436377,0.1258853,0.12844172,0.15192778,0.12361533,0.11600972,0.15970683,0.14466043,0.055033732,0.14785765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09930773,0.0,0.0,0.094420455,0.070374906,0.0,0.0,0.08793252,0.12016672,3.4868936e-37,0.15246753,0.0,0.0,0.13124527,0.0,0.0,0.16776206,0.14034869,0.04806455,0.0,0.063408054,0.19781096,0.15262157,0.23968624,0.21812321,0.0,0.17169157,0.060065184,0.10287254,0.18190974,0.119625434
0.0,0.15844183,4.952549e-10,2.8710258e-06,6.3e-44,0.08561263,0.0,0.0,0.061268732,0.1252399,0.13254516,0.15813829,0.12298879,0.11899444,0.16074814,0.13845386,0.051766466,0.14403489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09484486,0.0,0.0,0.09266662,0.07029236,0.0,0.0,0.0842758,0.11548368,5.35359e-40,0.15173201,0.0,0.0,0.13571271,0.0,0.0,0.16565485,0.13627112,0.043952223,0.0,0.06118697,0.19615167,0.1437632,0.24829166,0.21534692,0.0,0.1745631,0.0642449,0.10228503,0.18351507,0.12136482
0.0,0.15327135,1.1620907e-10,1.3130409e-06,0.0,0.08936683,0.0,0.0,0.06087822,0.12377159,0.12756346,0.15126687,0.11609304,0.11468918,0.1609437,0.14266855,0.056126617,0.14689213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975816,0.0,0.0,0.093728,0.071887344,0.0,0.0,0.0844237,0.116309434,4.6e-43,0.1475327,0.0,0.0,0.12927225,0.0,0.0,0.16579242,0.13795474,0.046432976,0.0,0.0625769,0.19934808,0.14468794,0.2386776,0.21497977,0.0,0.18138674,0.060608223,0.099047095,0.1843326,0.11741788
0.0,0.15550163,2.4429915e-11,5.6653374e-07,0.0,0.086303964,0.0,0.0,0.062269215,0.12374275,0.12941086,0.15442348,0.11792286,0.11771316,0.16094555,0.14103745,0.05154376,0.14727718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09728824,0.0,0.0,0.098615356,0.06641453,0.0,0.0,0.08142411,0.11446766,0.0,0.15024208,0.0,0.0,0.12824649,0.0,0.0,0.16494738,0.13306238,0.04916952,0.0,0.0665898,0.19362567,0.14550854,0.23835103,0.21539196,0.0,0.17304389,0.060221802,0.09985696,0.17634983,0.123714514
0.0,0.15608385,4.5614636e-12,2.2959614e-07,0.0,0.08308154,0.0,0.0,0.063465856,0.12058205,0.12868695,0.15448423,0.11964421,0.113751516,0.15979229,0.13869175,0.05441107,0.14478001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930901,0.0,0.0,0.09201669,0.0696995,0.0,0.0,0.07840472,0.11663015,0.0,0.14659756,0.0,0.0,0.13379341,0.0,0.0,0.1648208,0.13786143,0.049579196,0.0,0.06421022,0.18425412,0.14758423,0.23429166,0.21317214,0.0,0.17065333,0.060124684,0.10237951,0.17415793,0.115577966
0.0,0.15704808,7.493646e-13,8.694449e-08,0.0,0.08515819,0.0,0.0,0.06516461,0.116989516,0.12741783,0.14953282,0.11380268,0.11382851,0.15967295,0.13860366,0.05431208,0.14150973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09696876,0.0,0.0,0.0905619,0.07002588,0.0,0.0,0.0838657,0.1138413,0.0,0.14709987,0.0,0.0,0.12772515,0.0,0.0,0.16472933,0.14196773,0.048620578,0.0,0.06528783,0.19025242,0.14340772,0.23508604,0.21307433,0.0,0.16741556,0.059755314,0.1002116,0.17380589,0.11410092
0.0,0.15432736,1.0721097e-13,3.0618324e-08,0.0,0.08311418,0.0,0.0,0.06355455,0.11965528,0.12368319,0.1559041,0.11227889,0.11833144,0.15435292,0.13890305,0.05509472,0.14292295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09229628,0.0,0.0,0.08756751,0.06657481,0.0,0.0,0.08069724,0.12066032,0.0,0.14057124,0.0,0.0,0.12683482,0.0,0.0,0.16264322,0.13611627,0.04850758,0.0,0.06088838,0.1815122,0.14442709,0.23003426,0.20840268,0.0,0.16948672,0.05941357,0.10049205,0.17286627,0.115801625
0.0,0.16068967,1.32098515e-14,9.970673e-09,0.0,0.08658993,0.0,0.0,0.06377997,0.119697355,0.1231096,0.15111615,0.1201341,0.11363215,0.15519184,0.13965444,0.053592358,0.1417387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08805306,0.0,0.0,0.088322684,0.069282696,0.0,0.0,0.07869134,0.111975074,0.0,0.13810116,0.0,0.0,0.12827688,0.0,0.0,0.1605093,0.13352416,0.04826711,0.0,0.064237095,0.18858932,0.14369294,0.22827688,0.19924274,0.0,0.16806188,0.061610784,0.09653958,0.17260958,0.113872655
0.0,0.15364628,1.3848243e-15,2.9841964e-09,0.0,0.08352709,0.0,0.0,0.061146643,0.11631361,0.121987924,0.1489341,0.114545666,0.11380785,0.15555443,0.13758475,0.05270442,0.14375986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08539198,0.0,0.0,0.08665914,0.0693475,0.0,0.0,0.07811503,0.111744486,0.0,0.14235008,0.0,0.0,0.12717815,0.0,0.0,0.16486661,0.13319944,0.048882402,0.0,0.058102697,0.18594573,0.1334592,0.22577982,0.2012851,0.0,0.16607332,0.0612557,0.09718093,0.17611842,0.118275665
0.0,0.15006047,1.2189029e-16,8.1557094e-10,0.0,0.08100903,0.0,0.0,0.061778285,0.1191071,0.12475333,0.14820738,0.11424709,0.112418555,0.15369664,0.13631912,0.057526782,0.14555044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091248974,0.0,0.0,0.08411464,0.06926042,0.0,0.0,0.081798226,0.116386585,0.0,0.14084873,0.0,0.0,0.12758762,0.0,0.0,0.15809149,0.13506982,0.04708925,0.0,0.055959135,0.1782312,0.13546886,0.22562604,0.20180365,0.0,0.16822967,0.060389377,0.09768378,0.17717925,0.11254262
0.0,0.15198012,8.878242e-18,2.0209728e-10,0.0,0.080085464,0.0,0.0,0.061631735,0.11704325,0.122230165,0.15213285,0.11663536,0.112127684,0.1556046,0.13565454,0.05454806,0.1438981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09149639,0.0,0.0,0.09009164,0.06726022,0.0,0.0,0.080920056,0.11466886,0.0,0.1408185,0.0,0.0,0.123987816,0.0,0.0,0.16053106,0.13405226,0.047487456,0.0,0.058476456,0.17470443,0.13612321,0.22652395,0.20034054,0.0,0.16313612,0.059750725,0.10062683,0.17647584,0.11249251
0.0,0.14971898,5.267158e-19,4.5059716e-11,0.0,0.076360084,0.0,0.0,0.06322263,0.11323507,0.122054465,0.14533868,0.115308076,0.107121445,0.15474564,0.1312811,0.05338144,0.13908738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09439561,0.0,0.0,0.088370234,0.066171214,0.0,0.0,0.08001733,0.10945643,0.0,0.1372883,0.0,0.0,0.12280014,0.0,0.0,0.16077748,0.12975608,0.0495009,0.0,0.055418354,0.17764124,0.13433252,0.23069145,0.19939229,0.0,0.16587447,0.060477413,0.09823712,0.16890465,0.11155859
0.0,0.14870626,2.5012331e-20,8.964743e-12,0.0,0.079071306,0.0,0.0,0.059108056,0.11749312,0.12392352,0.14881715,0.112519,0.10683696,0.15195534,0.13285552,0.052793387,0.13910544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09133532,0.0,0.0,0.08640255,0.06859891,0.0,0.0,0.079704516,0.11234841,0.0,0.14046815,0.0,0.0,0.1255882,0.0,0.0,0.15635689,0.12955585,0.049938936,0.0,0.053863537,0.17212062,0.13232166,0.22400568,0.19972564,0.0,0.16450755,0.060505453,0.09738049,0.16669571,0.114287585
0.0,0.14881173,9.327047e-22,1.5772047e-12,0.0,0.078819506,0.0,0.0,0.0617904,0.11313678,0.12632358,0.14323568,0.11277206,0.11016646,0.15375821,0.133447,0.05263378,0.14066258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08879814,0.0,0.0,0.08634701,0.069401845,0.0,0.0,0.07346972,0.11520092,0.0,0.12835966,0.0,0.0,0.123629294,0.0,0.0,0.15311652,0.13117416,0.0521875,0.0,0.055632133,0.17128144,0.12944604,0.22108287,0.20009324,0.0,0.16309343,0.06038499,0.09447482,0.17068405,0.11050162
0.0,0.14755242,2.6741107e-23,2.4298562e-13,0.0,0.07815767,0.0,0.0,0.05921775,0.11870872,0.12087086,0.14409856,0.11246121,0.10794729,0.15058184,0.13289955,0.053099465,0.14059362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08671018,0.0,0.0,0.08768277,0.06642341,0.0,0.0,0.069061495,0.11010831,0.0,0.13547578,0.0,0.0,0.122771956,0.0,0.0,0.15685853,0.1278407,0.054639075,0.0,0.05481921,0.16878387,0.12969787,0.21792714,0.19558257,0.0,0.16008031,0.058597866,0.098846756,0.1716272,0.11548669
0.0,0.14985782,5.758654e-25,3.2432878e-14,0.0,0.07447532,0.0,0.0,0.062125765,0.11238334,0.12550251,0.14733982,0.111376934,0.10636149,0.14635614,0.13434763,0.04846931,0.1353682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089960195,0.0,0.0,0.08890253,0.063609414,0.0,0.0,0.0723387,0.10743303,0.0,0.1387698,0.0,0.0,0.12355471,0.0,0.0,0.15603481,0.13023867,0.0479806,0.0,0.054138444,0.17739812,0.12722433,0.21552551,0.1973317,0.0,0.16101208,0.05833641,0.097013436,0.16706802,0.11027024
0.0,0.1460189,9.076577e-27,3.707302e-15,0.0,0.074806534,0.0,0.0,0.059669677,0.11049113,0.12019406,0.14256887,0.10568033,0.10714771,0.14903158,0.13564794,0.050556224,0.13603556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089424975,0.0,0.0,0.08702654,0.06513225,0.0,0.0,0.07312555,0.109345995,0.0,0.1342201,0.0,0.0,0.12326782,0.0,0.0,0.1523205,0.12992585,0.04893797,0.0,0.05400073,0.16791251,0.13175896,0.21512158,0.19528179,0.0,0.15736899,0.0574399,0.096608005,0.16881748,0.1117542
0.0,0.14455466,1.0173218e-28,3.58344e-16,0.0,0.075593054,0.0,0.0,0.060121074,0.1113296,0.11987099,0.14640357,0.10765445,0.106935345,0.15124896,0.13313057,0.05094379,0.13608734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169381,0.0,0.0,0.08871293,0.060234733,0.0,0.0,0.07377125,0.105990164,0.0,0.13634628,0.0,0.0,0.1203852,0.0,0.0,0.14865382,0.12331583,0.050873466,0.0,0.050857607,0.16558535,0.12498641,0.2173697,0.19380945,0.0,0.15752712,0.05904056,0.094854444,0.16162336,0.11116263
0.0,0.14371717,7.850796e-31,2.8887192e-17,0.0,0.074756466,0.0,0.0,0.058025178,0.11326737,0.11836632,0.14897178,0.10934738,0.10774885,0.1448625,0.13313714,0.052261848,0.13044497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08863943,0.0,0.0,0.07907348,0.062488552,0.0,0.0,0.07158335,0.11423642,0.0,0.13545924,0.0,0.0,0.12066709,0.0,0.0,0.15594912,0.13223065,0.048551496,0.0,0.053335022,0.17425957,0.12646027,0.21134028,0.19101539,0.0,0.15331145,0.057023626,0.09370133,0.16445935,0.10765837
0.0,0.14552695,4.0228495e-33,1.9129495e-18,0.0,0.07358622,0.0,0.0,0.059593443,0.11005027,0.121367335,0.13791956,0.10544655,0.10457634,0.14654757,0.13324782,0.05158623,0.13663146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088564426,0.0,0.0,0.0847918,0.0645865,0.0,0.0,0.07597305,0.10961419,0.0,0.13310502,0.0,0.0,0.12106317,0.0,0.0,0.14697723,0.12964757,0.048154827,0.0,0.05031352,0.16740103,0.12408463,0.20839308,0.18940906,0.0,0.1586046,0.059531607,0.0958831,0.15981619,0.11298449
0.0,0.14353347,1.313667e-35,1.0235168e-19,0.0,0.073199086,0.0,0.0,0.058137186,0.1092093,0.12078778,0.14409593,0.10270053,0.10574552,0.14697611,0.13602202,0.048790913,0.1346735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09176472,0.0,0.0,0.08397543,0.061130248,0.0,0.0,0.072693914,0.10424339,0.0,0.13065375,0.0,0.0,0.11643281,0.0,0.0,0.15184745,0.124206945,0.051473137,0.0,0.049635384,0.1655977,0.12296096,0.21611382,0.18632224,0.0,0.15261726,0.060829557,0.09443791,0.1582429,0.110054575
0.0,0.14795072,2.608816e-38,4.3448142e-21,0.0,0.07402182,0.0,0.0,0.059956584,0.107818864,0.118988514,0.14079528,0.10331503,0.10766522,0.1444347,0.1336371,0.05451125,0.13400425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08967525,0.0,0.0,0.08308197,0.0634489,0.0,0.0,0.071668535,0.10504824,0.0,0.12924373,0.0,0.0,0.11750207,0.0,0.0,0.14612554,0.12961684,0.04907355,0.0,0.050830368,0.16597675,0.12475011,0.20822759,0.18148582,0.0,0.15584552,0.058267232,0.094383106,0.16114071,0.10569503
0.0,0.14308982,2.9856e-41,1.4342522e-22,0.0,0.070297256,0.0,0.0,0.0580829,0.10698446,0.12018932,0.14113452,0.10289808,0.10631038,0.14314608,0.12811108,0.053165827,0.13536443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09137724,0.0,0.0,0.07779714,0.06398302,0.0,0.0,0.07236953,0.10347096,0.0,0.12676464,0.0,0.0,0.11828429,0.0,0.0,0.14634123,0.12546702,0.04876574,0.0,0.049546346,0.16445373,0.12725063,0.20862126,0.18753469,0.0,0.15433918,0.056671686,0.093976304,0.16353214,0.10632265
0.0,0.14123778,1.8e-44,3.6011792e-24,0.0,0.07210606,0.0,0.0,0.06083361,0.10804475,0.123362005,0.1363254,0.10534658,0.10642182,0.14519118,0.12656856,0.051723756,0.13473375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090403505,0.0,0.0,0.08348564,0.05997527,0.0,0.0,0.07083258,0.09970316,0.0,0.12384126,0.0,0.0,0.117798135,0.0,0.0,0.14837374,0.13005346,0.050906714,0.0,0.048960067,0.1631991,0.12484326,0.20826113,0.18356867,0.0,0.1524503,0.056570508,0.0939677,0.15068126,0.1052682
0.0,0.14239483,0.0,6.710968e-26,0.0,0.07049008,0.0,0.0,0.058155917,0.10694437,0.11955564,0.13745393,0.101055235,0.10533254,0.13964187,0.12663685,0.053267132,0.13390394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089211464,0.0,0.0,0.081129074,0.0591155,0.0,0.0,0.07068178,0.098310515,0.0,0.12472894,0.0,0.0,0.11735285,0.0,0.0,0.14901058,0.12360098,0.0480958,0.0,0.050873797,0.15955773,0.12632525,0.20745967,0.18359739,0.0,0.1497271,0.055192564,0.09329627,0.15375867,0.11072167
0.0,0.14013404,0.0,9.032697e-28,0.0,0.07064344,0.0,0.0,0.05852878,0.10487968,0.12336065,0.14240824,0.103341274,0.10541009,0.14354087,0.12643887,0.049127907,0.12802842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09329729,0.0,0.0,0.080369,0.05742098,0.0,0.0,0.07063054,0.099820666,0.0,0.122831404,0.0,0.0,0.12173434,0.0,0.0,0.14372778,0.12797038,0.050919253,0.0,0.04980863,0.1604223,0.12225707,0.20873764,0.1798311,0.0,0.14677279,0.059791125,0.09200135,0.15006861,0.11099839
0.0,0.1395901,0.0,8.5180045e-30,0.0,0.06981602,0.0,0.0,0.058937415,0.105536304,0.116530895,0.13981183,0.10352491,0.10275155,0.14215852,0.123597056,0.053985678,0.13295306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09252179,0.0,0.0,0.08198267,0.061509755,0.0,0.0,0.072928905,0.098128505,0.0,0.12358437,0.0,0.0,0.11905176,0.0,0.0,0.14635852,0.12523475,0.047198296,0.0,0.048623066,0.16080478,0.12266114,0.2028366,0.17954037,0.0,0.14722976,0.05574204,0.08843939,0.15799621,0.10194194
0.0,0.13957459,0.0,5.4392945e-32,0.0,0.071405366,0.0,0.0,0.057976965,0.10545099,0.11652106,0.13810371,0.10283641,0.102823496,0.14517933,0.12716308,0.05280465,0.13303204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08963345,0.0,0.0,0.07921713,0.05889437,0.0,0.0,0.07185394,0.10035496,0.0,0.12310814,0.0,0.0,0.114444986,0.0,0.0,0.14460406,0.115971655,0.050225522,0.0,0.04815164,0.1572564,0.12275245,0.19938965,0.17746212,0.0,0.14701287,0.05760752,0.09045241,0.15654893,0.10374559
0.0,0.13512328,0.0,2.26327e-34,0.0,0.06853608,0.0,0.0,0.057781503,0.10494753,0.11601786,0.13720448,0.102944694,0.10514083,0.14224587,0.12555365,0.049527463,0.12755267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08968338,0.0,0.0,0.08701254,0.059206344,0.0,0.0,0.06895756,0.09583212,0.0,0.12574808,0.0,0.0,0.11934928,0.0,0.0,0.1432005,0.11892084,0.048923794,0.0,0.049105667,0.16228616,0.119265616,0.19726197,0.17688727,0.0,0.14734505,0.056352604,0.08520888,0.15897705,0.10239096
0.0,0.13719925,0.0,5.8744216e-37,0.0,0.067314565,0.0,0.0,0.059746478,0.10381729,0.11193888,0.13457666,0.09935931,0.10284646,0.14053677,0.12302324,0.052315507,0.13303848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08857644,0.0,0.0,0.08322141,0.05843637,0.0,0.0,0.06655756,0.10000962,0.0,0.11723022,0.0,0.0,0.11440935,0.0,0.0,0.13765062,0.11609676,0.04759049,0.0,0.04914573,0.1558734,0.119481854,0.2054714,0.17396945,0.0,0.1468199,0.058185276,0.08959967,0.15175678,0.106329516
0.0,0.13509227,0.0,9.04764e-40,0.0,0.066968046,0.0,0.0,0.057514887,0.100042194,0.11546445,0.1357335,0.09440633,0.101504035,0.13567764,0.12653518,0.050250832,0.1248656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09441198,0.0,0.0,0.083057016,0.057322428,0.0,0.0,0.06966658,0.09836033,0.0,0.11949531,0.0,0.0,0.115358986,0.0,0.0,0.1403627,0.1175575,0.050019704,0.0,0.048718818,0.15445705,0.1188392,0.19673245,0.17607789,0.0,0.15561049,0.05451508,0.08807392,0.15137316,0.11027892
0.0,0.13819169,0.0,7.8e-43,0.0,0.068276964,0.0,0.0,0.060266428,0.101461455,0.11614352,0.1339373,0.09926057,0.09958156,0.139486,0.12573695,0.051217914,0.12870693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090732515,0.0,0.0,0.07818755,0.06270796,0.0,0.0,0.06602747,0.09991454,0.0,0.11949143,0.0,0.0,0.11135036,0.0,0.0,0.1417725,0.117617495,0.04922113,0.0,0.04896756,0.15092003,0.11731561,0.195161,0.17476551,0.0,0.14554268,0.053829715,0.08881944,0.1511977,0.100505196
