wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.15663943,0.0,0.0,0.0,0.0,0.0,0.11989281,0.0,0.1056263,0.0,0.09493111,0.0,0.11571031,0.0,0.117003426,0.14990142,0.15110846,0.14800456,0.0,0.09583917,0.0,0.0,0.0,0.1814719,0.0,0.0,0.06754523,0.0,0.0,0.107819736,0.0,0.104031935,0.06151835,0.12013012,0.12963204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15048607,0.0,0.18814318,0.15175664
0.15521224,0.0,0.0,0.0,0.0,0.0,0.11282398,0.0,0.10398517,0.0,0.09410636,0.0,0.11871787,0.0,0.11792921,0.15444005,0.14431249,0.15332067,0.0,0.09941974,0.0,0.0,0.0,0.18736513,0.0,0.0,0.06888049,0.0,0.0,0.11045595,0.0,0.107707,0.05914541,0.12025677,0.12094965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15567912,0.0,0.18705307,0.1478161
0.14889397,0.0,0.0,0.0,0.0,0.0,0.11872837,0.0,0.10590232,0.0,0.09366716,0.0,0.117140554,0.0,0.12027676,0.1526569,0.14669529,0.14479485,0.0,0.101861745,0.0,0.0,0.0,0.1884592,0.0,0.0,0.070062,0.0,0.0,0.10922529,0.0,0.10335555,0.06145207,0.11776056,0.12250737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14889875,0.0,0.18743794,0.1442594
0.15296468,0.0,0.0,0.0,0.0,0.0,0.117687434,0.0,0.101246424,0.0,0.09158102,0.0,0.11417308,0.0,0.11134717,0.14711218,0.14793682,0.1514934,0.0,0.10236093,0.0,0.0,0.0,0.18064071,0.0,0.0,0.06573364,0.0,0.0,0.111703984,0.0,0.10240275,0.059868615,0.11813779,0.12059681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15796842,0.0,0.18123576,0.14647481
0.14921276,0.0,0.0,0.0,0.0,0.0,0.113986894,0.0,0.09945885,0.0,0.092263,0.0,0.117826626,0.0,0.11760606,0.15153761,0.14595623,0.1482213,0.0,0.09742877,0.0,0.0,0.0,0.18490244,0.0,0.0,0.0685585,0.0,0.0,0.10695657,0.0,0.103022054,0.059705477,0.11728418,0.124211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231681,0.0,0.18494011,0.14459574
0.14870767,0.0,0.0,0.0,0.0,0.0,0.11426455,0.0,0.09998932,0.0,0.08903211,0.0,0.119878836,0.0,0.11815813,0.15350714,0.14623445,0.14821388,0.0,0.10107679,0.0,0.0,0.0,0.17998707,0.0,0.0,0.06847818,0.0,0.0,0.10855272,0.0,0.101737246,0.060573895,0.11802219,0.124270275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14796835,0.0,0.18192422,0.14800686
0.15167229,0.0,0.0,0.0,0.0,0.0,0.11456323,0.0,0.103892036,0.0,0.08972041,0.0,0.11742142,0.0,0.11425623,0.15238713,0.14336114,0.15194887,0.0,0.098219946,0.0,0.0,0.0,0.18305622,0.0,0.0,0.069519624,0.0,0.0,0.1096698,0.0,0.10595845,0.05792741,0.11727694,0.123964615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14925542,0.0,0.18350367,0.1485082
0.15013734,0.0,0.0,0.0,0.0,0.0,0.11417918,0.0,0.100051336,0.0,0.09395103,0.0,0.11680587,0.0,0.11321791,0.1497383,0.15175988,0.14570992,0.0,0.09838412,0.0,0.0,0.0,0.18353575,0.0,0.0,0.06825824,0.0,0.0,0.11042008,0.0,0.09969674,0.06038606,0.11644133,0.12215452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14740163,0.0,0.18322209,0.14763726
0.15226758,0.0,0.0,0.0,0.0,0.0,0.117366225,0.0,0.10107832,0.0,0.08924845,0.0,0.11655825,0.0,0.110974774,0.14817293,0.14804919,0.15363815,0.0,0.094159335,0.0,0.0,0.0,0.18808733,0.0,0.0,0.06020668,0.0,0.0,0.10438481,0.0,0.106808156,0.058541007,0.11329818,0.122869425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14349112,0.0,0.18275116,0.13858248
0.15303594,0.0,0.0,0.0,0.0,0.0,0.11637939,0.0,0.09953645,0.0,0.09256821,0.0,0.12279442,0.0,0.11058972,0.14976507,0.1394355,0.15021773,0.0,0.09779115,0.0,0.0,0.0,0.18769425,0.0,0.0,0.06628838,0.0,0.0,0.10845856,0.0,0.10310279,0.059227873,0.114764206,0.123542756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14974375,0.0,0.180732,0.14404495
0.14722428,0.0,0.0,0.0,0.0,0.0,0.11055548,0.0,0.1008851,0.0,0.0914066,0.0,0.12189187,0.0,0.11521641,0.14637591,0.14127837,0.14735474,0.0,0.095731854,0.0,0.0,0.0,0.18617295,0.0,0.0,0.06265963,0.0,0.0,0.10353326,0.0,0.104061805,0.05880893,0.11612013,0.122721724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150262,0.0,0.18520252,0.14198354
0.15272611,0.0,0.0,0.0,0.0,0.0,0.1131562,0.0,0.10071113,0.0,0.08929524,0.0,0.115048096,0.0,0.10713048,0.14679596,0.14012101,0.14360642,0.0,0.10075389,0.0,0.0,0.0,0.18862149,0.0,0.0,0.06618038,0.0,0.0,0.10084957,0.0,0.10322096,0.060514048,0.116509326,0.12017396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15236473,0.0,0.17608915,0.14315335
0.15032007,0.0,0.0,0.0,0.0,0.0,0.116372205,0.0,0.10192939,0.0,0.08857949,0.0,0.11672244,0.0,0.111742,0.14525338,0.14298584,0.1433441,0.0,0.100857764,0.0,0.0,0.0,0.1849985,0.0,0.0,0.066164955,0.0,0.0,0.110903464,0.0,0.10236291,0.060203124,0.11572013,0.11919276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14882399,0.0,0.17778316,0.14605804
0.15101092,0.0,0.0,0.0,0.0,0.0,0.113251485,0.0,0.09898924,0.0,0.0903608,0.0,0.11505664,0.0,0.10994539,0.15056285,0.14719138,0.14370663,0.0,0.10107172,0.0,0.0,0.0,0.18244928,0.0,0.0,0.0663011,0.0,0.0,0.103054576,0.0,0.09953854,0.057950504,0.114797,0.11873368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15098998,0.0,0.17803843,0.13622095
0.15035328,0.0,0.0,0.0,0.0,0.0,0.11060602,0.0,0.09968136,0.0,0.08901313,0.0,0.11787148,0.0,0.11419963,0.14710774,0.14793202,0.1406015,0.0,0.099230886,0.0,0.0,0.0,0.1800052,0.0,0.0,0.06769372,0.0,0.0,0.10342909,0.0,0.10247969,0.055640914,0.11332587,0.11611198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481934,0.0,0.18352114,0.14032957
0.14671199,0.0,0.0,0.0,0.0,0.0,0.114110865,0.0,0.0956227,0.0,0.08342771,0.0,0.11259923,0.0,0.11415664,0.14750569,0.14673924,0.13741449,0.0,0.098256044,0.0,0.0,0.0,0.18468899,0.0,0.0,0.064732224,0.0,0.0,0.10477653,0.0,0.0969532,0.05764088,0.112718105,0.11180339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14997888,0.0,0.1855323,0.14058614
0.14657609,0.0,0.0,0.0,0.0,0.0,0.11512458,0.0,0.10047588,0.0,0.08982119,0.0,0.11502453,0.0,0.11315802,0.14131644,0.1460318,0.14842471,0.0,0.099027015,0.0,0.0,0.0,0.18781029,0.0,0.0,0.06727821,0.0,0.0,0.10632832,0.0,0.095458776,0.0533932,0.11541114,0.12582466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15103021,0.0,0.1776491,0.13656232
0.15025224,0.0,0.0,0.0,0.0,0.0,0.11703076,0.0,0.098249435,0.0,0.091024324,0.0,0.115099914,0.0,0.1102396,0.14368588,0.14474736,0.1404496,0.0,0.09325145,0.0,0.0,0.0,0.19273095,0.0,0.0,0.06757532,0.0,0.0,0.10360931,0.0,0.10394949,0.053195313,0.113263056,0.1192717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14929612,0.0,0.18021351,0.14911358
0.1444871,0.0,0.0,0.0,0.0,0.0,0.112554014,0.0,0.09998442,0.0,0.088750996,0.0,0.11812739,0.0,0.11168043,0.14905575,0.14592427,0.13946897,0.0,0.097286716,0.0,0.0,0.0,0.18173148,0.0,0.0,0.06979602,0.0,0.0,0.10230968,0.0,0.09970149,0.055231273,0.113062456,0.11577913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14460361,0.0,0.17795815,0.14341547
0.14574264,0.0,0.0,0.0,0.0,0.0,0.11127309,0.0,0.09966914,0.0,0.08811301,0.0,0.11815854,0.0,0.11006924,0.14635126,0.14567769,0.1415665,0.0,0.10016234,0.0,0.0,0.0,0.1822855,0.0,0.0,0.06634704,0.0,0.0,0.10385036,0.0,0.099988125,0.056799553,0.113924064,0.11915472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441687,0.0,0.18413389,0.14164126
0.15103805,0.0,0.0,0.0,0.0,0.0,0.11323757,0.0,0.09986294,0.0,0.08987984,0.0,0.11433111,0.0,0.11612952,0.14666972,0.1421512,0.14263721,0.0,0.095505655,0.0,0.0,0.0,0.18302692,0.0,0.0,0.06487396,0.0,0.0,0.10804051,0.0,0.101360194,0.05584452,0.11290023,0.11591422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14640553,0.0,0.17166114,0.14663456
0.14802602,0.0,0.0,0.0,0.0,0.0,0.11610878,0.0,0.09701208,0.0,0.09215478,0.0,0.118134774,0.0,0.10828328,0.14796019,0.14432718,0.14129633,0.0,0.09837961,0.0,0.0,0.0,0.18284622,0.0,0.0,0.06530496,0.0,0.0,0.10763952,0.0,0.10205473,0.056084007,0.11024077,0.11733411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1480784,0.0,0.17747703,0.1363911
0.13714056,0.0,0.0,0.0,0.0,0.0,0.11262658,0.0,0.09929759,0.0,0.09101407,0.0,0.116271265,0.0,0.11053611,0.14382346,0.14325659,0.14472647,0.0,0.099371396,0.0,0.0,0.0,0.18756233,0.0,0.0,0.06839801,0.0,0.0,0.10086739,0.0,0.09657332,0.056771565,0.10949882,0.11868024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14680634,0.0,0.16967112,0.13737613
0.14264047,0.0,0.0,0.0,0.0,0.0,0.11228699,0.0,0.10003857,0.0,0.091421455,0.0,0.115858026,0.0,0.11175474,0.14632733,0.14328517,0.145957,0.0,0.09759085,0.0,0.0,0.0,0.17680897,0.0,0.0,0.06558846,0.0,0.0,0.10348982,0.0,0.10172848,0.05613021,0.10959188,0.11849962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14698985,0.0,0.17123847,0.14522092
0.14282234,0.0,0.0,0.0,0.0,0.0,0.11324208,0.0,0.10086505,0.0,0.087035626,0.0,0.1156836,0.0,0.10938788,0.14821234,0.14325619,0.14557557,0.0,0.09295585,0.0,0.0,0.0,0.17712949,0.0,0.0,0.06788511,0.0,0.0,0.10222819,0.0,0.10367518,0.056747597,0.1105612,0.1094785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14562976,0.0,0.17630266,0.14563929
0.1425413,0.0,0.0,0.0,0.0,0.0,0.11349324,0.0,0.099917546,0.0,0.08763605,0.0,0.117456704,0.0,0.1113091,0.14284565,0.14551324,0.14764576,0.0,0.09697031,0.0,0.0,0.0,0.1736789,0.0,0.0,0.06686012,0.0,0.0,0.10142358,0.0,0.10237259,0.05638645,0.10935413,0.114542335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13960801,0.0,0.17266503,0.14010786
0.14533542,0.0,0.0,0.0,0.0,0.0,0.109572425,0.0,0.10123361,0.0,0.086682364,0.0,0.1164305,0.0,0.11171744,0.14092095,0.14765714,0.13998677,0.0,0.09501264,0.0,0.0,0.0,0.17479375,0.0,0.0,0.06858685,0.0,0.0,0.10317452,0.0,0.10051562,0.056676675,0.1082174,0.115085125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14325131,0.0,0.17096,0.14348602
0.15278238,0.0,0.0,0.0,0.0,0.0,0.10496223,0.0,0.096727215,0.0,0.088195674,0.0,0.12189759,0.0,0.11593447,0.14067927,0.1416764,0.14388828,0.0,0.09303788,0.0,0.0,0.0,0.17196481,0.0,0.0,0.07210634,0.0,0.0,0.10183251,0.0,0.10068456,0.054814942,0.110909425,0.117733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14560752,0.0,0.18292056,0.14055964
0.14122158,0.0,0.0,0.0,0.0,0.0,0.10901417,0.0,0.09758433,0.0,0.08988786,0.0,0.116085835,0.0,0.117266245,0.14261816,0.13939516,0.13879435,0.0,0.09577837,0.0,0.0,0.0,0.1804368,0.0,0.0,0.0682004,0.0,0.0,0.10221959,0.0,0.098784186,0.05744279,0.11185651,0.1202038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14019683,0.0,0.1784381,0.13569766
0.14558557,0.0,0.0,0.0,0.0,0.0,0.10923976,0.0,0.09685432,0.0,0.092891484,0.0,0.11773494,0.0,0.10775616,0.15085885,0.1378633,0.14605704,0.0,0.095821634,0.0,0.0,0.0,0.18047427,0.0,0.0,0.068210855,0.0,0.0,0.1003334,0.0,0.10023339,0.054819092,0.11246219,0.11838103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13802743,0.0,0.17862819,0.13900542
0.14315008,0.0,0.0,0.0,0.0,0.0,0.10860487,0.0,0.09911447,0.0,0.08884279,0.0,0.112984665,0.0,0.10917163,0.14446563,0.14416036,0.1399697,0.0,0.09495908,0.0,0.0,0.0,0.18229194,0.0,0.0,0.06591596,0.0,0.0,0.09886298,0.0,0.09839821,0.055108685,0.10877212,0.12044929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14373747,0.0,0.17687301,0.13620669
0.14456934,0.0,0.0,0.0,0.0,0.0,0.11120221,0.0,0.100404635,0.0,0.08725986,0.0,0.115411595,0.0,0.10906618,0.14752366,0.14673284,0.13815163,0.0,0.095060036,0.0,0.0,0.0,0.17473865,0.0,0.0,0.06564365,0.0,0.0,0.099848144,0.0,0.101542406,0.057085417,0.1138356,0.12287636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14245212,0.0,0.17835729,0.1338802
0.14393143,0.0,0.0,0.0,0.0,0.0,0.10755483,0.0,0.09422195,0.0,0.08584222,0.0,0.11300247,0.0,0.10924256,0.13863972,0.14361696,0.14282835,0.0,0.09576843,0.0,0.0,0.0,0.17508136,0.0,0.0,0.06848059,0.0,0.0,0.09591173,0.0,0.09905177,0.05560264,0.11232942,0.11540181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14155589,0.0,0.17645726,0.13915052
0.14834994,0.0,0.0,0.0,0.0,0.0,0.10852802,0.0,0.098127834,0.0,0.08265189,0.0,0.118003264,0.0,0.11156825,0.14200991,0.14311339,0.14273089,0.0,0.09264974,0.0,0.0,0.0,0.17134866,0.0,0.0,0.06644507,0.0,0.0,0.09767775,0.0,0.098245114,0.054437257,0.10636623,0.11974764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14309189,0.0,0.17752774,0.13907184
0.14603393,0.0,0.0,0.0,0.0,0.0,0.107048966,0.0,0.10125062,0.0,0.08608399,0.0,0.11026433,0.0,0.11098905,0.14615059,0.14405027,0.13638775,0.0,0.10274636,0.0,0.0,0.0,0.16660117,0.0,0.0,0.06854968,0.0,0.0,0.095722705,0.0,0.098412044,0.051769584,0.1074586,0.11313311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411436,0.0,0.17916748,0.13352299
0.14719161,0.0,0.0,0.0,0.0,0.0,0.105450675,0.0,0.10071663,0.0,0.090504915,0.0,0.11571048,0.0,0.10760258,0.14518876,0.14109845,0.14105324,0.0,0.096406125,0.0,0.0,0.0,0.17122304,0.0,0.0,0.06709752,0.0,0.0,0.10193684,0.0,0.09712822,0.052787524,0.10870053,0.120908126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13854015,0.0,0.177692,0.13223726
0.14599745,0.0,0.0,0.0,0.0,0.0,0.10618042,0.0,0.100807466,0.0,0.091669746,0.0,0.11403171,0.0,0.1074231,0.1407021,0.14453398,0.13689329,0.0,0.098577596,0.0,0.0,0.0,0.17992905,0.0,0.0,0.06287952,0.0,0.0,0.10219664,0.0,0.09989495,0.052462064,0.10575989,0.11925696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14088467,0.0,0.17423941,0.1439201
0.14393984,0.0,0.0,0.0,0.0,0.0,0.107712045,0.0,0.09907863,0.0,0.0870981,0.0,0.11715075,0.0,0.10930719,0.14205626,0.14498658,0.13530113,0.0,0.095753536,0.0,0.0,0.0,0.16884066,0.0,0.0,0.06629296,0.0,0.0,0.100364305,0.0,0.10052267,0.052207965,0.10640024,0.11803039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13873701,0.0,0.17775641,0.14205027
0.14386898,0.0,0.0,0.0,0.0,0.0,0.10987527,0.0,0.101480804,0.0,0.08703539,0.0,0.1145911,0.0,0.1110572,0.14362524,0.14259586,0.13417491,0.0,0.096131355,0.0,0.0,0.0,0.1718298,0.0,0.0,0.06772511,0.0,0.0,0.10114143,0.0,0.09852289,0.05358097,0.11000371,0.11534462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13763392,0.0,0.17496201,0.13677353
0.14626126,0.0,0.0,0.0,0.0,0.0,0.1115862,0.0,0.10352151,0.0,0.08952925,0.0,0.11344556,0.0,0.10379962,0.1405141,0.14790906,0.13614133,0.0,0.09744644,0.0,0.0,0.0,0.1734005,0.0,0.0,0.064673275,0.0,0.0,0.09744089,0.0,0.09874997,0.05202744,0.10839837,0.115933664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13598593,0.0,0.1684546,0.1396642
0.14717367,0.0,0.0,0.0,0.0,0.0,0.110537164,0.0,0.098951995,0.0,0.08637795,0.0,0.114513785,0.0,0.106804304,0.14212357,0.14423992,0.1366741,0.0,0.09710869,0.0,0.0,0.0,0.1721427,0.0,0.0,0.065679476,0.0,0.0,0.09904816,0.0,0.09245102,0.050495844,0.10867443,0.11917274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14018488,0.0,0.17678542,0.13942271
0.150103,0.0,0.0,0.0,0.0,0.0,0.10686069,0.0,0.09808872,0.0,0.08897632,0.0,0.11499233,0.0,0.107383944,0.13813543,0.14575157,0.13776101,0.0,0.09443567,0.0,0.0,0.0,0.1767139,0.0,0.0,0.06840214,0.0,0.0,0.106526785,0.0,0.09631769,0.054169275,0.10799044,0.11938093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13541381,0.0,0.17464572,0.13350117
0.14791186,0.0,0.0,0.0,0.0,0.0,0.116299994,0.0,0.10013818,0.0,0.08683536,0.0,0.11406876,0.0,0.10856728,0.1351815,0.14063284,0.13847937,0.0,0.09471653,0.0,0.0,0.0,0.18200372,0.0,0.0,0.06717791,0.0,0.0,0.09747601,0.0,0.09589849,0.05610644,0.10978056,0.11239677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13976552,0.0,0.16771013,0.13778327
0.14939976,0.0,0.0,0.0,0.0,0.0,0.10970088,0.0,0.09881348,0.0,0.08882858,0.0,0.115664706,0.0,0.10957263,0.14155558,0.14686888,0.1357472,0.0,0.094957665,0.0,0.0,0.0,0.17301373,0.0,0.0,0.06478694,0.0,0.0,0.10047474,0.0,0.09091762,0.0548132,0.108543575,0.11493563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13901594,0.0,0.17853735,0.13604042
0.14761715,0.0,0.0,0.0,0.0,0.0,0.10859164,0.0,0.09745588,0.0,0.086464666,0.0,0.109318204,0.0,0.105207205,0.14005649,0.14396767,0.13446221,0.0,0.09385592,0.0,0.0,0.0,0.17256431,0.0,0.0,0.06706518,0.0,0.0,0.09502562,0.0,0.09540724,0.054725643,0.106020376,0.120836504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409494,0.0,0.17578243,0.13870794
0.15139708,0.0,0.0,0.0,0.0,0.0,0.108513534,0.0,0.09918781,0.0,0.08931464,0.0,0.11212492,0.0,0.11049236,0.13188072,0.14218457,0.13778223,0.0,0.09045785,0.0,0.0,0.0,0.17562099,0.0,0.0,0.07021259,0.0,0.0,0.10218294,0.0,0.09431641,0.054850027,0.10920868,0.12124607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13918644,0.0,0.1731814,0.13551843
0.15045528,0.0,0.0,0.0,0.0,0.0,0.1085754,0.0,0.09858612,0.0,0.08314383,0.0,0.11128808,0.0,0.107219785,0.14046597,0.14697842,0.13963138,0.0,0.097681925,0.0,0.0,0.0,0.179739,0.0,0.0,0.0675518,0.0,0.0,0.095709115,0.0,0.09371105,0.055571165,0.110487856,0.11925135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14144333,0.0,0.16875966,0.13478322
0.14751528,0.0,0.0,0.0,0.0,0.0,0.10932915,0.0,0.10129384,0.0,0.08608993,0.0,0.119378954,0.0,0.10882897,0.13798234,0.14747165,0.1375656,0.0,0.09107121,0.0,0.0,0.0,0.18203205,0.0,0.0,0.06167393,0.0,0.0,0.10598892,0.0,0.097348966,0.05320155,0.10688827,0.113629885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372692,0.0,0.16850674,0.13249142
0.145899,0.0,0.0,0.0,0.0,0.0,0.11053318,0.0,0.1000901,0.0,0.083986595,0.0,0.11671545,0.0,0.11411583,0.13815,0.14836477,0.13938671,0.0,0.09803322,0.0,0.0,0.0,0.16575725,0.0,0.0,0.066852696,0.0,0.0,0.099219844,0.0,0.09536669,0.051218662,0.10695613,0.11415227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13862124,0.0,0.16881329,0.13639024
0.1489485,0.0,0.0,0.0,0.0,0.0,0.10721943,0.0,0.097445734,0.0,0.08512676,0.0,0.11351356,0.0,0.1085271,0.14019,0.14732142,0.13697974,0.0,0.09379761,0.0,0.0,0.0,0.17225711,0.0,0.0,0.06530792,0.0,0.0,0.09635576,0.0,0.097519435,0.05096267,0.10518477,0.12063175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13728537,0.0,0.17437693,0.1391651
0.14471701,0.0,0.0,0.0,0.0,0.0,0.10845588,0.0,0.09865641,0.0,0.08830401,0.0,0.11555272,0.0,0.107702576,0.13923855,0.14570117,0.13923615,0.0,0.09281152,0.0,0.0,0.0,0.17802028,0.0,0.0,0.06364296,0.0,0.0,0.10465171,0.0,0.09465472,0.051727787,0.10119716,0.11272712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347908,0.0,0.17623107,0.13448167
