目标,字段,贡献值,归一化份额,独立能力,不可替代性,协同冗余指数,类型,分解式门控,随机门控,两两相关性,置换重要性,Lasso系数
CB1联络线负载率,reserve_spin_r2_mw,0.0003373076512760108,0.0003522467674743965,0.004644015702197635,-0.0023474698813154005,-0.006991485583513035,独立可加,0.0,-2.8711471557617188,0.017546284612409965,0.0003188578554169652,0.0
CB1联络线负载率,area_2_load_actual_mw,0.00010463209660227556,0.00010926617781362364,0.006144886091842272,-0.0008672677671019979,-0.00701215385894427,独立可加,0.0,-2.8652961254119873,0.01754599848971391,0.00013938533753379278,0.0
CB1联络线负载率,day_of_week,-0.005692931821656255,-0.00594506772687952,-0.004290453867247246,-0.0017847924081669797,0.002505661459080266,独立可加,0.0,-2.892627477645874,0.04332837389795058,2.059477918758823e-05,0.007237097727205265
CB1联络线负载率,month_of_year,-0.09165973776173758,-0.09571928241765078,-0.025407206234247415,-0.02523617322357863,0.0001710330106687863,独立可加,0.0,-2.8795876502990723,0.002610194274481754,0.0,0.004196558839120511
121号核电机组出力,area_1_fuel_nuclear_mw,0.2356417160540655,0.19275614304803618,1.2235593962068767,0.0033130982789456587,-1.2202462979279312,替身型,0.0,1.6129332780838013,1.0,0.5176738723433556,9.681368916794097e-05
121号核电机组出力,gen_fuel_nuclear_mw,0.23196190358862906,0.18974603741031085,1.222059660824633,0.0034671304609139586,-1.218592530363719,替身型,0.04590877890586853,2.1228878498077393,1.0,0.48141081427513477,0.9989031863108228
121号核电机组出力,area_1_fuel_wind_mw,0.11383829367788545,0.0931203132788434,0.6230471800180715,3.559919263063094e-05,-0.6230115808254408,替身型,0.0,-2.8127243518829346,0.6480814491999882,2.6781306017298333e-08,0.0
121号核电机组出力,area_1_fuel_coal_mw,0.07541784687234693,0.061692188987308064,0.7410074494629012,-0.000982701253920082,-0.7419901507168213,替身型,0.0,-2.8765525817871094,0.4910369366265806,2.395564002721784e-08,0.0
121号核电机组出力,area_1_net_export_mw,0.07096835682261536,0.058052483102972674,0.5696688681468863,0.00043657841643396367,-0.5692322897304524,替身型,0.0,-2.866833209991455,0.5770187566517294,-3.540328896711742e-09,0.0
121号核电机组出力,area_2_net_export_mw,0.0604497040987203,0.04944817074660477,0.457615683916918,0.001020157756035145,-0.45659552616088284,替身型,0.0,-2.8874282836914062,0.455962178223543,-3.139329685097891e-10,0.0
121号核电机组出力,gen_fuel_wind_mw,0.05462910565131603,0.04468689109824398,0.3853887286524823,0.0001804925726128781,-0.3852082360798694,替身型,0.0,-2.87673282623291,0.5212740517798242,-7.796480172572729e-09,0.0
121号核电机组出力,area_3_net_export_mw,0.04947551790717995,0.040471229656568776,0.45543413583287795,3.9440440792959386e-05,-0.455394695392085,替身型,0.0,-2.8535120487213135,0.4063947005351204,6.071201585911012e-09,0.0
121号核电机组出力,area_1_generation_mw,0.04103746171480641,0.03356885602892408,0.284949463722458,-0.0003624898010111677,-0.28531195352346916,替身型,0.0,-2.8758561611175537,0.32373482500522516,1.845771979702704e-10,0.0
121号核电机组出力,area_1_load_day_ahead_mw,0.03415267535830116,0.02793706516433367,0.24536262748696114,0.0002900007706508889,-0.24507262671631025,替身型,0.0,-2.884000778198242,0.32772336011053027,-3.3185882930553135e-10,0.0
121号核电机组出力,area_3_fuel_solar_mw,0.029985245754928294,0.02452808618462681,0.07911051547379322,0.0006055232588626502,-0.07850499221493057,替身型,0.0,-2.8958520889282227,0.004808634083475028,-6.752387649022751e-09,0.0
121号核电机组出力,gen_fuel_coal_mw,0.027922777375563597,0.022840976378171073,0.4893704571775158,-0.00046478597597410243,-0.4898352431534899,替身型,0.0,-2.857612133026123,0.48929484297574477,-1.907134570267033e-08,0.0
121号核电机组出力,area_3_fuel_wind_mw,0.027695388244846058,0.02265497089263089,0.25573154032261425,-0.0006949799069029261,-0.2564265202295172,替身型,0.0,-2.89028263092041,0.4109677216279122,1.2434964191676557e-08,0.0
121号核电机组出力,area_2_load_day_ahead_mw,0.027348788072597236,0.02237145015826678,0.22579068991539009,-0.0003736583803725102,-0.2261643482957626,替身型,0.0,-2.889317750930786,0.30311733032074584,-3.575162810243171e-09,0.0
121号核电机组出力,area_1_load_actual_mw,0.026624324676290296,0.021778835351389515,0.18550144383914802,-9.931553914388491e-05,-0.1856007593782919,替身型,0.0,-2.8829550743103027,0.3277241455964159,-3.5979321966195243e-09,0.0
121号核电机组出力,reserve_spin_r1_mw,0.024126062640724012,0.019735244079169257,0.2240347202458639,-0.00039034107250091044,-0.22442506131836482,替身型,0.0,-2.8812105655670166,0.327724271223115,-2.7820979520143398e-09,0.0
121号核电机组出力,area_3_fuel_coal_mw,0.023809187796181585,0.01947603881668114,0.20050708036574671,0.0007595819104556645,-0.19974749845529105,替身型,0.0,-2.8824071884155273,0.41373898684057325,9.199937700543615e-10,0.0
121号核电机组出力,area_2_fuel_coal_mw,0.02119074819977255,0.01733414167783897,0.13893110733899983,6.237043354451188e-06,-0.13892487029564538,替身型,0.0,-2.875962972640991,0.2965940199941141,-2.0469228112496295e-08,0.0
121号核电机组出力,gen_fuel_solar_mw,0.02057472588626694,0.01683023223781594,0.05309571994924722,-0.0005371041529242948,-0.05363282410217152,替身型,0.0,-2.8939809799194336,0.047565656601619086,4.150291466054057e-09,0.0
121号核电机组出力,is_weekend,0.020018642269847182,0.016375352962158814,0.047845280282300395,-0.00024145495788496785,-0.04808673524018536,独立可加,0.0,-2.895009994506836,0.041240722022173736,-3.1241555564776037e-09,0.0
121号核电机组出力,area_3_fuel_hydro_mw,0.01968471879072193,0.016102201828364672,0.19394228407846348,0.00011442943402140138,-0.19382785464444208,替身型,0.0,-2.8866186141967773,0.364382822721649,2.5954927718174758e-08,0.0
121号核电机组出力,area_2_generation_mw,0.01865612867955601,0.015260809795044886,0.1919135421361644,-0.0003222248257066518,-0.19223576696187106,替身型,0.0,-2.8878631591796875,0.296782787017813,-4.950745857712491e-09,0.0
121号核电机组出力,area_3_load_day_ahead_mw,0.016362261292512247,0.013384414402945534,0.023049079392516658,-0.00023819451398066072,-0.02328727390649732,独立可加,0.0,-2.8940343856811523,0.14754607437350045,-6.832773791209945e-09,0.0
121号核电机组出力,area_2_fuel_hydro_mw,0.012673507504327549,0.010366994716945722,0.008801077868219487,0.00023388855582362478,-0.008567189312395862,独立可加,0.0,-2.8942620754241943,0.1699810678989001,7.8644335710365e-09,0.0
121号核电机组出力,area_2_load_actual_mw,0.012353417139351924,0.010105159142104707,0.21848763942357952,-0.00010624606881781684,-0.21859388549239733,替身型,0.0,-2.8898279666900635,0.30311834078310423,-1.125286090974953e-08,0.0
121号核电机组出力,area_1_fuel_hydro_mw,0.012222968816944495,0.009998451739377367,0.059601161154636983,3.095868994451578e-05,-0.05957020246469247,替身型,0.0,-2.8947360515594482,0.2023791346158088,-1.1864383542281586e-08,0.0
121号核电机组出力,system_load_actual_mw,0.010881592380638508,0.008901198873596427,0.10145734344104351,-0.00033008544248436245,-0.10178742888352788,替身型,0.0,-2.8899171352386475,0.28827525414839883,-1.6135882696666214e-08,0.0
121号核电机组出力,area_2_fuel_natural_gas_mw,0.010168546373388116,0.008317923550046107,0.1549320053370582,-0.00022679042136664052,-0.15515879575842484,替身型,0.0,-2.8775274753570557,0.2950219584784246,2.339835147857627e-09,0.0
121号核电机组出力,reserve_spin_r2_mw,0.009712842956163932,0.00794515579674308,0.18070896726534724,-0.00044748372536085324,-0.1811564509907081,替身型,0.0,-2.8826944828033447,0.30311824909622676,-1.6480753872727405e-09,0.0
121号核电机组出力,area_2_fuel_solar_mw,0.009213854399697498,0.00753698057556319,0.04144582850731138,-0.00014979602983578033,-0.04159562453714716,独立可加,0.0,-2.8870766162872314,0.10990168606887075,-6.463486990071488e-09,0.0
121号核电机组出力,area_1_fuel_natural_gas_mw,0.009030425254626266,0.007386934585750347,-0.03218083486751766,1.746026374760401e-05,0.032198295131265264,独立可加,0.0,-2.896089792251587,0.1321619896857811,4.2829645385822346e-09,0.0
121号核电机组出力,system_load_day_ahead_mw,0.008588048713873834,0.007025068286360443,0.1195450045229054,-0.0001238260345034492,-0.11966883055740885,替身型,0.0,-2.894101142883301,0.289700717046799,-5.23516490158471e-09,0.0
121号核电机组出力,system_generation_mw,0.004276567972333319,0.0034982547302473237,0.16552161930046028,-4.038801554917537e-05,-0.16556200731600945,替身型,0.0,-2.891404151916504,0.28131480856752866,-4.1468379397002765e-09,0.0
121号核电机组出力,system_losses_mw,0.003861099281711614,0.003158399191497626,-0.0668413370527905,0.0006245737864736256,0.06746591083926412,协同型,0.0,-2.895817756652832,0.04596525936473522,-8.154200759058483e-09,0.0
121号核电机组出力,reserve_reg_up_mw,0.0025593609760221434,0.002093570521666443,0.03534102682998408,-0.0005684395224716532,-0.03590946635245573,独立可加,0.0,-2.893585205078125,0.08420818608815221,-1.0159544383547824e-08,0.0
121号核电机组出力,area_3_load_actual_mw,0.002255513510419205,0.0018450217225603233,0.04561724848457471,-0.00048143603855588246,-0.046098684523130595,独立可加,0.0,-2.894237995147705,0.14754411405996437,-2.1998882937523944e-09,0.0
121号核电机组出力,gen_fuel_hydro_mw,0.0012609435425030395,0.0010314583424543007,0.048194727465973974,0.0006011754171050265,-0.04759355204886895,独立可加,0.0,-2.892045736312866,0.2377901172398942,-3.18827741985217e-10,0.0
121号核电机组出力,reserve_reg_down_mw,0.00013420932306224247,0.00010978392072408007,0.026061626379463743,7.744854796776224e-05,-0.02598417783149598,独立可加,0.0,-2.8942649364471436,0.03807458920041349,-1.8222555686620012e-09,0.0
121号核电机组出力,reserve_spin_r3_mw,-0.0026725480650473914,-0.0021861581461698047,-0.034495689623541326,0.00013788268901815393,0.03463357231255948,独立可加,0.0,-2.89546537399292,0.14754436199500823,2.2127023324713947e-09,0.0
121号核电机组出力,area_3_generation_mw,-0.004795710631007432,-0.00392291611131945,-0.016003773369691165,-8.813405612140279e-05,0.015915639313569763,独立可加,0.0,-2.893275260925293,0.1373073049780623,-2.6979874112598167e-09,0.0
121号核电机组出力,area_1_fuel_solar_mw,-0.006288102660142763,-0.005143700513457127,0.0196106349242684,0.00031443129436103945,-0.01929620362990736,独立可加,0.0,-2.888347625732422,0.1438154986891467,1.2842181540406728e-09,0.0
121号核电机组出力,hour_of_day,-0.008553283770200044,-0.006996630382545889,0.015599435290560626,8.111479775052555e-05,-0.0155183204928101,独立可加,0.0,-2.8949670791625977,0.09614954428788086,7.650592381835963e-09,0.0
121号核电机组出力,gen_fuel_natural_gas_mw,-0.009018611315546758,-0.007377270722452696,0.014536367478570122,0.0019453611849999941,-0.012591006293570128,独立可加,0.0,-2.8746562004089355,0.4205227109401464,-3.458719977089686e-11,0.0
121号核电机组出力,day_of_week,-0.009723587076652681,-0.007953944542897771,0.025512777745767323,-0.00040060869686764367,-0.025913386442634967,独立可加,0.0,-2.895153045654297,0.0374283171504688,-7.047063843579338e-09,0.0
121号核电机组出力,area_3_fuel_natural_gas_mw,-0.013975332822260558,-0.01143189456324236,0.06509126059582537,0.0014762620000917659,-0.06361499859573361,替身型,0.0,-2.883509635925293,0.41411312696215524,1.0348543133531507e-09,0.0
121号核电机组出力,month_of_year,-0.10325114881797158,-0.08445997400080311,-0.2837567401272685,0.0002176664058465283,0.283974406533115,协同型,0.0,-2.893162488937378,0.008085293900229338,0.0,0.0
218号联合循环机组出力,area_2_fuel_natural_gas_mw,0.2952745167827759,0.2588362656126837,1.1439385565545757,0.04204587061205778,-1.1018926859425178,替身型,0.03953739255666733,2.55031156539917,0.8250536548593054,1.9872845507315102,0.4738116511905683
218号联合循环机组出力,area_2_fuel_coal_mw,0.11065074563456748,0.09699592805829654,0.8284981614691921,0.0015935032860751042,-0.826904658183117,替身型,0.0,-2.6797034740448,0.8137223505654196,3.3238761101239686e-05,0.07494398903627615
218号联合循环机组出力,gen_fuel_natural_gas_mw,0.08709772439693035,0.07634945938409284,0.6612599225615647,0.0016620136217050385,-0.6595979089398597,替身型,0.0,-2.8510494232177734,0.6380348939928762,-2.2554393908080783e-10,0.0
218号联合循环机组出力,area_2_fuel_solar_mw,0.08369215016128972,0.07336414887702841,0.4211523232912908,0.000517030708207189,-0.42063529258308363,替身型,0.0,-2.8434104919433594,0.4223695201930535,-1.1477316874675126e-10,0.14571132968396003
218号联合循环机组出力,area_3_fuel_solar_mw,0.07681717603851596,0.06733757859418983,0.5476564262627424,3.362911652293743e-05,-0.5476227971462194,替身型,0.0,-2.8711631298065186,0.32031806837056365,1.7256978068758143e-10,0.0
218号联合循环机组出力,area_2_load_day_ahead_mw,0.07615523393579049,0.06675732323118704,0.4157107887103697,0.0019333359345369283,-0.4137774527758328,替身型,0.0,-2.81333589553833,0.5919292330889855,-6.877276748085137e-10,0.0
218号联合循环机组出力,area_2_generation_mw,0.06686072667658288,0.05860980147449878,0.42961969669584454,0.0006013475765550558,-0.4290183491192895,替身型,0.0,-2.8465189933776855,0.5974893110721073,-7.54942708347528e-10,0.0
218号联合循环机组出力,area_2_load_actual_mw,0.06126603716413662,0.05370552271572813,0.387731168821554,0.0015378932175527105,-0.3861932756040013,替身型,0.0,-2.8513174057006836,0.5919298381675818,3.083476363130444e-10,0.0
218号联合循环机组出力,reserve_spin_r2_mw,0.05892244541415995,0.05165114110740628,0.41673333321550965,0.0007857247975463499,-0.4159476084179633,替身型,0.0,-2.8629932403564453,0.5919299332004517,-4.082964411011858e-10,0.0
218号联合循环机组出力,gen_fuel_solar_mw,0.05692113668768511,0.049896803202656076,0.31791677486964265,-0.0004444828473992857,-0.31836125771704193,替身型,0.0,-2.8668525218963623,0.3656428287538405,3.735554976458388e-10,0.0
218号联合循环机组出力,area_1_fuel_solar_mw,0.053244296183156035,0.046673701948219355,0.47828808243283416,0.0007749537887455915,-0.47751312864408857,替身型,0.0,-2.8646657466888428,0.44207280306403784,-1.5741004055769282e-10,0.049655224795375014
218号联合循环机组出力,hour_of_day,0.04831501391631564,0.04235271608055501,0.4343353553978976,0.0009305574815053896,-0.4334047979163922,替身型,0.0,-2.895420789718628,0.206630839409546,1.5756965066060502e-09,0.028204461364099064
218号联合循环机组出力,area_2_fuel_hydro_mw,0.0440170274812849,0.0385851211976016,0.10778905627760071,0.0017905452337256822,-0.10599851104387503,替身型,0.0,-2.84005069732666,0.07898226616467033,2.0759616248255952e-11,0.24018511223772707
218号联合循环机组出力,area_1_fuel_coal_mw,0.04076151277587209,0.03573135217554903,0.2499909488499369,-0.00026650532654270975,-0.2502574541764796,替身型,0.0,-2.8878259658813477,0.5918462621881151,-2.9397038137091156e-10,0.009815216322908932
218号联合循环机组出力,area_1_generation_mw,0.036476910281424926,0.031975489592550185,0.23273913387085743,1.1954097272171005e-05,-0.23272717977358526,替身型,0.0,-2.882798194885254,0.5035825465014603,-9.477213680497697e-10,0.0
218号联合循环机组出力,area_3_fuel_coal_mw,0.03538540004816042,0.031018676807842257,0.2942943627674057,0.0004035228241933142,-0.2938908399432124,替身型,0.0,-2.8918232917785645,0.380370422525707,-6.699219623484964e-10,0.0
218号联合循环机组出力,system_load_actual_mw,0.03430252781091474,0.030069436050196647,0.20421045995642373,0.0009952656662562953,-0.20321519429016743,替身型,0.0,-2.886340379714966,0.48274580783597676,-1.9139090312592089e-10,0.0
218号联合循环机组出力,gen_fuel_coal_mw,0.03111728311105335,0.0272772653875951,0.25996376361068274,-1.4492455992387576e-05,-0.25997825606667513,替身型,0.0,-2.8779103755950928,0.7008501009247574,-2.395565079638118e-10,0.03354117337401415
218号联合循环机组出力,area_1_load_day_ahead_mw,0.030784755327819657,0.026985773082189034,0.22640690044043466,-4.1737340178316096e-05,-0.22644863778061297,替身型,0.0,-2.883880376815796,0.5005107388659523,-2.62975152764966e-10,0.13079706760234242
218号联合循环机组出力,gen_fuel_nuclear_mw,0.02918070494637166,0.025579669991707847,0.1504604986221405,-0.00020061299477069916,-0.1506611116169112,替身型,0.0,-2.893136978149414,0.3255900842790752,1.514574021754811e-10,0.06147633441479021
218号联合循环机组出力,system_load_day_ahead_mw,0.025817784346103337,0.022631749462670873,0.20261742038931607,4.3385977297139e-05,-0.20257403441201893,替身型,0.0,-2.877995014190674,0.48359334049284813,-7.512134247988911e-10,0.0
218号联合循环机组出力,area_2_net_export_mw,0.025457681125332983,0.022316084657204888,0.25554104121529153,0.0011751535759974008,-0.25436588763929413,替身型,0.0,-2.892512083053589,0.09457843207051486,-1.025596274573104e-10,0.1448655305929063
218号联合循环机组出力,area_1_fuel_nuclear_mw,0.023542050296629202,0.020636851598434064,-0.002071390305192544,-0.00013935049256741383,0.0019320398126251304,独立可加,0.0,-2.8897361755371094,0.3255900842790752,1.4350047816691357e-10,0.0
218号联合循环机组出力,reserve_spin_r1_mw,0.0223235643137186,0.019568732463215898,0.2280823730637639,0.0005750324995761336,-0.22750734056418775,替身型,0.0,-2.887284994125366,0.5005118424952276,-7.357424003373581e-10,0.003103728420671229
218号联合循环机组出力,system_losses_mw,0.020706993055921354,0.018151653630866606,0.18596710250796544,0.0003646039386034916,-0.18560249856936195,替身型,0.0,-2.881213903427124,0.5238959961280691,-8.238928872472684e-10,0.20934284474885959
218号联合循环机组出力,area_3_load_actual_mw,0.018976505450405547,0.016634716258887898,0.05796715397090857,3.262454145869231e-05,-0.05793452942944988,替身型,0.0,-2.8935203552246094,0.19429814584853178,-3.8283187731025237e-10,0.02386480223149939
218号联合循环机组出力,area_1_fuel_natural_gas_mw,0.01727414817034592,0.015142437799133927,0.151130483834245,0.00017342975908340996,-0.15095705407516158,替身型,0.0,-2.8964412212371826,0.26512816188793775,-1.758068757240494e-09,0.22401284459179518
218号联合循环机组出力,area_3_load_day_ahead_mw,0.016709135696497016,0.014647150497171385,0.07086273383213393,0.0005962905249683459,-0.07026644330716558,替身型,0.0,-2.891920804977417,0.19430012216304932,-7.131525814330076e-10,0.011462698122034345
218号联合循环机组出力,area_1_load_actual_mw,0.01664895271646398,0.014594394377290393,0.01460533849545631,-0.00013615843490644153,-0.014741496930362752,独立可加,0.0,-2.8769702911376953,0.5005114870864318,-1.0479743739466585e-10,0.18723426114805236
218号联合循环机组出力,area_1_net_export_mw,0.016526803103705346,0.014487318595888846,0.21561327677772912,-8.982766729459524e-05,-0.21570310444502372,替身型,0.0,-2.892244815826416,0.22104388636203165,-3.148117388995786e-09,0.0
218号联合循环机组出力,is_weekend,0.01551251318600522,0.0135981967800051,0.0523211409448876,0.0001180040979716912,-0.05220313684691591,替身型,0.0,-2.894491672515869,0.09412624128601126,-1.603035038044709e-10,0.010482183893289634
218号联合循环机组出力,system_generation_mw,0.014704939438558044,0.01289028139579386,0.21080086430599732,-0.0009398534659000868,-0.2117407177718974,替身型,0.0,-2.8791086673736572,0.48903084903926985,3.035840245857457e-10,0.0
218号联合循环机组出力,area_1_fuel_hydro_mw,0.013361302417883188,0.011712455443999027,-0.05569446291464808,9.587326886040248e-05,0.05579033618350848,协同型,0.0,-2.889586925506592,0.021445456873719345,6.416146725030103e-10,0.0022612967300619934
218号联合循环机组出力,area_3_fuel_natural_gas_mw,0.012642202294839588,0.01108209562670685,0.28144812884077075,0.00047719597123385693,-0.2809709328695369,替身型,0.0,-2.8932676315307617,0.4167004897337947,-3.6234457656547645e-10,0.0
218号联合循环机组出力,gen_fuel_hydro_mw,0.00976864448839503,0.008563148242603735,0.09487305233756604,0.0005703174821805046,-0.09430273485538554,替身型,0.0,-2.8667380809783936,0.008551855018909761,-7.93785481789655e-10,0.0010805865020607267
218号联合循环机组出力,gen_fuel_wind_mw,0.0077155933263465286,0.006763453159917843,0.16024492481906227,0.0003519810665277845,-0.1598929437525345,替身型,0.0,-2.893620014190674,0.005912658955930928,-7.256859335669219e-10,0.0
218号联合循环机组出力,area_1_fuel_wind_mw,0.006672569332318725,0.005849143186608521,-0.006977131610983678,0.0018521116268073179,0.008829243237790996,独立可加,0.0,-2.8910346031188965,0.0526434202055953,-1.5138326592278873e-09,0.0
218号联合循环机组出力,area_3_generation_mw,0.0047074883435999585,0.004126562347976138,-0.1358596387649058,-0.00048785367499726284,0.13537178508990855,协同型,0.0,-2.8900046348571777,0.20308089580896327,1.653620129715705e-10,0.0
218号联合循环机组出力,area_3_fuel_hydro_mw,0.004575821108558339,0.004011143463227638,0.07020390931063303,0.0006495502191223856,-0.06955435909151064,替身型,0.0,-2.893308639526367,0.3317645051101229,-1.4012954130393496e-09,0.0
218号联合循环机组出力,day_of_week,0.004463099581925045,0.003912332298194434,0.11581997845085268,0.000275555901755542,-0.11554442254909714,替身型,0.0,-2.8951587677001953,0.07784493033873702,5.722630813664864e-10,0.0
218号联合循环机组出力,area_3_fuel_wind_mw,0.002461679922969792,0.0021578971505487794,0.09089154537277033,-5.429109098697982e-05,-0.09094583646375731,替身型,0.0,-2.892716646194458,0.02134879743826021,-9.501543996037753e-10,0.06287388145114903
218号联合循环机组出力,area_3_net_export_mw,0.0004423533784004615,0.00038776491040898634,0.14262854771909317,-0.0004829462511221072,-0.14311149397021528,替身型,0.0,-2.8953070640563965,0.1714099830273637,1.2429787199508269e-09,0.03498361883934739
218号联合循环机组出力,reserve_spin_r3_mw,-0.006984052662554273,-0.006122188022570723,-0.12341429394566639,-0.0004952423413844276,0.12291905160428196,协同型,0.0,-2.8933534622192383,0.19429834552482497,-9.051674965121493e-11,0.007496988929892594
218号联合循环机组出力,reserve_reg_up_mw,-0.008588720216903425,-0.007528832123941414,-0.010008358583622368,0.00011758955087393108,0.010125948134496299,独立可加,0.0,-2.894209623336792,0.028992474864844582,-3.439112994385596e-10,0.08933325523720377
218号联合循环机组出力,reserve_reg_down_mw,-0.011320096199242987,-0.009923143583514642,-0.07931126175338044,-0.0002390278775888932,0.07907223387579154,协同型,0.0,-2.8950936794281006,0.002528080769191334,-4.115731022658053e-09,0.0
218号联合循环机组出力,month_of_year,-0.4905850559155271,-0.43004457418850234,-2.1917115195590737,-0.0005575905356562938,2.191153929023417,协同型,0.0,-2.8935906887054443,0.12172515511237118,0.0,0.01159891864849627
317号风电机组出力,area_3_fuel_wind_mw,0.14948395006398682,0.15290695932782802,0.9306742103617945,0.027930588728211192,-0.9027436216335833,替身型,0.10395358502864838,2.5263512134552,0.8752272634620397,0.019135577720844933,0.091269143129149
317号风电机组出力,gen_fuel_wind_mw,0.1371743253703159,0.140315458490646,0.9707516205751134,-0.0046351142266511935,-0.9753867348017646,替身型,0.0,-2.5642786026000977,0.9029664085311461,1.4632802130091194,0.7623206726728287
317号风电机组出力,area_1_fuel_wind_mw,0.0905949377069744,0.0926694568168544,0.8137942726481393,-0.010554728901058352,-0.8243490015491977,替身型,0.03986441716551781,2.445671558380127,0.8382031660312858,0.00826431988175944,0.0
317号风电机组出力,area_2_net_export_mw,0.06521275892509237,0.06670605554874784,0.7027141131705213,0.0029747718117528743,-0.6997393413587685,替身型,0.08870722353458405,-2.87176513671875,0.6743703784409282,0.002294409010755727,1.9443222513475737
317号风电机组出力,system_losses_mw,0.06032848630350916,0.06170993874306561,0.40285192904471356,-0.0015121176420118676,-0.40436404668672543,替身型,0.0,-2.882347345352173,0.3724437455646505,0.0013279051834110822,0.36725730884028357
317号风电机组出力,area_3_fuel_natural_gas_mw,0.0544128168070852,0.05565880726908878,0.40092564702911193,0.010089232658987202,-0.39083641437012473,替身型,0.0,-2.8599815368652344,0.5239815123420052,0.0028298523207632266,0.015000756217722188
317号风电机组出力,area_1_fuel_coal_mw,0.044402319329663244,0.04541908099763103,0.5668198257475643,-0.0009393090082265854,-0.5677591347557909,替身型,0.0,-2.87581729888916,0.5490181931062618,-1.8471345928472438e-05,0.03468225459987383
317号风电机组出力,area_3_fuel_coal_mw,0.04161587101725091,0.04256882624725315,0.08458288521026636,0.004394672683557088,-0.08018821252670927,替身型,0.0,-2.862618923187256,0.5035308182822564,0.0009956021932711057,0.2078059082204693
317号风电机组出力,area_1_net_export_mw,0.041281046904732804,0.042226335050486764,0.5319467792299668,0.0006249573205294734,-0.5313218219094373,替身型,0.11922743171453476,-2.800013780593872,0.553834765212925,0.0005229771254414483,3.0598598877479426
317号风电机组出力,area_1_fuel_nuclear_mw,0.04060048150137857,0.04153018548790116,0.45821116294853015,-0.001642116105120217,-0.45985327905365037,替身型,0.0,-2.8820927143096924,0.43232689038100214,-0.0001027987180963974,0.0
317号风电机组出力,gen_fuel_nuclear_mw,0.036825024068079124,0.03766827445363726,0.425518491517605,0.002127490445549607,-0.4233910010720554,替身型,0.0,-2.888065814971924,0.43232689038100214,7.068305805524311e-05,0.005337381351440882
317号风电机组出力,area_3_net_export_mw,0.03592428347993405,0.03674690794962484,0.29412621602243794,0.008940106089381894,-0.28518610993305604,替身型,0.10510429739952087,-2.491112470626831,0.23367401264952936,0.032301630851399164,2.12806389836743
317号风电机组出力,reserve_reg_up_mw,0.03318097693045629,0.03394078285856854,0.23471963982670352,0.0030540353577767076,-0.2316656044689268,替身型,0.0,-2.8773112297058105,0.2838270574083947,0.0008162379718455792,0.008289668942311168
317号风电机组出力,gen_fuel_natural_gas_mw,0.03162674397006724,0.032350959764126296,0.27923937686309885,0.0006256396905170991,-0.27861373717258175,替身型,0.0,-2.8803815841674805,0.43214871432420837,0.0016464657379542612,0.0
317号风电机组出力,area_3_fuel_solar_mw,0.031579590446166754,0.03230272647916072,0.04958948192115109,0.005273801062561034,-0.044315680858590056,独立可加,0.028870318084955215,-2.8743340969085693,0.2960801816320371,0.002778889629857284,0.03791800262257186
317号风电机组出力,gen_fuel_solar_mw,0.025093024051369844,0.025667625229281333,0.07890219447009117,0.005362739317524401,-0.07353945515256677,替身型,0.0,-2.8734359741210938,0.2791937445537827,0.0028887620170375827,0.0
317号风电机组出力,reserve_reg_down_mw,0.02428719352472776,0.024843342117217195,0.14909442686909613,0.0034291827787295004,-0.14566524409036663,替身型,0.03442287817597389,-2.884272575378418,0.24840091241867487,9.3835479613813e-05,0.018779951512614787
317号风电机组出力,area_3_load_day_ahead_mw,0.01481860539531938,0.015157934289984479,0.048478896932709015,0.003646656350613675,-0.04483224058209534,独立可加,0.0,-2.89034104347229,0.18142465867439317,-0.0001093588273735513,0.0
317号风电机组出力,area_1_fuel_natural_gas_mw,0.014226254558305253,0.014552019305102467,0.054841711361267365,0.004449727767831035,-0.05039198359343633,替身型,0.0,-2.88747501373291,0.22314586136282374,3.577140723791672e-05,0.04548944946197261
317号风电机组出力,system_load_actual_mw,0.011469040145005872,0.011731667876256732,0.08057650489178192,0.0014454741620583134,-0.0791310307297236,替身型,0.0,-2.894016742706299,0.26573268473232503,-0.00010329988045039151,0.0
317号风电机组出力,area_1_fuel_hydro_mw,0.009051633608403664,0.00925890553078195,0.08100612296830367,-0.000583332635662348,-0.08158945560396602,替身型,0.0,-2.8875815868377686,0.2893974497958653,-8.182916104007009e-05,0.04439121381046387
317号风电机组出力,gen_fuel_coal_mw,0.008738733995935458,0.0089388408797148,0.3440160807268968,-0.0037571462805344735,-0.3477732270074313,替身型,0.0,-2.8806583881378174,0.4717472282118618,-0.00021226974219754614,0.0
317号风电机组出力,is_weekend,0.008191864564753685,0.008379448772163787,0.03138974448542964,-0.0017896524007774417,-0.03317939688620708,独立可加,0.0,-2.8922080993652344,0.0695254813898238,2.434620271607457e-06,0.003998058343768945
317号风电机组出力,area_2_fuel_coal_mw,0.007820097925885085,0.007999169107995217,-0.006606759639458337,-0.0031838085502342572,0.00342295108922408,独立可加,0.0,-2.879378080368042,0.041892957594427266,-0.0010904978178358116,0.05995250305428955
317号风电机组出力,area_2_fuel_solar_mw,0.0073097076927712895,0.007477091529883013,0.03844733042866744,0.0014996816337553565,-0.03694764879491208,独立可加,0.0,-2.880281448364258,0.2308059924113296,-3.282017876886645e-05,0.0
