wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw
0.0,0.086206816,0.0962784,0.0,0.0,0.0,0.15784894,0.1217759,0.11063835,0.0,0.0,0.10449521,0.09432395,0.14249115,0.11811181,0.13273339,0.0,0.0,0.0,0.0,0.0,0.093247056,0.0,0.0,0.0,0.0,0.040257953,0.054102063,0.051010016,0.0,0.0,0.04930284,0.050406158,0.0,0.087598585,0.0,0.0,0.0,0.0,0.086474076,0.07313948,0.0,0.12535731,0.0,0.0,0.0,0.028039146
0.0,0.08337069,0.09837286,0.0,0.0,0.0,0.15652291,0.121045776,0.11044012,0.0,0.0,0.10532337,0.094641514,0.1474956,0.11291627,0.13070253,0.0,0.0,0.0,0.0,0.0,0.09294392,0.0,0.0,0.0,0.0,0.0404844,0.05579028,0.047687132,0.0,0.0,0.048887137,0.049326606,0.0,0.0881039,0.0,0.0,0.0,0.0,0.08635162,0.07387403,0.0,0.12403377,0.0,0.0,0.0,0.028589655
0.0,0.083695665,0.09579181,0.0,0.0,0.0,0.15937178,0.12319713,0.10838771,0.0,0.0,0.10511501,0.09361218,0.14852127,0.11776574,0.1305211,0.0,0.0,0.0,0.0,0.0,0.092098534,0.0,0.0,0.0,0.0,0.037627887,0.054243892,0.05138788,0.0,0.0,0.049710374,0.047503427,0.0,0.087695904,0.0,0.0,0.0,0.0,0.085204355,0.071999274,0.0,0.12303356,0.0,0.0,0.0,0.028707407
0.0,0.08532388,0.096652195,0.0,0.0,0.0,0.15796939,0.12362324,0.10825194,0.0,0.0,0.10525238,0.09505974,0.14871997,0.11660177,0.1328198,0.0,0.0,0.0,0.0,0.0,0.09074234,0.0,0.0,0.0,0.0,0.03849035,0.05493585,0.0493205,0.0,0.0,0.048720736,0.0496939,0.0,0.08741774,0.0,0.0,0.0,0.0,0.08977954,0.07275023,0.0,0.12005507,0.0,0.0,0.0,0.029415067
0.0,0.085864216,0.095286086,0.0,0.0,0.0,0.15723409,0.12360784,0.10942777,0.0,0.0,0.106410034,0.09414669,0.1457917,0.11554475,0.13484718,0.0,0.0,0.0,0.0,0.0,0.09287758,0.0,0.0,0.0,0.0,0.039572015,0.05674745,0.049136806,0.0,0.0,0.045807622,0.048907388,0.0,0.08927751,0.0,0.0,0.0,0.0,0.08498383,0.07322474,0.0,0.12426768,0.0,0.0,0.0,0.029839823
0.0,0.0847666,0.09489246,0.0,0.0,0.0,0.15747164,0.12432699,0.10847939,0.0,0.0,0.10380475,0.09653521,0.14797668,0.115467414,0.13006864,0.0,0.0,0.0,0.0,0.0,0.09150169,0.0,0.0,0.0,0.0,0.04032437,0.052687176,0.049224406,0.0,0.0,0.048870478,0.04983609,0.0,0.08565483,0.0,0.0,0.0,0.0,0.08625542,0.07401437,0.0,0.12524936,0.0,0.0,0.0,0.03136842
0.0,0.08510781,0.0927575,0.0,0.0,0.0,0.15701248,0.120182954,0.10705993,0.0,0.0,0.10229768,0.09473882,0.14826387,0.12087914,0.13195768,0.0,0.0,0.0,0.0,0.0,0.09179124,0.0,0.0,0.0,0.0,0.041663595,0.052230347,0.045943934,0.0,0.0,0.047518834,0.049816977,0.0,0.091473565,0.0,0.0,0.0,0.0,0.088266715,0.073376454,0.0,0.120514244,0.0,0.0,0.0,0.031281184
0.0,0.08170503,0.09305396,0.0,0.0,0.0,0.15856758,0.122135215,0.11073658,0.0,0.0,0.105799764,0.09868136,0.14643049,0.11799184,0.12804174,0.0,0.0,0.0,0.0,0.0,0.09087814,0.0,0.0,0.0,0.0,0.0382939,0.055057563,0.05030801,0.0,0.0,0.04656579,0.047252055,0.0,0.08808162,0.0,0.0,0.0,0.0,0.08841939,0.07528032,0.0,0.12498509,0.0,0.0,0.0,0.030986095
0.0,0.08501754,0.09250607,0.0,0.0,0.0,0.15692398,0.118329,0.10737855,0.0,0.0,0.105591625,0.096729115,0.14221689,0.115165226,0.13099481,0.0,0.0,0.0,0.0,0.0,0.09083418,0.0,0.0,0.0,0.0,0.039697446,0.05776684,0.049931504,0.0,0.0,0.047695417,0.04979225,0.0,0.0871674,0.0,0.0,0.0,0.0,0.08940456,0.07281935,0.0,0.123782136,0.0,0.0,0.0,0.029798329
0.0,0.08305465,0.09231706,0.0,0.0,0.0,0.1556198,0.12151647,0.107158154,0.0,0.0,0.104645304,0.09672389,0.14502084,0.114850245,0.1352213,0.0,0.0,0.0,0.0,0.0,0.09225078,0.0,0.0,0.0,0.0,0.038755517,0.053614307,0.04888239,0.0,0.0,0.044429414,0.048001606,0.0,0.08825247,0.0,0.0,0.0,0.0,0.088619605,0.071941644,0.0,0.12641968,0.0,0.0,0.0,0.02873773
0.0,0.08265165,0.09312336,0.0,0.0,0.0,0.15670043,0.11833462,0.10887022,0.0,0.0,0.10557894,0.1003246,0.14436625,0.116783634,0.1301053,0.0,0.0,0.0,0.0,0.0,0.091521434,0.0,0.0,0.0,0.0,0.039471302,0.05440958,0.05099622,0.0,0.0,0.046707854,0.048893638,0.0,0.092112765,0.0,0.0,0.0,0.0,0.08930527,0.076942086,0.0,0.12420124,0.0,0.0,0.0,0.028317828
0.0,0.085327014,0.091075085,0.0,0.0,0.0,0.15591893,0.12321829,0.11004442,0.0,0.0,0.10490608,0.097538576,0.14242214,0.11475707,0.13252191,0.0,0.0,0.0,0.0,0.0,0.091629036,0.0,0.0,0.0,0.0,0.039279915,0.055532843,0.049164973,0.0,0.0,0.046827693,0.049415592,0.0,0.09036811,0.0,0.0,0.0,0.0,0.0884095,0.073695004,0.0,0.12115523,0.0,0.0,0.0,0.027409473
0.0,0.08642294,0.08956177,0.0,0.0,0.0,0.15580627,0.12517367,0.1097501,0.0,0.0,0.10291919,0.09599701,0.14751308,0.11643722,0.13022093,0.0,0.0,0.0,0.0,0.0,0.091058224,0.0,0.0,0.0,0.0,0.037702166,0.05344636,0.04826582,0.0,0.0,0.0481144,0.048000354,0.0,0.08749988,0.0,0.0,0.0,0.0,0.08926026,0.071265444,0.0,0.12510347,0.0,0.0,0.0,0.028326875
0.0,0.084521495,0.09057829,0.0,0.0,0.0,0.15494798,0.12327542,0.10618036,0.0,0.0,0.10632072,0.097783,0.14678438,0.11635893,0.13297096,0.0,0.0,0.0,0.0,0.0,0.09043317,0.0,0.0,0.0,0.0,0.039514214,0.05432366,0.046464615,0.0,0.0,0.047940124,0.045648806,0.0,0.08930836,0.0,0.0,0.0,0.0,0.08815509,0.073786974,0.0,0.12319137,0.0,0.0,0.0,0.031076113
0.0,0.08384953,0.09037994,0.0,0.0,0.0,0.15501349,0.11761925,0.1084769,0.0,0.0,0.10525621,0.09625386,0.14303547,0.1155271,0.12815112,0.0,0.0,0.0,0.0,0.0,0.09126659,0.0,0.0,0.0,0.0,0.037658364,0.05614214,0.04989443,0.0,0.0,0.04394288,0.04827215,0.0,0.0919213,0.0,0.0,0.0,0.0,0.08804944,0.074067235,0.0,0.12107199,0.0,0.0,0.0,0.027038557
0.0,0.08384611,0.08957607,0.0,0.0,0.0,0.15550901,0.120690934,0.10920121,0.0,0.0,0.1026376,0.09690919,0.14738113,0.11578937,0.12929145,0.0,0.0,0.0,0.0,0.0,0.09212979,0.0,0.0,0.0,0.0,0.04075453,0.05535794,0.050114542,0.0,0.0,0.04440105,0.049359623,0.0,0.089666,0.0,0.0,0.0,0.0,0.085988685,0.07235516,0.0,0.12191106,0.0,0.0,0.0,0.027214069
0.0,0.08426131,0.08794305,0.0,0.0,0.0,0.15495113,0.12075189,0.10880295,0.0,0.0,0.104351595,0.09986627,0.1423395,0.115076646,0.13037343,0.0,0.0,0.0,0.0,0.0,0.09125731,0.0,0.0,0.0,0.0,0.039681382,0.055281214,0.04888821,0.0,0.0,0.043265767,0.047584105,0.0,0.08896382,0.0,0.0,0.0,0.0,0.08564039,0.07222259,0.0,0.121655695,0.0,0.0,0.0,0.028594956
0.0,0.08309918,0.087722175,0.0,0.0,0.0,0.15438826,0.11900032,0.10706086,0.0,0.0,0.10598688,0.09984739,0.14219788,0.114425234,0.1330849,0.0,0.0,0.0,0.0,0.0,0.090631194,0.0,0.0,0.0,0.0,0.03940843,0.0558155,0.05157014,0.0,0.0,0.045648143,0.04659034,0.0,0.0911445,0.0,0.0,0.0,0.0,0.08896248,0.07374356,0.0,0.12375917,0.0,0.0,0.0,0.028514545
0.0,0.08370743,0.08754614,0.0,0.0,0.0,0.15640599,0.12278634,0.10529591,0.0,0.0,0.104413114,0.09758391,0.14656998,0.11335972,0.13266657,0.0,0.0,0.0,0.0,0.0,0.0906129,0.0,0.0,0.0,0.0,0.037639864,0.057276595,0.05086275,0.0,0.0,0.044709593,0.047172464,0.0,0.09010929,0.0,0.0,0.0,0.0,0.089160256,0.072718464,0.0,0.12373715,0.0,0.0,0.0,0.029325943
0.0,0.082730815,0.0862746,0.0,0.0,0.0,0.15547101,0.12002064,0.11274644,0.0,0.0,0.10266059,0.09894434,0.1435215,0.114202514,0.1284891,0.0,0.0,0.0,0.0,0.0,0.09075182,0.0,0.0,0.0,0.0,0.037179958,0.05386193,0.05085541,0.0,0.0,0.047187965,0.051058605,0.0,0.08923028,0.0,0.0,0.0,0.0,0.08922605,0.07350506,0.0,0.12206443,0.0,0.0,0.0,0.026963532
0.0,0.084319696,0.08711137,0.0,0.0,0.0,0.15592797,0.11689955,0.10928976,0.0,0.0,0.10222793,0.10082712,0.14358151,0.11618177,0.13128673,0.0,0.0,0.0,0.0,0.0,0.09044357,0.0,0.0,0.0,0.0,0.039511736,0.05458621,0.049833953,0.0,0.0,0.045866456,0.049108874,0.0,0.088596806,0.0,0.0,0.0,0.0,0.0886241,0.07218795,0.0,0.12522,0.0,0.0,0.0,0.027821392
0.0,0.08518978,0.0872691,0.0,0.0,0.0,0.15591213,0.116917275,0.111010835,0.0,0.0,0.10235614,0.09821808,0.14439179,0.11294212,0.13056897,0.0,0.0,0.0,0.0,0.0,0.09109259,0.0,0.0,0.0,0.0,0.037471507,0.054197695,0.04923889,0.0,0.0,0.04438242,0.04826667,0.0,0.09049726,0.0,0.0,0.0,0.0,0.08827936,0.07479406,0.0,0.12345082,0.0,0.0,0.0,0.027397638
0.0,0.08315205,0.08695349,0.0,0.0,0.0,0.15501066,0.119927995,0.10798343,0.0,0.0,0.102701314,0.09960488,0.14308776,0.11501483,0.1256251,0.0,0.0,0.0,0.0,0.0,0.08992901,0.0,0.0,0.0,0.0,0.041644085,0.05478557,0.049892355,0.0,0.0,0.044660855,0.047888022,0.0,0.09017033,0.0,0.0,0.0,0.0,0.08941193,0.07553568,0.0,0.12514307,0.0,0.0,0.0,0.027086133
0.0,0.08231655,0.085591756,0.0,0.0,0.0,0.15085742,0.120416656,0.10958375,0.0,0.0,0.10437062,0.09893463,0.13956974,0.114015065,0.12963301,0.0,0.0,0.0,0.0,0.0,0.09025699,0.0,0.0,0.0,0.0,0.039030325,0.05536599,0.0474677,0.0,0.0,0.045128934,0.04932627,0.0,0.08635751,0.0,0.0,0.0,0.0,0.08734395,0.074676745,0.0,0.1250272,0.0,0.0,0.0,0.028267268
0.0,0.08519887,0.0862015,0.0,0.0,0.0,0.15114366,0.11907124,0.10836951,0.0,0.0,0.10230344,0.09913682,0.14427795,0.11168161,0.12863742,0.0,0.0,0.0,0.0,0.0,0.09072885,0.0,0.0,0.0,0.0,0.039520055,0.054239206,0.051185198,0.0,0.0,0.045445923,0.05101919,0.0,0.08763133,0.0,0.0,0.0,0.0,0.08734832,0.070710994,0.0,0.12476873,0.0,0.0,0.0,0.02960809
0.0,0.082713485,0.08640777,0.0,0.0,0.0,0.15192041,0.11983715,0.10935173,0.0,0.0,0.103132434,0.100138195,0.13784455,0.114566624,0.13085012,0.0,0.0,0.0,0.0,0.0,0.090122975,0.0,0.0,0.0,0.0,0.04089738,0.054166075,0.048165746,0.0,0.0,0.045333173,0.04806317,0.0,0.089424245,0.0,0.0,0.0,0.0,0.089443326,0.07345054,0.0,0.12532651,0.0,0.0,0.0,0.029662063
0.0,0.082129456,0.0836613,0.0,0.0,0.0,0.1535856,0.11632179,0.10841798,0.0,0.0,0.10229044,0.0997875,0.14599136,0.11445504,0.13068967,0.0,0.0,0.0,0.0,0.0,0.089830995,0.0,0.0,0.0,0.0,0.04321282,0.057297032,0.046909805,0.0,0.0,0.042792372,0.048140377,0.0,0.08836844,0.0,0.0,0.0,0.0,0.08835131,0.07029058,0.0,0.12309748,0.0,0.0,0.0,0.029782243
0.0,0.08575987,0.08460858,0.0,0.0,0.0,0.15074937,0.11971975,0.10806676,0.0,0.0,0.104267985,0.100797534,0.14164408,0.113846205,0.12983651,0.0,0.0,0.0,0.0,0.0,0.09059582,0.0,0.0,0.0,0.0,0.042425267,0.054804295,0.0481609,0.0,0.0,0.045743864,0.046806894,0.0,0.08841399,0.0,0.0,0.0,0.0,0.08760371,0.07294587,0.0,0.12588653,0.0,0.0,0.0,0.028516136
0.0,0.082550175,0.08218068,0.0,0.0,0.0,0.15189734,0.12047773,0.10480584,0.0,0.0,0.10368201,0.09935414,0.1404856,0.114910215,0.12857588,0.0,0.0,0.0,0.0,0.0,0.0905392,0.0,0.0,0.0,0.0,0.04073142,0.054986697,0.05161756,0.0,0.0,0.04355333,0.047092155,0.0,0.085898094,0.0,0.0,0.0,0.0,0.08900738,0.073928475,0.0,0.12607962,0.0,0.0,0.0,0.02878591
0.0,0.08409604,0.08216001,0.0,0.0,0.0,0.15258643,0.11914346,0.10749091,0.0,0.0,0.10489383,0.10129001,0.14114086,0.11384121,0.12905279,0.0,0.0,0.0,0.0,0.0,0.09060134,0.0,0.0,0.0,0.0,0.040895537,0.056617778,0.048979785,0.0,0.0,0.044291317,0.048442096,0.0,0.08648521,0.0,0.0,0.0,0.0,0.091149904,0.07333522,0.0,0.12256135,0.0,0.0,0.0,0.030145442
0.0,0.08235264,0.083020985,0.0,0.0,0.0,0.15169248,0.11967936,0.110883854,0.0,0.0,0.10429412,0.10348826,0.13974904,0.11583223,0.12863874,0.0,0.0,0.0,0.0,0.0,0.09078797,0.0,0.0,0.0,0.0,0.042336278,0.056647632,0.04783744,0.0,0.0,0.045015797,0.045104593,0.0,0.09104989,0.0,0.0,0.0,0.0,0.08851167,0.072010726,0.0,0.1222567,0.0,0.0,0.0,0.02640173
0.0,0.08244762,0.08156358,0.0,0.0,0.0,0.15132628,0.11943495,0.10659455,0.0,0.0,0.10300288,0.10192133,0.14274634,0.11508051,0.12979631,0.0,0.0,0.0,0.0,0.0,0.09029587,0.0,0.0,0.0,0.0,0.040675234,0.053975727,0.048273258,0.0,0.0,0.0450639,0.048104253,0.0,0.09176322,0.0,0.0,0.0,0.0,0.08990715,0.07098608,0.0,0.12175872,0.0,0.0,0.0,0.027731529
0.0,0.082733035,0.08133785,0.0,0.0,0.0,0.15079375,0.11898315,0.10601265,0.0,0.0,0.10422301,0.100619964,0.1432586,0.11355381,0.1318003,0.0,0.0,0.0,0.0,0.0,0.09064878,0.0,0.0,0.0,0.0,0.039758746,0.055902865,0.048558567,0.0,0.0,0.042079072,0.044383977,0.0,0.08980741,0.0,0.0,0.0,0.0,0.087647066,0.07588296,0.0,0.12067379,0.0,0.0,0.0,0.02895867
0.0,0.08218482,0.07985016,0.0,0.0,0.0,0.15066135,0.11610055,0.10941241,0.0,0.0,0.10051326,0.1018855,0.14194962,0.11542896,0.1285756,0.0,0.0,0.0,0.0,0.0,0.090629816,0.0,0.0,0.0,0.0,0.038624883,0.054012652,0.04819087,0.0,0.0,0.04353433,0.047516193,0.0,0.087722935,0.0,0.0,0.0,0.0,0.090229794,0.07387249,0.0,0.12347971,0.0,0.0,0.0,0.029459503
0.0,0.08160075,0.07895359,0.0,0.0,0.0,0.15074654,0.11817971,0.10720982,0.0,0.0,0.10301718,0.10071802,0.14406978,0.11517478,0.13013683,0.0,0.0,0.0,0.0,0.0,0.09100624,0.0,0.0,0.0,0.0,0.04140234,0.05805351,0.04857288,0.0,0.0,0.0450927,0.046718266,0.0,0.08888447,0.0,0.0,0.0,0.0,0.087359115,0.07297233,0.0,0.123035304,0.0,0.0,0.0,0.028627457
0.0,0.08221909,0.07962761,0.0,0.0,0.0,0.14970078,0.11512596,0.10989364,0.0,0.0,0.10095776,0.1011259,0.14461674,0.115775086,0.13160576,0.0,0.0,0.0,0.0,0.0,0.09098971,0.0,0.0,0.0,0.0,0.041796405,0.05401435,0.04942074,0.0,0.0,0.045140073,0.04558791,0.0,0.08885374,0.0,0.0,0.0,0.0,0.088313505,0.07432064,0.0,0.12639527,0.0,0.0,0.0,0.026210517
0.0,0.083074406,0.07950998,0.0,0.0,0.0,0.14919128,0.11695627,0.10870418,0.0,0.0,0.106128305,0.105645925,0.14143975,0.11563776,0.12760302,0.0,0.0,0.0,0.0,0.0,0.09227378,0.0,0.0,0.0,0.0,0.0426962,0.05371191,0.048327845,0.0,0.0,0.04302014,0.046603225,0.0,0.08710616,0.0,0.0,0.0,0.0,0.08849405,0.07167246,0.0,0.12624238,0.0,0.0,0.0,0.027213471
0.0,0.08362901,0.07778453,0.0,0.0,0.0,0.14858939,0.116006635,0.10529426,0.0,0.0,0.10724879,0.10255331,0.13983303,0.11027841,0.13115154,0.0,0.0,0.0,0.0,0.0,0.09067929,0.0,0.0,0.0,0.0,0.04082889,0.05635024,0.04810645,0.0,0.0,0.043734513,0.0486961,0.0,0.08946074,0.0,0.0,0.0,0.0,0.09067478,0.07025076,0.0,0.124865614,0.0,0.0,0.0,0.02738573
0.0,0.08203752,0.07738736,0.0,0.0,0.0,0.14920819,0.1160288,0.105297565,0.0,0.0,0.101883546,0.10278716,0.14241444,0.11286907,0.12931207,0.0,0.0,0.0,0.0,0.0,0.09055377,0.0,0.0,0.0,0.0,0.040202525,0.05520557,0.04865658,0.0,0.0,0.043216288,0.046640065,0.0,0.087330684,0.0,0.0,0.0,0.0,0.089604355,0.07345409,0.0,0.12494752,0.0,0.0,0.0,0.029308159
0.0,0.08469086,0.07713379,0.0,0.0,0.0,0.14836705,0.11650479,0.10525226,0.0,0.0,0.103434905,0.10627652,0.14077646,0.11236225,0.13203578,0.0,0.0,0.0,0.0,0.0,0.09065944,0.0,0.0,0.0,0.0,0.039889995,0.05558739,0.048884623,0.0,0.0,0.043176595,0.04584228,0.0,0.090469085,0.0,0.0,0.0,0.0,0.08811756,0.07305623,0.0,0.12703852,0.0,0.0,0.0,0.030334452
0.0,0.082121834,0.077142365,0.0,0.0,0.0,0.14867213,0.116794094,0.10946915,0.0,0.0,0.1043344,0.10599084,0.13855669,0.11332979,0.13054532,0.0,0.0,0.0,0.0,0.0,0.089248806,0.0,0.0,0.0,0.0,0.040148348,0.05487089,0.049349964,0.0,0.0,0.043251894,0.044594463,0.0,0.08854845,0.0,0.0,0.0,0.0,0.091022536,0.07233245,0.0,0.12349121,0.0,0.0,0.0,0.029830636
0.0,0.08383366,0.07619928,0.0,0.0,0.0,0.14927524,0.115086585,0.10771494,0.0,0.0,0.10369176,0.1046508,0.14270507,0.11253271,0.13102022,0.0,0.0,0.0,0.0,0.0,0.09000052,0.0,0.0,0.0,0.0,0.040844943,0.055407807,0.04842765,0.0,0.0,0.04244269,0.044796735,0.0,0.08905528,0.0,0.0,0.0,0.0,0.08692812,0.072148554,0.0,0.1236071,0.0,0.0,0.0,0.027840963
0.0,0.079683736,0.07644758,0.0,0.0,0.0,0.14832263,0.11635778,0.106662944,0.0,0.0,0.10315153,0.1072439,0.13868546,0.1145537,0.13000533,0.0,0.0,0.0,0.0,0.0,0.090701565,0.0,0.0,0.0,0.0,0.03996948,0.057231054,0.04877549,0.0,0.0,0.04191339,0.04664488,0.0,0.08773236,0.0,0.0,0.0,0.0,0.08848547,0.07188365,0.0,0.12157519,0.0,0.0,0.0,0.027295517
0.0,0.08320874,0.07428405,0.0,0.0,0.0,0.14890747,0.11406464,0.10776913,0.0,0.0,0.10259219,0.10452497,0.13912372,0.11068919,0.13211429,0.0,0.0,0.0,0.0,0.0,0.08988705,0.0,0.0,0.0,0.0,0.038982466,0.057711706,0.04746136,0.0,0.0,0.04244007,0.046471816,0.0,0.086517744,0.0,0.0,0.0,0.0,0.08917596,0.07411236,0.0,0.12678126,0.0,0.0,0.0,0.02886272
0.0,0.083467714,0.07492575,0.0,0.0,0.0,0.15072171,0.117079176,0.10900026,0.0,0.0,0.10234693,0.10261849,0.14167993,0.113058195,0.12884218,0.0,0.0,0.0,0.0,0.0,0.09013448,0.0,0.0,0.0,0.0,0.04129904,0.055436596,0.048909996,0.0,0.0,0.041738965,0.046258125,0.0,0.085981645,0.0,0.0,0.0,0.0,0.08719156,0.072244026,0.0,0.12204914,0.0,0.0,0.0,0.02833118
0.0,0.07998565,0.07392958,0.0,0.0,0.0,0.14700282,0.11541474,0.107636206,0.0,0.0,0.10416133,0.10435033,0.13959217,0.1138004,0.12823844,0.0,0.0,0.0,0.0,0.0,0.09069993,0.0,0.0,0.0,0.0,0.041316863,0.055324398,0.04810722,0.0,0.0,0.04293477,0.043542482,0.0,0.08822696,0.0,0.0,0.0,0.0,0.088739805,0.073493995,0.0,0.12372829,0.0,0.0,0.0,0.027723184
0.0,0.082813665,0.07603359,0.0,0.0,0.0,0.14965825,0.11469007,0.105346136,0.0,0.0,0.102904096,0.107724674,0.13983336,0.110314645,0.13115643,0.0,0.0,0.0,0.0,0.0,0.08916743,0.0,0.0,0.0,0.0,0.040066134,0.057903122,0.047653474,0.0,0.0,0.045264572,0.04380709,0.0,0.086893596,0.0,0.0,0.0,0.0,0.08819549,0.07346654,0.0,0.12068567,0.0,0.0,0.0,0.02760355
0.0,0.08165459,0.07337303,0.0,0.0,0.0,0.14713824,0.11503504,0.108127326,0.0,0.0,0.101032175,0.10696415,0.14099303,0.11274899,0.1294411,0.0,0.0,0.0,0.0,0.0,0.0898546,0.0,0.0,0.0,0.0,0.03724119,0.057613704,0.04594104,0.0,0.0,0.044052,0.044386867,0.0,0.08710134,0.0,0.0,0.0,0.0,0.08785147,0.07190619,0.0,0.12150901,0.0,0.0,0.0,0.02729932
0.0,0.0791896,0.07304617,0.0,0.0,0.0,0.14840868,0.1174631,0.10947646,0.0,0.0,0.10163452,0.10632154,0.14247344,0.11195796,0.13118653,0.0,0.0,0.0,0.0,0.0,0.090772174,0.0,0.0,0.0,0.0,0.037861343,0.055895004,0.049061246,0.0,0.0,0.041801725,0.04621502,0.0,0.0867992,0.0,0.0,0.0,0.0,0.09045476,0.07003709,0.0,0.123446144,0.0,0.0,0.0,0.026972018
0.0,0.082042456,0.07127893,0.0,0.0,0.0,0.1476578,0.11391551,0.10520262,0.0,0.0,0.10152437,0.10692493,0.13995938,0.11028347,0.13182873,0.0,0.0,0.0,0.0,0.0,0.089533925,0.0,0.0,0.0,0.0,0.041610386,0.053217344,0.0481829,0.0,0.0,0.04370148,0.045718137,0.0,0.08791722,0.0,0.0,0.0,0.0,0.08546214,0.073019385,0.0,0.12751114,0.0,0.0,0.0,0.02789942
0.0,0.079900585,0.069541276,0.0,0.0,0.0,0.14735623,0.11482758,0.10611594,0.0,0.0,0.102472134,0.10864959,0.13754392,0.111040615,0.12729123,0.0,0.0,0.0,0.0,0.0,0.08985406,0.0,0.0,0.0,0.0,0.04107498,0.05422875,0.04921948,0.0,0.0,0.04276488,0.045636814,0.0,0.08612937,0.0,0.0,0.0,0.0,0.091701604,0.07388866,0.0,0.12505576,0.0,0.0,0.0,0.02709583
0.0,0.08065687,0.07061929,0.0,0.0,0.0,0.14594632,0.11602331,0.10809453,0.0,0.0,0.10322926,0.108336404,0.13792863,0.11314737,0.12809825,0.0,0.0,0.0,0.0,0.0,0.090844385,0.0,0.0,0.0,0.0,0.038533416,0.055140115,0.04695767,0.0,0.0,0.043010764,0.04756334,0.0,0.08797921,0.0,0.0,0.0,0.0,0.08966442,0.07397104,0.0,0.12467847,0.0,0.0,0.0,0.028590232
0.0,0.08123515,0.07050148,0.0,0.0,0.0,0.14568225,0.10913902,0.10827062,0.0,0.0,0.10147422,0.11023,0.13811971,0.11065944,0.12984496,0.0,0.0,0.0,0.0,0.0,0.088720255,0.0,0.0,0.0,0.0,0.043367416,0.055419337,0.048881713,0.0,0.0,0.04037129,0.04709163,0.0,0.090738595,0.0,0.0,0.0,0.0,0.089864805,0.06967615,0.0,0.12499494,0.0,0.0,0.0,0.028797396
0.0,0.08147037,0.069321826,0.0,0.0,0.0,0.14607579,0.11374134,0.10731976,0.0,0.0,0.10225376,0.10811778,0.1353333,0.108393125,0.12746114,0.0,0.0,0.0,0.0,0.0,0.08911529,0.0,0.0,0.0,0.0,0.039583366,0.05715685,0.04650278,0.0,0.0,0.040160697,0.045219462,0.0,0.08937131,0.0,0.0,0.0,0.0,0.08993521,0.07288697,0.0,0.12102091,0.0,0.0,0.0,0.026553955
0.0,0.08186464,0.06894442,0.0,0.0,0.0,0.14595446,0.11035774,0.10888615,0.0,0.0,0.10074759,0.112352446,0.13599558,0.1107738,0.12763584,0.0,0.0,0.0,0.0,0.0,0.09059016,0.0,0.0,0.0,0.0,0.03830913,0.055867326,0.048538573,0.0,0.0,0.041593563,0.043149795,0.0,0.086077236,0.0,0.0,0.0,0.0,0.0938179,0.07207138,0.0,0.11985248,0.0,0.0,0.0,0.028746523
0.0,0.08059195,0.06829849,0.0,0.0,0.0,0.1461754,0.11088181,0.10481069,0.0,0.0,0.10047323,0.11042217,0.13830613,0.109880604,0.12903376,0.0,0.0,0.0,0.0,0.0,0.090555504,0.0,0.0,0.0,0.0,0.038729105,0.057398062,0.050993994,0.0,0.0,0.03936015,0.044884007,0.0,0.08848733,0.0,0.0,0.0,0.0,0.089933276,0.071254306,0.0,0.12176545,0.0,0.0,0.0,0.028534101
0.0,0.08168462,0.068125196,0.0,0.0,0.0,0.14586435,0.111426115,0.106117204,0.0,0.0,0.10407518,0.113404244,0.13784164,0.11038337,0.12978779,0.0,0.0,0.0,0.0,0.0,0.0897954,0.0,0.0,0.0,0.0,0.037888337,0.05242879,0.048764393,0.0,0.0,0.040447947,0.047556005,0.0,0.08776908,0.0,0.0,0.0,0.0,0.088726096,0.07182009,0.0,0.12308607,0.0,0.0,0.0,0.027447177
0.0,0.08052307,0.06553449,0.0,0.0,0.0,0.14586233,0.11340295,0.10902627,0.0,0.0,0.104980715,0.109302595,0.14001824,0.11204222,0.12794851,0.0,0.0,0.0,0.0,0.0,0.090263285,0.0,0.0,0.0,0.0,0.038169313,0.05478758,0.046283603,0.0,0.0,0.041130044,0.046464648,0.0,0.090300955,0.0,0.0,0.0,0.0,0.09014346,0.07201134,0.0,0.12081031,0.0,0.0,0.0,0.029187309
