total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.26279175,0.1493375,0.0,0.0,0.0,0.09342755,0.0,0.167196,0.16382247,0.38578057,0.26725596,0.0,0.0,0.2708038,0.0,0.0,0.20517455,0.0,0.01955681,0.0,0.0,0.0,0.17508477,0.041525856,0.0,0.0,0.0,0.0,0.108039536,0.0,0.0,0.0,0.039802913,0.0,0.171079,0.07839147,0.26603377,0.0,0.0,0.0,0.0,0.16654085,0.10323247,0.0,0.36877045,0.2722216,2.328174e-06,0.0,0.13599642,0.03733295,0.0,0.257923,0.0,0.14158767,0.23051877,0.2828103
0.0,0.25958014,0.1501529,0.0,0.0,0.0,0.09214581,0.0,0.17210247,0.1618908,0.394666,0.27031708,0.0,0.0,0.27557987,0.0,0.0,0.2008252,0.0,0.017864859,0.0,0.0,0.0,0.17326999,0.03929628,0.0,0.0,0.0,0.0,0.11306051,0.0,0.0,0.0,0.038268097,0.0,0.1742546,0.073015094,0.26370838,0.0,0.0,0.0,0.0,0.16817269,0.11578329,0.0,0.36304164,0.2677909,1.1217076e-06,0.0,0.13946271,0.0346294,0.0,0.24815173,0.0,0.14139229,0.23498306,0.2813154
0.0,0.25979337,0.15001155,0.0,0.0,0.0,0.09533406,0.0,0.16760454,0.16477114,0.38272506,0.25993428,0.0,0.0,0.27698475,0.0,0.0,0.19573048,0.0,0.017574977,0.0,0.0,0.0,0.17202133,0.0377589,0.0,0.0,0.0,0.0,0.11638137,0.0,0.0,0.0,0.035309732,0.0,0.16641353,0.076308906,0.26888978,0.0,0.0,0.0,0.0,0.16331819,0.10704445,0.0,0.35830835,0.26651537,5.119391e-07,0.0,0.13932382,0.030589802,0.0,0.25326526,0.0,0.14022017,0.23334846,0.2855315
0.0,0.25541073,0.1518334,0.0,0.0,0.0,0.09238662,0.0,0.16607699,0.1606018,0.37611926,0.25816265,0.0,0.0,0.26266932,0.0,0.0,0.19959204,0.0,0.015458976,0.0,0.0,0.0,0.17135236,0.03632549,0.0,0.0,0.0,0.0,0.11857362,0.0,0.0,0.0,0.038236275,0.0,0.16842853,0.07625313,0.2658157,0.0,0.0,0.0,0.0,0.1651134,0.10569347,0.0,0.3565193,0.26442507,2.2064732e-07,0.0,0.1378495,0.03200524,0.0,0.25091448,0.0,0.13363989,0.23531571,0.28186414
0.0,0.2501571,0.15291753,0.0,0.0,0.0,0.09221331,0.0,0.17376453,0.15947631,0.3810324,0.26350674,0.0,0.0,0.2620407,0.0,0.0,0.19977923,0.0,0.01407162,0.0,0.0,0.0,0.1721857,0.03490593,0.0,0.0,0.0,0.0,0.11323248,0.0,0.0,0.0,0.041841906,0.0,0.16507804,0.0745499,0.2652085,0.0,0.0,0.0,0.0,0.16186456,0.107225075,0.0,0.36007708,0.2561854,8.926961e-08,0.0,0.13890912,0.035636306,0.0,0.24983875,0.0,0.13606334,0.23683728,0.27559382
0.0,0.2519348,0.14817137,0.0,0.0,0.0,0.09140179,0.0,0.16594239,0.16076115,0.3686874,0.25347927,0.0,0.0,0.2610661,0.0,0.0,0.20026506,0.0,0.013316584,0.0,0.0,0.0,0.17080934,0.033512134,0.0,0.0,0.0,0.0,0.11134101,0.0,0.0,0.0,0.038156502,0.0,0.16718341,0.0749298,0.2606874,0.0,0.0,0.0,0.0,0.16329041,0.105969,0.0,0.35332802,0.26375586,3.3723644e-08,0.0,0.13739245,0.036084667,0.0,0.24691725,0.0,0.13761148,0.23477076,0.2825435
0.0,0.25087586,0.15097466,0.0,0.0,0.0,0.09514764,0.0,0.16611351,0.1634589,0.3756588,0.2476224,0.0,0.0,0.26992643,0.0,0.0,0.19863509,0.0,0.012250641,0.0,0.0,0.0,0.17193379,0.032252464,0.0,0.0,0.0,0.0,0.106325574,0.0,0.0,0.0,0.036854,0.0,0.16123927,0.07366284,0.26647294,0.0,0.0,0.0,0.0,0.15947925,0.10644766,0.0,0.34940708,0.2626225,1.18426975e-08,0.0,0.13412587,0.033402447,0.0,0.24433066,0.0,0.13860236,0.23345082,0.2741363
0.0,0.25100967,0.1511708,0.0,0.0,0.0,0.093648866,0.0,0.16519581,0.16231132,0.36567998,0.25018877,0.0,0.0,0.26592585,0.0,0.0,0.1939579,0.0,0.010936432,0.0,0.0,0.0,0.1673676,0.029909987,0.0,0.0,0.0,0.0,0.119128786,0.0,0.0,0.0,0.037635487,0.0,0.1660887,0.07298212,0.26701885,0.0,0.0,0.0,0.0,0.15508084,0.1049608,0.0,0.34598687,0.26343825,3.8448715e-09,0.0,0.13498758,0.03142634,0.0,0.24230777,0.0,0.13486128,0.23445174,0.2792726
0.0,0.24473447,0.1503293,0.0,0.0,0.0,0.09312112,0.0,0.16644216,0.16161302,0.37000215,0.25967196,0.0,0.0,0.26806042,0.0,0.0,0.19411431,0.0,0.009844553,0.0,0.0,0.0,0.17241155,0.028954202,0.0,0.0,0.0,0.0,0.112734854,0.0,0.0,0.0,0.041072275,0.0,0.16379452,0.073446445,0.26018694,0.0,0.0,0.0,0.0,0.15727846,0.108128786,0.0,0.35214832,0.25376955,1.1472158e-09,0.0,0.13445257,0.034498416,0.0,0.24500652,0.0,0.13759908,0.22989216,0.271199
0.0,0.24542265,0.14621809,0.0,0.0,0.0,0.09014164,0.0,0.16647342,0.17091957,0.35470366,0.24121419,0.0,0.0,0.26216948,0.0,0.0,0.19733472,0.0,0.009235139,0.0,0.0,0.0,0.1707778,0.02755383,0.0,0.0,0.0,0.0,0.12218265,0.0,0.0,0.0,0.042751092,0.0,0.15990978,0.07664225,0.25993478,0.0,0.0,0.0,0.0,0.16056097,0.106198944,0.0,0.3434446,0.25931945,3.1246783e-10,0.0,0.13249959,0.035533816,0.0,0.25176552,0.0,0.13113666,0.22622389,0.27175054
0.0,0.25002968,0.14499454,0.0,0.0,0.0,0.08909482,0.0,0.17468923,0.16015525,0.36055177,0.25898507,0.0,0.0,0.25789276,0.0,0.0,0.19453605,0.0,0.007400679,0.0,0.0,0.0,0.16875263,0.025491431,0.0,0.0,0.0,0.0,0.1318089,0.0,0.0,0.0,0.035826277,0.0,0.16192783,0.06987123,0.2595177,0.0,0.0,0.0,0.0,0.15171883,0.10801829,0.0,0.34229863,0.2466394,7.714627e-11,0.0,0.13169448,0.03350512,0.0,0.25356573,0.0,0.13616878,0.2307164,0.28675172
0.0,0.24856868,0.14484905,0.0,0.0,0.0,0.089107394,0.0,0.17080367,0.16114256,0.35504276,0.25213203,0.0,0.0,0.25773588,0.0,0.0,0.19219092,0.0,0.006528072,0.0,0.0,0.0,0.1660731,0.023716118,0.0,0.0,0.0,0.0,0.12549193,0.0,0.0,0.0,0.039604418,0.0,0.16029108,0.07125849,0.2607974,0.0,0.0,0.0,0.0,0.1561221,0.104935616,0.0,0.33834672,0.24922013,1.7132712e-11,0.0,0.12982532,0.034309834,0.0,0.24341233,0.0,0.13760771,0.22001846,0.2746996
0.0,0.24632865,0.14478736,0.0,0.0,0.0,0.090184435,0.0,0.16870202,0.15873337,0.3623772,0.24553746,0.0,0.0,0.25697824,0.0,0.0,0.19190653,0.0,0.0054388153,0.0,0.0,0.0,0.16811755,0.022969628,0.0,0.0,0.0,0.0,0.11588278,0.0,0.0,0.0,0.036573604,0.0,0.16088445,0.07116946,0.25723287,0.0,0.0,0.0,0.0,0.15410002,0.10660389,0.0,0.34003365,0.24688399,3.394039e-12,0.0,0.12831692,0.031102695,0.0,0.24027313,0.0,0.135728,0.21902893,0.27003798
0.0,0.24934213,0.14588429,0.0,0.0,0.0,0.08794879,0.0,0.1655764,0.16121235,0.35464767,0.24508229,0.0,0.0,0.26081163,0.0,0.0,0.1862407,0.0,0.004721194,0.0,0.0,0.0,0.17033856,0.021574758,0.0,0.0,0.0,0.0,0.11508828,0.0,0.0,0.0,0.03936057,0.0,0.15648447,0.06950572,0.25548747,0.0,0.0,0.0,0.0,0.15116087,0.10729471,0.0,0.33711618,0.24466686,5.943796e-13,0.0,0.13186587,0.032728743,0.0,0.24252036,0.0,0.12835278,0.2222046,0.26670942
0.0,0.24025062,0.14251281,0.0,0.0,0.0,0.08800821,0.0,0.16342475,0.1601507,0.35278073,0.23841889,0.0,0.0,0.2528707,0.0,0.0,0.19030406,0.0,0.0039605736,0.0,0.0,0.0,0.16670242,0.019876167,0.0,0.0,0.0,0.0,0.11431211,0.0,0.0,0.0,0.03913905,0.0,0.15584278,0.06966728,0.25899038,0.0,0.0,0.0,0.0,0.14951499,0.108625814,0.0,0.3334404,0.24598558,9.1115476e-14,0.0,0.13001421,0.032193836,0.0,0.2375498,0.0,0.1340476,0.21992072,0.26624277
0.0,0.23938425,0.15272199,0.0,0.0,0.0,0.08567996,0.0,0.16621804,0.15804842,0.36030602,0.24487752,0.0,0.0,0.2562682,0.0,0.0,0.18772848,0.0,0.0032988715,0.0,0.0,0.0,0.16518338,0.018351058,0.0,0.0,0.0,0.0,0.11785016,0.0,0.0,0.0,0.04139655,0.0,0.15192534,0.06882252,0.2403937,0.0,0.0,0.0,0.0,0.15159868,0.101901785,0.0,0.33649647,0.24331136,1.20964275e-14,0.0,0.13104743,0.02809525,0.0,0.2410241,0.0,0.1321273,0.21722284,0.26850626
0.0,0.2338684,0.14523886,0.0,0.0,0.0,0.08477155,0.0,0.16583118,0.1568499,0.3537814,0.24451542,0.0,0.0,0.2518747,0.0,0.0,0.18933776,0.0,0.0026638587,0.0,0.0,0.0,0.16797929,0.017434757,0.0,0.0,0.0,0.0,0.105889894,0.0,0.0,0.0,0.036708936,0.0,0.14791176,0.06831681,0.2508992,0.0,0.0,0.0,0.0,0.14878894,0.10798191,0.0,0.33403352,0.24325262,1.3746767e-15,0.0,0.12597463,0.027217766,0.0,0.24128848,0.0,0.1327138,0.21653566,0.26066938
0.0,0.23818617,0.14382726,0.0,0.0,0.0,0.0871181,0.0,0.16496071,0.15965496,0.35211363,0.24386069,0.0,0.0,0.25202626,0.0,0.0,0.18490109,0.0,0.00213345,0.0,0.0,0.0,0.16652754,0.01621346,0.0,0.0,0.0,0.0,0.11361552,0.0,0.0,0.0,0.03766146,0.0,0.15123034,0.0658255,0.2519199,0.0,0.0,0.0,0.0,0.14926703,0.10432718,0.0,0.3243492,0.24554865,1.320397e-16,0.0,0.12437932,0.027236402,0.0,0.23095614,0.0,0.13809206,0.22139966,0.2624707
0.0,0.23789914,0.13910434,0.0,0.0,0.0,0.08520764,0.0,0.16589925,0.15593834,0.351564,0.24628356,0.0,0.0,0.25666684,0.0,0.0,0.19180368,0.0,0.0016700235,0.0,0.0,0.0,0.16499004,0.01466372,0.0,0.0,0.0,0.0,0.10773109,0.0,0.0,0.0,0.037192486,0.0,0.14978443,0.06945589,0.25651523,0.0,0.0,0.0,0.0,0.15052561,0.102426685,0.0,0.3300759,0.23719005,1.0571696e-17,0.0,0.122239046,0.025940087,0.0,0.23811615,0.0,0.12967753,0.21877453,0.2621755
0.0,0.24036424,0.13998392,0.0,0.0,0.0,0.085443914,0.0,0.1632332,0.15840167,0.3525285,0.24065559,0.0,0.0,0.25351822,0.0,0.0,0.18647021,0.0,0.0013044738,0.0,0.0,0.0,0.16309214,0.013244738,0.0,0.0,0.0,0.0,0.12191027,0.0,0.0,0.0,0.042163584,0.0,0.14889787,0.06519902,0.25136545,0.0,0.0,0.0,0.0,0.14724173,0.10526561,0.0,0.3211714,0.24175023,6.9491143e-19,0.0,0.123927034,0.03117316,0.0,0.23110595,0.0,0.12769306,0.21408924,0.26093626
0.0,0.23821083,0.14485969,0.0,0.0,0.0,0.082388796,0.0,0.1623153,0.16093493,0.3589267,0.23172927,0.0,0.0,0.24778835,0.0,0.0,0.18841012,0.0,0.0009888076,0.0,0.0,0.0,0.16548723,0.01226637,0.0,0.0,0.0,0.0,0.1061365,0.0,0.0,0.0,0.03761335,0.0,0.15096179,0.067356534,0.25173393,0.0,0.0,0.0,0.0,0.1435188,0.10848187,0.0,0.310307,0.23841801,3.6883838e-20,0.0,0.12536544,0.027675016,0.0,0.24389449,0.0,0.13492459,0.22079535,0.2611607
0.0,0.24116693,0.15063347,0.0,0.0,0.0,0.085188806,0.0,0.16157398,0.15375216,0.35553396,0.236291,0.0,0.0,0.25966716,0.0,0.0,0.18568975,0.0,0.0007235111,0.0,0.0,0.0,0.16020371,0.010658852,0.0,0.0,0.0,0.0,0.104183674,0.0,0.0,0.0,0.03204266,0.0,0.14651307,0.06526314,0.24706128,0.0,0.0,0.0,0.0,0.1495299,0.10100012,0.0,0.31601948,0.22927405,1.5521254e-21,0.0,0.12854256,0.026178053,0.0,0.24273503,0.0,0.13226004,0.21998641,0.25902867
0.0,0.23729488,0.14945515,0.0,0.0,0.0,0.08487224,0.0,0.16195439,0.1522381,0.35535017,0.23897512,0.0,0.0,0.25096747,0.0,0.0,0.18813951,0.0,0.00053149293,0.0,0.0,0.0,0.15921703,0.009614001,0.0,0.0,0.0,0.0,0.10611975,0.0,0.0,0.0,0.03279375,0.0,0.14270625,0.0630709,0.24172182,0.0,0.0,0.0,0.0,0.14488772,0.10451152,0.0,0.3170248,0.22893769,5.0753383e-23,0.0,0.12558252,0.024346624,0.0,0.23451531,0.0,0.1338417,0.22403637,0.26218683
0.0,0.23641397,0.13889532,0.0,0.0,0.0,0.08761,0.0,0.1613472,0.15116939,0.3429644,0.23594473,0.0,0.0,0.25279936,0.0,0.0,0.18843992,0.0,0.00037700092,0.0,0.0,0.0,0.16012767,0.008784948,0.0,0.0,0.0,0.0,0.10618307,0.0,0.0,0.0,0.03411829,0.0,0.14214045,0.062878415,0.2504615,0.0,0.0,0.0,0.0,0.1435176,0.1039862,0.0,0.31790802,0.22897302,1.2612555e-24,0.0,0.12186632,0.024563564,0.0,0.2307608,0.0,0.13329744,0.21756172,0.25961816
0.0,0.23169492,0.13649552,0.0,0.0,0.0,0.086379975,0.0,0.15273675,0.1530998,0.34135634,0.23621105,0.0,0.0,0.24706338,0.0,0.0,0.18684205,0.0,0.00026387037,0.0,0.0,0.0,0.16158462,0.00796778,0.0,0.0,0.0,0.0,0.107212506,0.0,0.0,0.0,0.03411041,0.0,0.14179865,0.062719576,0.2485763,0.0,0.0,0.0,0.0,0.14482689,0.098987535,0.0,0.31854913,0.22705397,2.324112e-26,0.0,0.12175822,0.02637847,0.0,0.23164304,0.0,0.13069949,0.21213289,0.2541648
0.0,0.23409402,0.14127712,0.0,0.0,0.0,0.084832795,0.0,0.15749776,0.1530738,0.34211782,0.23460066,0.0,0.0,0.2405333,0.0,0.0,0.17927325,0.0,0.00017779083,0.0,0.0,0.0,0.15907924,0.0069365557,0.0,0.0,0.0,0.0,0.10636993,0.0,0.0,0.0,0.034477517,0.0,0.14190681,0.062015515,0.24171959,0.0,0.0,0.0,0.0,0.1421239,0.09421262,0.0,0.31683686,0.22480589,3.0899512e-28,0.0,0.11836196,0.02886267,0.0,0.22841547,0.0,0.13060269,0.20877844,0.25829536
0.0,0.2337071,0.14579006,0.0,0.0,0.0,0.082317226,0.0,0.15605535,0.15175088,0.34621984,0.23278123,0.0,0.0,0.24156581,0.0,0.0,0.1829764,0.0,0.000116230716,0.0,0.0,0.0,0.16002265,0.0061699897,0.0,0.0,0.0,0.0,0.10286728,0.0,0.0,0.0,0.034512497,0.0,0.14415668,0.06339049,0.2377613,0.0,0.0,0.0,0.0,0.14166537,0.09634513,0.0,0.30793136,0.22957917,2.8749404e-30,0.0,0.12254259,0.02721274,0.0,0.2188989,0.0,0.12852685,0.20825876,0.248902
0.0,0.22626624,0.14069828,0.0,0.0,0.0,0.083023995,0.0,0.15819201,0.15259832,0.33061603,0.23597403,0.0,0.0,0.24170414,0.0,0.0,0.18250531,0.0,7.417931e-05,0.0,0.0,0.0,0.15793423,0.0053353226,0.0,0.0,0.0,0.0,0.10248624,0.0,0.0,0.0,0.03256879,0.0,0.13870823,0.06394169,0.24239327,0.0,0.0,0.0,0.0,0.14556687,0.09710867,0.0,0.3162657,0.22567782,1.8089367e-32,0.0,0.12091018,0.02645783,0.0,0.22212625,0.0,0.12501484,0.21220303,0.24622728
0.0,0.23290941,0.13487126,0.0,0.0,0.0,0.08365497,0.0,0.1509451,0.15329978,0.34060395,0.23036176,0.0,0.0,0.24310204,0.0,0.0,0.17699158,0.0,4.5510038e-05,0.0,0.0,0.0,0.1602906,0.004680822,0.0,0.0,0.0,0.0,0.10156734,0.0,0.0,0.0,0.035068598,0.0,0.13786626,0.06095082,0.23845252,0.0,0.0,0.0,0.0,0.1409829,0.102274105,0.0,0.30939224,0.225073,7.4056885e-35,0.0,0.12016564,0.026579779,0.0,0.22507985,0.0,0.12709875,0.2045954,0.2453616
0.0,0.22640197,0.14048353,0.0,0.0,0.0,0.086724766,0.0,0.15165892,0.1495033,0.33404788,0.23044361,0.0,0.0,0.2394843,0.0,0.0,0.18272655,0.0,2.6870113e-05,0.0,0.0,0.0,0.15632886,0.003916072,0.0,0.0,0.0,0.0,0.102992564,0.0,0.0,0.0,0.036005486,0.0,0.13471283,0.060875606,0.24015553,0.0,0.0,0.0,0.0,0.14217149,0.0940929,0.0,0.3107273,0.22246683,1.8880396e-37,0.0,0.116993435,0.026071146,0.0,0.22304404,0.0,0.12358916,0.20443672,0.24942893
0.0,0.22736028,0.13320634,0.0,0.0,0.0,0.08457677,0.0,0.15072855,0.15169275,0.3380311,0.22784042,0.0,0.0,0.24044852,0.0,0.0,0.17937225,0.0,1.5266352e-05,0.0,0.0,0.0,0.1574147,0.0033356715,0.0,0.0,0.0,0.0,0.10093566,0.0,0.0,0.0,0.033512384,0.0,0.139263,0.062070623,0.2386742,0.0,0.0,0.0,0.0,0.1393792,0.097426936,0.0,0.3030975,0.2245383,2.85075e-40,0.0,0.11570043,0.024201218,0.0,0.2250217,0.0,0.12481316,0.2081483,0.2431327
0.0,0.22446662,0.13547999,0.0,0.0,0.0,0.08515136,0.0,0.14952749,0.15203351,0.33159363,0.22574581,0.0,0.0,0.2434605,0.0,0.0,0.17688547,0.0,8.345764e-06,0.0,0.0,0.0,0.15890087,0.0028312404,0.0,0.0,0.0,0.0,0.09845974,0.0,0.0,0.0,0.033110116,0.0,0.13712206,0.06251181,0.23393893,0.0,0.0,0.0,0.0,0.1409903,0.10127033,0.0,0.3085032,0.21963073,2.41e-43,0.0,0.11560344,0.023959287,0.0,0.22452822,0.0,0.125387,0.2040234,0.23987646
0.0,0.22278328,0.13986696,0.0,0.0,0.0,0.0832033,0.0,0.14987418,0.14649107,0.33227357,0.22665812,0.0,0.0,0.23729736,0.0,0.0,0.17876434,0.0,4.3480472e-06,0.0,0.0,0.0,0.15576635,0.0022961395,0.0,0.0,0.0,0.0,0.09898518,0.0,0.0,0.0,0.03410124,0.0,0.13424076,0.06048761,0.23103236,0.0,0.0,0.0,0.0,0.1385449,0.09943728,0.0,0.3078968,0.22025916,0.0,0.0,0.11590326,0.023457875,0.0,0.2229201,0.0,0.1222869,0.20632654,0.23860154
0.0,0.21703802,0.13808602,0.0,0.0,0.0,0.080889486,0.0,0.15417634,0.14784661,0.32619044,0.2266493,0.0,0.0,0.23604956,0.0,0.0,0.18233028,0.0,2.162025e-06,0.0,0.0,0.0,0.15350166,0.0018616051,0.0,0.0,0.0,0.0,0.10416198,0.0,0.0,0.0,0.032624025,0.0,0.1371398,0.06158846,0.23082875,0.0,0.0,0.0,0.0,0.14106695,0.09932546,0.0,0.30386513,0.22045486,0.0,0.0,0.11709693,0.024030238,0.0,0.21953458,0.0,0.12233896,0.19842575,0.2412158
0.0,0.22547291,0.13080487,0.0,0.0,0.0,0.08511993,0.0,0.15197417,0.14154999,0.32725242,0.2241929,0.0,0.0,0.24151053,0.0,0.0,0.17283559,0.0,1.0188023e-06,0.0,0.0,0.0,0.1506728,0.0014823006,0.0,0.0,0.0,0.0,0.09742796,0.0,0.0,0.0,0.032255977,0.0,0.13627762,0.061922703,0.2454602,0.0,0.0,0.0,0.0,0.13444132,0.09837324,0.0,0.30216396,0.21703176,0.0,0.0,0.10761623,0.023747984,0.0,0.21446788,0.0,0.12222413,0.20586012,0.2437351
0.0,0.2233718,0.13116415,0.0,0.0,0.0,0.083331645,0.0,0.1546568,0.14648381,0.3220435,0.22067988,0.0,0.0,0.24403585,0.0,0.0,0.17246516,0.0,4.5438907e-07,0.0,0.0,0.0,0.1563999,0.0011856871,0.0,0.0,0.0,0.0,0.11156301,0.0,0.0,0.0,0.03138538,0.0,0.13434361,0.058805116,0.22794537,0.0,0.0,0.0,0.0,0.13592073,0.09485799,0.0,0.3000532,0.21148697,0.0,0.0,0.11375938,0.025894525,0.0,0.21900035,0.0,0.11842969,0.20034282,0.23536083
0.0,0.2249303,0.13581753,0.0,0.0,0.0,0.083643824,0.0,0.15015654,0.1460547,0.32660434,0.21465775,0.0,0.0,0.23360501,0.0,0.0,0.17202719,0.0,1.9065348e-07,0.0,0.0,0.0,0.15445215,0.00090937526,0.0,0.0,0.0,0.0,0.102022044,0.0,0.0,0.0,0.029402198,0.0,0.13198456,0.05733702,0.22761197,0.0,0.0,0.0,0.0,0.13414,0.09773693,0.0,0.29896283,0.21601516,0.0,0.0,0.111235246,0.024181863,0.0,0.21823755,0.0,0.11728507,0.20318867,0.2353947
0.0,0.21683621,0.13639385,0.0,0.0,0.0,0.08349119,0.0,0.15229507,0.14856939,0.32048652,0.21927032,0.0,0.0,0.22826238,0.0,0.0,0.17230682,0.0,7.5000315e-08,0.0,0.0,0.0,0.15304576,0.0006895624,0.0,0.0,0.0,0.0,0.09888518,0.0,0.0,0.0,0.028936377,0.0,0.13399269,0.058755998,0.22739826,0.0,0.0,0.0,0.0,0.1374697,0.09973406,0.0,0.2993841,0.21083057,0.0,0.0,0.10810226,0.023804259,0.0,0.22013645,0.0,0.121017605,0.19620043,0.23186454
0.0,0.21889608,0.13105989,0.0,0.0,0.0,0.08388677,0.0,0.15062779,0.14730631,0.3199964,0.2162318,0.0,0.0,0.23283456,0.0,0.0,0.17196657,0.0,2.7511671e-08,0.0,0.0,0.0,0.15051529,0.00050967076,0.0,0.0,0.0,0.0,0.09989518,0.0,0.0,0.0,0.029270515,0.0,0.13411328,0.05796917,0.22612025,0.0,0.0,0.0,0.0,0.13835812,0.09562457,0.0,0.29524297,0.21184401,0.0,0.0,0.112133004,0.02607968,0.0,0.20941429,0.0,0.12035717,0.20283051,0.23093872
0.0,0.21579732,0.1289383,0.0,0.0,0.0,0.08457337,0.0,0.14823727,0.14544745,0.32794455,0.2139607,0.0,0.0,0.22955549,0.0,0.0,0.17015807,0.0,9.361016e-09,0.0,0.0,0.0,0.14985454,0.00037157623,0.0,0.0,0.0,0.0,0.10072042,0.0,0.0,0.0,0.026512723,0.0,0.13034736,0.055483416,0.22348559,0.0,0.0,0.0,0.0,0.13457151,0.09610793,0.0,0.29663157,0.2147032,0.0,0.0,0.11467445,0.02461948,0.0,0.21950927,0.0,0.12348518,0.19348817,0.22978958
0.0,0.21365266,0.12987788,0.0,0.0,0.0,0.08376618,0.0,0.14924179,0.14378466,0.31847373,0.21018596,0.0,0.0,0.22624412,0.0,0.0,0.16882963,0.0,2.937402e-09,0.0,0.0,0.0,0.15252385,0.00026496907,0.0,0.0,0.0,0.0,0.09795679,0.0,0.0,0.0,0.027541004,0.0,0.13325812,0.057048984,0.22628953,0.0,0.0,0.0,0.0,0.13673486,0.09634124,0.0,0.29269177,0.21281137,0.0,0.0,0.117811345,0.023482662,0.0,0.2256388,0.0,0.116135135,0.19335559,0.22519523
0.0,0.21688811,0.13179223,0.0,0.0,0.0,0.0836213,0.0,0.14375442,0.13965954,0.32083032,0.20937137,0.0,0.0,0.21973978,0.0,0.0,0.16915758,0.0,8.4476764e-10,0.0,0.0,0.0,0.15098494,0.00018301852,0.0,0.0,0.0,0.0,0.09828812,0.0,0.0,0.0,0.03123598,0.0,0.13839988,0.054446053,0.22435503,0.0,0.0,0.0,0.0,0.13014768,0.09566068,0.0,0.28295657,0.21488284,0.0,0.0,0.109755285,0.024524473,0.0,0.22209306,0.0,0.123899765,0.1922404,0.22667494
0.0,0.21329615,0.13134976,0.0,0.0,0.0,0.08138238,0.0,0.14550824,0.14008345,0.325467,0.21821395,0.0,0.0,0.22659539,0.0,0.0,0.17175141,0.0,2.2116683e-10,0.0,0.0,0.0,0.15531555,0.00012296828,0.0,0.0,0.0,0.0,0.099330224,0.0,0.0,0.0,0.031897567,0.0,0.13144967,0.05481288,0.22374822,0.0,0.0,0.0,0.0,0.13412987,0.09243212,0.0,0.28340358,0.21071252,0.0,0.0,0.108574525,0.02582715,0.0,0.21009625,0.0,0.123705,0.20078824,0.22663566
0.0,0.20423895,0.13263708,0.0,0.0,0.0,0.07801725,0.0,0.1454441,0.1373219,0.3229918,0.21216056,0.0,0.0,0.22740066,0.0,0.0,0.16708061,0.0,5.2323163e-11,0.0,0.0,0.0,0.14476857,7.9571844e-05,0.0,0.0,0.0,0.0,0.11046875,0.0,0.0,0.0,0.03006667,0.0,0.1313466,0.051501658,0.23399012,0.0,0.0,0.0,0.0,0.13210122,0.09218877,0.0,0.28556997,0.20240265,0.0,0.0,0.10723169,0.022798063,0.0,0.21258572,0.0,0.11712473,0.20057458,0.22766323
0.0,0.21767579,0.13114835,0.0,0.0,0.0,0.0789082,0.0,0.14142151,0.13886885,0.31639287,0.2168118,0.0,0.0,0.22814006,0.0,0.0,0.1670723,0.0,1.1097412e-11,0.0,0.0,0.0,0.14894529,5.0462833e-05,0.0,0.0,0.0,0.0,0.10741618,0.0,0.0,0.0,0.027882572,0.0,0.13060224,0.050617795,0.2262665,0.0,0.0,0.0,0.0,0.13201028,0.09792835,0.0,0.28213418,0.20428218,0.0,0.0,0.09925529,0.020723332,0.0,0.21079527,0.0,0.115439065,0.19703834,0.22713336
0.0,0.21407759,0.12633051,0.0,0.0,0.0,0.07903674,0.0,0.14131209,0.13505273,0.3144898,0.21238887,0.0,0.0,0.22678053,0.0,0.0,0.17176776,0.0,2.0919599e-12,0.0,0.0,0.0,0.14765759,3.0802e-05,0.0,0.0,0.0,0.0,0.10612686,0.0,0.0,0.0,0.029681122,0.0,0.12978224,0.05189956,0.2235243,0.0,0.0,0.0,0.0,0.1349452,0.091742896,0.0,0.28307682,0.20309648,0.0,0.0,0.10922778,0.023095613,0.0,0.20563507,0.0,0.117043525,0.19627617,0.22542451
