field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept,target
net_actual_interchange_mw,0.15556813012960669,0.13048193456556495,0.094372000597467,0.011205255372464022,0.19700579256784506,0.0150113066964851,1,1,0,0,1,1,4,1,congestion_price_rt
total_pjm_assigned_reg,0.13889431241634922,0.15380281495562556,0.0955170547248366,0.012446834986678871,0.15408647617073634,0.009889124661849021,1,1,0,0,1,0,3,1,congestion_price_rt
gross_actual_interchange_mw,0.09924237585427753,0.18484614924648307,0.13116193330239978,0.012874167592882983,0.12281904159454746,0.01951295848099645,0,1,1,0,0,1,3,1,congestion_price_rt
gen_fuel_nuclear_mw,0.01156576437624554,0.10552028252708134,0.06343634822557409,0.02580908165465003,0.09863517684599639,0.014338012841685035,0,0,0,1,0,1,2,1,congestion_price_rt
gen_fuel_solar_pct,0.018091235359745102,0.09215643167360757,0.065091890258128,0.02029174487413408,0.121046358646555,0.021647249619867574,0,0,0,1,0,1,2,1,congestion_price_rt
solar_generation_mw,0.008645701271358492,0.07913092291857102,0.053298889711347004,0.014838231732218125,0.09856356822443671,0.015037935137464101,0,0,0,1,0,1,2,1,congestion_price_rt
gen_fuel_solar_mw,0.017478493950832796,0.05187003829495413,0.029002027260752867,0.016889768720999048,0.0964561033225992,0.014113648844499135,0,0,0,1,0,1,2,1,congestion_price_rt
da_as_as_req_mw_synchronized_reserve,0.03415857721131395,0.04175777027018041,0.03445462962724238,0.018810285454800922,0.07047570313945031,0.0040548536325456614,0,0,0,1,0,0,1,1,congestion_price_rt
da_as_as_req_mw_primary_reserve,0.03415565461039486,0.04175777027018041,0.03445462962724238,0.018810285454800922,0.0704763712954473,0.0040550818370229,0,0,0,1,0,0,1,1,congestion_price_rt
da_as_nsr_mw_primary_reserve,0.04286645858767388,0.023455979754937715,0.037461019900366474,0.01859466058848416,0.05297343862616026,0.0015816414770067184,0,0,0,1,0,0,1,1,congestion_price_rt
da_as_as_req_mw_thirty_minutes_reserve,0.03096856050202943,0.034976253848261515,0.028656917436784526,0.020865007999244064,0.07672402119310702,0.0045978738106612765,0,0,0,1,0,0,1,1,congestion_price_rt
wind_generation_mw,0.003380751336854708,0.0409961722315362,0.028593220184313397,0.009415983730999264,0.048709501308368236,0.003722979792045306,0,0,0,0,0,0,0,0,congestion_price_rt
net_inadv_interchange_mw,0.05091985923632469,0.09489862188876715,0.06556053076584538,0.006924753402887685,0.07651998201601425,0.005629554348075708,0,0,0,0,0,0,0,0,congestion_price_rt
gross_sched_interchange_mw,0.04606374199987856,0.10739398617745452,0.07377863163320647,0.010012434970279368,0.0888050722045374,0.010854266563101919,0,0,0,0,0,0,0,0,congestion_price_rt
gen_fuel_wind_mw,0.004837408249317226,0.04276744862373402,0.030298822047855823,0.00939940511506833,0.04890195023434317,0.0038332748214523074,0,0,0,0,0,0,0,0,congestion_price_rt
gen_fuel_wind_pct,0.043544664907635935,0.09479276909951752,0.06208449427353959,0.010126397936248498,0.07184223940127686,0.006867795407855224,0,0,0,0,0,0,0,0,congestion_price_rt
rmpcp,0.0061221239304009925,0.04314078901967085,0.019154448580498442,0.008210246710530531,0.06502223108868824,0.0032654400291146743,0,0,0,0,0,0,0,0,congestion_price_rt
da_as_as_mw_synchronized_reserve,0.023272931135857513,0.03980501810365679,0.017043665032593476,0.012413284326572713,0.05494038562007731,0.003654571675704,0,0,0,0,0,0,0,0,congestion_price_rt
da_as_as_mw_primary_reserve,0.06557564003272932,0.054788239724311405,0.05216470652559273,0.009068958605161045,0.07177692609567152,0.001851340448799975,0,0,0,0,0,0,0,0,congestion_price_rt
gen_fuel_other_renewables_mw,0.040173044668643916,0.03552659055014643,0.015451423673536267,0.010622847452289778,0.0968194625783047,0.004297123855410601,0,0,0,0,0,0,0,0,congestion_price_rt
total_pjm_rmpcp_cr,0.042452046662192516,0.07150148588071838,0.040585132475333144,0.0097616732569151,0.08441173715923592,0.004482972135167544,0,0,0,0,0,0,0,0,congestion_price_rt
total_pjm_self_sched_reg,0.014781853664409548,0.01796372356802628,0.012264969418886527,0.00684326598758866,0.06559567345847912,0.003526365386630953,0,0,0,0,0,0,0,0,congestion_price_rt
da_as_ss_mw_primary_reserve,0.045641752071058105,0.09823629771432031,0.07327534573269019,0.011369860727157097,0.10000031479636892,0.008488622964219704,0,0,0,0,0,0,0,0,congestion_price_rt
total_gen,0.5322567502596072,0.5384156232426216,0.384671720532179,0.07817886407357778,0.5580622182749917,0.14047396657083902,1,1,1,1,1,1,6,1,marginal_loss_price_da
da_as_mcp_primary_reserve,0.4991825337728102,0.2573295322524447,0.19390144894069142,0.06391796713884963,0.395884082451324,0.05126782916231692,1,1,1,1,1,1,6,1,marginal_loss_price_da
forecast_load_mw_latest_available,0.5613433314831654,0.590394969876083,0.4267746885778027,0.09401826207992384,0.604922911289894,0.18366759400550722,1,1,1,1,1,1,6,1,marginal_loss_price_da
prelim_load_avg_hourly,0.5586059376662837,0.5877893308211535,0.4237387168358516,0.09249631022189837,0.6015254145160925,0.18150400932567215,1,1,1,1,1,1,6,1,marginal_loss_price_da
metered_load_mw,0.5581905983395175,0.5877801510902233,0.4238233354912931,0.0925667434340722,0.6015531426507801,0.18146402010916596,1,1,1,1,1,1,6,1,marginal_loss_price_da
rmccp,0.2522490457405177,0.2349441810427662,0.18540537007013264,0.024748608274523656,0.3096667096382185,0.02995485898071902,1,1,1,1,1,1,6,1,marginal_loss_price_da
total_pjm_rt_load_mwh,0.5546819607098038,0.5852331970129382,0.42169827083389877,0.09152782495180756,0.5982694546861622,0.17893096095965388,1,1,1,1,1,1,6,1,marginal_loss_price_da
total_losses,0.5263071850887872,0.5677812125433386,0.3912283250262482,0.08973314695804958,0.5810192192927967,0.18730580844120287,1,1,1,1,1,1,6,1,marginal_loss_price_da
total_pjm_rmccp_cr,0.24194465990231054,0.2409114460549777,0.18893514842059514,0.026508624852901216,0.3115900067915532,0.030671623316675042,1,1,1,1,1,1,6,1,marginal_loss_price_da
da_as_mcp_synchronized_reserve,0.5711589342278991,0.3180235089681383,0.22613164894749366,0.05624169854033191,0.4688511505591306,0.05257794245473144,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_oil_pct,0.6252750971544099,0.32351860064231314,0.24700904395376438,0.06561587726327436,0.5054899404250703,0.058844283172328246,1,1,1,1,1,1,6,1,marginal_loss_price_da
system_energy_price_da,0.8096013877360327,0.5631628767043674,0.4151895499940817,0.11627946379232053,0.7035402787937858,0.1837572442581876,1,1,1,1,1,1,6,1,marginal_loss_price_da
total_lmp_da,0.8229802696109708,0.5800300050433794,0.4281941323089404,0.11893363535078919,0.713746015528251,0.1915837819113988,1,1,1,1,1,1,6,1,marginal_loss_price_da
congestion_price_da,0.39609096207245503,0.28064311434496025,0.19871955849890735,0.06619649412089988,0.478109253373109,0.08465727026725728,1,1,1,1,1,1,6,1,marginal_loss_price_da
system_energy_price_rt,0.5777954058717589,0.49111214500326467,0.3557428343685045,0.07556834965619284,0.5680081325614037,0.14872623116240596,1,1,1,1,1,1,6,1,marginal_loss_price_da
total_lmp_rt,0.577973091557571,0.4907943618465138,0.35532201633035926,0.07554000529589469,0.5676270089223031,0.14858714988673793,1,1,1,1,1,1,6,1,marginal_loss_price_da
congestion_price_rt,0.3660900983542062,0.22717687763199446,0.15138630489175658,0.02666756355814792,0.31020412580989065,0.033348919132892306,1,1,1,1,1,1,6,1,marginal_loss_price_da
marginal_loss_price_rt,0.5923342725873946,0.4909497788175855,0.35936940731128153,0.07689832178260579,0.5908617979237004,0.158675273814057,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_other_renewables_pct,0.3821055619221608,0.42311903290481584,0.31008770602855856,0.08779407267686899,0.43756096000822425,0.08932613350342136,1,1,1,1,1,1,6,1,marginal_loss_price_da
gross_inadv_interchange_mw,0.30864132929621524,0.2293620634713763,0.1648505901457455,0.02405902332289904,0.28510072933397185,0.031136035311431588,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_nuclear_pct,0.4859769575631362,0.5358796132309147,0.3785695745770037,0.07585471641702432,0.5354031723760884,0.1356605004576887,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_oil_mw,0.6775840015541793,0.3789447947450206,0.2745135055852043,0.06609945171554127,0.5552102560287412,0.06880739960831386,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_hydro_pct,0.26665682533633606,0.350933912134407,0.23061156324425033,0.04248231830010231,0.34377694383455876,0.07570307081307627,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_coal_mw,0.46728682243540315,0.4412930752527691,0.3209422599993415,0.06480045195576287,0.5020777065764477,0.11585396180254527,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_coal_pct,0.30341951285836466,0.30481203098457016,0.22754152770958141,0.03913417522885062,0.3604831783790286,0.060960920321017166,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_gas_mw,0.4494006845280285,0.4315932936783734,0.30329080137845055,0.05489201882137119,0.45801874032897455,0.0787641924510026,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_hydro_mw,0.36789950636085983,0.4149690604691151,0.27702610263114774,0.052840254907918625,0.41849162663860345,0.09646042807255054,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_storage_mw,0.21538098362048777,0.2776177047083391,0.22063694729939534,0.05816461517697009,0.266924649986981,0.04403324743026128,1,1,1,1,1,1,6,1,marginal_loss_price_da
gen_fuel_nuclear_mw,0.21932986986235853,0.24943698958856161,0.16197626441700735,0.04354501013302075,0.23839578719086355,0.03210736020959823,1,1,1,1,1,1,6,1,marginal_loss_price_da
net_sched_interchange_mw,0.08176728426978105,0.21681399731799406,0.157459887403668,0.03132395125916347,0.22562070987163413,0.0653519428811408,0,1,1,1,1,1,5,1,marginal_loss_price_da
total_pjm_reg_purchases,0.20635739635400724,0.20571643413151317,0.1544123605927342,0.03259758038745159,0.2429994208461871,0.03243360783431762,1,0,1,1,1,1,5,1,marginal_loss_price_da
net_actual_interchange_mw,0.07822752447134217,0.213373748474491,0.1557460287604869,0.03186425983642406,0.22275349997030836,0.06410629771793708,0,0,1,1,1,1,4,1,marginal_loss_price_da
total_pjm_loc_credit,0.30095917440401815,0.22591617258759114,0.1530971843976347,0.018571387808450454,0.27202697292519024,0.01653072203196199,1,1,1,0,1,0,4,1,marginal_loss_price_da
da_as_as_mw_thirty_minutes_reserve,0.26121181225214035,0.12413290517042586,0.09363318270075242,0.026706337375032967,0.23104398412120408,0.019155847923212507,1,0,0,1,1,0,3,1,marginal_loss_price_da
gen_fuel_multiple_fuels_mw,0.2670832741608338,0.15826817775281787,0.11063475895618649,0.02960160542643834,0.2754386535554499,0.026796225876233547,1,0,0,1,1,0,3,1,marginal_loss_price_da
gross_actual_interchange_mw,0.2032319486511621,0.18076687735066413,0.13039385992232277,0.018529567248573204,0.1957797371646692,0.02334429528812413,1,0,0,0,1,0,2,1,marginal_loss_price_da
gen_fuel_solar_mw,0.02926461241700437,0.14535057940702262,0.10007184019052205,0.03238234135552884,0.10849852976417174,0.01669751516574239,0,0,0,1,0,0,1,1,marginal_loss_price_da
solar_generation_mw,0.023374287160051323,0.11058893082390622,0.06955872703139586,0.026640862979592964,0.10374503858140784,0.016308596704441448,0,0,0,1,0,0,1,1,marginal_loss_price_da
da_as_nsr_mw_primary_reserve,0.045424188791637364,0.09924312630840594,0.07000582961476803,0.031214867170974343,0.10847770264459528,0.009437667149045875,0,0,0,1,0,0,1,1,marginal_loss_price_da
da_as_as_req_mw_thirty_minutes_reserve,0.12350288807005572,0.11491190821879754,0.08765472502094403,0.04011156256946914,0.0926770381522081,0.004627624047189159,0,0,0,1,0,0,1,1,marginal_loss_price_da
gen_fuel_solar_pct,0.026162550911306398,0.11869090862057259,0.0788086971737152,0.04011599395249968,0.12260681541772399,0.022718351812516233,0,0,0,1,0,0,1,1,marginal_loss_price_da
da_as_as_req_mw_synchronized_reserve,0.12379922998896274,0.1128583260433548,0.08671951314630144,0.03774221838772867,0.09338973600447133,0.0036414738216785955,0,0,0,1,0,0,1,1,marginal_loss_price_da
da_as_as_req_mw_primary_reserve,0.12380535814571929,0.1128583260433548,0.08671951314630144,0.03774221838772867,0.09339229045116644,0.0036415537503526954,0,0,0,1,0,0,1,1,marginal_loss_price_da
total_pjm_assigned_reg,0.1549833594334323,0.13116930990618966,0.09571709784167742,0.021280247571767615,0.20196607837900948,0.023528100552382396,0,0,0,0,1,0,1,1,marginal_loss_price_da
da_as_as_mw_primary_reserve,0.08700070703049041,0.08468819380406778,0.0459703124747581,0.015572068732318608,0.08803923388536558,0.003262440371698,0,0,0,0,0,0,0,0,marginal_loss_price_da
wind_generation_mw,0.0018268706982532696,0.035795708060248496,0.012051037569828511,0.011226047827111896,0.06622511778756777,0.008112950692186113,0,0,0,0,0,0,0,0,marginal_loss_price_da
gross_sched_interchange_mw,0.08745386003156601,0.059891711129064384,0.01066534333701718,0.012542107596432253,0.10734124763969308,0.012978245417774469,0,0,0,0,0,0,0,0,marginal_loss_price_da
gen_fuel_other_renewables_mw,0.08122343295266041,0.08351063989204054,0.06316676901094434,0.01732287503860245,0.11813519555576409,0.014679165350073718,0,0,0,0,0,0,0,0,marginal_loss_price_da
net_inadv_interchange_mw,0.09590861476426214,0.07616251713734287,0.04225274256633712,0.00701761755846986,0.1200431656601847,0.005362821718700672,0,0,0,0,0,0,0,0,marginal_loss_price_da
gen_fuel_wind_pct,0.09976141367751051,0.06663929984845504,0.05604268915676205,0.014955243749008949,0.10305716269139166,0.005186851264011452,0,0,0,0,0,0,0,0,marginal_loss_price_da
gen_fuel_multiple_fuels_pct,0.11480242637810875,0.053998336656870295,0.04427606760205787,0.01649729728545738,0.1545367969712219,0.014331519930277517,0,0,0,0,0,0,0,0,marginal_loss_price_da
gen_fuel_gas_pct,0.12770574743196542,0.10911835100711627,0.07433242738828116,0.01748822558143514,0.14847914445075217,0.014975958984274899,0,0,0,0,0,0,0,0,marginal_loss_price_da
da_as_as_mw_synchronized_reserve,0.046041277291202644,0.008163583898002435,0.013398130033122025,0.021080956520920773,0.079834542774394,0.008326718357633524,0,0,0,0,0,0,0,0,marginal_loss_price_da
rmpcp,0.053874067803886934,0.05938788212913961,0.05564124330541674,0.013218119053067913,0.06670321010133912,0.003697349553292275,0,0,0,0,0,0,0,0,marginal_loss_price_da
gen_fuel_wind_mw,0.0010017280640852045,0.03437736658910522,0.010666962849571084,0.011749225116694968,0.06503250979972976,0.007894661877332029,0,0,0,0,0,0,0,0,marginal_loss_price_da
total_pjm_rmpcp_cr,0.0719027635151047,0.05343273532708704,0.05632268420876241,0.015240594608115861,0.0730065164129982,0.00568139528022327,0,0,0,0,0,0,0,0,marginal_loss_price_da
da_as_ss_mw_primary_reserve,0.043393591358973915,0.07226030187783328,0.03064171168216927,0.022475324448415723,0.10574329498121812,0.012520643756026108,0,0,0,0,0,0,0,0,marginal_loss_price_da
total_pjm_self_sched_reg,0.015516665007528374,0.032465686828295426,0.043363725226360096,0.009443132175587485,0.09074936511069118,0.010079525819591968,0,0,0,0,0,0,0,0,marginal_loss_price_da
total_gen,0.6049595019160826,0.597479804279056,0.43130626095705726,0.1113616128392418,0.5923293463546264,0.16422640417369946,1,1,1,1,1,1,6,1,total_lmp_da
forecast_load_mw_latest_available,0.6381420892051772,0.672774413944568,0.49168700624128314,0.13858507421297164,0.6393259527909703,0.21576854340932225,1,1,1,1,1,1,6,1,total_lmp_da
metered_load_mw,0.6369182309798697,0.6752256943479834,0.4941877174056477,0.13911498007266293,0.6402927598237077,0.21775058587771415,1,1,1,1,1,1,6,1,total_lmp_da
rmccp,0.31349056165954986,0.43712036107271385,0.3026411678310707,0.0533266833872568,0.4545059177730923,0.09034047646159046,1,1,1,1,1,1,6,1,total_lmp_da
total_pjm_rt_load_mwh,0.6352516744223148,0.6747547688947596,0.4935273870753999,0.13767667576317547,0.6395214764370452,0.216427061959853,1,1,1,1,1,1,6,1,total_lmp_da
total_losses,0.444970134676895,0.4723932579149373,0.31732443352708517,0.06494515410859224,0.4296000341571797,0.08813954711554997,1,1,1,1,1,1,6,1,total_lmp_da
total_pjm_reg_purchases,0.3564785806102286,0.4864051871145268,0.32659087708627266,0.07054806490244692,0.4226820454254278,0.1121786123878227,1,1,1,1,1,1,6,1,total_lmp_da
total_pjm_assigned_reg,0.27155939150389036,0.35829165825457127,0.2317297704124856,0.035716795516162525,0.34267517367960576,0.06918941866855492,1,1,1,1,1,1,6,1,total_lmp_da
total_pjm_rmccp_cr,0.3033248183870111,0.4682607189267467,0.3269022490910039,0.05877475791924512,0.47021289478804573,0.10237194877908869,1,1,1,1,1,1,6,1,total_lmp_da
da_as_mcp_primary_reserve,0.6908085060372361,0.4810382873418091,0.36479676514750686,0.2223201326226551,0.6405155644284769,0.19669007216518264,1,1,1,1,1,1,6,1,total_lmp_da
da_as_mcp_synchronized_reserve,0.7641798418766365,0.5910919734536393,0.4490386721238268,0.18473920835677266,0.7268066197571648,0.23346854758249289,1,1,1,1,1,1,6,1,total_lmp_da
da_as_as_mw_thirty_minutes_reserve,0.47943566819020683,0.4704287439576984,0.3210642611870929,0.06676530937724545,0.4787469826226663,0.10986935452820674,1,1,1,1,1,1,6,1,total_lmp_da
system_energy_price_da,0.9916622838662086,0.9894801774374844,0.9291438847886512,0.6606664236009891,0.985462585924438,0.9361639543125586,1,1,1,1,1,1,6,1,total_lmp_da
congestion_price_da,0.4722557588836858,0.305153611005558,0.21844177549819982,0.09328317951977363,0.5554587540274369,0.12013045559298813,1,1,1,1,1,1,6,1,total_lmp_da
marginal_loss_price_da,0.8229802696109709,0.5800300050433795,0.4281941323089404,0.11893363535078917,0.713746015528251,0.1915837819113988,1,1,1,1,1,1,6,1,total_lmp_da
system_energy_price_rt,0.6418057065978581,0.828191239694395,0.6535929492851684,0.23103705855430406,0.7591302690615677,0.43438392456229813,1,1,1,1,1,1,6,1,total_lmp_da
total_lmp_rt,0.6420687654269315,0.8280392121166529,0.6533723495178668,0.2306326567906185,0.7587814782997886,0.4340415270668869,1,1,1,1,1,1,6,1,total_lmp_da
congestion_price_rt,0.4327085043655456,0.4383854272056965,0.2931192697760189,0.051975131998141175,0.4278599778243598,0.08724493528507023,1,1,1,1,1,1,6,1,total_lmp_da
marginal_loss_price_rt,0.6352592311925703,0.7922103792963818,0.6065709577928865,0.18702457352315574,0.7394132057009909,0.3739995843403459,1,1,1,1,1,1,6,1,total_lmp_da
prelim_load_avg_hourly,0.6377840863499472,0.6759714559557897,0.4946544455409666,0.1390880393778765,0.6408228043744421,0.218351562225184,1,1,1,1,1,1,6,1,total_lmp_da
gross_inadv_interchange_mw,0.4062033340392005,0.41766984630009585,0.28424769490938734,0.04270790223044409,0.37801410200158236,0.0675145259445348,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_gas_mw,0.5541013967484361,0.5271937011371591,0.368258613554947,0.08988833946716625,0.54100200871312,0.10847705034778682,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_other_renewables_pct,0.44748280018169945,0.5346426649387572,0.4144273514855766,0.1381530885966348,0.49082254378663703,0.12598455324558433,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_oil_pct,0.7680097007714369,0.5765273903786361,0.42938148548952015,0.14586786668653634,0.6988075076183577,0.20799511335126572,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_nuclear_pct,0.6012204447853687,0.7064766208111166,0.5217797956905733,0.14106720265036535,0.6416557214231513,0.2472795057614699,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_multiple_fuels_pct,0.2791200649709511,0.39358235819795806,0.2858420141746645,0.043816787746162635,0.3759959512792106,0.08703592638830727,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_hydro_pct,0.35585942441173013,0.45287477749648153,0.29399621757746486,0.07424241661495434,0.4620342802862134,0.13624937408787724,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_multiple_fuels_mw,0.4307848444958399,0.490278557600084,0.34605490471631223,0.06898952213016904,0.4944836594310144,0.1291509807383175,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_coal_pct,0.3469459046849142,0.42292503472941195,0.2992982568186119,0.05218587498515349,0.3766363158168262,0.07543514110355802,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_oil_mw,0.8095357791230435,0.6015038729446294,0.4321766986673127,0.1397878067768692,0.7336814985649815,0.2145882042604475,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_storage_mw,0.3322797823809742,0.45689362407395556,0.34593234067739614,0.147270029856628,0.43293954729320544,0.11429049856798809,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_hydro_mw,0.47386873690972703,0.5190755688955833,0.34352441764739516,0.08709132892285291,0.5363510105390195,0.15392871438244024,1,1,1,1,1,1,6,1,total_lmp_da
gen_fuel_coal_mw,0.5253074902278905,0.546870283905064,0.39285061278026356,0.09293114633940006,0.5197132169268472,0.1331403688755316,1,1,1,1,1,1,6,1,total_lmp_da
net_sched_interchange_mw,0.11106111855674768,0.3111847081109675,0.2235073095316002,0.04188678359486386,0.26664016443211247,0.06511201827863529,0,1,1,1,0,1,4,1,total_lmp_da
gross_actual_interchange_mw,0.27162770455541824,0.3349910888323069,0.23643133388260826,0.029468292362578783,0.2553261283017943,0.04709617384435434,1,1,1,1,0,0,4,1,total_lmp_da
net_actual_interchange_mw,0.10544577609575774,0.3048815035495,0.21962936959214535,0.04108026442026807,0.2622101447183129,0.06352917912776797,0,1,1,1,0,1,4,1,total_lmp_da
total_pjm_loc_credit,0.3057455912124184,0.22369061422745723,0.13427974479855953,0.0242673728943403,0.28228454033767786,0.018141753231450675,1,0,0,0,1,0,2,1,total_lmp_da
gen_fuel_gas_pct,0.2339343908335527,0.25501144413811483,0.1694760602369922,0.028763691289711797,0.2665665403116497,0.03422270696410962,1,0,0,1,0,0,2,1,total_lmp_da
solar_generation_mw,0.021669768232325325,0.0009421709196810458,0.02124370074882443,0.033163429927833,0.08586044892392408,0.015154185465925615,0,0,0,1,0,0,1,1,total_lmp_da
gen_fuel_nuclear_mw,0.11484331474495339,0.042889584833961006,0.01873808495100368,0.0313361841975767,0.10444937533828898,0.007742520506403392,0,0,0,1,0,0,1,1,total_lmp_da
da_as_nsr_mw_primary_reserve,0.02336087227320529,0.014599366679342026,0.027880203362595904,0.05391203120521571,0.1114852893494678,0.024510573468222347,0,0,0,1,0,0,1,1,total_lmp_da
gen_fuel_solar_pct,0.08836596778755992,0.00468959479317848,0.025459857226003163,0.05398055683978012,0.1452878610122928,0.028529169898639416,0,0,0,1,0,0,1,1,total_lmp_da
da_as_as_mw_synchronized_reserve,0.03859808120053772,0.09596109366416725,0.07519769082334293,0.04401221005913651,0.15867601011607319,0.04072866089107466,0,0,0,1,0,0,1,1,total_lmp_da
da_as_as_req_mw_synchronized_reserve,0.08281965023538734,0.024913050150223402,0.022866169632955107,0.04359920519992854,0.12398772828622638,0.023168188713465907,0,0,0,1,0,0,1,1,total_lmp_da
da_as_as_req_mw_primary_reserve,0.0828243854432192,0.024913050150223402,0.022866169632955107,0.04359920519992854,0.12398865272791564,0.023167930093201193,0,0,0,1,0,0,1,1,total_lmp_da
gen_fuel_solar_mw,0.011257550281688627,0.0733489888291176,0.07170712003471345,0.02966195137682418,0.08667454040903956,0.015266494804234578,0,0,0,1,0,0,1,1,total_lmp_da
total_pjm_rmpcp_cr,0.008978775203723243,0.2628539063979966,0.20775623224266715,0.02871531147706861,0.18311300061952143,0.041761856531057115,0,0,0,1,0,0,1,1,total_lmp_da
da_as_as_req_mw_thirty_minutes_reserve,0.07842685082797399,0.003752765681774559,0.007328999914189034,0.037265669603385045,0.12776571352717997,0.025510348641559953,0,0,0,1,0,0,1,1,total_lmp_da
da_as_ss_mw_primary_reserve,0.010304417801150467,0.062227089088380226,0.035639099473225244,0.02343121891512076,0.09891223136228204,0.010376957948944597,0,0,0,0,0,0,0,0,total_lmp_da
da_as_as_mw_primary_reserve,0.0062608330322611915,0.08616585495791,0.050913805986067644,0.023562440137663072,0.10427421779598535,0.015133336107655736,0,0,0,0,0,0,0,0,total_lmp_da
gen_fuel_wind_pct,0.16368837685706877,0.15970199867065055,0.1237661505164199,0.021082103724457586,0.19425095103651785,0.024378492848745114,0,0,0,0,0,0,0,0,total_lmp_da
gen_fuel_other_renewables_mw,0.05682667069837363,0.028619023466144086,0.01802070631568113,0.016963795536141944,0.09552101082898687,0.010068508242013191,0,0,0,0,0,0,0,0,total_lmp_da
wind_generation_mw,0.07419825836495762,0.05912814096190889,0.055648338081126826,0.013702468354116445,0.11836498661134189,0.01441734333732139,0,0,0,0,0,0,0,0,total_lmp_da
gen_fuel_wind_mw,0.07515395990598851,0.0610256418314173,0.0570843674433684,0.013483902992708827,0.1186832640421259,0.014491468775439454,0,0,0,0,0,0,0,0,total_lmp_da
total_pjm_self_sched_reg,0.009436981179828644,0.020650235369630555,0.02749725550206577,0.013665966049779654,0.08442227051685668,0.009994180320382457,0,0,0,0,0,0,0,0,total_lmp_da
net_inadv_interchange_mw,0.1528481007863199,0.1568563190273846,0.1008666350509091,0.012821072303704165,0.18709940320707757,0.013450513175883442,0,0,0,0,0,0,0,0,total_lmp_da
rmpcp,0.00844696679715312,0.2471396739767874,0.19464628408501455,0.024134865021366473,0.1750383169345121,0.03558575045307477,0,0,0,0,0,0,0,0,total_lmp_da
gross_sched_interchange_mw,0.17151399086459107,0.0747674489176467,0.06505404328515543,0.019379482860095283,0.15411357920788765,0.01964244969371293,0,0,0,0,0,0,0,0,total_lmp_da
total_gen,0.29945489076260734,0.3111422134669782,0.20156346049778737,0.060366651933479655,0.30192727567620703,0.05572232468953227,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
gen_fuel_multiple_fuels_pct,0.19030680942706282,0.18987619005588122,0.12908303002488095,0.04326032129476517,0.21442884389350056,0.030313673363706037,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
da_as_as_req_mw_synchronized_reserve,0.6831989048693548,0.6951034153605722,0.5642172895912634,0.4577997323450715,0.7412808868586486,0.516143107025406,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
da_as_as_req_mw_primary_reserve,0.6832024498960045,0.6951034153605722,0.5642172895912634,0.4577997323450715,0.741281744199417,0.5161429595344599,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
da_as_mcp_primary_reserve,0.13344837326730535,0.30402834944288554,0.25659594455054296,0.17941491956640948,0.22377275850147682,0.036318131868067746,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
total_pjm_rmpcp_cr,0.17206556775456644,0.19675337234755758,0.1155773345725753,0.03545607611410861,0.21751687574295717,0.04704204021521488,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
da_as_as_mw_thirty_minutes_reserve,0.4794179372532126,0.527598232317656,0.3689076738930444,0.12308815895805796,0.5018522456271504,0.18674597260168438,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
total_losses,0.2867910546811255,0.2884207325447923,0.19674635655688108,0.04323175032210609,0.2590246290674839,0.03181052780706885,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
total_pjm_rt_load_mwh,0.2545067021237695,0.251649211221733,0.1622830272180975,0.04907009336849635,0.25273236174799363,0.0405462274414105,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
da_as_nsr_mw_primary_reserve,0.6943170275600344,0.5855078955220104,0.44545931233965314,0.3114360618429776,0.6683993868405216,0.3003817475260372,1,1,1,1,1,1,6,1,da_as_total_mw_primary_reserve
