total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.081248395,0.0,0.09813513,0.0,0.16335939,0.0,0.1950368,0.0,0.20425537,0.013859275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12189921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07319237,0.07068146,0.034250297,0.0,0.0,0.0,0.0,0.29749957,0.10798771,0.22290125,0.59515476,0.478158,0.06404011,0.11358597,0.0,0.0,2.8059358e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08032459,0.0,0.09426217,0.0,0.16379865,0.0,0.19524309,0.0,0.19967034,0.01379069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122377716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07157131,0.06816065,0.03467028,0.0,0.0,0.0,0.0,0.2952673,0.10505734,0.22212142,0.58816934,0.48407418,0.06512697,0.115825474,0.0,0.0,2.4059468e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07860065,0.0,0.09549331,0.0,0.16619064,0.0,0.19442374,0.0,0.20307727,0.013277959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11635134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07426147,0.06787811,0.03438367,0.0,0.0,0.0,0.0,0.29777154,0.104700305,0.21776418,0.5881237,0.47886115,0.064693704,0.11628865,0.0,0.0,1.7034468e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07985387,0.0,0.09736948,0.0,0.16420533,0.0,0.1948469,0.0,0.20561397,0.013917242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11815488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073902525,0.06790032,0.03388499,0.0,0.0,0.0,0.0,0.29453412,0.101552375,0.22021729,0.584696,0.47768152,0.06272144,0.11962328,0.0,0.0,9.799939e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08127216,0.0,0.094546534,0.0,0.16209288,0.0,0.19075231,0.0,0.2067398,0.014256272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117164165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07167561,0.069348894,0.033630885,0.0,0.0,0.0,0.0,0.29432526,0.09984699,0.21778871,0.5854804,0.47053006,0.062446564,0.11655054,0.0,0.0,4.5009472e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07878549,0.0,0.09984402,0.0,0.16783018,0.0,0.19420333,0.0,0.2014935,0.013449795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11437227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07292268,0.06750856,0.034693804,0.0,0.0,0.0,0.0,0.29306406,0.09763137,0.2159372,0.57804465,0.4735949,0.06274157,0.11690737,0.0,0.0,1.6186054e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.079595745,0.0,0.098715164,0.0,0.16195111,0.0,0.18925871,0.0,0.19684814,0.012933909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11751912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07269678,0.068508096,0.033833824,0.0,0.0,0.0,0.0,0.29159722,0.095309325,0.21299095,0.5799084,0.46840557,0.062405843,0.11987699,0.0,0.0,4.4610125e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07940211,0.0,0.09560937,0.0,0.16327262,0.0,0.19039062,0.0,0.19791569,0.013763233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11761252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07255328,0.06971016,0.033054244,0.0,0.0,0.0,0.0,0.29240793,0.0932161,0.21327628,0.5759742,0.4617642,0.062571384,0.1173215,0.0,0.0,9.2022725e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.080338016,0.0,0.09007414,0.0,0.1681017,0.0,0.18993412,0.0,0.1969124,0.013992224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11727412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074787706,0.06653039,0.03422981,0.0,0.0,0.0,0.0,0.29319307,0.091833115,0.21366997,0.5690787,0.4641458,0.059880674,0.11568454,0.0,0.0,1.3839048e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08323285,0.0,0.0930285,0.0,0.15797451,0.0,0.18812719,0.0,0.20255736,0.01502419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122110374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07566468,0.068304285,0.033682548,0.0,0.0,0.0,0.0,0.28642696,0.08727585,0.21453571,0.564006,0.4659908,0.06123615,0.11732334,0.0,0.0,1.4734753e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08071532,0.0,0.09195182,0.0,0.15694359,0.0,0.19167829,0.0,0.19935049,0.013552636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11796827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074914105,0.069887504,0.03477263,0.0,0.0,0.0,0.0,0.2911457,0.08778943,0.21522173,0.5641378,0.4562742,0.06277183,0.11630394,0.0,0.0,1.0748792e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08036161,0.0,0.09092089,0.0,0.15918599,0.0,0.18947129,0.0,0.19460924,0.013543399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11703251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07361057,0.06900169,0.034171965,0.0,0.0,0.0,0.0,0.285841,0.08424499,0.2062927,0.5647962,0.46303838,0.06635221,0.115963876,0.0,0.0,5.1775376e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08163183,0.0,0.09220904,0.0,0.15969922,0.0,0.19164416,0.0,0.20059289,0.0145422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114762284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07251294,0.070272915,0.033527054,0.0,0.0,0.0,0.0,0.28637546,0.08249527,0.20985182,0.55511826,0.45956117,0.06536872,0.11794762,0.0,0.0,1.5793369e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08211805,0.0,0.09279709,0.0,0.15989102,0.0,0.1877211,0.0,0.19506235,0.013724625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12116717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071417004,0.07185157,0.033287656,0.0,0.0,0.0,0.0,0.2862935,0.08100167,0.20950337,0.5556814,0.45561513,0.06382588,0.11628645,0.0,0.0,2.908642e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08034776,0.0,0.099742234,0.0,0.15705323,0.0,0.18544547,0.0,0.1965894,0.013504752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074117646,0.06857825,0.032953322,0.0,0.0,0.0,0.0,0.28638572,0.078669526,0.2095936,0.5536111,0.45154166,0.06646935,0.118305124,0.0,0.0,3.0613e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08181032,0.0,0.09788119,0.0,0.15644439,0.0,0.18679267,0.0,0.19175039,0.0136501435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11685249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733297,0.07088125,0.033738367,0.0,0.0,0.0,0.0,0.286667,0.076544985,0.20723659,0.55378366,0.44911447,0.06284115,0.11698745,0.0,0.0,1.7e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.077455185,0.0,0.09020307,0.0,0.15195309,0.0,0.18987186,0.0,0.19493921,0.01389876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113727614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07157735,0.06740407,0.03530161,0.0,0.0,0.0,0.0,0.28550678,0.07602329,0.20785771,0.5493214,0.45571414,0.066537395,0.11825728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0802634,0.0,0.09122531,0.0,0.16154252,0.0,0.18205014,0.0,0.19195013,0.013597801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119816266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07049821,0.071281634,0.03574696,0.0,0.0,0.0,0.0,0.28320533,0.07327588,0.2025608,0.549012,0.44552422,0.061909154,0.11232925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0825655,0.0,0.0940372,0.0,0.15942894,0.0,0.19121937,0.0,0.19528118,0.015940353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072078586,0.070535116,0.03472989,0.0,0.0,0.0,0.0,0.28034353,0.069633804,0.20242335,0.5431635,0.4505182,0.0642901,0.11919941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08243221,0.0,0.09586412,0.0,0.16125631,0.0,0.18408225,0.0,0.19266175,0.014475486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116319664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06809161,0.06653012,0.03352218,0.0,0.0,0.0,0.0,0.2802579,0.06818177,0.20005819,0.53875434,0.4502688,0.0648625,0.117840685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0802388,0.0,0.09273962,0.0,0.1590026,0.0,0.18563104,0.0,0.19299205,0.014992388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115414806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07166352,0.06496127,0.032989006,0.0,0.0,0.0,0.0,0.2826388,0.067392655,0.20015375,0.5407756,0.44777748,0.06642618,0.1196308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0822158,0.0,0.093356915,0.0,0.16006973,0.0,0.1816463,0.0,0.19387372,0.01446705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11841684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07325836,0.06856849,0.031475313,0.0,0.0,0.0,0.0,0.2834584,0.06583871,0.20074072,0.5370472,0.4400542,0.06696625,0.117258936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0824798,0.0,0.098024234,0.0,0.15938713,0.0,0.18568043,0.0,0.19114253,0.01541232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11835448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06975498,0.06747115,0.031624913,0.0,0.0,0.0,0.0,0.28220534,0.064135596,0.19908494,0.53383124,0.44111842,0.06521166,0.11885647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08051528,0.0,0.09335509,0.0,0.15906769,0.0,0.18261912,0.0,0.19536316,0.016616968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11861959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352522,0.072056256,0.03247549,0.0,0.0,0.0,0.0,0.28202805,0.06261758,0.19877721,0.5302352,0.4385925,0.0629869,0.11918913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.081001125,0.0,0.09790087,0.0,0.15862599,0.0,0.18184166,0.0,0.19204214,0.017165126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11543642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072454914,0.07125737,0.032542255,0.0,0.0,0.0,0.0,0.27916342,0.059747446,0.19515385,0.528442,0.4388346,0.06313715,0.121760175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08017054,0.0,0.096263595,0.0,0.15422478,0.0,0.18203549,0.0,0.19338033,0.017208323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11263321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730455,0.06876391,0.03378203,0.0,0.0,0.0,0.0,0.27878946,0.058013737,0.1943323,0.5254465,0.43569183,0.06368233,0.12000198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.080321625,0.0,0.093268216,0.0,0.15062329,0.0,0.18092977,0.0,0.19089776,0.017268423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11392977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069311395,0.06870317,0.036121562,0.0,0.0,0.0,0.0,0.27650663,0.05533784,0.19462264,0.5242173,0.4378658,0.06273023,0.12368777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085417144,0.0,0.093577854,0.0,0.15274844,0.0,0.18077707,0.0,0.1922715,0.017984597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114410296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07196678,0.06842085,0.032809332,0.0,0.0,0.0,0.0,0.27684808,0.05353303,0.1938076,0.5240006,0.43062934,0.060318682,0.122126944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08333463,0.0,0.09560302,0.0,0.15840629,0.0,0.17579718,0.0,0.19345568,0.016817663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11950505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06965531,0.06820193,0.0330726,0.0,0.0,0.0,0.0,0.27571028,0.05192616,0.19296832,0.52168214,0.42853922,0.06300207,0.12236789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08477394,0.0,0.096280046,0.0,0.1524922,0.0,0.17449738,0.0,0.18829173,0.016973542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117521085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07061688,0.06916923,0.033521038,0.0,0.0,0.0,0.0,0.27502975,0.049773037,0.19347723,0.51703954,0.42784154,0.06241552,0.12227903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08336366,0.0,0.09230117,0.0,0.15209536,0.0,0.18206438,0.0,0.18671456,0.016400151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11785725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071672715,0.068160444,0.03338671,0.0,0.0,0.0,0.0,0.27856663,0.04888226,0.19410051,0.511805,0.42797118,0.06251905,0.12037695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08384583,0.0,0.09096142,0.0,0.1506539,0.0,0.17882325,0.0,0.18585335,0.01662108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11593583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07331309,0.07035799,0.032780726,0.0,0.0,0.0,0.0,0.2762979,0.04672787,0.19005102,0.5096699,0.42675942,0.061467092,0.12947002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08390238,0.0,0.09212368,0.0,0.14870517,0.0,0.17723595,0.0,0.18651901,0.016270606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1179602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07114419,0.069699466,0.03160422,0.0,0.0,0.0,0.0,0.27596036,0.04509491,0.1910164,0.5095996,0.42630178,0.064480275,0.12529828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.085704386,0.0,0.0883003,0.0,0.15190178,0.0,0.1754383,0.0,0.18619435,0.016200794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11780509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06698487,0.06789421,0.032990277,0.0,0.0,0.0,0.0,0.27428263,0.043018654,0.19068821,0.50957704,0.4222662,0.06559599,0.1253062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08362265,0.0,0.087913536,0.0,0.15425923,0.0,0.17469583,0.0,0.18418324,0.014890982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115751326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069618896,0.06868291,0.033138756,0.0,0.0,0.0,0.0,0.27487737,0.041349683,0.18773165,0.5089433,0.42165998,0.06717051,0.12712814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08614217,0.0,0.09606136,0.0,0.15393992,0.0,0.1775549,0.0,0.1820135,0.015617935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11330747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06941337,0.07079045,0.031859804,0.0,0.0,0.0,0.0,0.27176717,0.039609075,0.18731114,0.5015578,0.4241246,0.06196685,0.12632726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08341998,0.0,0.092626095,0.0,0.14598435,0.0,0.17294785,0.0,0.18478905,0.01542366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11278168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017316,0.07169779,0.031202925,0.0,0.0,0.0,0.0,0.27243474,0.037913658,0.18712406,0.50325996,0.41989434,0.061877247,0.12565911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.082567155,0.0,0.09580166,0.0,0.15223163,0.0,0.17056218,0.0,0.18760018,0.016492879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11367146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06953227,0.07184023,0.031621695,0.0,0.0,0.0,0.0,0.27352923,0.03704467,0.18854438,0.49880767,0.41391218,0.063295454,0.12972596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08611868,0.0,0.094439976,0.0,0.15017442,0.0,0.171785,0.0,0.18436195,0.017162168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10996757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06959263,0.07055617,0.03120764,0.0,0.0,0.0,0.0,0.27280307,0.034880724,0.18546925,0.4924704,0.42103562,0.065365836,0.12846363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08549794,0.0,0.09358334,0.0,0.14351146,0.0,0.17387034,0.0,0.18436809,0.017647061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11370791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07208379,0.06790499,0.029402528,0.0,0.0,0.0,0.0,0.27245474,0.033300046,0.18415084,0.49175346,0.417773,0.06369513,0.12684782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08563334,0.0,0.094871365,0.0,0.1477312,0.0,0.17139257,0.0,0.18565397,0.016600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068984024,0.07140095,0.029661234,0.0,0.0,0.0,0.0,0.27067316,0.031444505,0.18437076,0.48773196,0.41249168,0.06523543,0.12951896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08472898,0.0,0.091732986,0.0,0.15134223,0.0,0.17199844,0.0,0.18520004,0.017485593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11427103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07180035,0.068621986,0.030660555,0.0,0.0,0.0,0.0,0.2710028,0.030351091,0.18027407,0.489369,0.41663554,0.06416309,0.13024883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08696255,0.0,0.09064548,0.0,0.15024365,0.0,0.16656202,0.0,0.18067272,0.016679877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11408485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724476,0.07244098,0.028449947,0.0,0.0,0.0,0.0,0.2685245,0.02809803,0.18101364,0.49085173,0.41580412,0.063515514,0.12626168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08854567,0.0,0.09263978,0.0,0.14741695,0.0,0.16952807,0.0,0.1823043,0.017246773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07115073,0.06716107,0.030871255,0.0,0.0,0.0,0.0,0.26690692,0.02655432,0.17950185,0.48865515,0.41295865,0.061646912,0.13308455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08722676,0.0,0.09188675,0.0,0.1487288,0.0,0.17395802,0.0,0.17901158,0.016466964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708041,0.06559319,0.03161642,0.0,0.0,0.0,0.0,0.2722639,0.025530605,0.18044993,0.4794766,0.4098822,0.062775895,0.12962279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09074048,0.0,0.09150932,0.0,0.14856812,0.0,0.17223175,0.0,0.17941013,0.016206978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11015859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068682,0.06771565,0.028318858,0.0,0.0,0.0,0.0,0.2705824,0.023708208,0.1767835,0.47966507,0.4081551,0.06461304,0.1271229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08858275,0.0,0.08842177,0.0,0.14678423,0.0,0.17161077,0.0,0.18264261,0.0167937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11220604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06762917,0.069653034,0.030508202,0.0,0.0,0.0,0.0,0.26945636,0.0224164,0.17619944,0.47759017,0.40655375,0.06227134,0.13133742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.088935725,0.0,0.09109994,0.0,0.15106675,0.0,0.17029494,0.0,0.18073021,0.016923128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11347795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06758207,0.06880451,0.029600956,0.0,0.0,0.0,0.0,0.26699987,0.020856515,0.17362875,0.47606868,0.41251957,0.060112033,0.12741548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08566756,0.0,0.090218656,0.0,0.14889948,0.0,0.16496243,0.0,0.17844394,0.017352678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11222072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068412386,0.06773456,0.029795976,0.0,0.0,0.0,0.0,0.2677112,0.019608969,0.17533544,0.47983307,0.40620565,0.06358381,0.1274949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0873657,0.0,0.092422806,0.0,0.15157396,0.0,0.16763748,0.0,0.18038787,0.017291818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10928297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041849,0.06655055,0.030187117,0.0,0.0,0.0,0.0,0.26772708,0.018321713,0.17578441,0.47501674,0.40411627,0.060890134,0.1306311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
