gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,total_pjm_reg_purchases,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
-2.2891319,-2.6335526,-2.4548662,2.558167,-2.5455039,-2.5050192,-2.6231956,-2.6580348,2.5650542,-2.6832817,-2.6081765,-2.4494205,-2.677476,-2.649184,-2.6620512,-2.7153118,2.5311637,-2.5924687,-2.617268,-2.5824182,-2.5326972,-2.6332438
-2.2971935,-2.6400485,-2.462103,2.558167,-2.5524986,-2.5122116,-2.6297617,-2.664343,2.5650542,-2.6893766,-2.61483,-2.4566374,-2.6836221,-2.6555607,-2.6683273,-2.7210805,2.5311637,-2.599221,-2.6238716,-2.5892289,-2.5397613,-2.639742
-2.3052232,-2.6464932,-2.4693305,2.5788283,-2.5594597,-2.5193715,-2.6362803,-2.670605,2.5650542,-2.6954122,-2.6214418,-2.4638314,-2.689715,-2.6618931,-2.6745558,-2.726784,2.5311637,-2.6059344,-2.6304333,-2.5960019,-2.546792,-2.646189
-2.313221,-2.6528945,-2.4765277,2.5788996,-2.5663865,-2.5264983,-2.6427538,-2.6768103,2.5650542,-2.701389,-2.628013,-2.4710205,-2.6957493,-2.6681707,-2.6807272,-2.7324204,2.5311637,-2.6126084,-2.6369457,-2.6027365,-2.5537887,-2.6525917
-2.321187,-2.659245,-2.4837136,2.5788996,-2.5732765,-2.533592,-2.6491845,-2.6829636,2.5650542,-2.7073066,-2.6345427,-2.478181,-2.7017236,-2.6744006,-2.686845,-2.7379885,2.5311637,-2.6192424,-2.6434157,-2.6094322,-2.560751,-2.658945
-2.3291206,-2.665547,-2.490874,2.5788996,-2.5801303,-2.5406525,-2.6555614,-2.6890628,2.5650542,-2.713163,-2.6410222,-2.4853325,-2.7076385,-2.6805727,-2.6929083,-2.7434864,2.5311637,-2.6258335,-2.6498392,-2.6160824,-2.5676782,-2.6652486
-2.3370218,-2.6717958,-2.4980116,2.5788996,-2.5869474,-2.5476797,-2.661894,-2.6951015,2.5650542,-2.7189558,-2.647459,-2.4924593,-2.7134917,-2.686692,-2.6989105,-2.7489111,2.5311637,-2.632378,-2.6562126,-2.6226919,-2.5745676,-2.6715004
-2.3448918,-2.6779947,-2.505131,2.5788996,-2.593727,-2.5546725,-2.668172,-2.7010832,2.5650542,-2.7246833,-2.6538491,-2.4995673,-2.7192814,-2.6927567,-2.7048535,-2.7542632,2.5311637,-2.6388807,-2.6625395,-2.6292603,-2.5814202,-2.677701
-2.352731,-2.6841352,-2.5122242,2.6041515,-2.6004689,-2.5616295,-2.674402,-2.7070053,2.5650542,-2.730344,-2.6601884,-2.5066605,-2.725006,-2.6987596,-2.710736,-2.7595415,2.5311637,-2.6453373,-2.6688123,-2.6357841,-2.5882356,-2.6838446
-2.3605394,-2.6902223,-2.5192895,2.6041577,-2.6071723,-2.568551,-2.6805742,-2.7128658,2.5650542,-2.7359364,-2.6664805,-2.5137203,-2.7306635,-2.704704,-2.7165558,-2.764745,2.5311637,-2.6517446,-2.6750355,-2.6422603,-2.5950131,-2.6899347
-2.3683174,-2.6962535,-2.5263321,2.6041577,-2.6138365,-2.5754364,-2.686694,-2.718663,2.5650542,-2.7414591,-2.6727185,-2.5207622,-2.7362528,-2.710588,-2.7223113,-2.7698703,2.5311637,-2.6581073,-2.6812043,-2.6486936,-2.6017525,-2.6959677
-2.376065,-2.7022223,-2.53335,2.6041577,-2.6204565,-2.582285,-2.6927588,-2.7243946,2.5650542,-2.7469106,-2.678905,-2.5277834,-2.7417722,-2.7164094,-2.7280006,-2.7749171,2.5486298,-2.6644154,-2.687317,-2.6550753,-2.608453,-2.7019393
-2.3837824,-2.7081316,-2.5403416,2.6041577,-2.6270337,-2.5890963,-2.698762,-2.7300596,2.5650542,-2.7522898,-2.6850383,-2.5347757,-2.7472203,-2.7221665,-2.7336223,-2.7798867,2.5486298,-2.6706765,-2.6933749,-2.6614106,-2.6151128,-2.7078516
-2.3914697,-2.7139792,-2.5473003,2.6041577,-2.6335697,-2.59587,-2.7047064,-2.7356563,2.5650542,-2.7575958,-2.6911128,-2.5417402,-2.7525961,-2.7278576,-2.7391748,-2.7847748,2.5486298,-2.6768816,-2.6993744,-2.6676936,-2.621727,-2.7137024
-2.399127,-2.7197633,-2.5542307,2.6041577,-2.6400611,-2.6026053,-2.7105906,-2.7411828,2.5650542,-2.762827,-2.6971316,-2.5486794,-2.7578988,-2.733481,-2.7446568,-2.7895825,2.5486298,-2.6830342,-2.7053123,-2.673927,-2.6283002,-2.7194898
-2.4067545,-2.7254822,-2.561132,2.6041577,-2.6465037,-2.6093018,-2.716412,-2.746638,2.5650542,-2.7679794,-2.7030923,-2.5555916,-2.763125,-2.7390351,-2.7500672,-2.7943096,2.5486298,-2.689133,-2.7111895,-2.6801038,-2.634832,-2.7252119
