solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.23823728,0.3119825,2.0190547e-31,0.0,1.4137174e-07,0.19820015,0.1822894,4.6783933e-36,0.19432725,0.04747559,0.28764296,0.19718559,0.32667583,0.20121658,0.21744539,0.13099742,0.0,0.0,0.0,0.25145778,0.0,0.17031136,0.0,0.1664139,0.045990754,0.18357344,0.1917608,1.3828711e-06,0.23455282,0.0,0.04769507,0.0,0.16102293,0.2995573,0.3696513,0.24658452
0.23912011,0.3066078,9.482942e-34,0.0,5.2045145e-08,0.200343,0.18181175,8.730619e-39,0.19455712,0.044141565,0.2830746,0.19274193,0.32570016,0.2041987,0.22476706,0.13753806,0.0,0.0,0.0,0.24512465,0.0,0.166964,0.0,0.16553923,0.043470874,0.18470208,0.18756068,5.906544e-07,0.23788962,0.0,0.048552,0.0,0.16602328,0.29556718,0.35665554,0.24842837
0.23669568,0.30859646,2.8131993e-36,0.0,1.7775443e-08,0.19894741,0.18103246,9.324e-42,0.19763823,0.042318244,0.27776048,0.19607311,0.32380554,0.1919311,0.22311117,0.13660708,0.0,0.0,0.0,0.24571814,0.0,0.1630471,0.0,0.1643457,0.040982675,0.18629289,0.1877484,2.3663027e-07,0.22936435,0.0,0.04972728,0.0,0.16481064,0.29293162,0.36277676,0.2395185
0.24032864,0.30859524,5.023792e-39,0.0,5.6012706e-09,0.19730473,0.17803809,6e-45,0.1878382,0.04075255,0.28201243,0.19514441,0.32245538,0.19933945,0.21719629,0.1345345,0.0,0.0,0.0,0.24308853,0.0,0.16744842,0.0,0.16106056,0.03623267,0.17805608,0.18262343,8.8543835e-08,0.22846757,0.0,0.049874503,0.0,0.15771496,0.2931175,0.3547834,0.24315834
0.2373707,0.30713654,5.109e-42,0.0,1.6179746e-09,0.1924896,0.17207648,0.0,0.18406822,0.039031923,0.28160554,0.19304137,0.31964716,0.19996028,0.2141419,0.13183999,0.0,0.0,0.0,0.24461164,0.0,0.17041208,0.0,0.15859151,0.03689019,0.18007252,0.17868274,3.078085e-08,0.23221569,0.0,0.049368437,0.0,0.15777023,0.29127863,0.35061118,0.23807068
0.2260523,0.30285856,3e-45,0.0,4.2563164e-10,0.18876348,0.17328705,0.0,0.18973367,0.03426869,0.27487072,0.1918565,0.31881627,0.19646119,0.21613382,0.1353334,0.0,0.0,0.0,0.24219917,0.0,0.16377054,0.0,0.1564593,0.03266645,0.17971534,0.18540685,9.884689e-09,0.23521407,0.0,0.0490663,0.0,0.15673594,0.2948773,0.3483708,0.24145234
0.22684205,0.3014323,0.0,0.0,1.01219706e-10,0.19464797,0.16651417,0.0,0.18081115,0.033477146,0.27514288,0.19170485,0.31639576,0.19021225,0.20392354,0.12965801,0.0,0.0,0.0,0.24479969,0.0,0.16100292,0.0,0.15901825,0.030890698,0.18117428,0.17881523,2.9143863e-09,0.22968437,0.0,0.0478652,0.0,0.15587293,0.2914433,0.3516201,0.24335796
0.22539318,0.30202332,0.0,0.0,2.1587896e-11,0.19124188,0.1694789,0.0,0.1873533,0.03359512,0.27260974,0.19094585,0.3106533,0.19549096,0.21450226,0.13004887,0.0,0.0,0.0,0.24405578,0.0,0.16091122,0.0,0.15436903,0.027719622,0.18341026,0.17443717,7.8369666e-10,0.22583753,0.0,0.047670648,0.0,0.15594792,0.29325384,0.342323,0.23910715
0.22435258,0.3019722,0.0,0.0,4.0940532e-12,0.1978353,0.16264983,0.0,0.18164992,0.0318645,0.26957595,0.1941221,0.30116302,0.18392682,0.21402109,0.13356738,0.0,0.0,0.0,0.24904439,0.0,0.16432966,0.0,0.15567392,0.027134381,0.17819846,0.1720395,1.9083922e-10,0.22841051,0.0,0.04687075,0.0,0.15502484,0.28823125,0.34969372,0.23714647
0.22401755,0.3010312,0.0,0.0,6.8398846e-13,0.18642941,0.16448438,0.0,0.19188595,0.029116848,0.26834553,0.18857495,0.29346985,0.18860719,0.21385992,0.12958585,0.0,0.0,0.0,0.24713388,0.0,0.161129,0.0,0.15646891,0.025027866,0.174533,0.17071614,4.175639e-11,0.23154746,0.0,0.0476741,0.0,0.15444665,0.288877,0.34140328,0.2388924
0.22548835,0.2988717,0.0,0.0,9.9651834e-14,0.19316694,0.16345462,0.0,0.1890883,0.027983434,0.2712097,0.18651345,0.30063653,0.1888922,0.21255511,0.12681744,0.0,0.0,0.0,0.24419616,0.0,0.16211244,0.0,0.15239753,0.023544122,0.17789786,0.17298359,8.140528e-12,0.2199397,0.0,0.04763888,0.0,0.15183133,0.28307027,0.3406427,0.23167253
0.22793776,0.30407238,0.0,0.0,1.2522035e-14,0.18174538,0.16251758,0.0,0.1815577,0.027934529,0.2653595,0.18743007,0.3029434,0.18415175,0.21122302,0.12272806,0.0,0.0,0.0,0.23810324,0.0,0.16317964,0.0,0.14976649,0.020645041,0.1741238,0.16968578,1.4011419e-12,0.22153045,0.0,0.048977975,0.0,0.15155129,0.28356493,0.33843523,0.22921741
0.22203138,0.297865,0.0,0.0,1.3409028e-15,0.18344644,0.1642255,0.0,0.18913119,0.025567245,0.2614202,0.18465786,0.30410102,0.18403493,0.21160892,0.12268117,0.0,0.0,0.0,0.23762752,0.0,0.15666609,0.0,0.1516159,0.019751871,0.17564832,0.17389315,2.1081026e-13,0.21512505,0.0,0.052167032,0.0,0.14733323,0.2834552,0.33368328,0.23143207
0.22237033,0.2937169,0.0,0.0,1.2076955e-16,0.18231316,0.1558072,0.0,0.1860809,0.023563823,0.26159555,0.17913333,0.29727235,0.18284409,0.20640318,0.12334475,0.0,0.0,0.0,0.23924619,0.0,0.15536624,0.0,0.14925854,0.016042138,0.17382869,0.16788474,2.7427327e-14,0.2220731,0.0,0.047852624,0.0,0.14997566,0.2829678,0.3309267,0.23179375
0.21923403,0.30141488,0.0,0.0,9.018481e-18,0.18385491,0.15614726,0.0,0.18430062,0.02411849,0.2614803,0.18164282,0.29916048,0.18080766,0.20525151,0.12525673,0.0,0.0,0.0,0.23419598,0.0,0.15460405,0.0,0.14603908,0.013644098,0.1722239,0.16693774,3.0495744e-15,0.22277436,0.0,0.05063964,0.0,0.15096362,0.27781376,0.33376682,0.22304668
0.21259612,0.29331067,0.0,0.0,5.496826e-19,0.18333665,0.15592073,0.0,0.18055953,0.01997077,0.26238853,0.18384056,0.29693958,0.17809407,0.2068579,0.12673156,0.0,0.0,0.0,0.22497866,0.0,0.1579498,0.0,0.15098462,0.011869071,0.17096816,0.16825385,2.8607368e-16,0.22286415,0.0,0.05193543,0.0,0.14579323,0.2784178,0.32914376,0.22789644
0.21770155,0.2936319,0.0,0.0,2.6879426e-20,0.18457639,0.14434573,0.0,0.18451345,0.01875239,0.26114315,0.18920755,0.2963424,0.1798106,0.20225906,0.12093244,0.0,0.0,0.0,0.2289684,0.0,0.15692475,0.0,0.14663745,0.010831787,0.17056286,0.16090079,2.232547e-17,0.2194876,0.0,0.048933774,0.0,0.14997117,0.27240336,0.3294357,0.23023126
0.22192203,0.29304332,0.0,0.0,1.0347685e-21,0.17917883,0.14687888,0.0,0.18194798,0.017090207,0.26210618,0.18841207,0.30170953,0.17829537,0.1996527,0.12350362,0.0,0.0,0.0,0.21649821,0.0,0.15613642,0.0,0.14461017,0.0088580735,0.16461234,0.16966183,1.42737e-18,0.21276918,0.0,0.05082286,0.0,0.1505223,0.27200717,0.3278116,0.22605766
0.22022414,0.29485086,0.0,0.0,3.071339e-23,0.18061209,0.15183698,0.0,0.17227139,0.015752122,0.25419077,0.17947584,0.2943369,0.17656124,0.20462269,0.12586413,0.0,0.0,0.0,0.21150258,0.0,0.15331319,0.0,0.14820026,0.0071711983,0.1718169,0.1615296,7.3513874e-20,0.21497448,0.0,0.051157,0.0,0.14915276,0.27344537,0.3224238,0.23394366
0.20961402,0.29106033,0.0,0.0,6.868547e-25,0.18193105,0.14620279,0.0,0.17703284,0.0141009325,0.25633055,0.17440169,0.2828278,0.18074512,0.19894035,0.12713659,0.0,0.0,0.0,0.21364154,0.0,0.14710017,0.0,0.14766139,0.005886059,0.1650835,0.16210915,2.9940667e-21,0.21399456,0.0,0.05004791,0.0,0.1463335,0.26901662,0.32873392,0.23667821
0.211696,0.2901528,0.0,0.0,1.1281319e-26,0.176799,0.14835687,0.0,0.1828233,0.012239434,0.26076508,0.18234609,0.29356745,0.17230725,0.19640088,0.12938386,0.0,0.0,0.0,0.21700916,0.0,0.1497681,0.0,0.1442953,0.0047401898,0.16667931,0.16608071,9.448434e-23,0.21773371,0.0,0.048161045,0.0,0.1445003,0.2694716,0.31312644,0.22792113
0.21650401,0.29164588,0.0,0.0,1.3226867e-28,0.17155953,0.14930749,0.0,0.1742103,0.010730458,0.25595617,0.1739144,0.28364217,0.17378825,0.19820179,0.12748337,0.0,0.0,0.0,0.22003196,0.0,0.14586318,0.0,0.14445859,0.004041486,0.18080391,0.16865425,2.2588432e-24,0.21895482,0.0,0.049858637,0.0,0.13704404,0.26771957,0.31078327,0.23029496
0.21610844,0.28628635,0.0,0.0,1.0723779e-30,0.17653653,0.14170943,0.0,0.17574355,0.009482871,0.25245,0.17872989,0.29099038,0.17615741,0.19838881,0.116428286,0.0,0.0,0.0,0.23111166,0.0,0.1485928,0.0,0.14609663,0.0034182584,0.1589597,0.1549378,3.9902957e-26,0.20987518,0.0,0.049559936,0.0,0.13647726,0.2667664,0.31746948,0.22182317
0.21149541,0.28459334,0.0,0.0,5.8011164e-33,0.17552198,0.1428116,0.0,0.17920288,0.008310858,0.2577988,0.17827544,0.2872281,0.1760755,0.20096353,0.12320534,0.0,0.0,0.0,0.2223664,0.0,0.1496478,0.0,0.1403981,0.0027070448,0.15804882,0.15698104,5.066025e-28,0.21370904,0.0,0.04837217,0.0,0.13578315,0.26142627,0.31277245,0.21784633
0.20660901,0.2807939,0.0,0.0,2.010954e-35,0.17415793,0.13740236,0.0,0.17272386,0.0067792377,0.2508984,0.17643711,0.2850791,0.17464796,0.19842094,0.12236366,0.0,0.0,0.0,0.22569364,0.0,0.14766714,0.0,0.14151321,0.0021471907,0.1592195,0.15956444,4.4813994e-30,0.20982513,0.0,0.047763884,0.0,0.13629049,0.2652196,0.30888957,0.22526035
0.2114407,0.2829033,0.0,0.0,4.266178e-38,0.17137514,0.13808186,0.0,0.17342882,0.005714643,0.24979144,0.17225726,0.28358823,0.174976,0.19452542,0.118282564,0.0,0.0,0.0,0.22679797,0.0,0.15032052,0.0,0.14194359,0.0017152738,0.15422134,0.15201668,2.6677245e-32,0.2100829,0.0,0.04836779,0.0,0.13684161,0.26274055,0.3096138,0.21919562
0.20351869,0.28725284,0.0,0.0,5.2537e-41,0.17095725,0.13600296,0.0,0.17883046,0.0047268122,0.24715893,0.17130129,0.28222296,0.1686119,0.20009251,0.11799106,0.0,0.0,0.0,0.22373834,0.0,0.1463777,0.0,0.13938704,0.0013412399,0.15810515,0.15238252,1.027534e-34,0.20689072,0.0,0.048089337,0.0,0.14745837,0.25648478,0.30830315,0.21861713
0.2053275,0.2844785,0.0,0.0,3.5e-44,0.17356354,0.13870464,0.0,0.17288302,0.0039002148,0.24252802,0.17793004,0.28352317,0.17187718,0.19616547,0.11941284,0.0,0.0,0.0,0.2158109,0.0,0.1500258,0.0,0.1373033,0.0010108851,0.15319423,0.1519741,2.4490464e-37,0.2085531,0.0,0.049067147,0.0,0.13936268,0.2544781,0.30692244,0.21446715
0.19942886,0.2697497,0.0,0.0,0.0,0.17221105,0.13515744,0.0,0.17674328,0.0030193774,0.24716465,0.16652705,0.27329135,0.17821275,0.19608833,0.12059984,0.0,0.0,0.0,0.22857669,0.0,0.14085801,0.0,0.13642533,0.00075849355,0.15628122,0.15301509,3.43182e-40,0.20401172,0.0,0.047794987,0.0,0.14050835,0.25963628,0.30240285,0.21688089
0.20431772,0.28494242,0.0,0.0,0.0,0.16592479,0.13175885,0.0,0.1737496,0.0024219558,0.24130741,0.1716033,0.2867155,0.16692057,0.18358214,0.12043894,0.0,0.0,0.0,0.21601927,0.0,0.14823848,0.0,0.1396334,0.00053852063,0.15079531,0.14904645,2.66e-43,0.2107455,0.0,0.051363584,0.0,0.13816439,0.25831783,0.29887542,0.21121053
0.19552341,0.27734512,0.0,0.0,0.0,0.17116994,0.12880573,0.0,0.17152193,0.0017420405,0.2411593,0.17138712,0.2798748,0.16812266,0.18536268,0.117733695,0.0,0.0,0.0,0.22834928,0.0,0.14012232,0.0,0.13856027,0.00039295436,0.15455063,0.14819078,0.0,0.20631418,0.0,0.04983645,0.0,0.13933192,0.25546134,0.2958314,0.22276041
0.20397638,0.2777371,0.0,0.0,0.0,0.17158377,0.12831977,0.0,0.1766532,0.0012766715,0.23987433,0.16820325,0.27886626,0.16901192,0.18950933,0.12260842,0.0,0.0,0.0,0.21835914,0.0,0.14503841,0.0,0.13533066,0.0002666478,0.1546008,0.15067299,0.0,0.20388182,0.0,0.050832536,0.0,0.13751085,0.25309724,0.29535273,0.21225832
0.20280729,0.2779117,0.0,0.0,0.0,0.17262751,0.12893538,0.0,0.17717886,0.0008894536,0.24376404,0.16709395,0.27218378,0.16863564,0.18967547,0.11843732,0.0,0.0,0.0,0.22142328,0.0,0.14849602,0.0,0.13588315,0.00017969808,0.15216771,0.14761911,0.0,0.19877699,0.0,0.051120177,0.0,0.13661073,0.25096992,0.29509798,0.20841607
0.19966382,0.27226624,0.0,0.0,0.0,0.16729002,0.12772067,0.0,0.1667033,0.00059943955,0.2375773,0.16110133,0.27772766,0.16304187,0.18766542,0.117360815,0.0,0.0,0.0,0.22438969,0.0,0.14713565,0.0,0.13606147,0.000116969946,0.15749343,0.14815184,0.0,0.20088585,0.0,0.05142824,0.0,0.13581952,0.25184864,0.28932178,0.20874399
0.200519,0.26958603,0.0,0.0,0.0,0.16436519,0.124905184,0.0,0.17115274,0.00039230238,0.24288626,0.16579361,0.2705139,0.1688646,0.18484968,0.11895635,0.0,0.0,0.0,0.22183226,0.0,0.14851396,0.0,0.1377509,7.376806e-05,0.15155886,0.14723986,0.0,0.19967675,0.0,0.050222706,0.0,0.14032093,0.24519211,0.29046074,0.21331236
0.19689266,0.2727614,0.0,0.0,0.0,0.16591123,0.12338095,0.0,0.17372227,0.00025058596,0.23532572,0.1670967,0.2737674,0.16459025,0.18993944,0.11587752,0.0,0.0,0.0,0.21575911,0.0,0.14434539,0.0,0.13391992,4.475195e-05,0.15223448,0.14554657,0.0,0.19520636,0.0,0.050330345,0.0,0.13540533,0.251822,0.2885301,0.20672765
0.19608,0.2716162,0.0,0.0,0.0,0.16464111,0.122965924,0.0,0.16893458,0.00015475495,0.23494805,0.16125622,0.2715862,0.16066673,0.18646981,0.117082916,0.0,0.0,0.0,0.2123529,0.0,0.14317955,0.0,0.13612965,2.6365708e-05,0.15295763,0.14259428,0.0,0.1974959,0.0,0.05014492,0.0,0.13985568,0.2457598,0.29054633,0.20768315
0.19352555,0.26824015,0.0,0.0,0.0,0.1656711,0.12353184,0.0,0.17352575,9.181992e-05,0.2382779,0.16258302,0.2631268,0.16245139,0.1865304,0.11651149,0.0,0.0,0.0,0.21702124,0.0,0.15029898,0.0,0.13028269,1.4840428e-05,0.14700615,0.14153709,0.0,0.20115283,0.0,0.049912076,0.0,0.13532996,0.24858607,0.28306118,0.20753348
0.19095266,0.2672797,0.0,0.0,0.0,0.16824372,0.123736314,0.0,0.16577333,5.259187e-05,0.23783256,0.1620942,0.26240093,0.15998223,0.18591042,0.116123684,0.0,0.0,0.0,0.21618012,0.0,0.13843012,0.0,0.13018699,8.005797e-06,0.14657581,0.14232817,0.0,0.20373262,0.0,0.04882398,0.0,0.13065585,0.25225806,0.28090143,0.20745634
0.19133656,0.26368192,0.0,0.0,0.0,0.16856562,0.118216634,0.0,0.16892141,2.8698492e-05,0.23754822,0.16193037,0.27232027,0.16032855,0.17969008,0.11431043,0.0,0.0,0.0,0.21570212,0.0,0.13920498,0.0,0.13424696,4.140772e-06,0.14812046,0.14059836,0.0,0.19924475,0.0,0.048224445,0.0,0.13374253,0.24753237,0.27665854,0.21004951
0.18705165,0.27001673,0.0,0.0,0.0,0.16796769,0.120716594,0.0,0.16070062,1.5022513e-05,0.2335534,0.16109475,0.26517648,0.16057849,0.18993053,0.112448186,0.0,0.0,0.0,0.20006394,0.0,0.13835043,0.0,0.13017868,2.0342568e-06,0.14751437,0.1411519,0.0,0.19290163,0.0,0.04942563,0.0,0.12845415,0.24357864,0.28414246,0.2006694
0.19089794,0.26764768,0.0,0.0,0.0,0.16412191,0.11783986,0.0,0.16438712,7.4554887e-06,0.23251392,0.15703085,0.2719869,0.15580085,0.18707699,0.10822412,0.0,0.0,0.0,0.20461778,0.0,0.1387607,0.0,0.12783885,9.4834934e-07,0.14948039,0.14452668,0.0,0.20009084,0.0,0.04705248,0.0,0.12579983,0.24017654,0.28241387,0.20734972
0.19706997,0.2683483,0.0,0.0,0.0,0.16459692,0.12074187,0.0,0.16700858,3.5111232e-06,0.23099129,0.16191678,0.26633278,0.15519288,0.19190158,0.11111691,0.0,0.0,0.0,0.20581356,0.0,0.14266591,0.0,0.12957421,4.1741532e-07,0.14804569,0.1398149,0.0,0.19737858,0.0,0.047628477,0.0,0.12671778,0.23443468,0.27458137,0.199915
0.19618194,0.26409206,0.0,0.0,0.0,0.16680036,0.11596576,0.0,0.1638654,1.5631035e-06,0.23044053,0.16734925,0.26155725,0.15598673,0.18731612,0.11515023,0.0,0.0,0.0,0.20444082,0.0,0.13361949,0.0,0.13410836,1.7290485e-07,0.14797494,0.13557005,0.0,0.19850348,0.0,0.047219183,0.0,0.12708254,0.23275077,0.27621904,0.20035398
0.18563785,0.2621228,0.0,0.0,0.0,0.16090667,0.11366242,0.0,0.1655428,6.5504935e-07,0.2372008,0.16322258,0.2685886,0.155731,0.18324982,0.113061324,0.0,0.0,0.0,0.20781505,0.0,0.1363984,0.0,0.12825632,6.7073884e-08,0.14577925,0.13663112,0.0,0.19266962,0.0,0.046973042,0.0,0.12420064,0.23780221,0.27479696,0.20359567
0.18849306,0.26130977,0.0,0.0,0.0,0.16698553,0.113943934,0.0,0.16064042,2.5703207e-07,0.2291362,0.15524414,0.2671689,0.1552861,0.17984198,0.11537568,0.0,0.0,0.0,0.20856759,0.0,0.13385503,0.0,0.12911327,2.4234351e-08,0.15039228,0.1322754,0.0,0.19217262,0.0,0.04557905,0.0,0.12630303,0.2384569,0.2691987,0.20104603
0.18598382,0.25970173,0.0,0.0,0.0,0.16354878,0.11119618,0.0,0.16182517,9.404027e-08,0.23176618,0.15592046,0.26473713,0.1521091,0.18370415,0.11362064,0.0,0.0,0.0,0.20939976,0.0,0.13054499,0.0,0.12789068,8.112927e-09,0.14963984,0.133138,0.0,0.19371854,0.0,0.04491898,0.0,0.1241973,0.2358622,0.27073383,0.20281284
0.18649602,0.25520778,0.0,0.0,0.0,0.16019961,0.10798428,0.0,0.16552815,3.190166e-08,0.22580741,0.15720938,0.25929928,0.15113614,0.17641303,0.11457812,0.0,0.0,0.0,0.20580134,0.0,0.13677163,0.0,0.13498576,2.5016214e-09,0.15280104,0.13566977,0.0,0.19319776,0.0,0.04699888,0.0,0.119875744,0.23992804,0.27002162,0.2045394
0.17909497,0.2571433,0.0,0.0,0.0,0.16048062,0.109064616,0.0,0.15708134,9.980247e-09,0.22732551,0.16114208,0.26056185,0.15101625,0.17970523,0.11265586,0.0,0.0,0.0,0.21431534,0.0,0.13327712,0.0,0.1312969,7.059894e-10,0.14590916,0.1345701,0.0,0.19247045,0.0,0.046097685,0.0,0.12040808,0.23047554,0.2665967,0.20209156
0.18963614,0.2532317,0.0,0.0,0.0,0.16055082,0.10864191,0.0,0.16178061,2.8604397e-09,0.222906,0.15756723,0.25948665,0.153214,0.1822233,0.11367385,0.0,0.0,0.0,0.20516841,0.0,0.13202392,0.0,0.124848805,1.8110376e-10,0.14890188,0.133806,0.0,0.1877161,0.0,0.045002703,0.0,0.122727126,0.23631157,0.2645568,0.19483136
0.18631932,0.2503369,0.0,0.0,0.0,0.16038227,0.10787654,0.0,0.1556393,7.4613843e-10,0.22646455,0.15986317,0.2547987,0.14863265,0.18035008,0.111076824,0.0,0.0,0.0,0.20857206,0.0,0.13727741,0.0,0.12644455,4.1914947e-11,0.15191719,0.12930587,0.0,0.19033167,0.0,0.047536444,0.0,0.12369968,0.22938819,0.2683641,0.19716406
0.17972784,0.24784869,0.0,0.0,0.0,0.15581605,0.10475163,0.0,0.1600275,1.7582556e-10,0.22765496,0.15621862,0.25399858,0.1517749,0.17703742,0.115093626,0.0,0.0,0.0,0.20385118,0.0,0.1288065,0.0,0.12571429,8.681739e-12,0.15142776,0.13173215,0.0,0.18535309,0.0,0.04795135,0.0,0.11964019,0.23237798,0.2596062,0.19803804
0.18569423,0.24931112,0.0,0.0,0.0,0.15628594,0.105351105,0.0,0.16209304,3.7132724e-11,0.22457212,0.157767,0.25324252,0.14819185,0.18610352,0.11568702,0.0,0.0,0.0,0.20393188,0.0,0.13908955,0.0,0.12757951,1.5952698e-12,0.14431587,0.1277059,0.0,0.18825124,0.0,0.044348825,0.0,0.12346785,0.23544107,0.2613165,0.19853686
0.18406995,0.24575166,0.0,0.0,0.0,0.15540867,0.10180678,0.0,0.15707058,6.9676894e-12,0.22272198,0.1556463,0.25836366,0.14900117,0.17808293,0.11234541,0.0,0.0,0.0,0.20636527,0.0,0.13937296,0.0,0.12512249,2.5758042e-13,0.1472935,0.12822564,0.0,0.19058803,0.0,0.04616367,0.0,0.12010678,0.22870111,0.26307008,0.19460073
0.1854813,0.25195193,0.0,0.0,0.0,0.15022454,0.1033879,0.0,0.16186254,1.1507989e-12,0.22231342,0.15237921,0.25599033,0.14922917,0.18317182,0.1104271,0.0,0.0,0.0,0.19680528,0.0,0.14389151,0.0,0.13057853,3.616967e-14,0.14528818,0.13224502,0.0,0.18564312,0.0,0.046221197,0.0,0.1206787,0.22895333,0.2623547,0.19517572
0.18488032,0.2500067,0.0,0.0,0.0,0.1476023,0.10187368,0.0,0.16140544,1.655972e-13,0.21957535,0.14616637,0.25192773,0.15316407,0.17777807,0.10629722,0.0,0.0,0.0,0.19767335,0.0,0.13269825,0.0,0.1250553,4.3674997e-15,0.14672796,0.13160257,0.0,0.19013193,0.0,0.046569638,0.0,0.1188909,0.23387167,0.25725657,0.19980186
0.18164751,0.25261796,0.0,0.0,0.0,0.15429576,0.103150524,0.0,0.16052029,2.053159e-14,0.2254333,0.14762513,0.25127935,0.1512043,0.17681043,0.10924192,0.0,0.0,0.0,0.19965106,0.0,0.13194615,0.0,0.12199105,4.479617e-16,0.14420092,0.12660094,0.0,0.1804369,0.0,0.04701515,0.0,0.12133886,0.23131467,0.25509268,0.19482437
0.18576688,0.24684027,0.0,0.0,0.0,0.1491086,0.0967423,0.0,0.1594313,2.166958e-15,0.2199028,0.15127891,0.25536034,0.15180853,0.17350873,0.10830865,0.0,0.0,0.0,0.2061282,0.0,0.13558583,0.0,0.12534676,3.8507385e-17,0.14210168,0.12936898,0.0,0.18532844,0.0,0.045879766,0.0,0.11897139,0.22989196,0.25442272,0.19413172
0.18451229,0.24416445,0.0,0.0,0.0,0.15714857,0.10003638,0.0,0.1537866,1.9213146e-16,0.22413042,0.14969152,0.2499998,0.14792156,0.17575859,0.103672124,0.0,0.0,0.0,0.20463133,0.0,0.13507786,0.0,0.123102166,2.7338462e-18,0.14194758,0.12838835,0.0,0.18098307,0.0,0.04604314,0.0,0.12136759,0.22747432,0.25713173,0.19499683
0.17307548,0.24312434,0.0,0.0,0.0,0.15585688,0.09759902,0.0,0.1593145,1.4105686e-17,0.22141437,0.14775129,0.25652888,0.1510881,0.17168263,0.106756575,0.0,0.0,0.0,0.19954656,0.0,0.13109967,0.0,0.12321654,1.5774504e-19,0.14082035,0.12600018,0.0,0.17770101,0.0,0.047484122,0.0,0.1239582,0.22500317,0.2571951,0.20096515
0.18031423,0.24121176,0.0,0.0,0.0,0.15517454,0.09585299,0.0,0.15170896,8.440555e-19,0.21759471,0.14653802,0.24881478,0.14500272,0.17790192,0.10433777,0.0,0.0,0.0,0.19771177,0.0,0.13227263,0.0,0.12085646,7.268317e-21,0.13933927,0.12853727,0.0,0.18259045,0.0,0.04766606,0.0,0.11762165,0.22529317,0.25711763,0.18973117
0.17856468,0.23822877,0.0,0.0,0.0,0.1538039,0.09148374,0.0,0.16240716,4.0457064e-20,0.21380664,0.14767973,0.24975654,0.14675885,0.169867,0.10412309,0.0,0.0,0.0,0.20225789,0.0,0.13536225,0.0,0.12487257,2.6229469e-22,0.14056359,0.13054168,0.0,0.18122055,0.0,0.048599306,0.0,0.122067,0.23101476,0.24969354,0.18932919
0.17562239,0.23991196,0.0,0.0,0.0,0.1476523,0.09412309,0.0,0.15843523,1.5239862e-21,0.21294115,0.14643387,0.24615802,0.14612672,0.1727709,0.10667291,0.0,0.0,0.0,0.20439862,0.0,0.12915649,0.0,0.123965144,7.256628e-24,0.13847205,0.12783046,0.0,0.18228197,0.0,0.046250533,0.0,0.12200593,0.22674873,0.25013888,0.1897914
0.18330976,0.2348056,0.0,0.0,0.0,0.14943442,0.08648021,0.0,0.1604104,4.4177372e-23,0.21444768,0.14550439,0.25053453,0.14783901,0.16902784,0.1052347,0.0,0.0,0.0,0.1955874,0.0,0.1402686,0.0,0.11976261,1.5031394e-25,0.14165252,0.13147007,0.0,0.182581,0.0,0.049256675,0.0,0.11771835,0.22685492,0.25223017,0.1838931
0.17670989,0.23564424,0.0,0.0,0.0,0.15000686,0.08958165,0.0,0.16145846,9.62836e-25,0.21726865,0.15129708,0.2517427,0.1432963,0.17324433,0.10800164,0.0,0.0,0.0,0.19446778,0.0,0.13273343,0.0,0.12010709,2.2707945e-27,0.13667986,0.1298463,0.0,0.17915277,0.0,0.04699251,0.0,0.11802128,0.2214215,0.24809064,0.19010551
0.17692502,0.23687541,0.0,0.0,0.0,0.15127324,0.08680115,0.0,0.15723778,1.5375931e-26,0.2121481,0.14931932,0.24905789,0.1423803,0.1661843,0.10890927,0.0,0.0,0.0,0.19717112,0.0,0.13265388,0.0,0.12805738,2.429777e-29,0.13613188,0.12825964,0.0,0.17537563,0.0,0.047183666,0.0,0.11582596,0.22230114,0.25017044,0.18463792
0.17882796,0.23474379,0.0,0.0,0.0,0.14616424,0.09065809,0.0,0.15878014,1.7482197e-28,0.21446593,0.14506304,0.24779627,0.1384328,0.17588496,0.10642891,0.0,0.0,0.0,0.19739534,0.0,0.12996215,0.0,0.11934637,1.7821396e-31,0.13935526,0.12809186,0.0,0.17465837,0.0,0.04753532,0.0,0.11988505,0.2190052,0.24421123,0.18723048
