total_losses,wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.15736727,0.10805303,2.0200367e-18,0.20461325,0.0,0.14065146,0.0,0.15867555,0.0,0.0,0.18060608,0.110101916,0.14899574,0.0,0.0,0.0,0.009882721,0.0,0.041395213,0.0,0.0,0.0,0.0,0.0,0.12126946,0.0,0.026455404,0.13395716,0.107364066,0.07627676,0.08505889,0.0,0.0049970984,0.0,1.787877e-05,0.14881045
0.15597409,0.11103093,1.1117647e-19,0.20280766,0.0,0.1393385,0.0,0.15660025,0.0,0.0,0.18183546,0.11248779,0.14816415,0.0,0.0,0.0,0.011273302,0.0,0.039857354,0.0,0.0,0.0,0.0,0.0,0.122724876,0.0,0.026176823,0.13433623,0.10711516,0.07620898,0.08050428,0.0,0.0044098073,0.0,7.634835e-06,0.14695711
0.15607546,0.10800593,4.8663605e-21,0.20303303,0.0,0.1396811,0.0,0.16245969,0.0,0.0,0.18009192,0.10901505,0.1492839,0.0,0.0,0.0,0.011983492,0.0,0.03799287,0.0,0.0,0.0,0.0,0.0,0.122186415,0.0,0.023998762,0.13182479,0.10769399,0.078118846,0.08068432,0.0,0.003979711,0.0,3.0559565e-06,0.14523457
0.15444449,0.1094731,1.6608656e-22,0.20133792,0.0,0.14020401,0.0,0.1600675,0.0,0.0,0.1790515,0.11104706,0.14751767,0.0,0.0,0.0,0.011559886,0.0,0.03813944,0.0,0.0,0.0,0.0,0.0,0.1171903,0.0,0.023542231,0.13154665,0.10571911,0.07647063,0.08412078,0.0,0.003543234,0.0,1.1414988e-06,0.14276364
0.15484786,0.108506024,4.324274e-24,0.20093954,0.0,0.13712305,0.0,0.1577138,0.0,0.0,0.17918123,0.108503506,0.14720339,0.0,0.0,0.0,0.010982262,0.0,0.038203895,0.0,0.0,0.0,0.0,0.0,0.11897203,0.0,0.025668306,0.13061346,0.10694592,0.07585901,0.082936086,0.0,0.0028649524,0.0,3.958121e-07,0.14436282
0.15482168,0.107556336,8.3836945e-26,0.19987805,0.0,0.13809368,0.0,0.15839675,0.0,0.0,0.17883842,0.10980661,0.1458073,0.0,0.0,0.0,0.010325085,0.0,0.039144132,0.0,0.0,0.0,0.0,0.0,0.119516544,0.0,0.025011318,0.13162278,0.10607943,0.07452693,0.08109621,0.0,0.0023542468,0.0,1.267294e-07,0.14436214
0.1554827,0.10493124,1.1782387e-27,0.19749452,0.0,0.1378003,0.0,0.15784246,0.0,0.0,0.18057685,0.10806114,0.14540626,0.0,0.0,0.0,0.01113682,0.0,0.040414445,0.0,0.0,0.0,0.0,0.0,0.11589844,0.0,0.024837494,0.12940569,0.10518614,0.074071094,0.08435786,0.0,0.0017967605,0.0,3.724404e-08,0.14614385
0.15276454,0.10876776,1.1649085e-29,0.19872513,0.0,0.14058302,0.0,0.15268755,0.0,0.0,0.18013246,0.10858421,0.14824975,0.0,0.0,0.0,0.010312911,0.0,0.03885852,0.0,0.0,0.0,0.0,0.0,0.116981566,0.0,0.024433993,0.12866107,0.104045846,0.07317078,0.0817103,0.0,0.0011722948,0.0,9.980072e-09,0.14328045
0.15198348,0.105976485,7.834755e-32,0.19533409,0.0,0.1377499,0.0,0.15515321,0.0,0.0,0.18123579,0.10701569,0.14465466,0.0,0.0,0.0,0.011167402,0.0,0.03921855,0.0,0.0,0.0,0.0,0.0,0.11797612,0.0,0.025666032,0.13115804,0.10333027,0.074364945,0.082179494,0.0,0.0007321025,0.0,2.4210292e-09,0.14189315
0.15194514,0.106758386,3.451422e-34,0.19520445,0.0,0.13912383,0.0,0.15893596,0.0,0.0,0.17750916,0.107545495,0.14217743,0.0,0.0,0.0,0.010075378,0.0,0.038442943,0.0,0.0,0.0,0.0,0.0,0.11778016,0.0,0.023014178,0.12883855,0.10199287,0.07382188,0.083792225,0.0,0.00041464443,0.0,5.2755805e-10,0.14197922
0.14956123,0.10913973,9.54049e-37,0.19492833,0.0,0.1358155,0.0,0.1550472,0.0,0.0,0.17735237,0.10854936,0.14311692,0.0,0.0,0.0,0.0098226005,0.0,0.041335437,0.0,0.0,0.0,0.0,0.0,0.11691246,0.0,0.024256468,0.12790424,0.103091724,0.07252543,0.08114133,0.0,0.00021000703,0.0,1.0239382e-10,0.14243668
0.15037471,0.1073341,1.575546e-39,0.19483119,0.0,0.13864249,0.0,0.15457371,0.0,0.0,0.17616461,0.1059674,0.14144967,0.0,0.0,0.0,0.01114476,0.0,0.039862562,0.0,0.0,0.0,0.0,0.0,0.11520028,0.0,0.024447877,0.12963392,0.10106416,0.071992636,0.07966617,0.0,9.797501e-05,0.0,1.7539728e-11,0.14144036
0.148633,0.10753033,1.469e-42,0.19112442,0.0,0.13798636,0.0,0.15247244,0.0,0.0,0.17771912,0.1094643,0.14110304,0.0,0.0,0.0,0.011454417,0.0,0.04026189,0.0,0.0,0.0,0.0,0.0,0.11776694,0.0,0.025489314,0.12828015,0.103281565,0.07309783,0.08059991,0.0,4.1730582e-05,0.0,2.6253383e-12,0.13934477
0.14780171,0.1082122,1e-45,0.19252345,0.0,0.13607982,0.0,0.15552266,0.0,0.0,0.17516464,0.1072506,0.14080386,0.0,0.0,0.0,0.011657617,0.0,0.04172968,0.0,0.0,0.0,0.0,0.0,0.11715926,0.0,0.024476627,0.12559187,0.1019727,0.07215866,0.081534974,0.0,1.6582195e-05,0.0,3.3966338e-13,0.13920116
0.1495029,0.10638954,0.0,0.19203012,0.0,0.13522738,0.0,0.15530169,0.0,0.0,0.17689505,0.10748614,0.14313883,0.0,0.0,0.0,0.010527631,0.0,0.03900376,0.0,0.0,0.0,0.0,0.0,0.11473726,0.0,0.023618637,0.12604302,0.101682074,0.073017195,0.0775745,0.0,6.099657e-06,0.0,3.7538627e-14,0.13965532
0.14752945,0.104738146,0.0,0.19231433,0.0,0.13594344,0.0,0.15321124,0.0,0.0,0.1750644,0.10515311,0.1414615,0.0,0.0,0.0,0.011351253,0.0,0.038513582,0.0,0.0,0.0,0.0,0.0,0.117649615,0.0,0.023483707,0.12890652,0.09897269,0.07154571,0.08192533,0.0,2.0716896e-06,0.0,3.498442e-15,0.13583632
0.14598857,0.10442745,0.0,0.19011402,0.0,0.13545944,0.0,0.15065062,0.0,0.0,0.17360282,0.1059288,0.14017703,0.0,0.0,0.0,0.01101553,0.0,0.0381766,0.0,0.0,0.0,0.0,0.0,0.11478063,0.0,0.022701073,0.12581566,0.099787675,0.071643785,0.08044543,0.0,6.476989e-07,0.0,2.710936e-16,0.13858251
0.1466522,0.10640638,0.0,0.1906937,0.0,0.13561253,0.0,0.152,0.0,0.0,0.16986586,0.10531549,0.14185058,0.0,0.0,0.0,0.01094965,0.0,0.03726821,0.0,0.0,0.0,0.0,0.0,0.11448767,0.0,0.023275185,0.12358622,0.09957319,0.07243311,0.08027675,0.0,1.8546503e-07,0.0,1.7199581e-17,0.13837303
0.14698215,0.1058967,0.0,0.18804683,0.0,0.13612837,0.0,0.1525951,0.0,0.0,0.17036098,0.1043874,0.13899732,0.0,0.0,0.0,0.010853009,0.0,0.038208883,0.0,0.0,0.0,0.0,0.0,0.11261219,0.0,0.024784207,0.12613389,0.09949454,0.07205256,0.07982841,0.0,4.8320178e-08,0.0,8.784751e-19,0.13618807
0.14561374,0.103340425,0.0,0.1876956,0.0,0.1345259,0.0,0.14999428,0.0,0.0,0.17171974,0.10377164,0.13870852,0.0,0.0,0.0,0.011102228,0.0,0.038010392,0.0,0.0,0.0,0.0,0.0,0.11040354,0.0,0.024055911,0.12307641,0.09871028,0.07300531,0.08081001,0.0,1.1371362e-08,0.0,3.5455843e-20,0.13607608
0.1474481,0.1016159,0.0,0.18915887,0.0,0.13356031,0.0,0.15041715,0.0,0.0,0.17169473,0.10379232,0.14106166,0.0,0.0,0.0,0.012037787,0.0,0.038918383,0.0,0.0,0.0,0.0,0.0,0.11094252,0.0,0.024446769,0.12566486,0.09828065,0.07050182,0.08292844,0.0,2.398045e-09,0.0,1.1079216e-21,0.13727725
0.14392963,0.10316026,0.0,0.18761753,0.0,0.13366534,0.0,0.14889522,0.0,0.0,0.17165738,0.10682093,0.13738321,0.0,0.0,0.0,0.012068325,0.0,0.03947383,0.0,0.0,0.0,0.0,0.0,0.11286857,0.0,0.0236061,0.12239836,0.09580061,0.07019444,0.08308739,0.0,4.4926887e-10,0.0,2.6204561e-23,0.13401754
0.14432217,0.104225926,0.0,0.18736313,0.0,0.1335429,0.0,0.15151277,0.0,0.0,0.16979636,0.1030203,0.13826205,0.0,0.0,0.0,0.012557714,0.0,0.038635835,0.0,0.0,0.0,0.0,0.0,0.111196205,0.0,0.024273751,0.12144464,0.09712962,0.0696334,0.08151073,0.0,7.4075995e-11,0.0,4.5752453e-25,0.13583575
0.14408898,0.10132666,0.0,0.18566881,0.0,0.13344425,0.0,0.14983988,0.0,0.0,0.16842495,0.104787454,0.1418458,0.0,0.0,0.0,0.011986365,0.0,0.0398635,0.0,0.0,0.0,0.0,0.0,0.1091929,0.0,0.02260275,0.12373244,0.09615555,0.06860019,0.0813187,0.0,1.0639802e-11,0.0,5.734862e-27,0.1317561
0.14250773,0.10261705,0.0,0.1837349,0.0,0.13286552,0.0,0.14754532,0.0,0.0,0.16824797,0.10443281,0.1347257,0.0,0.0,0.0,0.011551525,0.0,0.0375399,0.0,0.0,0.0,0.0,0.0,0.112267375,0.0,0.022766873,0.12314945,0.09625357,0.07005889,0.07998013,0.0,1.3165609e-12,0.0,5.0025332e-29,0.1319438
0.14051232,0.1026695,0.0,0.1835945,0.0,0.13201994,0.0,0.14966246,0.0,0.0,0.16883324,0.10218421,0.13607723,0.0,0.0,0.0,0.011724767,0.0,0.03775178,0.0,0.0,0.0,0.0,0.0,0.11288716,0.0,0.023623671,0.12178811,0.09666589,0.067818515,0.077643715,0.0,1.3865546e-13,0.0,2.9325415e-31,0.13412789
0.14253886,0.10346709,0.0,0.18297057,0.0,0.13201909,0.0,0.14843005,0.0,0.0,0.16680357,0.103389025,0.1372855,0.0,0.0,0.0,0.0103717735,0.0,0.038816545,0.0,0.0,0.0,0.0,0.0,0.1112741,0.0,0.021869358,0.12264525,0.09525841,0.067810304,0.078665525,0.0,1.2265218e-14,0.0,1.1105891e-33,0.13368845
0.14036444,0.10507172,0.0,0.18134245,0.0,0.13178937,0.0,0.14679636,0.0,0.0,0.16602108,0.105049536,0.13434102,0.0,0.0,0.0,0.009893107,0.0,0.03817815,0.0,0.0,0.0,0.0,0.0,0.11142984,0.0,0.02195431,0.12370392,0.09464376,0.06760022,0.08102808,0.0,8.982089e-16,0.0,2.5980131e-36,0.1307334
0.14165302,0.10474227,0.0,0.1818517,0.0,0.13183022,0.0,0.14658788,0.0,0.0,0.16760314,0.1044288,0.13316269,0.0,0.0,0.0,0.011430683,0.0,0.036752384,0.0,0.0,0.0,0.0,0.0,0.110753804,0.0,0.021222102,0.120426565,0.09422113,0.0674353,0.079943895,0.0,5.3600397e-17,0.0,3.565923e-39,0.13322648
0.1429722,0.10515574,0.0,0.17983954,0.0,0.13125506,0.0,0.14632738,0.0,0.0,0.16500299,0.10116689,0.13703911,0.0,0.0,0.0,0.011513983,0.0,0.037391502,0.0,0.0,0.0,0.0,0.0,0.10887492,0.0,0.021933591,0.12060725,0.094342634,0.067238785,0.07872152,0.0,2.5615513e-18,0.0,2.706e-42,0.13114469
0.14034222,0.10167143,0.0,0.18012568,0.0,0.13178377,0.0,0.14470945,0.0,0.0,0.16780025,0.10037927,0.13836658,0.0,0.0,0.0,0.010593279,0.0,0.036100656,0.0,0.0,0.0,0.0,0.0,0.11128614,0.0,0.022265255,0.11819869,0.0954861,0.06730912,0.080847256,0.0,9.618134e-20,0.0,1e-45,0.1337832
0.14078179,0.1016498,0.0,0.17815305,0.0,0.12854755,0.0,0.14459164,0.0,0.0,0.16576082,0.10219121,0.13560465,0.0,0.0,0.0,0.010630302,0.0,0.037574038,0.0,0.0,0.0,0.0,0.0,0.11014354,0.0,0.02187295,0.12001962,0.09602262,0.06534924,0.07959688,0.0,2.778344e-21,0.0,0.0,0.1325556
0.14025044,0.10166926,0.0,0.17881735,0.0,0.1305269,0.0,0.14793772,0.0,0.0,0.16479415,0.10204083,0.1340138,0.0,0.0,0.0,0.010466054,0.0,0.03956722,0.0,0.0,0.0,0.0,0.0,0.10778963,0.0,0.022211846,0.11898099,0.093452305,0.06567959,0.078484945,0.0,6.032258e-23,0.0,0.0,0.12831712
0.1393942,0.104163125,0.0,0.17822915,0.0,0.12922549,0.0,0.14410044,0.0,0.0,0.16264167,0.10311337,0.13468854,0.0,0.0,0.0,0.012033199,0.0,0.038452733,0.0,0.0,0.0,0.0,0.0,0.109279774,0.0,0.021854384,0.11902261,0.09293334,0.06535852,0.07983684,0.0,9.593089e-25,0.0,0.0,0.12860507
0.13782737,0.10268419,0.0,0.17695542,0.0,0.13003859,0.0,0.14258337,0.0,0.0,0.16453473,0.100536525,0.13147847,0.0,0.0,0.0,0.011692852,0.0,0.038039237,0.0,0.0,0.0,0.0,0.0,0.10545178,0.0,0.020668576,0.12031653,0.09367802,0.06605123,0.07929568,0.0,1.0857593e-26,0.0,0.0,0.13145036
0.13740112,0.09933064,0.0,0.17592286,0.0,0.12583733,0.0,0.14353886,0.0,0.0,0.16303071,0.102051675,0.13439332,0.0,0.0,0.0,0.010513863,0.0,0.03868629,0.0,0.0,0.0,0.0,0.0,0.1070808,0.0,0.020860687,0.11765007,0.09403605,0.06713428,0.078614004,0.0,8.4690916e-29,0.0,0.0,0.12833235
0.13868532,0.09793511,0.0,0.17645831,0.0,0.12707824,0.0,0.1458869,0.0,0.0,0.16081819,0.10134319,0.1318734,0.0,0.0,0.0,0.010216142,0.0,0.03938873,0.0,0.0,0.0,0.0,0.0,0.1069342,0.0,0.020166889,0.11862545,0.09529269,0.065199636,0.07799497,0.0,4.390977e-31,0.0,0.0,0.13196263
0.13734832,0.10213988,0.0,0.17383207,0.0,0.12545311,0.0,0.1460262,0.0,0.0,0.16158946,0.10124957,0.13121861,0.0,0.0,0.0,0.01016924,0.0,0.036704622,0.0,0.0,0.0,0.0,0.0,0.1051625,0.0,0.021001676,0.11709078,0.09348605,0.06502372,0.0789083,0.0,1.452571e-33,0.0,0.0,0.13166617
0.13587263,0.09921789,0.0,0.17399548,0.0,0.1277584,0.0,0.14479479,0.0,0.0,0.16013078,0.099731594,0.13182767,0.0,0.0,0.0,0.010534919,0.0,0.038016673,0.0,0.0,0.0,0.0,0.0,0.106937766,0.0,0.020439554,0.11749247,0.09206941,0.06426991,0.079309285,0.0,2.9262753e-36,0.0,0.0,0.12766384
0.13556331,0.098605335,0.0,0.1752632,0.0,0.1275152,0.0,0.14034638,0.0,0.0,0.16268265,0.09973193,0.1327248,0.0,0.0,0.0,0.010923398,0.0,0.03729016,0.0,0.0,0.0,0.0,0.0,0.105582274,0.0,0.022338806,0.11572848,0.091834754,0.06361758,0.07936437,0.0,3.402601e-39,0.0,0.0,0.12650593
0.13492751,0.10216438,0.0,0.17412108,0.0,0.12692097,0.0,0.14125407,0.0,0.0,0.16112356,0.09929759,0.13164425,0.0,0.0,0.0,0.011894372,0.0,0.03852426,0.0,0.0,0.0,0.0,0.0,0.10780477,0.0,0.020885827,0.11464488,0.09131453,0.06557653,0.07885675,0.0,2.145e-42,0.0,0.0,0.12574685
0.13426337,0.09721099,0.0,0.17309871,0.0,0.12454893,0.0,0.14204814,0.0,0.0,0.1597994,0.0996554,0.13302137,0.0,0.0,0.0,0.010941388,0.0,0.037734937,0.0,0.0,0.0,0.0,0.0,0.10583065,0.0,0.021511612,0.11791477,0.093082175,0.06403663,0.07772203,0.0,0.0,0.0,0.0,0.12818664
0.13530257,0.099631034,0.0,0.17082871,0.0,0.12617458,0.0,0.14233705,0.0,0.0,0.16064861,0.101310916,0.13136984,0.0,0.0,0.0,0.010958328,0.0,0.036565084,0.0,0.0,0.0,0.0,0.0,0.10297388,0.0,0.020427814,0.11511798,0.0914071,0.06410005,0.07722023,0.0,0.0,0.0,0.0,0.12503208
0.13418765,0.10097776,0.0,0.17168504,0.0,0.12608297,0.0,0.14025734,0.0,0.0,0.15894105,0.09951867,0.12952848,0.0,0.0,0.0,0.012099391,0.0,0.03627148,0.0,0.0,0.0,0.0,0.0,0.10536814,0.0,0.021889254,0.11526797,0.09179947,0.06365573,0.077167585,0.0,0.0,0.0,0.0,0.12455963
0.13535097,0.097226016,0.0,0.17121108,0.0,0.12644286,0.0,0.1402587,0.0,0.0,0.15638013,0.09972815,0.12919112,0.0,0.0,0.0,0.011160425,0.0,0.037889697,0.0,0.0,0.0,0.0,0.0,0.10602046,0.0,0.021874491,0.116245486,0.091794886,0.06297471,0.07951981,0.0,0.0,0.0,0.0,0.12514904
0.1344356,0.09857661,0.0,0.16990753,0.0,0.12427574,0.0,0.13972704,0.0,0.0,0.15768301,0.09989183,0.13348114,0.0,0.0,0.0,0.011302088,0.0,0.03864837,0.0,0.0,0.0,0.0,0.0,0.104211845,0.0,0.022175841,0.11478946,0.09108401,0.0636295,0.07808149,0.0,0.0,0.0,0.0,0.12705901
0.13450421,0.096634366,0.0,0.17057373,0.0,0.123139985,0.0,0.14255877,0.0,0.0,0.15804204,0.09890786,0.13049111,0.0,0.0,0.0,0.011131779,0.0,0.038572546,0.0,0.0,0.0,0.0,0.0,0.104337364,0.0,0.021338351,0.112948105,0.09152851,0.06356635,0.07664276,0.0,0.0,0.0,0.0,0.123391904
0.13264494,0.098612204,0.0,0.16753878,0.0,0.12616631,0.0,0.13895757,0.0,0.0,0.15943219,0.09839334,0.12607056,0.0,0.0,0.0,0.010813563,0.0,0.039769653,0.0,0.0,0.0,0.0,0.0,0.10507786,0.0,0.020682907,0.113353625,0.09133281,0.061497603,0.07689071,0.0,0.0,0.0,0.0,0.124709345
0.13257152,0.09700342,0.0,0.1681693,0.0,0.12463702,0.0,0.14063512,0.0,0.0,0.1550088,0.099134445,0.12765686,0.0,0.0,0.0,0.011491448,0.0,0.038507078,0.0,0.0,0.0,0.0,0.0,0.10221722,0.0,0.021246644,0.11490151,0.09073143,0.060722783,0.07569239,0.0,0.0,0.0,0.0,0.124618694
0.13294911,0.09817308,0.0,0.16700153,0.0,0.12436426,0.0,0.14059381,0.0,0.0,0.15599258,0.0982843,0.12837541,0.0,0.0,0.0,0.010731255,0.0,0.03682718,0.0,0.0,0.0,0.0,0.0,0.10218814,0.0,0.021003183,0.11224542,0.09142198,0.06149863,0.076862015,0.0,0.0,0.0,0.0,0.12244004
0.1319865,0.097158566,0.0,0.16559586,0.0,0.12352524,0.0,0.1408112,0.0,0.0,0.15587898,0.09920776,0.12831676,0.0,0.0,0.0,0.01128131,0.0,0.036959656,0.0,0.0,0.0,0.0,0.0,0.1025187,0.0,0.021356728,0.114687696,0.09017336,0.06089519,0.077340506,0.0,0.0,0.0,0.0,0.12308858
0.13149558,0.09848526,0.0,0.16649838,0.0,0.12486127,0.0,0.13917063,0.0,0.0,0.15567087,0.09790571,0.12864563,0.0,0.0,0.0,0.011822346,0.0,0.03613532,0.0,0.0,0.0,0.0,0.0,0.10283996,0.0,0.022351423,0.112687714,0.09003577,0.061876528,0.075657934,0.0,0.0,0.0,0.0,0.12166124
0.13014248,0.09682435,0.0,0.16659716,0.0,0.12372393,0.0,0.14355038,0.0,0.0,0.15350504,0.09889839,0.12653884,0.0,0.0,0.0,0.010834069,0.0,0.037297357,0.0,0.0,0.0,0.0,0.0,0.104606986,0.0,0.022021662,0.10992555,0.088873066,0.060082056,0.07431639,0.0,0.0,0.0,0.0,0.12057344
0.1314443,0.09778689,0.0,0.1643596,0.0,0.123755254,0.0,0.13932037,0.0,0.0,0.154518,0.099707276,0.12559532,0.0,0.0,0.0,0.011094408,0.0,0.036272056,0.0,0.0,0.0,0.0,0.0,0.10225438,0.0,0.022726865,0.11105547,0.090849966,0.060767442,0.07566092,0.0,0.0,0.0,0.0,0.12277737
0.13120477,0.097771496,0.0,0.16498965,0.0,0.124070026,0.0,0.13845004,0.0,0.0,0.15406758,0.09623569,0.12659478,0.0,0.0,0.0,0.011420233,0.0,0.035304055,0.0,0.0,0.0,0.0,0.0,0.10269084,0.0,0.021848535,0.11111142,0.08950812,0.06062577,0.07695895,0.0,0.0,0.0,0.0,0.12082819
0.13011855,0.09808932,0.0,0.16343565,0.0,0.123567045,0.0,0.1348641,0.0,0.0,0.15343,0.097908236,0.12865274,0.0,0.0,0.0,0.012150485,0.0,0.035641063,0.0,0.0,0.0,0.0,0.0,0.103352316,0.0,0.023012707,0.1127246,0.09054553,0.060523774,0.0778373,0.0,0.0,0.0,0.0,0.12092847
0.12917806,0.09958106,0.0,0.16595966,0.0,0.122375846,0.0,0.14037444,0.0,0.0,0.15277506,0.098180845,0.12435717,0.0,0.0,0.0,0.011480039,0.0,0.03638591,0.0,0.0,0.0,0.0,0.0,0.10278566,0.0,0.021568274,0.111148864,0.0876101,0.060049776,0.07301998,0.0,0.0,0.0,0.0,0.12370358
0.13146238,0.09577644,0.0,0.16387542,0.0,0.123244636,0.0,0.13883835,0.0,0.0,0.1532447,0.09706091,0.1257997,0.0,0.0,0.0,0.011496281,0.0,0.037274715,0.0,0.0,0.0,0.0,0.0,0.102359936,0.0,0.020929458,0.10898183,0.08825017,0.05934892,0.07504196,0.0,0.0,0.0,0.0,0.12392562
0.12884322,0.09793667,0.0,0.16412395,0.0,0.122341774,0.0,0.13902178,0.0,0.0,0.15470946,0.09742965,0.12450523,0.0,0.0,0.0,0.011568495,0.0,0.03520948,0.0,0.0,0.0,0.0,0.0,0.10202948,0.0,0.021008084,0.107421376,0.08748488,0.060778473,0.075181745,0.0,0.0,0.0,0.0,0.121769555
0.12928537,0.096166134,0.0,0.16240044,0.0,0.12254096,0.0,0.13623652,0.0,0.0,0.15291099,0.097141534,0.12231104,0.0,0.0,0.0,0.0117257135,0.0,0.037538745,0.0,0.0,0.0,0.0,0.0,0.10125804,0.0,0.021136397,0.11138417,0.089034125,0.058270082,0.07487022,0.0,0.0,0.0,0.0,0.122940354
0.12932378,0.094645634,0.0,0.16313432,0.0,0.12188886,0.0,0.13839716,0.0,0.0,0.15150134,0.096947104,0.12724794,0.0,0.0,0.0,0.01198643,0.0,0.036132973,0.0,0.0,0.0,0.0,0.0,0.10121432,0.0,0.021007247,0.10931379,0.08916995,0.05714674,0.0738689,0.0,0.0,0.0,0.0,0.12232069
0.1286067,0.09822248,0.0,0.16308984,0.0,0.12128631,0.0,0.13648456,0.0,0.0,0.15116452,0.09800994,0.12327392,0.0,0.0,0.0,0.01275728,0.0,0.035725564,0.0,0.0,0.0,0.0,0.0,0.10162085,0.0,0.022375256,0.10908532,0.08943789,0.0577671,0.071993336,0.0,0.0,0.0,0.0,0.117961966
0.12926155,0.09651951,0.0,0.1637335,0.0,0.119284146,0.0,0.13630475,0.0,0.0,0.14989774,0.09717336,0.12184049,0.0,0.0,0.0,0.011893024,0.0,0.037497792,0.0,0.0,0.0,0.0,0.0,0.10017134,0.0,0.021027489,0.11057537,0.08744198,0.058490697,0.07425876,0.0,0.0,0.0,0.0,0.12061649
0.12859838,0.0962994,0.0,0.16384812,0.0,0.12112162,0.0,0.13614327,0.0,0.0,0.14995527,0.09523721,0.12441318,0.0,0.0,0.0,0.010844496,0.0,0.035703372,0.0,0.0,0.0,0.0,0.0,0.10022505,0.0,0.021414598,0.110366546,0.08764385,0.056450102,0.07462605,0.0,0.0,0.0,0.0,0.11958094
0.1281777,0.09557459,0.0,0.16140613,0.0,0.11915911,0.0,0.13583907,0.0,0.0,0.15028054,0.09664988,0.12353475,0.0,0.0,0.0,0.011174062,0.0,0.03652937,0.0,0.0,0.0,0.0,0.0,0.09979387,0.0,0.020513183,0.10876746,0.08905864,0.057297215,0.07505478,0.0,0.0,0.0,0.0,0.11891607
0.12758815,0.0957355,0.0,0.16210186,0.0,0.12000692,0.0,0.13776925,0.0,0.0,0.15204017,0.09695471,0.12376548,0.0,0.0,0.0,0.012168976,0.0,0.035630412,0.0,0.0,0.0,0.0,0.0,0.09954004,0.0,0.021388134,0.10700408,0.09019526,0.05781458,0.07407886,0.0,0.0,0.0,0.0,0.11952038
0.1274956,0.09351514,0.0,0.16021015,0.0,0.12034239,0.0,0.13697846,0.0,0.0,0.1483697,0.096735895,0.12664175,0.0,0.0,0.0,0.012999709,0.0,0.034882702,0.0,0.0,0.0,0.0,0.0,0.101565994,0.0,0.021841548,0.110082425,0.08787219,0.057177205,0.07317394,0.0,0.0,0.0,0.0,0.12059849
0.12799832,0.09577125,0.0,0.16002381,0.0,0.11994554,0.0,0.13857402,0.0,0.0,0.15003003,0.097213976,0.122854866,0.0,0.0,0.0,0.01158604,0.0,0.036770117,0.0,0.0,0.0,0.0,0.0,0.10132426,0.0,0.021114167,0.10845108,0.087236464,0.056702226,0.074991584,0.0,0.0,0.0,0.0,0.12008472
0.12597284,0.096536666,0.0,0.15936306,0.0,0.11993808,0.0,0.13815397,0.0,0.0,0.14891857,0.09665593,0.124454856,0.0,0.0,0.0,0.011522746,0.0,0.036882184,0.0,0.0,0.0,0.0,0.0,0.10103861,0.0,0.021210302,0.10918807,0.08923038,0.057377145,0.075630434,0.0,0.0,0.0,0.0,0.11848109
0.1258278,0.09526188,0.0,0.1607429,0.0,0.11949243,0.0,0.13836482,0.0,0.0,0.14774953,0.096449226,0.12533267,0.0,0.0,0.0,0.012995245,0.0,0.03318161,0.0,0.0,0.0,0.0,0.0,0.10003888,0.0,0.02183611,0.1092568,0.08933358,0.057708465,0.07560789,0.0,0.0,0.0,0.0,0.12050369
0.12590668,0.09485995,0.0,0.15785578,0.0,0.12012703,0.0,0.13961728,0.0,0.0,0.15001938,0.09654613,0.12339145,0.0,0.0,0.0,0.012029772,0.0,0.03511335,0.0,0.0,0.0,0.0,0.0,0.10103203,0.0,0.02171248,0.10849208,0.086998336,0.057739228,0.07494115,0.0,0.0,0.0,0.0,0.11953269
0.12572299,0.095303506,0.0,0.15750115,0.0,0.11829862,0.0,0.13351361,0.0,0.0,0.14864354,0.097220644,0.124451466,0.0,0.0,0.0,0.012327069,0.0,0.0345032,0.0,0.0,0.0,0.0,0.0,0.09771647,0.0,0.023007652,0.10726203,0.08810384,0.055931494,0.07500563,0.0,0.0,0.0,0.0,0.11767749
0.12803602,0.09043544,0.0,0.15781969,0.0,0.12173611,0.0,0.13501967,0.0,0.0,0.1470889,0.096961886,0.12181905,0.0,0.0,0.0,0.012267414,0.0,0.035356693,0.0,0.0,0.0,0.0,0.0,0.099643596,0.0,0.021351658,0.10581416,0.087444305,0.057582024,0.07506835,0.0,0.0,0.0,0.0,0.11624708
