index,column_a,column_b,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
600,gen_fuel_wind_mw,system_energy_price_rt,0.05084196014422346,-0.07428152953907284,-0.05467483676126195,-0.05072282457603559,0.10637180500231383,0.1796410640538591,1,0,0,0,1,1,3,0.1796410640538591
601,gen_fuel_wind_mw,total_lmp_rt,0.04754095747081412,-0.07677913115274547,-0.06465200071399002,-0.054898526549902696,0.09792093577602755,0.1728007277184586,0,0,0,0,0,1,1,0.1728007277184586
602,gen_fuel_wind_mw,congestion_price_rt,0.039081986083093885,-0.05099940442358587,0.003390797841107831,-0.004500973033083125,0.05320359073701217,0.032055224382517365,0,0,0,0,0,0,0,0.05320359073701217
603,gen_fuel_wind_mw,marginal_loss_price_rt,0.06707749024886021,-0.03851617712200248,-0.03570221082878298,-0.018839310536558244,0.06398287345978051,0.03345674858748655,1,0,0,0,0,0,1,0.06707749024886021
604,gen_fuel_wind_mw,net_actual_interchange_mw,0.04025045773657672,0.17914577857156205,0.16651593300325626,0.0779441201000834,0.1478392916559112,0.8505158606791943,0,1,1,0,1,1,4,0.8505158606791943
605,gen_fuel_wind_mw,net_sched_interchange_mw,0.037599887498125324,0.17605235843664438,0.16302332950159917,0.12014595496246873,0.2020346355269879,0.8522814770408464,0,1,1,1,1,1,5,0.8522814770408464
606,gen_fuel_wind_mw,net_inadv_interchange_mw,0.027992210601330895,-0.10846486868828681,-0.09756192614077981,-0.023329163191548513,0.051828694953454026,0.3790307239777104,0,1,0,0,0,1,2,0.3790307239777104
607,gen_fuel_wind_mw,gross_actual_interchange_mw,0.02816178781509649,0.032130745135156485,0.03892765062812512,0.01089519043647484,0.06912002777250387,0.8224032206904839,0,0,0,0,0,1,1,0.8224032206904839
608,gen_fuel_wind_mw,gross_sched_interchange_mw,0.021700070442502183,-0.022269406699903713,-0.021866537143139915,-0.034083958854601054,0.08026851708001263,0.8219411784734402,0,0,0,0,0,1,1,0.8219411784734402
609,gen_fuel_wind_mw,gross_inadv_interchange_mw,0.026022936581359124,0.07702440060808335,0.07381098907712505,0.08333611342785655,0.15216787600122014,0.8225721233515384,0,0,0,1,1,1,3,0.8225721233515384
610,gen_fuel_coal_pct,gen_fuel_gas_pct,0.05739151091410631,0.0472443095729243,0.013316833295537463,0.02241729218793439,0.15112426265187512,0.0007331430121502263,1,0,0,0,1,0,2,0.15112426265187512
611,gen_fuel_coal_pct,gen_fuel_hydro_pct,0.05331107333934428,-0.0848833981654423,-0.09871622453073625,-0.06067139282735613,0.14439860458006626,0.011239227442507308,1,0,0,0,1,0,2,0.14439860458006626
612,gen_fuel_coal_pct,gen_fuel_multiple_fuels_pct,0.05561499946571792,0.06962392671330046,0.020529452814387852,0.039781762579927715,0.13376464087519374,0.0007054091824386358,1,0,0,0,1,0,2,0.13376464087519374
613,gen_fuel_coal_pct,gen_fuel_nuclear_pct,0.09659379546688715,-0.49722275629555124,-0.4962469943122462,-0.32774951348345843,0.4893368348347741,0.24198703344425437,1,1,1,1,1,1,6,0.49722275629555124
614,gen_fuel_coal_pct,gen_fuel_oil_pct,0.05679727993001952,0.20138824348055726,0.24660869263782714,0.1503461217681401,0.2723432457831709,0.08456832538078977,1,1,1,1,1,1,6,0.2723432457831709
615,gen_fuel_coal_pct,gen_fuel_other_renewables_pct,0.09860025485756702,-0.3513353552615308,-0.36322399810818723,-0.20743119266055046,0.33074415112439615,0.11393952517926483,1,1,1,1,1,1,6,0.36322399810818723
616,gen_fuel_coal_pct,gen_fuel_solar_pct,0.07591023556639892,-0.2591581901885931,-0.3151146220362501,-0.15985543508479289,0.27813640773742676,0.09142252278241209,1,1,1,1,1,1,6,0.3151146220362501
617,gen_fuel_coal_pct,gen_fuel_wind_pct,0.05060737708003879,-0.14165213959277417,-0.13737508338645793,-0.14117319988879623,0.23705497115558657,0.03725236090870436,1,1,1,1,1,0,5,0.23705497115558657
618,gen_fuel_coal_pct,forecast_load_mw_latest_available,0.11416291931211675,0.562374828586673,0.5436459230313242,0.41225326661106476,0.5817347043147673,0.029073944951639633,1,1,1,1,1,0,5,0.5817347043147673
619,gen_fuel_coal_pct,forecast_load_mw_day_ahead,0.1471432070714193,0.6568416644351674,0.6317261447251857,0.4628760077842647,0.6730791202607485,0.028740087908746555,1,1,1,1,1,0,5,0.6730791202607485
620,gen_fuel_coal_pct,prelim_load_avg_hourly,0.11631834479635064,0.5713586541447232,0.564819337926536,0.38406866833472336,0.5715176572302934,0.02879919420106846,1,1,1,1,1,0,5,0.5715176572302934
621,gen_fuel_coal_pct,metered_load_mw,0.11779033145808988,0.5839110667337549,0.5591831193742086,0.3896844592716152,0.5717085960563197,0.029161522725955544,1,1,1,1,1,0,5,0.5839110667337549
622,gen_fuel_coal_pct,da_as_mcp_primary_reserve,0.0462548367656991,-0.026851402167497672,0.019674991581625785,-0.025750625521267723,0.0775555060654922,0.006463441316292827,0,0,0,0,0,0,0,0.0775555060654922
623,gen_fuel_coal_pct,da_as_mcp_synchronized_reserve,0.07305098842570742,-0.03182958024440273,0.04937584270616441,-0.03278843480678343,0.07898910639713413,0.008387779027881726,1,0,0,0,0,0,1,0.07898910639713413
624,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,0.1652719193824928,0.12252830684931532,0.07093478466339048,0.06578954684459272,0.23683415483513892,0.003247626021319829,1,1,0,0,1,0,3,0.23683415483513892
625,gen_fuel_coal_pct,da_as_as_req_mw_synchronized_reserve,0.1720350392808994,0.14721244084384905,0.09951360600089343,0.11523630803447317,0.26693632683625784,0.005428872558251055,1,1,0,1,1,0,4,0.26693632683625784
626,gen_fuel_coal_pct,da_as_as_req_mw_thirty_minutes_reserve,0.19832083074359647,0.14397737760873286,0.10517938660571857,0.06047261606894634,0.23992836047558394,0.006663589701273097,1,1,1,0,1,0,4,0.23992836047558394
627,gen_fuel_coal_pct,da_as_total_mw_primary_reserve,0.08634916476354859,0.14531237368576988,0.13391896360076652,0.10168056713928274,0.23686108283520574,0.0041906295111488025,1,1,1,1,1,0,5,0.23686108283520574
628,gen_fuel_coal_pct,da_as_total_mw_synchronized_reserve,0.06862381047719966,0.07392226778595723,0.05359232476572198,0.043131776480400334,0.17273089205558448,0.008582380981052988,1,0,0,0,1,0,2,0.17273089205558448
629,gen_fuel_coal_pct,da_as_total_mw_thirty_minutes_reserve,0.07417836521043882,0.09095595610944986,0.10403459749657823,0.04437864887406172,0.2018188310691561,0.027128991590563225,1,0,1,0,1,0,3,0.2018188310691561
630,gen_fuel_coal_pct,da_as_ss_mw_primary_reserve,0.04528963741381538,0.12119492875268266,0.09177130433974597,0.08107311648596052,0.1684953952122427,0.0186842032378829,0,1,0,1,1,0,3,0.1684953952122427
631,gen_fuel_coal_pct,da_as_nsr_mw_primary_reserve,0.06322938187875167,0.09901624706692254,0.0863538258283531,0.04421045315540728,0.08589973382618596,0.021283669319371274,1,0,0,0,0,0,1,0.09901624706692254
632,gen_fuel_coal_pct,system_energy_price_da,0.10029325682931986,0.4203330450305581,0.33936028198995893,0.284557964970809,0.3597336023422555,0.029004560648815517,1,1,1,1,1,0,5,0.4203330450305581
633,gen_fuel_coal_pct,total_lmp_da,0.0976603803339745,0.4146797053332965,0.3326108115286508,0.31277731442869056,0.4018897373251579,0.03160129180056874,1,1,1,1,1,0,5,0.4146797053332965
634,gen_fuel_coal_pct,congestion_price_da,0.09718165959935147,0.13136625775669492,0.20078399536962038,0.07882819015846539,0.2250139660797775,0.019436880602724967,1,1,1,0,1,0,4,0.2250139660797775
635,gen_fuel_coal_pct,marginal_loss_price_da,0.08581741085310637,0.3061677233787551,0.2975043673004476,0.2138115095913261,0.34985802247067244,0.11734382963472167,1,1,1,1,1,1,6,0.34985802247067244
636,gen_fuel_coal_pct,system_energy_price_rt,0.0739154633047119,0.4133577569530911,0.2150381117321679,0.28328051153739225,0.3237206774084576,0.03359882730420983,1,1,1,1,1,0,5,0.4133577569530911
637,gen_fuel_coal_pct,total_lmp_rt,0.06903936132940124,0.4051441066269721,0.18987609582564807,0.28220600500417015,0.3305694112548682,0.036640852187722034,1,1,1,1,1,0,5,0.4051441066269721
638,gen_fuel_coal_pct,congestion_price_rt,0.04992093857748154,0.1918576234474611,0.10750464925941886,0.12911592994161802,0.1709319724540718,0.021802599864381655,0,1,1,1,1,0,4,0.1918576234474611
639,gen_fuel_coal_pct,marginal_loss_price_rt,0.1340244222932431,0.5017248464210493,0.21180673648581266,0.3375799277175424,0.40302026010758746,0.11249398250230012,1,1,1,1,1,1,6,0.5017248464210493
640,gen_fuel_coal_pct,net_actual_interchange_mw,0.06591566783997405,-0.059552571571485274,-0.038428112551001814,-0.028668334723380595,0.20473020797050812,0.026913423260924794,1,0,0,0,1,0,2,0.20473020797050812
641,gen_fuel_coal_pct,net_sched_interchange_mw,0.0695396043562776,-0.06873074467236892,-0.03892829176245481,-0.05576730608840701,0.2262356332168356,0.027125324572670223,1,0,0,0,1,0,2,0.2262356332168356
642,gen_fuel_coal_pct,net_inadv_interchange_mw,0.027473839106304267,0.15034945661975818,0.13789842876150016,0.0743550180706144,0.11529821029802671,0.011809790700588395,0,1,1,0,1,0,3,0.15034945661975818
643,gen_fuel_coal_pct,gross_actual_interchange_mw,0.052802671229151,0.3060336551738533,0.32263309502187915,0.19949541284403668,0.3012355879950314,0.027056745586805046,1,1,1,1,1,0,5,0.32263309502187915
644,gen_fuel_coal_pct,gross_sched_interchange_mw,0.06223554405586984,0.29023013256672575,0.282434945078937,0.19771059216013345,0.31917121640834767,0.02621865504078591,1,1,1,1,1,0,5,0.31917121640834767
645,gen_fuel_coal_pct,gross_inadv_interchange_mw,0.07964557875635615,0.4109624336524934,0.45309141511267,0.24773283291631915,0.3918467057405243,0.027361512245656826,1,1,1,1,1,0,5,0.45309141511267
646,gen_fuel_gas_pct,gen_fuel_hydro_pct,0.04672857603575325,0.09076160302388402,0.17235664040816556,0.047378370864609394,0.18741935328880802,0.021645877633993036,0,0,1,0,1,0,2,0.18741935328880802
647,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,0.04338509605295019,0.2551921708008233,0.22670547512790296,0.17294968028912983,0.257479772173925,0.06066767240115522,0,1,1,1,1,1,5,0.257479772173925
648,gen_fuel_gas_pct,gen_fuel_nuclear_pct,0.06285900708229072,-0.36092880929113474,-0.3708081163013854,-0.2815137614678899,0.3988508371760258,0.1618030008646378,1,1,1,1,1,1,6,0.3988508371760258
649,gen_fuel_gas_pct,gen_fuel_oil_pct,0.05976959085786111,0.26529258780619613,0.2727008366319942,0.16748540450375313,0.28409133287951505,0.06603117067493915,1,1,1,1,1,1,6,0.28409133287951505
650,gen_fuel_gas_pct,gen_fuel_other_renewables_pct,0.05215354976966144,-0.2861967518851562,-0.29819247576564384,-0.17640255768696136,0.2525026159269625,0.08048546997605442,1,1,1,1,1,1,6,0.29819247576564384
651,gen_fuel_gas_pct,gen_fuel_solar_pct,0.07629741981058849,-0.20161763017841083,-0.3246897360283915,-0.15127745343341673,0.32575236125358054,0.14506885121377555,1,1,1,1,1,1,6,0.32575236125358054
652,gen_fuel_gas_pct,gen_fuel_wind_pct,0.1324937417671252,-0.6541006607610611,-0.6248752183337116,-0.4399791492910759,0.5923207803961753,0.3573810092964273,1,1,1,1,1,1,6,0.6541006607610611
653,gen_fuel_gas_pct,forecast_load_mw_latest_available,0.05904118850494207,0.36337565442028585,0.3690517005858254,0.21895329441201,0.31093399243438885,0.028633656485600754,1,1,1,1,1,0,5,0.3690517005858254
654,gen_fuel_gas_pct,forecast_load_mw_day_ahead,0.06615386725127805,0.4047732275496556,0.40677863096545613,0.2758215179316097,0.3779317064555025,0.02867412919420727,1,1,1,1,1,0,5,0.40677863096545613
655,gen_fuel_gas_pct,prelim_load_avg_hourly,0.060421949937611845,0.37575068695453756,0.3788060756247135,0.2615165415624131,0.36729944160028066,0.02886267689012488,1,1,1,1,1,0,5,0.3788060756247135
656,gen_fuel_gas_pct,metered_load_mw,0.052263149660733615,0.3499373076863107,0.360184727006112,0.25388101195440643,0.35697518918151444,0.028783200420173172,1,1,1,1,1,0,5,0.360184727006112
657,gen_fuel_gas_pct,da_as_mcp_primary_reserve,0.09697238314836559,0.18343170797637065,0.18568199350768086,0.08827356130108424,0.19541875214942395,0.030224230040943247,1,1,1,1,1,0,5,0.19541875214942395
658,gen_fuel_gas_pct,da_as_mcp_synchronized_reserve,0.076367277749763,0.22837564462274831,0.24543675956717256,0.14283986655546288,0.2560123204924912,0.04689444956551483,1,1,1,1,1,0,5,0.2560123204924912
659,gen_fuel_gas_pct,da_as_as_req_mw_primary_reserve,0.08916563106130446,0.285321734565973,0.3270820414374963,0.16633583541840422,0.28676762379429777,0.10240393827795605,1,1,1,1,1,1,6,0.3270820414374963
660,gen_fuel_gas_pct,da_as_as_req_mw_synchronized_reserve,0.0918955999598868,0.2770076991287596,0.32016174038581086,0.2019140950792327,0.3598201859319524,0.13818134431281853,1,1,1,1,1,1,6,0.3598201859319524
661,gen_fuel_gas_pct,da_as_as_req_mw_thirty_minutes_reserve,0.1150376987667733,0.2939395657021198,0.33509473865547845,0.16267028078954685,0.32925943478071906,0.13743734355466722,1,1,1,1,1,1,6,0.33509473865547845
662,gen_fuel_gas_pct,da_as_total_mw_primary_reserve,0.06549989817118529,0.21487874445430005,0.23471858573543117,0.1328857381150959,0.2752712146500695,0.1351869384145985,1,1,1,1,1,1,6,0.2752712146500695
663,gen_fuel_gas_pct,da_as_total_mw_synchronized_reserve,0.05125676261714292,0.2845003648549152,0.2513973746521928,0.18549207673060883,0.2684109109053269,0.01920876013741985,1,1,1,1,1,0,5,0.2845003648549152
664,gen_fuel_gas_pct,da_as_total_mw_thirty_minutes_reserve,0.04637202319159325,0.0929135070827097,0.04950204938242501,0.08521267723102585,0.17516944821785913,0.026605473607508052,0,0,0,1,1,0,2,0.17516944821785913
665,gen_fuel_gas_pct,da_as_ss_mw_primary_reserve,0.04240281871630724,0.23278699840711012,0.24155720992006996,0.18050597720322492,0.23460743217798563,0.02936042385929438,0,1,1,1,1,0,4,0.24155720992006996
666,gen_fuel_gas_pct,da_as_nsr_mw_primary_reserve,0.0420041311348001,-0.042595926008893406,0.00783040366130507,-0.03574367528495969,0.08313103110598363,0.03131630174671768,0,0,0,0,0,0,0,0.08313103110598363
667,gen_fuel_gas_pct,system_energy_price_da,0.06195148811137761,0.2408283887282851,0.22344758508317916,0.1623839310536558,0.2585084804813583,0.013073635936062165,1,1,1,1,1,0,5,0.2585084804813583
668,gen_fuel_gas_pct,total_lmp_da,0.06340602149170806,0.2601633110959918,0.23834615956353852,0.17543091465109814,0.2588472021233891,0.016005514522163918,1,1,1,1,1,0,5,0.2601633110959918
669,gen_fuel_gas_pct,congestion_price_da,0.05046478821411817,0.1466438094585649,0.10859896217925681,0.07715040311370587,0.13497021898448702,0.006543860460740575,1,1,1,0,1,0,4,0.1466438094585649
670,gen_fuel_gas_pct,marginal_loss_price_da,0.03791395821147446,0.11486668461564259,0.12803287048240797,0.0820961912705032,0.13897415970908364,0.01676650878247579,0,1,1,1,1,0,4,0.13897415970908364
671,gen_fuel_gas_pct,system_energy_price_rt,0.07971683412557344,0.25733037765191497,0.15486635121828093,0.19500556018904644,0.27474010467591753,0.015455877824048041,1,1,1,1,1,0,5,0.27474010467591753
672,gen_fuel_gas_pct,total_lmp_rt,0.06231818379779375,0.2765267568226885,0.2346011887710461,0.19991381706978037,0.2839982089112829,0.01903910626826294,1,1,1,1,1,0,5,0.2839982089112829
673,gen_fuel_gas_pct,congestion_price_rt,0.0397785935685484,0.20922611150443007,0.10246711359133891,0.1201195440644982,0.13012310186796786,0.0076525931441695045,0,1,1,1,1,0,4,0.20922611150443007
674,gen_fuel_gas_pct,marginal_loss_price_rt,0.05800873484142187,0.24589214359415573,0.18363379001273356,0.1417556296914095,0.19267484123021963,0.02760510330063219,1,1,1,1,1,0,5,0.24589214359415573
675,gen_fuel_gas_pct,net_actual_interchange_mw,0.03843872997241462,-0.24882272887508888,-0.24389989441220253,-0.1638935223797609,0.24107995244626818,0.027379018056593298,0,1,1,1,1,0,4,0.24882272887508888
676,gen_fuel_gas_pct,net_sched_interchange_mw,0.04216353002316525,-0.25011034781645997,-0.24329735089356277,-0.14699054767862108,0.21296871845208862,0.02744256164633027,0,1,1,1,1,0,4,0.25011034781645997
677,gen_fuel_gas_pct,net_inadv_interchange_mw,0.02976311415161459,0.2102796473583925,0.20748734960145235,0.1302418682235196,0.1858541145851756,0.012626771953729547,0,1,1,1,1,0,4,0.2102796473583925
678,gen_fuel_gas_pct,gross_actual_interchange_mw,0.04258271146057537,0.20296494840721904,0.22772017551426424,0.14679872115651932,0.22360938553112655,0.027094718834701277,0,1,1,1,1,0,4,0.22772017551426424
679,gen_fuel_gas_pct,gross_sched_interchange_mw,0.03039095169254487,0.15915472377570722,0.1819892540737242,0.11096052265777036,0.16593691033714544,0.0262719155900966,0,1,1,1,1,0,4,0.1819892540737242
680,gen_fuel_gas_pct,gross_inadv_interchange_mw,0.03099099816515352,0.16846655290037194,0.17703994740952653,0.08562274117319989,0.12622995028748896,0.02618041275200292,0,1,1,1,1,0,4,0.17703994740952653
681,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,0.04201739929409443,-0.006932589843379627,0.048605892643329186,-0.0018668334723380595,0.12502882400714924,0.0021121889757359552,0,0,0,0,1,0,1,0.12502882400714924
682,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,0.061851902837501534,-0.29572642085232487,-0.3193012710934406,-0.21165971643035864,0.3306914715398168,0.1083134819798431,1,1,1,1,1,1,6,0.3306914715398168
683,gen_fuel_hydro_pct,gen_fuel_oil_pct,0.08393205397051355,0.29055986059415423,0.30450497832136714,0.19193077564637198,0.3485500401496293,0.10359163439685763,1,1,1,1,1,1,6,0.3485500401496293
684,gen_fuel_hydro_pct,gen_fuel_other_renewables_pct,0.05434512781136417,-0.22315822542121672,-0.2542169943369101,-0.156131498470948,0.2496863940860906,0.07010072901877384,1,1,1,1,1,1,6,0.2542169943369101
685,gen_fuel_hydro_pct,gen_fuel_solar_pct,0.04694813933306569,-0.012566275786675615,-0.12072918349273175,0.02051431748679455,0.12215459122254466,0.009298016796216396,0,0,1,0,1,0,2,0.12215459122254466
686,gen_fuel_hydro_pct,gen_fuel_wind_pct,0.03314286411456662,0.010441188008553839,-0.05212443362833476,0.015244648318042814,0.08220644782030732,0.0009085583065431076,0,0,0,0,0,0,0,0.08220644782030732
687,gen_fuel_hydro_pct,forecast_load_mw_latest_available,0.07024889744369246,0.2813510548083381,0.31881441539874045,0.171495690853489,0.32601826996572236,0.028339809853539916,1,1,1,1,1,0,5,0.32601826996572236
688,gen_fuel_hydro_pct,forecast_load_mw_day_ahead,0.04935218539950164,0.12518857862437843,0.17946977825657137,0.08891020294690019,0.2225780587081508,0.028280822569388908,0,1,1,1,1,0,4,0.2225780587081508
689,gen_fuel_hydro_pct,prelim_load_avg_hourly,0.06752753173866763,0.26856530748203983,0.31487806124291634,0.17254934667778704,0.31365374442916855,0.0288559631517891,1,1,1,1,1,0,5,0.31487806124291634
690,gen_fuel_hydro_pct,metered_load_mw,0.06726761033042947,0.2658909585158372,0.3059745061418557,0.16740895190436475,0.29074502370981553,0.028469993337193838,1,1,1,1,1,0,5,0.3059745061418557
691,gen_fuel_hydro_pct,da_as_mcp_primary_reserve,0.3203594164530132,0.5003942483435901,0.3750407474237213,0.2713177648040033,0.590425265635957,0.27552602427476275,1,1,1,1,1,1,6,0.590425265635957
692,gen_fuel_hydro_pct,da_as_mcp_synchronized_reserve,0.28967438410236995,0.5264030437966815,0.4198182343545922,0.34813872671670837,0.6027829173085001,0.2803439532079975,1,1,1,1,1,1,6,0.6027829173085001
693,gen_fuel_hydro_pct,da_as_as_req_mw_primary_reserve,0.03805560724490022,-0.07512281288641066,-0.03176223660448477,-0.04630664442591048,0.058394639884121274,0.008310937400254717,0,0,0,0,0,0,0,0.07512281288641066
694,gen_fuel_hydro_pct,da_as_as_req_mw_synchronized_reserve,0.039107403094186255,-0.05944339176937491,-0.019498788940121976,-0.059715040311370586,0.07117055474254362,0.007359527132779102,0,0,0,0,0,0,0,0.07117055474254362
695,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,0.03495430416676747,-0.0503538117930741,-0.02754837650655695,-0.0433666944676119,0.052457135845189524,0.0015157557795817955,0,0,0,0,0,0,0,0.052457135845189524
696,gen_fuel_hydro_pct,da_as_total_mw_primary_reserve,0.05865534763293421,-0.13022636082644715,-0.14096183985426108,-0.0928815679733111,0.1767842539547876,0.06774593673389068,1,1,1,1,1,1,6,0.1767842539547876
697,gen_fuel_hydro_pct,da_as_total_mw_synchronized_reserve,0.05575919408511213,-0.06041862456208491,0.02498650480008957,-0.014613566861273283,0.16582726778304,0.01609027740530978,1,0,0,0,1,0,2,0.16582726778304
698,gen_fuel_hydro_pct,da_as_total_mw_thirty_minutes_reserve,0.06907950018426949,-0.2821027703789039,-0.31469531110562127,-0.18835696413678066,0.295122032671733,0.02647155893203262,1,1,1,1,1,0,5,0.31469531110562127
699,gen_fuel_hydro_pct,da_as_ss_mw_primary_reserve,0.09129521512734191,-0.3354365477224209,-0.2864165756352586,-0.2503586321934946,0.3737226660267486,0.03394139218657859,1,1,1,1,1,0,5,0.3737226660267486
700,gen_fuel_hydro_pct,da_as_nsr_mw_primary_reserve,0.08298694162963877,-0.0512318183257011,-0.14889239928042006,-0.05510703363914373,0.22739058828973158,0.04098997934270548,1,0,1,0,1,0,3,0.22739058828973158
701,gen_fuel_hydro_pct,system_energy_price_da,0.15108103286596666,0.4333569005466751,0.3491917078021587,0.31967750903530723,0.5004675280758766,0.03781439022766773,1,1,1,1,1,0,5,0.5004675280758766
702,gen_fuel_hydro_pct,total_lmp_da,0.13635400308274254,0.4371094578158714,0.35006841935452265,0.29664720600500416,0.45597528858430075,0.0420114359868498,1,1,1,1,1,0,5,0.45597528858430075
703,gen_fuel_hydro_pct,congestion_price_da,0.0860022026244942,0.2089276363717102,0.18353004878720616,0.14355574089519044,0.3036768188569523,0.05659207473329324,1,1,1,1,1,1,6,0.3036768188569523
704,gen_fuel_hydro_pct,marginal_loss_price_da,0.08971725056814495,0.36959444633011,0.2775884189402897,0.22254934667778706,0.3106142154411889,0.09424800321683377,1,1,1,1,1,1,6,0.36959444633011
705,gen_fuel_hydro_pct,system_energy_price_rt,0.10039094439238637,0.366501261857373,0.2730441443047919,0.22280511537392272,0.3310130539082687,0.024846576089352236,1,1,1,1,1,0,5,0.366501261857373
706,gen_fuel_hydro_pct,total_lmp_rt,0.13031237275571458,0.3506135725508214,0.2316055938098899,0.20751181540172367,0.3394721323053482,0.024432370322510222,1,1,1,1,1,0,5,0.3506135725508214
707,gen_fuel_hydro_pct,congestion_price_rt,0.04673678438993816,0.1420126377895939,0.16858011133030398,0.08585348901862663,0.18470037666121672,0.024608009793437184,0,1,1,1,1,0,4,0.18470037666121672
708,gen_fuel_hydro_pct,marginal_loss_price_rt,0.06370431140757252,0.21497034520360128,0.1943261296587637,0.13067139282735613,0.20025531286105314,0.02311726386227278,1,1,1,1,1,0,5,0.21497034520360128
709,gen_fuel_hydro_pct,net_actual_interchange_mw,0.03188080418331825,0.07966194331474998,0.0768078587220351,0.04996663886572143,0.09320057470418866,0.02768714334785392,0,0,0,0,0,0,0,0.09320057470418866
710,gen_fuel_hydro_pct,net_sched_interchange_mw,0.029307511990152937,0.07702983927609434,0.08028319827441088,0.05976647206005004,0.10513626911357672,0.026468470389601692,0,0,0,0,1,0,1,0.10513626911357672
711,gen_fuel_hydro_pct,net_inadv_interchange_mw,0.032033263690547945,0.10999322417904851,0.15191562756517835,0.04987211565193216,0.13431264257643977,0.014519293984485602,0,1,1,0,1,0,3,0.15191562756517835
712,gen_fuel_hydro_pct,gross_actual_interchange_mw,0.042713400395336915,0.0074770696438510075,0.04826235073472272,0.012046149569085349,0.12684141437079655,0.025897283235620096,0,0,0,0,1,0,1,0.12684141437079655
713,gen_fuel_hydro_pct,gross_sched_interchange_mw,0.03171386245473956,-0.12493000300482138,-0.09398006072910284,-0.06785098693355573,0.1033542651853599,0.025674412672906582,0,1,0,0,1,0,2,0.12493000300482138
714,gen_fuel_hydro_pct,gross_inadv_interchange_mw,0.03347965315498661,0.10996271356949389,0.13392020045247308,0.06621351125938282,0.13443795994250612,0.02642270560863419,0,1,1,0,1,0,3,0.13443795994250612
715,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,0.05651594777278773,-0.286971234908867,-0.2763005103652258,-0.20855574089519044,0.311020251722259,0.0955145782591563,1,1,1,1,1,1,6,0.311020251722259
716,gen_fuel_multiple_fuels_pct,gen_fuel_oil_pct,0.09827531381435473,0.4605661348666617,0.38558470221557395,0.3452654990269669,0.4564996753093551,0.17038864932219572,1,1,1,1,1,1,6,0.4605661348666617
717,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,0.04287538403754695,-0.21449329032797276,-0.22120214755651363,-0.09392271337225466,0.14586375027086929,0.025236644639265966,0,1,1,1,1,0,4,0.22120214755651363
718,gen_fuel_multiple_fuels_pct,gen_fuel_solar_pct,0.03470856336443774,0.032811915253079804,-0.0065367029206522915,0.010405893800389213,0.07227824779431183,0.0009738437051979775,0,0,0,0,0,0,0,0.07227824779431183
719,gen_fuel_multiple_fuels_pct,gen_fuel_wind_pct,0.05859625976545899,-0.2833363028275666,-0.23994284511496689,-0.19658604392549348,0.2821872572013649,0.06676356544984262,1,1,1,1,1,1,6,0.2833363028275666
720,gen_fuel_multiple_fuels_pct,forecast_load_mw_latest_available,0.04551479090577228,0.20891509834778968,0.2125189071977189,0.12116624965248818,0.187615987197295,0.028212374139155016,0,1,1,1,1,0,4,0.2125189071977189
721,gen_fuel_multiple_fuels_pct,forecast_load_mw_day_ahead,0.04763392452461742,0.17255471490194169,0.17610801200289722,0.1273380594940228,0.20328365217189812,0.028249913254278967,0,1,1,1,1,0,4,0.20328365217189812
722,gen_fuel_multiple_fuels_pct,prelim_load_avg_hourly,0.04751631820636732,0.2061888996954933,0.20802153180155405,0.12793299972199054,0.2153368415829974,0.028788413627725204,0,1,1,1,1,0,4,0.2153368415829974
723,gen_fuel_multiple_fuels_pct,metered_load_mw,0.04251620052614593,0.16839703939308276,0.1789473911037003,0.12219766472060051,0.21189262414697135,0.02826426641072555,0,1,1,1,1,0,4,0.21189262414697135
724,gen_fuel_multiple_fuels_pct,da_as_mcp_primary_reserve,0.10196745313424838,0.2225298899387128,0.17548662431365894,0.11819988879621907,0.21573307036701067,0.035066620134193746,1,1,1,1,1,0,5,0.2225298899387128
725,gen_fuel_multiple_fuels_pct,da_as_mcp_synchronized_reserve,0.09396429417518093,0.23646241728186088,0.15895231507110943,0.1356630525437865,0.2030652703571993,0.028404388092094363,1,1,1,1,1,0,5,0.23646241728186088
726,gen_fuel_multiple_fuels_pct,da_as_as_req_mw_primary_reserve,0.1010672521231948,-0.0227255110077468,-0.091238809961116,-0.01286488740617181,0.14602695785297432,0.04811163956143529,1,0,0,0,1,0,2,0.14602695785297432
727,gen_fuel_multiple_fuels_pct,da_as_as_req_mw_synchronized_reserve,0.10651038344188525,-0.01977935795374611,-0.08495821149109438,-0.017535446205170977,0.12127519713255795,0.044024091684997886,1,0,0,0,1,0,2,0.12127519713255795
728,gen_fuel_multiple_fuels_pct,da_as_as_req_mw_thirty_minutes_reserve,0.10137989992031182,0.016291601797351445,-0.05988435859947834,0.008077564637197665,0.11459705084612397,0.021117055561435394,1,0,0,0,1,0,2,0.11459705084612397
