total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,congestion_price_da,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw
0.0,0.0915229,0.0,0.0,0.0,0.0,0.15368822,0.048616394,0.0,0.0,0.10336285,0.09875117,0.1530647,0.089648224,0.06706952,0.0,0.018349236,0.0,0.1185765,0.0,0.0,0.0,0.05628076,0.06138237,0.05187361,0.0,0.0,0.31003708,0.0,0.0,0.3930714,0.36007714,0.05236004,0.0,0.06854891,0.0,0.0,0.0
0.0,0.08931059,0.0,0.0,0.0,0.0,0.15537797,0.048982933,0.0,0.0,0.101392135,0.09656455,0.15360154,0.08664024,0.06541864,0.0,0.019795202,0.0,0.117107876,0.0,0.0,0.0,0.057916567,0.060557734,0.053872332,0.0,0.0,0.30833906,0.0,0.0,0.39353916,0.35783428,0.052239146,0.0,0.07078327,0.0,0.0,0.0
0.0,0.091340706,0.0,0.0,0.0,0.0,0.15706402,0.04877197,0.0,0.0,0.10234309,0.09934524,0.1542577,0.08984425,0.06527097,0.0,0.02096697,0.0,0.11533145,0.0,0.0,0.0,0.056643844,0.057577465,0.054741412,0.0,0.0,0.30770448,0.0,0.0,0.391843,0.3558844,0.051681545,0.0,0.06988338,0.0,0.0,0.0
0.0,0.08891479,0.0,0.0,0.0,0.0,0.15505777,0.04704511,0.0,0.0,0.10397052,0.09582637,0.14971243,0.08861414,0.064536415,0.0,0.01914361,0.0,0.114682265,0.0,0.0,0.0,0.05491464,0.060767904,0.052132532,0.0,0.0,0.306216,0.0,0.0,0.39083922,0.35825038,0.05369077,0.0,0.06858953,0.0,0.0,0.0
0.0,0.088240385,0.0,0.0,0.0,0.0,0.15378137,0.048860393,0.0,0.0,0.10743495,0.097311996,0.15098283,0.08846688,0.065515555,0.0,0.017798897,0.0,0.11696266,0.0,0.0,0.0,0.056107525,0.060892392,0.052888393,0.0,0.0,0.30455148,0.0,0.0,0.39036408,0.35354444,0.053761866,0.0,0.0686209,0.0,0.0,0.0
0.0,0.08632824,0.0,0.0,0.0,0.0,0.15173385,0.04729168,0.0,0.0,0.106007405,0.09348475,0.15072697,0.0863387,0.0685927,0.0,0.019182812,0.0,0.11695546,0.0,0.0,0.0,0.057611026,0.05975071,0.055252973,0.0,0.0,0.3083088,0.0,0.0,0.387995,0.35312662,0.051347174,0.0,0.06751084,0.0,0.0,0.0
0.0,0.08964311,0.0,0.0,0.0,0.0,0.15536118,0.047970958,0.0,0.0,0.10544471,0.09461918,0.14782387,0.08867706,0.06668011,0.0,0.01907873,0.0,0.117888115,0.0,0.0,0.0,0.056631416,0.058811173,0.051062938,0.0,0.0,0.30364,0.0,0.0,0.38533944,0.35369736,0.052111417,0.0,0.06900727,0.0,0.0,0.0
0.0,0.085454084,0.0,0.0,0.0,0.0,0.15099637,0.04837672,0.0,0.0,0.10488009,0.09782042,0.1528507,0.08720439,0.06579914,0.0,0.018765407,0.0,0.11929591,0.0,0.0,0.0,0.054187685,0.059853446,0.050797727,0.0,0.0,0.30456427,0.0,0.0,0.3844355,0.35728988,0.055363793,0.0,0.06930992,0.0,0.0,0.0
0.0,0.08674687,0.0,0.0,0.0,0.0,0.15510778,0.046911046,0.0,0.0,0.09884236,0.09624678,0.14790727,0.090102926,0.066092625,0.0,0.02091622,0.0,0.114881046,0.0,0.0,0.0,0.057014104,0.061612725,0.051659416,0.0,0.0,0.30371726,0.0,0.0,0.38051686,0.35082787,0.05411524,0.0,0.06781814,0.0,0.0,0.0
0.0,0.090174556,0.0,0.0,0.0,0.0,0.15014796,0.048589215,0.0,0.0,0.10007312,0.10145418,0.15279695,0.090915225,0.065625705,0.0,0.019054877,0.0,0.115584604,0.0,0.0,0.0,0.055156436,0.061285466,0.05289116,0.0,0.0,0.29958493,0.0,0.0,0.38337213,0.350781,0.056356333,0.0,0.06854139,0.0,0.0,0.0
0.0,0.08756831,0.0,0.0,0.0,0.0,0.15214987,0.04774822,0.0,0.0,0.103347555,0.09870807,0.14934252,0.08913096,0.066099726,0.0,0.020059109,0.0,0.11191001,0.0,0.0,0.0,0.057578493,0.059869807,0.050396837,0.0,0.0,0.29921904,0.0,0.0,0.38209313,0.35299718,0.05493031,0.0,0.0691672,0.0,0.0,0.0
0.0,0.08692496,0.0,0.0,0.0,0.0,0.15225229,0.047795,0.0,0.0,0.10228787,0.09626957,0.15185238,0.090155005,0.06552963,0.0,0.02016824,0.0,0.11415378,0.0,0.0,0.0,0.053831935,0.062076412,0.050648034,0.0,0.0,0.3021899,0.0,0.0,0.38130623,0.34843042,0.05481418,0.0,0.06989122,0.0,0.0,0.0
0.0,0.08648005,0.0,0.0,0.0,0.0,0.15284519,0.045783143,0.0,0.0,0.10157187,0.09551309,0.15059392,0.08680422,0.06461652,0.0,0.019315397,0.0,0.11526826,0.0,0.0,0.0,0.056297805,0.060490128,0.050249018,0.0,0.0,0.2990534,0.0,0.0,0.38008,0.34881786,0.053270034,0.0,0.07197049,0.0,0.0,0.0
0.0,0.09077705,0.0,0.0,0.0,0.0,0.15288553,0.047796898,0.0,0.0,0.09605421,0.09673961,0.15029104,0.088527925,0.063901104,0.0,0.020007009,0.0,0.11538187,0.0,0.0,0.0,0.055560373,0.058047064,0.05199138,0.0,0.0,0.29943982,0.0,0.0,0.37754792,0.35105675,0.05405799,0.0,0.0693547,0.0,0.0,0.0
0.0,0.08811689,0.0,0.0,0.0,0.0,0.15486456,0.04754657,0.0,0.0,0.10375641,0.09146599,0.14863917,0.09117825,0.06396081,0.0,0.019382194,0.0,0.111642785,0.0,0.0,0.0,0.055914123,0.059413895,0.053116288,0.0,0.0,0.29957634,0.0,0.0,0.3751579,0.34784788,0.05536685,0.0,0.0675189,0.0,0.0,0.0
0.0,0.086004,0.0,0.0,0.0,0.0,0.15265788,0.046782084,0.0,0.0,0.10087274,0.09467843,0.14497843,0.08668646,0.065540045,0.0,0.019449217,0.0,0.11408708,0.0,0.0,0.0,0.054703124,0.062315527,0.05106637,0.0,0.0,0.2993053,0.0,0.0,0.37607715,0.34828916,0.05539245,0.0,0.06960029,0.0,0.0,0.0
0.0,0.08789379,0.0,0.0,0.0,0.0,0.15151471,0.04971296,0.0,0.0,0.10259169,0.09810501,0.14904283,0.08582662,0.06670147,0.0,0.018928407,0.0,0.11349685,0.0,0.0,0.0,0.057891075,0.06167627,0.057108175,0.0,0.0,0.2991588,0.0,0.0,0.37438548,0.34147164,0.05536756,0.0,0.06637496,0.0,0.0,0.0
0.0,0.08892319,0.0,0.0,0.0,0.0,0.15028518,0.04976878,0.0,0.0,0.10459488,0.09906097,0.1484949,0.08504608,0.063808404,0.0,0.020411836,0.0,0.11249167,0.0,0.0,0.0,0.05512165,0.059806615,0.051525883,0.0,0.0,0.2967863,0.0,0.0,0.3748253,0.34696496,0.053638093,0.0,0.068315804,0.0,0.0,0.0
0.0,0.0894076,0.0,0.0,0.0,0.0,0.15165481,0.048016667,0.0,0.0,0.10214841,0.09848558,0.1501524,0.0858811,0.06284317,0.0,0.020826412,0.0,0.110631116,0.0,0.0,0.0,0.05766957,0.05771075,0.05070717,0.0,0.0,0.29523575,0.0,0.0,0.3771503,0.34501424,0.053973034,0.0,0.06968535,0.0,0.0,0.0
