total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.12948316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07083094,0.0,0.0,0.0,0.0,0.023111824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043422587,0.0,0.0,0.0,0.0,0.0058201165,0.019899208,0.0,0.0,0.0,0.0,0.025160713,0.251233,0.0,0.0,0.0,0.0,0.0,0.18507043,0.0,0.0,0.10678451,0.2577355,0.0,0.08094023,0.0,2.5287347e-06,0.0,0.07688055,0.0,0.0,0.056269914,0.0
0.0,0.12791759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06915384,0.0,0.0,0.0,0.0,0.022401355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043299932,0.0,0.0,0.0,0.0,0.0064746668,0.018790476,0.0,0.0,0.0,0.0,0.023672858,0.24513629,0.0,0.0,0.0,0.0,0.0,0.18465032,0.0,0.0,0.10600296,0.25618625,0.0,0.08215594,0.0,1.010256e-06,0.0,0.080179386,0.0,0.0,0.05578793,0.0
0.0,0.12677903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069708854,0.0,0.0,0.0,0.0,0.022113135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042510837,0.0,0.0,0.0,0.0,0.005692964,0.018686716,0.0,0.0,0.0,0.0,0.023041638,0.24646191,0.0,0.0,0.0,0.0,0.0,0.17566395,0.0,0.0,0.104174614,0.2545347,0.0,0.081486575,0.0,3.7673064e-07,0.0,0.07765961,0.0,0.0,0.05485528,0.0
0.0,0.12560506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06684286,0.0,0.0,0.0,0.0,0.022550454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04199015,0.0,0.0,0.0,0.0,0.006290578,0.018960366,0.0,0.0,0.0,0.0,0.022784222,0.23654443,0.0,0.0,0.0,0.0,0.0,0.17772353,0.0,0.0,0.10040253,0.24887213,0.0,0.08131912,0.0,1.3046544e-07,0.0,0.07735894,0.0,0.0,0.055114087,0.0
0.0,0.1231291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06755549,0.0,0.0,0.0,0.0,0.022334496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04239194,0.0,0.0,0.0,0.0,0.0056373063,0.01866065,0.0,0.0,0.0,0.0,0.020646812,0.23975056,0.0,0.0,0.0,0.0,0.0,0.17692842,0.0,0.0,0.097954184,0.24051747,0.0,0.075599514,0.0,4.1726096e-08,0.0,0.07837323,0.0,0.0,0.05532375,0.0
0.0,0.12017644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06850156,0.0,0.0,0.0,0.0,0.022243807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041069426,0.0,0.0,0.0,0.0,0.0047489335,0.019008314,0.0,0.0,0.0,0.0,0.02008825,0.23471862,0.0,0.0,0.0,0.0,0.0,0.17038259,0.0,0.0,0.09690473,0.24374187,0.0,0.074154064,0.0,1.22479085e-08,0.0,0.078303106,0.0,0.0,0.05607716,0.0
0.0,0.12122464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067192845,0.0,0.0,0.0,0.0,0.022725925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406006,0.0,0.0,0.0,0.0,0.0048138243,0.017992726,0.0,0.0,0.0,0.0,0.019329369,0.23364069,0.0,0.0,0.0,0.0,0.0,0.17063418,0.0,0.0,0.09886893,0.23445684,0.0,0.0763647,0.0,3.2776122e-09,0.0,0.07722353,0.0,0.0,0.05194764,0.0
0.0,0.12062911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06805401,0.0,0.0,0.0,0.0,0.022529615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04150118,0.0,0.0,0.0,0.0,0.0046759886,0.018237907,0.0,0.0,0.0,0.0,0.01861727,0.22040977,0.0,0.0,0.0,0.0,0.0,0.16937387,0.0,0.0,0.098316215,0.23662317,0.0,0.07842683,0.0,7.939471e-10,0.0,0.07850739,0.0,0.0,0.051576678,0.0
0.0,0.12029108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06478491,0.0,0.0,0.0,0.0,0.021845838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04100473,0.0,0.0,0.0,0.0,0.004601823,0.018717475,0.0,0.0,0.0,0.0,0.017722819,0.21654631,0.0,0.0,0.0,0.0,0.0,0.1672938,0.0,0.0,0.09637376,0.23176765,0.0,0.07568483,0.0,1.7273852e-10,0.0,0.07918384,0.0,0.0,0.054473687,0.0
0.0,0.11620295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06423881,0.0,0.0,0.0,0.0,0.022164319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040678352,0.0,0.0,0.0,0.0,0.0044986717,0.018183317,0.0,0.0,0.0,0.0,0.015720014,0.21882452,0.0,0.0,0.0,0.0,0.0,0.16895181,0.0,0.0,0.09481621,0.226987,0.0,0.07369088,0.0,3.3470192e-11,0.0,0.08021065,0.0,0.0,0.05471826,0.0
0.0,0.11498005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06162624,0.0,0.0,0.0,0.0,0.021501614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040465247,0.0,0.0,0.0,0.0,0.004073144,0.018695634,0.0,0.0,0.0,0.0,0.0149905365,0.21511546,0.0,0.0,0.0,0.0,0.0,0.16146661,0.0,0.0,0.09762692,0.22414653,0.0,0.0744331,0.0,5.7228965e-12,0.0,0.08031307,0.0,0.0,0.053479947,0.0
0.0,0.11779463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313122,0.0,0.0,0.0,0.0,0.021568688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040073127,0.0,0.0,0.0,0.0,0.00430879,0.018468956,0.0,0.0,0.0,0.0,0.0136702545,0.20960866,0.0,0.0,0.0,0.0,0.0,0.16346179,0.0,0.0,0.09216866,0.22193645,0.0,0.075494885,0.0,8.549153e-13,0.0,0.07977405,0.0,0.0,0.053366225,0.0
0.0,0.11390436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063721955,0.0,0.0,0.0,0.0,0.021631533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0399063,0.0,0.0,0.0,0.0,0.004144186,0.017435232,0.0,0.0,0.0,0.0,0.012780883,0.2095074,0.0,0.0,0.0,0.0,0.0,0.15755935,0.0,0.0,0.09252389,0.22154412,0.0,0.072158515,0.0,1.1037255e-13,0.0,0.0811123,0.0,0.0,0.05369564,0.0
0.0,0.1182624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062698886,0.0,0.0,0.0,0.0,0.0213846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964393,0.0,0.0,0.0,0.0,0.004390736,0.01742139,0.0,0.0,0.0,0.0,0.011731612,0.20482524,0.0,0.0,0.0,0.0,0.0,0.16080502,0.0,0.0,0.08973296,0.21695486,0.0,0.072826035,0.0,1.2169969e-14,0.0,0.0813278,0.0,0.0,0.050926503,0.0
0.0,0.11112394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060795944,0.0,0.0,0.0,0.0,0.022323145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041251224,0.0,0.0,0.0,0.0,0.005456179,0.018377414,0.0,0.0,0.0,0.0,0.011462102,0.19755197,0.0,0.0,0.0,0.0,0.0,0.15497965,0.0,0.0,0.093923315,0.21646191,0.0,0.07376761,0.0,1.1313609e-15,0.0,0.08139168,0.0,0.0,0.051313262,0.0
0.0,0.11218041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061554193,0.0,0.0,0.0,0.0,0.021456454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940284,0.0,0.0,0.0,0.0,0.004821363,0.01841492,0.0,0.0,0.0,0.0,0.010739174,0.20030479,0.0,0.0,0.0,0.0,0.0,0.1537809,0.0,0.0,0.09296869,0.2143922,0.0,0.07401037,0.0,8.743245e-17,0.0,0.080719106,0.0,0.0,0.05130606,0.0
0.0,0.10962969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060491674,0.0,0.0,0.0,0.0,0.021318898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040692154,0.0,0.0,0.0,0.0,0.0040349695,0.018470228,0.0,0.0,0.0,0.0,0.010312378,0.19733231,0.0,0.0,0.0,0.0,0.0,0.15247642,0.0,0.0,0.091555096,0.20922874,0.0,0.07205758,0.0,5.5309394e-18,0.0,0.081680365,0.0,0.0,0.050833177,0.0
0.0,0.1124641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06007793,0.0,0.0,0.0,0.0,0.021126695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038438343,0.0,0.0,0.0,0.0,0.004264212,0.01785675,0.0,0.0,0.0,0.0,0.010020632,0.19459392,0.0,0.0,0.0,0.0,0.0,0.1531308,0.0,0.0,0.088665955,0.2062966,0.0,0.071831584,0.0,2.815974e-19,0.0,0.07954024,0.0,0.0,0.05068804,0.0
0.0,0.109164506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608766,0.0,0.0,0.0,0.0,0.021102408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394341,0.0,0.0,0.0,0.0,0.004888655,0.018293941,0.0,0.0,0.0,0.0,0.0093680965,0.18957359,0.0,0.0,0.0,0.0,0.0,0.14968158,0.0,0.0,0.08924745,0.20513806,0.0,0.068704605,0.0,1.1326252e-20,0.0,0.08547327,0.0,0.0,0.051050447,0.0
0.0,0.10640506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851972,0.0,0.0,0.0,0.0,0.020721482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038539313,0.0,0.0,0.0,0.0,0.004754369,0.018026628,0.0,0.0,0.0,0.0,0.008405993,0.19006377,0.0,0.0,0.0,0.0,0.0,0.14962906,0.0,0.0,0.08760649,0.20351529,0.0,0.06853508,0.0,3.5259318e-22,0.0,0.07944719,0.0,0.0,0.04924286,0.0
0.0,0.10686288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05764116,0.0,0.0,0.0,0.0,0.02127761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038520355,0.0,0.0,0.0,0.0,0.0045895823,0.018466562,0.0,0.0,0.0,0.0,0.007800655,0.18753211,0.0,0.0,0.0,0.0,0.0,0.14806394,0.0,0.0,0.0886277,0.20182438,0.0,0.06708928,0.0,8.305433e-24,0.0,0.08220462,0.0,0.0,0.050643295,0.0
0.0,0.10582523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057076387,0.0,0.0,0.0,0.0,0.021590263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03777885,0.0,0.0,0.0,0.0,0.004079281,0.016821098,0.0,0.0,0.0,0.0,0.007146613,0.18791252,0.0,0.0,0.0,0.0,0.0,0.14790721,0.0,0.0,0.087243505,0.19648935,0.0,0.06755956,0.0,1.4436389e-25,0.0,0.08407605,0.0,0.0,0.04886019,0.0
0.0,0.10393107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058532983,0.0,0.0,0.0,0.0,0.021960475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038726263,0.0,0.0,0.0,0.0,0.0039792573,0.017381087,0.0,0.0,0.0,0.0,0.006730851,0.18180273,0.0,0.0,0.0,0.0,0.0,0.1475377,0.0,0.0,0.08564157,0.19708517,0.0,0.070318,0.0,1.8007218e-27,0.0,0.08192692,0.0,0.0,0.04876024,0.0
0.0,0.10447127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057239316,0.0,0.0,0.0,0.0,0.021385605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038101666,0.0,0.0,0.0,0.0,0.004645733,0.017267639,0.0,0.0,0.0,0.0,0.006163158,0.18138301,0.0,0.0,0.0,0.0,0.0,0.14317617,0.0,0.0,0.08369081,0.19683337,0.0,0.06883015,0.0,1.5623908e-29,0.0,0.08367117,0.0,0.0,0.047572907,0.0
0.0,0.10261332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056824792,0.0,0.0,0.0,0.0,0.02100097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385976,0.0,0.0,0.0,0.0,0.0044025634,0.017344771,0.0,0.0,0.0,0.0,0.005375732,0.18119909,0.0,0.0,0.0,0.0,0.0,0.14333498,0.0,0.0,0.08543164,0.19008295,0.0,0.06976941,0.0,9.1052734e-32,0.0,0.08667837,0.0,0.0,0.04941971,0.0
0.0,0.102766074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053622212,0.0,0.0,0.0,0.0,0.021402631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391969,0.0,0.0,0.0,0.0,0.0040619965,0.016942576,0.0,0.0,0.0,0.0,0.0047098976,0.1754712,0.0,0.0,0.0,0.0,0.0,0.1447943,0.0,0.0,0.08381134,0.19054931,0.0,0.06915799,0.0,3.4260692e-34,0.0,0.08288872,0.0,0.0,0.046218228,0.0
0.0,0.10251431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054388884,0.0,0.0,0.0,0.0,0.021069735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037989184,0.0,0.0,0.0,0.0,0.0041402187,0.017078167,0.0,0.0,0.0,0.0,0.0042801793,0.17295934,0.0,0.0,0.0,0.0,0.0,0.13992666,0.0,0.0,0.08341631,0.18816154,0.0,0.06909973,0.0,7.95761e-37,0.0,0.08150913,0.0,0.0,0.047726233,0.0
0.0,0.09967618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05538199,0.0,0.0,0.0,0.0,0.021133378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038459178,0.0,0.0,0.0,0.0,0.0044174907,0.016720757,0.0,0.0,0.0,0.0,0.0037076352,0.16989782,0.0,0.0,0.0,0.0,0.0,0.1383963,0.0,0.0,0.08289451,0.18758091,0.0,0.06951484,0.0,1.083613e-39,0.0,0.0828138,0.0,0.0,0.04849257,0.0
0.0,0.1006213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054751195,0.0,0.0,0.0,0.0,0.021082735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037335135,0.0,0.0,0.0,0.0,0.004404248,0.016392235,0.0,0.0,0.0,0.0,0.0031977554,0.16962403,0.0,0.0,0.0,0.0,0.0,0.13667311,0.0,0.0,0.08187293,0.18581073,0.0,0.06941777,0.0,8.16e-43,0.0,0.084773466,0.0,0.0,0.04838283,0.0
0.0,0.096229576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054558706,0.0,0.0,0.0,0.0,0.020479696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03725356,0.0,0.0,0.0,0.0,0.0044953846,0.01722854,0.0,0.0,0.0,0.0,0.0027111766,0.16894901,0.0,0.0,0.0,0.0,0.0,0.13622469,0.0,0.0,0.08099842,0.18334162,0.0,0.06721761,0.0,0.0,0.0,0.07962071,0.0,0.0,0.046328768,0.0
0.0,0.094205625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054370325,0.0,0.0,0.0,0.0,0.02167815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036434535,0.0,0.0,0.0,0.0,0.005010333,0.016488714,0.0,0.0,0.0,0.0,0.0021842415,0.16541797,0.0,0.0,0.0,0.0,0.0,0.13446681,0.0,0.0,0.081504434,0.1796677,0.0,0.06756172,0.0,0.0,0.0,0.08000907,0.0,0.0,0.045714796,0.0
0.0,0.097180106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056147005,0.0,0.0,0.0,0.0,0.02093212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037141446,0.0,0.0,0.0,0.0,0.004066588,0.016990919,0.0,0.0,0.0,0.0,0.001775503,0.16052324,0.0,0.0,0.0,0.0,0.0,0.13172247,0.0,0.0,0.08218665,0.18222073,0.0,0.06505702,0.0,0.0,0.0,0.079962835,0.0,0.0,0.04627759,0.0
0.0,0.09735453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05599626,0.0,0.0,0.0,0.0,0.021315577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696206,0.0,0.0,0.0,0.0,0.0037188649,0.01692008,0.0,0.0,0.0,0.0,0.0013862029,0.16221593,0.0,0.0,0.0,0.0,0.0,0.13575442,0.0,0.0,0.07961281,0.17821603,0.0,0.06601755,0.0,0.0,0.0,0.08064558,0.0,0.0,0.043891273,0.0
0.0,0.09571441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054013446,0.0,0.0,0.0,0.0,0.021074135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720538,0.0,0.0,0.0,0.0,0.0037342391,0.016476214,0.0,0.0,0.0,0.0,0.0010681474,0.16166045,0.0,0.0,0.0,0.0,0.0,0.13110188,0.0,0.0,0.08078966,0.17713943,0.0,0.06510044,0.0,0.0,0.0,0.0789349,0.0,0.0,0.044220302,0.0
0.0,0.09483561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053781364,0.0,0.0,0.0,0.0,0.02064307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037742965,0.0,0.0,0.0,0.0,0.0032788506,0.017075606,0.0,0.0,0.0,0.0,0.00082676916,0.15372579,0.0,0.0,0.0,0.0,0.0,0.13184406,0.0,0.0,0.08022021,0.17489815,0.0,0.06655381,0.0,0.0,0.0,0.082542524,0.0,0.0,0.044894755,0.0
0.0,0.094025366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055124175,0.0,0.0,0.0,0.0,0.020337604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037278134,0.0,0.0,0.0,0.0,0.0032759656,0.016940406,0.0,0.0,0.0,0.0,0.00059060036,0.1553433,0.0,0.0,0.0,0.0,0.0,0.12843306,0.0,0.0,0.07853093,0.1764437,0.0,0.06613933,0.0,0.0,0.0,0.082113594,0.0,0.0,0.044803295,0.0
0.0,0.09246956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05271576,0.0,0.0,0.0,0.0,0.020496573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037855245,0.0,0.0,0.0,0.0,0.003406341,0.017233843,0.0,0.0,0.0,0.0,0.00042712674,0.15428111,0.0,0.0,0.0,0.0,0.0,0.12982278,0.0,0.0,0.07757327,0.1702238,0.0,0.06690629,0.0,0.0,0.0,0.08198551,0.0,0.0,0.045471355,0.0
0.0,0.09262049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052999448,0.0,0.0,0.0,0.0,0.020713357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036451958,0.0,0.0,0.0,0.0,0.0038722488,0.017076787,0.0,0.0,0.0,0.0,0.00030044848,0.15060203,0.0,0.0,0.0,0.0,0.0,0.1281842,0.0,0.0,0.07975942,0.16982971,0.0,0.068640396,0.0,0.0,0.0,0.08183894,0.0,0.0,0.04492625,0.0
0.0,0.09226613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05300954,0.0,0.0,0.0,0.0,0.020551309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036837425,0.0,0.0,0.0,0.0,0.004058539,0.017096912,0.0,0.0,0.0,0.0,0.00020145017,0.15128967,0.0,0.0,0.0,0.0,0.0,0.12698588,0.0,0.0,0.07514162,0.17087871,0.0,0.066199206,0.0,0.0,0.0,0.08378245,0.0,0.0,0.044131972,0.0
0.0,0.09206043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052413028,0.0,0.0,0.0,0.0,0.020304559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03687105,0.0,0.0,0.0,0.0,0.0043080677,0.016521038,0.0,0.0,0.0,0.0,0.00013255645,0.14915769,0.0,0.0,0.0,0.0,0.0,0.12823153,0.0,0.0,0.07318802,0.17063875,0.0,0.06515594,0.0,0.0,0.0,0.083914496,0.0,0.0,0.044119358,0.0
0.0,0.08962521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052024405,0.0,0.0,0.0,0.0,0.020979669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03670785,0.0,0.0,0.0,0.0,0.0037097484,0.016613288,0.0,0.0,0.0,0.0,8.3431376e-05,0.14840066,0.0,0.0,0.0,0.0,0.0,0.12738551,0.0,0.0,0.07539599,0.16659434,0.0,0.0648937,0.0,0.0,0.0,0.081765175,0.0,0.0,0.044125307,0.0
0.0,0.09220552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050978765,0.0,0.0,0.0,0.0,0.019902458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03710542,0.0,0.0,0.0,0.0,0.0039800815,0.016264338,0.0,0.0,0.0,0.0,5.0955987e-05,0.14270556,0.0,0.0,0.0,0.0,0.0,0.12633681,0.0,0.0,0.076177545,0.16465928,0.0,0.06451373,0.0,0.0,0.0,0.07886758,0.0,0.0,0.04527711,0.0
0.0,0.09151901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05051516,0.0,0.0,0.0,0.0,0.020198077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03556412,0.0,0.0,0.0,0.0,0.003163232,0.016343243,0.0,0.0,0.0,0.0,2.9811952e-05,0.14407666,0.0,0.0,0.0,0.0,0.0,0.12196187,0.0,0.0,0.07528513,0.16529736,0.0,0.0630896,0.0,0.0,0.0,0.08311784,0.0,0.0,0.04466647,0.0
0.0,0.090600796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050574698,0.0,0.0,0.0,0.0,0.02052625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036441267,0.0,0.0,0.0,0.0,0.00335894,0.01611451,0.0,0.0,0.0,0.0,1.681022e-05,0.14389116,0.0,0.0,0.0,0.0,0.0,0.12446568,0.0,0.0,0.07479827,0.1615362,0.0,0.063468814,0.0,0.0,0.0,0.08306715,0.0,0.0,0.043475192,0.0
0.0,0.08896362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518502,0.0,0.0,0.0,0.0,0.02106284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035544083,0.0,0.0,0.0,0.0,0.0030879476,0.015888128,0.0,0.0,0.0,0.0,9.083496e-06,0.13912372,0.0,0.0,0.0,0.0,0.0,0.123480625,0.0,0.0,0.072652906,0.16092244,0.0,0.06337635,0.0,0.0,0.0,0.08042085,0.0,0.0,0.043314926,0.0
0.0,0.08738269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05081506,0.0,0.0,0.0,0.0,0.020742968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035275545,0.0,0.0,0.0,0.0,0.0034593667,0.016367346,0.0,0.0,0.0,0.0,4.6759374e-06,0.1409534,0.0,0.0,0.0,0.0,0.0,0.12392045,0.0,0.0,0.074477926,0.1596279,0.0,0.0636704,0.0,0.0,0.0,0.07890967,0.0,0.0,0.042935252,0.0
0.0,0.08429876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051849786,0.0,0.0,0.0,0.0,0.019653948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350745,0.0,0.0,0.0,0.0,0.0033117488,0.017013881,0.0,0.0,0.0,0.0,2.2934728e-06,0.13683644,0.0,0.0,0.0,0.0,0.0,0.12230549,0.0,0.0,0.074900076,0.15872414,0.0,0.059390206,0.0,0.0,0.0,0.079222724,0.0,0.0,0.04314852,0.0
0.0,0.08594128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050944906,0.0,0.0,0.0,0.0,0.020520052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035761267,0.0,0.0,0.0,0.0,0.0032753958,0.016294254,0.0,0.0,0.0,0.0,1.0661869e-06,0.13709576,0.0,0.0,0.0,0.0,0.0,0.121735446,0.0,0.0,0.07381368,0.15603243,0.0,0.0637764,0.0,0.0,0.0,0.07786675,0.0,0.0,0.042842623,0.0
0.0,0.08619813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051257715,0.0,0.0,0.0,0.0,0.02067714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035383407,0.0,0.0,0.0,0.0,0.002868932,0.01580068,0.0,0.0,0.0,0.0,4.6817604e-07,0.13724597,0.0,0.0,0.0,0.0,0.0,0.12101189,0.0,0.0,0.074668884,0.15561247,0.0,0.061318174,0.0,0.0,0.0,0.076505475,0.0,0.0,0.040941823,0.0
0.0,0.08826331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05029576,0.0,0.0,0.0,0.0,0.01999631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034668874,0.0,0.0,0.0,0.0,0.0036702764,0.016216157,0.0,0.0,0.0,0.0,1.933075e-07,0.13085926,0.0,0.0,0.0,0.0,0.0,0.121083036,0.0,0.0,0.0734713,0.15094769,0.0,0.064283065,0.0,0.0,0.0,0.077147216,0.0,0.0,0.04196431,0.0
