area_1_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
-2.0698693,-1.9659005,-2.074353,-1.9231054,-2.165471,-1.9155257,2.4408734,-1.9212283,2.2916374,2.19674,-1.9785405,2.0222616,-2.0444343,-1.8811735,-2.0163836,-1.8275721,-1.9118887,-2.1222122,1.9043036,-1.8966688,2.4437075,2.323753,2.3290536,2.414235,2.2256522,2.4486258,-2.0099173,-1.7295367,-2.088676,-2.0229058,2.4855635,2.0896487,2.3388746,-1.9138623,-2.0783286
-2.0789025,-1.9742752,-2.0833132,-1.932577,-2.174046,-1.9171404,2.4408734,-1.931134,2.31307,2.1995068,-1.988033,2.0237222,-2.0531075,-1.8850443,-2.025393,-1.8296157,-1.9217489,-2.1308582,1.9206691,-1.9065804,2.4437075,2.3456597,2.3290536,2.414235,2.2598658,2.4589202,-2.0192456,-1.7401778,-2.0975556,-2.0322013,2.4855673,2.1030428,2.3735287,-1.9219542,-2.086968
-2.087895,-1.9826843,-2.0922353,-1.9420208,-2.1825821,-1.918851,2.4408734,-1.9409783,2.31307,2.1994395,-1.9974774,2.028046,-2.0617807,-1.8890759,-2.034379,-1.8317752,-1.9315559,-2.1394756,1.9390876,-1.9164405,2.4622974,2.3517816,2.3290536,2.414235,2.260633,2.4589202,-2.0285296,-1.7507795,-2.1063979,-2.0414503,2.4855673,2.1162276,2.3689392,-1.9301101,-2.095574
-2.0968466,-2.0195599,-2.1011198,-1.9748237,-2.1910825,-1.9206623,2.4408734,-1.9507644,2.321905,2.204676,-2.0068734,2.0249817,-2.070454,-1.8932699,-2.0433424,-1.8340548,-1.9413102,-2.148064,1.9473175,-1.9262493,2.4729445,2.3518946,2.3290536,2.414235,2.2688665,2.475515,-2.0377638,-1.7613381,-2.1152017,-2.0506487,2.4855673,2.122183,2.3689253,-1.938324,-2.1041799
-2.105754,-2.0204148,-2.1099663,-1.9769094,-2.199547,-1.9225783,2.4408734,-1.9604914,2.3221903,2.209291,-2.0162237,2.0289989,-2.0791001,-1.8976269,-2.0522811,-1.8364596,-1.9510124,-2.1566226,1.9555933,-1.9360071,2.4688902,2.3506575,2.336798,2.4138489,2.268867,2.475515,-2.0469556,-1.7718545,-2.1239693,-2.0598042,2.4904401,2.127746,2.3747463,-1.9465911,-2.112753
-2.1146185,-2.0212343,-2.118773,-1.9791102,-2.2079763,-1.9246036,2.4408734,-1.970162,2.3221903,2.2316942,-2.0255237,2.0440903,-2.0877397,-1.9021478,-2.0611897,-1.8389938,-1.960663,-2.1651516,1.9757025,-1.9457146,2.4688902,2.3593686,2.336798,2.4138477,2.2752688,2.4776433,-2.056103,-1.7823263,-2.1327007,-2.0689104,2.4905136,2.1150138,2.3804305,-1.9549062,-2.1213183
-2.1234434,-2.0221047,-2.1275408,-1.9814302,-2.2163706,-1.9267423,2.4408734,-1.9797763,2.3221903,2.2360063,-2.0347807,2.0451882,-2.096361,-1.9068319,-2.0700688,-1.8416618,-1.9702625,-2.1736503,1.9743083,-1.9553719,2.4688902,2.3932242,2.336798,2.4138477,2.2752132,2.4792616,-2.065203,-1.7927525,-2.141396,-2.077972,2.4905136,2.1291273,2.3893332,-1.9632633,-2.129857
-2.1322289,-2.0230312,-2.1362715,-1.983873,-2.22473,-1.928999,2.4408734,-1.9893352,2.3221903,2.274152,-2.0439901,2.04502,-2.1049669,-1.911679,-2.0789206,-1.8444679,-1.9798115,-2.1821187,1.9894004,-1.9649795,2.4688902,2.4060931,2.3675933,2.4138477,2.2752132,2.4792616,-2.0742614,-1.8031327,-2.1500554,-2.0869913,2.4981189,2.137242,2.3907351,-1.9716581,-2.138376
-2.1409752,-2.0240207,-2.1449654,-1.9864427,-2.2330546,-1.9313778,2.4578214,-1.9988403,2.3221903,2.280825,-2.0531538,2.0471587,-2.1135507,-1.916688,-2.087744,-1.8474157,-1.9893105,-2.1905565,1.9928108,-1.974538,2.4688902,2.4060931,2.386216,2.4138477,2.2752132,2.4792616,-2.0832787,-1.813466,-2.158679,-2.095963,2.4981627,2.142287,2.3907351,-1.9800872,-2.1468787
-2.149678,-2.0250726,-2.1536224,-1.989143,-2.241345,-1.9338828,2.4578214,-2.008294,2.3221903,2.2808797,-2.0622754,2.0532997,-2.122123,-1.921857,-2.0965383,-1.8505092,-1.9987601,-2.1989608,2.014493,-1.9840477,2.4688902,2.445942,2.386216,2.4138477,2.2756665,2.4875004,-2.0922487,-1.8237517,-2.167267,-2.1048915,2.4869704,2.1445336,2.3907351,-1.9885453,-2.1553502
-2.158342,-2.026191,-2.162243,-1.991978,-2.2496014,-1.9365178,2.4578214,-2.0176926,2.3221903,2.2917948,-2.0713503,2.0586925,-2.1306624,-1.9271841,-2.1053028,-1.8537521,-2.008161,-2.2073345,2.0185342,-1.9935092,2.4688902,2.449016,2.3935816,2.4367673,2.2750142,2.487961,-2.1011775,-1.8000536,-2.1758196,-2.113779,2.4863439,2.146514,2.4022763,-1.9970269,-2.1638002
-2.1669679,-2.0273793,-2.1708272,-1.9949505,-2.257824,-1.9392872,2.4578214,-2.027042,2.3221903,2.3026278,-2.080381,2.0726392,-2.1391873,-1.9326675,-2.1140373,-1.8571477,-2.0175166,-2.2156777,2.0125325,-2.002923,2.4688902,2.449016,2.3960407,2.4675956,2.2947419,2.487961,-2.110066,-1.8038442,-2.184337,-2.1226249,2.4863439,2.1465313,2.4023366,-2.005529,-2.1722295
-2.175556,-2.028644,-2.1793752,-1.9980638,-2.266013,-1.9421941,2.486233,-2.036339,2.3221903,2.3081543,-2.0893705,2.0631042,-2.1476924,-1.9383037,-2.122741,-1.8606987,-2.026819,-2.2239902,2.0152714,-2.0122879,2.4688902,2.449016,2.3972828,2.467665,2.2947419,2.487961,-2.1189146,-1.807815,-2.192819,-2.131425,2.4863439,2.146464,2.4023366,-2.0140474,-2.1806338
-2.1841066,-2.0299864,-2.1878872,-2.0013213,-2.2741687,-1.9452423,2.486233,-2.0455887,2.3333855,2.3139734,-2.0983186,2.0994132,-2.1561658,-1.9440894,-2.1314137,-1.8644075,-2.036078,-2.232272,2.0369296,-2.0216098,2.4688902,2.454106,2.3967657,2.467665,2.3013487,2.487961,-2.127719,-1.8119527,-2.2012663,-2.140185,2.496826,2.173619,2.4023366,-2.022586,-2.1890073
-2.19262,-2.0314093,-2.1963637,-2.0047238,-2.2822914,-1.9484351,2.486233,-2.0547867,2.3333898,2.3139734,-2.10722,2.1127198,-2.1646192,-1.9500214,-2.1400533,-1.868277,-2.04529,-2.2405229,2.042841,-2.0308802,2.4688902,2.454106,2.4062464,2.467665,2.3103318,2.487961,-2.1364827,-1.8162587,-2.209679,-2.1489058,2.5274405,2.1751173,2.4023366,-2.0311248,-2.1973574
-2.2010965,-2.0329196,-2.2048047,-2.008276,-2.2903814,-1.9517753,2.486233,-2.063941,2.3333898,2.3199313,-2.1160812,2.1266203,-2.173051,-1.956095,-2.1486611,-1.8723081,-2.0544546,-2.2487433,2.0578103,-2.0401075,2.4688902,2.4611971,2.4062474,2.467665,2.324191,2.487961,-2.1452076,-1.8207349,-2.218057,-2.1575873,2.5293803,2.1984522,2.4175801,-2.0396636,-2.2056832
-2.2095356,-2.03452,-2.2132106,-2.0119772,-2.298439,-1.9552653,2.486233,-2.0730426,2.3618298,2.318744,-2.1249027,2.1278532,-2.1814554,-1.9623065,-2.1572373,-1.8765028,-2.063577,-2.2569332,2.0701985,-2.0492914,2.4688902,2.461218,2.4192607,2.467665,2.324191,2.487961,-2.153894,-1.825381,-2.2264009,-2.1662278,2.533101,2.198818,2.4176693,-2.0482223,-2.213984
-2.2179368,-2.0362136,-2.2215805,-2.015831,-2.3064644,-1.9589072,2.497767,-2.0821009,2.3787248,2.318631,-2.1336846,2.1338701,-2.1898308,-1.968651,-2.165782,-1.880862,-2.0726526,-2.2650924,2.0867038,-2.058426,2.4894738,2.461218,2.4313362,2.467665,2.3298907,2.487961,-2.1625419,-1.8301976,-2.2347107,-2.174827,2.533101,2.1951802,2.4176693,-2.0567882,-2.2222538
-2.2263021,-2.0380056,-2.2299159,-2.0198362,-2.314458,-1.9627032,2.497767,-2.0911143,2.378731,2.3186247,-2.1424239,2.13296,-2.198182,-1.9751235,-2.174295,-1.885386,-2.081683,-2.2732213,2.0760014,-2.0675187,2.4903975,2.461218,2.4313362,2.467665,2.3299882,2.487961,-2.1711512,-1.8351843,-2.242987,-2.1833882,2.533101,2.1981382,2.4248881,-2.065327,-2.2304955
-2.234632,-2.0399003,-2.2382169,-2.0239966,-2.32242,-1.9666549,2.497767,-2.1000793,2.378731,2.3292263,-2.1511223,2.143303,-2.2065086,-1.981719,-2.182776,-1.890075,-2.090672,-2.2813199,2.0901055,-2.07657,2.4903975,2.4697835,2.4440663,2.467665,2.3308663,2.487961,-2.1797192,-1.8403395,-2.2512295,-2.1919117,2.540547,2.2042344,2.4251206,-2.0738657,-2.2387109
-2.2429268,-2.041901,-2.246484,-2.0283086,-2.3303504,-1.9707631,2.497767,-2.1090024,2.378731,2.3293388,-2.1597822,2.154845,-2.2148097,-1.988432,-2.191225,-1.8949282,-2.099619,-2.289388,2.0912297,-2.0855734,2.4903975,2.4697835,2.451785,2.467665,2.3308663,2.487961,-2.18825,-1.845662,-2.2594388,-2.200398,2.5406604,2.1978738,2.4251206,-2.0824044,-2.2468998
-2.2511868,-2.0440114,-2.2547176,-2.0327759,-2.3382497,-1.975028,2.497767,-2.1178834,2.3894422,2.329214,-2.1684039,2.150667,-2.2230794,-1.9952571,-2.1996424,-1.899945,-2.108519,-2.2974226,2.0949275,-2.0945354,2.4903975,2.498712,2.451785,2.467665,2.3308663,2.5166273,-2.196744,-1.85115,-2.267615,-2.208847,2.5596511,2.1978014,2.443508,-2.090943,-2.255062
-2.2594123,-2.0462387,-2.2629178,-2.0373943,-2.346116,-1.9794508,2.497767,-2.1267166,2.3894422,2.3407483,-2.1769876,2.1481972,-2.2313209,-2.0021887,-2.2080278,-1.9051237,-2.117379,-2.3054273,2.12213,-2.1034567,2.4903975,2.4991088,2.451785,2.4836094,2.3308663,2.5166273,-2.2052011,-1.856801,-2.2757585,-2.2172594,2.5596511,2.2075088,2.451983,-2.0994818,-2.2631972
-2.2676036,-2.0485826,-2.2710848,-2.0421648,-2.3539507,-1.9840305,2.497767,-2.1355093,2.3894422,2.3628566,-2.185534,2.1480963,-2.239536,-2.0092216,-2.2163815,-1.9104624,-2.126199,-2.313402,2.1210985,-2.1123376,2.4903975,2.4991088,2.451785,2.4836094,2.3308663,2.5166273,-2.213622,-1.862612,-2.2838693,-2.2256355,2.5596511,2.2074752,2.451983,-2.1079917,-2.271299
-2.2757611,-2.0510502,-2.279219,-2.0470843,-2.3617547,-1.9887663,2.497767,-2.1442616,2.3894422,2.3632278,-2.194043,2.144921,-2.2477243,-2.0163498,-2.2247033,-1.9159588,-2.1349792,-2.3213468,2.1254642,-2.1211724,2.4903975,2.4991088,2.451785,2.4836094,2.3559742,2.5166273,-2.222007,-1.8685797,-2.2919478,-2.2339754,2.5596511,2.2227774,2.489582,-2.1164968,-2.2793732
-2.283885,-2.0536435,-2.2873204,-2.052153,-2.369528,-1.9936574,2.497767,-2.152974,2.401213,2.3632278,-2.2025123,2.1491358,-2.2558856,-2.023569,-2.2329934,-1.9216101,-2.1437147,-2.3292618,2.1200306,-2.1299677,2.4903975,2.4991088,2.4601285,2.4836094,2.3559742,2.5166273,-2.2303562,-1.8747003,-2.2999942,-2.2422786,2.5596511,2.2531466,2.4895968,-2.1249883,-2.28742
-2.2919757,-2.056366,-2.2953885,-2.0573664,-2.377271,-1.998702,2.497767,-2.1616411,2.401213,2.3722954,-2.2109447,2.1554244,-2.2640195,-2.0308704,-2.241252,-1.927413,-2.152411,-2.3371472,2.1237004,-2.1387236,2.4903975,2.4991088,2.4601297,2.4836094,2.3559742,2.5186625,-2.2386699,-1.8809699,-2.308009,-2.2505457,2.5596511,2.2639813,2.4895968,-2.1334598,-2.2954392
-2.3000336,-2.059221,-2.3034241,-2.062722,-2.3849835,-2.0038989,2.5133157,-2.1702693,2.4152098,2.3724334,-2.219341,2.1605055,-2.2721212,-2.0382524,-2.249479,-1.9333637,-2.1610687,-2.3450031,2.1223629,-2.1474407,2.4903975,2.4991088,2.4601297,2.4836094,2.3559742,2.5186625,-2.2469485,-1.8873836,-2.3159919,-2.2587783,2.5596511,2.2644856,2.4895968,-2.141918,-2.3034308
-2.3080587,-2.062212,-2.3114276,-2.0682173,-2.392666,-2.0092435,2.5133157,-2.1788588,2.4152346,2.3724334,-2.2277017,2.1603925,-2.280194,-2.0457075,-2.2576747,-1.9394585,-2.169688,-2.3528295,2.1353135,-2.1561189,2.4903975,2.4991088,2.472567,2.4836094,2.3559742,2.5186625,-2.2551923,-1.8939366,-2.3239436,-2.2669764,2.5839725,2.264452,2.4895968,-2.1503558,-2.3113947
-2.3160515,-2.0653417,-2.319399,-2.0738487,-2.4003186,-2.0147336,2.5133157,-2.1874099,2.4152346,2.3894768,-2.2360268,2.1571,-2.2882392,-2.0532296,-2.2658393,-1.9456928,-2.1782691,-2.3606267,2.1652114,-2.1647544,2.4903975,2.4991088,2.4729736,2.4836094,2.3559742,2.5186625,-2.2634015,-1.900624,-2.331864,-2.2751403,2.5839725,2.2644184,2.4895968,-2.1587727,-2.3193283
-2.324012,-2.0686119,-2.3273392,-2.0796127,-2.4079413,-2.0203676,2.5330055,-2.195923,2.4152346,2.3894768,-2.2443168,2.1716254,-2.2962568,-2.0608132,-2.2739727,-1.9520617,-2.1868126,-2.3683922,2.1806805,-2.173352,2.5155296,2.4991088,2.4737306,2.4836094,2.365186,2.5484705,-2.2715766,-1.9074405,-2.3397536,-2.2832704,2.5839725,2.2548945,2.4895968,-2.167177,-2.3272307
-2.331941,-2.0720263,-2.3352478,-2.085505,-2.4155343,-2.0261405,2.5330055,-2.2043986,2.4152346,2.4001734,-2.252572,2.1886013,-2.3042464,-2.068458,-2.2820745,-1.9585606,-2.195316,-2.3761265,2.1934009,-2.181912,2.5180032,2.518099,2.4737306,2.4836094,2.3652024,2.5484705,-2.279718,-1.9143802,-2.3476124,-2.291367,2.5839725,2.3004205,2.4895968,-2.1755478,-2.3351054
-2.339838,-2.0755858,-2.3431253,-2.09152,-2.4230974,-2.0320477,2.5330055,-2.2128336,2.4152346,2.400185,-2.2607927,2.1945922,-2.3122082,-2.0761526,-2.2901433,-1.9651848,-2.2037818,-2.3838317,2.1983507,-2.1904347,2.5180032,2.5181515,2.4737306,2.497361,2.3910778,2.5484705,-2.2878256,-1.9214379,-2.3554406,-2.2994304,2.5839725,2.3026893,2.4885373,-2.183903,-2.3429523
-2.347704,-2.079291,-2.350972,-2.0976546,-2.4306276,-2.0380855,2.5330055,-2.2212317,2.4152346,2.400185,-2.268979,2.2002382,-2.3201418,-2.0838974,-2.2981813,-1.9719284,-2.2122111,-2.3915079,2.2055426,-2.1989205,2.5180032,2.5181515,2.4857438,2.507827,2.3927495,2.5484705,-2.2959,-1.9286075,-2.3632386,-2.3074608,2.5839725,2.3184872,2.4885373,-2.19224,-2.3507712
-2.3555367,-2.0831456,-2.3587878,-2.1039023,-2.4381273,-2.044251,2.5330055,-2.2295935,2.4152346,2.400185,-2.2771316,2.21756,-2.328042,-2.0916834,-2.3061888,-1.978786,-2.2206042,-2.399155,2.2227297,-2.2073696,2.5180032,2.5239756,2.4857643,2.507827,2.3929305,2.5484705,-2.3039415,-1.9358832,-2.371004,-2.3154588,2.5839725,2.3189962,2.5027845,-2.2005436,-2.3585622
-2.3633378,-2.0871475,-2.3665733,-2.1102614,-2.4455972,-2.0505376,2.5330055,-2.237919,2.4238448,2.400185,-2.2852504,2.233462,-2.3359144,-2.099508,-2.3141658,-1.985752,-2.2289612,-2.406773,2.2175062,-2.2157822,2.5180032,2.523977,2.4857643,2.507827,2.3929305,2.5484705,-2.3119502,-1.9432585,-2.3787382,-2.3234243,2.5839725,2.3398764,2.5159333,-2.2088273,-2.3663254
-2.371108,-2.0912986,-2.3743284,-2.1167243,-2.453037,-2.056941,2.5330055,-2.2462091,2.4232347,2.4123187,-2.2933362,2.2491758,-2.3437588,-2.1073685,-2.3221126,-1.992821,-2.2372828,-2.4143622,2.2175145,-2.2241588,2.5180032,2.523977,2.4857643,2.507827,2.3929305,2.5484705,-2.3199267,-1.9507284,-2.3864422,-2.331358,2.5839725,2.331682,2.5159333,-2.2170897,-2.3740573
-2.3788476,-2.0955982,-2.3820534,-2.1232858,-2.4604468,-2.0634549,2.5330055,-2.254464,2.4232347,2.4123187,-2.3013887,2.2491136,-2.3515751,-2.1152606,-2.330029,-1.9999876,-2.245569,-2.4219222,2.2174556,-2.2324996,2.5180032,2.523977,2.4857643,2.507827,2.4017088,2.5484705,-2.327871,-1.959953,-2.3941164,-2.339258,2.5839725,2.3411288,2.5159333,-2.2253258,-2.381759
-2.3865566,-2.1000447,-2.3897483,-2.129942,-2.4678266,-2.0700753,2.5330055,-2.2626836,2.4328477,2.4123187,-2.3094087,2.2580512,-2.3593636,-2.1231787,-2.3379157,-2.0072463,-2.2538204,-2.4294524,2.2317665,-2.2408051,2.5180032,2.523977,2.5064073,2.507827,2.401793,2.5484705,-2.3357835,-2.0091224,-2.4017608,-2.3471262,2.5839725,2.3411405,2.5159333,-2.2335322,-2.3894324
-2.3942354,-2.1046405,-2.397413,-2.1366878,-2.475176,-2.0767977,2.5330055,-2.2708685,2.4438198,2.4123187,-2.3173962,2.2600439,-2.367124,-2.1311138,-2.3457723,-2.0145893,-2.2620373,-2.4369497,2.2331872,-2.2490747,2.5180032,2.523977,2.5089624,2.507827,2.401793,2.5484705,-2.3436644,-2.0119824,-2.4093754,-2.354963,2.5839725,2.3411405,2.5159333,-2.2417152,-2.397078
-2.4018838,-2.109381,-2.4050443,-2.1435156,-2.482495,-2.0836165,2.5330055,-2.2790194,2.4438198,2.4123187,-2.3253515,2.2784207,-2.374856,-2.139081,-2.3535993,-2.022014,-2.2702198,-2.444418,2.253568,-2.2573092,2.5180032,2.523977,2.5089624,2.5270236,2.401793,2.5484705,-2.3515139,-2.0123057,-2.4169602,-2.3627687,2.5839725,2.3411405,2.5159333,-2.249874,-2.4046955
-2.4095023,-2.1142647,-2.4126458,-2.1504226,-2.4897833,-2.0905247,2.5563512,-2.287136,2.4438198,2.4123187,-2.333275,2.278387,-2.3825548,-2.147049,-2.3613966,-2.0295122,-2.2783682,-2.4518569,2.2687843,-2.2655096,2.5480266,2.523977,2.5089624,2.5278854,2.411317,2.5484705,-2.3593323,-2.0126467,-2.4245155,-2.370543,2.5839725,2.345895,2.5159333,-2.2580085,-2.4122849
-2.4170907,-2.1192906,-2.4202175,-2.1574042,-2.4970403,-2.097518,2.5563512,-2.2952192,2.4592094,2.4123187,-2.341167,2.2926097,-2.3902256,-2.1550498,-2.369162,-2.0370798,-2.286483,-2.4592662,2.2689683,-2.2736762,2.5480266,2.523977,2.5089624,2.5278854,2.411332,2.5484705,-2.3671198,-2.0130165,-2.4320412,-2.3782866,2.5839725,2.345895,2.5159333,-2.2661102,-2.4198458
-2.424649,-2.1244557,-2.4277594,-2.1644535,-2.504266,-2.1045902,2.5833967,-2.303269,2.46442,2.412288,-2.3490276,2.292576,-2.3978684,-2.1630507,-2.3768964,-2.0447116,-2.2945645,-2.466646,2.2689347,-2.281809,2.5480266,2.523977,2.5089624,2.5569932,2.4229991,2.5484705,-2.3748767,-2.013413,-2.439537,-2.3859997,2.5839725,2.345895,2.5159333,-2.274186,-2.427376
-2.4321773,-2.1297565,-2.4352715,-2.1715653,-2.51146,-2.1117387,2.5834076,-2.3112855,2.4846926,2.4269512,-2.356857,2.2925425,-2.405483,-2.1710515,-2.384601,-2.0524004,-2.3026128,-2.473996,2.2897196,-2.2899086,2.5480266,2.523977,2.5089624,2.5569932,2.4229991,2.5484705,-2.3826032,-2.0138352,-2.447,-2.3936822,2.5839725,2.3545117,2.5159333,-2.282236,-2.4348752
-2.439674,-2.1351895,-2.4427538,-2.1787395,-2.5186205,-2.1189559,2.6118321,-2.3192694,2.5128295,2.4489312,-2.3646555,2.2925088,-2.4130695,-2.1790524,-2.3922765,-2.0601463,-2.3106284,-2.4813159,2.2922997,-2.2979753,2.5480266,2.523977,2.5089624,2.585346,2.4154017,2.5484705,-2.390299,-2.014286,-2.4544325,-2.4013345,2.5839725,2.3619082,2.5159333,-2.2902603,-2.4423459
-2.4471385,-2.1407526,-2.4502063,-2.1859653,-2.5257487,-2.1262362,2.6118321,-2.327221,2.5128374,2.4503527,-2.372421,2.3020463,-2.4206276,-2.1870677,-2.3999228,-2.0679367,-2.3186116,-2.4886055,2.2924218,-2.3060093,2.5480266,2.523977,2.5089624,2.5856297,2.4293852,2.5764556,-2.3979638,-2.0147681,-2.461835,-2.4089565,2.5839725,2.3654506,2.5159333,-2.2982585,-2.4497879
-2.4545732,-2.146441,-2.4576287,-2.193242,-2.5328445,-2.133579,2.6118321,-2.3351402,2.5128374,2.4503527,-2.380155,2.3020127,-2.4281573,-2.195074,-2.4075398,-2.0757766,-2.3265626,-2.4958644,2.29292,-2.3140101,2.5711248,2.523977,2.5089624,2.5856297,2.4293852,2.576459,-2.405596,-2.0152836,-2.4692075,-2.4165483,2.6131644,2.3654509,2.5159333,-2.3062258,-2.457201
-2.4619777,-2.152249,-2.4650211,-2.2005613,-2.5399072,-2.1409748,2.6118321,-2.3430276,2.5128374,2.4503527,-2.3878586,2.301979,-2.435654,-2.203075,-2.4151278,-2.0836544,-2.3344817,-2.503092,2.2928865,-2.321978,2.5711968,2.523977,2.5395317,2.5856297,2.456461,2.576459,-2.413198,-2.0158346,-2.4765499,-2.42411,2.6364324,2.3816733,2.5159333,-2.3141642,-2.464585
-2.469352,-2.158176,-2.472383,-2.207924,-2.5469365,-2.1484208,2.6118321,-2.3508832,2.5128374,2.4503527,-2.395532,2.2991452,-2.4431214,-2.2110758,-2.4226863,-2.0915673,-2.342369,-2.5102863,2.3048635,-2.3299139,2.5711968,2.523977,2.5395317,2.5856297,2.4564707,2.576459,-2.42077,-2.0164227,-2.4838617,-2.4316401,2.6470153,2.381675,2.5159333,-2.3220758,-2.4719396
-2.4766958,-2.1642134,-2.4797115,-2.2153242,-2.553932,-2.1559095,2.6118321,-2.3587077,2.5338447,2.4503527,-2.4031749,2.2986438,-2.4505603,-2.2190766,-2.4302156,-2.0995104,-2.350225,-2.5174491,2.3135889,-2.337818,2.5711968,2.523977,2.5395317,2.5898204,2.4564707,2.576459,-2.4283118,-2.0170498,-2.4911427,-2.4391382,2.6470287,2.381675,2.5159333,-2.3299608,-2.4792645
-2.484009,-2.1703584,-2.4870095,-2.2227561,-2.5608928,-2.1634433,2.6118321,-2.3665009,2.533867,2.4500773,-2.4107878,2.2985766,-2.4579701,-2.2270775,-2.4377122,-2.1074777,-2.3580499,-2.52458,2.325099,-2.3456903,2.5711968,2.523977,2.5395317,2.5898204,2.4564707,2.5855472,-2.435824,-2.0177195,-2.4983928,-2.4466062,2.6470287,2.4016204,2.5159333,-2.337819,-2.4865594
-2.4912913,-2.1766064,-2.4942768,-2.2302191,-2.567818,-2.1710134,2.6118321,-2.3742633,2.533867,2.4500587,-2.4183707,2.2985094,-2.4653509,-2.2350783,-2.4451785,-2.1154783,-2.3658438,-2.5316787,2.326894,-2.3535314,2.5711968,2.523977,2.5395317,2.5898204,2.4564707,2.5940332,-2.443306,-2.0184371,-2.5056117,-2.4540439,2.6470287,2.4056487,2.5159333,-2.3456504,-2.4938207
-2.4985423,-2.1829526,-2.5015128,-2.237711,-2.574706,-2.178615,2.6118321,-2.381995,2.533867,2.4500587,-2.4259236,2.2984421,-2.4727023,-2.2430558,-2.4526155,-2.123492,-2.373607,-2.5387447,2.3298662,-2.3613412,2.584095,2.5327284,2.5395317,2.5898204,2.4564707,2.5940332,-2.450758,-2.0191982,-2.5127988,-2.4614515,2.6470287,2.4015253,2.5159333,-2.3534496,-2.5010517
-2.5057619,-2.1893916,-2.5087175,-2.2452214,-2.5815575,-2.1862462,2.6118321,-2.3896933,2.533867,2.4500577,-2.4334464,2.298375,-2.4800239,-2.251023,-2.460023,-2.1315265,-2.3813388,-2.5457773,2.329799,-2.3691204,2.5842912,2.5327299,2.5395317,2.5898204,2.4564707,2.5940332,-2.4581797,-2.0200143,-2.519954,-2.4688287,2.6470287,2.4050431,2.5159333,-2.3612204,-2.5082521
-2.5129497,-2.1959171,-2.5158906,-2.2527516,-2.5883718,-2.193908,2.6118321,-2.3973606,2.5430017,2.4761448,-2.4409392,2.2919328,-2.4873157,-2.25899,-2.4674006,-2.1395628,-2.3890378,-2.5527763,2.326788,-2.3768687,2.5842912,2.5327299,2.5395317,2.5898204,2.4564707,2.5940332,-2.4655712,-2.0208805,-2.5270765,-2.4761755,2.6470287,2.428484,2.5159333,-2.368964,-2.5154214
-2.5201054,-2.2025275,-2.5230315,-2.2602997,-2.5951483,-2.2015877,2.6118321,-2.4049976,2.553428,2.4761448,-2.448402,2.291844,-2.494577,-2.2669237,-2.4747481,-2.147631,-2.3967063,-2.559741,2.3267543,-2.3845866,2.5842912,2.5435386,2.5395317,2.5898204,2.4777493,2.5940332,-2.4729323,-2.0218048,-2.534166,-2.4834917,2.6470287,2.428484,2.5159333,-2.3766804,-2.5225592
-2.5272284,-2.2092154,-2.53014,-2.2678635,-2.6018867,-2.209286,2.6118321,-2.4126043,2.553428,2.4761448,-2.4558313,2.3188722,-2.5018046,-2.2748573,-2.4820657,-2.155699,-2.4043446,-2.566671,2.3339565,-2.3922741,2.5842912,2.5558758,2.5572712,2.6148458,2.4777493,2.5940332,-2.4802608,-2.02279,-2.5412223,-2.4907768,2.6470287,2.428484,2.5159333,-2.3843694,-2.5296648
-2.5343184,-2.2159758,-2.5372155,-2.2754273,-2.6085863,-2.217002,2.6118321,-2.4201808,2.553428,2.4761448,-2.4632301,2.3384788,-2.5090017,-2.2827635,-2.4893527,-2.163767,-2.4119525,-2.5735655,2.3339238,-2.3999314,2.5842912,2.5558758,2.5902612,2.6176121,2.486162,2.5940332,-2.4875576,-2.0238378,-2.5482447,-2.4980307,2.6470287,2.428484,2.5159333,-2.392031,-2.536738
-2.541375,-2.2228045,-2.5442576,-2.283008,-2.6152442,-2.2247338,2.614918,-2.427727,2.5784519,2.4761448,-2.4705987,2.3384457,-2.5161676,-2.2906635,-2.496609,-2.1718352,-2.4195304,-2.5804222,2.3338902,-2.4075584,2.5842912,2.58258,2.5902886,2.6176121,2.501225,2.5940332,-2.4948235,-2.024952,-2.5552328,-2.505253,2.6470287,2.428484,2.5159333,-2.399662,-2.5437782
