gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,9.62321e-13,0.0,0.0,0.33253923,0.21726698,0.3087353,0.0,0.25585344,0.40060872,0.1837428,0.28949115,0.0,0.0,0.0,0.0,0.3093399,0.0,0.012471781,0.0,0.1790197,0.0,0.16656753,0.0,0.08743652,0.16368015,0.1316046,0.32849324,0.0,0.043788638,0.0,0.12585178,0.22944441,0.0,0.36579686,0.07719165,2.2911893e-11,0.19964804,0.30948853,0.3893287
0.0,1.4616853e-13,0.0,0.0,0.33293325,0.21360965,0.3055411,0.0,0.2544275,0.39597446,0.18536763,0.2771215,0.0,0.0,0.0,0.0,0.31072402,0.0,0.013726731,0.0,0.17373118,0.0,0.16260168,0.0,0.08987148,0.16152804,0.12810111,0.32800168,0.0,0.041859623,0.0,0.12990764,0.2337586,0.0,0.36316958,0.07089383,4.4163583e-12,0.1980126,0.31399632,0.37743327
0.0,1.9213353e-14,0.0,0.0,0.3329762,0.21245457,0.30119026,0.0,0.25058612,0.39660692,0.1771502,0.2769042,0.0,0.0,0.0,0.0,0.30370238,0.0,0.013310926,0.0,0.17063539,0.0,0.16191624,0.0,0.08584534,0.16042149,0.13008624,0.3270849,0.0,0.039144803,0.0,0.1274724,0.229256,0.0,0.36209077,0.070671216,7.50888e-13,0.19693562,0.30905733,0.38528886
0.0,2.1601208e-15,0.0,0.0,0.3317449,0.21166226,0.30426732,0.0,0.25144312,0.39922416,0.18498386,0.2732403,0.0,0.0,0.0,0.0,0.3085384,0.0,0.014199562,0.0,0.17131087,0.0,0.16162898,0.0,0.087971315,0.1654445,0.13088663,0.3258106,0.0,0.03710019,0.0,0.1262683,0.22490703,0.0,0.35362723,0.070969634,1.11491396e-13,0.1976424,0.30640405,0.3735051
0.0,2.0508423e-16,0.0,0.0,0.3241387,0.21132077,0.30109343,0.0,0.25227848,0.39035377,0.1722793,0.2772053,0.0,0.0,0.0,0.0,0.30048755,0.0,0.012498821,0.0,0.16567244,0.0,0.16140004,0.0,0.08961848,0.1587362,0.12899531,0.31913674,0.0,0.034104012,0.0,0.12481399,0.22889197,0.0,0.35812706,0.07283709,1.4299642e-14,0.19782247,0.30579814,0.3731926
0.0,1.6214497e-17,0.0,0.0,0.32141754,0.21047986,0.29618976,0.0,0.2454312,0.38932738,0.17997053,0.2768519,0.0,0.0,0.0,0.0,0.3017432,0.0,0.01290917,0.0,0.16857527,0.0,0.15864484,0.0,0.083510615,0.16006102,0.12785035,0.3224737,0.0,0.032686226,0.0,0.1272028,0.2261062,0.0,0.35195854,0.07128923,1.5655519e-15,0.1968527,0.29234567,0.36926088
0.0,1.0513843e-18,0.0,0.0,0.32691857,0.2067464,0.29713148,0.0,0.24923173,0.38051647,0.17798598,0.27569053,0.0,0.0,0.0,0.0,0.2992519,0.0,0.0109691145,0.0,0.16922459,0.0,0.16094555,0.0,0.08281621,0.1546806,0.12886699,0.3233863,0.0,0.031307988,0.0,0.1266433,0.22297469,0.0,0.35326993,0.07045109,1.4442428e-16,0.19637229,0.30137864,0.36198136
0.0,5.4984085e-20,0.0,0.0,0.31756765,0.20460096,0.30007067,0.0,0.24612951,0.3799197,0.17823815,0.2836871,0.0,0.0,0.0,0.0,0.29454044,0.0,0.0109919105,0.0,0.16060708,0.0,0.15679161,0.0,0.08779469,0.15550947,0.12863168,0.3253041,0.0,0.02899473,0.0,0.12397979,0.22422248,0.0,0.35700592,0.06923943,1.1068612e-17,0.1938498,0.28926575,0.3628291
0.0,2.2768972e-21,0.0,0.0,0.32646587,0.20129396,0.2915306,0.0,0.25050247,0.38499734,0.17209318,0.27830213,0.0,0.0,0.0,0.0,0.2981123,0.0,0.009291978,0.0,0.16947117,0.0,0.15919319,0.0,0.08227441,0.15223469,0.12251705,0.32289895,0.0,0.026813632,0.0,0.12948014,0.22405152,0.0,0.35152334,0.06964097,6.939018e-19,0.19621405,0.29748237,0.35959384
0.0,7.3162217e-23,0.0,0.0,0.32225218,0.20423083,0.29542947,0.0,0.24899343,0.38687542,0.17778367,0.27541915,0.0,0.0,0.0,0.0,0.29656136,0.0,0.009315986,0.0,0.16861282,0.0,0.1529813,0.0,0.088249825,0.15749902,0.12831262,0.32234117,0.0,0.025099395,0.0,0.124021195,0.22470419,0.0,0.34035754,0.06826897,3.498431e-20,0.19464663,0.29128578,0.35371485
0.0,1.7838425e-24,0.0,0.0,0.317191,0.20666544,0.2866068,0.0,0.24522279,0.374142,0.17597395,0.26381192,0.0,0.0,0.0,0.0,0.29308638,0.0,0.008054878,0.0,0.16798724,0.0,0.15648115,0.0,0.08248912,0.15506236,0.12785943,0.32040864,0.0,0.022936037,0.0,0.12551494,0.22751044,0.0,0.34230527,0.066925526,1.3922277e-21,0.19008498,0.2933379,0.35228845
0.0,3.2195398e-26,0.0,0.0,0.31436694,0.19973359,0.29111725,0.0,0.24363108,0.37545013,0.1707554,0.26304746,0.0,0.0,0.0,0.0,0.28927568,0.0,0.006976293,0.0,0.15982883,0.0,0.15231882,0.0,0.08446304,0.14879104,0.120651,0.321788,0.0,0.021201931,0.0,0.12840967,0.22339357,0.0,0.34033552,0.0702314,4.2842357e-23,0.20005798,0.28630236,0.35995483
0.0,4.184432e-28,0.0,0.0,0.31425956,0.20153351,0.2846459,0.0,0.24236205,0.37159845,0.17008142,0.25639424,0.0,0.0,0.0,0.0,0.2891028,0.0,0.005358912,0.0,0.15075241,0.0,0.1516633,0.0,0.07837588,0.155253,0.12802117,0.31535557,0.0,0.018756127,0.0,0.12614143,0.22083896,0.0,0.3414541,0.06821209,9.965252e-25,0.18703823,0.29689354,0.36231542
0.0,3.7977804e-30,0.0,0.0,0.3143947,0.1969291,0.280288,0.0,0.2406401,0.36953446,0.17148119,0.26737568,0.0,0.0,0.0,0.0,0.28199813,0.0,0.0045123333,0.0,0.15125723,0.0,0.15570828,0.0,0.07876224,0.14957741,0.12503093,0.32337764,0.0,0.017610585,0.0,0.12645529,0.2181863,0.0,0.34135312,0.064449355,1.7084972e-26,0.19211581,0.28731635,0.3511761
0.0,2.3253578e-32,0.0,0.0,0.31279102,0.2014474,0.27836478,0.0,0.23616903,0.368086,0.17541566,0.25995466,0.0,0.0,0.0,0.0,0.28452465,0.0,0.004072437,0.0,0.15291718,0.0,0.15622562,0.0,0.080503166,0.15053289,0.122607276,0.31930205,0.0,0.015741535,0.0,0.12623535,0.22265121,0.0,0.33454633,0.065484814,2.0993152e-28,0.1906197,0.28495538,0.35430554
0.0,9.238658e-35,0.0,0.0,0.31856146,0.20178114,0.27780867,0.0,0.2364336,0.37518325,0.16743174,0.26853025,0.0,0.0,0.0,0.0,0.28313324,0.0,0.0031578734,0.0,0.15835068,0.0,0.15563273,0.0,0.08026426,0.1507333,0.12633424,0.31750032,0.0,0.013868782,0.0,0.1253194,0.21432595,0.0,0.33150515,0.06255009,1.7917445e-30,0.18725453,0.2843487,0.3537721
0.0,2.2786499e-37,0.0,0.0,0.30899307,0.19476937,0.27680615,0.0,0.23392081,0.3662145,0.1680804,0.26965347,0.0,0.0,0.0,0.0,0.2794517,0.0,0.0027553185,0.0,0.15965016,0.0,0.14730197,0.0,0.080255315,0.14297512,0.11812558,0.31830266,0.0,0.012489055,0.0,0.12854667,0.21622042,0.0,0.3363632,0.063603126,1.0254998e-32,0.18659079,0.28310868,0.34603384
0.0,3.31657e-40,0.0,0.0,0.30360964,0.20641679,0.2907292,0.0,0.2380108,0.37368545,0.16702528,0.26832598,0.0,0.0,0.0,0.0,0.2811404,0.0,0.0020857349,0.0,0.16047487,0.0,0.15729176,0.0,0.085694306,0.1379169,0.11572192,0.31104973,0.0,0.010567184,0.0,0.12599774,0.2192463,0.0,0.31263402,0.059076108,3.782718e-35,0.19379942,0.2911255,0.34791556
0.0,2.69e-43,0.0,0.0,0.3229608,0.20493351,0.28392923,0.0,0.2380197,0.37422898,0.17496218,0.2723398,0.0,0.0,0.0,0.0,0.28393027,0.0,0.0017136687,0.0,0.15917344,0.0,0.14911845,0.0,0.08536116,0.14178032,0.11530774,0.3086073,0.0,0.009192889,0.0,0.12838843,0.21324645,0.0,0.30815223,0.06352359,8.595092e-38,0.1926439,0.28737062,0.35279706
0.0,0.0,0.0,0.0,0.3163995,0.19831318,0.28921282,0.0,0.23228815,0.37181208,0.16734034,0.26427713,0.0,0.0,0.0,0.0,0.28297096,0.0,0.0013743979,0.0,0.15472296,0.0,0.15358381,0.0,0.083767414,0.14438215,0.116362184,0.3104957,0.0,0.008196665,0.0,0.12747182,0.21065792,0.0,0.31495592,0.059425514,1.14224e-40,0.18636422,0.28547513,0.3507995
0.0,0.0,0.0,0.0,0.31016004,0.20019335,0.2830815,0.0,0.23470496,0.36500868,0.17004114,0.2650352,0.0,0.0,0.0,0.0,0.28058478,0.0,0.0011049033,0.0,0.15499786,0.0,0.15065801,0.0,0.08149178,0.14431553,0.116099976,0.3110127,0.0,0.007013244,0.0,0.12703475,0.21050172,0.0,0.314089,0.05947694,8.4e-44,0.1842314,0.2776592,0.3535103
0.0,0.0,0.0,0.0,0.30694854,0.18601127,0.2867977,0.0,0.22587657,0.36074024,0.16624685,0.26604325,0.0,0.0,0.0,0.0,0.2745341,0.0,0.0009013115,0.0,0.15538804,0.0,0.14738472,0.0,0.078679964,0.14548035,0.11305654,0.31012875,0.0,0.0058908677,0.0,0.12737794,0.21150485,0.0,0.32209477,0.059238918,0.0,0.18569043,0.2744192,0.35590515
0.0,0.0,0.0,0.0,0.31174538,0.19714186,0.27904266,0.0,0.2360285,0.3697673,0.16370156,0.25286773,0.0,0.0,0.0,0.0,0.2776469,0.0,0.00064331613,0.0,0.15831055,0.0,0.14987706,0.0,0.08219454,0.14378405,0.11363509,0.31178558,0.0,0.004979321,0.0,0.12523824,0.21363468,0.0,0.31564713,0.057626322,0.0,0.17747712,0.2715642,0.3532905
0.0,0.0,0.0,0.0,0.30829906,0.18628958,0.27938032,0.0,0.2277724,0.3608699,0.16535935,0.266809,0.0,0.0,0.0,0.0,0.27415338,0.0,0.00044506713,0.0,0.15277721,0.0,0.15113513,0.0,0.08884782,0.14662997,0.11391829,0.3133153,0.0,0.00413431,0.0,0.12663157,0.20922449,0.0,0.31961054,0.058608264,0.0,0.17864616,0.27621627,0.35288048
0.0,0.0,0.0,0.0,0.30821723,0.18976124,0.27313378,0.0,0.22808072,0.3607551,0.17199494,0.2558931,0.0,0.0,0.0,0.0,0.27253938,0.0,0.000298287,0.0,0.15325245,0.0,0.14754263,0.0,0.0787932,0.1430227,0.1157074,0.31302717,0.0,0.0033875143,0.0,0.12683903,0.21210921,0.0,0.3157054,0.058203112,0.0,0.18193239,0.2765136,0.34419745
0.0,0.0,0.0,0.0,0.3061009,0.19003476,0.27131307,0.0,0.22665812,0.36083382,0.1652791,0.2582817,0.0,0.0,0.0,0.0,0.2678426,0.0,0.00019399126,0.0,0.1526713,0.0,0.15445986,0.0,0.0794441,0.14388813,0.11742472,0.30409956,0.0,0.0026922794,0.0,0.12533778,0.20993346,0.0,0.3138064,0.058593344,0.0,0.17962646,0.27595258,0.34371826
0.0,0.0,0.0,0.0,0.2994867,0.18990411,0.27201146,0.0,0.2298087,0.36041608,0.16603543,0.24912444,0.0,0.0,0.0,0.0,0.26935127,0.0,0.00012274737,0.0,0.1530371,0.0,0.14645797,0.0,0.07789952,0.14012691,0.11459888,0.3029989,0.0,0.0021153572,0.0,0.12710543,0.20980942,0.0,0.3140629,0.059232272,0.0,0.17837137,0.27737284,0.34476703
0.0,0.0,0.0,0.0,0.30029112,0.19606158,0.2661459,0.0,0.22638072,0.35057646,0.16334209,0.25566784,0.0,0.0,0.0,0.0,0.26479295,0.0,7.029934e-05,0.0,0.1541743,0.0,0.15033866,0.0,0.07785208,0.14908785,0.11782725,0.3061058,0.0,0.0016681129,0.0,0.122825906,0.20971207,0.0,0.31007004,0.05694118,0.0,0.17712791,0.2701426,0.34511504
0.0,0.0,0.0,0.0,0.29747733,0.1905839,0.26768443,0.0,0.2294707,0.352104,0.16810192,0.25553036,0.0,0.0,0.0,0.0,0.26537645,0.0,3.9907456e-05,0.0,0.15337579,0.0,0.14253159,0.0,0.07588316,0.13542482,0.10723119,0.3092219,0.0,0.0012668874,0.0,0.12063843,0.21165189,0.0,0.3124671,0.061059892,0.0,0.18362169,0.274005,0.33861977
0.0,0.0,0.0,0.0,0.2977526,0.19042547,0.26669386,0.0,0.22655459,0.34777442,0.16175948,0.2571051,0.0,0.0,0.0,0.0,0.2632455,0.0,2.1708347e-05,0.0,0.15101294,0.0,0.14701642,0.0,0.07533219,0.14057884,0.10893486,0.3044132,0.0,0.0009255691,0.0,0.12209402,0.21053407,0.0,0.31075937,0.057584934,0.0,0.17838861,0.27068892,0.33992636
0.0,0.0,0.0,0.0,0.29329985,0.18273479,0.27054605,0.0,0.22552505,0.35190782,0.16072641,0.2507271,0.0,0.0,0.0,0.0,0.25672635,0.0,1.1223836e-05,0.0,0.14440563,0.0,0.14657067,0.0,0.0755847,0.14523456,0.1113458,0.30594307,0.0,0.0006765988,0.0,0.118519425,0.20433377,0.0,0.3113495,0.056600105,0.0,0.17829165,0.26746145,0.33853257
0.0,0.0,0.0,0.0,0.29340982,0.1856748,0.26235214,0.0,0.22392774,0.3457243,0.1627852,0.24581094,0.0,0.0,0.0,0.0,0.26233226,0.0,5.512896e-06,0.0,0.145641,0.0,0.14326197,0.0,0.081340544,0.13647883,0.107184604,0.30273256,0.0,0.00048020395,0.0,0.12007682,0.20472428,0.0,0.30796203,0.055094473,0.0,0.17269966,0.2648887,0.3374195
0.0,0.0,0.0,0.0,0.2909558,0.18220653,0.26593858,0.0,0.22020711,0.35136423,0.16361563,0.25204402,0.0,0.0,0.0,0.0,0.26074725,0.0,2.5702698e-06,0.0,0.14873397,0.0,0.14605372,0.0,0.081223555,0.13982432,0.10851698,0.29882908,0.0,0.00033121917,0.0,0.11955979,0.20261025,0.0,0.3077179,0.054001983,0.0,0.17550233,0.25941786,0.33436573
0.0,0.0,0.0,0.0,0.29697004,0.18643554,0.2596658,0.0,0.22110988,0.34345126,0.1584111,0.25525406,0.0,0.0,0.0,0.0,0.2546223,0.0,1.1298528e-06,0.0,0.15217765,0.0,0.14271405,0.0,0.07946705,0.1365413,0.10737607,0.2949586,0.0,0.00022188376,0.0,0.11934202,0.20174292,0.0,0.30526763,0.051040545,0.0,0.17533131,0.26478606,0.32481503
0.0,0.0,0.0,0.0,0.2927946,0.18552265,0.26108354,0.0,0.22819588,0.3463664,0.15741865,0.25182503,0.0,0.0,0.0,0.0,0.25888714,0.0,4.6730625e-07,0.0,0.15015543,0.0,0.14133407,0.0,0.076898485,0.13942882,0.10907553,0.29098016,0.0,0.00014434931,0.0,0.111801624,0.20784031,0.0,0.30050483,0.05282797,0.0,0.1718007,0.2625172,0.32972005
0.0,0.0,0.0,0.0,0.2917674,0.18734176,0.26068288,0.0,0.21996476,0.34480354,0.15879382,0.24626344,0.0,0.0,0.0,0.0,0.25791305,0.0,1.8080758e-07,0.0,0.15194403,0.0,0.13595979,0.0,0.072728634,0.13661575,0.10746852,0.2969617,0.0,9.1080976e-05,0.0,0.114672065,0.20247069,0.0,0.30107173,0.05263447,0.0,0.17146179,0.26170242,0.3229847
