gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.0,0.10780228,0.0,0.0,0.111018226,0.0,0.0698524,0.0,0.07089033,0.040702563,0.050393447,0.070967495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042292256,0.0,0.032906372,0.0,0.0,0.0,0.0,0.049541797,0.03705105,0.036092747,0.0,0.1090592,0.0,0.0,0.0,0.02560152
0.0,0.10845671,0.0,0.0,0.11187484,0.0,0.07146769,0.0,0.0707193,0.043384846,0.05099895,0.06921224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040849123,0.0,0.033641916,0.0,0.0,0.0,0.0,0.053139687,0.036456976,0.036204454,0.0,0.10673302,0.0,0.0,0.0,0.026930341
0.0,0.11037178,0.0,0.0,0.11032927,0.0,0.07104979,0.0,0.07105607,0.04260056,0.051758654,0.0727425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041656837,0.0,0.031560596,0.0,0.0,0.0,0.0,0.050504114,0.035986125,0.036658447,0.0,0.10890688,0.0,0.0,0.0,0.026781864
0.0,0.10750031,0.0,0.0,0.112022124,0.0,0.0734001,0.0,0.071278565,0.04248425,0.048164114,0.074147485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039996464,0.0,0.0313702,0.0,0.0,0.0,0.0,0.050724905,0.035820432,0.035872735,0.0,0.10861779,0.0,0.0,0.0,0.024661755
0.0,0.10719717,0.0,0.0,0.112806395,0.0,0.07200736,0.0,0.070738554,0.042593647,0.050614264,0.0717772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041997343,0.0,0.032053035,0.0,0.0,0.0,0.0,0.05080472,0.03588675,0.036636222,0.0,0.10608743,0.0,0.0,0.0,0.025220841
0.0,0.10983112,0.0,0.0,0.11090305,0.0,0.07522141,0.0,0.07078591,0.044037346,0.051165614,0.07446045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042178616,0.0,0.030594267,0.0,0.0,0.0,0.0,0.051586147,0.03645996,0.035908416,0.0,0.10676386,0.0,0.0,0.0,0.025688758
0.0,0.10846519,0.0,0.0,0.111612275,0.0,0.073535204,0.0,0.07053893,0.04223797,0.05254186,0.075591184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041610453,0.0,0.03406886,0.0,0.0,0.0,0.0,0.051214386,0.036170255,0.037269257,0.0,0.10880266,0.0,0.0,0.0,0.02520031
0.0,0.10769527,0.0,0.0,0.109813355,0.0,0.0767441,0.0,0.07078058,0.043836538,0.05076162,0.07409697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252051,0.0,0.031620864,0.0,0.0,0.0,0.0,0.051626857,0.035740495,0.037426855,0.0,0.108129025,0.0,0.0,0.0,0.02527619
0.0,0.10817012,0.0,0.0,0.112522624,0.0,0.075778335,0.0,0.069640346,0.04356763,0.048387095,0.07251792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042846058,0.0,0.03243154,0.0,0.0,0.0,0.0,0.05238984,0.03715606,0.03647236,0.0,0.10873839,0.0,0.0,0.0,0.026217083
0.0,0.10759221,0.0,0.0,0.111222394,0.0,0.07672096,0.0,0.06897384,0.044679236,0.050071698,0.07315374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041988365,0.0,0.031961195,0.0,0.0,0.0,0.0,0.052117873,0.035340477,0.037540972,0.0,0.108913735,0.0,0.0,0.0,0.02515617
0.0,0.10853298,0.0,0.0,0.11164031,0.0,0.0780968,0.0,0.06991403,0.04452092,0.0496074,0.07347252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041535784,0.0,0.031832576,0.0,0.0,0.0,0.0,0.0507435,0.034931578,0.03606754,0.0,0.10783009,0.0,0.0,0.0,0.02624402
0.0,0.10756066,0.0,0.0,0.11075304,0.0,0.078209735,0.0,0.0697838,0.044878382,0.049629603,0.07398619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04060511,0.0,0.031190857,0.0,0.0,0.0,0.0,0.052482318,0.035911813,0.036333855,0.0,0.10748935,0.0,0.0,0.0,0.025997024
0.0,0.10524757,0.0,0.0,0.11054892,0.0,0.07679089,0.0,0.069475055,0.044510003,0.050978616,0.07535902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041488267,0.0,0.031676743,0.0,0.0,0.0,0.0,0.052290816,0.036249805,0.036343068,0.0,0.11005917,0.0,0.0,0.0,0.026152544
0.0,0.10580311,0.0,0.0,0.11052664,0.0,0.07846759,0.0,0.0680382,0.04668243,0.050339162,0.072328106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04416685,0.0,0.032237854,0.0,0.0,0.0,0.0,0.05127369,0.0360753,0.035298456,0.0,0.10724077,0.0,0.0,0.0,0.024991147
0.0,0.10800425,0.0,0.0,0.109840035,0.0,0.076502845,0.0,0.06957566,0.044880923,0.048980113,0.0733964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042175356,0.0,0.0337266,0.0,0.0,0.0,0.0,0.05198765,0.035657402,0.035286527,0.0,0.10835109,0.0,0.0,0.0,0.025326662
0.0,0.10909486,0.0,0.0,0.11093411,0.0,0.07777386,0.0,0.07127164,0.045824643,0.049381442,0.07387725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042192098,0.0,0.0316768,0.0,0.0,0.0,0.0,0.051881243,0.03548527,0.03540457,0.0,0.107087225,0.0,0.0,0.0,0.025259415
0.0,0.10850307,0.0,0.0,0.11020144,0.0,0.07829865,0.0,0.06932092,0.045969274,0.051117733,0.07175733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04309034,0.0,0.030850478,0.0,0.0,0.0,0.0,0.051166296,0.035711106,0.03590537,0.0,0.10706786,0.0,0.0,0.0,0.026907044
0.0,0.107378736,0.0,0.0,0.11100018,0.0,0.07961983,0.0,0.07013378,0.047454268,0.04977794,0.07401038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042033184,0.0,0.032602895,0.0,0.0,0.0,0.0,0.052957047,0.035830952,0.03518004,0.0,0.10705799,0.0,0.0,0.0,0.02564113
0.0,0.11078281,0.0,0.0,0.1115541,0.0,0.0803177,0.0,0.06959002,0.044733793,0.049479064,0.07346131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044038884,0.0,0.032153334,0.0,0.0,0.0,0.0,0.05070672,0.036526106,0.03514751,0.0,0.10759263,0.0,0.0,0.0,0.02587542
0.0,0.107539184,0.0,0.0,0.11186301,0.0,0.080351524,0.0,0.068701506,0.043917533,0.051087525,0.071657844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04135736,0.0,0.032519717,0.0,0.0,0.0,0.0,0.05077153,0.035262506,0.037049785,0.0,0.10979292,0.0,0.0,0.0,0.024738353
0.0,0.1082452,0.0,0.0,0.11227278,0.0,0.08031804,0.0,0.06915083,0.047057442,0.050804757,0.07215625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041777704,0.0,0.032918356,0.0,0.0,0.0,0.0,0.05048111,0.03546674,0.036915462,0.0,0.10987626,0.0,0.0,0.0,0.02536992
0.0,0.107353166,0.0,0.0,0.11107375,0.0,0.07948031,0.0,0.06935019,0.04642282,0.04951666,0.0751506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04345563,0.0,0.032814566,0.0,0.0,0.0,0.0,0.05017632,0.03552422,0.03570125,0.0,0.11097572,0.0,0.0,0.0,0.024808116
0.0,0.108474486,0.0,0.0,0.11195005,0.0,0.079228036,0.0,0.068731084,0.046586867,0.050352354,0.07365947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041364707,0.0,0.031010127,0.0,0.0,0.0,0.0,0.050204996,0.03536566,0.03592561,0.0,0.10937307,0.0,0.0,0.0,0.024855465
0.0,0.107445136,0.0,0.0,0.1099052,0.0,0.08280383,0.0,0.070390105,0.046093505,0.04697563,0.07501879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041996315,0.0,0.032128397,0.0,0.0,0.0,0.0,0.052655697,0.035836063,0.036595143,0.0,0.10966898,0.0,0.0,0.0,0.02639832
0.0,0.10735431,0.0,0.0,0.108926155,0.0,0.082437605,0.0,0.069239885,0.04664274,0.04994884,0.072871126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403108,0.0,0.032091092,0.0,0.0,0.0,0.0,0.052409984,0.035584573,0.035715558,0.0,0.108510636,0.0,0.0,0.0,0.02624478
0.0,0.10758096,0.0,0.0,0.112375304,0.0,0.08260111,0.0,0.06844393,0.046712443,0.048931975,0.07323459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043207522,0.0,0.030138465,0.0,0.0,0.0,0.0,0.051151183,0.034841076,0.03541808,0.0,0.109345816,0.0,0.0,0.0,0.026281076
0.0,0.10794617,0.0,0.0,0.11099022,0.0,0.08159521,0.0,0.06914748,0.044621024,0.048863925,0.073073946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042585306,0.0,0.032410655,0.0,0.0,0.0,0.0,0.052291155,0.03437027,0.036500942,0.0,0.108649015,0.0,0.0,0.0,0.02501315
0.0,0.10686852,0.0,0.0,0.111529365,0.0,0.08400134,0.0,0.06958941,0.04755118,0.051370185,0.07192904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040971898,0.0,0.031265296,0.0,0.0,0.0,0.0,0.053219493,0.035744216,0.03569862,0.0,0.10907661,0.0,0.0,0.0,0.025573408
0.0,0.10856317,0.0,0.0,0.10882966,0.0,0.083753966,0.0,0.0707893,0.046611793,0.051677477,0.07181192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04200179,0.0,0.03228121,0.0,0.0,0.0,0.0,0.052455958,0.036174126,0.036330998,0.0,0.10785275,0.0,0.0,0.0,0.024747504
0.0,0.10582694,0.0,0.0,0.11195181,0.0,0.082218274,0.0,0.07062427,0.04752775,0.049619313,0.07470851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04229537,0.0,0.032843083,0.0,0.0,0.0,0.0,0.0508025,0.035577785,0.036545478,0.0,0.10665737,0.0,0.0,0.0,0.026672104
0.0,0.11010237,0.0,0.0,0.11125254,0.0,0.08321123,0.0,0.06923467,0.047491584,0.051054634,0.072622195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04180107,0.0,0.0349834,0.0,0.0,0.0,0.0,0.051859293,0.035662767,0.03777903,0.0,0.107908614,0.0,0.0,0.0,0.027188925
0.0,0.108576685,0.0,0.0,0.108050145,0.0,0.084940314,0.0,0.06966386,0.049140047,0.04854106,0.0751726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042228635,0.0,0.03367833,0.0,0.0,0.0,0.0,0.05198391,0.034709033,0.03645291,0.0,0.10876129,0.0,0.0,0.0,0.029713018
0.0,0.10687635,0.0,0.0,0.10990481,0.0,0.08332243,0.0,0.07076218,0.047304623,0.049025558,0.07378009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04223797,0.0,0.03250475,0.0,0.0,0.0,0.0,0.052997973,0.035273407,0.035712224,0.0,0.107916884,0.0,0.0,0.0,0.028436633
0.0,0.10509289,0.0,0.0,0.1111937,0.0,0.083924554,0.0,0.07052444,0.04837462,0.0487702,0.072164446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041741855,0.0,0.033256523,0.0,0.0,0.0,0.0,0.053452197,0.035058614,0.035728484,0.0,0.10589164,0.0,0.0,0.0,0.029244615
0.0,0.10591819,0.0,0.0,0.11014752,0.0,0.08582239,0.0,0.06772208,0.047083758,0.04723246,0.07359931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042368565,0.0,0.033467732,0.0,0.0,0.0,0.0,0.051902074,0.036107067,0.03515366,0.0,0.10853613,0.0,0.0,0.0,0.028689014
0.0,0.10778608,0.0,0.0,0.1102164,0.0,0.0838659,0.0,0.06933525,0.04668032,0.048245426,0.074834704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041735392,0.0,0.031541497,0.0,0.0,0.0,0.0,0.051496472,0.034960635,0.03476363,0.0,0.10816206,0.0,0.0,0.0,0.028649008
0.0,0.10918397,0.0,0.0,0.11152319,0.0,0.083080694,0.0,0.06837695,0.047043763,0.047741383,0.07437325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040484883,0.0,0.031641886,0.0,0.0,0.0,0.0,0.050332516,0.036175743,0.03519399,0.0,0.10570384,0.0,0.0,0.0,0.027444804
0.0,0.11026658,0.0,0.0,0.11141603,0.0,0.08499626,0.0,0.07022937,0.04591316,0.047731735,0.07462011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040914163,0.0,0.032338057,0.0,0.0,0.0,0.0,0.050563004,0.03571388,0.035621244,0.0,0.105706,0.0,0.0,0.0,0.027312249
0.0,0.10733483,0.0,0.0,0.11025272,0.0,0.083243705,0.0,0.070067845,0.048141018,0.047479443,0.07266743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04157513,0.0,0.032661032,0.0,0.0,0.0,0.0,0.0506785,0.03510222,0.036632594,0.0,0.107310556,0.0,0.0,0.0,0.027696133
0.0,0.10818908,0.0,0.0,0.10882296,0.0,0.08689564,0.0,0.06918929,0.046121527,0.047523703,0.07462694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03926827,0.0,0.03301573,0.0,0.0,0.0,0.0,0.050161272,0.035629466,0.035922147,0.0,0.107424445,0.0,0.0,0.0,0.02957474
0.0,0.10832147,0.0,0.0,0.10991664,0.0,0.08426071,0.0,0.07005578,0.04979586,0.04821376,0.07436215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041948892,0.0,0.03310347,0.0,0.0,0.0,0.0,0.051222727,0.035459112,0.037264757,0.0,0.10627199,0.0,0.0,0.0,0.029357215
0.0,0.109519824,0.0,0.0,0.110870525,0.0,0.08722016,0.0,0.069630735,0.048626557,0.04757246,0.07300677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04121072,0.0,0.031907007,0.0,0.0,0.0,0.0,0.051994115,0.036192205,0.036063652,0.0,0.10514146,0.0,0.0,0.0,0.028176457
0.0,0.108486705,0.0,0.0,0.108625725,0.0,0.08596998,0.0,0.07039637,0.04762745,0.048020493,0.07644246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040780358,0.0,0.034015052,0.0,0.0,0.0,0.0,0.051073015,0.03618651,0.03704522,0.0,0.10772237,0.0,0.0,0.0,0.02787225
0.0,0.10740962,0.0,0.0,0.11124287,0.0,0.08642296,0.0,0.06933288,0.050187424,0.048028316,0.07354369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041412868,0.0,0.031566527,0.0,0.0,0.0,0.0,0.05248211,0.03567229,0.03610139,0.0,0.10759826,0.0,0.0,0.0,0.029075725
0.0,0.1076325,0.0,0.0,0.109303415,0.0,0.08479917,0.0,0.069597386,0.049246322,0.048027664,0.074622214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04030604,0.0,0.032039315,0.0,0.0,0.0,0.0,0.051809877,0.035020396,0.03680291,0.0,0.1077446,0.0,0.0,0.0,0.026411053
0.0,0.105988555,0.0,0.0,0.10833156,0.0,0.08786468,0.0,0.07083766,0.049036313,0.048702687,0.070739634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040051676,0.0,0.03250923,0.0,0.0,0.0,0.0,0.05300627,0.03442039,0.036083225,0.0,0.10511541,0.0,0.0,0.0,0.028914472
0.0,0.10514489,0.0,0.0,0.10852539,0.0,0.08487165,0.0,0.07047308,0.049344003,0.047777634,0.07268884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042211648,0.0,0.031057583,0.0,0.0,0.0,0.0,0.052437555,0.035249878,0.037011564,0.0,0.104867265,0.0,0.0,0.0,0.0291942
0.0,0.10632851,0.0,0.0,0.11120691,0.0,0.08961547,0.0,0.06831985,0.04755151,0.04888723,0.07422194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040392958,0.0,0.031922616,0.0,0.0,0.0,0.0,0.05295004,0.03474659,0.036813248,0.0,0.10510195,0.0,0.0,0.0,0.02646925
0.0,0.10642963,0.0,0.0,0.10967173,0.0,0.08637595,0.0,0.07075935,0.047659036,0.046980068,0.0730345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038787637,0.0,0.029693313,0.0,0.0,0.0,0.0,0.051690422,0.034632266,0.036554247,0.0,0.10581743,0.0,0.0,0.0,0.03003641
0.0,0.10763347,0.0,0.0,0.10861974,0.0,0.08855466,0.0,0.06968667,0.04672973,0.048418313,0.07133512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040431514,0.0,0.0319103,0.0,0.0,0.0,0.0,0.0525156,0.034887556,0.03632662,0.0,0.10471983,0.0,0.0,0.0,0.026715988
0.0,0.10793748,0.0,0.0,0.1076745,0.0,0.08763229,0.0,0.06969222,0.047883686,0.04739865,0.075644456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038208365,0.0,0.032100763,0.0,0.0,0.0,0.0,0.051789694,0.034547184,0.036821194,0.0,0.10317236,0.0,0.0,0.0,0.02689194
0.0,0.10631305,0.0,0.0,0.10935368,0.0,0.08466578,0.0,0.06912321,0.049206696,0.04790591,0.07356003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038709268,0.0,0.031303786,0.0,0.0,0.0,0.0,0.052838545,0.0343138,0.037297122,0.0,0.10556944,0.0,0.0,0.0,0.029768886
0.0,0.10546554,0.0,0.0,0.10925949,0.0,0.0869286,0.0,0.07066776,0.048783988,0.04758746,0.07472365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896882,0.0,0.03219969,0.0,0.0,0.0,0.0,0.052224815,0.036343183,0.036924932,0.0,0.10602473,0.0,0.0,0.0,0.026182808
0.0,0.105431676,0.0,0.0,0.10896109,0.0,0.08782423,0.0,0.07002771,0.047897764,0.048830666,0.07454988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040905397,0.0,0.033437036,0.0,0.0,0.0,0.0,0.05039013,0.03499432,0.03709984,0.0,0.105864145,0.0,0.0,0.0,0.028806884
0.0,0.105407156,0.0,0.0,0.11135522,0.0,0.08660014,0.0,0.070423044,0.049144845,0.051166054,0.07416019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041220564,0.0,0.03213417,0.0,0.0,0.0,0.0,0.05139583,0.034520395,0.03681821,0.0,0.104268365,0.0,0.0,0.0,0.028360039
0.0,0.10726509,0.0,0.0,0.11035194,0.0,0.08600026,0.0,0.07033059,0.048998978,0.046711195,0.07496641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396707,0.0,0.031640965,0.0,0.0,0.0,0.0,0.052082773,0.035433862,0.037237726,0.0,0.10577521,0.0,0.0,0.0,0.027700745
0.0,0.1053614,0.0,0.0,0.108954094,0.0,0.08775239,0.0,0.069700845,0.04928225,0.0475651,0.07261445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037646916,0.0,0.03178496,0.0,0.0,0.0,0.0,0.053253427,0.035997275,0.03825995,0.0,0.10840229,0.0,0.0,0.0,0.028089216
0.0,0.10651021,0.0,0.0,0.11108794,0.0,0.088334315,0.0,0.068623275,0.050125644,0.046423744,0.07520522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773196,0.0,0.032245986,0.0,0.0,0.0,0.0,0.051774375,0.035780124,0.035689123,0.0,0.10771806,0.0,0.0,0.0,0.028193383
0.0,0.10629143,0.0,0.0,0.107886426,0.0,0.08820085,0.0,0.06997327,0.050584625,0.045894574,0.073828086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910132,0.0,0.031656448,0.0,0.0,0.0,0.0,0.052331902,0.035361752,0.038234483,0.0,0.108433835,0.0,0.0,0.0,0.028140657
0.0,0.10799146,0.0,0.0,0.11005257,0.0,0.08361816,0.0,0.06992861,0.050464645,0.04835043,0.07456609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037554845,0.0,0.033226658,0.0,0.0,0.0,0.0,0.051647387,0.03521345,0.035511397,0.0,0.1060627,0.0,0.0,0.0,0.029190013
0.0,0.10721266,0.0,0.0,0.108348794,0.0,0.086109705,0.0,0.06941762,0.04959715,0.046689827,0.0757522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039611805,0.0,0.032953925,0.0,0.0,0.0,0.0,0.052884817,0.036151987,0.03783899,0.0,0.1057415,0.0,0.0,0.0,0.030881392
0.0,0.10359618,0.0,0.0,0.1099851,0.0,0.08526731,0.0,0.07009988,0.0496144,0.047741327,0.074455425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038406312,0.0,0.032065764,0.0,0.0,0.0,0.0,0.051528472,0.03545181,0.036697317,0.0,0.106972106,0.0,0.0,0.0,0.029429596
0.0,0.10719558,0.0,0.0,0.10817077,0.0,0.08693451,0.0,0.07091431,0.048018556,0.047171634,0.0729122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038075615,0.0,0.031250488,0.0,0.0,0.0,0.0,0.052107997,0.03459239,0.036490496,0.0,0.104757234,0.0,0.0,0.0,0.028745014
0.0,0.10520366,0.0,0.0,0.11071421,0.0,0.08525502,0.0,0.068709075,0.04768518,0.048092652,0.072065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038211804,0.0,0.030485624,0.0,0.0,0.0,0.0,0.05180017,0.034922976,0.036301255,0.0,0.107261606,0.0,0.0,0.0,0.028910337
0.0,0.10413643,0.0,0.0,0.11002151,0.0,0.08714282,0.0,0.06816052,0.048172742,0.047664803,0.074396245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037319716,0.0,0.031941656,0.0,0.0,0.0,0.0,0.04981645,0.03454098,0.035786975,0.0,0.1062124,0.0,0.0,0.0,0.028654376
0.0,0.10469161,0.0,0.0,0.108772166,0.0,0.08684737,0.0,0.06890283,0.04711403,0.048158884,0.07346865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039101783,0.0,0.032524534,0.0,0.0,0.0,0.0,0.051534913,0.034708105,0.0373831,0.0,0.10737493,0.0,0.0,0.0,0.028463274
0.0,0.10413227,0.0,0.0,0.10999585,0.0,0.08461438,0.0,0.069425754,0.048139017,0.046501767,0.07588154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037654515,0.0,0.030865792,0.0,0.0,0.0,0.0,0.05111776,0.03433508,0.038057838,0.0,0.10490206,0.0,0.0,0.0,0.028751155
0.0,0.10537933,0.0,0.0,0.111863844,0.0,0.08620542,0.0,0.07041773,0.04863962,0.047331996,0.07383177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036475495,0.0,0.030873982,0.0,0.0,0.0,0.0,0.053387452,0.03497357,0.038110044,0.0,0.106289074,0.0,0.0,0.0,0.02723289
0.0,0.10478287,0.0,0.0,0.10790195,0.0,0.0869941,0.0,0.07022111,0.048629723,0.04628888,0.07586561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03833301,0.0,0.031621873,0.0,0.0,0.0,0.0,0.051447958,0.034548663,0.037945338,0.0,0.10852969,0.0,0.0,0.0,0.027190933
0.0,0.10254806,0.0,0.0,0.11005154,0.0,0.08742226,0.0,0.06998506,0.05019228,0.046878893,0.074743085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037904415,0.0,0.030764397,0.0,0.0,0.0,0.0,0.051913317,0.03566199,0.037515093,0.0,0.10593464,0.0,0.0,0.0,0.027988406
0.0,0.10420702,0.0,0.0,0.10893647,0.0,0.08710594,0.0,0.07159531,0.049246255,0.04915959,0.07512521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037169807,0.0,0.03255601,0.0,0.0,0.0,0.0,0.05243359,0.03594774,0.03824873,0.0,0.10528286,0.0,0.0,0.0,0.0298393
