目标,口径,字段,独立能力,分解式门控,门控判零
317号风电机组出力,已剥离,area_3_fuel_natural_gas_mw,0.28227942438576126,0.07881400734186172,False
317号风电机组出力,已剥离,area_3_fuel_hydro_mw,0.07763321448159288,0.01837579533457756,False
317号风电机组出力,已剥离,area_3_fuel_solar_mw,0.10797328390025773,0.06080528721213341,False
317号风电机组出力,已剥离,hour_of_day,0.0599057610320165,0.028203751891851425,False
317号风电机组出力,已剥离,day_of_week,0.014316142840529622,0.0,True
317号风电机组出力,已剥离,month_of_year,0.09476712413086674,0.0,True
317号风电机组出力,已剥离,is_weekend,0.006837039551012558,0.0,True
321号联合循环机组启停状态,未剥离,area_1_load_actual_mw,0.04676217715978448,0.0,True
321号联合循环机组启停状态,未剥离,area_2_load_actual_mw,0.06064149441262856,0.0,True
321号联合循环机组启停状态,未剥离,area_3_load_actual_mw,0.023828814692598677,0.0,True
321号联合循环机组启停状态,未剥离,system_load_actual_mw,0.03954823625832382,0.0,True
321号联合循环机组启停状态,未剥离,area_1_load_day_ahead_mw,0.046294840962251005,0.0,True
321号联合循环机组启停状态,未剥离,area_2_load_day_ahead_mw,0.06045412336589939,0.0,True
321号联合循环机组启停状态,未剥离,area_3_load_day_ahead_mw,0.0239581608819065,0.0,True
321号联合循环机组启停状态,未剥离,system_load_day_ahead_mw,0.0440667112770855,0.0,True
321号联合循环机组启停状态,未剥离,system_generation_mw,0.03834410876451755,0.0,True
321号联合循环机组启停状态,未剥离,system_losses_mw,0.05772189068703337,0.0,True
321号联合循环机组启停状态,未剥离,area_1_net_export_mw,0.149654102941971,0.0,True
321号联合循环机组启停状态,未剥离,area_2_net_export_mw,0.21353787559955362,0.0,True
321号联合循环机组启停状态,未剥离,area_3_net_export_mw,0.08182808217887849,0.0,True
321号联合循环机组启停状态,未剥离,reserve_reg_up_mw,0.12669766422688788,0.0,True
321号联合循环机组启停状态,未剥离,reserve_reg_down_mw,0.10275166114077305,0.0,True
321号联合循环机组启停状态,未剥离,reserve_spin_r1_mw,0.04680124336330582,0.0,True
321号联合循环机组启停状态,未剥离,reserve_spin_r2_mw,0.0609804582405481,0.0,True
321号联合循环机组启停状态,未剥离,reserve_spin_r3_mw,0.023854204143106905,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_coal_mw,0.4043334710073365,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_natural_gas_mw,0.7508323888238935,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_nuclear_mw,0.19749071498078297,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_hydro_mw,0.02450123776900681,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_wind_mw,0.27163791065560894,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_solar_mw,0.15445896282106908,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_coal_mw,0.3145020565094724,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_natural_gas_mw,0.0566245846919442,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_nuclear_mw,0.19749071498078297,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_hydro_mw,0.024497234596392303,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_wind_mw,0.20163271853174847,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_solar_mw,0.1842659805050405,0.0,True
321号联合循环机组启停状态,未剥离,area_1_generation_mw,0.04359836727895128,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_coal_mw,0.12309229113051379,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_natural_gas_mw,0.11749516467561139,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_hydro_mw,0.0010330208374720318,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_solar_mw,0.1364131102636682,0.0,True
321号联合循环机组启停状态,未剥离,area_2_generation_mw,0.05771414337446168,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_coal_mw,0.8406536827263056,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_natural_gas_mw,0.9999996600313513,0.06946107000112534,False
321号联合循环机组启停状态,未剥离,area_3_fuel_hydro_mw,0.06263052059802177,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_wind_mw,0.2768606100617781,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_solar_mw,0.14162316520374596,0.0,True
321号联合循环机组启停状态,未剥离,area_3_generation_mw,0.025074727196085944,0.0,True
321号联合循环机组启停状态,未剥离,hour_of_day,0.20293355903867172,0.0,True
321号联合循环机组启停状态,未剥离,day_of_week,-0.0018190174817409588,0.0,True
321号联合循环机组启停状态,未剥离,month_of_year,0.0748095195773627,0.0,True
321号联合循环机组启停状态,未剥离,is_weekend,-0.002138637468132254,0.0,True
321号联合循环机组启停状态,已剥离,area_1_load_actual_mw,0.04676217715978448,0.0,True
321号联合循环机组启停状态,已剥离,area_2_load_actual_mw,0.06064149441262856,0.0,True
321号联合循环机组启停状态,已剥离,area_3_load_actual_mw,0.023828814692598677,0.0,True
321号联合循环机组启停状态,已剥离,system_load_actual_mw,0.03954823625832382,0.0,True
321号联合循环机组启停状态,已剥离,area_1_load_day_ahead_mw,0.046294840962251005,0.0,True
321号联合循环机组启停状态,已剥离,area_2_load_day_ahead_mw,0.06045412336589939,0.0,True
321号联合循环机组启停状态,已剥离,area_3_load_day_ahead_mw,0.0239581608819065,0.0,True
321号联合循环机组启停状态,已剥离,system_load_day_ahead_mw,0.0440667112770855,0.0,True
321号联合循环机组启停状态,已剥离,system_losses_mw,0.05772189068703337,0.0,True
321号联合循环机组启停状态,已剥离,area_1_net_export_mw,0.149654102941971,0.0,True
321号联合循环机组启停状态,已剥离,area_2_net_export_mw,0.21353787559955362,0.0,True
321号联合循环机组启停状态,已剥离,area_3_net_export_mw,0.08182808217887849,0.0,True
321号联合循环机组启停状态,已剥离,reserve_reg_up_mw,0.12669766422688788,0.0,True
321号联合循环机组启停状态,已剥离,reserve_reg_down_mw,0.10275166114077305,0.0,True
321号联合循环机组启停状态,已剥离,reserve_spin_r1_mw,0.04680124336330582,0.0,True
321号联合循环机组启停状态,已剥离,reserve_spin_r2_mw,0.0609804582405481,0.0,True
321号联合循环机组启停状态,已剥离,reserve_spin_r3_mw,0.023854204143106905,0.04697776213288307,False
321号联合循环机组启停状态,已剥离,gen_fuel_coal_mw,0.4043334710073365,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_nuclear_mw,0.19749071498078297,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_hydro_mw,0.02450123776900681,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_wind_mw,0.27163791065560894,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_solar_mw,0.15445896282106908,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_coal_mw,0.3145020565094724,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_natural_gas_mw,0.0566245846919442,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_nuclear_mw,0.19749071498078297,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_hydro_mw,0.024497234596392303,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_wind_mw,0.20163271853174847,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_solar_mw,0.1842659805050405,0.0,True
321号联合循环机组启停状态,已剥离,area_1_generation_mw,0.04359836727895128,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_coal_mw,0.12309229113051379,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_natural_gas_mw,0.11749516467561139,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_hydro_mw,0.0010330208374720318,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_solar_mw,0.1364131102636682,0.0,True
321号联合循环机组启停状态,已剥离,area_2_generation_mw,0.05771414337446168,0.0,True
321号联合循环机组启停状态,已剥离,area_3_fuel_coal_mw,0.8406536827263056,0.013541334308683872,False
321号联合循环机组启停状态,已剥离,area_3_fuel_hydro_mw,0.06263052059802177,0.007502999156713486,True
321号联合循环机组启停状态,已剥离,area_3_fuel_wind_mw,0.2768606100617781,0.061888113617897034,False
321号联合循环机组启停状态,已剥离,area_3_fuel_solar_mw,0.14162316520374596,0.08414588123559952,False
321号联合循环机组启停状态,已剥离,hour_of_day,0.20293355903867172,0.0,True
321号联合循环机组启停状态,已剥离,day_of_week,-0.0018190174817409588,0.0,True
321号联合循环机组启停状态,已剥离,month_of_year,0.0748095195773627,0.0,True
321号联合循环机组启停状态,已剥离,is_weekend,-0.002138637468132254,0.0,True
